csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31
30919.091796875	n/a	955990237.5435828	n/a	22198.021484375	n/a	492752157.82077414	n/a	22436.109375	n/a	n/a	503379003.8869629	n/a	n/a	n/a	-0.0458381049	-0.0601598229	-0.048887132	-0.0392463286	0.0347024059	-0.0316280856	0.0493272608	-0.022520076400000002	-0.0674885611	0.0220038135	-0.0026980832	0.0538385758	-0.007333628000000002	0.10954111400000001	-0.027863541000000002	0.0789478228	-0.1987051956	-0.0990832105	0.0840180428	-0.24051573140000002	0.0289185251	-0.0724531596	0.23432144289999998	-0.0075631503	0.0001282364	-0.0820580225	0.047270313099999996	-0.0579200407	0.156932147	-0.0530215646	-0.0370512009	0.0600704707	0.0756869379	-0.1015508919	0.142948804	-0.043027512000000004	0.0646473217	-0.0244358964	0.022523487999999998	-0.053301074299999994	0.0417762092	-0.035583883	0.0531109858	-0.037132473799999996	0.0449447354	0.0566789697	-0.0292079241	0.0553637922	-0.0395503268	0.0535370011	-0.0455431671	-0.15881223960000002	0.0728623835	-0.1080732741	0.2665903857	-0.0087652471	0.1715716623	-0.1512972468	0.045298390099999995	-0.1348900348	0.07835195730000001	-0.0884645307	0.0974351592	-0.16326406429999998	0.0499904531	-0.024344868399999997	-0.0435460515	0.035798687200000005	-0.0437277539	-0.0277201348	-0.022343063599999997	0.0983111674	-0.1221630256	-0.0044777055999999996	0.1217078847	0.1216831682	0.1216419777	-0.0455416	n/a	n/a	0.0020740373305600003	-0.06430409999999999	n/a	n/a	0.004135017276809999	-0.05646080000000001	n/a	0.003187821936640001	n/a	-0.000432004	n/a	1.86627456016e-07	n/a	-0.000100652	n/a	1.0130825104000004e-08	n/a	-0.00200987	n/a	n/a	4.0395774169e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30895.9296875	-23.162109375	954558471.2549437	536.4833106994629	22193.69921875	-4.322265625	492560285.0123444	18.68198013305664	22399.1171875	-36.9921875	1368.4219360351562	501720450.7793579	0.909234	22.641981	0.030531249999999992	-0.0748546817	-0.0775692021	-0.056269304900000004	-0.044134394	0.0886817853	0.0040082758	0.003043708	-0.08850008640000001	0.0821072307	0.016221097	0.0591122487	0.1152112277	-0.0112416364	0.10393151449999999	-0.14496041640000001	0.0413713723	-0.1035857608	-0.09104440050000001	0.0938385765	-0.205062435	0.0237715311	-0.0807803835	-0.0161117357	-0.1069976961	-0.0246586267	0.0176106286	0.0040916257000000004	0.0856055468	-0.0710808158	0.1292379092	-0.13730711810000001	0.18954607140000002	-0.09504557699999999	-0.0158396564	-0.1266518945	-0.07071192	0.0057630078	-0.10766761279999999	0.1001128692	-0.0535631141	0.06257214059999999	-0.0854439372	-0.0149492273	0.0033480453999999997	0.06803526730000001	-0.0790799604	-0.0293031214	0.0851523465	0.06120339690000001	0.1004948055	-0.153911057	-0.090617585	0.014383472	-0.0726499362	0.2514165845	-0.1278338541	0.0125076587	-0.0640794611	-0.0916423109	-0.0400936269	-0.0352076779	-0.0562459779	0.1044104042	0.157040443	0.0156865174	0.0011252926	-0.0958750606	-0.1430960244	-0.1580991034	0.0017956954999999999	0.1634179345	-0.07743845320000001	-0.186415177	-0.0919701717	0.1216419777	0.12141962949999999	0.12104935019999999	-0.0488176	-0.003275999999999994	1.0732175999999962e-05	0.00238315806976	-0.0702645	-0.005960400000000005	3.5526368160000057e-05	0.004937099960249999	-0.046478500000000006	0.0099823	0.0021602509622500004	9.964631329e-05	-0.000310995	0.000121009	9.6717890025e-08	1.4643178081e-08	-0.0	0.000100652	0.0	1.0130825104000004e-08	-0.00200528	4.590000000000064e-06	2.1068100000000572e-11	4.0211478784e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31244.458984375	348.529296875	976216217.2262917	121472.67078018187	22247.279296875	53.580078125	494941436.113163	2870.8247718811035	22420.9375	21.8203125	476.12603759765625	502698438.3789063	1.588877	39.566631	0.48488695	0.192277731	-0.09470515869999999	0.17324455149999998	-0.0406929012	-0.0834266017	0.0701909669	-0.006095630699999999	0.0814157537	0.19278026920000002	-0.0520951237	0.036050402599999996	-0.1924695873	0.0825529228	0.20764604469999998	0.0354434789	-0.0039706835	0.021009341299999998	-0.06201196780000001	0.0613311035	-0.0833346564	-0.0342991468	0.0536916216	-0.0096854409	-0.0463641023	-0.0841181785	0.08539169740000001	-0.050336791799999996	-0.0235360727	0.0479266532	0.0486220893	0.033638331699999996	0.0366530241	0.1329862074	0.1211432432	-0.0760248835	0.2061745587	0.0341133375	-0.0935185706	0.0273910848	0.16941244	0.0392723855	0.11650353210000006	-0.0650052369	-0.0113194076	-0.1141992799	-0.15799979	0.1377229753	-0.0728212427	-0.1238617844	-0.07639269559999999	-0.1540152564	-0.0096267188	-0.043710392699999996	-0.1340205909	0.0214330269	-0.052187150599999996	-0.028988998399999997	-0.0595163973	0.007431857900000002	0.0659626373	-0.015092913400000001	0.055705596100000004	-0.01267682	0.0401575588	0.1374513277	-0.0636085425	-0.0315081891	0.1581858014	-0.0837060666	-0.19202320609999998	0.2294269208	-0.2044412992	0.0290142192	-0.121134465	0.1215101995	0.120893123	0.1198669825	-0.0373342	0.011483399999999998	0.00013186847555999995	0.00139384248964	-0.0637452	0.006519299999999992	4.2501272489999896e-05	0.00406345052304	0.196219	0.24269749999999998	0.038501895961	0.05890207650625001	0.00235304	0.002664035	5.536797241599999e-06	7.097082481225e-06	-0.00101427	-0.00101427	1.0287436329e-06	1.0287436329e-06	-0.00119985	0.00080543	6.487174849e-07	1.4396400224999996e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30543.88671875	-700.572265625	932929015.8878326	490801.4993629456	22247.302734375	0.0234375	494942478.95492935	0.00054931640625	22423.244140625	2.306640625	5.3205909729003915	502801877.79007334	1.557399	38.782742	0.409896265	-0.055000880700000004	0.0297332594	-0.0438808912	-0.0115043092	-0.041988912999999996	-0.0226144792	0.0077384406	0.024216405400000002	-0.0650859928	0.1346091224	-0.08699157980000001	-0.0049093797	-0.023182493399999997	0.0004437702	-0.2357043857	-0.17228196920000002	-0.0650912057	0.052141998099999996	-0.0306449622	0.0286219725	0.0435994621	-0.044280083399999996	0.15143762460000001	-0.0304900244	-0.19960792289999998	-0.0061896808	-0.020198040100000002	-0.14720793669999999	0.0146071751	0.2402165556	0.1441468912	0.0817732875	-0.1116056789	-0.0719807516	-0.09276240960000001	-0.0561558366	0.06890040360000001	0.1142555631	0.006018674	-0.0385072563	-0.0028330354	0.0385545106	0.016674871100000002	-0.022519972000000003	-0.0008757641	-0.0068702845	-0.1565332617	-0.008412272299999999	-0.07613623809999999	0.0400502272	-0.13223195769999999	-0.0957951366	0.0100704734	0.19921324969999998	0.0130015952	0.074391572	0.10174841039999999	0.0576730559	-0.0416502786	-0.1223738102	0.1089351958	0.11000465279999999	-0.0908724882	0.0149276409	0.1240167025	-0.18400288969999998	0.18000957059999995	-0.0914609989	-0.1508665657	0.1889420479	-0.0015415558999999999	-0.0602365433	0.0132590885	-0.044602406500000004	0.1213126213	0.12010478890000001	0.1181006348	-0.035139300000000005	0.0021948999999999927	4.817586009999968e-06	0.0012347704044900006	-0.07993070000000001	-0.016185500000000002	0.0002619704102500002	0.00638891680249	-0.00677275	-0.20299175	4.58701425625e-05	0.041205650568062496	0.000166446	-0.002186594	2.7704270916000002e-08	4.781193320836e-06	5.84633e-05	0.0010727333	3.4179574468900003e-09	1.1507567329288902e-06	-0.000688695	0.0005111549999999999	2.612794340249999e-07	4.74300803025e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30596.5234375	52.63671875	936147246.4614867	2770.6241607666016	22237.75	-9.552734375	494517525.0625	91.25473403930664	22358.625	-64.619140625	4175.6333351135245	499908111.890625	0.99102	24.678635	0.17208263499999998	-0.0698788978	0.0420122911	-0.0532102363	0.046066138300000004	0.021843239100000002	-0.0937554544	0.0667347815	0.07086545179999999	-0.0515514396	-0.035739373	0.0073647294	0.1209003914	-0.024164615499999997	-0.0685924577	-0.1446107265	-0.0897817452	0.08114345190000001	-0.0896970621	-0.0003040543	-0.08734284460000001	-0.0277688573	-0.09238383300000001	-0.012850945800000001	-0.0304196325	0.0720285146	0.0617802377	-0.1022002702	0.0579379411	-0.1939217854	-0.1201398566	0.1597460848	0.0239485248	0.07640374	0.044950166	0.0060851079	-0.0766107318	-0.042652701900000006	-0.010865108	-0.0050487354	-0.0531514149	-0.039131846899999996	-0.0283097372	0.110631784	-0.0578908715	-0.0476662696	0.0633895959	-0.0170351023	0.0586733188	0.0601848531	0.0313480061	-0.0083602793	-0.0518926441	-0.0809164054	0.1656481947	0.1422006616	-0.042517104800000004	-0.0710759492	0.045143480599999994	0.0180180774	-0.0045811406	-0.0439978467	-0.0029626528000000004	0.022112792599999997	0.1489256264	0.0019970255	0.1233626498	0.09370405710000004	0.2232798551	0.13103009289999998	0.1215776781	-0.0309342928	0.0638133234	0.0874745159	0.1452533842	0.12104935019999999	0.11905633460000001	0.11575891279999999	-0.0162186	0.01892070000000001	0.00035799288849000017	0.00026304298596	-0.0141366	0.06579410000000001	0.00432886359481	0.00019984345956000006	0.0151385	0.02191125	0.00022917418225000002	0.0004801028765625	-0.000636474	-0.00080292	4.0509915267600004e-07	6.446805264000001e-07	0.0002372	0.00017873669999999997	5.626384e-08	3.194680792689e-08	-0.00101617	-0.00032747500000000003	1.0723987562500002e-07	1.0326014689e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30818.248046875	221.724609375	949764412.6787149	49161.80240249634	22296.939453125	59.189453125	497153508.9763222	3503.3913612365723	22386.1796875	27.5546875	759.2608032226562	501141041.0010376	1.111111	27.669165000000003	0.284158585	0.0530103838	0.0861950544	0.0627714902	0.155171858	-0.0170641769	0.0463920117	-0.0565701405	0.06510771110000001	0.0045540208	0.0333288334	0.129874796	-0.1833142088	0.0287379163	0.0395137225	-0.0734160931	-0.08906100539999999	0.13515539099999999	-0.1012184801	0.0719042829	0.0538441819	-0.08024481809999999	0.1146774239	-0.07601808360000001	-0.0475444641	-0.10597797169999999	-0.1327138049	-0.0714972823	-0.0378644173	-0.12680064859999998	-0.0687584554	-0.033546892099999996	0.2270922325	0.045911319299999996	0.0203188888	0.0089038114	0.049979460499999996	-0.1227986242	-0.046839777699999995	0.0718233935	0.0653805589	-0.1580599425	-0.0044260833000000005	-0.0544714438	0.026504500499999997	-0.072766709	0.0131384511	0.0265134998	-0.2110744116	-0.0178706454	-0.0455414614	-0.13245541560000001	0.0545084398	-0.17156511510000005	0.0560682776	-0.013192568100000001	-0.0708054778	0.065310877	0.00494721	0.0507227348	0.0776489119	-0.1111665759	-0.0745917953	-0.16613529429999999	0.0290125834	0.066962879	0.012021804799999999	-0.13103092449999998	0.1001186931	-0.1067037056	0.1508947656	-0.0016740293	0.1113081501	-0.09928862699999999	0.0445333349	0.1207205288	0.11775003070000001	0.11285322490000001	-0.0157931	0.00042549999999999885	1.8105024999999894e-07	0.00024942200761000004	-0.09733290000000004	-0.08319630000000004	0.006921624333690007	0.009473693422410008	0.13638	0.1212415	0.018599504399999998	0.01469950132225	0.000443221	0.001079695	1.9644485484100002e-07	1.1657412930250005e-06	5.84633e-05	-0.00017873669999999997	3.4179574468900003e-09	3.194680792689e-08	-0.000688696	0.000327474	1.07239220676e-07	4.74302180416e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30440.25	-377.998046875	926608820.0625	142882.5234413147	22210.80859375	-86.130859375	493320018.38819885	7418.524936676025	22358.583984375	-27.595703125	761.5228309631348	499906277.7863503	1.195873	29.779936	0.244889505	-0.0336112918	0.0418354152	-0.0339618931	0.0025105217	0.0376319828	-0.0083638989	-0.0382180231	0.0100421449	-0.0805514797	-0.058883415999999994	-0.1263400791	-0.1016908589	0.0722091182	-0.1960060553	-0.0090267418	0.011087608999999998	-0.0177635509	-0.05487585440000002	-0.047791473099999995	0.08671737380000001	0.0419189395	0.10815108890000001	0.2233458025	0.1545699823	0.0414917638	0.021650933900000002	-0.036354697799999995	0.1180651181	0.0035101383	0.0780328611	-0.029948200499999997	0.012968262	-0.025237798399999997	0.060799365099999995	0.0549018866	-0.043389032300000005	0.0119506145	0.10829496949999999	-0.11010817949999999	-0.0331254693	-0.007175800400000001	-0.0444024906	0.0024343418	0.0366143305	0.0032921825	0.0511252736	-0.0102707151	-0.0158366803	-0.10785828689999999	-0.170887636	0.1196665193	0.1279412731	-0.0269096265	0.0629205726	0.045633909199999996	0.1669671556	0.1324476862	-0.08566926779999999	0.1157844734	-0.052764880199999996	0.0737655314	0.0518025703	0.007065883	0.0824495443	-0.053643548099999994	0.024198163300000002	-0.0108356796	-0.0922556519	0.10093342849999999	0.0283133508	0.005554420799999999	0.0427240754	-0.0758767962	0.0061587777000000005	0.120326335	0.1161887065	0.1093977275	-0.0183894	-0.0025962999999999997	6.7407736899999974e-06	0.00033817003236000004	-0.0209462	0.07638670000000004	0.005834927936890007	0.0004387432944400001	-0.00325387	-0.13963387	1.05876699769e-05	0.0194976176511769	0.000327547	-0.00011567399999999995	1.0728703720900002e-07	1.3380474275999992e-08	0.000468242	0.0004097786999999999	2.1925057056399994e-07	1.6791858297368994e-07	-0.000688696	0.0	0.0	4.74302180416e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30794.041015625	353.791015625	948272962.0719948	125168.08273696901	22201.189453125	-9.619140625	492892813.1335488	92.5278663635254	22410.857421875	52.2734375	2732.5122680664067	502246530.3836098	0.8603459999999999	21.424570000000006	0.17312148000000002	-0.033804073	-0.055851405599999994	-0.047419993099999995	-0.0145220373	0.051487330199999994	-0.0221592125	0.0315658209	-0.0506546996	-0.062136025199999986	-0.035825533799999996	-0.0664800266	0.0367518532	0.010554995900000001	0.0145926168	0.04832121019999999	0.0586927759	-0.0865930065	-0.0279568714	-0.0107360277	-0.0376280525	-0.0587262387	-0.0366801443	0.0902910108	-0.0045163531	0.0850038851	-0.0507134004	0.0259809836	-0.1341584805	0.1041131328	0.0679439629	-0.0835466147	-0.1246817737	-0.022442632	-0.028426436200000002	0.0036477409000000003	-0.0374121069	0.0559759083	0.0096312206	0.0004288568	-0.0466075433	0.019014675	-0.0659573387	0.029709319300000002	-0.0200665745	0.06581566309999999	0.0415322799	0.018620525	0.09692785050000001	-0.0488035587	-0.0085024252	0.0571333785	-0.0133889427	0.0275787556	-0.07090951919999999	0.0377708014	0.0074960412	0.047593421799999994	-0.0005152727999999999	0.0417736061	0.00043086400000000004	0.0763679209	-0.1146493385	0.0360143181	-0.09419016529999999	-0.0938141968	-0.1336403236	0.0348170304	0.0234586763	-0.0272986052	0.023709869300000002	0.0033944595	-0.14910244720000002	-0.022854686800000003	-0.09216727970000001	0.1198669825	0.1143757435	0.10540925529999999	-0.0268497	-0.008460299999999999	7.157667609e-05	0.00072090639009	-0.0754572	-0.054511	0.0029714491210000005	0.005693789031840001	-0.0219857	-0.01873183	0.00048337100448999997	0.0003508814551489001	-0.00135497	-0.001682517	1.8359437009e-06	2.830863455289001e-06	0.000439516	-2.872599999999997e-05	1.93174314256e-07	8.251830759999982e-10	-0.0008058199999999997	-0.0001171239999999997	1.3718031375999931e-08	6.493458723999996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30737.0859375	-56.955078125	944768451.9292604	3243.880924224853	22181.3046875	-19.884765625	492010277.6397095	395.40390396118164	22372.0859375	-38.771484375	1503.2280006408691	500510229.19488525	0.8599609999999999	21.414961	0.0975464	-0.055810594299999995	0.028663429100000002	-0.055177755300000006	-0.037815250099999996	0.0942350168	-0.058521386200000004	0.0485445405	0.0100539598	-0.016401124099999997	-0.0401489614	0.0141508499	0.08258606339999999	0.0541552657	0.07428556139999999	-0.015311324	-0.0319230884	-0.056225005599999996	0.0160572384	0.0319543907	-0.0319612772	0.0460342718	-0.0450409871	-0.049256567	-0.06571909940000001	0.1383372834	0.0046659918	0.0198000391	-0.0515112025	0.0761849958	-0.0075377742000000015	0.0206450397	-0.2704271028	0.16699878710000002	0.0342415404	-0.031268464700000005	-0.0508709025	-0.055360604800000004	-0.017350248999999998	-0.0266235404	-0.0557210084	0.059752815599999995	-0.08855272060000001	0.06934287780000001	-0.0381494956	-0.007674601800000002	0.025367943100000002	0.008121841500000001	0.0737783014	0.0381094593	-0.022941967599999998	-0.0778200266	-0.0661658212	0.0648144777	0.0084411951	0.028767392200000002	-0.0011039098	0.0067470954	0.0374087251	-0.11425025960000001	0.0869981759	0.0007827338	-0.0681694042	0.0397686885	-0.1623619876	-0.11285063990000001	-0.1442773078	0.09907856550000001	0.1545534782	0.21285415530000001	-0.0911877959	-0.1277788463	-0.0613220284	0.08231958980000001	0.0211883075	0.11934271980000001	0.112315068	0.1009072399	-0.0236443	0.003205400000000001	1.0274589160000004e-05	0.00055905292249	-0.0561069	0.019350300000000008	0.0003744341100900003	0.00314798422761	-0.037539300000000005	-0.015553600000000002	0.0014091990444900005	0.0002419144729600001	-0.00033129	0.00102368	1.097530641e-07	1.0479207424000003e-06	0.000487454	4.793800000000003e-05	2.37611402116e-07	2.2980518440000025e-09	-0.000688696	0.0001171239999999997	1.3718031375999931e-08	4.74302180416e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30582.84375	-154.2421875	935310331.8369141	23790.65240478516	22165.87109375	-15.43359375	491325841.3447418	238.19581604003903	22299.7265625	-72.359375	5235.879150390625	497277804.76226807	0.7286329999999999	18.144613	0.03337005	-0.0632170334	0.1387974182	-0.0654085559	-0.0327171719	0.20037454010000005	0.048869916900000004	-0.125053345	-0.1192363541	0.0085066527	0.0075595528	0.0024706201000000002	0.1204486738	0.08101573990000001	0.12119361630000001	-0.050275901100000006	-0.0463833571	-0.0182320222	0.026702691	-0.0408359348	0.045006278	0.0148619017	0.15813206289999998	-0.1401484201	-0.0978243639	0.058100695999999986	-0.012552121999999999	0.0792089817	0.045849268	-0.0196569495	0.0348671069	0.0809426424	-0.0301237184	0.0140593891	0.1008777662	0.028952292200000007	-0.0700155787	-0.150886418	0.0143491207	0.0707565631	-0.068406313	0.0609197146	-0.2007516966	-0.0904667453	0.1259578888	0.0710568284	-0.0192202872	-0.0239576496	0.1014963149	0.0543587008	0.029514895899999997	-0.15045634	-0.024487702400000002	-0.0084971926	-0.0317595361	-0.052817362699999995	0.0716464242	-0.0554182187	0.0268671344	-0.024613445499999997	0.2157410335	-0.08430128769999999	0.024214182799999998	-0.11025265199999999	0.0020292073	0.0478975552	0.0589952713	0.0837917738	-0.0378392625	-0.03066749	-0.043804865	0.0904084494	-0.0035112392	0.0939688188	0.0818276117	0.11875383099999999	0.1100111431	0.0959136145	-0.0177471	0.005897200000000003	3.477696784000002e-05	0.00031495955840999995	-0.0625684	-0.006461500000000002	4.175098225000001e-05	0.00391480467856	-0.0184678	0.0190715	0.00034105963683999995	0.0003637221122500002	-0.000306922	2.4367999999999977e-05	9.420111408400001e-08	5.937994239999991e-10	0.0005018819999999999	1.4427999999999924e-05	2.5188554192399996e-07	2.0816718399999782e-10	-0.000688695	1.0000000000157452e-09	1.0000000000314906e-18	4.74300803025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
