csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
35390.87109375	n/a	1252513756.7744293	n/a	20646.91015625	n/a	426294899.0002594	n/a	21368.484375	n/a	456612124.4846192	n/a	n/a	n/a	n/a	-0.08469976060000001	-0.1268667219	0.0024313773000000003	0.087369765	-0.11169060800000001	0.042011331500000006	-0.13223691210000002	0.23047258969999998	-0.0065943914	-0.0668982034	0.1529546812	-0.2407938247	0.10545070919999999	-0.2169260089	0.0668408541	-0.1938678498	0.035655847000000004	-0.1715472687	0.0211134897	-0.0242108446	0.0966762166	-0.20545582059999998	0.0027194119	-0.0631727413	0.101334261	-0.0146079211	0.07038292389999999	-0.0425409426	0.11885135220000001	-0.026633369	-0.0303638592	0.1384078604	0.04286890980000002	-0.0608501647	0.0379437536	0.1601117102	-0.0326810216	-0.006165537	0.115437783	0.0419775291	-0.0616555437	-0.130903328	0.011902386200000002	0.0406859437	0.0674465325	-0.1249776581	0.1018945333	-0.1189389936	0.01161348	-0.0381961131	0.23466408219999998	-0.2734484129	0.0187016139	-0.1583890268	0.1840343933	-0.17098114109999998	0.0822076399	-0.10830849669999999	0.1076841627	-0.19614179539999999	-0.0425624213	0.1283321701	-0.108849265	0.0448891814	-0.0298408542	0.1016457005	-0.09152315529999999	0.08237904809999999	-0.11261856769999999	0.057398870199999986	-0.07509625360000001	0.1129690369	-0.1272072969	0.0068925131999999995	-0.0042569478	0.0265853154	-0.1373541787	0.0319431698	-0.023179466099999997	-0.009185264399999999	0.0831787604	0.0486642465	-0.14223283050000002	0.0223191979	-0.042465699800000006	0.07365583889999999	0.0818836178	-0.0211494886	-0.0186105604	-0.08137009719999999	0.064520699	-0.0011507709	-0.0173912085	-0.0113892999	0.1942179916	0.0967190902	-0.011868791000000002	-0.0919419536	-0.0886455649	0.1499900572	0.087794081	0.1217078847	0.1216831682	0.1216419777	-2.79592e-05	n/a	7.817168646400001e-10	n/a	0.0256788	n/a	0.0006594007694400001	n/a	0.07877109999999997	n/a	0.006204886195209996	n/a	0.002	n/a	n/a	4e-06	0.000438624	n/a	1.9239101337600006e-07	n/a	0.00010687	n/a	1.14211969e-08	n/a	0.0	0.0	0.0	0.0	0.0	0.0
35366.1640625	-24.70703125	1250765560.4956665	610.4373931884767	20675.541015625	28.630859375	427477996.28879166	819.7261085510254	21478.080078125	109.595703125	461307923.84235	12011.218143463137	1.553965	29.237051	0.0925971918	-0.013524341	0.1276322513	-0.0039015157	-0.0366848589	0.0860549973	0.0043906266	-0.1465011907	0.09997631259999999	-0.008744909300000001	0.0218429935	0.2177579186	-0.0646519423	0.11018167390000001	0.06396910230000001	-0.0576315608	0.1271466105	0.0909928937	0.1241099989	-0.17280527920000002	-0.032018245	-0.007602178399999999	-0.0188205387	0.11447958	-0.0161210172	0.030135137000000006	-0.0402963357	-0.0085878173	0.0637113946	0.0976546238	0.026488719900000002	0.117523259	0.0647046272	-0.11292484900000001	0.0627439377	-0.0733886906	-0.0173891472	-0.038307452400000004	-0.04980594	0.1189658344	-0.08458474380000001	0.0046150641	0.0003322404	-0.1760656225	-0.1002090575	0.0534903967	0.0567658237	-0.09919342369999999	-0.0248483542	0.0203435313	-0.053853928200000005	0.0727519446	-0.19764910239999997	0.18564438390000002	0.0884183	0.0398981682	-0.0371113364	-0.1763406901	-0.044071708099999996	0.0570716608	-0.0754665972	0.0386842362	0.1941107152	0.1021062953	0.07599956349999999	-0.0229546371	-0.0479174975	0.0066575676	-0.0452118315	0.1234690185	0.0932236853	0.12978258550000002	-0.049540965	-0.0549356479	-0.0033742394	0.0208553927	0.1029095191	0.049543751100000005	-0.060450935199999986	-0.072382372	-0.0166877232	0.0426214596	0.0804131973	-0.0437900837	-0.0383086065	0.0107399781	-0.1276463202	0.0406986731	-0.0038762772999999997	-0.0417959828	-0.0659950652	0.0098232771	-0.1134896537	-0.0309293739	-0.17765957920000006	0.051460047800000006	0.0101579208	0.0712470762	-0.1388344105	-0.0267108225	-0.024179256099999998	-0.0816962758	0.1216419777	0.12141962949999999	0.12104935019999999	-0.0103281	-0.0103001408	0.00010666964961	0.00010609290049982465	0.000929399	-0.024749401	8.637825012009998e-07	0.000612532849858801	0.104973	0.026201900000000028	0.011019330729	0.0006865395636100015	0.002	0.0	0.0	4e-06	0.000255996	-0.00018262800000000005	6.553395201599997e-08	3.335298638400002e-08	0.0005511569999999999	0.0004442869999999999	3.03774038649e-07	1.9739093836899996e-07	1.0	0.0	0.0	0.0	0.0	0.0
35406.63671875	40.47265625	1253629923.7335358	1638.035903930664	20784.625	109.083984375	432000636.390625	11899.315647125244	21422.9375	-55.142578125	458942251.1289063	3040.7039222717285	1.474975	27.750879	0.05831562360000001	0.1760786322	0.035005695	-0.019606188899999998	-0.26464204329999996	-0.0045248203	-0.12495039869999999	0.10305877890000001	-0.0391247883	-0.0324728756	-0.23438316420000002	0.0882633761	-0.0834784454	0.0661005665	0.1497892244	0.001254554	0.024282904900000003	0.023545018799999998	0.0924131386	-0.18539710829999997	-0.2128282772	0.1584360264	-0.0084616986	0.0230576439	0.0311001133	0.0651709306	0.0399340333	-0.0024328681	-0.031276731099999996	0.0367232208	0.0033760911	-0.0314158162	-0.0132105632	0.0008044132000000001	0.0011641707	0.0334591465	-0.1393780791	0.0192515878	-0.0705375005	0.0385264716	-0.0318573643	0.0044022485	0.164405978	-0.0201418481	0.0063131275	0.0571888889	0.2291013651	0.0473758241	-0.0022913443	-0.08432769999999999	0.0523365837	-0.1208988973	-0.24745954620000002	-0.1128729884	0.0488830262	0.1084115083	-0.1534324979	0.1721253201	-0.0698334556	-0.2965713775	0.027549482900000002	0.1262969903	0.029005679399999998	0.050268982999999996	-0.010468639200000001	-0.1523216681	-0.039465513	0.0331880747	-0.0763199421	0.2379115265	0.11142353949999999	0.0042480346000000006	0.0824987849	-0.036550977400000004	0.0422203939	-0.07237657089999999	-0.0958786383	0.0736295427	0.1162993856	0.0900096768	0.0881221753	0.0202343559	0.1006717441	-0.0268033577	-0.008556573199999999	0.0490777554	-0.0629089778	0.0223466653	0.1991477301	-0.1411183699	0.0175243954	0.1456609274	0.016614109199999998	-0.10876763710000001	0.136991996	-0.0040401403	0.0361076356	0.0643259723	-0.0106740129	-0.0347468275	-0.0703746483	-0.0927460782	0.1215101995	0.120893123	0.1198669825	-3.27254e-05	0.010295374599999999	1.07095180516e-09	0.00010599473815432515	-0.0036224	-0.0045517990000000005	1.3121781760000005e-05	2.0718874136401003e-05	0.122392	0.017419000000000004	0.014979801664	0.0003034215610000001	0.002	0.0	0.0	4e-06	-0.0	-0.000255996	0.0	6.553395201599997e-08	0.000286164	-0.00026499299999999993	8.188983489600001e-08	7.022129004899997e-08	0.0	0.0	0.0	0.0	0.0	0.0
35358.06640625	-48.5703125	1250192859.9887848	2359.075256347656	20744.978515625	-39.646484375	430354133.6137428	1571.8437232971191	21381.75	-41.1875	457179233.0625	1696.41015625	1.4515790000000002	27.310705	0.09683802959999996	-0.0302108116	-0.0891700276	0.05766282320000001	0.1338601075	-0.0893684318	-0.0617035395	0.1777017425	0.0427171182	-0.1950687404	-0.0615640103	0.06547681940000001	-0.11927506269999999	0.0072880539	0.0112633871	-0.037248995	-0.0551747224	-0.1229410826	0.0926027135	-0.0066300796999999995	-0.21556962710000002	-0.1383945869	0.1327592042	-0.0319152161	0.05432125610000002	0.0136317773	0.0661211916	0.0014890435999999998	0.0720848865	0.0541857558	0.0572380773	-0.0038740702000000004	-0.0929911622	0.0758345562	0.141399025	-0.006311155600000001	0.0995501423	0.0486553621	-0.0337483876	0.012191996100000001	-0.005305520699999999	0.0200327946	-0.0964819824	0.0362613201	0.0712286448	-0.0810440396	-0.152255113	0.11866563279999999	-0.0110627821	-0.0347667162	0.1849880062	0.1398287056	-0.1149832984	-0.12423902640000001	0.0140071143	-0.0372691511	-0.0619712738	0.10578000060000001	-0.0237750519	-0.014783051100000003	0.17964384309999998	-0.0589615146	-0.0289949004	0.0727929463	0.1671752001	-0.0376335318	0.13856184900000001	0.18668925120000002	0.0419303631	0.1445024073	0.09171916220000001	0.0048677760999999995	-0.0592464803	-0.0533969764	-0.035476080800000004	0.015550797	0.022558537000000004	-0.0200932554	0.0640120617	0.0552451308	-0.0396001164	-0.0355509735	-0.0359400732	-0.069822437	0.0331949669	0.0842973275	-0.0446433742	0.0463492178	-0.1306997107	-0.08466965189999999	-0.0205137466	-0.1068372376	0.0965026054	-0.1465795429	0.0718880275	-0.0085654663	-0.0845486016	-0.0363084456	0.141099521	-0.0044979655	0.1090016265	-0.0490802475	0.1213126213	0.12010478890000001	0.1181006348	-0.0156399	-0.015607174600000003	0.0002446064720100001	0.00024358389899488525	0.00587471	0.00949711	3.45122175841e-05	9.01950983521e-05	0.07533059999999997	-0.04706140000000003	0.0056746992963599965	0.0022147753699600027	0.00207101	7.100999999999982e-05	5.042420099999975e-09	4.2890824200999985e-06	0.0001701	0.0001701	2.893401e-08	2.893401e-08	3.38271e-05	-0.0002523369	1.14427269441e-09	6.367391110161e-08	0.0	0.0	0.0	0.0	0.0	0.0
35312.83984375	-45.2265625	1246996657.8303375	2045.4419555664065	20756.240234375	11.26171875	430821508.6670876	126.82630920410156	21405.08203125	23.33203125	458177536.7645416	544.3836822509767	1.268935	23.874357	0.1059504872	-0.0703390131	-0.0006560369999999999	-0.051613208499999993	-0.0345706602	0.1112221853	-0.3092744765	0.030143762	0.09873752279999999	-0.0003876776	0.0551663039	0.027120653300000002	0.0345196309	-0.0183802364	0.0745264692	-0.0299757122	-0.1187148855	0.0857891354	0.0207363554	-0.0338244884	-0.0606312299	0.0633856516	0.0427154756	-0.0145081096	0.0482484054	-0.1542686935	-0.0468091604	0.027892382	0.0250748612	0.10160030810000001	0.060560666	-0.0358116199	-0.018180351100000002	-0.0070357603	0.0301034914	-0.2970102148	0.0242780083	-0.08686011869999999	0.0339189323	0.021516501299999997	0.0072842242000000015	0.0239307702	-0.0413390691	0.1803214055	0.0174507407	-0.0797483255	-0.0203149457	-0.1061913322	-0.1786907027	-0.0838103051	0.1676805134	-0.1654976333	-0.09116433289999999	0.12054124529999999	0.0483488028	-0.02793691	0.1099007169	0.021446743900000002	0.0271522131	-0.2045008225	0.0507157677	-0.1776044631	0.1485360481	0.0046155191	-0.0226530416	0.0695602469	-0.026773670899999998	0.0704405703	0.0062263502	0.09489208730000001	-0.04891174	0.0023292637	0.1533498896	0.0038386886	0.0541870583	0.0253103737	0.016835335400000002	-0.0792863375	0.0267052403	0.0164968868	0.052052236200000004	0.1300142566	-0.0302608143	0.0483256846	-0.07127831559999999	-0.0777700203	0.080110346	0.0743388868	-0.0338587122	-0.07736746	0.0319862889	-0.0158542831	-0.16875092100000005	0.0556419936	-0.1307681226	-0.0245256363	0.0890110475	-0.12234252949999999	0.1331498367	0.090971476	-0.0101474176	0.030282498199999997	0.12104935019999999	0.11905633460000001	0.11575891279999999	-6.784779999999999e-05	0.015572052200000004	4.603323964839999e-09	0.0002424888097195249	0.0223577	0.016482990000000003	0.00049986674929	0.0002716889593401001	0.11943800000000003	0.04410740000000005	0.014265435844000003	0.001945462734760004	0.00179219	-0.00027881999999999994	7.774059239999996e-08	3.2119449961e-06	0.000189017	1.8917000000000026e-05	3.5727426289e-08	3.578528890000008e-10	0.000331851	0.0002980239	1.10125086201e-07	8.881824497121001e-08	0.0	0.0	0.0	0.0	0.0	0.0
35243.7890625	-69.05078125	1242124667.4819946	4768.0103912353525	20698.037109375	-58.203125	428408740.18106467	3387.603759765625	21294.361328125	-110.720703125	453449824.3727455	12259.074100494385	1.434283	26.985285	0.0985922261	-0.0952354917	0.0271780104	-0.2138084599	0.06809013679999999	0.1087540177	-0.1420074372	-0.1523516858	0.0488054525	-0.1745910037	-0.0622566321	0.0190736171	0.12109612019999999	-0.09902945960000001	0.0675820493	0.1774575757	-0.0668174617	0.086996375	-0.0080099051	-0.10658656119999999	0.0769303764	0.0182466348	0.0401796557	0.026261987999999997	0.0246556193	-0.035589826899999996	0.040050533	-0.19978060379999998	-0.0417746666	-0.014235606100000001	-0.0389695151	0.010661551399999998	0.026065107999999997	0.0550787903	0.0659762425	-0.1159189769	-0.053688519000000004	-0.0050894604	-0.011026814	-0.0291839902	-0.1125830986	-0.059116996799999995	-0.0888008799	0.09281889730000001	-0.0634140141	0.0614583716	-0.0749966796	-0.12498387080000001	-0.1518348541	0.1396000259	-0.0150726063	-0.05650614740000001	-0.1088893816	-0.0957752291	0.1188153247	0.06584817700000001	0.0051918724	-0.1469884379	0.0748938588	-0.0220403745	0.006525119100000001	-0.1555587814	0.1549536066	0.22832896	-0.0097811181	0.0656653076	-0.0114194072	-0.010684655500000001	0.0006621486	-0.15593853900000001	-0.022537297	0.0392505971	0.0095528873	0.0077073459	0.1032822185	-0.1277173798	-0.021220447000000003	0.0623042191	0.0425900522	-0.0336918144	0.0361193326	0.11818393619999999	-0.0338884123	0.025842955	-0.0116431011	-0.10113137779999999	0.0171823834	0.018323453700000002	0.1070121009	-0.1349769284	0.1807197095	0.030696501400000006	0.1219014508	0.0296068769	-0.0961881913	-0.09486782269999999	-0.0792242901	-0.0038803348	-0.1622476674	0.1390556776	-0.0066360785999999995	0.1439528681	0.1207205288	0.11775003070000001	0.11285322490000001	-8.462389999999999e-05	-1.6776099999999993e-05	7.161204451209998e-09	2.8143753120999987e-10	0.0769778	0.054620100000000005	0.005925581692840001	0.0029833553240100003	0.0951401	-0.024297900000000008	0.00905163862801	0.0005903879444100006	0.00162252	-0.00016967000000000002	2.8787908900000012e-08	2.6325711504e-06	0.000325095	0.00013607799999999998	1.0568675902500003e-07	1.8517222084000004e-08	0.00024445	-8.740099999999997e-05	5.975580250000001e-08	7.638934800999996e-09	0.0	0.0	0.0	0.0	0.0	0.0
35218.68359375	-25.10546875	1240355674.0766757	630.2845611572267	20664.83984375	-33.197265625	427035605.7678375	1102.0584449768066	21334.322265625	39.9609375	455153306.5335426	1596.8765258789062	1.292793	24.323227	0.0783470136	0.0941384943	-0.11717723029999999	-0.1827143259	-0.0577878517	-0.0612005258	0.021760383799999998	-0.1489257583	0.1314523813	-0.1236482601	-0.0289013978	-0.0641333716	0.0820883006	-0.040979632599999996	0.0037226507	0.1120995033	-0.08185331900000001	0.0425109029	0.0589282139	-0.0212854985	-0.0125042792	0.0001693434	0.0550688804	-0.1411514791	0.0279429581	0.10837227619999999	-0.0136316883	-0.1346374082	-0.0643524335	-0.039500891600000004	0.014257478600000003	-0.0816859251	0.0043849449	-0.065361006	-0.0856515529	0.12344658380000001	-0.0764918142	-0.030715813300000002	0.0517385125	-0.1181517625	0.06220324150000001	-0.051365706	-0.0032973553999999998	0.033220535499999995	-0.049536377	-0.1157580469	0.035260728399999997	0.1005877047	-0.1942783327	0.1339456054	-0.059243791799999994	-0.028564865800000002	-0.0244111	0.0327128801	0.1006077097	0.1187125249	-0.0099795328	0.07314740809999999	0.1209806318	0.048427695300000004	-0.0980664233	-0.0176442755	0.09515007449999999	0.1941003637	0.06542351910000001	-0.0577722224	0.1085801627	-0.10993949289999999	0.11195713619999999	-0.0190971506	0.0039757379999999995	0.0059521666	0.0248423038	0.1176815383	0.014065596699999999	-0.0444575599	-0.0528112124	-0.0139580962	-0.0448550037	-0.0972542793	0.1031304442	-0.0051632539	-0.013629366499999998	-6.35976e-05	0.0300961372	-0.0808734532	0.025460644100000002	0.0981184653	-0.0167521781	0.2369582445	0.0426265596	-0.08406772609999999	-0.0790303587	0.0067188761	0.23290631550000002	-0.027830732599999998	-0.1116660124	0.0295030499	0.05921256110000001	-0.12735139310000002	0.0584168479	-0.0224736796	0.120326335	0.1161887065	0.1093977275	-7.841029999999997e-05	6.213600000000018e-06	6.148175146089995e-09	3.8608824960000224e-11	0.0395819	-0.0373959	0.0015667268076100002	0.0013984533368099994	0.08337699999999999	-0.011763100000000012	0.006951724128999999	0.0001383705216100003	0.0021802	0.0005576799999999999	3.110069823999998e-07	4.753272039999998e-06	0.000349378	2.4283e-05	1.2206498688399998e-07	5.896640889999999e-10	0.000242777	-1.6729999999999957e-06	5.894067172900001e-08	2.7989289999999854e-12	0.0	0.0	0.0	0.0	0.0	0.0
35384.16796875	165.484375	1252039342.8407135	27385.078369140625	20677.703125	12.86328125	427567406.5256348	165.46400451660156	21429.033203125	94.7109375	459203464.0206337	8970.161682128906	1.41485	26.619669	0.12285758020000002	0.0857920762	-0.061535919400000014	0.122064865	-0.0311639261	-0.0279697236	0.1332432382	0.011943858500000001	0.1688563389	0.0426965488	0.0578897341	0.1290607683	0.0028300085	-0.10543797710000001	0.008646905600000001	0.0003899347	0.0462169342	0.0362564057	-0.0506708846	-0.014923088700000003	0.007640371999999999	0.0530000216	0.10632828279999999	-0.229098352	0.0182412393	-0.0386576552	-0.1423950195	-0.048783188600000006	0.0279098456	0.013151823500000001	-0.048007805300000005	-0.0502110739	-0.0721600444	0.1439129335	-0.0923202277	-0.1024138765	-0.0447852012	-0.0099695103	0.014593976000000003	-0.0041284694	0.1217439932	0.038784102599999995	-0.1205041733	-0.078095925	0.1439826489	0.22230204	0.0513168742	0.0907365957	-0.0316152919	-0.1516470396	-0.0210606246	0.1180907012	-0.0697539074	0.132373634	-0.0828635833	-0.027166401200000002	-0.0205787561	-0.0862189858	-0.0821463154	0.1280861046	-0.0035391579999999997	0.09338597539999999	0.1340358454	-0.0390194382	0.0276307366	0.0360668257	0.0416909404	0.021689083199999997	-0.021568797799999997	0.09575457859999999	-0.15027479119999998	-0.1147642075	-0.0261346823	-0.0467533312	0.1047123791	0.122804234	0.1157127775	-0.0349839526	0.0469688425	-0.09820714119999999	-0.007375756800000002	-0.1242151771	-0.0735424351	0.14888727529999998	0.0538735162	-0.18211372420000002	-0.0024208934	0.033042227599999995	-0.0126164922	-0.0043427088	0.1426479174	0.1127346303	0.1959813018	0.030839128900000002	-0.0718150001	-0.011255123799999999	-0.1558259362	-0.0014606233	0.0901103566	-0.055156477599999996	-0.060675220499999995	0.0584294046	0.1198669825	0.1143757435	0.10540925529999999	-5.83801e-05	2.003019999999997e-05	3.40823607601e-09	4.0120891203999883e-10	0.0963171	0.0567352	0.00927698375241	0.0032188829190399997	0.0610609	-0.02231609999999999	0.00372843350881	0.0004980083192099997	0.00160801	-0.0005721899999999997	3.2740139609999967e-07	2.5856961601e-06	0.000542732	0.000193354	2.94558023824e-07	3.738576931599999e-08	0.000352958	0.00011018100000000001	1.2457934976400002e-07	1.2139852760999998e-08	0.0	0.0	0.0	0.0	0.0	0.0
35403.72265625	19.5546875	1253423577.9206696	382.38580322265625	20702.251953125	24.548828125	428583235.9306679	602.644962310791	21392.060546875	-36.97265625	457620254.4411659	1366.977310180664	1.338686	25.186678	0.06670036440000003	-0.11722437640000001	0.043675352699999996	0.0900318669	0.0887301245	-0.0274768117	-0.0429626611	0.015718976200000002	0.020828149599999998	0.0915552956	-0.045167320999999996	0.1071918719	-0.1103326378	-0.0831063146	-0.0651438046	-0.18962782309999998	0.0710630553	0.0273699237	-0.0370927187	-0.0051086788000000005	0.0399874653	0.09711211800000001	0.1528968813	0.14821666349999998	0.0634400477	-0.048486395300000006	-0.0280959919	-0.042882662	-0.0867546276	-0.24861957839999999	-0.033953915	0.012090103100000001	0.0050110172	-0.0942687877	-0.0253898637	0.0557405334	0.059316679000000004	0.1545898453	-0.025366958199999998	0.0139069954	0.014842078100000001	0.0078511781	0.08546813800000001	-0.2593014192	0.1329361383	-0.0509252648	-0.09272856369999999	-0.0360589606	0.0768748338	-0.0665792596	0.0232074144	-0.0089264666	-0.1341651959	-0.008596564499999999	0.0029859748	-0.0053376822999999995	0.0199250472	0.1121972077	-0.1284627562	0.041183379	-0.011421023999999998	-0.05771761230000001	-0.0085541	-0.1005033709	0.0108950596	-0.12722058960000002	-0.0402135619	0.11879883890000001	-0.0842626101	0.0349651543	-0.15609623150000002	0.1882675559	-0.0362010529	-0.0198153899	-0.030132097400000002	-0.1098531782	0.15047435480000002	0.0415729872	-0.0857174003	-0.055730693399999996	-0.0827321304	-0.0907617077	0.0567546858	-0.0569174759	0.0761588156	-0.0031601709	0.020899235	-0.1246462434	0.0846000116	0.1487285492	-0.08777826050000001	0.0910595744	-0.0220883926	0.1095749505	-0.0551602784	-0.0896735324	-0.0088942546	0.0895133589	0.08532881269999999	-0.0713844544	-0.072328709	0.0153665624	0.11934271980000001	0.112315068	0.1009072399	-4.97657e-05	8.614400000000003e-06	2.4766248964899997e-09	7.420788736000006e-11	0.0653192	-0.030997900000000012	0.004266597888639999	0.0009608698044100006	0.0331857	-0.027875200000000003	0.0011012906844899998	0.0007770267750400003	0.00150278	-0.00010523	1.10733529e-08	2.2583477284e-06	0.000593875	5.1143000000000015e-05	3.52687515625e-07	2.6156064490000023e-09	0.000352958	0.0	1.2457934976400002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35357.98828125	-45.734375	1250187335.2970126	2091.633056640625	20708.185546875	5.93359375	428828948.6438026	35.20753479003906	21411.251953125	19.19140625	458441710.2001991	368.3100738525391	1.352874	25.453621	0.1419353145	0.020429699	0.08785939289999999	-0.1010739357	-0.0358686201	0.0398201227	-0.0135615867	-0.0626382625	-0.1279440965	-0.0360575404	0.0138592555	0.029509628599999997	0.015045206299999999	0.0577630106	-0.1236225317	-0.13835815939999999	0.23605421199999999	-0.11759063539999999	-0.0325925991	-0.0273275218	0.0143928705	0.0925942025	0.1067419549	0.017840075	-0.1241942517	-0.038123387599999996	0.0288158983	0.0609894172	-0.032595623	-0.09172790880000001	-0.002362069	0.043959634299999995	-0.07174721049999999	-0.0818208674	0.0016125392000000001	0.0835889251	-0.08449420269999999	0.0296793329	0.1588442676	-0.0234306843	0.0009119313	0.0038280857	-0.0368414045	-0.08470114050000001	0.022439965200000002	-0.043384573899999994	0.0469093671	-0.0751804193	0.0381994504	0.12353010099999999	0.013954608899999998	-0.0009678136	-0.0006214424	-0.0664642333	0.006441124499999999	-0.19831884219999998	0.08907564039999999	-0.0472102333	-0.028954567200000007	-0.0097963725	-0.069430611	0.0406135855	-0.0320621528	0.0466911869	-0.0031997159999999996	-0.0318453113	-0.0191436784	-0.0497306978	-0.1580532725	0.044032271500000005	-0.0678758919	0.0524172132	-0.0685609963	-0.1180329038	-0.1573383574	0.053926764800000006	0.18475537379999998	0.1548921767	-0.045206262000000004	-0.12609954869999998	0.023090649799999998	-0.048976120199999994	0.0778708246	-0.0001088321	-0.08215291570000001	0.0918184434	-0.1420313188	-0.1090715443	-0.0483579587	0.1131408558	-0.0596643849	0.006920249	0.0222606402	0.1159147781	0.0221167915	0.0177794313	0.11111585660000001	0.0206489933	0.0514123749	0.0438721862	0.0232567471	-0.0538298761	0.11875383099999999	0.1100111431	0.0959136145	-5.89902e-05	-9.224500000000006e-06	3.479843696040001e-09	8.509140025000012e-11	-0.0239148	-0.08923400000000001	0.0005719176590399999	0.007962706755999999	0.00791881	-0.02526689	6.27075518161e-05	0.0006384157302721	0.00198917	0.0004863900000000002	2.3657523210000013e-07	3.956797288900002e-06	0.000598502	4.626999999999995e-06	3.58204644004e-07	2.1409128999999953e-11	0.000410445	5.7487e-05	1.68465098025e-07	3.304755169e-09	0.0	0.0	0.0	0.0	0.0	0.0
