csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13
35093.25390625	n/a	n/a	1231536469.7285311	23145.88671875	n/a	535732071.9972077	n/a	23260.017578125	n/a	541028417.734684	n/a	n/a	n/a	n/a	-0.0099687723	-0.0331963209	0.047502379500000004	-0.1268231956	-0.050248042699999995	0.0912488147	-0.09905508630000001	0.045664745199999995	-0.2504421886	0.2287127961	-0.1990672591	0.1024774362	-0.17135470940000005	0.2426733343	-0.1636013181	0.1868989936	-0.030105169100000002	0.1552601824	-0.0270597959	0.0263825444	-0.0544668579	0.1305464653	-0.09175007	0.0550360596	-0.0930937385	0.1626505108	-0.09685499759999999	0.031415557000000004	-0.1268176418	0.060755380199999987	-0.0587163678	0.1258200425	-0.00889049	-0.0218678836	0.0444669746	-0.0269244321	-0.09411378769999999	-0.20452566100000005	0.048841897999999995	0.020555536699999998	0.0779078431	-0.09913638779999999	0.0891334215	0.021912123500000002	0.033512196800000005	-0.013219741699999999	-0.028662807999999998	-0.042167415199999995	0.0389751642	-0.08682869509999999	0.1486292159	-0.0373369198	0.3174247492	0.1430414234	-0.3281575575	0.2003375529	-0.1019638305	0.063551815	0.0391083795	-0.1581820035	0.0313333556	-0.1784836994	-0.1091679205	0.056673508399999996	-0.23928817309999997	0.1573793479	-0.20674516920000002	0.1526909045	-0.0858145684	0.006815346700000001	-0.046758851100000005	0.1322535453	-0.0500976031	0.0086618205	-0.13723769019999998	0.0056179383	-0.0608273813	0.1521214817	-0.047453898200000004	0.1528076797	-0.1301866673	0.0033946954	0.052479585	-0.0910327641	0.1268165418	-0.024063357900000002	-0.0584376359	0.1361004518	0.0582691538	-0.064048895	-0.0995943669	0.056808033499999994	0.0263110702	-0.0185395724	-0.046998276	-0.0029124456	0.0387105113	0.14946325	-0.1623499617	-0.042722675999999994	-0.1054042948	0.0816426546	0.09272873050000001	-0.09948379980000001	0.1217078847	0.1216831682	0.1216419777	0.0444385	n/a	0.00197478028225	n/a	-0.0286085	n/a	n/a	0.0008184462722499999	-0.0774148	n/a	n/a	0.0059930512590400005	-0.0011837	n/a	n/a	1.40114569e-06	-0.000474465	n/a	n/a	2.25117036225e-07	-0.00067066	n/a	n/a	4.497848356e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34982.90234375	-110.3515625	12177.467346191406	1223803456.3923492	23188.6796875	42.79296875	537714865.6494751	1831.2381744384768	23310.236328125	50.21875	543367117.6730385	2521.9228515625	1.305686	21.72197	0.14758015	-0.0550014187	-0.0151967753	-0.0264835262	-0.0391795283	-0.055301072699999995	0.0933089024	-0.06749287030000001	0.0126001809	-0.2161380413	0.0672542364	-0.17866957039999998	0.053695016100000006	-0.0509065104	0.24508758989999999	-0.0092141623	-0.0370788498	0.0708112615	0.1406398752	-0.0532755313	0.0460359633	-0.1151020044	-0.23560719859999998	0.0506712344	0.0396173726	0.0105372399	-0.12855211130000002	-0.019318183	-0.0114866347	-0.0869750077	-0.0603663007	-0.043824214900000005	-0.0607692742	0.0292215119	0.08278888059999999	0.054378230199999995	0.07683845639999999	0.0345842394	-0.057009729	-0.08640633810000001	-0.1321327515	0.034688994300000005	0.028680219700000002	-0.2192903752	0.0352039197	0.0542912394	-0.09884038619999999	0.1706165255	-0.0541585288	0.0347179246	-0.045164925	0.0600258005	-0.0352509491	0.19262058329999998	0.1140314808	-0.0439297992	0.1582187879	-0.0535173246	0.1024291838	0.0358655104	-0.0976491347	0.0923447874	-0.170658632	-0.054609156	0.1976766368	-0.012992731100000002	0.1348704978	-0.12989178199999998	0.1562725583	0.0928311753	-0.0451861206	-0.0323682601	-0.2069136186	-0.15448138279999998	-0.0731858707	0.029920876699999998	-0.1105324841	0.0316161515	0.10345985740000001	-0.1367234829	0.0187748095	-0.0055420202	-0.1278964959	0.0112170173	0.056215522999999996	-0.065039747	-0.008653781999999999	0.1198714408	0.0673829242	0.0109299373	0.1149114742	0.0614123793	0.0037068878999999997	0.001829285	-0.0024308711	-0.015804106000000002	-0.1180182949	0.0367117884	0.2638713648	0.08930267900000001	0.039034411	0.0355657379	0.017910621	-0.125038542	-0.003092135	0.1216419777	0.12141962949999999	0.12104935019999999	0.052308400000000005	0.007869900000000006	0.0027361687105600004	6.193532601000009e-05	0.0246618	0.0532703	0.00283772486209	0.0006082043792400001	-0.0368209	0.0405939	0.00164786471721	0.0013557786768100002	-0.0007412439999999997	0.0004424560000000002	1.9576731193600023e-07	5.494426675359997e-07	7.271319999999998e-23	0.000474465	2.25117036225e-07	5.287209454239997e-45	-0.00067066	0.0	0.0	4.497848356e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34942.25390625	-40.6484375	1652.2954711914062	1220961108.0488436	23185.103515625	-3.576171875	537549025.0302467	12.789005279541016	23302.86328125	-7.373046875	543023437.1046295	54.36182022094727	1.2244959999999998	20.371256	0.13360894000000004	-0.1042016516	-0.0425669864	0.0114542591	0.0181219187	-0.0839261284	0.0088228433	0.0255654199	0.0531948634	-0.0585514773	0.038738464300000004	0.1077734935	0.0747189793	-0.07076597150000001	-0.021153944100000002	0.1220778452	-0.0229586777	-0.0297081691	-0.048015047699999994	-0.1806590344	-0.14236426929999998	0.0290016917	-0.1783081138	-0.1834138681	-0.0751180887	0.09479264359999999	0.0074245188	-0.0162679895	0.0949127261	-0.0412302382	-0.049759822599999996	0.030580828199999997	0.048726369000000005	0.0064213693	-0.1936478405	0.0690622048	0.1560986161	0.10972411730000001	-0.023692118300000002	0.1816190707	-0.2800211309	-0.1318857892	-0.0275002129	-0.0820218063	0.0435748593	-0.0350822694	-0.0045636735	0.0296946419	-0.08830548279999999	-0.0618042476	0.0051729977	0.0347236643	0.0599933954	-0.0771707218	0.0894846003	-0.0367481763	0.032442068399999996	-0.0446904926	0.0783541459	-0.0434105713	-0.0570382199	0.0843530613	-0.0248110446	-0.07019741040000001	-0.0946463392	0.0110766103	-0.0188142976	0.10249220630000001	-0.0139340027	0.1205467659	-0.1032039865	0.15269926890000002	-0.0345811269	-0.0181878114	0.0008786592999999999	0.06920662059999999	-0.1445509968	-0.09266129470000001	0.0011207416	-0.08503765199999999	0.058892157800000004	-0.08842121210000001	-0.08517711970000001	-0.0485675726	0.1780038929	0.1725351639	0.14082415310000002	-0.0117221368	0.0352221219	-0.11287051449999999	-0.027498683	0.1263632431	-0.0188758844	0.20290040010000002	-0.1450431049	0.20091563329999998	-0.018979131200000002	0.050612595	-0.07035260480000001	0.0966752414	-0.0466764289	0.0681906134	-0.019177980600000002	0.1441283866	0.1045401108	0.1215101995	0.120893123	0.1198669825	0.07497289999999998	0.022664499999999976	0.005620935734409997	0.0005136795602499988	0.0583384	0.033676599999999994	0.00113411338756	0.00340336891456	0.00279243	0.03961333	0.0015692159136889007	7.7976653049e-06	-0.0008912469999999999	-0.00015000300000000012	2.2500900009000035e-08	7.943212150089998e-07	8.59792e-05	8.59792e-05	7.392422832639998e-09	7.392422832639998e-09	-0.000153552	0.0005171080000000001	2.6740068366400005e-07	2.3578216704e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34946.328125	4.07421875	16.599258422851562	1221245849.420166	23197.83203125	12.728515625	538139410.9500885	162.0151100158691	23328.728515625	25.865234375	544229574.155735	669.0103492736816	1.120432	18.640009	0.089714895	0.0300258948	-0.0101863309	-0.0131282284	0.0732788321	0.0300099329	-0.07583840530000001	0.0120977638	0.011129987	0.0575403723	-0.0382731372	0.031136237999999997	0.2126676637	-0.10857843619999999	-0.0406870235	0.0676277961	-0.0626575245	0.0029640227	-0.0318592649	-0.1675564458	-0.3703440475	0.09804504	-0.0191308054	-0.0627842817	0.1638897755	0.2148173474	0.0125440549	-0.0453419151	-0.047149468099999994	-0.13336938210000002	-0.08732568449999999	-0.0598155233	-0.029804714700000002	-0.0285005106	-0.0182894955	-0.05912431	0.11544921400000001	0.05387072	0.009935619	-0.0521248398	0.0578909125	-0.0104668017	0.1288208301	-0.0204162624	-0.0471475967	0.036408573799999996	0.1031453485	-0.08193115940000001	0.0354320952	-0.0287694549	0.011584284299999999	-0.067296637	-0.0019333991	-0.09099978859999999	0.0587160738	0.0026985328000000003	-0.133912624	0.1042821276	0.0702934262	-0.0372367043	0.003631009	-0.026178751299999997	0.0667761117	-0.0086021337	-0.1684022207	-0.0423784066	0.17150918850000002	0.1571887132	-0.049039472	0.22290878039999998	-0.09643243050000001	-0.020635285	0.1576319695	-0.0941735249	-0.0812195711	0.0920121394	0.0982942502	-0.0856869771	0.22125208640000002	-0.19930516809999999	0.0459047525	-0.0502886778	-0.0568847635	-0.0113731825	0.0372677655	0.1244300096	-0.0177439279	0.1215707631	0.0674919153	0.0126502695	0.0802696664	0.0876649536	-0.0132473534	-0.0361539144	-0.0115978529	-0.007278520500000002	0.0383401215	-0.0355104052	-0.1746551732	-0.0518286621	0.0992524456	-0.0021344726000000003	-0.0729341214	-0.0795316972	0.053189825999999996	0.1213126213	0.12010478890000001	0.1181006348	0.08486189999999999	0.009889000000000007	0.007201542071609998	9.779232100000018e-05	0.0317607	-0.0265777	0.0007063741372899997	0.00100874206449	-0.00632544	-0.00911787	8.31355533369e-05	4.00111911936e-05	-0.00145153	-0.0005602830000000001	3.1391704008900014e-07	2.1069393409e-06	-0.00016316	-0.00024913919999999996	6.207034097664e-08	2.66211856e-08	-8.03677e-05	7.318429999999999e-05	5.355941766489998e-09	6.458967203290001e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34910.45703125	-35.87109375	1286.735366821289	1218740010.1307526	23174.892578125	-22.939453125	537075646.0076332	526.2185096740724	23326.845703125	-1.8828125	544141730.4574013	3.54498291015625	1.180296	19.635931	0.117115055	0.011210828899999999	0.0953010694	-0.0611358702	0.0208720524	0.0294155766	0.0160155991	-0.1125950652	-0.0387912541	0.0402268323	0.0066272796	-0.1250021227	0.0967658106	-0.2065785498	-0.0832382074	0.1085246348	-0.1042017653	0.049033782000000005	0.08853376210000001	-0.0427265416	-0.1487444166	0.1044687102	-0.0156969675	-0.11169761980000001	0.1034101959	-0.15256786220000002	-0.0699449242	0.0860986844	-0.050951069800000005	0.13717063359999998	0.038395143199999995	-0.1425638964	0.0470666395	0.0472924996	0.0593045104	-0.0185912832	0.0567925288	0.0223014193	0.1217170316	0.11361126210000001	0.1503859675	-0.031777365	-0.0003150483	-0.0649008053	0.0089958751	-0.0736466225	0.2047481419	0.0608220347	0.0065377839	0.1122506618	-0.021163537599999997	-0.0705528924	-0.011145006399999999	0.0628339237	0.214766647	0.0366995825	-0.0563168407	0.1799982499	0.07942743	0.020868966200000002	-0.009133719200000001	-0.1084687168	-0.024762475200000002	0.0113661676	-0.0716850128	-0.0700483229	0.18116557449999998	-0.094918498	-0.062241009800000004	0.1389665386	-0.0747818898	0.09053636289999999	-0.0792034963	0.0611559627	-0.0911950368	0.19863848280000002	0.0163925772	-0.0655907396	0.055126727699999996	0.043147613099999996	0.07404795139999999	0.0415480825	0.0326705935	0.18818808609999998	-0.044463058300000004	0.0635505522	-0.19130623260000001	-0.1652563162	-0.0128228701	-0.052934427199999995	0.0197482907	0.1780301899	-0.17300930280000001	0.006929364300000001	-0.0078810426	0.0190950143	0.0543261094	-0.0656358125	-0.0805017197	-0.1018802241	-0.008288583	-0.0400472149	0.1130042492	-0.0403935717	0.1351150677	0.12104935019999999	0.11905633460000001	0.11575891279999999	0.0719867	-0.012875199999999991	0.00518208497689	0.00016577077503999974	0.0566472	0.024886499999999992	0.0006193378822499996	0.0032089052678399995	-0.066366	-0.060040559999999986	0.003604868845113599	0.004404445956	-0.00124928	0.00020225	4.090506249999998e-08	1.5607005184e-06	-0.0	0.00016316	2.66211856e-08	0.0	-5.95218e-05	2.0845900000000007e-05	4.345515468100002e-10	3.5428446752400002e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34956.59375	46.13671875	2128.5968170166016	1221963446.602539	23207.119140625	32.2265625	538570378.8071632	1038.5513305664062	23326.6171875	-0.228515625	544131069.4121704	0.05221939086914063	1.2506290000000002	20.80603	0.1734121	0.1534322627	0.0641364175	0.0617522825	-0.0196778887	0.17753213140000002	0.0037110338	-0.094103246	0.0570079134	-0.0260359322	0.0791516703	-0.1036524357	-0.0220627023	-0.1683167841	0.0682967008	0.1292467929	-0.1336724072	0.0402819254	-0.08678261050000001	0.0685028016	0.0780010177	-0.047559000899999995	0.0799585079	0.0246516025	-0.1706722284	-0.0776789463	0.031137596	0.10919644349999999	-0.0815635338	-0.052404607199999995	-0.0830284637	0.0731861671	-0.0278784394	0.0769753608	-0.0335858017	-0.0414917176	-0.1334681117	0.07505621559999999	-0.0300579652	-0.0725926984	0.0592037367	-0.1189890668	0.0875386796	0.1312425904	-0.060982782699999995	0.0738005134	-0.028463505400000002	-0.0857503444	0.14970637650000002	0.0489340453	-0.147142476	0.0353602118	0.0319856683	0.0767665066	0.2611279961	-0.0227750996	-0.13483198429999999	-0.0473117549	-0.0032044938	0.1250508306	-0.0709756147	-0.20185934530000002	-0.0059845646	-0.0242867933	0.0863306464	-0.0253123115	0.0404501803	-0.1765096184	0.0777181346	0.09269130630000001	-0.1006295045	-0.01770564	-0.078470708	0.1073786519	0.0240055339	-0.11503662419999999	0.0148306971	-0.1150542659	-0.0906771691	0.0143370028	-0.0652364429	0.0796245885	0.030756436	-0.1169522474	0.0392588002	-0.0073464633	0.0015854476999999998	-0.0316373914	0.0515483567	-0.0203180388	-0.015390537900000001	-0.0850593022	0.1761140341	0.021699893900000003	0.0878441161	-0.0568812516	0.0443110353	-0.030179584900000007	-0.0520554645	0.08685761060000001	0.0019742369	-0.0030710229	-0.0631721386	-0.0043020976	0.0667141688	0.1207205288	0.11775003070000001	0.11285322490000001	0.0600769	-0.011909799999999998	0.003609233913610001	0.00014184333603999995	-0.0266432	-0.0832904	0.00693729073216	0.0007098601062400001	-0.0650818	0.0012841999999999992	1.649169639999998e-06	0.004235640691239999	-0.000372615	0.000876665	7.68541522225e-07	1.3884193822500002e-07	-0.0006618889999999999	-0.0006618889999999999	4.380970483209999e-07	4.380970483209999e-07	-5.95218e-05	0.0	0.0	3.5428446752400002e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34860.23046875	-96.36328125	9285.881973266602	1215235668.3343658	23182.298828125	-24.8203125	537418978.9564856	616.0479125976562	23322.271484375	-4.345703125	543928347.1908913	18.885135650634766	1.2818120000000002	21.324802	0.0859488	0.0090821224	0.10692160710000001	-0.0491974185	-0.0596466081	0.0592317376	0.09259826310000001	-0.11080798060000001	-0.0505255821	-0.0088636828	0.0463500829	-0.11928853390000001	-0.0275055414	-0.1942400554	-0.008568975500000001	0.0011586036	-0.0232320621	0.0386651945	-0.150511543	-0.0191946853	0.0022107296	-0.038892452599999995	0.12125134679999999	0.19278469420000002	-0.1360579251	-0.1628169167	0.0162404698	0.0810012602	-0.0259043677	-0.1528175606	0.058849910199999994	0.1327618175	-0.2707111832	0.0958667077	-0.0812861001	0.0101416514	0.1187711402	-0.030349486600000006	0.11968555019999999	-0.150299848	-0.0163404236	-0.014362451699999999	0.0346891821	0.1060162847	-0.053548913899999995	-0.14522545	0.1078816316	0.0130151085	0.0160332778	0.1310547983	-0.0346167748	0.025589745499999997	0.0264747257	0.08656514789999999	0.0693760638	-0.020903955800000002	-0.053439791699999996	0.0925093763	-0.0538486537	0.09645750630000001	-0.0007681919	-0.0920188747	-0.0762466572	0.010250889499999999	0.0377183433	0.0345913275	0.1563580781	-0.1691678909	0.0648936348	0.0612442224	-0.0696623395	-0.0059432177000000004	0.07737784519999999	0.0297377973	-0.0020557745	-0.15292513900000002	-0.010806791100000001	-0.0734501606	-0.0950356009	0.2776232228	-0.053912857800000005	0.027611596000000002	-0.032509828500000004	-0.1854477299	-0.1268157165	-0.1032702409	-0.017706863700000002	-0.06510716230000001	0.0814040046	0.043056071900000006	0.0112700004	0.1274456604	0.0887807407	-0.0808298459	0.0915974636	0.0840886162	0.1032541015	0.1739480705	-0.1370328858	-0.0403563036	-0.0101681682	0.1351919076	-0.12601651460000002	0.0112305489	-0.021205143	0.120326335	0.1161887065	0.1093977275	0.044209	-0.015867900000000004	0.001954435681	0.0002517902504100001	0.0052434	0.0318866	0.00101675525956	2.749324356e-05	-0.0906921	-0.025610300000000016	0.0006558874660900009	0.008225057002410002	-0.00049373	-0.00012111499999999993	1.4668843224999982e-08	2.4376931289999994e-07	-0.000531324	0.0001305649999999999	1.7047219224999976e-08	2.8230519297600003e-07	-5.95218e-05	0.0	0.0	3.5428446752400002e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34978.98046875	118.75	14101.5625	1223529074.633194	23156.65234375	-25.646484375	536230547.7693024	657.7421607971191	23342.787109375	20.515625	544885710.0336037	420.890869140625	1.259332	20.950808	0.10990784	-0.076196293	0.0552238471	-0.0862586456	0.0150088752	-0.09001726480000001	-0.0172237306	-0.1256774402	-0.0762737649	-0.0399948251	-0.0018134957999999999	-0.057718263099999986	-0.056426374	0.1469074557	0.0644300392	-0.0175395848	-0.012838586	-0.0731576461	-0.1202002884	-0.2388493088	0.11819287789999999	0.16757257609999998	0.0757866378	0.058861141799999996	0.038797862	-0.099783712	-0.1046263645	0.1533852766	0.1003612253	-0.0645685238	-0.1504696322	0.1142702141	0.11702756730000001	0.0396436448	0.0335918989	0.091719817	0.0410286905	0.0821568684	-0.0804538647	0.053269547699999996	0.023530389900000004	-0.005381605899999999	-0.0364834843	0.0252239734	-0.1498059598	0.0016141463	0.00021052419999999998	-0.0180124036	-0.0628545033	0.0862285418	0.06091829660000001	0.005630334	-0.1121742374	0.0016610725	-0.0371799962	-0.0742590697	0.1393875775	-0.013335091	-0.06660309519999999	-0.0749970056	-0.014541559499999999	-0.007186410799999998	-0.14463955650000002	0.11007159220000001	0.1487257745	0.0156883892	-0.0617618825	0.0684610962	0.030797112	0.1758393752	0.1477514563	0.1364917806	0.1668623668	0.014689600700000001	0.0194725488	0.053721024400000005	-0.011662470500000001	0.055354661299999997	-0.20390576789999998	-0.0472367629	0.0843761752	0.1395193985	-0.09862317470000001	-0.106158226	0.0175805776	0.0180351054	0.032446262999999996	-0.0617137665	0.0702207036	0.087861055	0.0807400028	-0.0579712504	0.0358365678	0.07121212860000001	-0.030262321800000002	-0.0456743811	0.0146559975	-0.014677729399999999	-0.05998410570000001	0.044424764400000004	0.024602287900000002	-0.09838425460000001	0.0360595206	0.0841377084	-0.06106359400000001	0.1198669825	0.1143757435	0.10540925529999999	0.0448893	0.0006803000000000017	0.00201504925449	4.628080900000024e-07	-0.0212187	-0.0264621	0.0007002427364099999	0.00045023322969	-0.0906858	6.300000000000749e-06	3.9690000000009436e-11	0.008223914321640002	-0.00130947	-0.0008157400000000001	6.654317476000002e-07	1.7147116809e-06	-0.00012678	0.000404544	1.63655847936e-07	1.6073168400000002e-08	0.000375377	0.0004348988	1.8913696624144e-07	1.4090789212899998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34922.046875	-56.93359375	3241.434097290039	1219549357.9396973	23153.6484375	-3.00390625	536091435.9673462	9.023452758789062	23359.630859375	16.84375	545672353.8862648	283.7119140625	0.887375	14.762775	0.14722901	-0.0362398061	0.0697776026	-0.0351961405	0.026643033700000002	-0.08979468800000001	-0.080857526	-0.1160385794	-0.1314447437	-0.0013438092000000001	-0.0413084912	-0.1223651475	0.0885418849	0.22888268539999998	0.0147241927	-0.0376968993	0.0199498498	-0.0544209067	-0.0465857203	-0.0941269296	0.1180716476	0.044303950099999996	-0.0649352737	0.0198607552	-0.1466993242	0.0324772751	-0.024977529100000003	0.1150388031	-0.0072565948	0.061578542699999995	0.0857218285	0.08800580220000001	-0.0413744339	0.0403788239	-0.12099007699999999	-0.17659450100000001	7.22474e-05	0.0860739725	0.19652599510000002	0.09229444099999999	0.054390013499999994	0.16179609279999999	-0.042780804299999996	-0.171415857	0.0557459425	-0.0118765997	-0.1181712175	0.0046199874	-0.0340161746	0.0907670902	0.0042233061	-0.0482944183	-0.1486347578	0.0598028595	-0.0057437449	-0.024979421600000003	-0.0336112416	0.0739011049	0.0654868619	-0.1496506199	0.04940786	-0.0303386887	-0.1441760428	0.1196342077	0.1673427749	0.0071126063	0.0555101238	0.178327898	-0.050429439900000005	0.024423521099999998	0.1167794942	0.010689305500000001	-0.0088710985	-0.0330843204	0.0279110018	-0.0479602081	-0.1694946395	0.0235620547	-0.0583092347	0.0126752579	-0.0375685933	-0.0194056892	0.10453366050000001	-0.1013340439	-0.1376109192	-0.0173356852	-0.0746235274	0.0589793109	-0.0546944338	-0.1591691292	-0.0757400541	0.06582908679999999	-0.0997810919	0.0399486507	-0.0338161002	-0.0159971078	-0.2653916202	0.0596588736	-0.010068594	-0.0174883667	-0.0215878828	0.0583821403	-0.09117067539999996	-0.0201243776	-0.020259422	0.11934271980000001	0.112315068	0.1009072399	0.043359	-0.0015303000000000053	0.0018800028809999997	2.341818090000016e-06	0.00864131	0.02986001	0.0008916201972001	7.467223851609997e-05	-0.0692813	0.02140450000000001	0.0004581526202500003	0.0047998985296900006	-0.00234233	-0.00103286	1.0667997796e-06	5.486509828900002e-06	-0.000739947	-0.000613167	3.75973769889e-07	5.47521562809e-07	0.00013272	-0.00024265700000000002	5.8882419649e-08	1.7614598399999997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34871.35546875	-50.69140625	2569.618667602539	1216011432.2279205	23157.55078125	3.90234375	536272158.1861725	15.228286743164062	23379.20703125	19.576171875	546587321.4100494	383.226505279541	0.862135	14.342859	0.07390829	-0.0294540396	0.0668825592	0.006893845500000001	0.0031926208	-0.0698813896	-0.0815316828	-0.0860859149	-0.07073462629999999	-0.0276278285	0.0089302793	-0.0018445932000000001	0.03960654	0.09354618560000001	-0.013633148000000001	-0.0541142245	-0.0429222631	0.0101106058	-0.0688327692	-0.0037742425	0.0366086209	0.2163459736	-0.023799850499999997	0.0774448276	0.0085319563	0.21948286949999998	0.05301511019999999	-0.10113185289999999	0.0894515174	0.0381942102	-0.028272805699999997	0.1014028126	-0.0649414708	-0.0443911316	0.0873171584	0.064451046	-0.004476685	-0.0377409028	0.1344036268	0.1803025429	0.043832192400000004	0.0584256055	0.0716359706	-0.0001979353	0.0119447947	0.008867716500000001	-0.0994774965	-0.0135260694	-0.023063159399999998	0.037692622599999996	0.0033110882	0.0293527596	-0.11397778800000001	-0.0402460776	-0.0458317233	0.0242313061	-0.0855770374	0.0351075215	0.0858102137	-0.1183191183	0.0033365824	-0.0226208139	-0.1359732252	0.0380000943	0.023261732799999997	0.0330184571	-0.008896633000000001	0.0231114396	-0.000229808	0.059202293899999994	0.0975281456	-0.0653733431	0.1759228539	0.0595944213	-0.0016668615	0.1056213278	0.0232512665	0.1147118163	0.060813835999999996	-0.0364505586	-0.0531134972	-0.0149837561	0.0548441471	1.3839100000000001e-05	0.010591095600000001	-0.0878922734	0.054549797000000004	0.014301050400000001	-0.186191895	0.0799425096	0.1474402393	-0.06095720950000001	-0.07266181690000001	-0.0283953483	-0.1980605858	0.0809291211	0.0097205092	0.06483474339999999	-0.0084752118	0.0933360276	-0.0723896413	0.1019644056	-0.0104434261	0.0089696338	0.0064578478	0.11875383099999999	0.1100111431	0.0959136145	0.0511577	0.0077987000000000065	0.0026171102692899998	6.081972169000009e-05	0.0249875	0.01634619	0.0002671979275161	0.00062437515625	-0.0371699	0.032111400000000005	0.0010311420099600004	0.0013816014660099998	-0.00242656	-8.422999999999981e-05	7.094692899999969e-09	5.888193433599998e-06	-0.0007874860000000001	-4.7539000000000095e-05	2.2599565210000088e-09	6.201342001960002e-07	0.000353991	0.000221271	4.896085544100001e-08	1.2530962808100002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
