csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14
28961.775390625	n/a	n/a	838784433.7770119	18692.564453125	n/a	n/a	349411965.83423233	18633.259765625	n/a	n/a	347198369.49325943	n/a	n/a	n/a	-0.1177544243	-0.1347732512	-0.0951428291	0.16360970630000002	0.1683056388	-0.0718836936	0.0387039046	-0.030794123	-0.0201957681	0.0310395841	-0.053825600099999996	0.0034170182	-0.1058815342	0.0568458437	-0.11530791300000001	0.06096329809999999	-0.0557517325	0.152934804	0.0453405092	-0.0230254379	0.1321282574	-0.0316593201	0.0486269108	-0.07116449799999999	0.017991159099999997	-0.0690718151	0.0602954512	-0.08779383789999999	0.041043039100000005	-0.0126052557	0.0034879724	0.007150114	0.1118900723	-0.016330299399999998	0.1314958048	-0.1020551306	0.0360333741	-0.06636905480000001	-0.0053743359999999995	-0.11542618029999999	0.0892013733	0.0317790919	-0.0360469057	-0.020590793899999998	0.0259939877	-0.0929870275	-0.1035306845	0.1641940868	0.052079328099999996	-0.0913696074	0.1750007928	-0.1394327189	0.0985555199	-0.053560319800000006	-0.0372584632	0.0363070077	-0.0148743007	0.021865692000000003	-0.042515511900000004	0.0376618789	-0.103506574	0.123207304	-0.0520495134	-0.0804980374	0.090761867	-0.0529741885	0.0160303455	-0.0018089404000000001	0.0121582598	-0.0181131564	0.111709876	-0.1126943207	0.09582978630000001	-0.0503391033	0.0268667239	-0.13628893960000002	0.0077704605000000005	-0.0571929843	0.0655917396	-0.09466575880000001	-0.0264339456	0.1545667485	0.0243405345	-0.09566280070000001	0.0284324822	0.0052431638	-0.0868415561	-0.0100811059	-0.0142425473	0.0775335178	0.017656903	0.054270265899999996	0.11110588789999999	0.11109021890000001	0.1110641056	0.1110275503	-0.0206357	n/a	0.00042583211449	n/a	-0.0671484	n/a	0.0045089076225600004	n/a	-0.506151	n/a	0.25618883480099996	n/a	-0.0007390869999999999	n/a	5.46249593569e-07	n/a	-0.00142272	n/a	2.0241321984e-06	n/a	-0.0010118	n/a	1.02373924e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28856.02734375	-105.748046875	11182.649417877195	832670314.0632478	18678.1953125	-14.369140625	206.4722023010254	348874980.13189703	18634.37109375	1.111328125	1.2350502014160156	347239786.05958563	0.961034	17.769175	0.08061499999999999	-0.0913807174	-0.1111204147	-0.0759784626	0.1299769822	0.1001955883	0.02660492	-0.0212373277	-0.0984268513	-0.0188443378	-0.017561616000000002	0.008459950400000001	0.0356823298	-0.0784470596	0.055682039	-0.123289665	0.14724551019999998	0.0033451832	0.030678519799999998	0.0207023954	-0.0223835136	0.08748539289999999	-0.0537621242	0.0232212221	0.08974462779999999	0.055115951100000005	0.0723712834	0.012799719099999999	0.0528084474	-0.054928600999999994	-0.0968571158	-0.0551245697	-0.0557249036	0.0415712572	-0.016967711599999998	0.09026069939999999	0.10686161960000001	-0.0948866792	0.040106769300000004	-0.0322691309	-0.0385968822	-0.055739916699999996	0.0142507098	0.0967102935	-0.0995911427	-0.0302976008	-0.0803792204	-0.0848297466	0.056355118600000004	0.0212416475	-0.0745554522	0.1441634769	-0.0925759749	-0.0040444072999999995	-0.0071883313	-0.10225930150000001	0.0094252862	-0.0135621988	-0.046883693899999995	-0.040648255099999996	0.056580119299999995	-0.0847190009	0.10300233119999999	-0.0825695661	0.01656139	0.014912778500000001	0.0949627941	0.0381955083	0.0228057704	0.0794069423	0.0815329192	-0.005416651	-0.13218662039999998	-0.0096222967	-0.024337690800000002	0.0896196818	-0.0324432732	-0.08646188169999999	0.1081306728	0.1140611941	0.0076660641000000015	0.0161213215	-0.0288556597	-0.0163644865	-0.0758756349	0.0490354442	0.119836819	-0.0494196698	-0.0133170296	-0.0715012796	0.027273784500000002	-0.0196773756	-0.058436163799999996	0.1110641056	0.1109231287	0.1106882998	0.1103598175	-0.0184149	0.0022207999999999985	0.00033910854201000005	4.931952639999993e-06	-0.0749253	-0.007776900000000003	0.005613800580090001	6.048017361000005e-05	-0.4778520000000001	0.028298999999999963	0.2283425339040001	0.0008008334009999979	-0.000952428	-0.0002133410000000001	9.07119095184e-07	4.551438228100006e-08	-0.00101759	0.0004051299999999999	1.0354894081e-06	1.6413031689999989e-07	-0.000783905	0.000227895	6.14507049025e-07	5.1936131025e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28873.28125	17.25390625	297.69728088378906	833666370.1416017	18686.640625	8.4453125	71.32330322265625	349190537.8479004	18601.646484375	-32.724609375	1070.9000587463381	346021251.9296608	0.835491	15.447922	0.06203725	-0.0845079919	-0.10943667359999999	-0.0771406375	0.12052312550000001	-0.0022018695	0.0534624812	0.0410126915	-0.1098489856	-0.056172989000000006	0.0115050832	-0.1587296137	0.0826896471	-0.102208563	-0.052662543	-0.0720642197	0.0079183077	0.021686712900000002	0.116269908	0.0076677004000000005	0.0412325375	-0.0750662696	-0.048218134	-0.0010549475	0.0215922834	0.0373578123	0.018416023700000003	-0.1033829807	0.04775285730000002	-0.0655285509	0.08529729539999999	-0.09541320939999999	-0.0629335848	0.039390459100000004	0.052239019000000005	0.1419221683	-0.0113688227	0.0682890318	0.0557608216	0.036973112	0.0433801176	-0.0816358987	-0.0243449633	0.0520406379	0.0168128322	-0.0376044309	-0.0770702873	-0.0866322116	0.0743519166	0.047762468499999995	-0.0820531063	0.1205639116	0.0148121582	-0.0407431045	-0.0483054596	-0.09744095130000001	0.12079719109999999	0.0755919175	-0.0096665695	-0.11401866179999999	0.08822306810000001	0.025140856	0.0700851772	0.0034965345	-0.011981503999999999	0.0991677797	3.18513e-05	-0.0446408455	-0.0458797404	-0.0570132752	0.0101617563	-0.10118232099999999	-0.1056539791	-0.1258026336	-0.052306097	0.0569284523	-0.0671885637	-0.015349265700000001	-0.042498321	-0.0772678412	0.0526804799	-0.1378489393	0.0395044004	0.0073898995	0.0360162177	-0.0089221154	0.1698212596	0.0903543172	0.037196058500000004	0.0389253526	-0.0021130779	-0.08631146949999999	0.1012574557	0.11098055650000001	0.1105891995	0.1099379598	0.1090283678	-0.0203113	-0.0018963999999999997	0.00041254890769	3.5963329599999986e-06	-0.0503529	0.0245724	0.00253541453841	0.0006038028417600001	-0.4628930000000001	0.014959	0.21426992944900008	0.00022377168099999999	-0.000666373	0.000286055	4.440529751290001e-07	8.182746302500001e-08	-0.00110477	-8.717999999999985e-05	1.2205167528999998e-06	7.600352399999975e-09	-0.0007449510000000001	3.89539999999999e-05	5.549519924010001e-07	1.5174141159999922e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28853.8515625	-19.4296875	377.51275634765625	832544749.9907838	18675.91796875	-10.72265625	114.97535705566406	348789911.9754791	18573.99609375	-27.650390625	764.5441017150879	344993330.89064026	0.906117	16.75378	0.13029501	-0.09030992480000001	-0.1458107827	-0.07733171559999999	0.1152335408	-0.0499636042	0.1381888101	0.0110512933	-0.0909954987	-0.0127047221	0.1125883716	-0.162221774	0.0689396208	-0.0034473635	-0.0447591699	-0.0881233142	0.0102598275	-0.0184101162	0.0375123039	-0.011796373600000002	0.0059038416	-0.0800546435	0.0160274577	-0.012844779399999999	-0.1579759325	0.031468072400000005	-0.0687018345	-0.018064951699999998	0.061237176500000004	0.014808366699999999	0.1320776736	0.11257560050000001	-0.05340891230000002	0.1024562831	-0.0576191917	-0.032673860299999996	-0.0012819542	-0.09713403550000001	0.0769420928	0.06679784849999999	-0.0724760146	0.0192048843	0.011328808400000001	-0.0846615698	0.0233709706	-0.055668618200000006	-0.0757303628	-0.1093093144	0.0980033969	0.0884173956	-0.0742570397	0.11423912189999999	0.052441778700000004	-0.1220960832	-0.0338618655	-0.1007217041	0.1080025434	0.0381129533	0.013862703300000001	-0.060631020599999995	0.033191252000000004	0.10300329550000001	0.10897317390000001	-0.1013225475	-0.0218095518	0.0571634241	-0.10674326099999999	-0.0665703885	-0.012706823	-0.0306312506	-0.1118690363	0.1118214248	0.0043034978	-0.054618699900000005	-0.1327923866	-0.07942725519999999	0.0853852942	-0.0360449402	-0.028012935299999996	0.014411539499999999	-0.047590008499999996	0.1399453242	0.0084949052	0.053604552300000004	0.0300285554	-0.06042469	0.0835001362	-0.0797909549	-0.0137850192	0.0332803089	0.0330593894	-0.0444114042	-0.10383632949999999	0.11085527220000001	0.11008893369999999	0.10881562460000001	0.10704120869999999	-0.026928800000000003	-0.006617500000000003	0.0007251602694400001	4.379130625000001e-05	-0.00516324	0.04518966	2.6659047297600007e-05	0.0020421053709156	-0.428306	0.034587000000000034	0.18344602963599999	0.0011962605690000025	-0.0010055	-0.00033912699999999983	1.0110302499999998e-06	1.1500712212899987e-07	-0.00060847	0.0004963	3.702357409e-07	2.4631369e-07	-0.0007875410000000001	-4.259000000000001e-05	6.202208266810003e-07	1.8139081000000008e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28707.72265625	-146.12890625	21353.657241821293	824133340.1081697	18693.501953125	17.583984375	309.19650650024414	349447015.2714882	18541.767578125	-32.228515625	1038.6772193908694	343797144.92120737	0.8599489999999999	15.900135	0.12265816	-0.0796590015	-0.1348788184	-0.0599333708	0.10656958009999999	-0.0232172511	0.0685108717	0.0594532532	-0.0689656308	-0.00507312	0.0779854864	-0.17994790100000002	0.1097442632	-0.0346357498	-0.043892363200000006	-0.0682137058	-0.015319443	-0.1235622611	-0.0681504459	-0.0038793394	-0.08434621789999999	0.0223238789	0.0530385055	-0.0658327564	0.055727776900000005	0.021092747400000004	-0.0135255605	-0.028649206	0.1992358046	0.049709042300000006	0.1065703833	0.0817105177	0.0188482711	-0.08508667310000001	0.09446353810000001	-0.0471431158	-0.0254508643	0.0132590117	-0.1191692909	0.0748256129	0.0248814094	0.0424443325	-0.024733606800000002	-0.0319133303	0.1130585054	-0.06738732530000001	-0.061424700599999986	-0.116145728	0.0581551625	0.1126780956	-0.0649721142	0.1043784701	0.0331365144	-0.05037932480000002	-0.0774749534	-0.0553974299	0.1086841611	0.07809543599999999	0.0257250123	-0.1480735414	0.0359917843	0.1417969094	0.06959941480000001	-0.10124665109999999	0.052520405	-0.07060810440000001	0.0947691909	0.1328801021	0.044750736900000004	0.0396827529	0.0262340285	0.040577793	0.0853906294	-0.1317658715	-0.0075889529	-0.1310848533	0.0391119745	-0.0510950429	-0.0063721336	-0.0596995492	-0.108002785	0.08037175	0.0665648484	-0.0037564513	0.104923365	-0.0156612139	-0.0150888557	-0.05311945480000002	0.0295470165	0.09808859519999999	0.0092211063	0.0026696146999999996	-0.1122913379	0.1106882998	0.10942308369999999	0.1073250918	0.10441029119999999	-0.0148835	0.012045300000000002	0.00022151857225	0.00014508925209000004	-0.05840880000000001	-0.05324556000000001	0.0034115879174400014	0.0028350896597136013	-0.404745	0.023561000000000054	0.16381851502499994	0.0005551207210000025	-0.000689107	0.00031639299999999983	4.7486845744899997e-07	1.0010453044899992e-07	-0.0007439439999999999	-0.0001354739999999999	5.534526751359998e-07	1.8353204675999973e-08	-0.0010118	-0.0002242589999999999	1.02373924e-06	5.029209908099994e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28783.79296875	76.0703125	5786.692443847656	828506737.6678619	18718.275390625	24.7734375	613.7232055664062	350373833.5992775	18585.427734375	43.66015625	1906.209243774414	345418124.06967545	0.948176	17.53142	0.0686324	-0.0410648883	-0.10979542240000001	-0.0395508356	0.08425783199999999	-0.13320492039999998	0.0506561124	0.0554105381	-0.0374991681	-0.0526094481	0.08470174429999999	-0.046009392	0.1547608168	-0.048677052199999994	-0.0189204294	-0.0314540762	-0.017020376	-0.035890954100000004	-0.059729165599999995	0.0684324564	-0.0164270923	-0.028648391699999998	0.08316344610000001	-0.0401041861	-0.0223691569	-0.0348253586	0.0260170081	-0.0177900923	-0.0769213488	-0.07100569799999999	-0.1236593993	-0.1224471333	0.0625584877	-0.0208251547	0.0489726947	-0.0202206758	0.0266074021	0.0667667824	-0.12462489060000001	0.20084335620000002	-0.09617384720000001	0.11028232210000001	-0.0017054721	0.1513159003	0.1327776705	-0.1167185059	-0.0364573484	-0.1074379849	-0.023824078999999998	0.0389307912	-0.0426059846	0.0650386837	0.1377025417	-0.0364811857	-0.0620141057	-0.025016368100000002	0.1204143003	-0.0374293805	-0.07249015610000001	-0.1081457383	0.010721833600000001	0.10898972400000001	0.029461484700000002	0.0093253931	0.0927169262	0.0453496759	-0.0226510989	0.0331732451	-0.0064787171	-0.0632937638	-0.0550244475	-0.0065553089	0.011373753700000001	0.029204395	0.1338307607	0.0098630517	-0.09844740029999999	0.0320845555	0.0947602238	-0.0701804481	0.0356690134	-0.0191338649	0.0661647665	-0.0463918523	-0.0086334029	0.15381734019999999	0.0576081003	-0.016937461	-0.1941352813	0.12461629880000001	-0.0055390069999999994	-0.18873236359999998	0.0266552525	0.110479702	0.1085926509	0.1054714048	0.10115143789999999	-0.0149483	-6.480000000000027e-05	0.00022345167289000004	4.199040000000035e-09	-0.0582485	0.00016030000000000905	0.0033928877522500004	2.56960900000029e-08	-0.373132	0.03161299999999995	0.13922748942399998	0.0009993817689999966	-0.00108424	-0.00039513300000000004	1.1755763776e-06	1.5613008768899998e-07	-0.0008466389999999999	-0.00010269500000000009	7.167975963209998e-07	1.0546263025000017e-08	-0.000773742	0.000238058	5.986766825640001e-07	5.6671611363999986e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28929.92578125	146.1328125	21354.79888916016	836940605.7086334	18725.6015625	7.326171875	53.67279434204102	350648153.87750244	18675.685546875	90.2578125	8146.472717285156	348781230.64575577	1.1962640000000002	22.118477	0.08216870000000001	-0.0023113515	-0.0241383276	-0.023518342400000003	0.0637082668	-0.1729852922	0.0133488328	-0.0230209714	0.08847330460000001	-0.1651546421	-0.0023000606	0.0655590795	0.0644240804	-0.0418187089	0.014090740800000001	-0.0455790115	-0.0337399394	0.0613794025	-0.083592101	-0.0230088096	0.043486669000000006	0.0729214819	0.1472686884	-0.08146842139999999	-0.0152090675	0.030732311499999998	-0.081422525	0.016702541100000003	-0.1636390208	-0.0783614917	0.051947077800000005	0.12462189580000001	-0.0053085264	-0.0664894318	-0.0671464871	0.0060770251	0.063059821	-0.16082349880000002	0.0731085266	-0.0558613962	-0.0669613154	-0.0447234546	0.0185549298	-0.0497265936	-0.08245258820000001	0.1716825462	-0.0088853171	-0.0388579464	-0.0797786154	-0.19668074559999998	-0.0210878474	0.0466342183	0.18471879160000002	-0.015179149	0.0387395651	0.0460444495	0.12093578349999999	-0.0824538719	-0.1171687878	0.0159953497	-0.005070852	0.012357328300000001	0.027146544300000002	0.0862949909	-0.0544766751	-0.0177351905	0.044737702000000004	0.040528413900000004	0.0415498541	-0.0813289743	0.0329041282	0.14709635769999999	0.069807236	0.0168295072	0.0654556824	0.10014887230000001	0.1168333126	-0.0789458588	-0.0531948153	0.0670350651	0.1342265591	0.049994005700000003	-0.1417455716	-0.0273520905	-0.09046007939999999	-0.1389067058	-0.1601321104	-0.10441976509999999	0.0663844301	-0.0614403648	0.0625872881	-0.0255223966	-0.0596627446	0.1102295573	0.10759888449999999	0.103260836	0.0972842479	-0.0148759	7.240000000000198e-05	0.00022129240081	5.2417600000002865e-09	-0.0501937	0.008054800000000008	0.00251940751969	6.487980304000012e-05	-0.339434	0.033698000000000006	0.115215440356	0.0011355552040000006	-0.000705523	0.000378717	4.97762703529e-07	1.4342656608900002e-07	-0.000708332	0.00013830699999999995	5.01734222224e-07	1.9128826248999982e-08	-0.000483896	0.00028984599999999996	2.34155338816e-07	8.401070371600001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28846.029296875	-83.896484375	7038.620090484619	832093406.1961707	18684.90234375	-40.69921875	1656.4264068603516	349125575.59547424	18696.11328125	20.427734375	417.29233169555664	349544651.82533264	1.062799	19.650759	0.05335715000000001	-0.0269339395	-0.024805607799999997	-0.0342813259	0.0618219678	-0.0564173842	0.0394879369	-0.08511237990000001	0.1090481842	-0.09560029699999999	-0.0208687528	0.10870907269999999	0.0487915122	-0.0064810811	0.0070465456999999985	0.048637674900000004	-0.045096774900000004	-0.0443833849	-0.0326242214	-0.048624435199999996	0.045612465199999994	-0.013454662	0.1116979659	-0.0473777453	0.055441469699999996	0.0530424878	0.0093801152	0.1300254381	0.1454606803	0.0403404579	-0.024073329700000003	-0.0132339517	0.0482751825	-0.1104330121	0.0556684737	-0.051318391	-0.0774396864	0.0113060499	0.0137339176	-0.0220461385	0.0606676629	0.024116460899999997	-0.0630013343	-0.1010739513	0.0350822562	0.10026441900000001	-0.0414892231	-0.0396494867	-0.0859579504	-0.1530991521	-0.037384763599999996	0.0601857296	0.052129088	-0.0535801221	0.0830221195	0.1028738564	0.0539688092	-0.0797408492	-0.0852025443	0.0267147541	-0.031105191	-0.023489877200000002	-0.0398101586	0.014618230500000001	-0.0752810981	-0.0873435022	0.0887576873	0.0700325828	0.0331597552	-0.0191755016	0.0820847558	-0.0644203233	0.1672371818	-0.1256164123	-0.0241687979	-0.032730672200000005	-0.0558202351	0.0754568425	0.1188354302	-0.07096427179999999	-0.062290505499999996	-0.0099320148	-0.0116589829	0.0814005172	0.010881720800000001	-0.0022401354	-0.0671221603	-0.0832874391	0.0620143994	-0.0496125884	0.0042189143	0.1060153107	0.0882723217	0.1099379598	0.1064432791	0.10070086519999999	0.09283197900000001	-0.0148769	-1.000000000001e-06	0.00022132215361000002	1.0000000000020003e-12	-0.022284	0.027909699999999992	0.0004965766560000001	0.0007789513540899996	-0.33910500000000005	0.00032899999999996815	0.11499220102500005	1.0824099999997909e-07	-0.00111076	-0.00040523699999999986	1.2337877775999998e-06	1.6421702616899994e-07	-0.0007831649999999997	-7.483299999999975e-05	6.133474172249997e-07	5.5999778889999596e-09	-0.000461617	2.2278999999999995e-05	2.13090254689e-07	4.963538409999996e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28918.259765625	72.23046875	5217.2406158447275	836265747.8721657	18709.259765625	24.357421875	593.2840003967285	350036400.97763443	18709.12109375	13.0078125	169.20318603515625	350031212.1006012	1.180848	21.833454	0.1160897	0.0056162710999999995	0.0028927953	-0.0094032947	0.0372820372	-0.1274473539	0.048449355199999995	-0.0530137341	0.0649460175	-0.1043719767	-0.007713505600000002	0.1006474659	0.034593689500000004	-0.0087728132	-0.042101077599999995	-0.027791673700000002	-0.0525344912	0.1314060243	0.0739512703	0.11601429880000001	0.0300392379	-0.0553503364	0.042888933899999995	0.020313096	-0.097556089	-0.06851993940000001	0.0530939726	-0.1003329625	0.0113569905	-0.010768551699999998	-0.1356547843	-0.005037995	-0.054394961799999995	-0.17131748	-0.0781954359	-0.0788850619	0.0271202413	0.08034107389999999	-0.09826446800000001	-0.04813723599999999	-0.0416100198	-0.1700074905	0.027157961499999998	-0.0257816522	0.066463187	0.1745672675	-0.0145432997	-0.017473008600000003	-0.1076323278	-0.1546727535	-0.0087832672	0.037534077	0.1242572883	-0.059521755	0.0550169418	0.0503543945	0.06092630900000001	-0.0284420383	-0.090533089	0.0609376946	0.005528686	-0.0376998089	-0.0007389732	0.10161380910000001	0.05462043849999999	0.17220337530000002	-0.056823894000000014	-0.10689344619999999	-0.0623490157	-0.0342980437	-0.0048999071	-0.0346462719	-0.0419165677	0.002202369	0.2154650943	-0.0160738703	-0.008414989	0.0276891396	0.0761520917	0.0422424917	-0.0129268597	0.023672062599999998	-0.0941705315	0.17740955530000002	0.1344091806	-0.0309450906	-0.1496093979	0.09274557789999999	0.07806139849999999	-0.025394137799999997	-0.038351786	-0.0146434928	0.0042853978	0.1096050192	0.105127573	0.09780015460000001	0.08782140769999999	-0.0149465	-6.959999999999952e-05	0.00022339786225	4.844159999999934e-09	-0.022600400000000003	-0.00031640000000000135	0.0005107780801600001	1.0010896000000089e-07	-0.289912	0.049193000000000035	0.08404896774399999	0.0024199512490000047	-0.000252186	0.000858574	6.3597778596e-08	7.371493134760001e-07	-0.0009924489999999998	-0.00020928400000000007	9.849550176009994e-07	4.3799792656000047e-08	-0.000199261	0.00026235600000000005	3.9704946120999986e-08	6.883067073600003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28836.64453125	-81.615234375	6661.046482086182	831552067.8216705	18683.1640625	-26.095703125	680.9857215881348	349060619.3862915	18704.2890625	-4.83203125	23.34852600097656	349850429.3335571	1.003503	18.554403	0.11710670000000002	-0.0240222835	-0.0318305813	-0.021787913500000002	0.0395498421	-0.0627070961	0.07335089040000001	-0.0915742273	0.09007679029999999	0.0227666284	-0.0720060644	0.12049128619999999	-0.0109719422	-0.028677101400000002	-0.1241037123	0.058615805599999994	-0.0146213618	0.048157237	-0.022043870099999998	0.0376039216	0.0542987491	-0.11837007179999999	0.0306990817	0.07651728719999999	0.0972119368	-0.053729152599999996	-0.0140954343	0.10390048380000001	-0.0307861271	0.0656916335	0.07972722269999999	0.08899704859999999	0.161305371	-0.0897282122	-0.0795137863	-0.0068200485	0.044941622800000004	0.010951635800000002	-0.0872598927	-0.027963895	0.0292573384	-0.0457620417	0.058525319699999995	-0.0213829302	0.041980175999999994	-0.1570747237	-0.0366660406	-0.0494377626	-0.0267555322	-0.0415448129	-0.0268011673	0.0326167657	0.0426598754	-0.08950120660000001	0.0823095542	0.0976956234	-0.064222928	-0.053238567800000004	-0.0371481507	0.0689012892	0.0878467483	-0.014970906499999999	-0.0763130517	0.0636300625	0.0546803767	0.012781119399999999	0.0482165654	-0.0730257738	-0.025612981899999998	-0.014124676599999999	0.052483954900000004	-0.027219128399999997	0.2031787559	0.031345371600000005	-0.0132283698	0.0641072425	0.15125079560000002	-0.1022517818	-0.047539195599999994	-0.010439487800000001	0.0016178822	0.0162869064	0.075851001	0.09296227859999999	0.07383436110000001	0.0608172608	0.027210593199999997	0.045799241100000006	-0.0399787885	0.0682158795	-0.1602006722	-0.1317518456	0.0211988009	0.10923086050000001	0.103653745	0.09456851919999999	0.0822826681	-0.0148109	0.00013559999999999958	0.00021936275881	1.8387359999999894e-08	0.0239113	0.046511699999999996	0.00057175026769	0.0021633382368899997	-0.272748	0.017164000000000013	0.074391471504	0.0002946028960000004	-0.000532544	-0.00028035800000000003	2.836031119360001e-07	7.860060816400003e-08	-0.000569657	0.0004227919999999999	3.2450909764899997e-07	1.787530752639999e-07	-0.000562019	-0.000362758	3.15865356361e-07	1.3159336656400002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
