csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06
28208.849609375	n/a	n/a	795739196.2843361	19666.44921875	n/a	n/a	386769224.8736725	19860.392578125	n/a	n/a	394435193.35724264	n/a	n/a	n/a	-0.0527264962	-0.10812096619999999	-0.0091027484	0.1743979541	-0.1302599562	0.033099227599999996	-0.1012641012	0.009848164	-0.12166166380000001	0.1317090447	-0.0683735247	0.0211255554	-0.0491373846	0.0236798416	-0.052236972400000005	0.0514708012	-0.0033078862	0.0860167999	-0.0039134797	0.0126358047	-0.0653253273	0.0355400524	-0.054922338200000004	0.22198561190000002	-0.1371917838	0.0705240425	-0.0687985004	0.1775983861	-0.13042737529999998	0.2119975644	-0.10745301439999999	0.0011821080999999999	0.0545490664	-0.0003832709	-0.0203887895	0.0934879876	0.0404633541	-0.057786060199999996	-0.0905454352	0.08559963050000001	-0.2297917111	-0.027404062200000003	0.18776326079999997	-0.0820608989	0.017698982	-0.0915253297	0.0332930661	-0.1533825251	0.1098684835	-0.013092112	0.0887413061	-0.06718818019999999	0.057222356399999987	0.0434405837	-0.0063764255	0.0036438756	-0.09194203599999999	0.0467364825	-0.0167185204	0.0482522637	-0.0919335135	0.0852096367	-0.1484312509	0.0603817683	-0.014860231299999999	0.2709801729	-0.0698226221	0.0549817996	0.041969114	-0.1068496948	-0.1316783774	0.1058268198	0.08974458369999999	-0.0913668394	0.09636988	0.026930761299999998	0.1217078847	0.1216831682	0.1216419777	-0.0227479	n/a	n/a	0.0005174669544100001	-0.315153	n/a	0.099321413409	n/a	-0.198689	n/a	n/a	0.039477318721	-0.000206708	n/a	4.2728197264e-08	n/a	0.0008175399999999997	n/a	n/a	6.683716515999996e-07	0.00294072	n/a	8.6478341184e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27766.830078125	-442.01953125	195381.26600646973	770996852.5874673	19669.095703125	2.646484375	7.0038795471191415	386873325.7786904	19758.1796875	-102.212890625	10447.475009918211	390385664.56353766	1.315315	25.668131	0.106238365	-0.0424814253	0.0218102808	-0.0182522717	0.1901072128	-0.1282746594	0.0102818738	-0.0170054771	-0.07705437009999999	-0.09983696339999999	0.11518199550000001	-0.11803148460000001	-0.0075089617	-0.0860008401	0.1668990908	0.0350105478	0.058206927400000004	-0.06681503	-0.07841012230000001	-0.10363567359999999	-0.0270527107	0.11988342169999999	0.025295174900000002	0.16180017970000002	0.0649933592	0.0613696429	-0.0545270224	0.0733300934	0.0157097704	-0.016243016399999997	0.0621554704	0.12296519550000001	0.040976543	-0.0462075617	0.1354018122	-0.0389953806	-0.0109269096	-0.0217168675	-0.0521592209	-0.020902056699999998	-0.0799187557	-0.1092567331	-0.0317184879	0.21915676190000002	-0.0873829907	-0.0028037123	-0.005557839300000001	-0.0400298893	-0.1365198479	0.1141782674	0.0237824523	0.1392776581	-0.0687989066	0.147841477	-0.0362065658	-0.0871220867	0.006651133399999999	0.1999220286	0.0053756095	0.0066269381	-0.0890680195	-0.0175523493	0.09904801349999999	-0.06948141990000001	-0.0596300942	-0.0410353127	0.0425195184	0.0495432187	-0.078212836	-0.0507157799	0.0405751662	0.1110192458	-0.0914847884	0.0568519657	0.1078424274	-0.1841636764	-0.0886320817	0.1216419777	0.12141962949999999	0.12104935019999999	-0.0253863	-0.0026383999999999986	6.961154559999996e-06	0.0006444642276900001	-0.270695	0.04445800000000005	0.07327578302499999	0.0019765137640000052	-0.194178	0.004511000000000015	2.034912100000013e-05	0.037705095684	4.03303e-05	0.00024703830000000004	1.6265330980900002e-09	6.102792166688999e-08	0.000419919	-0.00039762099999999975	1.581024596409998e-07	1.7633196656099996e-07	0.00249276	-0.0004479599999999999	6.2138524176e-06	2.0066816159999987e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27924.734375	157.904296875	24933.76697158813	779790789.9143066	19667.4296875	-1.666015625	2.7756080627441406	386807790.5127564	19821.755859375	63.576171875	4041.929630279541	392902005.3486672	1.355797	26.458147	0.326945765	-0.19214152899999998	-0.09768351289999999	0.0194244785	0.2108955439	-0.021748336099999998	0.0827816378	-0.2103831489	-0.0193313624	-0.0658708796	0.2214456757	-0.0390551948	-0.2698665255	0.0089795215	0.045847541	0.0968126774	0.0728325528	0.0092506965	0.1088494728	0.2108140953	0.0241068029	-0.1839899734	-0.08391337410000001	-0.0406934002	-0.1561233139	-0.0051459118	-0.0190983554	-0.07466275259999999	0.2307740419	-0.008394100600000001	0.0076893851000000004	0.0419006792	0.0753029722	-0.0570634946	-0.0761449087	0.0399293098	0.027130375699999997	0.08536401269999999	-0.1920062602	-0.0637779939	0.1084797535	-0.081217203	-0.0076852666000000016	0.1935572202	-0.0003302886	0.0627622974	-0.23404901039999998	0.0538507349	-0.0993933023	0.051682229100000004	0.1292494302	0.18971570850000002	0.18206004920000002	-0.0188666643	-0.123285271	-0.125802248	-0.1231952297	-0.119076695	0.055908812599999996	-0.0673584622	0.026396142999999997	0.0773832406	-0.1467284574	0.1551343657	-0.044925365	0.08685642019999999	0.2196016411	-0.153621441	0.0168299451	-0.09369046130000001	0.0929475676	-0.08986643529999999	0.0524798181	0.0266434612	-0.0411376142	0.0061403717	0.0018963582999999998	0.1215101995	0.120893123	0.1198669825	-0.0267436	-0.0013572999999999988	1.842263289999997e-06	0.00071522014096	-0.4108350000000001	-0.1401400000000001	0.16878539722500005	0.019639219600000028	-0.281881	-0.087703	0.007691816209	0.07945689816099999	-0.00143728	-0.0014776103	2.0657737984e-06	2.18333219866609e-06	1.29458e-22	-0.000419919	1.7633196656099996e-07	1.6759373763999995e-44	0.00255014	5.737999999999967e-05	6.503214019599998e-06	3.292464399999962e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27759.654296875	-165.080078125	27251.432193756104	770598406.6820108	19598.88671875	-68.54296875	4698.1385650634775	384116360.6143952	19764.552734375	-57.203125	3272.197509765625	390637544.78989035	1.473274	28.750692	0.37285166	-0.0514269757	0.1089531176	0.0197491794	0.1268155975	-0.09813937560000001	-0.1030323299	0.1653014085	-0.1502793501	0.0816552155	0.0231268131	0.0460982872	-0.0231542622	-0.0079860375	0.101682478	0.030620754	0.1855943355	0.014776605600000001	0.14468277710000002	0.0245458016	0.0064674756000000005	-0.07298602	-0.0514980041	0.1017502473	-0.1484540214	-0.059619213899999995	0.11713548800000001	-0.0254952095	0.028422525499999997	0.0730998336	-0.1107695084	-0.1097671385	0.0643007016	-0.0073704945999999985	0.078548386	-0.0887740343	-0.1395720157	0.0688892136	-0.04034218	0.0038850668	-0.19159079910000001	0.028273432999999997	0.018416913400000002	0.1634804718	-0.0519390609	-0.1067240717	0.1355855574	-0.1311639512	0.0527567485	0.047917346	0.052920474	-0.0518352703	0.059144889400000004	0.09861009960000001	-0.0399785332	-0.080969624	0.024394878	-0.1732480203	0.1270196207	-0.0551507491	0.0665612304	0.1886453863	0.0573652754	0.0743360345	0.0310023442	-0.0175253841	-0.025293696600000002	-0.10419901320000001	0.0392834875	-0.1195080057	0.0012954435	0.08506259029999999	0.008620903499999999	-0.024551316200000003	-0.0243889395	-0.1355729413	-0.024226016800000003	0.1213126213	0.12010478890000001	0.1181006348	-0.0410091	-0.0142655	0.00020350449025	0.0016817462828099998	-0.239439	0.17139600000000008	0.057331034720999985	0.029376588816000027	-0.230461	0.051419999999999993	0.0026440163999999987	0.053112272521	3.81832e-05	0.0014754632	1.4579567622400004e-09	2.17699165455424e-06	0.00115798	0.00115798	1.3409176804000002e-06	1.3409176804000002e-06	0.00246818	-8.195999999999986e-05	6.0919125124e-06	6.717441599999974e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27700.716796875	-58.9375	3473.62890625	767329711.0606728	19562.953125	-35.93359375	1291.223159790039	382709134.97094727	19775.123046875	10.5703125	111.73150634765624	391055491.51904684	1.141425	22.27471	0.11540656	-0.0381707873	0.0096095996	0.0633817399	0.0582997998	-0.0067837378	-0.1072153753	0.1491843915	0.0071836264	-0.077372665	0.0884692624	0.1044017165	-0.013677676100000001	-0.08902092660000001	0.048954976500000004	-0.010462629499999999	0.0354534242	-0.1384365595	0.0016588117	-0.1349094934	-0.1044774499	-0.0335909638	0.0078868841	0.053855121299999996	-0.079017196	-0.1111197333	0.09956704970000001	0.06830441150000001	-0.034956786499999996	0.0684386149	0.07085523269999999	-0.0045161625	-0.10691661400000001	0.0671726454	0.1414534845	0.0817435199	-0.0249895121	0.0253495542	-0.0546231792	0.0030778309000000005	-0.0059401852	0.0286303772	0.06358630950000001	0.0659157165	0.0211223623	-0.1166492439	0.1688880948	-0.0209007975	-0.08698532939999999	0.1105221774	0.10685149810000001	-0.049287896399999996	-0.0416099254	0.0147933818	0.0396147123	-0.1463562039	0.050141484699999996	0.0639388125	0.08873253310000001	0.11038684359999999	0.0308091583	0.0990028144	0.0347596368	0.1300263391	0.10823979759999999	-0.0675672014	0.0487198847	-0.0122846324	0.0030185090999999995	0.1632878695	-0.0372126195	0.0531608314	-0.07858571660000001	0.0185941381	0.1143517248	-0.005633754499999999	0.0292161206	0.12104935019999999	0.11905633460000001	0.11575891279999999	-0.0400643	0.0009447999999999958	8.926470399999918e-07	0.0016051481344900006	-0.186122	0.053316999999999976	0.034641398884	0.002842702488999997	-0.217618	0.012843000000000021	0.0001649426490000005	0.047357593923999984	-0.000300092	-0.00033827520000000004	9.005520846400002e-08	1.1443011093504007e-07	0.00076152	-0.0003964600000000001	1.5718053160000005e-07	5.799127104e-07	0.00223688	-0.00023129999999999985	5.003632134400002e-06	5.3499689999999924e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27754.291015625	53.57421875	2870.196914672852	770300669.7800026	19590.908203125	27.955078125	781.4863929748535	383803684.22327036	19736.91015625	-38.212890625	1460.225009918213	389545622.5158844	1.122868	21.912579	0.11230539999999999	-0.0524377463	-0.0193831909	0.0297795225	0.1493470359	-0.0833756824	-0.0320096081	0.1505371398	-0.1346340398	-0.1386054511	-0.1183511456	0.0539992415	-0.0736572931	0.0391089996	-0.001267118	0.0757264963	-0.1430583305	-0.0172680506	-0.0632532774	0.08444766210000001	-0.0116884699	0.0454679282	-0.13518878369999998	-0.139732881	0.0226633755	-0.1129873024	0.0715112892	0.0045894701000000005	0.1504553475	0.0733678437	-0.1847774579	0.1299052783	0.059039145099999996	-0.0100981923	0.1289027566	0.0444204107	-0.1079241559	-0.0633949672	-0.061044641399999995	-0.030397547400000002	0.0030256193	-0.063143877	0.020328433	0.1595352535	-0.0377162826	-0.049922590499999996	0.1498501102	-0.2184407848	-0.0602997618	-0.11490194949999999	0.031129804700000006	-0.0174058315	0.0871879938	-0.049955817699999995	-0.0537333054	0.01590921	-0.1091784021	0.0681685018	-0.07382351870000001	-0.0692554913	-0.09106649800000001	-0.013412482199999999	-0.1099041721	0.0822490423	0.2508730796	0.0859809095	0.0214789646	-0.041341700099999996	-0.10076543660000001	-0.10812717880000004	0.1491696459	0.0727128422	0.0492029151	0.09997276199999999	-0.062222714400000004	0.0655971112	0.0126704304	0.1207205288	0.11775003070000001	0.11285322490000001	-0.043455900000000006	-0.0033916000000000016	1.150295056000001e-05	0.0018884152448100005	-0.213531	-0.02740899999999999	0.045595487961	0.0007512532809999994	-0.162847	0.05477099999999999	0.0029998624409999985	0.026519145409	-0.000552208	-0.000252116	3.04933675264e-07	6.3562477456e-08	0.00104408	0.00028255999999999995	7.984015359999998e-08	1.0901030464e-06	0.00223688	0.0	5.003632134400002e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27844.10546875	89.814453125	8066.635990142822	775294209.3548738	19593.271484375	2.36328125	5.5850982666015625	383896287.4604225	19783.490234375	46.580078125	2169.7036781311035	391386485.853611	1.284764	25.071945	0.12800565000000005	-0.0376818879	0.0447764428	0.030358353799999998	0.0435589889	0.0152234853	-0.1133613612	0.0365264265	-0.12812444539999998	0.0327179806	0.0981986249	0.0256090992	0.0323496127	0.027906959500000002	0.0314171296	-0.058363789900000004	0.08651057470000001	-0.1368250076	-0.0255338055	0.0463736684	0.0351318212	0.0333562924	-0.1371850201	0.0155934229	0.08864541390000001	-0.04255028190000002	0.052472072599999996	0.1342877982	-0.2508120246	-0.0455444662	0.10260336210000001	-0.011156794199999999	0.07261589	0.09486330609999999	0.0813571537	0.0711887933	0.1864696978	0.0100357953	-0.027564413700000002	-0.0002708712	-0.1196802156	0.0832123884	0.0310486603	0.0453081766	0.0308882994	-0.1241139815	0.0124689278	-0.06131699700000001	0.0464891157	0.137822062	-0.0596759953	-0.046141723499999995	0.0636135661	0.0408218822	0.0229956387	-0.12253451779999999	-0.0112448495	0.0104478382	0.176953425	-0.07804481469999999	-0.040017986400000004	0.0216187373	0.0562620871	-0.0670240025	0.0515431772	-0.1313646899	-0.0978146642	0.20588366079999998	-0.040597871699999996	0.012860770700000001	-0.2204682168	-0.0779466173	-0.0870765218	0.0845825939	0.008445688100000001	0.1647972107	0.1286686547	0.120326335	0.1161887065	0.1093977275	-0.0433874	6.850000000000606e-05	4.692250000000829e-09	0.0018824664787600001	-0.252657	-0.03912600000000002	0.063835559649	0.0015308438760000018	-0.200047	-0.03720000000000001	0.0013838400000000008	0.040018802209	-0.000414264	0.00013794399999999998	1.7161466169600002e-07	1.9028547135999996e-08	0.000482551	-0.0005615290000000001	3.15314817841e-07	2.3285546760100003e-07	0.00190413	-0.0003327500000000001	3.6257110569e-06	1.107225625000001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27807.3984375	-36.70703125	1347.4061431884766	773251407.8618773	19592.34375	-0.927734375	0.8606910705566406	383859933.61816406	19785.666015625	2.17578125	4.7340240478515625	391472579.68185806	1.057527	20.637451	0.097521305	-0.0498351094	-0.0044078906	0.0378936951	-0.0490099564	0.11930986539999999	0.038801135699999996	-0.08943034009999999	-0.0027056778000000004	-0.06025277940000001	0.163598991	0.0878051571	0.0583654888	-0.0068924803	0.0334339909	0.0069754644999999995	0.0938559985	-0.1067986006	-0.018935953300000002	-0.12005997480000001	-0.0763254897	0.024440495	-0.0510510495	-0.1718568623	0.0455713409	0.0787522356	0.08962831199999999	0.0857299629	-0.14545139740000002	0.0025196853	-0.004497617299999999	-0.0796405588	0.1223015858	0.0941074181	-0.0329305431	0.0964754896	0.0400205698	0.0323278554	-0.0459582253	-0.0057289883	-0.0085063646	-0.0037485338	0.0371253297	-0.07528298559999999	0.08310819230000001	0.0660618256	-0.09938371650000001	0.0380275927	-0.1029439499	0.1561572963	-0.0093577996	-0.0927553497	0.0201548398	0.006281784	-0.0352019054	-0.1163805587	0.06356971089999999	0.0209957643	0.1474372847	0.09363420089999999	-0.0978422917	-0.194823251	-0.011221347900000001	0.0507499198	0.1118268976	-0.0362450179	-0.131264686	0.0551079876	0.0241893615	-0.0822168543	-0.1200451318	-0.0763639835	0.0132131103	0.0337679113	0.054759824900000004	-0.0645184286	-0.0420705516	0.1198669825	0.1143757435	0.10540925529999999	-0.0433487	3.870000000000262e-05	1.4976900000002029e-09	0.00187910979169	-0.202902	0.04975500000000002	0.041169221604	0.002475560025000002	-0.21026	-0.010213	0.00010430536899999999	0.0442092676	-0.000249349	0.00016491500000000002	6.2174923801e-08	2.7196957225000007e-08	6.93039e-05	-0.0004132471	1.7077316565841e-07	4.803030555210001e-09	0.001732	-0.00017212999999999994	2.9998240000000007e-06	2.9628736899999977e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27751.138671875	-56.259765625	3165.161228179932	770125697.5856361	19591.109375	-1.234375	1.523681640625	383811566.5432129	19732.56640625	-53.099609375	2819.568515777588	389374176.9770661	0.954721	18.631208	0.16694839500000005	-0.0808278231	-0.0193999288	0.026686162700000002	0.0485922674	0.0569015088	0.035498245899999996	0.0199027355	-0.0559323501	-0.15337282359999999	0.0182352288	0.0537776243	-0.0385053178	0.0616517629	0.0610606869	-0.103211195	-0.1045592118	-0.0784493954	0.06223112190000001	-0.0985265163	-0.13197188699999998	0.0093923712	0.052936085300000005	0.0475040421	0.045672053	0.20376543	-0.08740031039999999	0.013225973	-0.11347983449999999	-0.1427204718	-0.06567362480000001	0.0174520029	0.10200622880000004	0.16911582960000002	-0.1677232077	-0.043092947	0.0183743736	-0.1684355227	-0.0726600972	-0.0278556377	-0.0061969736	-0.09668223449999999	0.0173764245	0.029274825	0.06670088269999999	0.0317320747	0.012265623400000002	-0.0884703893	-0.1303176891	0.0369451842	-0.024457803900000002	-0.0153980078	0.0817849182	0.0490713567	0.1337199173	-0.10909286019999999	0.0336607184	0.0173733975	-0.0980473392	0.1789863478	-0.0247140234	-0.055628774400000004	0.023617819900000003	-0.0651633303	-0.172843735	0.042669887000000004	-0.146329596	0.2137031297	-0.008319121	-0.0158517533	0.0163703762	-0.2285423673	-0.0176526254	-0.1710107573	-0.11196248630000001	-0.0038929529999999998	0.012343328899999999	0.11934271980000001	0.112315068	0.1009072399	-0.0245403	0.0188084	0.00035375591056	0.0006022263240899999	-0.107872	0.09503	0.011636368384	0.009030700899999996	-0.18082	0.029439999999999994	0.0008667135999999996	0.032695872400000006	-0.000549675	-0.000300326	3.02142605625e-07	9.0195706276e-08	1.7653299999999996e-22	-6.93039e-05	4.803030555210001e-09	3.116390008899998e-44	0.00162823	-0.00010377	2.6511329329e-06	1.07682129e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27708.525390625	-42.61328125	1815.8917388916016	767762379.3229103	19570.953125	-20.15625	406.2744140625	383022206.22094727	19749.0859375	16.51953125	272.89491271972656	390026395.36676025	1.135081	22.150908	0.13233819000000002	-0.0559748916	0.09821994199999999	0.0356336044	0.0168070632	0.0207243161	-0.0459928539	-0.0019907157	-0.1659333331	0.0106969853	-0.08682202619999999	0.0226378457	-0.0692738808	0.060898477	0.026222592000000003	-0.1247719034	-0.0105255837	-0.0186044107	0.1859463163	0.0685565899	-0.0140335925	0.0822804749	-0.08668587039999999	-0.1024637915	0.0298542825	0.1344398376	-0.015555774	0.053828901799999995	-0.0664931533	-0.006146491600000001	0.012840431000000001	-0.166427128	-0.1367779405	-0.0347908871	-0.0773628993	-0.1408671735	-0.1215741009	-0.0147808349	-0.046012543600000004	0.0212304002	-0.16710522419999999	-0.0113421642	0.041284272999999996	0.0078312084	0.0296344421	-0.051191460099999996	-0.0197902184	-0.16808750879999998	0.0221142854	-0.059913005899999996	0.0097616341	-0.0063570624	0.1309413486	-0.0079117211	0.0931308801	-0.0166183665	-0.0356882356	-0.1928756346	-0.0021986195	-0.103944303	-0.0330978126	-0.1090960425	0.057998706799999994	0.016128172	-0.0694648999	-0.0954473824	-0.12409283269999999	-0.048932058	0.0899357951	0.0934694256	-0.13997835779999998	0.10460904060000001	0.08797114519999999	-0.14526862599999998	-0.1518672283	0.0175273129	0.06570540309999999	0.11875383099999999	0.1100111431	0.0959136145	-0.0163513	0.008188999999999998	6.705972099999997e-05	0.00026736501169	-0.188231	-0.08035899999999997	0.03543090936099999	0.006457568880999996	-0.148901	0.031919	0.0010188225609999999	0.022171507801	-0.0005111369999999999	3.853800000000007e-05	2.6126103276899986e-07	1.4851774440000056e-09	-4.43058e-05	-4.43058e-05	1.96300391364e-09	1.96300391364e-09	0.00147365	-0.00015458000000000008	2.1716443225e-06	2.3894976400000025e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
