csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16
28554.01953125	n/a	815332031.3910066	n/a	18205.6328125	n/a	331445066.10357666	n/a	18462.673828125	n/a	n/a	340870324.88373184	n/a	n/a	n/a	-0.0732971608	-0.07160393150000001	-0.0207809893	0.1123230428	-0.0966102857	0.1168920038	-0.0248328486	-0.0610927904	0.011064178700000002	-0.026072667400000003	0.0957697733	-0.07577514910000001	0.0472505312	-0.0220393299	0.0099635935	-0.0853302433	0.0421761668	-0.1277342606	0.0393368096	-0.1659411002	0.0176403933	-0.0714292195	0.0946928548	-0.08201134360000001	0.0985189875	-0.058615489699999995	0.052514470099999995	-0.0178028293	0.0661068059	-0.03705747	0.0967558244	-0.10800625220000001	0.13394437039999998	-0.0028100496	-0.1094502634	0.012860621499999999	0.0068740718	0.007784685	-0.00012468899999999998	-0.0699719212	0.0532448863	0.030617903999999998	-0.102638412	-0.0062669545	-0.029625318199999997	0.22717356600000002	-0.0171141752	-0.0736016708	-0.0763392814	-0.0339065449	0.09691417599999999	0.13310665119999998	-0.018468471	0.0715774166	-0.1027848609	0.0912379292	-0.0591579091	-0.10569763970000001	0.0519053605	-0.0028366283	0.08390914070000001	-0.023380984900000002	0.0640017242	-0.006820573199999999	0.1024290536	0.12758065	-0.0432347025	0.0355211956	-0.0478583615	0.1291862158	-0.046454658200000006	0.0899571007	-0.1366387573	0.1395549036	-0.021986181400000002	0.1474950653	-0.0164315656	0.0275772407	-0.12448083929999999	0.0536216715	-0.0632848	0.1470964336	-0.0301165713	-0.0056625741000000005	0.0096668038	0.0271250716	-0.038062766	-0.0112493902	-0.017309509299999998	0.0337353212	-0.043682772	-0.0623732383	0.021053699300000003	0.028911546	0.0937921149	-0.109274321	0.13814927300000002	0.0089604078	0.0520388924	0.11110588789999999	0.11109021890000001	0.1110641056	0.1110275503	1.49657e-08	n/a	n/a	2.2397217649e-16	-5.44294e-06	n/a	2.96255958436e-11	n/a	-0.144376	n/a	0.020844429376	n/a	-1.3234899999999996e-23	n/a	n/a	1.751625780099999e-46	0.000183099	n/a	n/a	3.3525243801000014e-08	0.000501047	n/a	n/a	2.51048096209e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28669.626953125	115.607421875	821947509.6313515	13365.075992584229	18196.6015625	-9.03125	331116308.42437744	81.5634765625	18454.474609375	-8.19921875	67.22718811035156	340567633.10806656	1.157703	23.535713	0.06450817277430003	-0.0336053833	-0.0429996388	-0.0078706337	0.0733255257	-0.0747742634	0.1284128801	0.0554828842	-0.0195732137	-0.013659801999999999	0.026075909799999998	0.0947650578	-0.048580464299999994	-0.040597866600000004	-0.0769326944	0.0691042197	-0.0542859077	0.1922515064	-0.04805722900000002	-0.0394476713	-0.038359654300000004	0.052994794000000005	-0.0077235683	0.1248687898	0.043012454900000004	0.0908154108	-0.1563670363	-0.15870936189999998	-0.018596233700000003	-0.0657093956	0.1304647501	-0.0434848147	0.022508809700000004	0.0490298767	0.0243053894	-0.005394388000000001	0.0636827489	0.030616799	0.07884587950000001	0.0772530832	-0.0527197689	-0.022176272200000003	0.1390211688	-0.059866543099999996	-0.1488244286	0.0183104963	0.1066275127	0.0262691985	-0.0424505543	-0.0284927716	-0.0406405409	0.026260643900000002	0.0678946982	-0.0060515214	0.0497667924	-0.0877645775	0.1331469749	0.0193139012	-0.0412750239	0.030096205499999997	-0.0399256481	0.1080457483	-0.032634154	0.0257866287	-0.0176763196	-0.0069261329000000005	0.014142660900000001	0.1961403725	0.0392668637	-0.0185800804	0.1012961891	0.0220088971	0.0350282835	-0.2030756903	0.0829146054	0.1400969964	-0.0283376919	-0.08941055769999999	-0.0459793752	-0.04080869	0.048417009500000004	-0.053271312599999995	-0.031132359900000007	0.0766501409	-0.0614192354	-0.0403363766	-0.0501513603	-0.025280931200000002	0.1278555779	0.0205747905	0.07209151	-0.0087501101	-0.0890454747	0.1827896276	-0.0170153501	-0.0023805876	-0.0198851703	0.1254417736	0.026888170899999998	-0.0722961511	0.1110641056	0.1109231287	0.1106882998	0.1103598175	1.7908900000000004e-06	1.7759243000000003e-06	3.1539071193304914e-12	3.2072869921000007e-12	-1.09609e-06	4.34685e-06	1.2014132880999999e-12	1.88951049225e-11	-0.104703	0.03967300000000002	0.010962718208999998	0.0015739469290000012	-0.00017029	-0.00017029	2.89986841e-08	2.89986841e-08	0.000233546	5.044699999999996e-05	2.544899808999996e-09	5.454373411599999e-08	0.000776891	0.000275844	7.608991233600001e-08	6.03559625881e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28625.224609375	-44.40234375	819403483.9371681	1971.568130493164	18171.328125	-25.2734375	330197165.826416	638.7466430664062	18453.86328125	-0.611328125	0.3737220764160156	340545070.003067	0.974215	19.80547	0.12221558633	-0.002878233	-0.0574334734	0.0088956395	0.0707024397	-0.022590486400000002	0.0153060625	0.0619357064	0.032092139	-0.0094218029	-0.0488673039	-0.0384300848	0.031039015099999998	0.127132308	0.0036268305	0.037826339199999996	0.0174597241	0.0246763215	-0.010490671699999999	-0.16812513839999998	0.035973747400000006	-0.0088068952	-0.1393696033	0.1052451092	-0.0947125917	-0.0921214928	-0.0226005869	-0.0014286759	-0.0452827131	-0.1045347263	0.0172307408	-0.023808072000000003	-0.06399204019999999	0.0484053609	-0.11215160789999999	0.0169522922	0.0559725876	0.10724735869999999	-0.0110667905	-0.0720925242	0.0111941929	0.0368424419	-0.042655022599999995	-0.1339837163	-0.1324032815	0.1189308541	-0.10001471070000001	0.1157057341	-0.0427258485	-0.010812022099999999	-0.0644538024	0.0152771651	0.0469319327	0.0079467925	0.0766501284	-0.012974793100000001	0.026285481	0.0686365112	0.0476884379	-0.048422331799999996	-0.0035723477000000007	-0.0234132298	0.0611293928	0.0989693643	-0.05462598849999999	-0.0128330976	-0.0321297494	-0.0340891807	-0.0825641653	0.1564377798	0.1247937708	-0.0242385783	0.1653688202	0.0356447518	-0.011198481399999998	0.0646893515	-0.0738909009	0.026018193399999997	0.017684959	-0.0613972409	0.0742938296	-0.10270949759999999	0.0163992981	-0.0134775273	0.0242061032	0.0684266749	-0.0688352734	0.0038272634999999998	-0.0438983222	0.0651183696	-0.128105091	-0.0910395611	-0.0693917258	0.10741006980000001	-0.0773399977	-0.0489397288	0.0450920034	0.0574515892	-0.0146045702	0.0278056179	0.11098055650000001	0.1105891995	0.1099379598	0.1090283678	1.35847e-06	-4.324200000000002e-07	1.8698705640000013e-13	1.8454407408999998e-12	-0.0143107	-0.014309603909999998	0.00020479613449	0.00020476476406108731	-0.0705889	0.034114099999999994	0.004982792803209999	0.0011637718188099995	-0.00110619	-0.0009359	8.759088099999998e-07	1.2236563160999998e-06	-0.000284409	-0.000517955	2.68277382025e-07	8.088847928100001e-08	0.0007988649999999997	2.197399999999969e-05	4.828566759999865e-10	6.381852882249997e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28659.421875	34.197265625	821362462.2092285	1169.4529762268064	18188.59375	17.265625	330824942.60253906	298.101806640625	18465.9296875	12.06640625	145.59815979003906	340990559.22369385	0.938758	19.084637	0.07996635592999997	0.0229692934	-0.0309858682	0.028547337599999997	0.027771854300000003	-0.0134700136	0.0007759792999999999	0.0339744727	-0.0258432944	-0.0456096356	-0.0153945503	-0.045225342300000006	-0.055467728099999995	0.0094400072	-0.0053964971	-0.0350202576	0.0337594319	0.0789421767	0.0961277735	0.1058187944	-0.0332663343	0.0300776754	-0.0355817677	-0.049738812699999996	0.16717382779999998	-0.0848150205	-0.0604508431	0.032626766099999996	0.0789285191	-0.0605746389	0.030490608	0.0130476869	-0.1411582437	0.0579897571	0.066151742	0.030046996800000007	-0.013172550600000001	-0.05869732900000001	-0.0450515163	0.11126746050000001	-0.15377280869999999	-0.0191207402	-0.0136852749	0.1313437274	-0.04446832269999999	-0.0888176691	0.0063257963	0.12208967470000001	-0.13167169609999999	0.0174837214	-0.0548799198	0.0108641455	-0.018359964399999998	0.035675338	0.0167201486	-0.0115620823	0.0055068732	0.0215124793	-0.0467888956	-0.022922188599999997	-0.0242917231	-0.0472776527	0.10292781890000001	-0.0309251256	-0.0732599578	-0.0473879537	0.0451857984	0.0305279379	-0.0082682248	-0.027086027000000002	-0.0167780053	0.0338022001	-0.0905069184	-0.1397417104	0.0077595939	-0.11960062119999999	-0.1276836218	0.0815904463	-0.11885707779999999	-0.0656841479	-0.0933395167	-0.044309691500000005	-0.018209314299999998	0.0353005397	0.0237034266	-0.1249826458	0.027661327599999997	0.0376552522	-0.0051705716	-0.0271706803	-0.0336327821	0.07697035349999999	-0.1118976592	-0.0945894603	-0.1050356615	0.0489475443	0.0954498014	0.0083955	-0.0786766809	0.0886445027	0.11085527220000001	0.11008893369999999	0.10881562460000001	0.10704120869999999	2.79644e-05	2.6605929999999998e-05	7.078755111649e-10	7.820076673600001e-10	-0.0290566	-0.014745900000000001	0.0008442860035599999	0.00021744156681	-0.07783860000000001	-0.0072497000000000126	0.0060588476499600025	5.255815009000017e-05	-0.000389657	0.000716533	5.134195400890001e-07	1.5183257764899996e-07	0.000157941	0.00044235	1.956735225e-07	2.4945359481e-08	0.0007988649999999997	0.0	0.0	6.381852882249997e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28715.46875	56.046875	824578145.5322267	3141.252197265625	18188.685546875	0.091796875	330828281.9230995	0.008426666259765625	18487.158203125	21.228515625	450.64987564086914	341775018.42737204	0.8524709999999999	17.330444	0.08149690939999997	-0.0301652242	-0.0390024488	-0.0148576383	0.0814351484	-0.0288272327	0.024381047700000002	0.0277096824	0.06796603179999999	-0.0576027271	-0.10608022619999999	-0.026139428500000002	-0.0912208964	-0.104987681	-0.0060288244	-0.028729528799999998	0.0337365772	0.0762516699	0.0185206032	0.024791724100000002	-0.0414836046	-0.0374854925	0.0020591567	0.034009175	-0.012996332099999999	-0.177568366	0.0750078067	0.0397889716	-0.0746025096	-0.033178094500000005	0.062050924800000004	0.0555939274	-0.0985654534	-0.0025181016000000002	0.020511546999999998	0.0524823237	0.0220327317	-0.07955700339999999	-0.10695195119999999	-0.11875805730000001	0.0282555405	-0.0366177413	0.053950894000000006	0.1775906489	-0.0386933714	0.0963088345	0.0857284264	-0.10484028880000001	-0.0652945308	-0.016518285900000002	-0.032400628199999996	0.0457482912	0.0283544421	-0.0137481771	0.0844203766	-0.013273185	0.053335607800000004	0.0076601197	-0.0200204299	-0.0364963888	0.0714489979	0.0571825783	0.0767626976	-0.1299285874	-0.0611133811	-0.0082341532	0.09765959390000001	0.002444253	0.0551748878	0.0312927574	0.0612444408	-0.0837756009	0.0885360103	0.0730389838	-0.05212147809999999	-0.0493934808	-0.0197267671	0.008937016400000001	-0.1620316935	0.016109123899999998	0.0057019579	-0.0421011794	-0.0820513153	-0.055199342199999994	0.0065000964000000005	-0.05697125910000001	-0.048299541200000004	-0.025596748500000002	-0.0060115472999999996	-0.045003353200000006	-0.0050267396	0.12552146320000002	-0.0448675408	-0.0127262775	-0.012996730500000001	-0.0687333235	-0.1703300376	-0.18949333289999998	0.0069230878	0.1009128588	0.1106882998	0.10942308369999999	0.1073250918	0.10441029119999999	-0.00924834	-0.0092763044	8.604982332145938e-05	8.553179275560001e-05	0.00620884	0.035265439999999995	3.85496941456e-05	0.0012436512583935994	-0.08965299999999997	-0.01181439999999996	0.008037660408999994	0.00013958004735999908	5.84053e-05	0.0004480622999999999	2.0075982468128996e-07	3.4111790680899994e-09	0.000212694	5.4753e-05	2.9978910089999995e-09	4.5238737636e-08	0.0007988649999999997	0.0	0.0	6.381852882249997e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28728.03125	12.5625	825299779.5009767	157.81640625	18201.466796875	12.78125	331293393.55774313	163.3603515625	18511.447265625	24.2890625	589.9585571289062	342673679.86801535	1.15245	23.428911	0.06917997	0.032934798700000004	-0.0516827954	0.0118230885	0.0013466495999999999	0.0174317618	0.04658135150000002	0.0057507853	0.0762861947	-0.0454000164	0.041140225	0.0768576124	0.0419236459	-0.0666168335	-0.0726768302	-0.0107272948	-0.0595096491	-0.0140463532	0.0087489934	0.0282790381	-0.1619478127	-0.0283405758	0.0024325772	0.0134980398	0.053059401299999996	-0.0745206568	0.13341416949999998	0.054902382	0.0609016346	-0.0495352213	0.049719891399999994	0.0689930244	0.2125132031	-0.019611775	-0.1090705988	0.0422909071	0.1212392608	-0.0574168791	-0.06814571030000001	-0.11605341699999999	-0.0208705286	0.053870628499999997	0.0600050713	-0.13049486970000002	0.0613450084	-0.0738905265	0.0429647571	0.0076507380000000015	0.039096819	0.0272814461	-0.0130688824	0.0386355818	-0.0464192966	0.0053353348	-0.014897840800000001	-0.0032997537	0.0764127448	-0.0592961428	0.04402161809999999	-0.0255328627	-0.0098366428	0.037394287799999995	-0.09800943599999999	-0.040819449199999996	-0.018490123100000002	0.0043687365	0.029482037599999997	-0.0482983816	0.0286378427	-0.09658904189999999	0.0866379414	0.043381148499999994	0.0418123894	0.0783415598	-0.0901734091	-0.0492220145	-0.2030781022	-0.0693390336	-0.0895151394	0.0614844499	0.0958614655	0.1276106577	0.042700111299999996	-0.1895435426	0.013500923400000002	0.0765635369	-0.1258391609	-0.12033525099999999	-0.0188577742	-0.0245854143	0.0007049319	0.027834553999999997	0.0187712301	0.012429170500000001	0.1063329273	0.0050059899	-0.0875579672	0.0573631455	0.1076242568	-0.0457437859	0.110479702	0.1085926509	0.1054714048	0.10115143789999999	-0.017104399999999995	-0.007856059999999995	6.171767872359991e-05	0.00029256049935999983	0.0168676	0.01065876	0.00028451592976	0.0001136091647376	-0.0535066	0.03614639999999997	0.0028629562435599997	0.0013065622329599975	5.84053e-05	0.0	0.0	3.4111790680899994e-09	0.000297409	8.471499999999999e-05	7.176631224999998e-09	8.8452113281e-08	0.000593205	-0.00020565999999999976	4.22960355999999e-08	3.51892172025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28713.49609375	-14.53515625	824464857.9257965	211.2707672119141	18187.60546875	-13.861328125	330788992.6869049	192.13641738891602	18506.349609375	-5.09765625	25.986099243164066	342484975.8644142	1.198305	24.361134	0.043433085	0.0224463139	0.0081452738	0.0202126155	0.0268995456	-0.0125277245	-0.0181314951	0.0491855751	0.0156455252	-0.0095994615	-0.0583863899	0.0053270006	-0.0513310164	0.058382797699999996	-0.0465052485	-0.0654443018	0.059492192199999995	0.08310646769999999	0.1307068079	-0.0646760267	0.0088240686	0.0066966725	-0.0925251617	0.06435960519999999	0.09198767220000001	-0.0265057031	-0.0060868662	-0.049122893499999994	0.00575977	-0.015132481000000001	0.0284807778	-0.024065687000000002	0.1605512469	-0.1347463611	-0.0477023746	0.0886530073	-0.0302468025	-0.0385627058	-0.0745823211	-0.0269391514	-0.019405502800000002	-0.0739739172	0.05911645400000001	-0.09903078720000001	0.0047080365	-0.0805587983	0.0084885659	-0.0660276027	-0.0377888738	0.0088834587	0.0277358607	0.0299577755	-0.0321596542	0.027651484	0.0179536168	-0.0075342251	0.0006917605	0.0359983443	0.0113086035	-0.015288392900000001	0.0968040766	0.0378918586	0.0730713392	-0.0053807757	-0.1337360832	-0.03181914	0.0082143563	0.0269846665	-0.0780093102	0.1154522925	0.0466231255	-0.0152249625	-0.025365407200000002	-0.0248990348	0.004947549	0.08506623460000001	-0.1535404474	-0.0654884533	-0.0332285825	0.0413401622	0.0485728104	0.10458319949999999	-0.1107143675	-0.1196104615	0.047111680499999996	0.09946280939999999	-0.0374981614	-0.0294862764	-0.0182504873	0.09376277779999999	0.0406194652	-0.0394340522	0.0780672271	0.0434729208	0.0477055568	0.0829756302	0.0511359319	0.0502569365	-0.0249483652	-0.0143108434	0.1102295573	0.10759888449999999	0.103260836	0.0972842479	-0.0103989	0.006705499999999996	4.496373024999995e-05	0.00010813712120999998	0.0063287	-0.0105389	4.0052443689999985e-05	0.00011106841321	-0.0429039	0.0106027	0.00184074463521	0.00011241724729	-7.92924e-05	-0.00013769770000000001	1.896065658529e-08	6.28728469776e-09	0.00025650900000000003	-4.089999999999997e-05	1.672809999999997e-09	6.579686708100001e-08	0.000460083	-0.00013312199999999995	1.7721466883999986e-08	2.1167636688900002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28735.806640625	22.310546875	825746583.2873878	497.76050186157227	18195.67578125	8.0703125	331082617.1363678	65.12994384765625	18558.43359375	52.083984375	2712.741428375244	344415457.45362854	0.958631	19.488636	0.017008194999999997	0.0308953085	0.0570952755	0.0265563069	0.0039651339	-0.0036235670000000003	0.017450723300000002	-0.0056518393	0.0799206945	-0.0567833189	-0.0191977537	-0.0662556142	-0.046110962900000003	0.023906979300000002	0.0255854119	0.0736848913	0.0473949866	-0.1162643443	0.0274415068	-0.0357985003	-0.0174613473	0.15776136359999998	0.0753770708	-0.0375152098	-0.0435076191	-0.1352325643	-0.0912616009	0.09503389460000004	-0.0171238985	-0.044317470899999996	-0.0727410204	0.0046853899	0.0469433121	0.0923733517	-0.0186844407	0.09803058710000001	-0.054995625199999995	-0.0629599671	-0.0399024872	-0.0611306782	0.0487856319	-0.0824665502	0.0064389133	0.0324433081	0.2342944507	0.0199154625	0.0246313789	0.0967801287	0.0265050238	0.026733857799999997	0.0240817017	-0.0186314367	-0.0128529022	0.030591666200000006	0.0146275728	-0.0086427694	0.052110329500000004	-0.0304557213	0.055260253200000005	-0.0738449439	0.0417430933	-0.0064897868	0.0947193011	-0.0006614686	-0.008108404599999999	-0.09483954289999999	-0.046044452300000004	-0.1474297333	0.05579729730000002	-0.0253390987	0.09365651960000004	0.11148803339999999	-0.002318665	0.0339198122	-0.1250918209	0.023874970099999997	-0.0078258289	0.10732373810000001	0.045043010300000005	-0.036347864300000005	-0.059943568899999994	0.0193882163	-0.003587948	0.0129466768	0.0685715418	-0.1426461733	0.052316604800000006	-0.0324133868	-0.1132823807	0.0213149344	-0.1035255572	0.12485769779999999	0.1399826891	-0.1107278677	0.0415057881	-0.1129103326	0.11514931449999999	0.0198081635	0.0615141314	0.024800381899999998	0.1099379598	0.1064432791	0.10070086519999999	0.09283197900000001	-0.011773100000000002	-0.0013742000000000025	1.8884256400000068e-06	0.00013860588361000006	0.00748621	0.0011575100000000005	5.604334016410001e-05	1.3398294001000013e-06	-0.0445095	-0.001605599999999999	0.00198109559025	2.5779513599999956e-06	5.84053e-05	0.00013769770000000001	1.896065658529e-08	3.4111790680899994e-09	0.00032475900000000004	6.825e-05	4.658062500000001e-09	1.0546840808100004e-07	0.000511553	5.1469999999999966e-05	2.6491608999999965e-09	2.61686471809e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28853.986328125	118.1796875	832552527.0236244	13966.438537597656	18187.9765625	-7.69921875	330802491.4380493	59.27796936035156	18613.466796875	55.033203125	3028.6534461975098	346461146.19836813	1.006947	20.470882	0.06598764160000001	0.0713291772	0.05098035730000002	0.047313518799999996	-0.060912107300000004	-0.0013636866	-0.09973130949999999	0.0545151904	0.0750817726	0.042576097599999994	0.044225485099999996	-0.0432620208	0.0231334854	-0.009019706899999999	0.024037421200000002	0.0504947604	-0.0569889146	-0.0499887433	-0.0667194176	-0.013186961100000002	-0.1504570229	0.0558433977	-0.1507080112	-0.047195317800000004	0.0757763162	0.12628922720000002	0.1354490133	-0.0335500444	0.1194451882	0.1047107357	-0.0141267267	-0.10138475179999999	0.0492396731	-0.0038293917	0.0273733483	-0.042226607199999995	-0.0216357586	0.0708667665	0.0689429034	0.0064985755	-0.020132978200000002	-0.1263269038	-0.1911914537	0.09210270710000001	0.0008210294000000001	-0.0519217112	-0.0055030865000000005	-0.0910019327	0.0052354642	0.0757772666	0.0502809949	-0.014175523	-0.0766977732	0.0396626436	-0.0245341658	0.004710492199999999	-0.08985241669999999	0.0448676646	0.0949834128	0.0309083677	-0.0411385928	-0.0343151952	-0.0077190507	0.0394634014	0.023182143	0.0359079613	0.028738239900000007	-0.0272364082	0.0042297741	-0.0402897129	0.0039093554999999995	0.0332830182	-0.0543061304	-0.0619611509	0.14590585849999999	-0.18228750719999998	-0.0217404252	-0.1162074671	-0.000408997	0.08583291529999999	0.0740940066	-0.0078173462	0.0526966106	-0.0480081138	-0.0493437442	-0.0063899287	0.069806609	-0.0184313582	0.058369063799999996	0.15005671710000001	-0.024641606899999998	-0.0371861256	0.1901227954	-0.0851786066	-0.0863867618	0.028921457799999998	-0.09309187949999999	-0.0215570411	-0.0615795059	0.0273085433	0.1096050192	0.105127573	0.09780015460000001	0.08782140769999999	-0.00917203	0.0026010700000000018	6.765565144900011e-06	8.412613432089997e-05	-7.13966e-05	-0.0075576066	5.097474491559999e-09	5.711741752036356e-05	-0.0220708	0.0224387	0.0004871202126400001	0.0005034952576899999	-0.000357772	-0.0004161773	1.7320354503528994e-07	1.2800080398399998e-07	0.00025650900000000003	-6.825e-05	4.658062500000001e-09	6.579686708100001e-08	0.000328175	-0.000183378	3.3627490884e-08	1.07698830625e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28776.4921875	-77.494140625	828086502.6172485	6005.341831207275	18200.740234375	12.763671875	331266945.07919693	162.91131973266604	18605.703125	-7.763671875	60.27460098266602	346172188.7756348	1.085045	22.058607	0.0596090234	0.091681629	0.09135484210000001	0.0531904093	-0.0766294868	-0.013235013300000001	-0.0990770751	0.032167535	0.019744522	-0.0502396356	0.014395030900000001	0.013428260400000001	0.0068754964	0.1951593404	0.016340069199999998	0.0460173589	0.0893931819	0.011493946100000001	0.0550418777	0.1067441417	0.0758642825	-0.0353644738	0.0865875464	0.0706374321	0.0658250511	-0.050416589500000004	0.0508896429	-0.076099175	0.054234142400000004	0.0588483374	-0.0527481433	-0.1130638357	-0.060280802599999996	0.0508040201	-0.061067754	0.1126460859	-0.11500378380000001	-0.0905210716	0.022700383799999998	0.0564280237	0.0600671257	0.0234636012	0.0705423231	0.058853943099999986	0.015037266200000001	-0.0358828405	0.0042709455	-0.1536341184	0.1841741292	0.08535454630000001	0.10170951119999999	-0.0052092526	-0.0775539914	0.050891907	-0.0717093644	-0.0075741609	-0.08073133980000001	0.051804339000000005	0.0486000815	-0.0631155584	0.039895297999999996	0.043436696399999995	0.0746969072	0.1622378561	-0.0669492172	-0.0722383868	0.013711941799999999	-0.0107331182	0.0239976038	-0.0151847831	-0.0944237817	-0.0819089291	-0.1223177618	0.0187683698	-0.0554704555	0.0154064582	-0.07837320860000001	-0.0784886187	0.09499345699999999	0.11795103779999999	-0.0663447397	-0.0947860274	-0.0742633582	0.1205793003	0.103615502	0.0177653311	0.0593789403	0.0140096867	-0.10571275570000001	-0.06777318360000001	0.1377613091	0.1119131567	0.0789326744	0.017449478100000002	-0.0757433158	0.0695780294	-0.11898198630000001	-0.1191693607	0.0748725251	-0.0754469051	0.10923086050000001	0.103653745	0.09456851919999999	0.0822826681	-0.0135036	-0.00433157	1.87624986649e-05	0.00018234721296	-0.018974	-0.0189026034	0.0003600126760000001	0.0003573084152976917	-0.041600300000000014	-0.0195295	0.0017305849600900006	0.0003814013702500002	-0.000357772	0.0	0.0	1.2800080398399998e-07	0.000593416	0.00033690699999999995	1.13506326649e-07	3.521425490560001e-07	0.000328175	0.0	0.0	1.07698830625e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
