csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34
37397.78515625	n/a	1398594334.5930328	n/a	24145.7734375	n/a	583018374.8950807	n/a	24294.63671875	n/a	590229373.2960358	n/a	n/a	n/a	n/a	-0.0857537968	0.0127847878	-0.0875269171	0.017363967	-0.092373866	0.0297907911	-0.0723771492	0.0302848773	-0.0484439089	0.1171297957	-0.0069649373	0.0347559746	-0.0397568431	0.028917853900000002	-0.0206700772	0.052066504699999995	-0.0373242197	0.0692346399	-0.0458633267	0.0722380999	0.0442879079	-0.0705494141	0.022644145299999998	-0.0195793662	0.0337056156	-0.013305196200000001	0.0618124867	-0.0893297732	0.053512379000000006	-0.0170090657	0.0995170226	-0.0811644955	0.0356870059	-0.0567583775	0.0012620522	-0.0773394083	-0.0730930379	0.028447080899999998	-0.0908724115	0.031118504100000006	-0.048120483	0.0342363434	-0.0784941191	0.0087520489	-0.0447855184	0.0661979279	-0.0175633312	0.0401491124	-0.0930838842	0.043845124699999995	-0.0098773151	0.0031087590000000004	-0.0454433673	0.0427951521	-0.0629779558	0.0329394753	-0.0488751979	0.0397766437	-0.0035180063	-0.0763890503	0.0779969578	-0.0283045183	0.008329674799999999	7.64418e-05	0.0210834265	0.0903489333	0.0903433624	0.09033407789999999	0.09032108009999999	0.0903043695	0.0902839469	0.143481	n/a	0.020586797361	n/a	-0.26597800000000005	n/a	0.07074429648400002	n/a	1.15247	n/a	n/a	1.3281871009	0.0153833	n/a	n/a	0.00023664591889	-0.0007916139999999997	n/a	n/a	6.266527249959996e-07	-0.000589275	n/a	3.47245025625e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37180.02734375	-217.7578125	1382354433.2819974	47418.464904785156	24133.76171875	-12.01171875	582438454.6974031	144.28138732910156	24174.572265625	-120.064453125	584409944.2259254	14415.472904205322	0.743664	20.184128	0.07083090000000011	-0.053863657300000006	0.021232237	-0.0849750133	0.009351083199999999	-0.0459023109	-0.0372960192	-0.0826491458	0.0054809676	0.052601076	0.08809388929999999	-0.0634738086	-0.1379609358	-0.016646226	0.0369200056	0.0271405647	0.008130812099999999	0.0194502638	0.049076515099999996	-0.0078075531000000005	-0.0424263567	-0.06931692490000001	-0.057971796900000004	-0.07111249559999999	-0.0976456774	0.067743049	0.038743177999999996	0.0014962045999999999	-0.051397766100000006	0.0067710651	-0.0655581146	0.0328967306	-0.0798383927	0.030230066099999998	-0.046248081399999995	-0.0672385717	-0.0601359984	-0.036154480600000004	-0.08295933700000001	-0.0642476513	-0.11596915619999999	-0.0700958402	-0.0668063299	-0.0370394948	0.0479769309	-0.0262276954	-0.0333326235	-0.0611546397	-0.0681959161	-0.0367072341	-0.0862696394	-0.0456437586	-0.09312301390000001	-0.06104113	-0.052511602000000004	-0.0600107551	-0.0048853854	-0.0752769836	0.0217913088	-0.0064358614	-0.0686194533	-0.048645885300000004	0.057635309100000004	0.010545007700000001	-0.0542724067	0.0214374078	0.09033407789999999	0.0902839469	0.0902004158	0.09008351560000001	0.0899332895	0.08974979300000001	0.14119000000000004	-0.00229099999999996	0.01993461610000001	5.248680999999815e-06	-0.244857	0.021121000000000032	0.05995495044900001	0.00044609664100000117	1.14319	-0.009280000000000177	8.61184000000033e-05	1.3068833760999998	0.015495600000000003	0.00011230000000000269	1.2611290000000602e-08	0.00024011361936000005	-0.000535703	0.0002559109999999997	6.549043992099986e-08	2.86977704209e-07	-0.000983842	-0.000394567	9.679450809639999e-07	1.5568311748899994e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36942.49609375	-237.53125	1364748017.636734	56421.0947265625	24038.76171875	-95.0	577862064.9708406	9025.0	24171.9453125	-2.626953125	584282940.1904907	6.9008827209472665	0.741633	20.129004	0.09898340000000012	-0.0779851134	0.0151645394	-0.1043453007	-0.0503411728	0.0135718473	0.0229679463	-0.0766850478	-0.025735283799999998	0.0952217424	0.0679795589	-0.0068524575	0.0439285766	-0.0438601059	0.0755516106	0.0018210986	0.0833918444	0.05318092	-0.0086185494	0.0297270889	0.042741697800000006	0.0669284072	-0.070338072	0.0164067371	-0.0860246466	0.051840333499999995	0.0626738738	0.0451198168	-0.0829220601	-0.0139993938	0.0049086341999999995	0.025597915099999997	-0.11572189880000001	-0.036077631	0.0092650485	-0.044906111	-0.07726449860000001	-0.0048364943	-0.0685428571	-0.0112628399	0.0356481981	-0.0486545334	0.040738649700000004	-0.0181750149	0.0456062988	-0.0892251575	-0.0246186313	0.050565044	-0.0266276935	-0.056172578	0.06920939599999999	-0.0735591192	0.0229874684	-0.1493316834	0.0116145322	0.0354037693	-0.0072355749	-0.0455027212	-0.0667552406	-0.0318428242	0.053363453899999996	0.0165544615	-0.012731046599999999	0.0326867498	-0.0247788777	0.0402513725	0.0903043695	0.0901651549	0.0899332895	0.0896090116	0.0891926543	0.0886846456	0.142609	0.001418999999999948	0.020337326880999998	2.0135609999998527e-06	-0.193787	0.05107000000000003	0.037553401369	0.002608144900000003	1.155	0.011810000000000098	0.00013947610000000232	1.334025	0.0149041	-0.0005915000000000017	3.498722500000021e-07	0.00022213219680999999	-0.000535703	0.0	0.0	2.86977704209e-07	-0.0008816539999999998	0.00010218800000000002	7.773137757159999e-07	1.0442387344000004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36840.484375	-102.01171875	1357221288.9846194	10406.390762329102	24047.802734375	9.041015625	578296816.3514137	81.73996353149414	24165.08203125	-6.86328125	583951189.5770416	47.10462951660156	0.9415150000000002	25.554081	0.11459664999999987	-0.08879614179999999	0.0270269904	-0.10577030650000001	-0.0502514062	-0.010432809	0.0272286611	-0.0797147372	-0.016520488899999998	0.0318876977	0.0628468831	-0.020358730800000002	0.053353317000000004	-0.0127720674	0.041190867	-0.0056723351	0.0579776919	-0.0806647335	0.0119544755	-0.0164594819	-0.0325312639	0.0782925698	-0.0631442125	-0.0491254208	0.0027720644	-0.0183361349	0.1041781094	0.0050806526	-0.09304219300000001	-0.0244982699	0.0203201694	0.0406026444	-0.116000331	-0.0312816571	-0.0126950649	-0.0261910329	-0.0772020067	-0.0215042994	-0.047354445599999996	-0.0389721097	0.0385537581	-0.0778776604	0.061668565099999996	-0.0301660833	0.0293082664	-0.019116048	0.0388852717	-0.0165680992	0.021213822	-0.0451776803	-0.017168464799999998	0.0758045717	0.0240576124	-0.0579953267	0.047228472	0.043268450099999994	-0.10293301740000001	-0.0889396058	-0.0254856497	-0.0319899815	0.035485459	-0.0163701953	0.0703852363	0.0088097358	-0.0547589937	-0.0488814659	0.0902598131	0.08998706460000001	0.0895330941	0.0888988159	0.0880855073	0.08709480630000001	0.15029	0.00768100000000002	0.0225870841	5.899776100000033e-05	-0.239937	-0.04615	0.057569763969	0.0021298225	1.18169	0.02668999999999988	0.0007123560999999938	1.3963912560999998	0.0155845	0.0006803999999999994	4.6294415999999925e-07	0.00024287664025	-0.000535703	0.0	0.0	2.86977704209e-07	-0.0008805410000000002	1.112999999999852e-06	7.753524526810001e-07	1.2387689999996704e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36960.7734375	120.2890625	1366098773.0982056	14469.458557128906	24049.142578125	1.33984375	578361258.7429848	1.7951812744140625	24157.720703125	-7.361328125	583595469.5701942	54.18915176391602	0.795146	21.581425	0.12518529999999994	-0.0918931234	0.0182439373	-0.10583610369999999	-0.036316473700000004	-0.0129304707	0.045273483899999994	-0.08970420109999999	0.0282969411	-0.0463065143	0.06445229179999999	-0.047481801	-0.060108942400000004	-0.0661476389	0.053732986600000004	-0.020363998300000002	0.0374094953	-0.0330432232	0.06457850379999999	-0.0869200215	-0.0808704381	0.0664659564	0.0009620887	0.0742616564	0.0789523397	0.026277693300000002	-0.0384459836	-0.06770854429999999	-0.09430466720000001	-0.0027047405	0.0072063012	0.0394763514	-0.1177849042	-0.021231090499999997	0.007975066099999999	-0.0051850146	-0.0767000896	-0.0597966204	-0.0056156104	-0.06582442969999999	-0.0913854002	-0.0729479588	0.0534144721	-0.09521096	0.002874008	-0.0691016832	0.008704937099999999	-0.0635278409	0.0845249773	-0.0022164611	-0.0355699355	0.06081969440000001	0.0927540144	-0.024995928100000002	-0.1202319225	0.0015769222	0.022656789	0.037272313	-0.0431191075	0.0288136282	0.0332868353	0.1194154973	-0.026153776899999998	0.0303003448	-0.0366723927	-0.0675263889	0.0902004158	0.08974979300000001	0.08900042179999999	0.0879547967	0.0866163981	0.08498968130000001	0.150149	-0.00014100000000000223	0.022544722201	1.9881000000000633e-08	-0.17560499999999998	0.064332	0.030837116024999993	0.0041386062239999995	1.13956	-0.04212999999999978	0.0017749368999999816	1.2985969936000004	0.0154191	-0.00016539999999999958	2.7357159999999857e-08	0.00023774864481	-0.000411759	0.00012394399999999996	1.536211513599999e-08	1.6954547408100007e-07	-0.0007982389999999997	8.230200000000035e-05	6.371855011209995e-07	6.773619204000057e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36898.34765625	-62.42578125	1361488059.76149	3896.978164672852	24047.470703125	-1.671875	578280847.2176553	2.795166015625	24186.37109375	28.650390625	584980546.6845857	820.8448829650879	0.655463	17.790222	0.1091108500000001	-0.064830814	0.013641611599999999	-0.10906279990000001	-0.042932005599999996	0.0083407179	0.0009103662	-0.0836903224	-0.0066227304	0.1037200075	0.047159514900000005	-0.064623457	-0.0577458962	-0.0269558936	0.0598566113	0.0504792778	0.0413159729	0.0700667846	-0.0011160926	-0.0058641098	-0.0339514654	0.0680641105	-0.0047452881	0.0038934606	0.0185609065	0.0417920158	0.0157775372	0.072752978	-0.0706894714	-0.021231202	-0.026233847	0.007228256999999998	-0.1201121142	-0.0247508785	0.0005581394000000001	-0.0500451152	-0.0733477083	-0.014255585500000001	-0.1082490887	-0.0066321751	-0.048109432300000005	-0.059442836799999996	0.0027812629	-0.0059540036	0.0683458945	-0.0584704088	-0.0912864055	-0.0144367478	0.0194181985	0.0114982818	0.04330492389999999	0.0126637901	0.0279480462	-0.0690012586	0.049818958600000005	-0.0534492225	-0.0305503928	-0.0147252319	-0.0180488316	0.013325656000000002	-0.0423163074	0.0214250071	0.0113162397	0.08163849690000001	-0.0003893536	-0.0361095343	0.0901261876	0.0894534963	0.0883360609	0.08677943689999999	0.08479136359999999	0.0823817253	0.147276	-0.0028730000000000144	0.021690220175999995	8.254129000000082e-06	-0.220191	-0.04458600000000002	0.048484076481	0.001987911396000001	1.14869	0.009129999999999859	8.335689999999745e-05	1.3194887161	0.014493700000000003	-0.0009253999999999981	8.563651599999966e-07	0.00021006733969000004	-0.000373156	3.8603000000000064e-05	1.490191609000005e-09	1.39245400336e-07	-0.000884673	-8.643400000000025e-05	7.82646316929e-07	7.470836356000043e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36808.1015625	-90.24609375	1354836340.635315	8144.357437133789	24145.64453125	98.173828125	583012149.829483	9638.10052871704	24205.626953125	19.255859375	585912376.1938515	370.7881202697754	0.8796639999999999	23.875366	0.21423785	-0.0831468472	0.0302624672	-0.0839080944	0.0051677068	-0.0606588822	-0.048649144500000005	-0.0474063083	-0.093469735	0.1587134828	0.0600602374	-0.026917121000000002	0.0628137542	-0.0370092398	0.0231847678	0.0074228048	0.013633261	-0.13440640199999998	0.0776251763	-0.0285421675	-0.0737058328	-0.0201266424	0.0288475209	0.0793035979	0.0223172969	0.0168640316	0.0094925697	-0.0307240312	-0.0818518225	-0.0357916298	-0.0068999325	0.0243160798	-0.0648194005	0.048204372300000006	-0.09414856070000001	-0.0951954582	-0.0719892212	0.0588595957	-0.1541255194	0.0200275946	0.0536578837	-0.0642444235	0.09195591619999999	-0.0698276369	0.0069693265	0.0159830691	0.0974558876	-0.039886114300000004	0.0532271183	0.0315806109	-0.09778041859999999	-0.0153261499	0.078353945	-0.0055458124	-0.0334192625	-0.0649232838	0.0356778522	-0.0093701753	-0.0288424854	0.019974372	0.013536797	-0.0608859351	0.0267694079	-0.0322141001	0.0451241407	0.056451490300000004	0.09003714060000001	0.0890983693	0.0875409941	0.08537582789999999	0.0826179031	0.079286368	0.134123	-0.013152999999999998	0.017988979128999997	0.00017300140899999996	-0.302425	-0.082234	0.091460880625	0.006762430755999999	1.16668	0.01798999999999995	0.00032364009999999823	1.3611422223999998	0.016319399999999998	0.001825699999999996	3.333180489999985e-06	0.00026632281635999993	-0.000535703	-0.00016254700000000005	2.6421527209000008e-08	2.86977704209e-07	-0.000913643	-2.8970000000000012e-05	8.347435314490002e-07	8.39260900000001e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36839.7421875	31.640625	1357166604.4414673	1001.129150390625	24077.32421875	-68.3203125	579717541.5348053	4667.665100097656	24232.1953125	26.568359375	587199289.663147	705.8777198791504	0.879835	23.880018	0.13742199999999993	-0.0974950327	0.0098437387	-0.106972575	-0.022554743500000002	0.015713559199999998	0.026401255	-0.0951211803	-0.031336430299999996	0.0620974737	0.047346617599999995	-0.025745607	0.0597457833	-0.0264544687	-0.049470836799999994	0.0136322489	0.0507098337	0.0163745093	0.023201219900000004	-0.0448560525	-0.0310548882	-0.0825113812	-0.0774684674	-0.0889790555	0.028587180099999998	0.0079282629	0.0525098451	0.046520989299999996	-0.0947443353	-0.0153111706	0.0119023425	0.016210838999999998	-0.1150859899	-0.0035635465999999997	0.0173893296	-0.053588318899999994	-0.0871699584	-0.020137945	-0.0767704095	-0.0189436953	0.0494892839	0.0331840467	-0.021788279	-0.046976337300000004	0.0229017665	-0.0665496872	0.0187829472	-0.0615615904	-0.10538619269999999	-0.0380265296	-0.027477928199999998	0.0392527645	-0.0677998716	-0.006443479100000001	0.07744384929999999	-0.0048997944	-0.00058221	0.0383563196	-0.0478239885	-0.031059920699999997	0.0682825246	0.010982802199999999	0.08624354	-0.0642741045	-0.0048830772	-0.0656568322	0.0899332895	0.0886846456	0.0866163981	0.0837476616	0.080104948	0.07572192259999999	0.134123	0.0	0.017988979128999997	0.0	-0.255398	0.04702699999999999	0.065228138404	0.0022115387289999987	1.1002299999999998	-0.06645000000000012	0.004415602500000016	1.2105060528999996	0.0158405	-0.0004788999999999974	2.2934520999999753e-07	0.00025092144025	-0.000535703	0.0	0.0	2.86977704209e-07	-0.000913643	0.0	8.347435314490002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36921.93359375	82.19140625	1363229180.3012848	6755.427261352539	24062.564453125	-14.759765625	579007008.0607947	217.85068130493164	24271.611328125	39.416015625	589111116.4635657	1553.6222877502441	0.7295729999999999	19.80167	0.06019694999999992	-0.09343913109999999	0.011437602	-0.11317242279999999	-0.0181062827	0.0284767188	0.0374324539	-0.1215453546	-0.0064699887	-0.0374917169	0.0382207727	-0.0484395242	0.0647263946	0.0215047249	0.031566765499999996	0.065288731	0.0549215833	0.007609935999999999	0.0334442914	0.038030256400000004	-0.0560598962	0.0044736703000000004	-0.0289613597	-0.060675723499999994	0.0026879455	0.0834384745	0.0505863197	0.0241970027	-0.0941611528	-0.0101015547	-0.0018442097	0.004562172299999999	-0.1259994146	-0.0038716532	0.038552976	-0.0395033308	-0.1000209641	-0.0774423008	0.012883875500000001	-0.0267599086	0.0747339011	-0.045081839500000005	0.0195177572	0.012077467	0.08837216810000001	-0.041655707	-0.0228172622	-0.0005296699	-0.023400997799999997	-0.0325085697	-0.0398701424	0.045905812000000004	-0.0339113834	-0.0413556937	0.0156554378	0.0372714454	0.030295683700000006	-0.05955206480000001	0.1192732531	-0.1064312107	0.029161822799999997	-0.037409723799999996	-0.0095742588	-0.10309325609999999	-0.053060451200000004	-0.018796320800000002	0.0898146513	0.08821259710000001	0.0855636409	0.0818992203	0.0772628244	0.0717094778	0.12708699999999998	-0.0070360000000000145	0.016151105568999995	4.95052960000002e-05	-0.213794	0.041604	0.045707874435999996	0.001730892816	1.1011799999999998	0.0009500000000000064	9.02500000000012e-07	1.2125973923999995	0.0158641	2.3599999999998622e-05	5.56959999999935e-10	0.00025166966881	-0.0007242419999999999	-0.00018853899999999996	3.554695452099998e-08	5.24526474564e-07	-0.000913643	0.0	8.347435314490002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36937.25390625	15.3203125	1364360726.1347811	234.71197509765625	24083.572265625	21.0078125	580018453.0735817	441.32818603515625	24283.49609375	11.884765625	589688182.5351715	141.2476539611816	0.722662	19.614096	0.12624385	-0.10908710199999999	0.0069109635	-0.11114554859999999	-0.0051239426000000005	-0.0058340134	0.0365762307	-0.1050043115	-0.0134729124	-0.0190651767	0.0638788411	-0.0976629496	0.0317866535	-0.0154120135	0.0211972886	0.047642278499999996	0.0234577298	-0.0714923841	0.0113238904	0.0516984453	0.0346634872	0.0104278147	-0.050693145599999996	0.06330197650000001	0.11773102769999999	0.0523302638	0.0135015203	0.0168971377	-0.1052124979	-0.0011588466	0.0022882962	0.0194753585	-0.1134101518	0.0147016656	0.0075223906000000005	-0.0260760394	-0.11312125949999999	-0.0838389509	-0.020059565300000002	-0.0738400333	0.0052949264	-0.0285832278	0.0307196037	0.0225640704	0.0906339449	0.030808739900000007	0.07913505700000001	0.006444155799999999	0.012634373	-0.021776282400000003	0.0004947718	0.0772121555	0.0454140891	0.0130984162	0.1255102017	0.056466014	0.1166432926	0.0736484211	0.023571417999999997	0.013622413600000001	-0.0117233805	-0.029675138900000002	-0.052020787400000004	-0.034634945099999995	0.08849140359999999	-0.1112928694	0.0896812455	0.08768253449999999	0.0843842802	0.07983536599999999	0.0741032114	0.0672727727	0.126961	-0.00012599999999998723	0.016119095520999997	1.5875999999996783e-08	-0.272748	-0.05895399999999997	0.074391471504	0.003475574115999997	1.08169	-0.019489999999999785	0.0003798600999999916	1.1700532560999999	0.0153911	-0.0004729999999999994	2.2372899999999948e-07	0.00023688595921	-0.000535703	0.00018853899999999996	3.554695452099998e-08	2.86977704209e-07	-0.000621705	0.00029193800000000005	3.86517107025e-07	8.522779584400002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
