csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35
38434.88671875	n/a	1477240517.0831454	n/a	23833.390625	n/a	568030508.6838379	n/a	24216.638671875	n/a	586445588.5641518	n/a	n/a	n/a	n/a	-0.0030722507	-0.0006740638000000001	-0.0251633679	0.0112312892	0.049630796500000005	0.015230941699999999	-0.0692070537	0.0759999312	-0.0089380242	0.1400289732	-0.007701073	0.0493969751	-0.0200201748	0.05952941320000001	-0.07808036730000001	0.0216408377	0.042732955700000005	-0.014905601599999999	0.0879820438	-0.0293454184	0.0346062735	-0.1386446424	-0.0094386885	-0.025406200499999997	-0.09143398220000001	-0.0391293215	-0.039365721400000005	0.0065403312	0.044198848799999996	-0.0502131949	0.016121408	-0.0782287338	0.0664425092	-0.06637912559999999	0.033478924199999996	-0.010835736100000002	0.1331893191	-0.045062706699999996	0.1067380466	0.0280199887	-0.0662552787	0.09347666130000001	-0.0338652458	0.0204494971	-0.0017397138	0.0125099853	-0.010266701500000001	0.0033432636999999998	0.08059123259999999	-0.0269792423	0.10096416720000001	0.0059886217	0.0025337467	-0.0629343307	0.0999969158	0.09998766320000001	0.099972243	0.099950656	0.09992290359999999	0.000233801	n/a	5.466290760099999e-08	n/a	-0.140837	n/a	0.019835060569	n/a	-0.112898	n/a	n/a	0.012745958404000002	0.00533496	n/a	n/a	2.84617982016e-05	0.000965223	n/a	n/a	9.316554397290001e-07	-0.000308912	n/a	9.542662374400001e-08	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38182.69921875	-252.1875	1457918519.629532	63598.53515625	23834.814453125	1.423828125	568098380.0148964	2.027286529541016	24112.638671875	-104.0	581419343.7204018	10816.0	0.913491	23.699642	0.184315191	0.0396617452	-0.0049291975	-0.012137451399999999	0.0194319848	0.0422458407	0.033266402	0.0463965055	0.0080147599	-0.049672754699999995	0.0971841242	-0.0632355875	-0.0371410031	-0.0372838353	0.0386011493	-0.148317024	0.1071319666	0.1400295772	-0.038468453900000005	-0.044384117	-0.08761753289999999	0.0017792913	0.0051776734	-0.0050809952000000005	0.0358707951	-0.027410148199999998	0.023187206499999998	-0.0181537548	0.0095060413	0.0408857695	-0.027991551899999998	-0.08981121630000001	-0.0992565516	0.0097400954	-0.0414355332	-0.0250950243	-0.014423323200000001	0.13109839980000002	0.18090519719999998	0.10349825210000001	0.0030732277000000002	-0.0174839288	0.0620269825	-0.055656444299999996	0.0928903337	0.0398869002	-0.0028205167999999997	0.0206316525	-0.0033629059	0.1031622874	-0.06865673	0.0043856596	-0.1523807916	-0.1356223342	-0.0214929646	0.099972243	0.0998889875	0.0997502796	0.0995561965	0.09930684570000001	-0.00805321	-0.008287011	6.48541913041e-05	6.867455131412101e-05	-0.08877230000000001	0.052064699999999985	0.007880521247290002	0.002710732986089998	-0.113023	-0.0001250000000000001	1.5625000000000032e-08	0.012774198529	0.00403568	-0.00129928	1.6881285183999995e-06	1.62867130624e-05	-4.41566e-05	-0.0010093796	1.0188471768961606e-06	1.94980532356e-09	-0.000140802	0.00016811	1.9825203204000006e-08	2.82609721e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38111.078125	-71.62109375	1452454275.8498535	5129.581069946289	23814.40234375	-20.412109375	567125758.9900055	416.6542091369629	24099.771484375	-12.8671875	580798985.5990944	165.56451416015625	0.8025939999999999	20.822527	0.12297910000000002	0.0239142604	-0.0021308218	-0.0155255878	0.0144414008	0.0277421377	0.0253310724	0.0006749847	0.007208981999999998	-0.0786349637	0.0547515261	-0.0062453757999999995	-0.052879485	0.0154588873	0.07542961990000001	-0.0340899722	0.0253649153	0.020369178999999998	-0.1125144919	0.014193203799999997	0.0169293393	-0.0354084477	-0.0999097559	-0.0095222849	0.0223646398	-0.0088372215	0.0023705860999999996	-0.0204109282	0.0065930564	0.0329045583	-0.0207761026	-0.0122905458	-0.0944510029	-0.019014028	0.0037776255	-0.0259405034	-0.05173249940000002	0.054867549800000005	0.026934471	0.062251162199999995	0.0176439775	-0.0551790416	0.0196637224	-0.0812665857	-0.09745469960000001	-0.0554256318	0.047623893	0.0216839843	0.0344243401	-0.0772222207	0.0627214224	0.0729086094	-0.057380206600000004	-0.054210876	0.0429860291	0.09992290359999999	0.0996917334	0.09930684570000001	0.09876883410000001	0.09807852800000001	-0.00552739	0.00252582	3.05520402121e-05	6.379766672399998e-06	-0.08995939999999998	-0.0011870999999999687	0.008092693648359997	1.409206409999926e-06	-0.06103740000000001	0.051985599999999986	0.00270250260736	0.003725564198760001	0.00313435	-0.0009013299999999996	8.123957688999993e-07	9.8241499225e-06	0.000366531	0.0004106876	1.6866430479375995e-07	1.3434497396099994e-07	-0.00017439599999999995	-3.3593999999999957e-05	3.041396481599998e-08	1.1285568359999976e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38044.6015625	-66.4765625	1447391708.0493774	4419.133361816406	23799.955078125	-14.447265625	566437861.720768	208.72348403930664	24085.3828125	-14.388671875	580105665.2246704	207.03387832641602	0.769246	19.957361	0.09378630999999996	0.023743801499999998	-0.0074501507	-0.0050856075	0.0256461504	0.0217578283	0.015312311200000001	0.0009761148	-0.0063648394999999995	-0.06776760309999999	0.026768977599999997	0.0020362897	-0.0191330587	0.0293091204	-0.10562988429999999	-0.024751671099999997	-0.04811969940000002	0.0577050725	-0.1131001457	0.1198974666	0.0007107236999999999	-0.0071064639	-0.021233318799999998	-0.0110846319	0.0204527658	-0.0014083229000000001	-0.0072522313	-0.0105607223	0.0239300158	0.0336812106	-0.017931427	-0.0033226370000000002	-0.0715333561	-0.018615059099999998	0.0669418553	-0.017646699199999998	-0.01588094	0.0332849627	0.033184740899999995	-0.0889756817	0.10561242259999999	-0.11719929	-0.036788296	-0.0749853261	-0.0032635259	0.0188203138	-0.0635301529	-0.0394620529	-0.061163580999999995	0.042089660300000005	0.0583130693	0.1234042909	-0.014030187	0.0331381484	-0.0200067642	0.0998489097	0.0993960955	0.09864292570000001	0.09759167619999999	0.0962455236	-0.00502226	0.0005051300000000003	2.52230955076e-05	2.5515631690000035e-07	-0.0522552	0.03770419999999998	0.00273060592704	0.0014216066976399985	-0.0556127	0.0054247000000000115	2.942737009000012e-05	0.0030927724012899988	0.00266568	-0.00046867	2.196515689e-07	7.105849862400002e-06	-4.41566e-05	-0.0004106876	1.6866430479375995e-07	1.94980532356e-09	-0.000298084	-0.00012368800000000005	8.8854071056e-08	1.5298721344000006e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37927.546875	-117.0546875	1438498811.9553225	13701.799865722656	23778.072265625	-21.8828125	565396720.6692848	478.85748291015625	24065.958984375	-19.423828125	579170381.8376198	377.285099029541	0.914504	23.725931	0.1609946852	0.0169808488	-0.0182799734	-0.0068430607	0.0320139021	-0.0042761249	-0.0017210014000000001	-0.0259737879	-0.0325439966	-0.031503188700000004	-0.0216948614	0.052260441500000004	-0.012465302099999999	0.0395071657	-0.0487339626	0.048459079800000006	-0.1139770601	-0.015314183700000001	0.1345733542	0.06435753	-0.0602457553	0.0214500466	-0.0890093877	-0.0156258591	0.0281010185	0.0203962063	-0.0112211662	-0.0119567947	0.0305465598	0.000954581	-0.00047325300000000003	0.0443742254	-0.0200577873	-0.042399991399999996	0.08984127380000001	0.0167777769	-0.0394622498	-0.0641308229	-0.090143104	-0.0324582974	0.022057875499999997	-0.10579648400000001	0.11609102449999999	0.0792060414	-0.0147064979	0.009825994499999999	0.023354017999999997	-0.000582905	-0.0276748083	-0.0527500738	0.09472133890000001	-0.08155156059999999	-0.075533104	0.0526907728	0.0030232159999999996	0.0997502796	0.0990023658	0.09775999380000001	0.0960293686	0.0938191336	6.16152e-05	0.0050838752	3.79643287104e-09	2.584578704917504e-05	-0.00034939	0.05190581	1.2207337209999998e-07	0.0026942131117561005	-0.0307769	0.024835799999999998	0.0006168169616399997	0.00094721757361	0.00138038	-0.0012853	1.6519960900000005e-06	1.9054489444e-06	-4.41566e-05	0.0	0.0	1.94980532356e-09	0.0	0.000298084	0.0	8.8854071056e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37966.66015625	39.11328125	1441467283.4201813	1529.8487701416016	23778.896484375	0.82421875	565435918.0146217	0.6793365478515625	24099.048828125	33.08984375	580764154.4203528	1094.937759399414	0.930678	24.145554	0.1191523148	-0.013749783400000002	-0.0169601727	0.0077842218	0.0174248243	0.000907283	-0.011642319699999999	-0.0436720099	0.0008997077	-0.0123863033	-0.015048983799999999	0.060572355599999995	-0.030525357799999996	0.09022987960000001	-0.011523105	0.0423298533	-0.1144449366	-0.0472649629	0.11232762369999999	-0.0107110637	0.0104585939	0.019672725800000002	-0.0839337665	-0.0123672607	-0.0063411349	0.0126802231	-0.0308470494	0.0058386502	0.0210151702	0.0095011356	-0.002682527	0.0617626888	-0.0011534876	0.0004170297	0.1291935008	0.0253834198	-0.0187308684	-0.0640829428	-0.12137958480000001	0.013749801899999999	0.014043130400000001	-0.055837718099999996	0.12837327869999998	0.020070102	0.0064090018	-0.0189465372	-0.075296378	-0.1339176783	-0.0659086742	-0.116415555	0.0035498646999999996	-0.0513832776	-0.009256110699999999	0.0581143609	-0.1492556866	0.0996270376	0.0985109326	0.0966600102	0.0940880769	0.0908143174	0.00594712	0.0058855048	3.536823629440001e-05	3.463916675082304e-05	-0.0511173	-0.05076791	0.00261297835929	0.0025773806857681	0.0199425	0.050719400000000005	0.00257245753636	0.00039770330625000014	0.00114479	-0.0002355900000000001	5.550264810000007e-08	1.3105441441e-06	-4.41566e-05	0.0	0.0	1.94980532356e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38004.59375	37.93359375	1444349146.102539	1438.957534790039	23788.5625	9.666015625	565895705.8164062	93.43185806274414	24090.17578125	-8.873046875	580336569.171524	78.73096084594727	0.730468	18.95129	0.04691622999999999	-0.010934781999999999	-0.0212733869	0.0107106174	0.0109842228	0.0189147456	-0.0122694516	-0.023737742000000003	-0.0053621655	-0.0467685654	-0.0243463381	0.0643828332	-0.0732060351	0.0853266533	0.029841374599999998	0.080008146	-0.0803567161	-0.0645316803	0.0393025622	-0.06782688049999999	0.0471353843	-0.016236155500000002	0.0371923213	-0.013385321799999999	-0.006655727199999999	0.0241341102	0.026817230299999998	0.0088997556	0.016135383200000002	0.0239727474	0.0081866701	0.0514577291	-0.0250927042	-0.0208645331	0.12485479449999999	0.0119332304	-0.0344865011	-0.0843380563	-0.0828742581	0.0575471562	-0.0209821779	0.0515392438	0.005562094	-0.0446441326	-0.0003636758	0.0005560608999999999	-0.0977525263	-0.0766998533	0.0412951913	-0.0114484379	-0.0496630743	0.0622553553	0.0772173333	0.0554771243	0.0158484138	0.0994792142	0.0979222811	0.0953454172	0.0917754626	0.0872496007	0.00859875	0.0026516300000000003	7.393850156250001e-05	7.031141656900003e-06	-0.0190362	0.0320811	0.00036237691044	0.00102919697721	0.019927700000000003	-1.4799999999998844e-05	2.1903999999996567e-10	0.0003971132272900001	0.00113564	-9.14999999999987e-06	8.372249999999763e-11	1.2896782096000002e-06	-4.41566e-05	0.0	0.0	1.94980532356e-09	0.00023422400000000005	0.00023422400000000005	5.486088217600001e-08	5.486088217600001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38044.6015625	40.0078125	1447391708.0493774	1600.6250610351562	23810.623046875	22.060546875	566945769.8803749	486.66772842407227	24141.0078125	50.83203125	582788258.203186	2583.895401000977	0.7886389999999999	20.460482	0.136320149	0.0325730052	-0.002566125	-0.0029719015999999997	0.0274507408	0.0212834796	0.0333881714	-0.0249444902	-0.0011123105	-0.0555536036	-0.009444595600000001	0.0547218087	-0.12465157689999999	0.1035272732	-0.0420968057	0.0605089947	-0.012447076599999999	-0.10059111300000001	-0.0556646415	-0.0354671378	0.0490706542	-0.0200643147	0.0007058498	-0.008468936600000001	0.0343271148	0.011073164699999999	-0.0067520417	-0.00646692	0.0258725367	0.0354769919	-0.0309244246	0.034009675	-0.0430842443	-0.0099374304	0.1681224173	0.0004539955	0.0002060689	-0.056596363399999995	-0.0334919375	-0.0348331919	-0.0716552172	-0.0212446947	0.0368852494	-0.1266948289	-0.09597367279999999	0.00557562	-0.0131591033	-0.0727843928	-0.0301995794	-0.0721213632	-0.0390030528	-0.0709363375	0.0447380971	0.0674776418	0.0220013888	0.09930684570000001	0.097236992	0.0938191336	0.08910065240000001	0.08314696120000001	5.7821e-05	-0.008540929000000001	3.3432680410000003e-09	7.294746818304102e-05	-0.0617562	-0.042720000000000015	0.00381382823844	0.0018249984000000008	-0.0435335	-0.0634612	0.004027323905439999	0.00189516562225	0.00122192	8.628e-05	7.444238399999999e-09	1.4930884864000004e-06	-0.000155613	-0.0001114564	1.2422529100960005e-08	2.4215405769e-08	-2.64698e-23	-0.00023422400000000005	7.0065031204e-46	5.486088217600001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38174.5546875	129.953125	1457296625.5889282	16887.814697265625	23789.9609375	-20.662109375	565962241.4077759	426.9227638244629	24187.66015625	46.65234375	585042903.8342438	2176.441177368164	0.7542109999999999	19.567278	0.07464073230000001	-0.0104759222	-0.0111271446	0.011539890700000001	0.006066660799999999	0.0020615179	-0.0218987057	-0.0266262887	0.0176415516	-0.0161085592	0.004074134	0.0036825861	0.040268237	-0.0014779904000000001	-0.08215009940000001	0.045801489	0.0135348046	0.0023049055	-0.0560391867	0.11147304220000001	0.0065233444	0.0166960609	0.030815532799999996	-0.006744904499999999	-0.018115476999999998	-0.0239374836	-0.0005147693	0.0079724774	0.0146299838	-0.0016444437	0.0080085121	0.0316600272	-0.0190880944	0.012420868500000001	-0.009504568599999999	0.00031678479999999997	0.053246398099999995	-0.0231195525	0.0030389781	-0.0608620229	0.0419302362	-0.0740021593	-0.028366118500000002	-0.0287530054	0.1264525942	-0.069595401	0.0020232279999999997	-0.1003995334	-0.0189049122	-0.0635857859	0.016431973500000002	0.046315763200000006	0.0553039106	0.0387518678	-0.0018686934	0.0991099747	0.0964557418	0.092084548	0.08607420269999999	0.0785316931	6.16133e-05	3.7923000000000014e-06	3.796198736890001e-09	1.4381539290000007e-11	-0.0465681	0.015188100000000003	0.00216858793761	0.00023067838161000009	-0.00573568	0.03779782	0.0014286751967523994	3.28980250624e-05	0.000900356	-0.00032156400000000004	1.0340340609600001e-07	8.106409267360002e-07	-4.41566e-05	0.0001114564	1.2422529100960005e-08	1.94980532356e-09	0.0	2.64698e-23	0.0	7.0065031204e-46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37928.5703125	-245.984375	1438576445.9502563	60508.31274414063	23790.359375	0.3984375	565981199.1916504	0.15875244140625	24159.166015625	-28.494140625	583665302.5705299	811.9160499572754	0.8449450000000001	21.921297	0.0299452996	0.0104593095	-0.0119629559	0.0020188877	0.0071881633	-0.0093840485	4.55217e-05	0.0040557201	-0.0286410658	-0.029053952400000006	-0.0450162109	-0.0136026532	0.0787775501	-0.07693520820000001	-0.0832237378	0.0045039188	0.0108642169	-0.010287705500000001	0.0800122274	0.0615586575	-0.0045600873	-0.014904329499999999	0.0795142606	-0.0043425932	0.0183725515	0.021590178300000002	0.0050548568	0.0033347542999999998	0.0092524164	-0.0072573727000000005	0.0073500961	0.0187146212	0.0023962035999999997	-0.0390861199	-0.07769160110000001	0.0238566337	0.0353059093	-0.021005923399999998	0.0109840479	-0.128018179	0.0043408051	0.0304763	-0.051407920999999995	0.12324384710000001	0.1355794418	-0.1005934277	-0.0733865708	-0.0214222986	-0.047513324100000004	-0.12224186449999999	0.0230005082	0.0738763659	0.0273798127	0.0725351223	-0.0040075828	0.0988886499	0.0955793015	0.0901455117	0.0827080574	0.0734322509	6.12337e-05	-3.796000000000057e-07	3.7495660156899985e-09	1.4409616000000431e-13	-0.034557300000000006	0.012010799999999995	0.0011942069832900006	0.00014425931663999988	-0.00454048	0.0011951999999999993	1.4285030399999991e-06	2.0615958630400008e-05	0.00107922	0.00017886400000000004	3.199233049600001e-08	1.1647158084000003e-06	-0.000200071	-0.0001559144	2.4309300127360002e-08	4.0028405041e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
