csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	t_comp_cor_07	t_comp_cor_08	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	a_comp_cor_100	a_comp_cor_101	a_comp_cor_102	a_comp_cor_103	a_comp_cor_104	a_comp_cor_105	a_comp_cor_106	a_comp_cor_107	a_comp_cor_108	a_comp_cor_109	a_comp_cor_110	a_comp_cor_111	a_comp_cor_112	a_comp_cor_113	a_comp_cor_114	a_comp_cor_115	a_comp_cor_116	a_comp_cor_117	a_comp_cor_118	a_comp_cor_119	a_comp_cor_120	a_comp_cor_121	a_comp_cor_122	a_comp_cor_123	a_comp_cor_124	a_comp_cor_125	a_comp_cor_126	a_comp_cor_127	a_comp_cor_128	a_comp_cor_129	a_comp_cor_130	a_comp_cor_131	a_comp_cor_132	a_comp_cor_133	a_comp_cor_134	a_comp_cor_135	a_comp_cor_136	a_comp_cor_137	a_comp_cor_138	a_comp_cor_139	a_comp_cor_140	a_comp_cor_141	a_comp_cor_142	a_comp_cor_143	a_comp_cor_144	a_comp_cor_145	a_comp_cor_146	a_comp_cor_147	a_comp_cor_148	a_comp_cor_149	a_comp_cor_150	a_comp_cor_151	a_comp_cor_152	a_comp_cor_153	a_comp_cor_154	a_comp_cor_155	a_comp_cor_156	a_comp_cor_157	a_comp_cor_158	a_comp_cor_159	a_comp_cor_160	a_comp_cor_161	a_comp_cor_162	a_comp_cor_163	a_comp_cor_164	a_comp_cor_165	a_comp_cor_166	a_comp_cor_167	a_comp_cor_168	a_comp_cor_169	a_comp_cor_170	a_comp_cor_171	a_comp_cor_172	a_comp_cor_173	a_comp_cor_174	a_comp_cor_175	a_comp_cor_176	a_comp_cor_177	a_comp_cor_178	a_comp_cor_179	a_comp_cor_180	a_comp_cor_181	a_comp_cor_182	a_comp_cor_183	a_comp_cor_184	a_comp_cor_185	a_comp_cor_186	a_comp_cor_187	a_comp_cor_188	a_comp_cor_189	a_comp_cor_190	a_comp_cor_191	a_comp_cor_192	a_comp_cor_193	a_comp_cor_194	a_comp_cor_195	a_comp_cor_196	a_comp_cor_197	a_comp_cor_198	a_comp_cor_199	a_comp_cor_200	a_comp_cor_201	a_comp_cor_202	a_comp_cor_203	a_comp_cor_204	a_comp_cor_205	a_comp_cor_206	a_comp_cor_207	a_comp_cor_208	a_comp_cor_209	a_comp_cor_210	a_comp_cor_211	a_comp_cor_212	a_comp_cor_213	a_comp_cor_214	a_comp_cor_215	a_comp_cor_216	a_comp_cor_217	a_comp_cor_218	a_comp_cor_219	a_comp_cor_220	a_comp_cor_221	a_comp_cor_222	a_comp_cor_223	a_comp_cor_224	a_comp_cor_225	a_comp_cor_226	a_comp_cor_227	a_comp_cor_228	a_comp_cor_229	a_comp_cor_230	a_comp_cor_231	a_comp_cor_232	a_comp_cor_233	a_comp_cor_234	a_comp_cor_235	a_comp_cor_236	a_comp_cor_237	a_comp_cor_238	a_comp_cor_239	a_comp_cor_240	a_comp_cor_241	a_comp_cor_242	a_comp_cor_243	a_comp_cor_244	a_comp_cor_245	a_comp_cor_246	a_comp_cor_247	a_comp_cor_248	a_comp_cor_249	a_comp_cor_250	a_comp_cor_251	a_comp_cor_252	a_comp_cor_253	a_comp_cor_254	a_comp_cor_255	a_comp_cor_256	a_comp_cor_257	a_comp_cor_258	a_comp_cor_259	a_comp_cor_260	a_comp_cor_261	a_comp_cor_262	a_comp_cor_263	a_comp_cor_264	a_comp_cor_265	a_comp_cor_266	a_comp_cor_267	a_comp_cor_268	a_comp_cor_269	a_comp_cor_270	a_comp_cor_271	a_comp_cor_272	a_comp_cor_273	a_comp_cor_274	a_comp_cor_275	a_comp_cor_276	a_comp_cor_277	a_comp_cor_278	a_comp_cor_279	a_comp_cor_280	a_comp_cor_281	a_comp_cor_282	a_comp_cor_283	a_comp_cor_284	a_comp_cor_285	a_comp_cor_286	a_comp_cor_287	a_comp_cor_288	a_comp_cor_289	a_comp_cor_290	a_comp_cor_291	a_comp_cor_292	a_comp_cor_293	a_comp_cor_294	a_comp_cor_295	a_comp_cor_296	a_comp_cor_297	a_comp_cor_298	a_comp_cor_299	a_comp_cor_300	a_comp_cor_301	a_comp_cor_302	a_comp_cor_303	a_comp_cor_304	a_comp_cor_305	a_comp_cor_306	a_comp_cor_307	a_comp_cor_308	a_comp_cor_309	a_comp_cor_310	a_comp_cor_311	a_comp_cor_312	a_comp_cor_313	a_comp_cor_314	a_comp_cor_315	a_comp_cor_316	a_comp_cor_317	a_comp_cor_318	a_comp_cor_319	a_comp_cor_320	a_comp_cor_321	a_comp_cor_322	a_comp_cor_323	a_comp_cor_324	a_comp_cor_325	a_comp_cor_326	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
22013.423828125	n/a	484590828.6366615	n/a	16880.66015625	n/a	n/a	284956687.3108063	16203.154296875	n/a	262542209.1683388	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.9271200000000003e-06	n/a	3.713791494400001e-12	n/a	0.0216475	n/a	0.00046861425625	n/a	0.0190471	n/a	n/a	0.00036279201840999983	0.0	n/a	0.0	n/a	0.000156667	n/a	n/a	2.4544548889000006e-08	-0.00017029	n/a	2.89986841e-08	n/a
21632.3046875	-381.119140625	467956606.0928345	145251.79935073853	16854.939453125	-25.720703125	661.5545692443848	284088983.9685097	16133.8359375	-69.318359375	260300662.0581665	4805.0349464416495	1.125713	23.47718	0.04374926388	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.421e-06	4.938799999999995e-07	5.861240999999999e-12	2.439174543999995e-13	0.00876693	-0.01288057	7.685906162489997e-05	0.00016590908352490002	0.0223759	0.0033288000000000037	1.1080909440000023e-05	0.00050068090081	-0.000394121	-0.000394121	1.5533136264099998e-07	1.5533136264099998e-07	9.23143e-24	-0.000156667	2.4544548889000006e-08	8.521929984489999e-47	-0.00017029	0.0	2.89986841e-08	0.0
21569.91015625	-62.39453125	465261024.1486969	3893.0775299072266	16891.533203125	36.59375	1339.1025390625	285323893.9522743	16148.1572265625	14.3212890625	260762981.81378266	205.09932041168213	1.264166	26.364664	0.2429969724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-3.80714e-05	-4.04924e-05	1.4494314979599996e-09	1.6396344577600001e-09	-0.042019699999999986	-0.050786629999999985	0.0017656551880899996	0.0025792817867568998	-0.0998293	-0.12220519999999999	0.01493411090704	0.00996588913849	0.000492315	0.0008864360000000001	2.42374059225e-07	7.85768782096e-07	-0.00034256699999999995	-0.00034256699999999995	1.1735214948899994e-07	1.1735214948899994e-07	0.0	0.00017029	0.0	2.89986841e-08
21231.375	-338.53515625	450771284.390625	114606.05201721193	16891.880859375	0.34765625	0.1208648681640625	285335638.9673195	16101.0322265625	-47.125	259243238.76080415	2220.765625	1.082184	22.569361	0.050770921100000005	-0.0613434513	0.019676825800000002	-0.0386795358	-0.100541672	-0.0535461655	-0.0522628467	0.013764630900000002	0.014954051599999999	0.014708751	-0.0502353216	0.0194734199	-0.074601199	-0.0411871709	0.1554441186	-0.0018454542000000001	0.01331038	-0.1180752005	0.0587609778	-0.031684781	0.1059877097	-0.0085844829	0.044883197400000005	-0.0353982748	0.0790895528	-0.0955950807	0.039120925699999996	-0.0848790886	0.1201274703	-0.050281276500000006	0.06649434559999999	-0.0125538623	0.0158541198	-0.0313876038	0.0753958602	-0.013942137	0.0664451271	-0.0394671158	0.0193708757	-0.0259466746	0.017399897	-0.0524104256	0.0448701471	0.0134602926	-0.0503820943	0.018025604	0.0269335237	-0.0118433177	-0.022306330099999997	0.047656601500000006	0.0187599376	0.0649912962	-0.08754136300000001	-0.0159661277	0.041319642999999996	0.005847971600000001	-0.0405618845	-0.0376100812	-0.07154631610000001	0.0128100795	-0.0581209068	0.07994976	-0.0396112238	0.010780041	-0.1123448411	0.0701938258	-0.033494464700000004	0.0612653054	-0.0019664423	0.051441550499999995	-0.0725553809	0.0820353417	-0.0123734813	0.023816255499999998	-0.0112234798	0.0798565474	-0.027684066299999997	0.023162898900000003	-0.0166342698	0.0663874295	-0.0484681766	0.0363454214	-0.031294199	0.0001867059	0.025318227000000002	-0.0022878798000000003	0.0428917941	-0.022177437	0.1148258572	0.0489719941	-0.032739798	0.08532236800000001	-0.0666682538	-0.0208474627	0.0815376392	-0.07778432730000001	-0.032010742599999996	0.0798776298	-0.0074000683999999985	-0.0387416855	0.0108236484	0.0663307596	-0.0575180987	-0.0003454289	0.0421823584	0.0003939938	-0.045746189900000005	0.0582001383	0.0136042711	-0.1102701039	-0.0891379368	0.0359706119	0.0503177953	-0.0343135582	0.0603819291	0.0198401632	-0.0345341258	-0.014626987099999999	-0.0087596662	-0.0465783827	0.0434185808	0.0277196585	-0.0365516389	-0.047948106500000004	0.08395809300000001	0.0521736354	-0.0579933144	-0.0371627792	0.023899345	0.0393158435	-0.0544605541	0.0379695689	0.0283009313	0.025960734500000002	-0.0563086592	-0.05236356440000002	0.0356064518	0.029845402000000007	-0.0459408216	-0.0173637112	0.0413005945	0.0523825861	-0.0624571671	-0.0024505127	-0.0002447448	-0.0028729652000000004	-0.0026136112	-0.0001238542	-0.0643237227	0.055909985599999996	0.0401662433	-0.0811813164	0.0299462109	-0.0155259608	0.1432937172	-0.0603384609	0.0875624768	-0.10725297339999999	0.0119996227	-0.0954064689	0.0694737326	-0.073578168	0.040014283	0.0497615158	-0.0358424707	0.1456507458	-0.0321487221	0.0724739712	-0.1598215875	0.0022402716	-0.0722404102	0.013778291399999998	-0.0279661008	0.0467152461	0.0817758431	-0.1118961608	-0.0167727268	0.056687932999999996	-0.014298878400000001	0.005327791899999999	-0.0551220336	0.13531310970000002	-0.0373994647	0.0038701196	-0.0378170097	0.0040664092	-0.043879160800000004	0.0326290324	-0.0285827917	0.05281570519999999	-0.0673428326	0.0051259813000000005	-0.0355173803	0.01732213	-0.0310841219	0.0358362811	0.0014440913	0.0498790953	-0.0185256593	-0.0579384622	-0.0331667997	0.0144689191	-0.11239543810000001	0.10048192449999999	-0.0838107137	0.0079240922	-0.0139577406	0.096860889	-0.045612411500000005	0.0113131819	-0.0679636145	0.0205456122	-0.0641658606	0.0018766964	-0.0706143825	0.10491645	-0.0524082656	-0.0755286486	0.033416291800000004	-0.0201712477	0.0356737816	-0.0263772999	0.0012495516	-0.030005121699999998	0.0396913183	-0.013413731699999999	0.0090052693	-0.0582255791	0.015446968600000001	-0.0513949081	0.031224865299999998	-0.0221487106	0.04863028	-0.0601280728	0.0282527402	0.049785874	-0.0531071196	-0.06780024230000001	0.0355615918	0.0167038999	-0.0269909348	-0.0246619975	-0.0307369137	-0.0183014308	0.0380960525	0.0494344991	-0.055901924400000004	-0.0220163229	0.0196048897	-0.0390268488	0.0828957491	-0.0405304674	0.028629678999999998	-0.0374712735	0.056914133600000014	-0.08347664219999999	0.039700379	-0.0538453883	0.0382193905	-0.0028296971000000004	0.0099104289	-0.047930215	0.11991269380000001	-0.04244797559999999	0.057663123399999995	-0.0098592822	0.0001804675	0.0170170044	-0.044959165999999995	0.0232183897	-0.006404386800000001	0.0082834552	-0.0052245099	0.0299516796	-0.1334514796	0.035137673599999995	0.06761855809999999	-0.063387458	0.0561350218	-0.0767505706	0.0122031437	-0.0834468119	0.0586172349	-0.00010876729999999999	-0.0473019707	0.010342802199999999	0.0782408692	-0.0085899247	-0.006215371	0.0698917152	-0.1009523153	0.0744314145	0.0119961198	0.0039697854	-0.0089360926	0.0546427754	0.010536293799999999	-0.0207912442	-0.0165639933	0.0611995175	-0.0693815666	0.025659548799999998	0.0017725473999999999	0.0006955348	0.0011807580999999999	0.0063852906	-0.048256756799999995	-0.0171432573	0.0386676308	-0.0267992745	-0.0927739308	0.0425310451	0.0052110402	-0.1029136125	-0.0009981627	0.1130520822	0.0116030309	0.0037932090999999997	-0.032461013399999995	0.0888291493	0.021563144700000002	-0.0327183669	-0.0100564025	-0.030233079500000006	0.009477533	0.0190750775	0.06468836530000001	-0.0183515148	-0.029243569599999998	0.0946052376	0.0043175361	0.0573084748	-0.042846337400000004	0.0053948547	0.0339497166	0.094212411	-0.029290379900000007	0.0647520397	0.0647509864	0.06474923099999999	0.0647467733	0.0	0.0	0.0	-8.02125e-05	-4.214110000000001e-05	6.434045156250001e-09	1.7758723092100009e-09	-0.00601612	0.036003579999999986	3.61936998544e-05	0.0012962577728163995	-0.0998004	2.889999999999837e-05	8.352099999999059e-10	0.00996011984016	0.000442316	-4.9999000000000014e-05	1.95643443856e-07	2.499900001000001e-09	-0.000586494	-0.0002439270000000001	5.9500381329000033e-08	3.43975212036e-07	-5.29396e-23	-5.29396e-23	2.80260124816e-45	2.80260124816e-45
