csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14
37789.2421875	n/a	1428026825.1055298	n/a	24345.330078125	n/a	n/a	592695096.6128577	24615.865234375	n/a	605940821.2369118	n/a	n/a	n/a	n/a	-0.2238763934	-0.3555541714	-0.017129363300000002	0.18973048920000002	-0.2716947401	0.18875373059999997	-0.0717073715	0.2566901979	-0.248305148	0.1508219232	-0.1456178844	0.058425129900000004	-0.010861065500000001	0.07762062410000001	-0.19947286649999998	0.0165466549	0.147757595	-0.0319675633	0.0661534867	-0.2032312903	0.1845006686	-0.06336267400000001	0.0467418633	-0.143709803	0.0864209215	-0.0376492	0.0239363941	-0.1097019779	-0.019938249499999998	0.0294291784	-0.0360403002	0.1206804695	0.0486382312	-0.0739597689	-0.06759702299999999	0.0299105118	0.0166316328	-0.029261629700000007	-0.0698250271	-0.0463528758	0.0735266079	0.0623186266	-0.0851499041	-0.0208899647	0.013585598	0.0689116291	0.018242252900000002	-0.0810379566	-0.3360062761	-0.1678608066	0.08126236469999999	-0.10283662880000001	0.1313299105	-0.3916896178	0.3142028165	-0.08328635690000001	0.1588698359	-0.0327187118	-0.3585589028	0.011389482900000001	-0.0191336547	0.0693500457	-0.0174593232	0.1159800176	-0.015116953600000003	-0.1675729874	0.0262496922	-0.0613245782	0.14822945199999998	-0.1215357342	0.08462120779999999	-0.0564633012	0.2297666435	-0.1103888083	0.0411054234	-0.0729317625	0.0091463581	-0.0068818544999999995	-0.1517773735	0.054046819100000004	-0.0437805763	0.0456278083	0.0870596385	-0.033298387	-0.0666810875	0.0179759855	0.0190575581	-0.042749952300000005	-0.1010863832	0.1391901396	0.070731192	-0.0800019829	-0.007906154200000001	0.0770941137	0.026494873999999998	0.020696090900000002	0.06183005480000001	0.0184345345	-0.0907419808	0.1217078847	0.1216831682	0.1216419777	0.0163824	n/a	0.00026838302975999993	n/a	-0.046192800000000006	n/a	0.0021337747718400005	n/a	-0.0705367	n/a	n/a	0.00497542604689	0.00216427	n/a	4.684064632899998e-06	n/a	-0.0	n/a	n/a	0.0	0.000454444	n/a	2.0651934913600003e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37376.46484375	-412.77734375	1397000124.2160795	170385.13551330563	24288.787109375	-56.54296875	3197.107315063477	589945179.2445412	24487.38671875	-128.478515625	599632108.3136139	16506.72897720337	1.522261	23.369585	0.2927358	0.0316499055	-0.1059010658	-0.07651929889999999	-0.0057906798	-0.06585719030000001	0.1614915965	-0.1118614899	0.0733734158	-0.20194810649999997	-0.13988299999999998	-0.0332806895	-0.0279794531	0.0766807029	0.0978463546	-0.1511036268	0.0786122821	0.026601364	0.0048200516999999995	0.0947148368	0.0077619435	-0.0503011418	0.0631291573	0.0976540376	-0.0027118058	-0.0019455962	-0.0149668032	0.1879624713	-0.0509644383	-0.061997326900000004	-0.2318356872	-0.0363870969	-0.0968671495	-0.104713524	0.1517430622	0.061550515	-0.0516474459	-0.0374378283	0.130253826	0.0533499488	-0.0584213873	0.0063705065	0.0187895522	-0.0234301523	0.1002076489	-0.1091940492	-0.0668480418	-0.0511387238	0.0705506522	-0.0655124078	-0.0882603167	0.0313600606	-0.2157266761	0.1814754946	-0.2768672014	0.048618346500000006	-0.016815961100000002	0.1668479826	0.0435268988	-0.1301903046	0.16834095510000002	0.1708378794	-0.0402947802	0.0932763639	0.08502976599999999	0.047064742400000005	-0.1546456847	-0.0134838847	-0.1072869618	-0.06548102360000001	0.0404610939	0.0341991616	0.0721698991	-0.1051123382	0.0473129542	-0.0933661238	-0.0061061376	0.1315047467	-0.17197548370000001	-0.052097297800000004	-0.0197895274	0.0328886793	0.2060615268	0.0335046581	-0.0242637138	0.1357266684	0.013180782299999999	0.092623636	-0.023110964700000004	-0.0314398824	-0.1342555131	-0.0960939161	-0.0730138687	0.0399596386	-0.0877572725	0.1006282078	-0.0222048146	-0.0360841977	0.0892442283	0.046181411500000005	0.1216419777	0.12141962949999999	0.12104935019999999	0.027472000000000003	0.011089600000000005	0.0007547107840000001	0.00012297922816000012	0.0344087	0.08060149999999999	0.00118395863569	0.006496601802250001	0.0202044	0.0907411	0.008233947229209998	0.00040821777936	0.0007883689999999999	-0.0013759010000000001	6.21525680161e-07	1.893103561801e-06	0.0006642439999999999	0.0006642439999999999	4.4122009153599995e-07	4.4122009153599995e-07	0.000620371	0.00016592699999999996	3.84860177641e-07	2.7531769328999985e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37104.05078125	-272.4140625	1376710584.3775787	74209.42144775389	24245.728515625	-43.05859375	1854.042495727539	587855351.2533913	24457.23828125	-30.1484375	598156504.3458406	908.9282836914062	1.404996	21.56934	0.11088795	-0.1032954653	0.053524173	0.07556540490000001	0.070039835	0.0383895576	-0.0173044301	-0.1428790859	-0.0188727854	-0.1144945927	0.0746999919	0.0213564571	-0.1823617605	0.2152578005	-0.108070918	-0.0149563461	0.1180691992	-0.033359085	-0.1902591849	0.0049178239	0.010509011399999999	-0.0648355581	-0.0244041892	-0.0179489191	0.0344330275	0.016322366	-0.22285592070000002	-0.05975265990000001	0.0329150305	0.20950045	-0.0125740349	0.031345906800000004	0.05516994099999999	0.0983731551	0.0402895807	0.055141711399999994	0.0059466888	0.1738783333	0.038041051	-0.0633705485	0.0579628855	0.0173560247	0.0554223067	0.1629818764	0.0902853489	0.0872244417	0.0167588858	-0.0683423011	-0.0891105566	-0.0226068908	0.0670189188	-0.0968671912	-0.029434928500000002	0.1438560915	-0.1231555451	0.0376471713	0.0562940244	0.0436768665	0.1611714531	-0.0911215997	0.0663701885	-0.10716515089999999	-0.1153799403	0.2276316138	-0.13298972050000002	-0.0129461245	-0.0364298677	0.169596928	-0.1191838579	0.08250372660000001	0.06573155650000001	-0.0831416091	0.0307539259	-0.0034121694	-0.0113916617	0.11502705460000001	0.09333622429999999	-0.1512152767	0.0615475272	0.0095192906	-0.0349723615	0.1088422914	-0.0121631444	-0.0941206102	0.1315662511	-0.0987655276	0.1212132392	-0.0916828769	0.0328191801	0.0807562586	0.0019521382999999998	0.0687516521	0.0626597012	0.0368610858	-0.20444703329999997	-0.1058356261	-0.0085234595	-0.0058238265	-0.0749011849	0.0050869962	0.1215101995	0.120893123	0.1198669825	0.0222425	-0.005229500000000002	0.0004947288062500001	2.7347670250000016e-05	0.0575277	0.023118999999999997	0.0033094362672899994	0.0005344881609999997	0.0018415	-0.0183629	0.00033719609641000005	3.3911222499999988e-06	0.000413064	-0.0003753049999999999	1.7062186809600002e-07	1.4085384302499995e-07	0.000376389	-0.00028785499999999984	8.286050102499992e-08	1.4166867932100002e-07	0.0	-0.000620371	0.0	3.84860177641e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36989.76171875	-114.2890625	1368242472.009903	13061.989807128906	24243.259765625	-2.46875	6.0947265625	587735644.0635719	24347.994140625	-109.244140625	592824818.6719093	11934.282260894775	1.657356	25.44355	0.2195151	-0.1706797011	-0.0216953646	-0.1653179856	0.1968111866	0.0225975112	-0.1733647482	-0.0269975201	0.0825559954	-0.1338354151	-0.15398314970000002	0.10087078140000001	-0.08598892679999999	0.0735462135	-0.1409047557	0.20497918140000002	0.1039674327	0.12632016640000002	-0.0451344817	-0.0061522464	0.1765399105	-0.1243488932	-0.09595217880000001	-0.0562691542	-0.041628178599999996	0.0963566602	0.1801545407	0.07698033139999999	0.0710259855	-0.0729594074	-0.0024974960999999997	-0.047905103899999996	0.0699734204	0.18537590550000002	0.10370917460000001	-0.0008250071	-0.0286527362	-0.1625046148	-0.028158944300000002	-0.0990041839	-0.043168328799999996	-0.023023348500000002	-0.0945400224	-0.0041641009	0.09174941439999999	0.0571931061	0.048101133600000005	-0.0151869027	-0.193762157	0.0228981925	-0.009247367900000001	0.16076313	-0.08764360939999999	-0.0055668143	-0.0412299218	0.1472906666	0.0484227067	-0.1899600672	0.1496190351	-0.0952924018	0.08614331720000001	0.0423568338	-0.09396391109999999	0.1040493007	-0.2027929585	-0.0946225326	0.0137792974	-0.1385103062	0.1360363533	-0.016663734	0.1518090101	-0.131116161	-0.1023509573	-0.0839165438	-0.08313220219999999	-0.0469564213	-0.106611625	0.0371840231	0.0394417959	0.1600297666	0.026814444500000003	-0.05670847900000001	0.0890232258	0.1453477346	0.1400189576	0.0182925905	-0.026561571800000003	0.167401186	0.1023835301	-0.045527233	0.0093816039	-0.0089110971	0.131777786	0.0377280156	0.041470540699999996	0.055985315300000005	0.0016399159	-0.0308333164	0.0447903584	-0.0005796975	0.1213126213	0.12010478890000001	0.1181006348	0.0181312	-0.004111300000000003	0.00032874041343999995	1.6902787690000013e-05	-0.0942582	-0.1517859	0.00888460826724	0.02303895943881	-0.0311101	-0.032951600000000004	0.0010858079425600004	0.00096783832201	0.000969754	0.00055669	9.40422820516e-07	3.099037561e-07	0.000319753	-5.663600000000005e-05	3.207636496000005e-09	1.02241981009e-07	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36897.5390625	-92.22265625	1361428388.8687134	8505.018325805664	24265.431640625	22.171875	491.592041015625	588811172.7058449	24270.18359375	-77.810546875	589041811.6743318	6054.481204986572	1.650728	25.341789	0.269244365	-0.091383706	0.1565112281	-0.0012235831	0.1260469225	0.0047109188	-0.1217756443	-0.22174040420000002	-0.0392187523	-0.0785750571	-0.17552114629999999	0.1657959315	-0.018197783000000002	-0.0686340844	-0.1010758555	-0.1180163341	0.035789596800000004	-0.132356207	-0.079436751	-0.0066477021	0.18959672760000001	0.0522378612	0.0787408399	-0.0392542516	-0.025405791400000002	-0.0987133191	-0.035601181600000004	-0.10220961	0.0876431399	-0.053237956100000004	0.0498577706	-0.1209168196	0.0563542084	-0.1611145923	-0.13973316060000002	-0.1710805859	0.0188817797	0.19469191219999998	-0.06814747	0.050593500300000004	0.0671044382	-0.10939480050000001	-0.0425197176	-0.0810067093	-0.017362193300000002	-0.0023883809	-0.0878923329	-0.0106993646	-0.1408884369	0.027575438100000002	0.2270632642000001	0.0203783406	-0.1272772351	0.1065357404	-0.010674239299999999	0.0897218065	-0.0102985675	-0.0400033106	0.2905526532	-0.0124233314	0.0813195546	0.1744098973	-0.1105392219	-0.0662572743	-0.00019358380000000002	-0.1590310186	0.0560282787	0.04839346940000002	-0.003826973	0.038775904900000005	0.1173019809	0.0148241347	-0.0227666758	-0.0555104667	-0.0049827307	-0.0928282619	0.1380204408	-0.1352062279	-0.0741707317	0.0676181411	0.09950214550000001	0.08045292400000001	-0.1306209779	0.0584850623	-0.1925979428	-0.1806096447	-0.0863449186	-0.12687607550000002	-0.0314178082	0.1199687975	-0.0281589677	0.0821643242	-0.10474373390000001	0.034413105299999996	0.1350798111	-0.0509073016	0.0223336863	-0.0936044766	-0.06668786139999999	0.0273171532	0.12104935019999999	0.11905633460000001	0.11575891279999999	0.0307561	0.012624899999999998	0.0009459376872099998	0.00015938810000999996	0.016676	0.11093419999999998	0.000278088976	0.012306396729639998	0.0265488	0.057658900000000006	0.00332454874921	0.00070483878144	-7.042930000000001e-05	-0.0010401833	4.960286298490001e-09	1.08198129759889e-06	0.000540142	0.000220389	4.857131132099999e-08	2.91753380164e-07	-0.000499955	-0.000499955	2.4995500202499994e-07	2.4995500202499994e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36883.05859375	-14.48046875	1360360011.2299955	209.68397521972656	24252.8203125	-12.611328125	159.04559707641604	588199293.1104126	24222.05078125	-48.1328125	586707744.0494537	2316.767639160156	1.476416	22.665779	0.14370996	-0.1016845978	-0.0085194165	-0.17095816960000002	0.14142390259999998	0.030036446499999998	-0.0560529124	-0.1577758509	0.102092385	0.025258260600000002	-0.2008993163	0.1769411904	0.1012608497	-0.07866381089999999	-0.1426080976	0.08684494359999999	-0.0312736471	0.0259426037	0.0009130019000000001	0.053174161799999994	-0.0775176472	0.0237665486	0.0437804776	-0.0674702105	-0.069181281	-0.0957441401	0.0301782988	-0.0899316384	0.0073525946999999986	-0.1354347356	0.0001805447	0.1861499871	-0.11007117	0.0516493591	0.1149912258	-0.1108829311	0.067241519	-0.0155651727	-0.0172356635	-0.0523467677	-0.0387709473	0.111222264	-0.003871313	-0.0630323009	0.0620277117	0.0436362208	-0.0011051173	-0.0507157903	-0.1347024269	0.029214891200000002	0.1251045142	0.28723303170000003	-0.0825218971	0.016839914299999998	0.08947877289999999	0.11240356369999999	0.041242891600000005	-0.027277209	0.1853586547	-0.0018776327	-0.0702876603	0.1497158761	-0.09588220300000001	-0.0574592099	-0.0689213564	-0.2014423806	0.11290161970000001	-0.0734265826	0.065029237	-0.0479584425	-0.0491862955	0.0352203685	0.0320403359	0.1307664031	0.09012835550000001	-0.0825240327	0.011093590700000001	0.108290845	-0.013353856599999998	-0.012275669	-0.0712091534	0.1124559698	-0.0708664029	-0.0708031076	0.0726060677	0.1467035508	-0.151097781	0.0126547178	-0.044721547199999996	0.0531328604	0.2129714293	0.030851917000000006	-0.0032123001	0.0037243699	-0.041659116600000004	0.0526562384	-0.044041958099999994	-0.0021794229	-0.0197921505	0.0924346794	0.1207205288	0.11775003070000001	0.11285322490000001	0.0275692	-0.003186899999999996	0.0007600607886400001	1.0156331609999975e-05	-0.0847373	-0.1014133	0.00718041001129	0.01028465741689	0.0112794	-0.015269399999999999	0.00023315457636	0.00012722486436	9.09099e-05	0.0001613392	8.26460991801e-09	2.603033745664e-08	0.000319753	-0.000220389	4.857131132099999e-08	1.02241981009e-07	-0.000404876	9.507899999999998e-05	1.63924575376e-07	9.040016240999997e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36802.21875	-80.83984375	1354403304.9228516	6535.080337524414	24234.748046875	-18.072265625	326.60678482055664	587323012.8955116	24276.91796875	54.8671875	589368746.0614166	3010.4082641601562	1.514842	23.255682	0.17368052500000006	0.0535087371	0.2118879542	-0.0034924428000000004	0.0072381475	0.1178221616	-0.053212859	-0.1303922686	-0.0423731233	-0.0159177748	0.0166809456	0.1621038475	-0.0859814915	-0.1671253423	-0.0323582533	-0.1571561037	0.0393999325	-0.0017896042	0.1369699919	-0.1344621688	-0.1599154026	-0.0201098072	0.0267441312	-0.041494605	0.028036433	-0.0128847594	0.0642313492	-0.0316506248	-0.0223611508	0.0273168502	0.11951540470000001	0.0484920035	0.054664108499999996	-0.0346024434	0.05240094940000002	-0.054752095	0.0775369054	0.0871910367	0.0131627547	0.002432779	0.17142931050000002	0.034860613900000004	0.08305904139999999	-0.0256272481	-0.0436197516	-0.1604610008	-0.1465989533	0.0990152252	-0.0094836248	0.1366612952	0.2189569609	0.0455221394	-0.0425499918	0.1357067987	0.0151781801	-0.022720052999999997	0.0789064357	0.0001134789	0.1290806161	0.0374885785	-0.0102644425	-0.0263527044	-0.07325413759999999	-0.18793162559999999	-0.0035899893	-0.0455174125	-0.1513950619	0.0268590992	-0.0506053079	-0.1304924513	-0.1942216082	-0.005330812900000001	-0.0092032979	-0.0550345137	-0.0126157681	0.038152552299999996	0.0712228584	0.005300357800000001	-0.015018785500000001	0.0016903739	-0.0115813845	-0.012943858600000002	-0.0313036187	-0.0633442456	0.0816162174	-0.1223359444	-0.11914455880000001	-0.11053357539999999	-0.0775151505	0.055086112699999995	0.0718902824	-0.0838447841	-0.056220458099999995	0.0301804924	-0.0415258338	0.0651174683	0.0933950903	-0.0124947806	-0.082269639	0.0811410411	0.120326335	0.1161887065	0.1093977275	0.0227063	-0.004862900000000003	0.0005155760596899999	2.3647796410000033e-05	0.0177982	0.1025355	0.00031677592324	0.01051352876025	0.00844862	-0.00283078	8.0133154084e-06	7.137917990440001e-05	-0.000179862	-0.00027077190000000004	3.2350339044e-08	7.331742182961002e-08	-0.000100058	-0.000419811	1.7624127572099996e-07	1.0011603364e-08	-0.00098332	-0.000578444	9.669182224e-07	3.345974611360001e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37008.94140625	206.72265625	1369661744.0112455	42734.256607055664	24264.794921875	30.046875	902.814697265625	588780272.6006508	24425.34375	148.42578125	596597417.3056642	22030.21253967285	1.514302	23.247402	0.16191451999999998	0.1291776486	-0.0288034352	-0.0844192385	-0.0917323334	0.0635324888	0.050849214299999994	0.0612586457	0.10111030929999999	0.0389591804	-0.1012197879	0.09951303339999999	0.0378624617	-0.15316105119999998	0.1426107894	-0.1344800514	-0.044372996	0.042752077199999995	0.11043613710000001	0.006329642700000001	0.0428006305	0.0097574176	-0.0387447593	0.0666573097	0.0752574877	-0.0276483062	0.0015984425	-0.0494807633	-0.0389369283	-0.0750173096	-0.04379522190000002	0.0735257531	0.1481921842	0.0113287766	0.0188339208	0.0522901463	-0.0010677341000000001	0.0079099247	-0.2054030389	0.0325011784	0.0889377392	0.040391594700000005	-0.0024589184	-0.0524002895	-0.040383647	0.0040274344	-0.028107634300000003	0.24629278440000002	0.09895030630000001	0.0943056047	-0.0165247124	0.1490820706	0.0965686671	0.0444037917	0.0663605264	-0.083477963	0.0284311541	0.02346472	-0.0813590167	-0.0118611054	-0.0173995348	0.16914684870000002	-0.0584970833	-0.20660657899999998	0.0793752795	0.0579462496	-0.0286609102	-0.0656853466	-0.0067436443000000006	-0.0674536513	0.0683352305	0.044281057400000004	-0.0806316543	0.0752512753	0.006520956600000001	0.078366891	-0.0103369572	0.0013879279	0.0138497137	0.020689826499999998	0.0678322553	-0.014112828899999999	0.1107911427	-0.047800267	-0.0243334071	-0.0907644854	0.0195146881	-0.0544265866	0.11053065890000001	0.012381243899999998	0.0850120463	-0.043141265	0.0327727375	-0.0159702753	0.0013424334	-0.022665526499999998	0.19835839789999998	0.016243365200000002	0.1642084722	0.11580715429999999	0.1198669825	0.1143757435	0.10540925529999999	0.027599400000000003	0.0048931000000000035	0.0007617268803600003	2.3942427610000047e-05	-0.072897	-0.0906952	0.005313972609000001	0.008225619303040001	-0.0133306	-0.02177922	0.0004743344238084001	0.00017770489636000005	-0.000321755	-0.000141893	1.03526280025e-07	2.0133623449e-08	0.000272151	0.00037220900000000003	1.3853953968099995e-07	7.406616680099999e-08	-0.000606482	0.00037683800000000005	3.67820416324e-07	1.42006878244e-07	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36973.83984375	-35.1015625	1367064832.791275	1232.1196899414062	24254.130859375	-10.6640625	113.72222900390624	588262863.7436867	24488.509765625	63.166015625	599687110.541111	3989.945529937744	1.349187	20.712576	0.10258889999999997	0.0013202951999999998	0.11824559109999999	-0.0345512661	-0.003020697	0.1007476836	-0.062265394400000014	0.136258106	-0.080603745	-0.0029162558000000002	0.0593473167	-0.07590977360000001	-0.13463021960000002	-0.062292033	-0.093013656	-0.0136825253	-0.0583219067	0.050876586900000006	0.0491012822	0.0953480987	0.0445566705	0.0431680596	-0.0661689077	0.07076077759999999	0.0447932047	-0.0452074688	-0.0454100047	-0.0658293819	0.0101924855	0.1118964475	-0.0113472253	-0.0619336797	0.0256855518	0.0540835203	-0.05754259780000001	-0.0698772049	0.0767486651	-0.1443368323	-0.04248545559999999	0.0289563933	-0.0543251946	-0.16440663	0.0327303982	-0.1028387527	-0.1635918108	0.0019283172	0.0303632732	0.0044217732000000004	-0.0283905914	0.1355021645	-0.05617820019999999	-0.0532935014	0.0947919493	0.031805654700000005	0.011309951	-0.041686695499999996	0.0636322419	-0.1173554638	-0.0688321713	0.0532725622	0.0655377041	-0.1100462158	0.1080650282	0.0016452692999999999	-0.0458165534	-0.037900594100000004	0.0297185339	-0.0837043096	-0.1004831326	-0.0350430316	0.1410703481	0.0743856836	0.0028929738	0.0294435754	-0.078673433	0.0922810533	0.0298253567	-0.1393246639	-0.0122489685	-0.07509022230000001	-0.0200730563	0.0398602448	-0.07685493269999999	0.1425348944	-0.0104680082	0.0432062821	-0.014083411399999999	0.07249222799999999	0.0097371967	0.0379662015	-0.1105905082	0.0023871748	-0.029262640299999997	-0.1297126964	0.14271989640000002	0.031101189300000002	-0.0929798008	-0.060276320999999994	0.0906826773	-0.0491699659	0.11934271980000001	0.112315068	0.1009072399	0.0139359	-0.013663500000000002	0.00019420930881000004	0.00018669123225000005	-0.0147252	0.05817180000000001	0.00021683151504000005	0.0033839583152399997	-0.0406464	-0.0273158	0.0007461529296399999	0.0016521298329599998	-0.000321755	0.0	1.03526280025e-07	0.0	0.000301328	2.9177000000000026e-05	8.512973290000012e-10	9.0798563584e-08	-0.000646061	-3.957899999999998e-05	4.17394815721e-07	1.5664972409999985e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37193.89453125	220.0546875	1383385790.401749	48424.065490722656	24246.798828125	-7.33203125	53.75868225097656	587907253.4115639	24478.7421875	-9.767578125	599208819.0820923	95.40558242797852	1.257157	19.299736	0.09367714999999996	-0.0911787744	-0.0105740418	0.10724544429999999	0.0322732697	0.0190839117	-0.1566650857	0.0020499383	0.0162694997	0.1366648225	0.0861857391	-0.101471005	0.053782288399999996	0.010885060700000001	0.0572798745	-0.03775659	0.061851855	0.026209830400000002	-0.1036455034	0.063170186	-0.1116716344	-0.0520102196	-0.042623999	0.0318228735	-0.0340793217	-0.050324296	0.05962113440000001	0.0744215043	0.081995761	0.0838630893	-0.057282302599999994	0.1270380269	-0.0459677145	-0.24815005489999997	0.0566539105	0.0305605842	-0.023235781299999998	0.1104749674	-0.0871707793	-0.0775478426	-0.0702635033	-0.10106095429999999	0.053606719000000004	0.050711905599999996	-0.0829912272	0.0677585237	-0.09023538369999999	-0.0337483201	-0.0634993241	-0.0922071926	0.08489508859999999	-0.0287438488	0.1254556183	-0.0500585854	-0.0193403043	-0.021764127299999998	0.049049702199999996	-0.1343092326	0.0403444889	0.0685765038	-0.13040893039999998	-0.044171453799999996	0.0318437117	0.028481165099999997	0.0474438129	0.026323176099999998	-0.06991563719999999	0.057976488300000004	-0.008915748000000001	0.0931238238	-0.0306121117	-0.0074658525	0.0078135236	0.0690212576	-0.0260966016	0.1149772008	0.0159262751	0.2179272362	0.041286402	0.08638783679999999	-0.049210450499999996	0.054180005	0.0014209197000000001	-0.1229813667	-0.1462524754	0.0975999822	0.031092269300000006	-0.0094750641	0.044552987800000006	0.14521674380000002	-0.0829339959	-0.0278314717	-0.1415777098	-0.0103409469	-0.1099500509	-0.045099806	0.0170425799	0.0544425782	-0.0636385758	0.0248023694	0.11875383099999999	0.1100111431	0.0959136145	0.0162115	0.0022755999999999987	0.00026281273225	5.178355359999996e-06	-0.07957989999999998	-0.06485469999999999	0.0063329604840099965	0.0042061321120899975	-0.0312261	0.009420300000000005	8.874205209000005e-05	0.0009750693212099996	-0.000200493	0.00012126200000000002	4.0197443049e-08	1.4704472644000002e-08	0.000275444	-2.5884e-05	6.699814559999999e-10	7.586939713600001e-08	-0.000450676	0.000195385	2.03108856976e-07	3.817529822499999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
