csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06
37433.19921875	n/a	1401244403.7506256	n/a	23473.748046875	n/a	n/a	551016847.3681679	24623.625	n/a	606322908.140625	n/a	n/a	n/a	n/a	-0.110890167	-0.1571785618	0.1305080556	-0.06470086230000001	0.10391189740000001	-0.0676957899	0.0701617144	-0.054337173499999995	0.0033030739	-0.008150501999999999	0.008052045	-0.21463453100000002	0.17050600800000001	0.0298308774	-0.1770415189	0.1343330208	-0.025429297799999997	0.0372859597	-0.027480077400000004	0.0451235546	-0.0816026582	0.0589695377	-0.0827519963	0.21516963320000002	-0.0805577593	0.0331694056	-0.0671310025	0.0425634092	0.0013675958	-0.0684161825	0.0663564259	-0.0410946938	-0.07032750900000001	0.0957056967	0.0728898393	0.0172100665	-0.2520641247	-0.0245686929	0.0685711408	0.1686965809	-0.1105982341	-0.10538572630000001	-0.06076661150000001	0.0012305946	0.01311181	0.0637018072	-0.1554174075	-0.1651178805	0.0250615044	-0.12808774	0.043786478899999995	-0.1363345229	-0.0556080944	0.0976309924	-0.0930522674	0.0644196405	0.0611287421	-0.0016939204000000002	0.030523642599999998	-0.0187000726	-2.9389e-06	0.117783653	-0.1227673023	0.18096657149999998	-0.16985072329999998	0.1396577542	-0.043847416900000005	0.04629448269999999	-0.0837382252	0.0434925429	-0.18571939070000001	0.0361323137	-0.10230897230000001	0.0426082342	-0.1734222822	0.0133511131	-0.0808310007	-0.0181332342	0.0095755661	-0.1067859142	-0.0713758738	0.12937898960000002	0.0934066365	-0.023948438	-0.060981264	0.0376570873	0.0791074534	0.02514454	-0.0068117462	-0.1342907673	-0.0347630882	0.043913162	0.0132879477	0.1447149593	-0.1400805906	0.1217078847	0.1216831682	0.1216419777	-0.0181525	n/a	n/a	0.00032951325625000014	0.054546300000000006	n/a	0.002975298843690001	n/a	-0.0071684	n/a	5.138595856e-05	n/a	0.0	n/a	0.0	n/a	-7.23712e-05	n/a	5.23759058944e-09	n/a	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37453.81640625	20.6171875	1402788363.3930814	425.06842041015625	23457.64453125	-16.103515625	259.32321548461914	550261086.954483	24633.994140625	10.369140625	606833667.3203468	107.5190773010254	1.240575	22.025003	0.07557784	0.0491225576	-0.0424943555	0.025223936800000003	0.0040693081	-0.0199969843	-0.1615153886	0.0858542005	-0.0592837088	-0.0447357154	-0.1015639002	0.0213337992	0.07328214849999999	0.1743213924	0.11946186119999999	-0.16055118300000001	0.0037979809999999998	-0.0049121771	0.1495211573	0.1137430549	0.0043667629	-0.032074812700000004	0.1301528515	0.2250427369	0.033549703300000004	-0.1452338086	-0.0572899167	-0.0264127054	-0.037816467400000005	-0.1170231809	0.1254021231	-0.07880566	-0.107743601	-0.0806290586	-0.0468983896	-0.1266372998	0.0760337962	0.013833204299999999	-0.0996052044	-0.0578038263	0.060013317300000014	-0.0610795867	0.01315086	0.0563039693	-0.0888659443	-0.0978447452	-0.052275739	0.0889915316	0.031295620499999996	-0.0434014535	-0.0492589139	0.1952236568	-0.1042320439	0.0314949936	-0.033215551	-0.0791029918	0.1523813228	0.0413866894	-0.1213432566	0.0395147508	-0.0824811383	-0.1545731368	-0.1368767726	-0.0010877728	0.1583674765	-0.0368902031	-0.0463148454	0.0327798954	0.0952478617	-0.0837005261	-0.1241098469	0.122933691	0.1118718799	0.1156225283	0.0991617809	-0.1081288271	-0.0247877398	-0.0167592776	0.1013901588	-0.0972949157	-0.024241729	-0.0264452307	0.1854302207	-0.0382515716	-0.013697531	-0.0264041756	-0.1149365239	0.08454578830000001	0.0419997305	0.0244206269	0.1364798063	0.016904750700000002	-0.0470991607	0.0450590338	-0.1058917915	-0.1260595387	0.1216419777	0.12141962949999999	0.12104935019999999	-0.0185754	-0.0004229000000000004	1.788444100000003e-07	0.00034504548516000016	0.0494877	-0.00505860000000001	0.00244903245129	2.5589433960000105e-05	0.034418300000000006	0.0415867	0.0011846193748900006	0.0017294536168900006	-0.000261612	-0.000261612	6.844083854400001e-08	6.844083854400001e-08	-0.000380952	-0.00030858080000000003	1.45124426304e-07	9.522211012863998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37271.80859375	-182.0078125	1389187715.8491366	33126.84381103516	23442.337890625	-15.306640625	234.2932472229004	549543205.7782326	24607.810546875	-26.18359375	605544339.9108925	685.5805816650392	1.18469	21.032833	0.09074075	-0.062812039	-0.1508339479	-0.0038780243	-0.020251421000000002	0.1631997324	-0.0505902805	0.0031685134999999997	-0.011293978	-0.06288828639999999	0.0538034627	0.0954690799	-0.0093301885	0.1317694667	0.07262160990000001	-0.023347156400000003	0.1527097687	-0.0581423961	0.0719815374	-0.18068043050000002	0.0235339674	-0.0694120972	0.1164948207	-0.1364876475	0.11231439380000001	0.045378032	0.1413071561	0.1248033787	-0.0709840358	-0.133161114	0.042604808	-0.1070661189	0.0578266254	0.0210720028	-0.1143033563	-0.0989896349	0.09132979050000001	0.0871163304	-0.0811849846	-0.0660309384	0.0809285248	0.0422085896	0.033534276200000004	-0.15877638730000002	0.0599599463	-0.0197983061	-0.0177573842	-0.0315205905	-0.0962251355	0.0972287606	-0.0399434267	0.0456717505	-0.0447023737	-0.010994663200000001	0.1477787331	-0.0394461786	0.042097070599999994	0.032116646	0.0869302215	0.118711637	-0.071079209	-0.0899087301	0.0013613134	0.0127390327	0.0794637268	-0.0769311832	0.1444514951	0.0894033097	-0.045054900300000006	0.0037155444	0.064195638	-0.13801083	0.0068413751	0.0033148007	0.1332990178	-0.0103434411	0.0762680439	0.0778298496	-0.1562679365	-0.16705546599999999	0.0656101978	0.05602514559999999	0.0472371975	-0.0964763773	0.0316743613	-0.1145525508	-0.1034474588	0.040537235	0.1021507245	0.0979073639	-0.039355931600000005	0.0776536774	-0.1172394488	-0.0340176114	-0.0166119402	0.0371712464	0.1215101995	0.120893123	0.1198669825	-0.0181981	0.000377300000000004	1.4235529000000304e-07	0.00033117084360999993	0.0497444	0.0002567000000000056	0.0024745053313600003	6.589489000000284e-08	-0.0154032	-0.049821500000000005	0.00023725857024	0.0024821818622500005	0.0	0.000261612	0.0	6.844083854400001e-08	-0.000156026	0.000224926	2.4344112676e-08	5.0591705476e-08	-0.00031916700000000003	-0.00031916700000000003	1.0186757388900002e-07	1.0186757388900002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37443.51953125	171.7109375	1402017154.8871002	29484.646057128906	23441.20703125	-1.130859375	1.2788429260253906	549490187.0819244	24545.583984375	-62.2265625	602485693.1340065	3872.1450805664062	1.334065	23.684822	0.08873715	-0.0188490847	-0.0485076275	0.008780854499999999	0.1540768661	-0.039878637599999996	-0.0057172401	0.1017688334	-0.1712676475	-0.0213548776	-0.0253037464	0.0651189092	-0.047624212699999995	0.0361574152	-0.05538831599999999	-0.0689470292	0.0563528592	0.0368069487	0.07262525980000001	0.0094525849	-0.0596841122	0.1037289094	-0.0078499655	0.1605290249	0.0619612295	-0.0109088532	0.0887688195	0.027368455400000002	-0.1090213015	0.169747945	-0.09441745619999999	-0.0018278826999999999	0.1274949262	0.07525267299999999	-0.031319624500000004	-0.032226352	-0.0395797809	0.11344804289999999	-0.0214903008	-0.11094226619999999	-0.1679578007	-0.1363088207	0.1441731586	0.026609873399999998	0.0982013135	-0.0903405208	0.1280098956	-0.0517029829	-0.034906957	-0.046227699299999994	0.0013474654	0.19062518609999998	-0.026407270400000002	0.17292279300000002	-0.0799635789	-0.0640109925	-0.0368428232	0.11046385660000001	-0.0049092021	0.0018341434	-0.0805603781	0.0216217691	0.09960288279999999	0.0205576679	0.08849876150000001	-0.0190038019	-0.0264330329	0.088502704	-0.0288681165	0.0415287812	-0.0526863646	0.1522923025	0.0090145256	-0.10703127230000001	-0.0340473758	-0.0700035237	0.09253505210000001	-0.2005626357	-0.1326286708	0.11102573199999999	0.11102752460000001	-0.018594375700000002	-0.0320829198	-0.01863867	-0.0678207007	0.07279056589999999	-0.0725712796	-0.0778943617	0.0649352938	-0.2107106436	0.0601765665	0.1362966554	-0.0888090849	0.1054158768	-0.147416133	-0.049466071900000005	0.1213126213	0.12010478890000001	0.1181006348	-0.0112203	0.006977799999999999	4.8689692839999986e-05	0.00012589513209000002	0.07763969999999999	0.02789529999999999	0.0060279230160899975	0.0007781477620899995	0.0277802	0.0431834	0.0007717395120399999	0.0018648060355600004	-1.3234899999999996e-23	-1.3234899999999996e-23	1.751625780099999e-46	1.751625780099999e-46	-0.00036188	-0.00020585400000000005	1.3095713440000002e-07	4.237586931600002e-08	-0.000311408	7.759000000000032e-06	6.020208100000049e-11	9.6974942464e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37049.8125	-393.70703125	1372688606.2851562	155005.22645568848	23491.71484375	50.5078125	2551.039123535156	551860666.3000642	24500.83984375	-44.744140625	600291153.0490875	2002.0381202697754	1.31563	23.357523	0.2197460443	-0.1705913434	-0.0835518771	-0.0628234053	-0.1000048473	0.13107332800000002	-0.0104194761	0.1025277345	-0.10312173039999999	-0.062292606500000014	0.030447736099999997	0.0346278418	0.0091474078	0.0526893846	-0.24368845949999998	-0.0244026875	0.1329967589	-0.010960655900000001	0.031684620499999996	-0.0314289325	0.0173685997	0.0341562609	-0.0663364787	0.071908696	-0.206829121	0.12125845960000001	6.10142e-05	-0.0701313187	0.110546706	0.0758943134	0.0474628178	-0.0969179688	0.12825209210000002	0.0816564781	0.1768568218	-0.2311328785000001	-0.096955778	-0.0175426523	-0.048900542000000005	0.022061963900000002	0.0249468667	0.0258341791	-0.0760097607	0.07454064	-0.05896418990000001	-0.0112029525	0.0174267587	0.0683985047	-0.17754662940000002	0.053215396	0.0828486273	0.0156366175	-0.011870744499999999	-0.0885860948	0.0749535757	-0.12055126210000001	-0.0165338607	0.1337043103	0.051919022300000006	-0.0022086214999999998	-0.0767346661	-0.0869953742	0.2417043548	0.0230130277	0.0264907101	-0.0396691679	-0.0527497711	0.1403605574	-0.014224203000000001	0.0286681611	0.0564642262	0.023042640099999998	0.0235534202	0.0243428986	-0.1312882969	0.0625560621	-0.0799637043	-0.0111441212	0.10082903630000001	-0.0580925773	0.0100807612	-0.0160238996	-0.08973366619999999	-0.2256501322	-0.024418463900000003	-0.007630494499999999	0.021484075699999997	0.0100936654	-0.2795512235	-0.0453590946	0.0493081358	-0.042259682400000005	0.052567562400000004	0.10112176839999999	0.0737187963	-0.0826010013	0.12104935019999999	0.11905633460000001	0.11575891279999999	8.17943e-05	0.0113020943	0.00012773733556609246	6.6903075124900015e-09	-0.0341837	-0.1118234	0.0011685253456899993	0.012504472787559996	-0.0238274	-0.0516076	0.0005677449907599999	0.00266334437776	0.000399634	0.000399634	1.5970733395599998e-07	1.5970733395599998e-07	-4.133840000000001e-24	0.00036188	1.708863314560001e-47	1.3095713440000002e-07	-0.000450153	-0.000138745	1.9250175025000002e-08	2.02637723409e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37097.58203125	47.76953125	1376230592.5653226	2281.9281158447266	23450.513671875	-41.201171875	1697.536563873291	549926591.4747963	24467.984375	-32.85546875	598682259.3752441	1079.4818267822266	1.29375	22.969074	0.16683962910000005	-0.06668271099999999	0.1020242266	-0.1178271403	0.030258436099999998	-0.050902851799999996	-0.0711044717	0.007874524499999999	-0.0624818339	-0.0136587501	0.0596755126	0.1076338701	0.18281391800000002	0.0687922857	-0.0651097614	0.1339888018	0.025828715	-0.0584267891	0.057863150599999996	0.1356269916	0.0397641328	-0.0584644431	0.037061154900000004	0.0465186308	-0.0187264345	0.1121549183	0.021250598	0.098432989	0.0330425471	0.1647989758	0.0924637499	-0.0330985407	0.0511059284	0.0772064287	-0.0480706211	0.09679495769999999	-0.0419028536	-0.0605348462	-0.0723668045	0.053281683899999994	-0.12220841140000001	-0.09520832050000001	-0.0298766582	0.12232471710000001	0.0642658092	-0.0359415888	-0.049940115599999994	0.0584804919	-0.0261288965	-0.10100196759999999	0.139540498	0.0853495967	-0.0561893379	0.0484639632	-0.06095717570000001	0.0142802568	0.0586442953	0.038260636699999996	0.0645725226	0.032247352	-0.13051895	-0.185594686	-0.0400008616	0.08934061230000001	-0.1397188656	0.006475055600000001	-0.023490989	-0.053228224500000004	0.04475816480000002	-0.028978150499999997	-0.07564071650000001	-0.0389730827	0.0403664812	-0.09911625140000001	-0.214963983	0.07095499129999999	-0.05645696820000001	2.43615e-05	-0.044337076600000004	0.0648219202	0.0389472102	0.025715756	0.05757189610000001	0.1052102212	0.0410737226	0.0362012165	-0.0726353869	-0.0891085443	-0.0580325585	-0.0889286052	0.023621742299999998	0.0012214177	-0.0684401276	0.1000874101	-0.0554640366	0.1047200566	0.1207205288	0.11775003070000001	0.11285322490000001	1.19152e-05	-6.987909999999999e-05	4.883088616810001e-09	1.4197199103999997e-10	0.0504365	0.0846202	0.00254384053225	0.007160578248040002	0.011154700000000002	0.034982099999999995	0.00012442733209000004	0.0012237473204100007	-0.000258138	-0.0006577719999999999	6.663522704399999e-08	4.326640039840001e-07	-0.0	4.133840000000001e-24	0.0	1.708863314560001e-47	-0.000164576	0.000285577	8.155422292900001e-08	2.7085259776e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36961.51953125	-136.0625	1366153926.0589752	18513.00390625	23452.24609375	1.732421875	3.001285552978516	550007846.8418121	24475.330078125	7.345703125	599041782.4331702	53.95935440063477	1.164299	20.670816	0.1555002602	-0.14340704640000002	0.0480707053	-0.0993379769	-0.050557638200000005	0.0877889768	-0.0684352336	0.007871866	-0.029080040699999997	0.0666892182	-0.052521602	0.06741526240000001	0.0003751168	-0.1106550215	-0.0497573791	-0.0133222243	0.12933771970000002	0.014393422900000001	0.0036996803999999996	-0.0837332508	0.025096595899999997	0.0116306575	-0.0126835744	-0.0002414826	-0.09705379689999999	0.025491358399999997	-0.015033484299999999	-0.0554322219	0.0405790582	0.063386668	0.0386226563	0.0819261683	0.0157617549	-0.048267685899999996	0.0655780008	-0.0418605267	0.0705860476	-0.022587197599999997	0.0848548305	-0.06424047849999999	-0.13742825820000001	0.0054674692	-0.18470491239999998	-0.1582260791	-0.1823823358	0.13496835640000002	0.0023698503	-0.0386062942	-0.10517703619999999	0.0066303804	0.1350876252	-0.1039403228	-0.0482513667	-0.0325930798	0.0841403815	-0.0345122607	0.053851625099999995	-0.003685305	-0.030142085699999998	-0.0287731263	-0.0751003624	0.1157316017	0.0252238639	0.0716696547	0.0072304076	-0.1433989568	-0.0158949183	0.06529799650000001	-0.0331723294	0.0502268104	0.0472396822	0.0304386864	-0.0160136049	0.0230109416	-0.0164799606	0.0751775564	-0.0865147949	-0.09627959300000001	0.0763989984	-0.0076304811	-0.0132461754	-0.0044707411	-0.08448482460000001	-0.0029951246000000003	-0.164215421	-0.08658164289999999	-0.1334383247	-0.0445105814	-0.1165360183	0.1783842075	-0.0380262496	-0.10379846449999999	0.205874136	0.0220254613	0.11642212099999999	0.0811446264	0.120326335	0.1161887065	0.1093977275	-0.00542229	-0.0054342052	2.9530586155707038e-05	2.94012288441e-05	-0.0125143	-0.0629508	0.00015660770449000001	0.00396280322064	-0.0333806	-0.0445353	0.0011142644563599997	0.0019833929460900002	7.589310000000001e-05	0.0003340311	5.759762627610001e-09	1.1157677576720998e-07	-0.0	0.0	0.0	0.0	-0.000682144	-0.0005175679999999999	2.6787663462399986e-07	4.65320436736e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37195.94140625	234.421875	1383538057.0971832	54953.615478515625	23475.412109375	23.166015625	536.6642799377441	551094973.7049904	24588.11328125	112.783203125	604575314.7315826	12720.05090713501	1.371602	24.351254	0.16366594375	0.06265975780000001	0.16127996630000002	-0.0837296996	-0.1098315676	-0.0534573675	-0.1476833365	-0.07948852990000001	0.0627279778	0.005788538199999999	-0.1351731925	0.0597282233	0.008017700400000001	-0.039985159900000004	-0.0515666351	-0.0042731527	-0.0696244625	0.0321051968	-0.088867689	-0.0293730319	-0.02978036	-0.1582785415	0.0386212354	0.0762256791	0.0395360925	0.1266668098	-0.1443316476	-0.0452575435	-0.06670223089999999	-0.022738126400000003	-0.0370709412	-0.1340062212	-0.12526220289999998	0.0588273326	0.0080130163	-0.0704996463	-0.0167551298	-0.0820819595	0.11300873789999999	0.1741989809	0.0453527735	-0.0828753771	0.0737719508	-0.029689193500000002	0.0629600033	0.1251880347	-0.0339632967	-0.0858487321	0.1228931261	-0.06861716679999999	0.11915091900000001	-0.0735161947	-0.0988966651	-0.10010945519999999	0.0127560482	0.0756475995	0.153309979	-0.036871587000000004	-0.13793056039999999	2.0256099999999997e-05	-0.090849486	0.0556704589	-0.0074138281	0.0313795502	-0.0408407686	0.017244756899999998	-0.0287839323	-0.0158051443	-0.0680276549	-0.1117205733	0.1626714444	0.126825728	0.0863502381	-0.09590360560000001	-0.0565975163	-0.0944552511	0.1911830956	0.1033024792	0.08884640210000001	-0.1199866525	0.0194620181	-0.058838173099999995	0.1272121961	-0.045637579000000005	-0.0620441128	0.10166636400000001	0.0239790178	-0.0030483595000000002	0.0070876646999999985	0.0423746699	-0.0232412512	-0.0757891282	-0.0557668426	-0.1320425984	0.1233356683	-0.0650359308	0.1198669825	0.1143757435	0.10540925529999999	9.11875e-06	0.00543140875	2.9500201009576563e-05	8.31516015625e-11	0.0701667	0.08268099999999999	0.004923365788890001	0.006836147761000001	-0.00622832	0.02715228	3.87919700224e-05	0.0007372463091983997	-0.00062959	-0.0007054831	3.963835681e-07	4.977064043856099e-07	4.54934e-23	4.54934e-23	2.0696494435599998e-45	2.0696494435599998e-45	-0.000419602	0.000262542	6.8928301764e-08	1.76065838404e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37349.3046875	153.36328125	1394970560.6397095	23520.2960357666	23438.8203125	-36.591796875	1338.9595985412598	549378297.6416626	24611.1015625	22.98828125	605706320.1196901	528.4610748291017	1.149525	20.408525	0.10425010297	0.135080153	0.07234808150000001	0.0124119994	0.1655958161	-0.03358771	-0.0264211252	-0.009648542	0.1473426592	0.08442243880000001	-0.030907039	-0.048571639400000005	0.0201067619	-0.0884938557	0.0055925498	-0.17627116899999998	-0.09203375050000001	-0.043105639400000006	0.07381787	0.0401878224	-0.0654490519	0.13626347130000002	-0.0118266006	0.025651070499999998	-0.2016787434	-0.0979174148	-0.0005418111	0.07982308540000001	-0.124824305	0.0965824491	-0.1061765848	0.02094816	-0.09661364210000001	-0.0177151617	-0.0030002653000000003	0.047274279100000004	0.1584090307	-0.2650755615	0.06251131509999999	0.0385037083	-0.017975896499999998	0.0733686392	0.0254932691	-0.0689890444	0.013477388600000001	-0.046602388200000004	-0.0926720511	0.0857005267	0.1379336944	0.0452867722	-0.04510943110000002	-0.1833420743	-0.0439135416	0.1488045878	-0.0264249431	-0.0002096543	0.019995706999999998	-0.1798371219	-0.062452051200000004	-0.0177592813	0.0704917856	0.0791456448	-0.0322688183	0.07487297679999999	0.1165302634	0.1441552551	-0.0427443072	0.0694717538	0.0781213854	0.05117066940000002	-0.1200175326	0.049419105	-0.08347100910000001	0.1348384313	-0.1555971865	-0.0101096716	0.19063499420000002	-0.0984171093	0.0311894382	0.0817954237	-0.0702927187	-0.0326780652	0.0061424335	0.0849766448	0.032672953	-0.2461209781	0.0725447916	0.0083656027	0.022191704700000002	0.044429024299999995	-0.047342511	-0.0648329151	0.0734416415	-0.1260285458	-0.0170092918	-0.0288114793	0.11934271980000001	0.112315068	0.1009072399	-7.55422e-06	-1.667297e-05	2.779879286209e-10	5.70662398084e-11	0.0347857	-0.035381	0.0012100449244899995	0.0012518151609999999	-0.0411515	-0.03492318	0.00169344595225	0.0012196285013124	-0.000149439	0.000480151	2.2332014721000002e-08	2.3054498280099998e-07	-0.000128048	-0.000128048	1.6396290304e-08	1.6396290304e-08	-0.000349216	7.038599999999997e-05	4.954188995999996e-09	1.2195181465599998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37539.6953125	190.390625	1409228724.1553345	36248.59008789063	23471.287109375	32.466796875	1054.0928993225098	550901318.570713	24702.6015625	91.5	610218523.9556273	8372.25	1.147369	20.370241	0.07366119578000001	0.1391121041	-0.044741975	0.09044950269999999	0.0686800604	0.0404987228	0.0077624847	0.0299934512	0.1796345403	0.026264255	-0.037677758799999995	0.0182882199	-0.2386702082	-0.1372169757	0.0099213118	0.06188376440000001	0.0044966907	0.10081331369999999	0.062006861600000004	-0.1289183233	-0.0042502009999999995	-0.053070783200000006	0.0158027488	-0.006035641800000001	0.08966986130000001	-0.06745790780000001	-0.0503030413	0.044027280700000004	-0.0173120727	0.09589082980000001	-0.0700997029	-0.0198705357	-0.0880957009	0.071278147	-0.044554345499999995	0.0274707038	-0.0369785354	0.1244904067	-0.1817395958	-0.10963884800000001	0.019275863600000002	0.1485977534	0.0022324253	0.1543762468	0.0923002373	0.042938690300000006	-0.0395352687	-0.0679171037	0.1097644704	0.0649470088	-0.1698835473	-0.0824099682	0.0004755328	0.0323772981	0.0889175453	-0.0659154519	-0.009311468	-0.1468132664	0.018222847099999998	0.10458373730000001	0.10159786039999999	0.1653295746	0.034472799900000003	-0.0159686347	-0.0868308108	-0.0004060747	0.0016346898000000002	0.0704846334	-0.037508819	0.0020777062	0.1183052074	-0.014874210700000001	0.022626555099999997	0.0803235514	-0.0041598424	-0.0776398323	0.0082689301	0.0441550054	-0.044187635	0.07099807030000001	-0.006186825799999999	-0.0138963289	-0.072855843	0.0473611604	0.043832920899999996	-0.006724551600000001	0.10702492640000001	0.133233934	0.052477553200000006	0.0466081844	0.08638279189999999	0.20641618550000002	-0.0543236115	0.1555995429	0.0341348806	0.1342805557	0.11875383099999999	0.1100111431	0.0959136145	-0.0103309	-0.01032334578	0.0001065714680934438	0.00010672749481	0.0144939	-0.020291800000000002	0.00021007313721	0.0004117571472399999	-0.0656781	-0.024526600000000003	0.004313612819609999	0.0006015541075600001	-0.000422565	-0.00027312600000000005	1.78561179225e-07	7.459781187600004e-08	-0.000108084	1.9964e-05	1.1682151056e-08	3.98561296e-10	-0.000271917	7.729900000000002e-05	5.9751354010000025e-09	7.3938854889e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
