csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41
36511.5	412.94140625	1333089632.25	170520.60499572757	22794.634765625	19.013671875	361.519718170166	519595374.09823984	24226.63671875	97.021484375	586929926.7022858	9413.168430328371	0.63066	19.738983	0.07018964999999999	0.0631703389	0.06184131320000001	0.0615248773	-0.065719503	0.061540355	0.10881562460000001	0.10202401189999999	0.09101689380000001	0.0762490709	-0.0247046	-4.400000000000237e-05	1.936000000000209e-09	0.00061031726116	-0.0985577	0.0034562999999999955	0.009713620229290001	1.194600968999997e-05	-0.08702129999999997	0.03537770000000004	0.007572706653689996	0.001251581657290003	0.00284711	6.647999999999984e-05	8.1060353521e-06	4.4195903999999795e-09	-0.000260157	-4.597299999999999e-05	6.7681664649e-08	2.113516728999999e-09	-0.00115187	0.0005137800000000001	2.6396988840000016e-07	1.3268044968999998e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36466.1953125	-45.3046875	1329783400.569397	2052.514709472656	22840.96875	46.333984375	2146.838108062744	521709853.43847656	24243.962890625	17.326171875	587769736.6420021	300.196231842041	0.657125	20.567324	0.08259805	0.0657620042	0.0654180032	0.042492166799999995	-0.0311773138	0.0652174895	0.1083594676	0.100240825	0.08715729609999999	0.0697569027	-0.0188953	0.005809300000000001	3.3747966490000005e-05	0.00035703236208999993	-0.0630019	0.035555800000000005	0.00396923940361	0.00126421491364	-0.113928	-0.026906700000000037	0.012979589184	0.0007239705048900018	0.00265337	-0.00019374	7.0403723569e-06	3.7535187599999985e-08	-0.000178892	8.126500000000003e-05	3.2002347664e-08	6.604000225000003e-09	-0.00116339	-1.1520000000000107e-05	1.3271040000000245e-10	1.3534762921e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36468.33203125	2.13671875	1329939241.1414948	4.5655670166015625	23120.109375	279.140625	77919.48852539062	534539457.5119629	24418.1640625	174.201171875	596246736.1831665	30346.048282623287	1.1528459999999998	36.08287	0.1243964	-0.038580004300000005	-0.0356111572	-0.039099996	-0.0461648142	-0.035781273599999996	0.10786256109999999	0.09830686640000001	0.0830027857	0.0628452084	-0.0248036	-0.005908299999999997	3.490800888999998e-05	0.0006152185729599999	-0.122669	-0.059667099999999994	0.015047683560999999	0.00356016282241	-0.124231	-0.010302999999999993	0.015433341361	0.00010615180899999984	0.00226872	-0.00038464999999999984	5.147090438400002e-06	1.4795562249999988e-07	-0.000295564	-0.000116672	8.7358078096e-08	1.3612355584000003e-08	-0.000694352	0.00046903800000000007	2.199966454440001e-07	4.82124699904e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36535.2421875	66.91015625	1334823921.6992798	4476.969009399414	22826.50390625	-293.60546875	86204.17127990723	521049280.5820465	24228.4453125	-189.71875	587017562.2608032	35993.2041015625	1.136773	35.579807	0.20120976	0.07020834150000001	0.07105294969999999	0.0483240322	0.014399415700000001	0.0709118701	0.1073250918	0.0962250449	0.0785674201	0.055555555599999994	-0.00934714	0.015456459999999997	0.00023890215573159996	8.73690261796e-05	0.0393456	0.1620146	0.0015480762393599995	0.026248730613160003	-0.131219	-0.006988000000000008	0.017218425961	4.883214400000011e-05	0.00221936	-4.936000000000003e-05	4.925558809600002e-06	2.436409600000003e-09	-0.000230528	6.5036e-05	5.3143158784e-08	4.229681296000001e-09	-0.000473734	0.00022061799999999995	4.8672301923999986e-08	2.2442390275600005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36481.84765625	-53.39453125	1330925208.4138336	2850.9759674072266	23084.833984375	258.330078125	66734.4292640686	532909560.0861549	24357.69921875	129.25390625	593297511.2310944	16706.572280883793	1.249946	39.121998	0.183140735	-0.0416151858	-0.0425202329	-0.0291283368	0.0094738179	-0.0429550088	0.106747262	0.0939984918	0.0738662073	0.0479317851	-0.00990637	-0.0005592299999999991	3.12738192899999e-07	9.81361665769e-05	-0.0481542	-0.08749979999999999	0.0023188269776399997	0.0076562150000399985	-0.0878942	0.043324800000000004	0.007725390393640001	0.00187703829504	0.00190464	-0.00031472000000000016	3.6276535296e-06	9.904867840000009e-08	-0.000396182	-0.00016565399999999994	1.5696017712399996e-07	2.744124771599999e-08	8.103009999999998e-05	0.0005547640999999999	3.0776320664881e-07	6.565877106009997e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36529.390625	47.54296875	1334396379.4338381	2260.333877563477	22907.08203125	-177.751953125	31595.7568397522	524734407.1864166	24290.83203125	-66.8671875	590044520.770401	4471.220764160156	0.912507	28.560507	0.183199315	0.028404725699999998	0.0276988588	0.029849150699999997	-0.0490022088	0.027241660600000002	0.10612928880000001	0.091630556	0.0689150546	0.040019747200000004	-0.0070587	0.0028476699999999988	8.109224428899997e-06	4.982524569e-05	0.0249378	0.07309199999999999	0.0006218938688399999	0.005342440463999999	-0.0544052	0.033489000000000005	0.00295992578704	0.0011215131210000004	0.000820317	-0.001084323	6.729199804890001e-07	1.1757563683289998e-06	-0.000668367	-0.00027218500000000004	4.4671444668900004e-07	7.408467422500002e-08	0.000199935	0.0001189049	1.4138375244010002e-08	3.9974004225e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36352.65234375	-176.73828125	1321515332.4255526	31236.4200592041	22994.521484375	87.439453125	7645.657962799072	528748018.29538345	24375.025390625	84.193359375	594141862.7936134	7088.5217628479	0.7926039999999999	24.807669	0.169694795	0.0017052411	0.0027978588	-0.0056198559999999995	-0.028910031200000002	0.0030323856	0.1054714048	0.0891247992	0.0637307152	0.0318670259	-0.00580748	0.00125122	1.5655514883999995e-06	3.37268239504e-05	-0.0567688	-0.0817066	0.0032226966534399997	0.006675968483560001	-0.0823248	-0.027919600000000003	0.006777372695040001	0.0007795040641600001	0.00139851	0.0005781930000000001	1.9558302201e-06	3.34307145249e-07	-0.000330424	0.00033794300000000005	1.09180019776e-07	1.14205471249e-07	-6.02765e-05	-0.0002602115	6.771002473225e-08	3.63325645225e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36486.02734375	133.375	1331230191.3288727	17788.890625	23096.501953125	101.98046875	10400.016006469728	533448402.4707069	24487.71875	112.693359375	599648369.5791017	12699.7932472229	0.735085	23.007393	0.103277395	-0.0280358364	-0.025969840299999998	-0.0173950724	-0.0877502415	-0.026726742999999997	0.1047738574	0.0864849902	0.05833073110000001	0.0235226525	-0.0092139	-0.0034064199999999985	1.160369721639999e-05	8.489595320999998e-05	-0.0185017	0.0382671	0.00034231290289	0.00146437094241	-0.0947582	-0.012433399999999995	0.00897911646724	0.00015458943555999994	0.000548579	-0.0008499310000000001	3.00938919241e-07	7.223827047609999e-07	-0.000224776	0.00010564800000000003	5.0524250175999996e-08	1.1161499904000004e-08	-3.2446e-05	2.78305e-05	7.745367302499997e-10	1.052742916e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36177.4765625	-308.55078125	1308809810.4302368	95203.58460998537	23260.048828125	163.546875	26747.580322265625	541029871.4867592	24389.7890625	-97.9296875	594861810.5132446	9590.223693847656	1.104459	34.568405	0.0905396	-0.11668381109999999	-0.1144835114	-0.103653775	0.0047367066	-0.1152459661	0.10403690869999999	0.0837150996	0.052733374400000005	0.0150368111	-0.0143227	-0.005108800000000003	2.6099837440000014e-05	0.00020513973529	-0.0471661	-0.028664400000000007	0.0022246409892100003	0.0008216478273600003	-0.0495796	0.0451786	0.00245813673616	0.0020411058979600003	0.000650828	0.000102249	4.23577085584e-07	1.0454858001000001e-08	-0.000224776	0.0	5.0524250175999996e-08	0.0	-0.000161953	-0.000129507	1.6772063049000002e-08	2.6228774209e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36550.0234375	372.546875	1335904213.2817993	138791.17407226562	23050.849609375	-209.19921875	43764.31312561035	531341667.71402365	24293.9375	-95.8515625	590195399.2539062	9187.522033691406	1.138288	35.627201	0.21699584	-0.0041527648	-0.0064689005	0.0204147607	0.0045705866999999996	-0.0063940989	0.103260836	0.0808192935	0.0469575846	0.0064605365	-0.00450934	0.00981336	9.63020344896e-05	2.03341472356e-05	0.0427567	0.08992280000000001	0.00182813539489	0.00808610995984	0.0252139	0.0747935	0.00063574075321	0.005594067642250001	-5.44086e-05	-0.0007052366	2.96029575396e-09	4.9735866197956e-07	-0.000224776	0.0	5.0524250175999996e-08	0.0	-1.7865999999999998e-05	0.00014408700000000002	2.0761063569e-08	3.1919395599999994e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36273.79296875	-276.23046875	1315788056.339737	76303.27186584473	22960.271484375	-90.578125	8204.396728515625	527174066.63620377	24234.302734375	-59.634765625	587301429.0213356	3556.3052711486816	0.7293589999999999	22.828163	0.096742375	0.0407243254	0.037338636200000004	0.0466422666	0.0653316102	0.0374205946	0.10244593119999999	0.0778019275	0.041022905299999995	-0.0021545924	-0.00351002	0.0009993199999999995	9.986404623999995e-07	1.23202404004e-05	0.00585454	-0.03690216	3.42756386116e-05	0.0013617694126655995	-0.00396036	-0.02917426	1.5684451329599993e-05	0.0008511374465476001	0.00020940900000000005	0.00026381760000000005	4.385212928100001e-08	6.959972606976002e-08	-7.80859e-05	0.00014669009999999995	6.097407778810001e-09	2.1517985438009988e-08	0.000164959	0.000182825	3.3424980625000006e-08	2.7211471681e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36583.26171875	309.46875	1338335037.9825592	95770.9072265625	23026.853515625	66.58203125	4433.1668853759775	530235982.83005136	24302.9296875	68.626953125	590632391.3955687	4709.658695220947	0.586304	18.350697	0.106116345	0.0281930895	0.0270650631	0.0482942853	-0.0702546135	0.0265740836	0.10159250060000001	0.0746675401	0.0349494174	-0.010756763400000001	-0.0042931	-0.0007830800000000003	6.132142864000004e-07	1.8430707609999998e-05	-0.043185900000000006	-0.049040440000000005	0.0018650219588100005	0.0024049647553936004	0.034726	0.03868636	0.001205895076	0.0014966344500496002	3.90247e-05	-0.00017038430000000006	1.52292721009e-09	2.9030809686490017e-08	9.09881e-05	0.000169074	8.27883434161e-09	2.8586017476000012e-08	0.00017763	1.2670999999999988e-05	1.6055424099999968e-10	3.15524169e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
