csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24
30001.76171875	n/a	900105706.228653	n/a	19291.501953125	n/a	n/a	372162047.6074257	20076.03515625	n/a	n/a	403047187.594986	n/a	n/a	n/a	-0.0157523437	0.0116135567	0.09021935880000001	-0.0166757055	0.073459762	-0.1361532499	0.1058114236	-0.0632117562	-0.1124726152	0.0914431532	-0.0033770221000000004	0.0326608849	-0.1437467827	0.0971700982	-0.1197179776	0.0436811812	-0.0044593657	0.10360710890000001	-0.0496601028	0.1538390441	-0.0511654671	0.09453223849999999	-0.087020134	0.057917359	-0.1844208298	0.0346321745	-0.0214201523	0.1210460692	-0.1774029107	0.042476252199999995	0.1203962856	-0.16500932810000002	0.0781572382	0.0007579310000000001	-0.05813666570000001	-0.05336218	0.0760771191	0.09603218320000001	-0.0588035582	-0.0436924921	-0.0228282878	0.0038072481	-0.10069854240000001	0.0807542549	-0.1415204276	0.12313075550000001	0.0514156003	-0.0942188758	0.0005287282	-0.0640023054	0.09643304529999999	-0.0689299962	0.1086772469	-0.0412271959	0.13022671130000002	-0.05965376980000001	0.10503656310000001	0.0434999902	-0.034971313399999995	0.0645826503	-0.07157704549999999	0.0018268949	-0.014473030900000001	0.17459104620000002	-0.0610796042	0.022241005299999998	-0.18578683699999998	0.0306925099	-0.0082422257	0.0440404609	0.2146865953	-0.0422650428	0.0138200774	-0.036491597599999995	0.08750718939999999	0.1609768704	-0.0625575859	-0.0081652094	0.06790576549999999	-0.0895592223	-0.12222812359999999	-0.0387045713	-0.0367130793	0.0837159699	0.0687717848	-0.11449705140000001	0.1217078847	0.1216831682	0.1216419777	0.0811418	n/a	n/a	0.00658399170724	0.062489599999999985	n/a	n/a	0.003904950108159999	-0.294557	n/a	0.086763826249	n/a	0.00290221	n/a	n/a	8.4228228841e-06	0.0005070119999999999	n/a	n/a	2.5706116814399994e-07	0.000479182	n/a	2.2961538912399998e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30139.2265625	137.46484375	908372977.7857057	18896.583267211918	19261.291015625	-30.2109375	912.7007446289062	370997331.58859634	20139.98046875	63.9453125	4089.0029907226562	405618813.28163147	1.3889570000000002	27.403242	0.08877090000000001	-0.1380179238	-0.019971027	0.1207479873	0.0357587318	-0.0312653238	-0.1666511927	0.0839441721	0.1327197592	-0.081066275	-0.07796153780000001	0.0319182137	-0.04293871230000002	-0.16111919130000002	0.11123399699999999	0.0235026965	0.11287035529999999	0.08627986509999999	0.0560217916	0.057357136399999994	0.0780257084	-0.0359480166	0.012156131899999999	0.06847127230000001	-0.0371031849	0.0531871964	-0.0624306494	0.04512397	-0.040992671	0.0400688542	-0.06229582650000001	0.1641172112	0.02741832	-0.0850135775	0.1164035269	-0.04496403400000002	-0.056952442699999994	0.039806988	-0.07265028429999999	0.0425577315	0.0079408435	-0.04806502519999999	0.1246611908	-0.0927452994	0.124348888	-0.1686048472	0.011423737	0.14948354519999998	-0.0464664962	-0.001309793	-0.07571938660000001	0.1322527226	0.1499054313	0.0158055677	0.0613083004	0.05960359990000001	-0.0527995581	0.15207589230000002	0.0557604163	-0.045014253600000005	0.032432720899999996	0.0119445061	0.0249723924	-0.0366498339	-0.0252069589	-0.11715786550000001	-0.1440264996	-0.0303010001	-0.0753385389	-0.014143746200000001	-0.0784396754	-0.129168282	0.0243899918	0.0666575595	-0.0134588942	-0.036941833	0.025374601	0.010407882	0.035186445	-0.013017613600000002	0.0133227629	-0.1432445353	-0.07332780230000001	-0.0786385481	0.0256620113	0.145064885	0.0157535629	0.1216419777	0.12141962949999999	0.12104935019999999	0.0773909	-0.0037509000000000015	1.4069250810000009e-05	0.00598935140281	0.056658300000000016	-0.005831299999999985	3.400405968999981e-05	0.003210162958890001	-0.281936	0.012620999999999992	0.07948790809600001	0.00015928964099999984	0.00212433	-0.0007778800000000003	6.050972944000005e-07	4.512777948899998e-06	0.00040447	-0.00010254199999999997	1.0514861763999989e-08	1.635959809e-07	0.000930114	0.0004509319999999999	8.651120529959999e-07	2.0333966862399994e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29951.7890625	-187.4375	897109668.0444945	35132.81640625	19283.25	21.958984375	482.1969947814941	371843730.5625	20065.982421875	-73.998046875	5475.710941314697	402643650.5549965	1.277365	25.20159	0.08449115	-0.047903734	-0.064501043	0.1042095789	0.0167640305	-0.0210493881	-0.0090499329	-0.0795486772	0.1109925615	-0.043664477699999996	0.1419883842	-0.047496444900000004	0.0002591124	-0.0635892183	0.056840005599999986	0.003409171	0.005508788299999999	0.0626389369	0.0183129793	0.2055482565	0.036406395099999996	0.0732751829	0.06791105360000001	0.0177008157	0.0317049958	-0.0888207798	-0.1750839265	0.1985467893	0.0251064326	0.0030701315999999996	-0.0710204733	-0.0013385004	0.0544905221	-0.0104504266	0.0096119694	-0.0287945048	0.086123015	-0.0860794825	0.0209572939	-0.1504209722	0.1297152129	-0.0781020491	0.0154110704	-0.028999053599999998	-0.046166631799999996	-0.10606837529999999	-0.0098927765	0.1025708176	-0.0274959216	-0.0203400503	0.062289062699999995	-0.0858819743	0.12228550519999999	0.037629618999999996	-0.060135943399999996	-0.0154522509	-0.10570238480000001	0.1321950136	0.055303034800000005	-0.1143675366	-0.0805500866	-0.0558447137	0.008179111800000001	-0.0429566382	-0.0292028602	0.0297005728	-0.0137001055	-0.0614656816	-0.1485803985	0.0388317012	-0.0417712479	0.09048538130000001	-0.15960020000000005	0.0084503911	0.011079483400000001	-0.0615743704	0.0327984446	-0.012204428500000001	-0.0209044192	-0.0491233471	0.018397457	0.0403179695	0.0119457724	0.0289586447	0.1507776065	0.0047096932	-0.0443126765	0.1215101995	0.120893123	0.1198669825	0.0749403	-0.002450599999999997	6.0054403599999865e-06	0.005616048564090001	0.0782727	0.021614399999999992	0.00046718228735999963	0.006126615565290001	-0.268376	0.013560000000000016	0.07202567737599999	0.00018387360000000043	0.00164106	-0.0004832699999999998	2.3354989289999985e-07	2.6930779236e-06	0.00040447	0.0	0.0	1.635959809e-07	0.000476061	-0.0004540529999999999	2.26634075721e-07	2.0616412680899987e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30032.912109375	81.123046875	901975809.7694435	6580.948734283447	19344.419921875	61.169921875	3741.759342193604	374206582.1138344	20021.861328125	-44.12109375	1946.670913696289	400874931.0426674	1.324874	26.138924	0.16508989999999998	-0.05848422070000001	-0.17485463469999998	0.1472554602	-0.1532531566	-0.0056238249	0.0186404599	-0.1892909722	-0.080108401	-0.039896289700000004	0.047269806	-0.004056912	0.0438561855	-0.0520800289	0.054891659800000006	-0.08105943480000001	-0.0490187358	-0.0690083928	-0.0160014177	0.1234335934	0.0413021848	-0.0347301046	0.0920932049	0.027144648599999998	-0.0398006151	0.0191894758	-0.0243345229	-0.048603908200000004	0.15200712449999998	-0.0136966039	-0.0451148884	-0.13930661589999999	0.0664506372	0.0559774929	-0.0014186398999999998	0.0510765898	-0.0084083537	-0.0353290976	-0.06820327080000001	-0.11014785960000001	-0.08059876099999999	-0.1702189402	0.0340984185	0.0397920529	-0.08942101039999999	-0.0727133416	0.0829483894	0.0237847102	-0.18290142969999998	-0.11039935640000001	0.1893502029	-0.0865421373	-0.0091831854	0.0072777811	0.053265273099999996	-0.0113812748	0.0181362204	0.0887735554	-0.0044381542	-0.0375584529	0.0306943364	-0.09187667769999999	0.0772170129	0.0372104848	-0.0349238367	0.0402551414	-0.1308943718	0.06264907980000001	0.0302453873	-0.019846448899999997	-0.012940684499999999	0.0534107431	-0.12973370050000002	-0.057156174299999994	-0.0456540178	0.0571420195	0.026111458900000002	0.025842374300000002	0.0824597401	-0.0376056462	-0.1093911421	0.0623934654	-0.1405517245	0.0612787912	-0.0381519476	-0.0704824804	0.0547053449	0.1213126213	0.12010478890000001	0.1181006348	0.0799696	0.0050293	2.5293858490000005e-05	0.0063951369241599994	-0.0210204	-0.09929310000000001	0.009859119707610001	0.0004418572161600001	-0.261572	0.006804000000000032	0.06841991118399998	4.629441600000044e-05	0.00272033	0.00107927	1.1648237329e-06	7.4001953089e-06	0.00040447	0.0	0.0	1.635959809e-07	0.000476061	0.0	2.26634075721e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29998.529296875	-34.3828125	899911759.9754678	1182.1777954101562	19286.236328125	-58.18359375	3385.330581665039	371958911.7042885	20087.001953125	65.140625	4243.301025390625	403487647.4648476	1.521592	30.020041	0.18855339999999998	-0.04603514349999999	-0.1116619111	0.1961099616	-0.0461142312	0.0291169733	-0.0706951393	-0.0416907377	0.0187930855	0.1048180252	0.0989751845	0.1824518093	-0.1305765091	-0.012459558	0.1455254342	-0.06518644280000001	-0.08869041230000001	-0.1335696112	-0.0131422972	0.0081785152	0.023024910899999997	-0.07714680089999999	0.0079883737	0.0512448753	0.1463945189	-0.1422623775	-0.0386861472	-0.031757804	-0.0068299925	0.16722030429999998	-0.0047975116	0.0081914971	0.0156521738	-0.0592315059	0.1179272527	-0.0156588025	0.1186269323	0.0609911775	0.048382653	0.1474297261	0.1432643464	-0.1605594499	0.0270947159	-0.1016518835	-0.0791012552	-0.0047014783	0.21108748149999998	0.1276504101	-0.177352278	-0.0489413745	0.0492394145	-0.0108005761	0.04437189440000002	0.0536424973	0.1490469803	-0.046043485599999996	0.1005983591	0.026110774	-0.0613731838	0.0099918622	-0.0453204704	-0.0765847335	0.0237431015	0.0672768437	0.0741912067	0.0611655283	0.0496840468	0.0149118406	-0.209820106	0.0336774723	0.0202467511	0.0413054711	-0.0609035758	0.076139703	0.1416561647	0.0813060425	-0.0008106705	0.1157988332	-0.0596034412	-0.0207157166	0.0362611502	-0.17539146649999998	0.0375397497	-0.0442642225	-0.048922833	0.058922112699999994	-0.0769719065	0.12104935019999999	0.11905633460000001	0.11575891279999999	0.0773719	-0.0025977000000000088	6.7480452900000425e-06	0.0059864109096099995	0.0141733	0.035193699999999994	0.00123859651969	0.00020088243289	-0.372953	-0.11138100000000006	0.13909394020900004	0.012405727161000014	0.00193271	-0.0007876199999999999	6.203452643999999e-07	3.7353679441e-06	0.00040447	0.0	0.0	1.635959809e-07	0.000476061	0.0	2.26634075721e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30029.5703125	31.041015625	901775093.1533812	963.544651031494	19298.962890625	12.7265625	161.96539306640625	372449968.65372086	20047.724609375	-39.27734375	1542.709732055664	401911262.01334	1.444397	28.497036	0.14767399999999994	-0.0525400521	-0.08834516769999999	0.1097035819	-0.0812202059	0.0539951022	-0.0012603032	-0.0550128199	-0.054286783899999996	-0.0395605599	0.1152759524	-0.035215457	0.048033735	-0.0903230249	0.026357329300000003	-0.0952618432	0.0441459901	0.06334359610000001	0.053839045499999995	0.0035126621	0.0846671674	0.012542046000000001	0.0192313371	0.12886176259999998	0.0519422208	-0.0051870607	-0.006084845699999999	0.0920693	0.044980296600000004	0.024854419300000003	-0.0024279507	-0.038485931699999996	-0.0246235348	0.1239846754	0.0387818049	0.08235163179999999	-0.016629546499999998	0.006034364	-0.024252329	-0.04916094360000002	-0.1309972867	-0.09117856070000001	0.022939914300000003	0.0170263186	-0.081831305	-0.1656390109	0.1434806004	0.028417419500000006	-0.13449841839999999	-0.0576202281	0.0276026908	-0.0635726626	-0.0164521558	0.0070688168000000015	-0.0484082453	0.1010204295	-0.0743650718	0.0671628708	0.0703614929	0.0278269831	0.1085327491	-0.021536467000000004	0.0727724702	-0.0199489899	0.09611809369999999	0.0857199077	-0.0372719528	-0.0781473393	-0.0655404683	-0.005349623299999999	0.06652013799999999	-0.0717276469	-0.0437142009	0.0114696325	0.08727848560000001	0.0405192973	-0.0371399236	0.004730144699999999	-0.053520696900000005	-0.022079519900000004	0.0818080419	0.0304298656	-0.10745293539999999	0.0644205419	-0.0970541733	0.04581253440000002	0.051421090999999995	0.1207205288	0.11775003070000001	0.11285322490000001	0.0773719	0.0	0.0	0.0059864109096099995	0.014684799999999996	0.0005114999999999982	2.6163224999999804e-07	0.00021564335103999995	-0.248206	0.12474700000000005	0.06160621843599999	0.015561814009000013	0.00238102	0.0004483100000000002	2.0098185610000013e-07	5.669256240400002e-06	0.00040447	0.0	0.0	1.635959809e-07	0.000476061	0.0	2.26634075721e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29903.77734375	-125.79296875	894235899.4245758	15823.870986938477	19246.7421875	-52.220703125	2727.001834869385	370437084.83209234	20013.037109375	-34.6875	1203.22265625	400521654.34122086	1.294241	25.534552	0.13721425000000004	-0.0205170652	-0.1191335839	0.1854631934	0.0565824312	0.0031917002	-0.0277814679	-0.0758115275	0.0624026757	0.0468785648	0.0298130684	0.184172184	-0.04066647	-0.09418608939999999	0.0261012743	-0.0457398064	0.00017231919999999995	-0.0952328642	-0.04705801	0.0679608983	0.0138209274	-0.06755119849999999	-0.1717353106	0.0017430117999999999	-0.0705093181	0.0450944155	0.0391189886	-0.0761146515	-0.0854345527	-0.1820184083	0.0320557796	0.0325891007	-0.1233631808	-0.13327537109999998	0.0563678334	0.0047090459	-0.11820206949999999	0.039380165099999996	-0.0256283014	0.1051728044	-0.022965661499999998	-0.1562809835	-0.0105353557	-0.0582683473	0.0088486828	0.043535787199999995	0.21003574940000005	0.2146765479	-0.058828827300000004	-0.0065695175	0.028866943500000002	-0.0747581632	0.06708765309999999	0.0304917785	0.1485685472	0.0566140084	-0.0242788719	0.022758661800000003	-0.0742862035	-0.0536664258	-0.0377026706	-0.04691622610000002	0.0578191978	-0.0476737745	0.0626568821	-0.0389160515	0.041054040099999994	0.0730347168	0.019004861799999998	-0.0531817722	-0.040353622799999996	-0.1114291174	0.1768190123	0.0602150931	-0.0877009575	-0.0811026943	0.0742483792	0.02891313	0.11817911310000001	0.0017348622	-0.1364736554	0.0071604898	0.0689263755	0.0170337329	-0.0529979259	0.1349111654	0.0685097608	0.120326335	0.1161887065	0.1093977275	0.0659136	-0.01145829999999999	0.0001312926388899998	0.004344602664960001	0.06958099999999999	0.054896199999999985	0.003013592774439999	0.0048415155609999976	-0.290188	-0.04198200000000002	0.08420907534399999	0.0017624883240000015	0.00189401	-0.0004870100000000002	2.3717874010000015e-07	3.5872738801e-06	0.000495015	9.054500000000004e-05	8.198397025000006e-09	2.45039850225e-07	0.000476061	0.0	2.26634075721e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29818.326171875	-85.451171875	889132575.6923256	7301.902774810791	19238.01953125	-8.72265625	76.08473205566406	370101395.48475647	19992.216796875	-20.8203125	433.48541259765625	399688732.4532509	1.264799	24.953678	0.21014295	0.08464744960000001	-0.0003981416	0.0641617766	0.159849265	0.0334109426	-0.0581900063	-0.1008601086	-0.0785568404	-0.16800735949999998	0.09667660480000001	0.0715528404	0.11358433429999999	0.107267203	-0.0221785725	0.0581605524	0.1557045104	0.13858391779999998	-0.023110681299999998	0.0330943858	-0.1244796355	-0.0167034034	-0.0728468259	-0.0383711571	0.1078595859	0.043779098600000003	-0.0338227615	-0.22572802050000002	0.020633340400000002	-0.021619577400000003	0.058192133499999986	-0.0709151168	-0.0923893617	0.0697937232	0.0134442955	-0.015694706200000002	0.014589061	0.0291848363	-0.0451193479	0.032976706200000004	0.1199147959	0.018953515	-0.0899021858	0.010972791	0.0462346621	-0.09097024890000001	0.1586730896	0.1783280218	0.0619687342	0.030689173599999998	0.14616070000000006	0.0289191721	-0.0699122376	0.0334062908	-0.12161737460000001	0.11742164140000001	0.17607475120000002	-0.1425453804	-0.060143073099999986	-0.11116089800000001	0.0882363934	0.093657075	-0.1378103033	0.0236787418	-0.0014438574	-0.0069279225	-0.14553069	-0.1394034399	0.08566265210000001	-0.0309455288	0.1756338297	-0.0547557089	-0.0266803031	-0.0684839064	-0.0696975353	-0.048648728499999995	0.11297206130000001	-0.0636941004	0.08610403369999999	0.0028945703999999997	-0.014404955300000001	0.007825403	0.040819760499999996	0.0311842635	0.0784706438	0.0053781577	-0.014510650900000003	0.1198669825	0.1143757435	0.10540925529999999	0.0520953	-0.013818300000000006	0.00019094541489000016	0.00271392028209	-0.0115817	-0.08116269999999999	0.006587383871289998	0.00013413577489	-0.2295	0.060687999999999985	0.05267025	0.003683033343999999	0.00161828	-0.00027573000000000007	7.602703290000004e-08	2.6188301584e-06	0.0007072339999999999	0.00021221899999999995	4.5036903960999973e-08	5.001799307559999e-07	-0.000125469	-0.00060153	1.5742469960999996e-08	3.618383409e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29850.5390625	32.212890625	891054682.3218383	1037.6703224182131	19247.888671875	9.869140625	97.3999366760254	370481218.324894	20012.642578125	20.42578125	417.2125396728516	400505862.9597817	0.963254	19.004385	0.03271905	-0.017882593500000002	-0.0424770532	0.1096237072	0.0635716795	0.024598415699999997	-0.0611162106	-0.0115583948	-0.09127253199999999	-0.1309433954	-0.0513736946	0.027273317000000002	0.0034421404	-0.0383326548	0.0070296812	0.0625871008	0.1175036478	0.0174114187	-0.0404174398	-0.16811512120000002	-0.0055115674	-0.0198408024	-0.11171699449999999	-0.0014956939999999999	0.0233901254	-0.0622871421	-0.032341577999999996	0.046653153200000005	-0.094714694	-0.08183333820000001	0.0824887481	0.01605284	0.0969810124	0.0772920398	-0.1502339125	0.0986471674	0.11809741859999999	0.0976276964	0.0139797623	-0.0171610732	-0.0272473272	-0.045265724400000006	-0.0040511066999999994	0.009900629499999999	0.1583030092	-0.0820190116	0.011289458	0.1480609719	-0.0249832446	0.0134635624	0.024051598900000002	0.09385604859999999	-0.1456252336	0.0607586989	0.018597722	0.0287166498	0.0486494501	-0.0520735316	0.1104078564	0.08582649980000001	-0.0038391471000000003	0.0196103633	0.09452960630000001	-0.0585543868	0.1014583998	-0.0623114491	0.0087773463	-0.0898063568	0.0151362268	0.0184641818	0.0953906983	-0.021161372400000003	-0.0009523801	-0.13118644570000002	-0.07917799980000001	0.0750330295	-0.036313947400000005	0.019154861699999998	-0.052991793200000005	0.2501020624	0.0515566634	0.0919772357	-0.012926098799999999	0.044287151600000005	0.031688581800000004	-0.02025608	0.0748857693	0.11934271980000001	0.112315068	0.1009072399	0.0391979	-0.012897399999999995	0.00016634292675999992	0.00153647536441	-0.0116597	-7.799999999999994e-05	6.083999999999991e-09	0.00013594860409000002	-0.229501	-1.000000000001e-06	0.052670709001	1.0000000000020003e-12	0.00185736	0.00023908	5.7159246400000015e-08	3.4497861696e-06	0.0005514609999999999	-0.000155773	2.4265227529e-08	3.0410923452099987e-07	-0.000125469	0.0	1.5742469960999996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29861.76171875	11.22265625	891724812.947403	125.94801330566406	19305.515625	57.626953125	3320.8657264709473	372702933.5471192	20053.595703125	40.953125	1677.158447265625	402146700.6243935	0.915582	18.063854	0.08565749999999997	-0.0267514076	-0.0754482383	0.10100184470000001	-0.052605352699999997	-0.0030653646000000003	-0.1026891158	0.11240578119999999	-0.10059020619999999	-0.029690527	-0.0837921204	0.06674380860000001	-0.1284320531	0.05073837849999999	0.0796276637	0.0678950011	-0.0103285496	-0.1580632304	-0.0244382294	-0.0028662882	-0.0340202989	0.0706079147	-0.1796907312	-0.003974145	-0.11507029619999999	0.1368156435	-0.010661168799999999	-0.0862036266	-0.052793169699999996	0.0528346732	-0.0949717242	-0.027287012200000002	0.17084419539999998	-0.1330971698	-0.0089699629	0.0013683491	-0.0963499448	-0.13762637490000001	0.034987323199999996	-0.0784302085	-0.014030963799999999	-0.086236725	0.0119356794	-0.0347121537	0.1446365042	-0.0787670899	-0.0308175555	0.023789236800000002	-0.1185463699	-0.025851936800000003	-0.0267915214	0.1484019743	-0.0646620962	0.1236061182	0.119266795	0.0136855705	0.09585926089999999	-0.0312305704	-0.029961011800000006	0.0436452205	0.0255158094	-0.1670027298	0.0408744631	0.0494822376	-0.0072935258999999985	-0.0443976809	0.0660379928	0.1272638421	0.0308741196	0.1672724757	-0.033404831600000004	0.0177432044	0.1199055482	0.0040055271000000005	-0.1002402377	-0.1175312836	-0.3289689993	0.086737615	0.09663011	-0.0803768022	-0.1034509799	-0.0344808993	0.022549714300000002	0.0045051935	-0.013257527600000001	-0.1145888779	-0.0426728455	0.11875383099999999	0.1100111431	0.0959136145	0.034675800000000014	-0.004522099999999994	2.0449388409999947e-05	0.0012024111056400007	-0.023373	-0.011713299999999998	0.00013720139688999994	0.0005462971289999999	-0.270899	-0.04139799999999999	0.073386268201	0.0017137944039999993	0.00137472	-0.0004826399999999999	2.329413695999999e-07	1.8898550784e-06	0.000473619	-7.784199999999995e-05	6.059376963999992e-09	2.24314957161e-07	-0.000125469	0.0	1.5742469960999996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
