csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30
29862.9140625	n/a	891793636.3042601	n/a	19188.859375	n/a	n/a	368212324.1135254	19988.9140625	n/a	n/a	399556685.3980103	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.25841e-05	n/a	n/a	5.1004157281e-10	-0.0271973	n/a	n/a	0.0007396931272900001	0.0262612	n/a	0.0006896506254400001	n/a	0.0008964789999999998	n/a	n/a	8.036745974409999e-07	-0.000312301	n/a	n/a	9.753191460099998e-08	-8.16236e-05	n/a	6.662412076959999e-09	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29827.498046875	-35.416015625	889679639.7363318	1254.294162750244	19192.671875	3.8125	14.53515625	368358653.701416	19941.759765625	-47.154296875	2223.5277137756348	397673782.54990005	1.543689	34.882175	0.17034202409999996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	-2.25841e-05	5.1004157281e-10	0.0	0.015615	0.042812300000000005	0.00183289303129	0.000243828225	-0.009903060000000005	-0.03616426	9.80705973636001e-05	0.0013078537013476005	-0.000536454	-0.001432933	2.053296982489e-06	2.8778289411599996e-07	-0.0	0.000312301	9.753191460099998e-08	0.0	0.0	8.16236e-05	0.0	6.662412076959999e-09	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30161.92578125	334.427734375	909741766.8336334	111841.90951919557	19248.041015625	55.369140625	3065.741733551025	370487082.93918234	19963.53515625	21.775390625	474.1676368713379	398542735.9348297	1.143096	25.83012	0.039781774830000005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	6.3848300000000015e-06	6.3848300000000015e-06	4.076605412890001e-11	4.076605412890001e-11	0.0103676	-0.005247400000000001	2.7535206760000014e-05	0.00010748712975999998	-0.0211352	-0.011232139999999995	0.00044669667904	0.00012616096897959987	-0.000344959	0.000191495	3.6670335025000006e-08	1.18996711681e-07	-0.000122539	-0.000122539	1.5015806520999998e-08	1.5015806520999998e-08	0.00015188299999999998	0.00015188299999999998	2.3068445688999997e-08	2.3068445688999997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29774.966796875	-386.958984375	886548647.7550088	149737.2555885315	19224.90625	-23.134765625	535.2173805236816	369597020.32128906	19825.650390625	-137.884765625	19012.20859146118	393056413.4112892	1.646348	37.201935	0.06439406792999999	-0.0338170432	-0.0904680651	-0.0029312833000000003	-0.0776565684	0.032410721	-0.155036153	0.047832353499999994	-0.1494320039	0.0133610603	-0.08675809570000001	0.033753011299999996	-0.034067523599999996	0.0056362228	-0.0516734198	0.0223451619	-0.0636474476	0.0140648409	-0.1626477428	0.0178332451	-0.0713680693	0.0197383984	-0.0073348123	0.031213701400000002	-0.1236141505	0.0610892484	-0.1422373518	0.0370134268	-0.127764095	0.0702431214	-0.047265529699999996	0.0549490349	-0.0113028047	0.0522505528	-0.0668143692	0.1329618357	-0.0007164583	-0.0669586626	0.1133661379	-0.1033043244	-0.0448637825	0.0060266349	0.0381360433	-0.0717491334	-0.0258959443	-0.06855698	0.0780864835	-0.100471508	0.095512054	-0.0227817412	0.10385437189999999	-0.0610251803	0.1563627041	-0.1456657504	0.0290153558	-0.0382566825	0.0421013954	-0.11636717880000001	0.10030544720000001	-0.029723455099999997	0.029870950499999997	-0.042096395300000006	0.0339889239	-0.09701116470000001	0.08876234570000001	-0.0812237246	0.11084280869999999	-0.0332266838	0.04400749	-0.0006702729	0.0223676031	-0.0252117554	0.0651316913	-0.0348714274	0.09571712130000001	-0.09337611039999999	0.0056925991	-0.0221329018	0.0833500868	-0.0163403908	-0.0002835135	-0.0034069496	0.039852298599999995	0.0051471892	-0.12018171710000004	0.1242596959	-0.0316446467	-0.0099610368	0.0090120448	0.0651954341	-0.0365814786	-0.0267070808	0.1407919551	0.11214895779999999	0.1121325392	0.1121051767	0.0	0.0	0.0	7.941759999999996e-06	1.5569299999999956e-06	2.424031024899986e-12	6.307155189759994e-11	0.000124598	-0.010243002	0.00010491908997200398	1.5524661603999997e-08	0.000292959	0.021428159	8.582497568100003e-08	0.00045916599812928087	-0.000121326	0.000223633	5.0011718689e-08	1.4719998276000005e-08	-0.0	0.000122539	1.5015806520999998e-08	0.0	0.000460138	0.000308255	2.11726979044e-07	9.5021145025e-08	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29542.259765625	-232.70703125	872745112.0596657	54152.56239318848	19182.939453125	-41.966796875	1761.2120399475098	367985166.0622597	19738.83203125	-86.818359375	7537.42752456665	389621489.957901	1.461952	33.03521	0.05818377344	0.0186864802	0.0413811917	0.0126988781	-0.0044931489000000005	0.0228712722	-0.1331183695	-0.0674827853	-0.007124534	-0.0812515476	0.004049453	-0.016887621000000002	0.0095154029	0.0108032682	0.0369240826	0.0873591673	0.0656189419	-0.103339925	-0.0927710434	-0.017975737	-0.17907285850000002	0.1184756966	0.0242091333	0.0452530967	-0.0611819751	0.1326477899	-0.015552614	0.023502031899999998	-0.014188017399999999	0.0209418015	0.0422960696	0.0382665225	-0.02501372	0.1292382241	0.1142981895	0.1002520519	0.0179762638	-0.0800892412	-0.1411921576	-0.09093693900000001	-0.0046630255	-0.042891382900000004	-0.0495541705	-0.0803789899	0.0266896607	0.0263655836	0.1213435773	0.0472860929	0.087613245	-0.0116263744	0.012034901200000002	0.011806553000000001	0.09254241279999999	-0.0152236423	0.0045462422999999995	-0.08444851789999999	-0.0729519061	0.0416820508	0.1158816475	0.0313456783	-0.1093751124	-0.000237565	0.0896088557	-0.0206348788	0.09496266119999999	-0.0404753115	0.0431240736	0.1328781907	0.0298159875	-0.0268328061	0.026134547799999998	0.08700552289999999	-0.021370233199999998	-0.0176564019	0.0427445905	0.0592353956	-0.05657527900000001	-0.1248235918	-0.1509021805	-0.0647719084	0.0082695692	-0.0206438902	-0.0228378294	0.146695924	0.13681880359999998	-0.0498841109	0.037117476600000004	0.0359325184	-0.0042029555	-0.0372636153	0.04754551	0.0321557263	0.09918105029999999	0.1121051767	0.1119574576	0.1117114032	0.0	0.0	0.0	7.9422e-06	4.400000000036753e-10	1.9360000000323424e-19	6.307854084e-11	4.811600000000001e-05	-7.648199999999998e-05	5.8494963239999955e-09	2.3151494560000005e-09	0.0195502	0.019257241	0.00038221032004	0.00037084133093208106	-0.0008983269999999998	-0.0007770009999999997	6.037305540009995e-07	8.069913989289995e-07	-0.0	0.0	0.0	0.0	0.000460138	0.0	2.11726979044e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29549.724609375	7.46484375	873186224.4899025	55.72389221191406	19166.75	-16.189453125	262.09839248657227	367364305.5625	19732.90625	-5.92578125	35.114883422851555	389387589.07128906	0.91449	20.664396	0.0902115688	0.0025643184	0.0356130038	0.0009486252	0.0226879366	-0.0194200959	-0.0435678428	-0.0211252639	0.04409880309999999	-0.0343835492	0.077137366	-0.0763230857	0.0636561295	-0.0712778932	0.07126685469999999	0.1013784721	0.025895820400000002	0.0375695909	-0.0967299559	-0.09295248019999999	-0.1711448516	0.0744621798	0.0068111802	-0.003224667	-0.020085279299999998	-0.024183663799999998	-0.0574788715	-0.0244956869	-0.058442079699999996	0.0106775425	-0.1547322728	0.1609986256	-0.0254178794	0.030279152599999998	-0.0203419041	0.0402812571	-0.2423717776	-0.1407982478	0.05881587730000001	0.0316014681	-0.1233905469	-0.1363950075	-0.0428677679	0.025113920499999998	0.010306523	0.031573162200000005	0.0951163163	0.0157567352	0.0223099772	0.0062085694	-0.0313715966	-0.0031489085	-0.009531575	0.0663014729	-0.0475147937	-0.0382259504	-0.1165295818	0.096566625	0.0580337358	0.0499465675	0.0377586377	-0.0582763725	0.0601709562	-0.0800438708	0.07740954230000001	-0.0599611762	0.0027678053999999996	0.026597584599999998	-0.0034759838	0.2586279504	-0.09237455550000001	-0.0040821916	-0.0226759417	0.0785229925	-0.0535474388	-0.046941409100000005	0.0048619857	0.0013359629	0.0436415608	-0.1512142614	0.0289210115	0.0581559879	0.10221708689999999	0.1244571106	-0.0821602833	0.0911359555	0.0767837203	0.051192437699999996	-0.0666557215	0.1066698587	-0.1261655552	-0.0710090209	0.1331579897	0.1120176316	0.1116075676	0.11092523929999999	0.0	0.0	0.0	0.00773154	0.007723597800000002	5.965396297616486e-05	5.97767107716e-05	-0.0240607	-0.024108816	0.0005812350089218561	0.00057891728449	0.0196078	5.760000000000141e-05	0.00038446582084	3.317760000000161e-09	-0.000135514	0.0007628129999999997	5.818836729689996e-07	1.8364044196000002e-08	1.5319799999999996e-24	1.5319799999999996e-24	2.3469627203999985e-48	2.3469627203999985e-48	5.65199e-05	-0.0004036181	3.19449909601e-09	1.6290757064761007e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29717.333984375	167.609375	883119939.1388893	28092.902587890625	19124.978515625	-41.771484375	1744.8569068908691	365764803.2231178	19790.5078125	57.6015625	3317.9400024414062	391664199.47662354	1.062291	24.004206	0.108992995	-0.010929833100000001	-0.0401083056	-0.012128101799999999	0.09460834039999999	-0.0598082639	0.0786144404	0.019812131599999998	0.0070553147999999994	0.1541985145	0.057817165999999996	-0.0595182597	0.0464278474	-0.0360748684	0.10762074029999999	0.047659804699999996	0.024506407400000003	-0.0898135971	-0.0409441761	0.0651547289	-0.0639052279	0.0884106605	0.032992658700000004	-0.1151657123	-0.0001317398	-0.0011066708	-0.021691571200000002	-0.0649586573	-0.15500894839999999	-0.0165093949	0.0540796747	-0.0392258031	0.1473062254	-0.003029793	-0.1805877123	0.0108141828	0.12119358279999999	-0.1375268289	-0.0624380659	-0.0210143535	-0.0967605632	0.1483296185	-0.0547058246	0.0957859525	-0.012836440800000001	-0.0448616772	-0.1162899561	-0.0046022795000000005	-0.0657086515	0.028430007799999997	-0.11567086720000001	-0.0519697996	-0.036439981	0.024512991499999998	-0.11673538970000001	0.0808146462	-0.0279573653	-0.0812958163	-0.0580224512	0.19787331309999998	-0.0157042074	0.0261534829	-0.0012030231	-0.083481045	-0.050777572300000004	-0.054947292300000006	0.046714476500000005	0.1640761373	-0.0769901565	-0.022599653799999998	0.057623333	0.1858658037	0.018506081599999998	0.1551007183	0.0030885841999999998	-0.041127207	0.0392213508	0.022505814199999998	0.0359685886	0.10965637869999999	-0.052754276399999994	0.0072096913	0.0779369612	0.031667845	0.0411155415	-0.1323525327	-0.1349392741	0.030156127799999998	0.014653567	0.1512848175	0.036535473900000004	0.1072510137	0.0537212135	0.1118863567	0.11108341570000001	0.1097494464	0.0	0.0	0.0	0.00899053	0.0012589899999999998	1.5850558200999991e-06	8.08296296809e-05	0.0107959	0.034856599999999995	0.0012149825635600002	0.00011655145681	-0.0011251	-0.0207329	1.26585001e-06	0.00042985314241000014	-0.000508676	-0.00037316199999999996	1.39249878244e-07	2.5875127297600003e-07	0.000457097	0.000457097	2.08937667409e-07	2.08937667409e-07	0.000269151	0.0002126311	7.244226080099999e-08	4.521198468720999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29718.666015625	1.33203125	883199109.7482643	1.7743072509765625	19153.962890625	28.984375	840.093994140625	366874294.41543967	19823.81640625	33.30859375	1109.462417602539	392983696.90870667	0.8115979999999999	18.339397	0.0954661	0.0437637774	-0.043982927699999994	-0.0022521366	0.0475099268	-0.07437757589999999	0.0985439505	-0.1070347697	-0.0406510394	0.06783350269999999	-0.022794604500000003	-0.0606493262	-0.0322957003	-0.0837265968	-0.0488095757	-0.0049138469	0.0861888281	0.0791323221	-0.1453634485	0.0010472717	0.0068111809999999995	0.0801560989	0.0175643565	0.0804696188	-0.0585379367	0.005046366500000001	-0.0950849557	-0.0275072832	-0.0018558792999999998	-0.0122218723	-0.0905862848	-0.13323833	0.046486433	-0.05509512230000002	-0.10590261179999999	0.0336532614	0.019021123	-0.16918404780000001	0.1003968283	0.029760524	-0.043104997400000004	-0.0851645853	0.1103191914	-0.0092520739	0.0313632825	-0.0516483249	-0.1554080836	0.0856581343	0.0360775504	0.0190719318	-0.0732951934	-0.0287043734	0.0027747954999999998	0.08645937460000001	-0.047351606500000004	0.10810175359999999	0.0801073734	-0.041621062400000006	0.108374772	-0.0042767672	-0.051923696500000005	-0.1317410004	-0.08698438119999999	-0.0468896394	0.012885303	0.0933511415	0.0679114469	0.0102746554	0.1377884496	0.0202752563	0.059005102300000015	-0.006547015400000001	0.0094844608	-0.0595597199	-0.10280330359999999	-0.0284337385	0.0336340631	0.0117549173	-0.048185022800000005	0.0743804406	-0.0190334276	-0.0890613271	0.1260635204	-0.08506975289999999	-0.1614784403	0.12155342029999999	-0.0421321877	-0.0367433964	0.0193705176	-0.021669766099999998	0.040071322	-0.0002633217	0.1156075243	0.1117114032	0.11038582029999999	0.1081881546	0.0	0.0	0.0	0.00848448	-0.0005060499999999992	2.5608660249999923e-07	7.198640087040001e-05	-0.0288784	-0.0396743	0.0015740500804899994	0.00083396198656	-0.005698699999999999	-0.004573599999999999	3.247518168999999e-05	2.0917816959999992e-05	-0.000874835	-0.000366159	1.34072413281e-07	7.65336277225e-07	-0.0	-0.000457097	2.08937667409e-07	0.0	0.000460138	0.00019098700000000005	2.11726979044e-07	3.647603416900002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29583.26953125	-135.396484375	875169836.1585847	18332.20798110962	19150.626953125	-3.3359375	11.12847900390625	366746512.69775766	19828.3125	4.49609375	20.214859008789066	393161976.59765625	0.8830979999999999	19.955048	0.06285831598	0.047021154	-0.0330451013	0.0048726431	0.04367184599999999	-0.0574183477	0.06277398690000001	-0.0822638396	-0.047450026799999996	-0.0518174974	0.0076545186	0.0205938289	0.0268155398	0.0017842407000000001	-0.09265083660000001	0.024195351099999998	-0.0264396613	0.0639244267	-0.0463505827	0.08985720400000001	0.0257935535	-0.0161140305	-0.0676093757	0.08671500539999999	0.0082241896	-0.15835975630000002	-0.0236506015	0.07715898980000001	-0.0406010372	-0.0316856199	-0.0522224829	0.0328140023	-0.22266530559999997	0.0414191613	-0.0785959277	0.0399880934	-0.0910155566	0.0140478442	-0.0502045994	-0.06486597849999999	0.0770126847	0.0546059052	0.0767995376	0.049993005	0.043452966600000004	-0.011612678000000001	-0.0889775473	0.04198918769999999	0.1346446832	0.0097944894	-0.0681407911	-0.0233543578	-0.0185920869	0.0379687871	0.057370642	0.06999568889999999	-0.0165439536	-0.0498492272	-0.021667713300000002	-0.11861597039999999	0.033201146800000005	-0.0294877423	0.0382327094	-0.0854833524	0.055877944900000004	0.06660700280000001	-0.137774381	-0.16380074279999998	-0.0038017882	0.0637936581	0.041961519800000006	0.0164330805	-0.0258485886	-0.0324890841	-0.0341704253	-0.16020546689999998	-0.0160209161	-0.0850391737	0.13922548839999999	-0.0617857617	-0.0078987952	0.14937804300000002	0.025130510499999998	-0.024322163799999998	0.0465534797	-0.2222339848	0.1336313016	0.1346775731	-0.0431966379	0.0086037454	-0.0100868661	0.0013129469	0.0765932614	0.1114928394	0.10951587039999999	0.106246848	0.0	0.0	0.0	7.164019999999998e-06	-0.00847731598	7.186488622476335e-05	5.132318256039999e-11	-0.0102521	0.018626300000000002	0.00034693905168999993	0.00010510555441000001	-0.0217299	-0.016031200000000002	0.00047218855401	0.0002569993734400001	-0.000749262	0.00012557300000000005	1.5768578329000006e-08	5.613935446439999e-07	-0.000268897	-0.000268897	7.230559660899999e-08	7.230559660899999e-08	0.000460138	0.0	2.11726979044e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29764.51953125	181.25	885926622.9261627	32851.5625	19171.984375	21.357421875	456.1394691467285	367564984.87524414	19830.375	2.0625	4.25390625	393243772.640625	0.979494	22.133278	0.05246238598000001	-8.48649e-05	-0.08740565039999999	0.008699167800000001	-0.000387003	-0.031678652	-0.0175810956	-0.0163272421	0.0184450116	-0.025892477999999997	0.0922206912	0.1133005247	0.0222224369	-0.0506954316	-0.0416225018	0.0022669827	0.010870360800000001	0.047549965599999994	-0.0261798704	-0.0838179231	0.0311559236	0.0193161086	-0.0301560523	0.018457723500000002	-0.0501423866	-0.0031388208000000003	0.0993595465	-0.1621095605	-0.0805858124	-0.011056235800000001	-0.021765544700000004	0.1266634013	-0.0818667425	-0.017519463	0.1000213841	-0.12121798369999999	0.0766992196	-0.0502772765	0.0020853835	-0.0727069752	-0.0670395123	0.043623163799999996	0.0699173001	-0.06664040610000001	0.013080581200000002	-0.07235381219999999	0.054853837300000007	-0.0284549365	0.0640436106	-0.0223008848	-0.0129047577	-0.0365225213	-0.0020553702	0.09062939769999999	0.075689752	-0.0766742943	-0.021070347599999997	0.0065351420999999995	0.09113914349999999	-0.0261414737	0.0442236799	-0.0191013719	-0.08242792410000001	0.0024913045	0.0014861159	0.0483534743	0.062763161	0.0405923875	0.1004145725	-0.033826850299999996	0.08057209139999999	0.0123503575	0.0093148203	0.0119915902	-0.1284867315	-0.07993074780000001	0.0806357705	-0.0051803633	-0.0566065436	-0.1654293897	0.0399067362	0.0881458076	-0.0906682899	0.12990200710000002	-0.009581599	0.0721845739	-0.1589415165	-0.0018458705999999999	-0.0668862363	-0.028212774700000002	-0.0382872675	0.058616083799999996	-0.0633932871	0.11123075060000001	0.10847492460000001	0.10393234550000001	0.0	0.0	0.0	0.0110512	0.01104403598	0.00012197073072753457	0.00012212902143999999	-0.0215763	-0.011324200000000001	0.00012823750564	0.00046553672169	-0.0244738	-0.0027439000000000005	0.0005989668864400001	7.528987210000003e-06	-0.00102737	-0.0002781080000000001	7.734405966400006e-08	1.0554891169000005e-06	-0.0	0.000268897	7.230559660899999e-08	0.0	0.000460138	0.0	2.11726979044e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
