csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06
28261.453125	n/a	798709732.7365723	n/a	20472.501953125	n/a	419123336.2207069	n/a	19970.13671875	n/a	n/a	398806360.565567	n/a	n/a	n/a	-0.0477011151	0.0250228681	0.3342942804	-0.069564427	-0.3746969752000001	0.0806022943	-0.011886011799999999	0.0802084222	-0.1039786585	-0.0866952835	0.0839164265	-0.0178426071	0.165980618	-0.0762017332	0.011678328899999998	-0.0065049439	0.0882187582	-0.121289795	0.041507068599999995	-0.2503798685	0.0724077204	-0.17001456239999999	0.0954454677	-0.11701175529999999	0.0364980246	-0.0852381525	0.0863091811	-0.0467850492	0.0191394107	-0.05851802940000001	0.011479244599999999	-0.05982424860000001	0.08511601810000001	-0.1076932409	0.0259206931	0.0501677927	-0.01570861	-0.10071277710000001	0.1214808619	-0.0862842428	-0.038785213799999996	0.08692603060000001	-0.0005349151	-0.0075011235	-0.1155948797	0.0541138758	0.0005709989	-0.044543422400000005	0.039798765800000004	0.028329122999999998	-0.1297743824	0.3137263472	-0.0752421797	0.3796315132	-0.0305897818	0.052913540599999996	0.008686704200000001	-0.047554197400000005	0.08675641769999999	-0.14881203839999999	0.1275621971	-0.0537773767	0.1708790114	-0.08129640070000001	0.11733275720000001	-0.1079097943	0.0158815957	0.22422420980000002	-0.107792582	0.0949322782	-0.0217512608	0.0543114394	-0.0367173225	0.0662254158	-0.0333824296	0.065570689	-0.0036259726	0.0257974573	-0.0019754888	0.0031518488	-0.011634708999999998	0.0087868453	0.0109076695	-0.1795191432	0.11558058019999999	-0.1053702069	-0.024943436099999997	0.043521763600000006	0.0332944501	-0.1126103775	0.0111212617	0.011099641799999999	0.054979147699999995	-0.0077012428	-0.0399068543	0.11110588789999999	0.11109021890000001	0.1110641056	0.1110275503	0.0833145	n/a	n/a	0.00694130591025	-0.20878	n/a	0.04358908840000001	n/a	-0.205354	n/a	n/a	0.042170265316	-0.0258806	n/a	n/a	0.0006698054563599997	0.00236809	n/a	5.607850248100002e-06	n/a	0.00408281	n/a	n/a	1.6669337496100002e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28614.169921875	352.716796875	818770720.3179361	124409.13879776	20523.048828125	50.546875	421195533.2016029	2554.986572265625	20060.158203125	90.021484375	8103.867649078369	402409947.13440317	1.232924	23.482254	0.3096339000000001	-0.0577843748	0.0694304607	0.2454761766	-0.0768489802	-0.3174762578	0.0020483416	-0.0770284154	0.0823827151	0.024725848300000002	-0.0312048239	0.0674959262	0.0588176209	0.14713497820000002	-0.0510696774	0.0030860602000000003	-0.0911538361	-0.0004271811	0.0570693678	-0.0036502253	0.0022614016	0.0096955293	-0.110827944	-0.0933171008	0.0102198472	0.0435533216	-0.0788277397	-0.0229284116	-0.11652075560000001	-0.13105940859999998	0.0076627922	0.051596332599999996	0.023414947599999996	0.12020713279999999	0.0857193698	0.0701159336	0.050121575099999996	0.2085216873	0.024852330899999997	-0.06864508400000001	0.0141509587	-0.0046708960999999995	0.06261536320000001	-0.09134308320000001	-0.0064185616	0.0746200821	-0.0827252371	-0.10155774279999999	-0.0789448789	0.0159215003	0.033094488	-0.2241669852	0.0934694302	-0.090738895	0.3162752404	0.0407874907	0.08522953289999999	0.0799185697	-0.0021191503	0.0019609515	-0.0379926437	0.1006535737	0.0062245381	0.1346525148	-0.0357565338	-0.029247437	-0.048456846500000005	0.1278523507	0.0769026895	0.044978892400000005	-0.0279524032	0.09311314429999999	-0.0165161906	0.05661601700000001	-0.0139533862	-0.0179031026	-0.012792409499999999	-0.09863225839999999	-0.0228365405	0.017580406200000002	0.0032868597	0.0776301813	0.0221687894	-0.09574634539999999	-0.0793357014	-0.0135505651	0.0657078078	-0.044596699100000005	0.0383825965	0.08722043199999999	-0.0036375879999999998	0.0067139953	0.0694160011	-0.0980045167	-0.0644722621	-0.124275261	0.1110641056	0.1109231287	0.1106882998	0.1103598175	0.0811809	-0.0021336	4.5522489599999966e-06	0.00659033852481	-0.163727	0.04505300000000001	0.026806530529	0.0020297728090000007	-0.0991437	0.1062103	0.011280627826090002	0.009829473249690001	-0.023368700000000003	0.002511899999999994	6.30964160999997e-06	0.0005460961396900002	0.00233891	-2.9180000000000178e-05	5.4704999881e-06	8.514724000000104e-10	0.00349915	-0.0005836600000000003	3.406589956000001e-07	1.22440507225e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28531.537109375	-82.6328125	814048609.8236427	6828.181701660156	20554.20703125	31.158203125	422475426.6834869	970.8336219787598	20067.359375	7.201171875	51.85687637329102	402698912.2854004	1.283834	24.451881	0.16934229999999986	-0.0305101882	0.0135639349	0.2698392164	-0.0860392629	-0.2716875243	-0.10601805480000001	-0.0562929939	0.1173681103	0.1386535186	-0.0335252949	0.050319717	-0.0349844397	0.040061244700000005	0.07453378570000001	-0.0724952088	-0.1163347291	0.0760389884	0.047563906100000004	0.1210193552	-0.0357264359	-0.1252530859	0.028979840099999998	-0.0562823262	0.0985246124	-0.0437620309	0.0435225672	-0.09946533839999999	0.0355614863	-0.037226241	0.025310512900000002	-0.010906286599999999	-0.1588938622	0.0127787544	0.044636555099999996	-0.0209289091	-0.0668776296	-0.0759437411	-0.0289556537	-0.0096601104	0.0136704401	0.027506691200000002	-0.0112986378	0.0700525384	-0.022927191800000003	0.04211694	0.1007666081	0.1526218097	-0.0639755608	0.0076273782	0.1275467411	-0.2302700028	0.09336980480000001	-0.10044220029999999	0.2547647622	0.1307188621	0.027528753	0.1833705127	0.0283724938	0.0184199773	-0.0037878375	-0.0026116954	0.1275910736	-0.0200660248	-0.0001393501	-0.0641697668	-0.1316726959	0.0160119541	-0.0570629779	0.0626865511	0.1452950237	0.0915538231	0.060632102800000004	-0.0597775764	-0.059226863399999996	0.0686965256	-0.0840307687	-0.007427348	-0.033554663	0.0187667358	-0.039597179100000005	-0.00010851969999999999	-0.042167824400000005	-0.10290095810000001	0.0438390729	-0.0548334458	-0.0619214408	-0.031985827200000004	0.0003934219	-0.044634492000000005	0.0702104057	0.0417211911	-0.143331718	-0.0800191847	-0.0257850425	0.1272546906	0.11098055650000001	0.1105891995	0.1099379598	0.1090283678	0.0683709	-0.012810000000000002	0.00016409610000000006	0.004674579966810001	-0.156782	0.006945000000000007	0.024580595524	4.82330250000001e-05	-0.13613	-0.03698630000000001	0.0013679863876900002	0.0185313769	-0.0221257	0.001243000000000001	1.5450490000000029e-06	0.0004895466004900001	0.00242031	8.140000000000014e-05	5.857900496100002e-06	6.625960000000022e-09	0.00257153	-0.00092762	8.604788644000002e-07	6.6127665408999985e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28639.384765625	107.84765625	820214359.7535133	11631.116958618164	20565.623046875	11.416015625	422944851.30615616	130.32541275024414	20151.62109375	84.26171875	7100.037246704102	406087832.70607	1.390732	26.487864	0.2885144000000001	-0.0380245155	0.0565419468	0.1860883802	-0.058201883899999994	-0.2184035453	-0.09385780810000001	-0.0721911443	-0.0345833346	-0.0081886868	-0.0171663507	0.0264469204	-0.0249032283	0.0975049543	-0.08734763640000001	0.0451090341	-0.08511058310000001	-0.0257196204	0.2356748973	-0.0072093231000000015	-0.0656725573	-0.010394776	-0.0270907655	0.0027232914	0.17127475949999998	-0.0546929504	0.0203258184	-0.07594811480000001	0.0191202369	-0.0624502287	0.011048589	0.0035271887	0.0811201397	-0.0789181062	0.054481007000000005	-0.09095054960000001	-0.1463443408	0.011855153200000001	0.0154237174	-0.0786442198	-0.1602503271	0.07690268900000001	-0.0804121891	0.05654173990000001	0.10941018570000001	-0.0012399735	-0.1729376267	0.0537735272	-0.0649466964	0.015901753600000002	0.0463677701	-0.1927642753	0.0397586606	-0.0700500697	0.20333528399999998	0.1158253055	0.0800947325	-0.029864879599999998	0.0569525711	0.0224894267	-0.014272378799999999	0.0031489287	-0.0722648213	0.0651607997	-0.0277892405	-0.20082193510000002	0.0093780373	0.19190401070000002	0.025695898199999997	0.1026295571	0.0488314972	0.0489454134	-0.0119607357	-0.0792771411	0.028947211	0.077845607	0.00019555400000000002	0.038149087000000005	-0.09402218130000001	0.1159321118	0.036214391400000004	-0.049469837	0.12204249269999999	0.0699224535	0.0759625086	-0.1318672296	0.15253723060000002	0.0228034663	-0.0566271574	-0.1707945445	-0.0073975297	-0.0652874746	0.09201709970000001	-0.009418019100000001	0.0045957640000000004	-0.0337046391	0.11085527220000001	0.11008893369999999	0.10881562460000001	0.10704120869999999	0.0584805	-0.009890399999999999	9.782001216e-05	0.00341996888025	-0.102256	0.054526000000000005	0.010456289536	0.002973084676000001	-0.100168	0.035962000000000015	0.0012932654440000009	0.010033628223999998	-0.0189615	0.0031642000000000024	1.0012161640000016e-05	0.00035953848225000004	0.00246728	4.696999999999991e-05	6.0874705984e-06	2.2061808999999915e-09	0.00201998	-0.0005515499999999996	3.042074024999996e-07	4.080319200400002e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28740.31640625	100.931640625	826005787.1313629	10187.19607925415	20575.376953125	9.75390625	423346136.76318735	95.13868713378906	20075.529296875	-76.091796875	5789.96155166626	403026876.5496864	1.236175	23.544182	0.25185109999999994	-0.0054292598999999995	-0.0677768201	0.17750459370000002	-0.042195549000000006	-0.1373280495	-0.16887390239999994	0.0206516308	-0.0033786640999999996	-0.0616306347	-0.1263639239	0.08286702950000001	0.0514998424	-0.0124003809	0.0161201656	-0.031517521800000003	0.0191324116	0.0111764096	0.1235368669	-0.004363934	0.1515298831	0.0534611322	0.1445585455	0.1144331539	-0.10424522800000001	-0.0455970825	0.0290159418	0.1618523698	0.0243488021	0.09248742689999999	0.1261095882	-0.1601592123	0.068315156	0.0341925788	0.10986140189999999	-0.1219709111	0.0348799517	-0.1019660362	0.0178878393	-0.0392736106	-0.037454943500000004	0.09235427439999999	-0.053619499800000005	0.0039864345	0.0432166817	0.045879938099999996	-0.0689980498	0.0162595363	0.0378642761	-0.0682288113	0.0312263052	-0.1742941452	0.0659766537	-0.0637884204	0.11109710199999999	0.17545171210000002	-0.0169221445	-0.0173248163	-0.0035735615999999996	0.0804362594	-0.0984577648	0.076539021	0.048205487699999994	-0.1041015704	-0.0126710868	-0.0032578725	0.0482554562	0.0465375087	-0.1592514892	0.0407877413	-0.071268225	-0.018687917	0.068661864	0.0688866208	0.1939982491	-0.1395431629	-0.00011326540000000001	0.0121014037	0.012380623899999998	0.0120680316	0.09777089259999999	0.1942495682	0.1331507897	0.09655411550000001	0.07452205320000001	0.0109042094	-0.0190874621	0.0560154569	-0.10348619490000001	-0.0660887518	0.042175722400000004	0.041530932400000005	-0.0159687632	0.0895097435	0.0147598466	-0.0004052418	0.1106882998	0.10942308369999999	0.1073250918	0.10441029119999999	0.0470906	-0.011389899999999994	0.00012972982200999987	0.00221752460836	-0.0516092	0.0506468	0.0026635095246399995	0.00256509835024	-0.0619081	0.038259899999999986	0.0014638199480099994	0.00383261284561	-0.0168197	0.0021417999999999997	4.587307239999997e-06	0.00028290230809	0.00237308	-9.42e-05	5.6315086864e-06	8.873640000000002e-09	0.00122489	-0.0007950900000000002	6.321681081000004e-07	1.5003555121e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28779.625	39.30859375	828266815.140625	1545.165542602539	20578.09375	2.716796875	423457942.38378906	7.3809852600097665	19974.060546875	-101.46875	10295.9072265625	398963094.73022836	1.28667	24.505896	0.21150985	0.0513710092	-0.140599816	0.2049383875	-0.0348056146	-0.1013452113	-0.1670463915	0.0991623021	0.10265258220000001	-0.0160589875	-0.048133713	0.0310870119	0.024098295899999997	-0.09447726949999999	0.0915580376	0.060980213099999986	0.11112052130000001	-0.0147140077	-0.1078490295	0.0269755117	0.1094652418	0.0466866125	0.0692436074	-0.0653878842	0.0737550439	-0.0254196837	-0.0715827207	0.1069389642	-0.0048449773	0.1625619118	0.017069856499999998	-0.1027542393	0.024448662799999996	-0.1316641287	-0.18300747309999998	0.1011404214	0.0691775509	-0.042508663499999995	0.1151340882	0.0774901425	0.1140251074	-0.1011732885	-0.125641485	-0.1933823905	-0.1041579809	0.0189169422	-0.0582339817	-0.0152411104	0.1325834867	-0.0845227675	0.0094652621	-0.08900417810000001	0.1475741911	-0.0498580849	0.0800962115	0.154820047	-0.1001447945	0.0997006669	-0.0995486941	0.0264708584	-0.0484300515	0.0213224438	0.0111385446	-0.1329866628	0.1498821057	0.051070935899999996	0.0148188537	-0.14155539779999998	-0.0006337115	-0.0248543802	-0.1301704842	-0.0160141071	-0.1189454994	0.0713461123	-0.043666481900000005	0.0771585135	0.0601998433	0.1385220724	0.0867229843	-0.08490026839999999	-0.025984960699999997	0.0515289613	-0.08748532740000001	0.1420903092	0.0406184949	0.1424055771	0.0640554316	0.10610521070000001	-0.006961254	0.025250581499999997	-0.0064488309999999995	0.0464653374	-0.0013859548999999999	-0.0584425646	-0.062875396	0.1903460837	0.110479702	0.1085926509	0.1054714048	0.10115143789999999	0.0371649	-0.009925700000000004	9.851952049000004e-05	0.00138122979201	-0.08602279999999997	-0.03441359999999997	0.007399922119839994	0.001184295864959998	-0.0504827	0.011425400000000002	0.00013053976516000005	0.00254850299929	-0.0145551	0.0022645999999999986	5.128413159999993e-06	0.00021185093601000006	0.00188444	-0.00048864	3.5511141136e-06	2.3876904960000003e-07	0.0008632269999999999	-0.000361663	1.30800125569e-07	7.451608535289998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28324.951171875	-454.673828125	802302858.8891028	206728.28998184204	20520.9375	-57.15625	421108875.8789063	3266.8369140625	19997.794921875	23.734375	563.320556640625	399911801.7373696	1.384181	26.363087	0.1492653	-0.0261345615	0.075944987	0.0561239296	-0.0177524939	-0.1231905208	0.0602327553	-0.0093967704	0.017591486	-0.053627595	-0.0711656401	0.0363614129	-0.09308000220000001	-0.0118111513	0.0646669406	-0.0730099801	0.0573362156	-0.1343088636	0.033921244100000005	-0.0339269488	0.12493648119999999	-0.1289452349	0.0914442828	0.1409689294	-0.1079902111	-0.1290009254	0.1391342017	0.0465078117	0.09123040119999999	0.048841488200000005	-0.0462206894	0.07510001320000001	0.0837867712	-0.1686355402	-0.0445326562	-0.045599455899999995	0.102840421	-0.056247439100000005	-0.0742295551	-0.0109447355	0.0809371389	-0.1205678231	0.0210005808	-0.07624869969999999	-0.046879665300000005	-0.0561669948	-0.0305067625	-0.057045891200000004	-0.047237731500000005	0.0365900709	-0.0036071483000000002	0.0860263272	0.08740521779999999	-0.022950452000000003	0.1249482216	-0.0512486496	0.0340965872	0.0046099574	-0.021974749900000003	0.0888832605	-0.061929085	-0.0776611446	0.0532307567	-0.018167048300000002	0.10171948550000001	-0.0866317534	0.10064639869999999	-0.0775554206	-0.1618728756	-0.0685667676	-0.0772017038	-0.1793837923	0.0437725766	-0.0173025741	0.06061955650000001	0.0346001317	-0.1160446243	0.12944233689999998	0.0241712126	-0.026484483700000002	-0.0029333654	0.0041175054	-0.1436375545	0.1269600989	0.0471821653	0.10530621119999999	0.0264240988	-0.085999887	0.14226013029999998	0.0170369529	-0.039340533500000004	-0.19033387940000002	-0.0289120904	0.0902849738	0.10936913699999999	-0.1150489157	0.1102295573	0.10759888449999999	0.103260836	0.0972842479	0.0318822	-0.0052827	2.7906919290000013e-05	0.0010164746768400001	-0.047529400000000006	0.03849339999999996	0.002259043864360001	0.0014817418435599972	-0.0412275	0.009255199999999998	8.565872703999998e-05	0.00169970675625	-0.0130797	0.0014754000000000015	2.1768051600000044e-06	0.00017107855208999998	0.0014351600000000006	-0.00044927999999999944	2.059684225600002e-06	2.0185251839999945e-07	0.0008632269999999999	0.0	0.0	7.451608535289998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28468.875	143.923828125	810476843.765625	20714.06830215454	20564.9140625	43.9765625	422915690.3980103	1933.9380493164065	20116.576171875	118.78125	14108.9853515625	404676636.878849	1.236374	23.547956	0.22982094	-0.0451007719	0.060381951399999995	0.0329045819	-0.00315598	-0.044076898200000006	0.0088781977	-0.1159527516	0.0265723704	0.047827780599999994	0.059823449699999996	-0.0355082904	0.0050356355	-0.164262678	0.0152305974	-0.0321929893	0.1255057774	-0.0897893589	0.0317476409	0.0143242374	0.1085639675	-0.0801937696	0.09696957380000001	0.1389338295	0.1762200894	0.016130616599999998	0.0897129546	-0.05063448190000002	0.041253755499999996	-0.1062467754	-0.0952340568	0.0398337521	0.153448948	-0.1597047571	-0.0025400864999999997	-0.0031409106	0.0308959573	-0.0147010844	-0.0644852396	-0.10596665890000001	0.09974582439999999	0.1299500516	-0.03957632	-0.012661275	-0.0384877987	-0.0085117503	0.14691689189999999	-0.0268053396	-0.0663830094	0.0298520645	-0.0414843035	-0.066290775	-0.0636320276	-0.0142159747	0.051038025	0.0008118061	0.1191662699	0.0373262907	0.0036247159000000004	-0.0031859453999999996	0.1022791791	-0.09893328359999999	-0.0028889204	-0.1280615747	0.0660616269	-0.008410086899999999	0.1626737019	-0.0244264512	-0.1465436761	-0.0440516662	0.0416848503	0.0050646884000000005	-0.0754369301	-0.1289418122	0.0578504841	0.13398646390000002	0.07305122780000001	-0.006547271800000001	-0.0917713296	-0.1006342409	-0.0339011173	-0.1279795467	0.042812762000000004	0.10821727589999999	-0.029406324900000006	-0.0417406752	0.11111003480000001	-0.09956812039999999	0.0620811529	0.14231839470000002	0.18027220489999998	0.16385406060000002	-0.064703331	-0.1064105066	0.0776659763	0.0765934274	0.1099379598	0.1064432791	0.10070086519999999	0.09283197900000001	0.00791851	-0.02396369	0.0005742584384161	6.27028006201e-05	0.0109608	0.05849020000000001	0.00012013913664	0.003421103496040001	-0.0463838	-0.0051563000000000025	2.658742969000003e-05	0.0021514569024400003	-0.0111176	0.0019621	3.849836409999999e-06	0.00012360102976	0.00100551	-0.00042965000000000066	1.0110503601000002e-06	1.8459912250000047e-07	0.000410762	-0.000452465	2.04724576225e-07	1.6872542064399993e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28433.26171875	-35.61328125	808450371.9669343	1268.3058013916016	20582.9921875	18.078125	423659567.3906861	326.818603515625	20138.5234375	21.947265625	481.6824684143066	405560126.2427368	1.372075	26.132523000000006	0.32010891	-0.0597247026	0.09097024349999999	-0.0404968603	0.0552922038	0.0698962522	-0.0077594514	-0.0994673552	-0.0279298069	0.019769849	0.09825770269999999	0.0147127471	-0.09118340009999999	-0.0818969778	-0.032951459100000004	-0.0406077355	0.0245306843	0.0773536697	-0.0789498336	-0.0908008723	0.0514276868	-0.18493336289999998	-0.062318474900000004	-0.0538524341	-0.008590000300000001	-0.08839384460000001	0.1957009025	-0.014957896699999999	-0.076176165	-0.047131848	0.0663832434	0.11834858300000001	-0.1728364697	-0.0761058407	0.1542978946	-0.023584613900000002	-0.1590565003	0.029926711	0.0187635172	0.20594668559999998	0.041271365899999995	-0.11549045880000001	0.0014564431	0.0459914387	-0.0731161749	0.1380900791	0.0401297552	0.1096903512	-0.1153570969	0.030861791200000002	0.0467046525	0.0145259339	-0.034761454500000004	0.0605514405	-0.0707917047	0.010033947199999999	0.061416846500000004	-0.0100254661	0.0386245193	0.055704196799999994	0.047719764500000005	-0.12833856	0.018195853999999997	0.0040683521	-0.0210244991	0.0997988708	-0.0121921324	0.0021487235999999997	0.0038834224	-0.0188842366	-0.0717117506	-0.0043268034999999995	0.1876539222	0.012067493600000001	-0.0210160954	-0.0211177833	-0.2393204871	0.0124582403	-0.21584214940000002	0.0830311356	-0.0443577846	-0.2551827221	-0.2330503892	-0.08447579359999999	0.11187894609999999	-0.0193152459	-0.1080944494	0.0833167786	-0.0977445591	0.1001816615	0.0801792645	0.09206788169999999	0.0167709957	-0.0641602299	-0.1211821761	0.0201634457	0.1096050192	0.105127573	0.09780015460000001	0.08782140769999999	-0.0252928	-0.03321131	0.0011029911119161	0.00063972573184	0.033937800000000004	0.022977000000000004	0.0011517742688400005	0.0005279425290000002	-0.045416000000000005	0.0009677999999999976	9.366368399999958e-07	0.002062613056	-0.00685287	0.00426473	1.8187921972900007e-05	4.6961827236899986e-05	0.000743603	-0.000261907	5.52945421609e-07	6.859527664900001e-08	-0.000321657	-0.000732419	5.364375915609999e-07	1.03463225649e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28718.376953125	285.115234375	824745174.8217813	81290.69687271117	20584.068359375	1.076171875	423703870.223423	1.1581459045410156	20103.298828125	-35.224609375	1240.7731056213381	404142623.772892	1.377173	26.229612	0.13478033266	0.0162110757	-0.0999034794	-0.004292645800000001	0.0505606657	0.0950734173	-0.046582975	0.0502579617	-0.07914933639999999	-0.056383415599999986	0.0194611869	-0.0377243627	-0.0386816829	-0.13792375910000002	-0.048077128899999995	-0.0586006244	0.1253028369	0.0560896754	-0.0918735298	-0.11127476060000001	0.0113525838	0.038378437	-0.1733225398	0.1208075669	-0.083179262	0.028374996099999997	0.09004626339999999	0.029887228199999998	0.03498477	-0.051888977999999995	0.054718055599999996	-0.0372627714	-0.1358530972	0.026963573799999998	-0.08517558380000001	0.0308816219	-0.11651790669999999	0.1101225136	-0.013790390900000001	0.0399130487	0.028915543199999998	0.0716573521	0.1224615541	0.0996211444	-0.0187957154	-0.0583637316	-0.0134773561	-0.0705761354	0.0733894758	-0.0584637959	-0.0261090332	-0.049411909299999994	-0.030675498500000002	0.0469657727	-0.1123776525	0.0452545669	-0.0606546002	-0.1474118852	-0.0001337978	0.0213135121	-0.0482258641	-0.0636066491	-0.0052656571	-0.053256019800000005	-0.0327053314	0.18433084730000002	0.1325483489	0.015731006000000002	0.1073741306	-0.0731374679	-0.0532749826	-0.0011420985	0.11207897509999999	-0.1105233139	0.040122039	-0.0475499318	0.0281642349	0.0314243935	-0.0523363541	-0.0076057884	0.005540166700000001	-0.11268700460000006	0.0112656331	-0.1142539625	-0.004238863900000001	0.10217629269999999	-0.1026125365	0.030909629900000006	-0.0027885322	0.0036223896999999995	0.0233049487	0.032850408399999996	-0.09595146550000001	-0.0851183358	-0.045221852	-0.1529503706	0.10923086050000001	0.103653745	0.09456851919999999	0.0822826681	-0.000206557	0.025086242999999998	0.0006293195878550491	4.2665794249000006e-08	-5.08966e-06	-0.03394288966	2.5904638915600004e-11	0.0011521197584709352	-0.0596211	-0.014205099999999997	0.00020178486600999995	0.003554675565210001	-0.005661600000000001	0.0011912699999999984	1.419124212899997e-06	3.205371456000001e-05	0.0007832549999999997	3.965199999999972e-05	6.134883950249996e-07	1.5722811039999779e-09	-0.000321657	0.0	0.0	1.03463225649e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
