csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
34050.109375	n/a	n/a	1159409948.4494631	21957.74609375	n/a	482142613.5175934	n/a	21966.466796875	n/a	482525663.5382118	n/a	n/a	n/a	n/a	-0.1157721775	0.0891495695	-0.0994228732	0.0815895269	-0.2568481091	0.0270032383	-0.029129067999999998	0.2176145703	-0.1658210099	0.08830629720000001	-0.0080777232	0.1217823784	-0.2083581829	0.0322286882	-0.10240259869999999	0.0753798075	-0.039085842200000005	0.1448388336	-0.12405422220000001	0.1114988281	-0.184828097	0.2376374441	-0.081787754	0.0508039468	-0.0089138227	0.2567520338	-0.0460990621	0.0935252156	-0.0859529722	-0.0013097346	0.0831479676	-0.0530110612	-0.0316690662	0.045695216100000005	-0.0896619205	-0.0500999507	-0.0034445899	0.1098758908	0.1033996238	-0.0517124092	-0.072106755	-0.0711177509	0.0863415181	0.0001096402	-0.0503619258	0.0168927189	-0.19371996940000002	0.0619170312	-0.08241406429999999	0.0511087942	-0.3138285581	0.100051479	0.2432643296	-0.028589187599999996	0.0865720708	-0.23536550280000001	0.051157664500000005	0.06311650889999999	-0.0401237658	0.0398843864	-0.0425556129	0.0021970004	-0.1589324807	0.1475956317	-0.16054358789999998	0.0189533186	-0.1025108614	0.0129778238	-0.08797600039999999	0.0905626678	-0.1137343534	0.11825590470000001	-0.054572107599999996	0.0191020036	-0.0090175342	0.1131219625	-0.0570324867	0.034750490099999996	0.1076747592	-0.0830368491	-0.0452420829	-0.025789717799999997	0.12266069210000001	-0.022610708700000003	-0.10035268550000001	0.020694244	0.1435784945	-0.0704017133	-0.0293760799	-0.0803222441	0.0175695767	0.0979579415	0.0773323298	-0.09646678880000001	-0.0461639026	0.1875679973	0.01114288	0.1217078847	0.1216831682	0.1216419777	-0.019159	n/a	n/a	0.000367067281	0.0387593	n/a	0.0015022833364900002	n/a	-0.0951589	n/a	0.009055216249209998	n/a	0.000404678	n/a	1.63764283684e-07	n/a	0.00162863	n/a	n/a	2.6524356769e-06	-0.000459276	n/a	n/a	2.10934444176e-07	0.0	0.0	0.0	0.0
33869.38671875	-180.72265625	32660.678482055664	1147135356.7042391	21912.361328125	-45.384765625	480151578.974308	2059.7769508361816	21816.56640625	-149.900390625	475962569.758316	22470.127109527588	1.3258120000000002	23.976019	0.03184145	0.0445860332	0.0662355809	-0.17877788309999998	0.1626040651	-0.24209827809999998	0.18046894219999998	-0.134943185	0.062489634	0.09718186300000001	0.0263895094	-0.0772638468	-0.0250026294	-0.2038135537	0.0393257888	-0.0310230367	-0.058981662699999986	0.0803824434	-0.0019182951999999998	-0.028423188	0.1088894235	-0.028280584700000007	-0.0512781393	0.049526866600000004	-0.0447075031	-0.1084160984	-0.0246203179	0.0593314203	-0.0131683702	0.013816801	-0.16713557310000002	0.0176146101	-0.0024217333	0.1605574062	0.0679258831	-0.0248493025	0.10500359810000001	0.0203692111	-0.15417679369999998	-0.06764759570000001	0.07057503309999999	-0.1425084314	-0.0922210624	-0.0825117957	0.0238642375	-0.09542739689999999	-0.10032320970000001	-0.2073856541	-0.1295631565	0.0219791935	-0.048185062599999995	-0.1484744509	0.044854947699999995	0.2643353015	-0.15585931449999998	0.0941359009	-0.015205315	-0.0694779695	0.09012673199999999	-0.08472118029999999	-0.0395771317	-0.1585320309	-0.027904820299999997	-0.0380885551	0.11345930859999999	-0.0693735473	0.0720652023	-0.0441593299	-0.0016823145999999998	0.09086509720000001	-0.0359869458	0.0512357004	-0.0037719003999999996	0.0570054718	0.015173361000000003	0.0283457373	0.13718320779999998	-0.1194426105	-0.0729946076	0.0175912779	-0.0505011887	0.071897447	-0.11765008369999999	-0.011421220800000001	-0.0049648544000000005	0.0400480337	-0.08329217309999999	-0.0055043122	0.0196926481	0.0189544824	-0.0505750885	-0.1922635006	-0.0881004337	0.026446766099999998	0.0662151191	0.044945771399999994	-0.11810684199999999	0.1013169259	0.1216419777	0.12141962949999999	0.12104935019999999	-0.023266400000000003	-0.004107400000000004	1.6870734760000035e-05	0.0005413253689600002	0.024933	-0.013826300000000005	0.000621654489	0.0001911665716900001	-0.0915591	0.0035997999999999868	0.00838306879281	1.2958560039999902e-05	0.00028708900000000003	-0.00011758899999999995	8.242009392100003e-08	1.3827172920999994e-08	0.00154006	-8.857000000000005e-05	7.844644900000011e-09	2.3717848036e-06	-0.000459276	0.0	0.0	2.10934444176e-07	0.0	0.0	0.0	0.0
33815.8125	-53.57421875	2870.196914672852	1143509175.0351562	21864.3671875	-47.994140625	478050552.50982666	2303.4375343322754	21713.251953125	-103.314453125	471465310.3798866	10673.876224517822	1.283179	23.205038	0.08541905000000001	0.2013392357	0.0436248896	-0.1227515753	-0.0200575768	-0.18493651449999998	0.0537180016	-0.20677872320000001	0.0757986421	0.1934704618	-0.0196386618	-0.025440587400000002	0.1225128093	0.0513046089	0.0830281432	0.0311935996	-0.0445076578	-0.0090795214	0.0176289577	-0.1597416195	0.1039541535	0.0644285308	-0.0036121935	0.1619790491	-0.1734079523	0.029476657000000007	-0.12007010859999999	0.10032481230000001	-0.030315727400000006	0.08486590140000001	0.0538735614	0.038545524399999996	0.0435786661	-0.0685270964	-0.0320016677	0.0758971975	-0.034450645	-0.0668550035	0.0779537189	0.007145963199999998	0.0034714978000000003	-0.030771846600000007	-0.0933471272	0.0252265848	-0.0098959236	0.0380350085	-0.0572558797	-0.064247495	-0.2590118598	0.0969867426	0.1787829973	-0.0186476173	0.0157678153	0.2131028904	-0.06196092440000001	0.1654953606	0.0423970688	-0.1512300185	0.0413441899	-0.0216120118	0.015729916200000003	-0.0692268617	-0.0111062296	-0.1029729953	0.0813067493	0.2087898465	0.0333959877	0.00535943	-0.1047985487	0.07002324019999999	-0.0744336512	0.00795416	-0.0787756496	0.10154640150000001	0.0207003875	0.0506522099	-0.0192886917	-0.0840853303	-0.0024450244	-0.1398154418	-0.0276340022	-0.1351803591	0.028774539300000002	-0.0507995279	0.0054567201000000004	0.1271838032	0.053680853	0.032957653999999996	-0.022584522200000002	-0.054259181	0.1652135262	0.0371641004	-0.0398672323	0.0899817059	-0.0148482138	-0.0738452146	-0.015571555700000001	-0.059243426900000014	0.1215101995	0.120893123	0.1198669825	-0.0233091	-4.2699999999996206e-05	1.8232899999996766e-09	0.00054331414281	0.024957	2.399999999999972e-05	0.000622851849	5.759999999999862e-10	-0.0205185	0.07104060000000001	0.00042100884225	0.005046766848360002	0.000199175	-8.791400000000003e-05	3.9670680625e-08	7.728871396000004e-09	0.00150463	-3.542999999999992e-05	1.2552848999999944e-09	2.2639114369e-06	-0.000296385	0.00016289100000000002	2.653347788100001e-08	8.784406822499998e-08	0.0	0.0	0.0	0.0
33672.6015625	-143.2109375	20509.372619628903	1133844095.9868774	21855.357421875	-9.009765625	477656648.03790665	81.17587661743164	21741.466796875	28.21484375	472691378.4796182	796.0774078369141	1.389604	25.129631	0.1187102	0.17751290420000002	-0.0669674175	-0.1313272941	-0.1720459496	-0.10960939800000001	-0.034808597000000004	-0.2053466145	-0.0090886725	0.0383801022	0.0494634788	0.0837661907	0.1364778078	0.15092166880000002	0.1213413493	0.205870948	-0.0669992492	-0.0382334495	0.0495740908	0.0897241113	0.1354603496	-0.051024194	-0.1212607441	0.06622748070000001	0.0952178779	-0.060602097	-0.035830686	-0.0917754259	0.0683465529	-0.0029619662	-0.0706412897	-0.0892417401	-0.0739990419	-0.0355175381	0.033664612999999996	0.054645159000000006	-0.1073275709	-0.16302015039999998	-0.060197773899999994	-0.0187733641	0.1547576589	0.0397608923	-0.07149223910000001	-0.0731337302	-0.024273009300000002	0.0649192225	-0.0797312359	0.088934228	-0.1353456045	-0.11002972429999999	0.2168338758	0.0738436388	0.112180032	0.1447586411	0.0210056115	0.17636357019999999	0.066172302	-0.0163487686	-0.08431196279999999	-0.0074562876	0.0063163444999999995	-0.10383238019999999	0.2271561228	-0.0684712576	0.1126676759	-0.033317784100000004	-0.0767873054	0.2121038784	-0.0428576822	-0.0485524732	0.034050603799999996	0.0205501318	0.051520735199999994	0.0146441566	-0.0806294109	-0.047944169800000005	-0.0335371409	0.11132755609999999	0.0943850693	-0.0565978466	-0.0023610684	0.1087252657	0.10605456640000001	-0.0622537367	-0.0867010792	0.0634193987	-0.032925206299999996	0.12210051849999999	0.0039029649	0.1176041941	0.08985941689999999	-0.054887432400000005	-0.1096632768	-0.0354304346	0.1040083466	-0.022309126800000002	-0.0946974273	-0.040319493	0.1213126213	0.12010478890000001	0.1181006348	-0.0160835	0.007225599999999999	5.220929535999998e-05	0.00025867897225	0.0580094	0.0330524	0.0033650904883600003	0.0010924611457599999	-0.0619648	-0.041446300000000005	0.00383963643904	0.0017177957836900005	-0.000272393	-0.000471568	7.4197946449e-08	2.22376378624e-07	0.00128127	-0.0002233600000000001	4.988968960000006e-08	1.6416528128999996e-06	-0.000251595	4.4789999999999956e-05	2.0061440999999958e-09	6.330004402500001e-08	0.0	0.0	0.0	0.0
33755.4140625	82.8125	6857.91015625	1139427978.5308228	21890.556640625	35.19921875	479196470.03641135	1238.9850006103516	21800.787109375	59.3203125	475274318.5882912	3518.8994750976562	1.153965	20.868319	0.08452935	0.09940941019999999	0.0245774183	-0.0888129892	-0.027524934700000003	-0.1484445602	-0.0530168952	-0.11480365960000001	0.029241117200000007	-0.056503410199999986	0.08551329	0.022213337200000002	0.0230482839	0.0418375583	-0.1473095657	0.105332285	0.058908194299999994	-0.0591525325	-0.0139530125	0.014696756399999997	-0.0798693832	0.0019515536	-0.11024938050000001	-0.0154063429	-0.0746808519	-0.1640358467	0.018539942	0.0501766494	0.0230161085	0.0062964112	-0.0326897711	0.045664490700000004	-0.08570240300000001	-0.07663782969999999	-0.1734269061	-0.0125267629	0.0704893332	-0.1149852183	0.0115279151	-0.000417561	-0.027225807299999998	0.0571895952	0.0957720527	0.0254588984	0.0499305589	-0.08693780359999999	-0.0307132059	0.0357885863	-0.0717859714	-0.1848789821	0.0586613566	-0.0500243742	0.2104516519	0.18118835390000002	0.0399874091	0.1102182736	-0.0414560313	0.0107005298	-0.0812768023	-0.1114660548	0.0588345718	0.062015628600000004	0.0109632519	0.0038606737	0.003519082800000001	-0.0531893853	0.0516792009	-0.0318753098	-0.10030930810000001	0.1453103465	-0.0284339439	0.11284181230000001	0.1190041877	-0.0899734636	-0.048912557	0.0015425570000000002	0.0666540823	-0.0406837419	0.034157077599999995	-0.0112530473	-0.009764574100000001	0.0788210604	0.0121976972	0.0197807563	-0.0362881655	-0.0357053262	0.1305528007	-0.17471187670000002	-0.09741564859999999	0.0736666946	-0.0042847861	0.0690488461	0.0299140442	-0.0148562637	0.06697895870000001	0.0045740855	-0.0618247296	-0.0477783269	0.12104935019999999	0.11905633460000001	0.11575891279999999	-0.0155555	0.0005280000000000007	2.787840000000007e-07	0.00024197358025000002	0.0137037	-0.044305699999999996	0.00018779139369000004	0.00196299505249	-0.0386282	0.0233366	0.00149213783524	0.0005445968995599999	-0.00040455	-0.00013215700000000002	1.636607025e-07	1.7465472648999995e-08	0.0011865100000000006	-9.475999999999928e-05	8.979457599999865e-09	1.4078059801000015e-06	-0.000351859	-0.00010026399999999996	1.0052869695999997e-08	1.23804755881e-07	0.0	0.0	0.0	0.0
33759.34765625	3.93359375	15.473159790039062	1139693554.1755526	21897.232421875	6.67578125	479488787.7376137	44.56605529785156	21756.412109375	-44.375	473341467.8729592	1969.140625	1.0223950000000002	18.489017	0.10123785	0.0485823277	0.0599449675	-0.1953643091	-0.015909043600000002	-0.20422561079999998	0.13286746929999999	-0.07279932139999999	0.0001276555	-0.0170526426	-4.76024e-05	0.1027564253	0.0927267148	0.0455407167	-0.20765708649999998	0.10097562339999999	0.0166585257	0.0548784894	0.08409392269999999	0.016182078500000002	-0.0496910809	-0.0090734547	-0.0337974259	-0.1192958598	-0.0233204181	0.0508020888	0.0431293744	-0.053800776200000004	-0.06362483440000001	0.1267934259	-0.0248628598	0.021852126099999997	0.0734502011	-0.008737715699999999	0.0223103354	0.0594930413	-0.0083580957	0.0227582422	-0.1241820761	-0.0372640746	0.0030772135	-0.049866016799999996	0.0482346351	-0.155487431	-0.027332076400000002	-0.0284522068	-0.08366022990000001	-0.11516774130000001	-0.037611051	-0.1208468855	0.0868863211	-0.0342014315	0.2546112092	0.21679039579999998	-0.126776945	0.0371202091	0.0015812220000000002	-0.0908361322	-0.1038462451	-0.0447071532	0.0780489585	0.0354597392	0.012363095800000001	0.0990884104	0.05784029490000001	-0.0850456658	-0.0503030943	0.0363470548	0.04504995690000002	0.0233834269	-0.033376088	0.021463091899999998	-0.042917796900000006	-0.0815049231	0.0043735115	0.0087881427	-0.0921188498	-0.027203102799999997	0.0672797738	0.0685461855	-0.1103887322	-0.13871445529999998	-0.0946853723	-0.0280790605	0.0396753237	-0.1255612418	-0.1372817693	-0.2241910578	0.0664983612	0.1088150168	-0.0546637492	0.0918542324	-0.0483916963	-0.1745687734	0.09988569189999999	-0.008035276800000001	0.0778585676	-0.0794181443	0.1207205288	0.11775003070000001	0.11285322490000001	-0.0148371	0.0007183999999999992	5.160985599999989e-07	0.00022013953641	0.0645548	0.0508511	0.004167322203039999	0.00258583437121	-0.0619827	-0.0233545	0.0038418550992899998	0.00054543267025	-0.0007317039999999999	-0.00032715399999999986	5.353907436159998e-07	1.0702973971599996e-07	0.0011190999999999998	-6.741000000000082e-05	4.544108100000111e-09	1.2523848099999996e-06	-0.000220146	0.00013171300000000002	1.7348314369000002e-08	4.846426131599999e-08	0.0	0.0	0.0	0.0
33746.98828125	-12.359375	152.754150390625	1138859218.0548248	21856.1015625	-41.130859375	477689175.5103149	1691.7475929260254	21722.72265625	-33.689453125	471876679.60035706	1134.9792518615725	1.014674	18.349379000000006	0.07909634999999997	0.20337740440000002	0.0725759903	-0.0814799528	0.07769631889999999	-0.14381776970000001	-0.0852774068	-0.1620660018	0.109470712	0.09166398419999999	0.0623784902	-0.0070501148	-0.09740368960000001	0.12252741660000001	-0.0775407228	-0.044285853	-0.0718904699	0.10091757609999999	-0.0933787922	0.0183696224	0.009079413100000001	0.17129910969999998	0.1173454981	0.011484257900000001	0.0105345934	-0.0868086431	-0.00207144	0.0002330859	0.0980572218	-0.06845891400000001	0.15215573289999998	0.0055529459	0.0087020594	0.0110546295	-0.0209519514	-0.08017044129999999	0.1239425656	0.17789257809999998	0.052920057400000005	0.0610595378	-0.0285074129	0.0458789236	-0.0382368005	0.1905935876	0.09532375439999999	0.0652366814	-0.0002677172	0.0029490856	-0.2075042886	-0.1059497109	-0.0353498614	-0.038124766000000004	0.1310900422	0.15885495619999998	0.07001319269999999	0.1668174266	-0.026146837000000003	-0.1063803391	-0.06966395339999999	-0.0505599361	-0.0163418002	0.1342835746	-0.0530429654	0.0960833243	-0.0765479933	0.1323012727	-0.0562075534	0.0166092392	-0.015766367	-0.0723590487	0.17022936760000001	0.0005225131	-0.0493159296	0.009081534300000001	-0.029829673799999998	-0.1180666467	0.08582352210000001	0.1368068359	-0.021604243	-0.0265248986	-0.0067099772	0.0712189803	0.11904085539999999	0.1325889325	0.1609729676	0.020840456299999997	0.048330125	-0.0004888267	-0.0649185932	-0.2561781242	0.0897820807	0.1397106063	0.0306786054	0.021921067000000002	0.0360686128	0.0404449821	0.055624008200000005	-0.0001379722	0.120326335	0.1161887065	0.1093977275	-0.0133497	0.0014873999999999998	2.21235876e-06	0.00017821449009000002	0.049359	-0.015195799999999997	0.002436310881	0.00023091233763999986	-0.016874599999999997	0.045108100000000005	0.00028475212515999986	0.0020347406856100004	-0.000864253	-0.00013254900000000014	7.46933248009e-07	1.7569237401000038e-08	0.00103664	-8.245999999999991e-05	6.799651599999985e-09	1.0746224895999998e-06	-0.00035123800000000003	-0.00013109200000000005	1.7185112464000014e-08	1.2336813264400002e-07	0.0	0.0	0.0	0.0
33763.2109375	16.22265625	263.1745758056641	1139954412.8101196	21848.91015625	-7.19140625	477374875.0158844	51.71632385253906	21865.18359375	142.4609375	478086253.58839417	20295.118713378903	1.408662	25.474279	0.11112649399999996	0.1919670967	-0.0722032331	0.12911492089999999	-0.0401441295	-0.16928737230000002	-0.1388439769	-0.1110443654	-0.11452377119999999	0.052459606799999996	-0.002011702	-0.11927547449999999	-0.028922760099999997	0.21647677510000002	0.0098070889	-0.1277892388	-0.0053555518	0.000359569	-0.0436600107	-0.0843670549	-0.0779404729	0.0826298506	-0.013729719599999999	-0.0169092037	0.1313652292	0.25197877329999996	-0.0067924119	-0.05813895650000001	-0.0708344209	-0.062154965199999995	-0.032911814399999996	-0.0221665886	0.1133532885	-0.11170534650000001	0.0060235567	-0.0990275335	0.1091550772	0.025433906200000002	0.001705967	0.1065207467	-0.0114905109	0.0343694998	0.037220412599999995	-0.0504684128	-0.10214033130000001	-0.0573477939	0.0292355565	0.20340170510000002	-0.0929491708	-0.0044122992	0.0390332719	-0.000128893	0.08621694029999999	0.187690103	0.1105674521	0.0125925551	0.1133207567	0.010660099099999999	0.1011635794	0.054322910599999996	-0.043614928399999996	0.2731318681	-0.0470074571	0.0598397427	-0.11061038320000001	0.084510924	-0.1262938498	0.1500450764	0.0990374093	-0.053385378600000005	-0.0796980002	0.0145045784	-0.19245741600000002	-0.0157582049	0.0100326496	0.0350973989	0.007397268100000002	0.0176753167	-0.0156018393	0.10282792730000001	0.10890204710000001	0.0500366634	-0.0043922642	-0.0026224457	0.022806866800000002	-0.09995617080000001	0.0210795371	-0.099641316	0.049203645	0.0478067668	-0.0186117099	0.08789155289999999	-0.034039698	0.0652117978	-0.0471298049	0.046278486699999996	0.0309994073	0.021833339700000003	0.1198669825	0.1143757435	0.10540925529999999	0.000126254	0.013475953999999998	0.000181601336210116	1.5940072515999997e-08	0.00253251	-0.04682649	6.4136069001e-06	0.0021927201657201	0.0109385	0.0278131	0.00011965078225	0.0007735685316099997	-0.00056438	0.00029987300000000014	3.1852478439999994e-07	8.992381612900006e-08	0.000984332	-5.230800000000004e-05	2.7361268640000045e-09	9.689094862239998e-07	-0.000459276	-0.00010803799999999996	1.1672209443999994e-08	2.10934444176e-07	0.0	0.0	0.0	0.0
33732.51953125	-30.69140625	941.9624176025392	1137882873.9261627	21859.3515625	10.44140625	477831250.7329712	109.02296447753906	22017.708984375	152.525390625	484779508.92062765	23263.994785308838	1.378456	24.928032	0.131410604	-0.049853615999999996	-0.1164546908	0.1416523788	-0.1468376924	-0.0511252638	-0.1941510169	-0.060527107699999985	-0.16906664149999998	-0.0984024926	-0.013356823700000001	0.0574694168	0.041288544100000005	0.09697098720000001	-0.0425746568	0.0500483496	0.09983041029999999	0.0766119934	0.09833330109999999	0.2127878152	-0.0640049699	-0.0331002408	-0.12215390529999999	0.0218857363	-0.034980391	0.11459038640000001	0.09638287710000001	-0.0260294448	-0.0972200884	-0.0579664812	0.13829880890000001	-0.0782824613	0.07076854469999999	0.035507356000000004	0.0007867899000000001	0.17136428739999998	-0.0930125905	0.1588300968	-0.0198920857	0.1899375914	0.0624265247	0.038361148399999996	0.0430676321	0.006872765699999999	0.0493474627	0.0294634962	0.049573265400000004	0.19861785510000002	0.1221291068	-0.05918998480000001	0.0678159377	0.0316264741	0.0895164899	0.0577416574	0.154471892	0.0249859479	0.0957152977	0.1106288517	-0.0559457025	0.1073229031	0.1342477588	0.0741795386	0.0036472975	0.1238738357	-0.0143917145	-0.1709495415	-0.0365931356	-0.0335667245	-0.020281837900000002	-0.058282915899999996	-0.1118459119	-0.07687491889999999	-0.015018026799999999	0.0523369491	-0.10502466880000001	-0.0205726787	-0.19808382019999998	0.1119375058	0.1871518071	0.10680697460000001	0.029549763700000002	-0.0448989287	0.0501302525	0.0081623138	-0.073860629	0.0425469028	-0.04209394440000001	0.0099789267	0.058186679299999995	-0.1434514109	-0.1395738101	-0.13928200599999999	0.0578184955	-0.08508374310000001	0.0263735898	-0.0863627734	-0.0969449818	0.0678252784	0.11934271980000001	0.112315068	0.1009072399	-0.00805336	-0.008179614	6.6906085188996e-05	6.485660728960001e-05	0.07426829999999998	0.07173578999999998	0.005515780384889997	0.0051460235669240975	-0.0142251	-0.0251636	0.00020235347001000006	0.0006332067649600001	-0.0006918110000000001	-0.00012743100000000012	4.786024597210001e-07	1.623865976100003e-08	0.0011012	0.00011686800000000022	1.3658129424000052e-08	1.2126414400000002e-06	-0.00017694299999999996	0.0002823330000000001	7.971192288900003e-08	3.1308825248999986e-08	0.0	0.0	0.0	0.0
33747.26953125	14.75	217.5625	1138878200.8148346	21870.01953125	10.66796875	478297754.29725647	113.80555725097656	22011.697265625	-6.01171875	484514816.51352316	36.14076232910156	1.0004	18.091257	0.043814762	-0.1145857239	-0.07653589599999999	0.1111927882	-0.0612231057	-0.08530244960000001	-0.0962732317	0.0302804762	-0.0754628817	-0.1988026344	-0.099221249	0.1266412725	0.018348171599999998	-0.0163680927	-0.0211105521	-0.0544658039	0.0974448408	0.0539978829	-0.18045939379999998	0.1554463489	0.0092470495	0.0835540896	0.0627464777	0.0457049787	-0.14361784689999998	-0.08072404150000001	-0.0579574118	0.059344448	0.0952767241	0.0269714626	-0.027144406200000002	0.0034882417	-0.050118237	0.0263168861	0.0055475891	-0.0259379716	-0.0754482439	0.17768785269999998	0.031201478799999998	-0.1251434277	-0.1470861459	-0.0855971049	-0.0503978426	0.094659295	0.0216971291	-0.0034137733000000003	0.0445848982	0.0749793625	0.1901190186	0.0117233231	0.0458094111	-0.13501156779999998	0.1545003339	0.06064269150000001	0.1344105106	-0.008969626999999999	-0.006928620600000001	0.09082425	-0.047490295099999996	0.1774624407	0.1074393384	-0.0541870483	-0.1439298752	0.137514078	-0.0912985032	0.05234402	0.0837183452	-0.0623951653	-0.09901264109999999	0.016349402	-0.0266504232	0.0593756386	0.0913168502	0.07649550599999999	-0.0123324531	-0.0433196472	-0.03351968	-0.043807775	-0.012191676200000001	-0.18721098030000002	0.0716270303	0.12361680550000001	0.0051473108	-0.0652759108	0.1015776462	0.0293333353	-0.0744808499	0.1320010203	-0.00872888	-0.12257405390000001	-0.0274121232	-0.0385200245	0.0968080605	-0.0096283075	-0.2173816941	0.0546908865	0.1260718124	0.0545552776	0.11875383099999999	0.1100111431	0.0959136145	0.000140782	0.008194142000000001	6.714396311616403e-05	1.9819571524000002e-08	0.059773300000000015	-0.014494999999999971	0.0035728473928900006	0.00021010502499999923	-0.00857363	0.0056514700000000005	7.350713137690001e-05	3.19391131609e-05	-0.000507517	0.0001842940000000001	2.5757350528899997e-07	3.396427843600004e-08	0.00103664	-6.456000000000018e-05	4.167993600000023e-09	1.0746224895999998e-06	-0.000237572	-6.0629000000000025e-05	3.6758756410000042e-09	5.6440455184000005e-08	0.0	0.0	0.0	0.0
