csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	a_comp_cor_100	a_comp_cor_101	a_comp_cor_102	a_comp_cor_103	a_comp_cor_104	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06
34292.33984375	n/a	n/a	1175964571.9592438	24235.46875	n/a	n/a	587357945.5322267	24292.005859375	n/a	n/a	590101548.6719093	n/a	n/a	n/a	-0.0105833879	-0.14614603140000001	0.1216421851	0.0585612655	-0.0574214591	0.0512386976	-0.07440522690000001	0.018290383400000002	-0.0262252883	0.1640958221	-0.2348284752	0.0470937162	-0.0333468291	0.1757984413	-0.0728475404	0.2095579136	-0.0061759033	0.0727112315	-0.1097147656	-0.0775692033	0.0335669439	-0.0957579724	0.05020993940000002	-0.0699257729	0.0553387509	-0.027181488700000003	0.0920771918	-0.032840372	0.0182778555	-0.1333540189	0.0487754466	-0.0689727959	0.0501880119	-0.0689043238	0.062335808300000004	0.0661964436	-0.0712405212	-0.0153273511	0.092731887	0.0447967079	-0.0433865471	0.0059394128	0.0080860412	0.0220357204	0.0388743487	-0.0577399479	0.0662256148	0.0724398428	-0.0346751929	-0.0181886066	-0.0380208524	0.028095715299999997	0.028806741099999998	0.025279883399999998	-0.0075787321	-0.2018665926	0.029842477200000002	0.1262353816	-0.0371981588	0.2428676181	-0.0559843095	-0.0649860268	0.0563777175	-0.0134091181	0.0717727883	-0.18775334300000002	0.1039680959	-0.1526525449	0.0050169295000000004	-0.069413438	0.0819008734	-0.1548314624	0.11135729050000001	-0.006347887900000001	0.1421366489	-0.0346570198	0.038674828599999996	-0.0049718007	0.1700841514	-0.0068879113	0.0055178402000000005	-0.0117170766	0.1292338414	-0.003620975	0.0547216085	-0.1317349911	0.1437177366	-0.0391334708	0.0471330643	-0.0375155489	-0.0036891042	0.0781379181	-0.0649318918	-0.0696168425	0.058569041399999994	0.0567468428	-0.077626888	0.0321109383	0.0284748304	0.022661675099999997	-0.029760918900000002	-0.0137044444	-0.0749774686	0.09586943839999999	0.12145296109999999	-0.0995153552	-0.100017336	0.0068587796	0.0102285199	0.11110588789999999	0.11109021890000001	0.1110641056	0.1110275503	0.0503871	n/a	0.00253885984641	n/a	0.043910500000000005	n/a	n/a	0.0019281320102500004	0.07791589999999997	n/a	n/a	0.006070887472809996	0.00153856	n/a	2.3671668736e-06	n/a	-4.2351599999999996e-22	n/a	1.7936580225599997e-43	n/a	0.00152688	n/a	2.3313625344e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33829.63671875	-462.703125	214094.1818847656	1144444320.5225985	24233.869140625	-1.599609375	2.55875015258789	587280413.5249367	24252.662109375	-39.34375	1547.9306640625	588191619.3915138	1.253097	22.27022	0.11498175	-0.1296540818	0.0655095709	-0.0148320034	-0.052741708899999996	-0.0415068061	0.0545871622	-0.0753988767	-0.0503666609	0.083115238	0.0830340224	-0.0591926874	0.07122846990000001	-0.042043318899999994	-0.0085197026	0.09875354480000001	-0.09001464449999999	-0.1064443418	0.0054010803000000005	0.0967246916	0.0039217791	0.11207189029999999	-0.020838798000000002	-0.0094756054	-6.03309e-05	-0.047311381500000006	0.0105838049	-0.014363413600000001	-0.0049701048	-0.017039619199999998	-0.2337682171	0.043809712300000005	-0.023570152599999998	-0.0077425964	-0.0818854151	-0.0835648208	0.0909289206	0.1110390473	0.1065657609	0.09530958029999999	-0.0095078915	-0.0452231751	-0.0328699225	0.011237451	0.014064421499999999	0.020138377	0.1306599766	-0.0663319465	-0.1553401283	0.1034045441	-0.0555043158	0.0541071666	-0.0473945771	0.0330415169	0.0807176214	0.13473930679999999	0.0499309283	-0.0537044435	-0.044852200599999996	-0.0248115946	0.0240796089	-0.0428357697	-0.057437956100000014	0.0653762836	-0.0362555259	0.0333190946	-0.08836208820000001	0.07869650639999999	0.0015977367000000002	0.053878872300000005	-0.0833595359	-0.1296512818	-0.0062787423	0.0324430044	-0.0873624065	-0.0359853042	-0.0751342899	-0.1059858261	0.1344072569	0.0304916245	-0.0343169708	-0.0785127112	0.12236100400000001	-0.0036239691	-0.0694364196	-0.0129982177	-0.1046148246	0.1006124748	0.0074319451	-0.0109529554	0.1344236856	-0.0659548943	0.0105126505	0.0095585894	0.0497563071	-0.11130105439999999	0.0065789415	-0.0904620959	-0.029603341800000002	-0.0097829746	-0.0604022733	-0.056981995999999986	0.0069373319	0.057113452099999996	-0.1657172134	-0.1088157634	0.1197363201	0.0198255786	0.021321236	0.0257911136	0.1110641056	0.1109231287	0.1106882998	0.1103598175	0.0332819	-0.017105199999999994	0.0011076848676100002	0.00029258786703999977	0.043901800000000005	-8.700000000000374e-06	7.569000000000651e-11	0.0019273680432400004	0.0417032	-0.036212699999999966	0.001311359641289998	0.0017391568902399995	0.00176076	0.0002222000000000001	3.1002757776000008e-06	4.937284000000004e-08	-0.000490423	-0.000490423	2.4051471892900005e-07	2.4051471892900005e-07	0.0010064	-0.00052048	1.01284096e-06	2.7089943040000005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33825.90234375	-3.734375	13.945556640625	1144191669.3689115	24224.162109375	-9.70703125	94.22645568847656	586810029.9012794	24325.216796875	72.5546875	5264.182678222656	591716172.2149696	1.206719	21.445984	0.10490810000000003	0.0404090568	0.0738527929	0.039859997700000004	-0.019853579399999998	-0.040972195	0.015341339099999999	-0.0660988327	-0.0347535507	-0.0366232813	-0.018628442	-0.0084904578	0.1431587323	0.0073942969	0.0025052756	0.03239852	-0.0318802449	-0.0266036935	0.10792557550000001	-0.0664258886	-0.12063861769999999	-0.0647962283	0.029172323599999998	-0.09394690300000001	-0.0233226019	-0.020216561799999998	0.0354387936	-0.0164396455	0.0903587651	0.1118269374	-0.0440711696	-0.0036319433	-0.0267161516	0.0852243948	-0.1366235385	-0.04691759	0.069270868	0.1400967134	-0.0021748607	0.10464868449999999	-0.009019791899999999	-0.08251857580000001	0.0697833962	0.0061962139	-0.0216084219	0.1334481855	-0.0242762588	0.0822456939	-0.0371726323	-0.1431018974	-0.0397066502	-0.16103337210000002	0.0150358872	-0.0374537512	-0.0777667406	-0.045125826900000006	0.06012006070000001	-0.0204403518	0.018471075	0.0110812055	0.1191691839	-0.0443483723	-0.0386738396	0.0631167423	-0.0467516642	0.0032550612	0.00647957	0.1237340306	0.0672995257	-0.0599120035	-0.0164849797	0.0146112943	0.0515910743	0.12084619740000001	0.059181516399999995	0.1361636117	-0.0343284949	0.0388241551	-0.0524865142	-0.0788743744	-0.07466609440000001	-0.015122525500000001	0.0245538875	-0.1312445629	-0.0063119826	0.041387290099999995	-0.0479515688	0.0717579221	-0.0435134875	0.09808008039999999	0.1235535083	0.0749852015	0.0280861829	-0.1021528328	0.0270500586	-0.075614019	0.0710539075	0.0530601685	-0.0272785793	0.1106190058	0.0064195699	0.09396966080000001	-0.0512027409	-0.12276812039999999	0.0188472104	-0.0156518849	-0.0012250807000000002	-0.0393294887	0.0569936181	-0.0553729099	0.11098055650000001	0.1105891995	0.1099379598	0.1090283678	0.0332106	-7.130000000000329e-05	0.00110294395236	5.0836900000004705e-09	0.014522899999999997	-0.029378900000000006	0.0008631197652100004	0.00021091462440999995	0.0272987	-0.014404499999999994	0.00020748962024999982	0.0007452190216900001	0.00192201	0.00016124999999999996	3.6941224401e-06	2.6001562499999975e-08	0.000365145	0.000855568	1.33330871025e-07	7.319966026240002e-07	0.00121065	0.00020425	1.4656734225e-06	4.1718062500000005e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33914.74609375	88.84375	7893.2119140625	1150210002.6035311	24221.150390625	-3.01171875	9.070449829101562	586664126.2452736	24265.50390625	-59.712890625	3565.629306793213	588814679.824234	1.156406	20.551819	0.16001493499999994	0.0731514935	-0.0407992562	0.0776425318	-0.016409181499999998	-0.0755874011	0.0471312167	-0.1348839372	-0.0156626998	-0.1229843374	0.0112946955	-0.1868820204	0.1014581415	-0.0942944264	0.0504444553	0.0124296441	0.0278348177	-0.0064710398999999995	0.0754695237	-0.1183098281	-0.0158441127	0.16033466	-0.2035500364	-0.0343257906	-0.032201712	-0.0170371503	-0.0316779897	-0.011260738000000001	-0.08255477110000001	0.026760711200000002	0.142038685	0.1305414176	0.0195293419	0.0340032072	0.0773791758	0.06309290719999999	-0.0345812288	0.07041052519999999	0.12669951470000002	-0.1275491168	0.12826017779999999	0.07989636160000001	0.0444490231	-0.0150278331	0.105513205	0.0377179375	0.0625409606	-0.0023399010999999997	0.05848158940000001	0.0214934717	-0.02902326	0.1273177753	0.027281996	0.0988132275	0.09328300640000001	-0.0773031394	-0.0387512337	-0.026675196	0.0602099702	-0.0623728068	0.09581454939999999	-0.070790216	-0.0921228942	0.09960625960000001	-0.021086959300000003	0.0347655975	0.010913336599999999	0.2532906377	-0.13782835029999999	0.045933519900000004	0.0525523748	0.0341398871	-0.0516583524	-0.0017898418	-0.0350705152	0.15548835	-0.0870795547	-0.0352776477	0.12053090529999999	0.0405952169	0.10186578460000001	0.044095641500000005	0.0633107237	0.049107708	0.11612196529999999	0.0314370512	0.1148218885	-0.0814107696	-0.019111428899999998	-0.07130538480000001	0.00029378630000000003	0.0117707079	-0.0810278981	-0.0240692107	-0.0529452729	-0.0131672426	-0.06933847900000001	0.021897825699999998	0.039301759900000004	0.0070804686	-0.1161000308	-0.1943039768	-0.0957057261	-0.0381084785	0.1360495697	0.0668269038	0.0760003296	0.026666685	0.0282991285	0.051453226100000006	0.11085527220000001	0.11008893369999999	0.10881562460000001	0.10704120869999999	0.0332156	4.999999999998062e-06	0.00110327608336	2.4999999999980614e-11	0.08764060000000001	0.07311770000000001	0.005346198053290001	0.007680874768360001	0.0516908	0.0243921	0.00059497454241	0.00267193880464	0.00136044	-0.00056157	1.8507969936e-06	3.153608648999999e-07	-6.26277e-05	-0.00042777269999999995	3.9222288072899994e-09	1.8298948286529e-07	0.00147131	0.00026066	2.1647531161e-06	6.794363560000001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33903.98046875	-10.765625	115.898681640625	1149479891.6253815	24256.095703125	34.9453125	1221.1748657226562	588358178.7591591	24270.3359375	4.83203125	23.34852600097656	589049206.519104	1.275289	22.664629	0.15001282500000002	-0.0738060875	-0.1009506068	-0.06528581900000001	-0.0699738431	-0.06544772	0.0464765489	-0.0281928465	-0.0272241543	0.0450747085	0.06980022150000001	-0.12213428539999999	-0.0382482337	0.0240199355	-0.018982307099999998	0.0807835341	0.08540489529999999	-0.1217999181	-0.1100297538	0.09459343619999999	-0.010385071800000001	-0.0569918742	-0.017108858799999998	-0.08639279039999999	0.0573058302	-0.0034229421	0.0589696819	0.08459654429999999	-0.0992237367	0.017495568899999998	-0.0252092408	-0.011184308	0.0426867695	0.0097589075	-0.0712232183	-0.0092104856	0.006277804200000001	0.042461518399999995	0.1593052932	0.023495417799999998	-0.0576089195	0.0008254311999999999	0.0990053952	-0.1981384729	-0.023126427400000003	-0.0024602407999999997	-0.014102163400000001	0.046983045300000005	-0.0082857452	0.0564306825	0.0819725009	0.10405620480000001	-0.03811714	0.043304937	0.0112916625	0.0536334852	-0.0778286604	0.0326175996	-0.1086025966	0.0059910415000000005	0.0950728434	-0.0689100954	-0.0314487953	0.0142879243	-0.006414963199999999	0.0159212804	-0.0800535187	-0.0003605069	-0.0853853767	0.0047692878999999995	-0.0480144352	-0.14666883279999998	-0.0944480967	0.0088175211	-0.061301215199999995	-0.0167705551	0.0552342022	0.12210365279999999	0.08220864110000001	-0.0968698319	-0.0151287021	-0.0267071721	-0.055610848600000005	0.0987421	-0.07385473740000001	-0.0262666892	0.07968085650000001	0.0454318164	0.0391838895	-0.0016578792000000002	-0.0685292659	0.0411804464	-0.0345495703	0.0591808729	0.007754802299999999	-0.0143220823	0.0567421796	-0.1117219321	-0.0169883723	0.0710832735	-0.1359559546	0.057312662	0.028270233399999997	0.0960023083	0.007121765	-0.010577138	0.0330679917	-0.0344006316	-0.040116325	0.0947105307	0.1106882998	0.10942308369999999	0.1073250918	0.10441029119999999	0.03322	4.400000000001625e-06	0.0011035684	1.9360000000014303e-11	-0.00563494	-0.09327554000000003	0.008700326362291603	3.1752548803599994e-05	0.044711	-0.0069798	4.871760804000002e-05	0.0019990735209999997	0.00190269	0.00054225	3.6202292361e-06	2.940350625e-07	0.000125994	0.00018862169999999998	1.5874488035999996e-08	3.557814571089e-08	0.00120712	-0.0002641900000000001	1.4571386943999996e-06	6.979635610000004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34085.4921875	181.51171875	32946.5040435791	1161820777.6641235	24246.20703125	-9.888671875	97.78583145141602	587878555.4022369	24320.98046875	50.64453125	2564.8685455322266	591510090.9613191	1.1886310000000002	21.124537	0.09669268999999996	-0.09386830880000001	0.0596849132	0.0148649879	0.023732190400000002	-0.0191914736	0.059566490199999995	-0.0324815574	0.09458169599999999	0.0496479637	0.0139517971	-0.0432668396	0.1327789566	-0.0587316126	0.042390230599999995	0.0563593048	0.0041071364	5.82191e-05	0.1001735049	0.2015366103	0.020476667900000002	-0.14955169199999999	-0.1216807687	-0.047331708099999995	-0.0333883258	-0.0296452689	0.10405817980000001	-0.048901882599999995	0.0032679083	0.081642533	0.044799747599999995	-0.1069771262	-0.049591861200000004	-0.0331621675	0.1054599583	-0.096696789	-0.0488420996	-0.1008826891	-0.0541050925	-0.0028985385999999998	-0.0233437693	-0.007889314100000001	-0.0885556509	-0.0635852114	-0.0701075622	-0.0763811075	-0.06505619950000001	0.009634253	0.0099913898	-0.1802017902	0.06267287190000001	-0.0240435113	-0.0969672173	-0.0785745757	0.0611406027	0.10211809570000001	0.0464930679	-0.0004595767	0.0694017946	0.057291118099999996	0.0854520722	-0.027384862200000002	-0.046591340099999996	0.0226503087	0.1005481702	-0.033261251	-0.0427745016	0.14712380630000002	0.0235712092	0.0720468787	-0.11574981599999999	-0.007413296800000002	0.022368439500000004	0.1439019571	-0.0658713216	0.0630138022	0.2363896625	-0.015395258799999999	0.0031638127	-0.09652908140000001	0.0326328339	-0.1124619194	0.06500519910000001	-0.066004378	-0.0349350494	-0.0907101878	-0.0193789145	-0.0305681008	0.0053393952	0.022008020299999997	-0.042180380499999996	0.031223228199999998	0.0207040467	0.11402323630000001	0.0619134021	0.0428147949	0.0342084442	0.1111641659	-0.003368812	-0.0081752146	0.0417280627	0.0251651445	-0.0524144148	-0.0983522925	0.0010062332000000001	-0.0049108283	-0.0752931975	0.071029626	-0.0220541784	-0.0799919196	0.110479702	0.1085926509	0.1054714048	0.10115143789999999	0.0288332	-0.004386800000000001	0.0008313534222400001	1.924401424e-05	0.0349708	0.04060574	0.0016488261209476002	0.00122295685264	0.0561561	0.011445100000000001	0.00013099031401	0.00315350756721	0.0012784	-0.00062429	1.6343065600000005e-06	3.897380041e-07	0.000180985	5.4991e-05	3.2755570225e-08	3.0240100810000007e-09	0.0010813	-0.00012582	1.1692096899999995e-06	1.5830672400000003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33989.52734375	-95.96484375	9209.251235961914	1155287969.051529	24238.8359375	-7.37109375	54.33302307128906	587521167.6050415	24376.51171875	55.53125	3083.7197265625	594214323.5743562	1.192061	21.18549	0.07109354999999999	-0.011635109	0.0722578055	0.07563575360000001	0.09499248630000001	-0.0344381773	0.0058477684999999995	-0.0036649567	0.0106569196	-0.018466034699999998	0.0215653022	0.0257803421	0.0506132135	-0.0865071791	0.0847340557	-0.071111888	-0.0559389639	-0.0969827217	-0.0148701194	0.0642774077	-0.052072741	0.0636354679	0.0066626307	-0.1211862549	-0.0090730102	-0.0957240043	-0.10784929830000001	-0.1788009947	-0.0160981189	-0.1310939015	0.0318012113	0.2103039757	-0.1140005917	-0.030956906099999997	0.0499538167	0.0249135069	-0.0006613702000000001	0.033779207	-0.027737580699999997	0.07936502179999999	-0.1111995769	0.06386112299999999	-0.0556314133	0.02560423	-0.0463238933	-0.0208318746	-0.0496967304	0.0044333273	-0.12016221560000001	0.0851165275	-0.0249076864	-0.0680263637	-0.0839402464	-0.0242096499	0.0002912808	0.0274546072	0.0689156806	0.0137561796	0.1225173334	-0.0104582741	0.0159540136	-0.0307623532	-0.0134156625	-0.0009780216000000001	0.0051453588	0.0481341514	0.00046264980000000004	0.042798877699999995	-0.0101112279	0.0341426559	-0.0791603359	0.0507726206	-0.0858910801	-0.0295117351	-0.0138080871	-0.0107288126	-0.049418356600000005	-0.1976530863	-0.0269975239	-0.067667338	-0.0644720883	0.0208826593	0.12303378720000001	0.1317187685	0.0786976961	-0.11171133960000001	-0.06373135719999999	-0.1367920048	0.053118329400000004	-0.040384172999999995	0.08613266230000001	0.0294027784	0.0058446317	-0.0627280524	-0.19510817170000005	-0.0321429056	0.023815403199999998	-0.0792201716	-0.040270715299999996	0.0506484058	0.0425917058	0.07213835889999999	0.0119516422	0.1402393399	-0.0607654954	-0.138647224	-0.0727931825	-0.09402013039999996	-0.0506386782	-0.09943603289999996	0.1102295573	0.10759888449999999	0.103260836	0.0972842479	0.0213329	-0.007500299999999999	0.0004550926224100001	5.6254500089999976e-05	0.017540799999999995	-0.017430000000000008	0.0003038049000000003	0.0003076796646399998	0.0405364	-0.0156197	0.00024397502809	0.00164319972496	0.00137427	9.586999999999984e-05	1.8886180329e-06	9.191056899999971e-09	4.6764e-05	-0.00013422100000000001	2.1868716959999994e-09	1.8015276841e-08	0.00070052	-0.00038077999999999983	4.907282704000001e-07	1.4499340839999988e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34186.7578125	197.23046875	38899.857803344734	1168734409.7305298	24256.1171875	17.28125	298.6416015625	588359221.0137329	24408.28125	31.76953125	1009.3031158447266	595764193.5791017	1.190285	21.153931	0.09309921	0.0730904348	-0.0994393347	0.0668929663	0.0932916498	-0.0143925652	-0.0106286004	0.0267180461	0.12806444150000001	-0.050704453	-0.1109708326	-0.0108299255	-0.12146285970000001	-0.1811763416	-0.044197611500000004	0.0054761417	0.0307899336	-0.1551544188	-0.0012236915	0.0737428096	0.08113297259999999	-0.006927690699999999	-0.046964113099999996	0.056357975899999996	-0.1131652964	-0.0728145241	-0.1698812003	-0.0870560782	-0.0503974613	-0.0895724873	0.0243286849	-0.0919979428	0.0730328286	-0.0648924826	0.0411066491	-0.0218494531	-0.040637745600000004	-0.0990883208	0.08659710890000001	-0.009506878199999999	-0.0852281333	0.0674102262	0.1257812602	0.0454456808	0.06886961700000001	0.09358083	-0.058825344	-0.1712783448	0.0088621375	-0.15076510369999999	-0.04499930059999999	0.0483890791	0.1267564899	-0.0497687981	0.032578817	-0.0798168468	-0.1161581268	0.049751838300000004	0.1092581532	0.0266395911	-0.0610494179	-0.0151187678	0.0123842836	-0.025661467200000003	0.1030657961	-0.0745011721	0.1425329689	-0.0377422292	-0.09245604130000001	0.1913692327	-0.0044601003	-0.1417852354	-0.049837722800000005	0.0068453907	-0.0764917454	-0.0457115274	0.035129325	-0.0069631473	-0.0659837674	0.0616745937	0.0956449233	0.1059511513	0.1721548925	-0.0250136772	-0.061164730099999995	0.0055504339	0.14803865119999998	-0.0708990261	-0.0580863379	0.0038448874	-0.0563222083	-0.006642924200000001	-0.014873052099999999	-0.0621204463	-0.1687403606	0.028356547200000002	0.16299181699999998	0.0359741112	0.0954516749	0.0204838963	-0.0344095645	-0.0680246329	-0.0784723176	0.006448431	-0.0064533139	0.0173396675	-0.067105176	0.12001954849999999	0.008011912900000001	-0.10991398710000001	0.1099379598	0.1064432791	0.10070086519999999	0.09283197900000001	0.016491400000000003	-0.0048414999999999994	0.0002719662739600001	2.3440122249999985e-05	0.0103784	-0.007162399999999995	5.129997375999994e-05	0.00010771118656	0.00675164	-0.03378476	0.0011414100082575995	4.55846426896e-05	0.00188243	0.0005081600000000001	3.5435427049e-06	2.582265856000001e-07	0.000297715	0.00025095099999999996	8.8634221225e-08	6.297640440100001e-08	0.00051342	-0.00018710000000000005	2.636000964e-07	3.500641000000002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33986.25390625	-200.50390625	40201.81642150879	1155065454.5800936	24212.744140625	-43.373046875	1881.2211952209475	586256978.8193703	24377.396484375	-30.884765625	953.8687477111816	594257459.3564186	1.076475	19.131271	0.14289385	-0.058636024	-0.0536955262	-0.07184112	-0.0099773795	0.013379334	0.0664683808	-0.032965721600000004	0.0765178824	0.0441597635	-0.014504403300000001	0.0204514902	-0.0500613742	0.0083352571	-0.124985805	0.0297532114	-0.0189099513	0.1420340841	0.0282585181	0.0727179775	0.0617725237	-0.0490352508	0.0929781191	0.09224247990000001	0.047089181699999996	0.0989483974	0.15290848810000002	0.09830062869999999	0.0281419461	-0.0281741447	-0.0103103283	0.0013897084	0.1066333679	0.033386465	-0.0877663444	0.1123562243	-0.07267872639999999	-0.1446397421	-0.10618198820000001	0.1931536761	-0.0545468148	-0.0247180224	0.0921860914	0.0135438117	0.1609880464	-0.0070056717000000004	-0.013242984199999999	0.17810355239999998	-0.059204084800000015	-0.032113002599999996	-0.1069674608	0.0723861391	0.0243573375	-0.0385776508	-0.0365043493	0.06178936	-0.04694209480000002	0.050594300300000006	-0.0763549697	0.0992994457	-0.056938423099999996	0.0057312013	-0.0707826974	0.018217960800000002	0.0841057766	-0.040135635	-7.5505999999999985e-06	-0.06738808980000001	0.0248184366	0.0115514533	0.0741955946	0.0443655763	0.1320761291	0.016022635	-0.0371273617	-0.099808127	0.054546848700000004	0.0534160544	-0.08859167429999999	0.013024238	-0.021096850099999998	-0.014106093200000001	-0.2080526052	-0.0396771686	0.0453394445	0.1353923786	-0.0677328549	0.0737185147	-0.0054738242000000005	0.0350006926	-0.0519411568	-0.0367511899	0.1011401289	-0.0915442671	0.0884798923	0.0317419625	0.1276256648	-0.06814104929999999	0.1405919553	-0.0310288146	-0.0382548743	0.1286396695	0.0482305455	0.0527901972	0.1081536426	-0.0606959147	-0.0019710036	-0.0644670047	0.1724032959	-0.17686526589999998	0.1096050192	0.105127573	0.09780015460000001	0.08782140769999999	0.016539499999999995	4.80999999999919e-05	0.00027355506024999985	2.313609999999221e-09	0.0689776	0.0585992	0.0034338662406400004	0.00475790930176	0.00690298	0.00015134000000000068	2.2903795600000204e-08	4.76511328804e-05	0.0006437459999999999	-0.0012386839999999999	4.144089125159999e-07	1.5343380518560004e-06	4.15948e-05	-0.0002561202	1.7301273870399996e-09	6.559755684804e-08	0.00070052	0.00018710000000000005	4.907282704000001e-07	3.500641000000002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33804.87109375	-181.3828125	32899.72467041016	1142769309.6650546	24225.56640625	12.822265625	164.4104957580566	586878067.7036285	24309.978515625	-67.41796875	4545.1825103759775	590975055.4301491	1.412501	25.103174	0.11389557	0.0114495368	0.11705043650000001	-0.026363990499999997	-0.0469184808	-0.061397582	0.016243484199999998	-0.0515530175	-0.027822983500000002	0.0100183913	-0.0160047277	0.17006671199999998	0.0090434301	-0.0808278083	-0.0894539175	0.0796114181	0.010554031100000002	0.143868844	0.041884179300000005	-0.0115288927	0.0645303088	0.1154717176	0.0644269957	-0.1089667808	0.04409759519999999	-0.0180339854	-0.1611084078	0.10270361900000001	-0.0635416118	-0.0189359965	-0.1073799828	-0.1080420233	-0.0506142246	0.022349517000000003	0.0384904107	0.045183949400000006	-0.0237362248	-0.054267776100000005	0.018900408	-0.031304842	0.10894809960000001	-0.0396429176	0.1660004235	0.0557016676	-0.0960520547	-0.1877974276	-0.1107800759	0.1151716053	0.0378141648	0.0370126523	0.0476736228	-0.0633823711	0.11458557679999999	0.049680197300000006	-0.0071076029	-0.005630368199999999	0.12693440849999998	-0.0625478069	-0.0324137336	0.0038609396999999997	-0.0225919745	-0.0636381894	-0.0381623585	0.035645205299999996	-0.0267844273	0.0057535334	0.1090336683	-0.0641741185	0.133161027	0.0674483981	-0.0172268208	0.11110250519999999	0.0780615442	0.0402343833	-0.0828397195	-0.17936494960000002	-0.026079464700000003	0.0074051911	0.0562211964	-0.001653265	0.0186919662	0.0472740892	-0.0340369461	0.015269205800000001	-0.1456019395	-0.0109323752	-0.13452568550000002	0.0355486911	-0.11046941099999999	0.0973151801	-0.2173563697	-0.0435628974	-0.0102693708	-0.1244667087	-0.042484257000000004	0.0693626036	0.0045549416	0.0865048984	-0.1074968981	0.0523936232	-0.0323581986	0.0024520661999999998	0.0539288911	-0.0468074963	0.0483561447	-0.0498907374	0.033972353500000003	-0.0679931875	-0.06160417150000001	0.1768656823	0.10923086050000001	0.103653745	0.09456851919999999	0.0822826681	0.00529775	-0.011241749999999995	2.80661550625e-05	0.00012637694306249987	0.103134	0.03415639999999999	0.0011666596609599992	0.010636621956	-0.0209972	-0.02790018	0.0007784200440324001	0.0004408824078399999	0.000539371	-0.00010437499999999998	2.9092107564099996e-07	1.0894140624999995e-08	-0.00019407400000000005	-0.0002356688	3.766471747600002e-08	5.5539783293440006e-08	0.000228619	-0.0004719010000000001	5.2266647161e-08	2.2269055380100003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
