onset	duration	trial_type	img_gender	word_gender	response_time	response_hand	response_accuracy
1.023	0.5	congruent	female	female	1.4098	right	correct
6.5395	0.5	congruent	male	male	0.4782	left	correct
11.556	0.5	congruent	male	male	0.7575	left	correct
16.5725	0.5	incongruent	female	male	0.6888	right	correct
22.589	0.5	incongruent	male	female	0.8781	left	correct
27.1055	0.5	incongruent	male	female	0.8354	left	correct
32.622	0.5	congruent	male	male	0.7547	left	correct
37.6385	0.5	congruent	male	male	0.7140000000000001	left	correct
42.1551	0.5	incongruent	female	male	0.5442	right	correct
46.6716	0.5	incongruent	female	male	0.6516	right	correct
51.1881	0.5	congruent	female	female	0.4889	right	correct
56.2046	0.5	congruent	male	male	0.5402	left	correct
60.7211	0.5	congruent	male	male	0.6575	left	correct
67.2376	0.5	incongruent	male	female	0.5928	left	correct
71.7541	0.5	incongruent	female	male	0.5231	right	correct
76.2707	0.5	congruent	male	male	0.5633	left	correct
80.7872	0.5	congruent	female	female	0.7077	right	correct
86.8037	0.5	congruent	female	female	0.7969	right	correct
91.3202	0.5	incongruent	female	male	0.6143	right	correct
96.3367	0.5	congruent	male	male	0.5946	left	correct
100.8532	0.5	incongruent	male	female	0.5889	left	correct
105.3697	0.5	incongruent	female	male	0.5722	right	correct
109.8863	0.5	congruent	male	male	0.5784	left	correct
114.4028	0.5	incongruent	male	female	0.5758	left	correct
119.4193	0.5	incongruent	female	male	0.6961	right	correct
125.9358	0.5	congruent	male	male	0.5773	left	correct
130.4523	0.5	congruent	male	male	0.4907	left	correct
135.4688	0.5	incongruent	male	female	0.5569	left	correct
140.4853	0.5	congruent	male	male	0.5973	left	correct
145.0018	0.5	congruent	male	male	0.5706	left	correct
149.5184	0.5	incongruent	female	male	0.5988	right	correct
154.5349	0.5	congruent	female	female	0.7222	right	correct
159.5514	0.5	incongruent	female	male	0.6614	right	correct
164.5679	0.5	incongruent	female	male	0.5458	right	correct
169.0844	0.5	incongruent	male	female	0.7151	left	correct
173.6009	0.5	incongruent	male	female	1.1164	left	correct
178.1175	0.5	incongruent	female	male	0.6217	right	correct
182.634	0.5	incongruent	male	female	1.072	left	correct
187.1505	0.5	incongruent	female	male	0.6183	right	correct
192.167	0.5	congruent	male	male	0.5596	left	correct
196.6835	0.5	congruent	female	female	0.471	right	correct
201.2001	0.5	congruent	male	male	0.6972	left	correct
206.2166	0.5	incongruent	female	male	0.6295	right	correct
211.7331	0.5	congruent	female	female	0.5468	right	correct
216.7496	0.5	congruent	male	male	0.5921	left	correct
221.7661	0.5	incongruent	male	female	0.5674	left	correct
226.2826	0.5	congruent	female	female	0.6457	right	correct
232.7991	0.5	incongruent	male	female	0.722	left	correct
237.3156	0.5	congruent	female	female	0.6373	right	correct
243.8321	0.5	congruent	female	female	0.5936	right	correct
249.8485	0.5	congruent	female	female	0.8699	right	correct
254.3651	0.5	congruent	male	male	0.6362	left	correct
259.3816	0.5	incongruent	female	male	0.6434	right	correct
264.8981	0.5	incongruent	female	male	0.8978	right	correct
269.9146	0.5	congruent	female	female	0.7861	right	correct
274.4311	0.5	congruent	female	female	0.5954	right	correct
280.4476	0.5	congruent	female	female	0.5737	right	correct
285.9641	0.5	incongruent	male	female	0.7070000000000001	left	correct
290.4806	0.5	incongruent	male	female	0.6963	left	correct
294.9971	0.5	incongruent	male	female	0.7466	left	correct
299.5136	0.5	incongruent	male	female	0.6279	left	correct
306.0301	0.5	congruent	male	male	0.5822	left	correct
310.5466	0.5	congruent	female	female	0.6545	right	correct
316.0631	0.5	congruent	female	female	0.6918	right	correct
321.5796	0.5	incongruent	female	male	0.5091	right	correct
328.0961	0.5	incongruent	male	female	0.7383	left	correct
334.1126	0.5	congruent	female	female	0.6656	right	correct
340.129	0.5	congruent	male	male	0.726	left	correct
344.6456	0.5	incongruent	female	male	0.7042	right	correct
349.6621	0.5	incongruent	female	male	0.7145	right	correct
354.6786	0.5	congruent	male	male	0.6118	left	correct
359.1951	0.5	congruent	female	female	0.7042	right	correct
364.2116	0.5	congruent	male	male	0.7605	left	correct
369.7281	0.5	congruent	female	female	0.4777	right	correct
375.2446	0.5	congruent	male	male	0.6991	left	correct
379.7611	0.5	incongruent	female	male	0.5424	right	correct
384.2777	0.5	incongruent	male	female	0.8776	left	correct
388.7942	0.5	incongruent	male	female	0.6059	left	correct
393.3107	0.5	congruent	male	male	0.5393	left	correct
398.8272	0.5	incongruent	male	female	0.5366	left	correct
403.8437	0.5	incongruent	female	male	0.6128	right	correct
408.3602	0.5	incongruent	male	female	0.6252	left	correct
413.8767	0.5	incongruent	male	female	0.6575	left	correct
418.3932	0.5	incongruent	male	female	0.7048	left	correct
423.4098	0.5	incongruent	male	female	0.792	left	correct
428.9263	0.5	congruent	female	female	0.5473	right	correct
433.4428	0.5	incongruent	female	male	1.3256	right	correct
437.9593	0.5	congruent	female	female	0.5529999999999999	right	correct
442.4758	0.5	congruent	female	female	0.8733	right	correct
447.4923	0.5	incongruent	male	female	0.5686	left	correct
452.0089	0.5	congruent	female	female	0.5768	right	correct
456.5254	0.5	congruent	female	female	0.4542	right	correct
461.0419	0.5	incongruent	female	male	0.5225	right	correct
465.5584	0.5	incongruent	female	male	0.4458	right	correct
470.5749	0.5	congruent	male	male	0.5951	left	correct
475.0915	0.5	incongruent	female	male	0.5004	right	correct
