csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53
35643.05859375	n/a	n/a	1270427625.9174955	22579.818359375	n/a	n/a	509848197.1423684	24092.552734375	n/a	n/a	580451097.2586403	n/a	n/a	n/a	-0.0029638051	0.010162795799999999	0.0070720235	-0.0058201314	0.0032753189	-0.0220780824	-0.0019921464000000003	0.0178233468	-0.0025269558	0.0485070682	-0.0032270847999999997	0.0082540587	-0.019821320400000002	0.013894587	-0.0003307467	0.0098470922	-0.0162117602	-0.020321201	0.011288689099999999	-0.0465366242	0.0636353194	-0.0134440365	0.0943792898	-0.0034011713000000002	0.0211435435	-0.058864911	0.0265378897	-0.048119580599999996	-0.0060129413	-0.011378471999999999	0.0159223086	0.0336000902	-0.0725509953	-0.0038593771000000002	0.0022897872000000002	-0.0222802175	-0.0081084071	0.0239718079	-0.0042397602000000005	0.0383077275	-0.0116375102	0.0028010324	-0.011893592199999999	0.0227580929	-0.0076492416	0.0151838002	-0.024088505099999998	0.041823181699999996	-0.0060886443	0.0756794246	-0.043987055899999995	0.0506496646	-0.0746497042	0.0336410143	-0.040001949	0.0441535931	-0.10093482029999999	0.0215716236	-0.0041015963	0.0999969158	0.09998766320000001	0.099972243	0.099950656	0.09992290359999999	-7.60015e-05	n/a	n/a	5.77622800225e-09	-0.0625564	n/a	n/a	0.00391330318096	0.0170722	n/a	0.00029146001284	n/a	-0.000741633	n/a	5.500195066890001e-07	n/a	0.00024945400000000003	n/a	n/a	6.222729811600001e-08	0.000317164	n/a	n/a	1.00593002896e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35431.20703125	-211.8515625	44881.084533691406	1255370431.6912994	22551.23046875	-28.587890625	817.2674903869629	508557995.6546784	24093.904296875	1.3515625	1.82672119140625	580516224.2669716	0.6269170000000001	19.490894	0.0610840365	0.0025339301000000002	-0.0012060461	0.0368247678	-0.0110098337	0.0194271936	-0.0148942596	-0.01756427	0.0033246707	-0.0133039745	0.0229409558	0.0037919294	0.0349435462	-0.0033910674	-0.0371321061	0.0485400455	-0.0032670446000000004	-0.0127804384	0.0085134141	0.0597330488	-0.0296041912	0.031370605499999996	-0.0123097433	-0.0056948854	0.0031203545000000003	0.0113233821	-0.1033758082	0.0343057945	0.0564130867	0.0047033972	0.0026190266	-0.0395236752	0.0173138077	0.0286858586	-0.0101401239	0.0176423135	-0.026855629500000002	0.008300708	0.0027598148	0.0083998556	0.0323680245	0.0061425666000000005	0.0319184663	-0.030335441299999998	-0.0028320658	-0.053363729400000004	-0.013262126200000002	-0.012008481000000001	0.033178602599999996	-0.001325719	0.06498972230000001	-0.0071754181999999994	-0.05181888900000002	-0.068513251	0.0839333145	-0.014562741899999999	0.0467072095	0.0311559579	0.0041497318	0.068459247	0.099972243	0.0998889875	0.0997502796	0.0995561965	0.09930684570000001	-0.000122688	-4.6686499999999994e-05	2.1796292822500007e-09	1.5052345344e-08	-0.0625423	1.4100000000003e-05	1.9881000000008456e-10	0.003911539289289999	-0.0119782	-0.0290504	0.00014347727524000004	0.0008439257401600001	-0.000191162	0.000550471	3.6542910244000006e-08	3.03018321841e-07	0.00017737799999999998	-7.207600000000005e-05	5.194949776000006e-09	3.1462954884e-08	0.000300254	-1.6909999999999972e-05	2.8594809999999906e-10	9.015246451599999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35399.75390625	-31.453125	989.299072265625	1253142576.623062	22548.8984375	-2.33203125	5.4383697509765625	508452820.74468994	24170.2578125	76.353515625	5829.859348297119	584201362.7227173	0.667732	20.759865	0.06663304699999999	-0.008637167	0.009061521099999999	0.0328355097	-0.019808953799999997	0.0201264875	-0.0067904885	-0.0341331401	0.0031379761	-0.026247337000000003	-0.026874179900000003	-0.0070482523	0.0145516772	0.0242346943	-0.00020301139999999999	-0.0020963101	0.0054322819	-0.0263901628	0.0285217615	0.0343681733	-0.0060220317	-0.0093330419	-0.0245546056	0.0280777896	-0.09808744369999996	0.033316015299999995	-0.0098629401	-0.00697959	0.0676934731	0.0150720596	0.015477988100000001	-0.045854172900000004	0.021546968	0.0307314881	-0.023277955099999997	0.0182462199	-0.0271221964	0.0206570634	0.0005370584999999999	0.0189208079	-0.024422859100000003	0.0054291981	0.0205461057	0.018319208	-0.0144767477	-0.0048769381	0.0017873679	-0.0111141174	0.028918571299999998	0.004550514	-0.008893118299999999	0.0229457327	-0.028917876600000007	0.0411747776	0.0110583376	-0.1084856146	-0.0077557338	0.11039671220000001	-0.0026747268	0.09208261429999999	0.09992290359999999	0.0996917334	0.09930684570000001	0.09876883410000001	0.09807852800000001	-0.000119641	3.047e-06	9.284208999999999e-12	1.4313968881e-08	-0.039675	0.022867299999999997	0.0005229134092899996	0.0015741056250000002	-0.038210400000000005	-0.026232200000000004	0.0014600346681600007	0.0006881283168400003	-0.000483035	-0.000291873	2.33322811225e-07	8.5189848129e-08	0.000236115	5.8737000000000024e-05	3.4500351690000044e-09	5.575029322500001e-08	0.000300254	0.0	0.0	9.015246451599999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35453.03515625	53.28125	2838.8916015625	1256917701.7902985	22549.669921875	0.771484375	0.5951881408691406	508487613.58551407	24167.23046875	-3.02734375	9.164810180664062	584055028.5296782	0.7253689999999999	22.551788	0.09609072000000002	0.0234383109	0.0091193309	0.0005479843	-0.013682798400000001	0.0473535763	-0.0160182234	-0.0076273795	-0.00023473099999999999	-0.043991587199999994	0.0166318371	0.0385413349	-0.0442296637	0.024383889900000004	-0.0358096925	-0.0188178211	-0.0123578344	-0.028097505	-0.026968341	0.0415158433	0.0009145711999999999	0.0157580779	-0.005487934200000001	-0.046592985700000006	-0.0167418828	-0.059481714299999995	0.1513091129	0.0837353032	-0.00041641199999999996	-0.0226220562	-0.0025979908	-0.0265783988	-0.0113758226	0.0181820704	-0.0163746437	0.0515854316	-0.0166459106	-0.0031816787	0.0045285933000000006	0.0466085463	0.034467075699999995	0.031333945	-0.0321756555	0.0033879878999999997	-0.0577627788	0.0179510236	-0.0099003744	-0.0485228974	0.0198561066	-0.0219569649	0.0381815816	0.0052360802	-0.0022379484	0.1373637916	-0.0510376179	0.0380746756	0.108571575	-0.0210616788	0.0128246505	-0.0635006628	0.0998489097	0.0993960955	0.09864292570000001	0.09759167619999999	0.0962455236	-0.000123561	-3.920000000000003e-06	1.5366400000000026e-11	1.5267320721e-08	0.0245273	0.0642023	0.004121935325290001	0.0006015884452899999	-0.012431	0.025779400000000004	0.00015452976100000006	0.0006645774643600003	-0.000494893	-1.1858000000000063e-05	2.4491908144900004e-07	1.4061216400000142e-10	0.00017737799999999998	-5.8737000000000024e-05	3.4500351690000044e-09	3.1462954884e-08	0.000351761	5.150699999999995e-05	2.652971048999995e-09	1.2373580112100002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35549.9375	96.90234375	9390.064224243164	1263798056.2539062	22575.09765625	25.427734375	646.5696754455566	509635034.1892242	24177.185546875	9.955078125	99.10358047485352	584536300.9680214	0.756962	23.534023	0.12104062400000005	0.0037907123	0.0329281038	-0.0170676735	-0.0005908094999999999	-0.00019053279999999999	-0.0205147512	-0.0002694873	-0.0055417225	-0.0189758199	0.0125891015	-0.0052086994	0.008176655699999999	0.030643165099999998	-0.0502440711	0.022039186000000002	-0.039230334	-0.0419180675	-0.0029684836	0.0227234387	0.0063592933999999995	0.0184227792	-0.0083833012	-0.009551739	-0.0511523667	0.0145078872	0.1081610245	-0.0287025477	0.0275573117	-0.0153513011	0.029467029900000007	-0.0062556252	-0.015521993799999996	0.0215961842	-0.0046318212	0.0012824307	-0.0285363283	-0.011098383100000001	-0.0052155201	0.0167918508	0.0236862955	0.0022420558	0.014621867299999999	-0.0124183785	-0.045059152400000003	-0.0067037989	-0.05200345940000002	-0.044853718499999994	0.036930739500000004	-0.0173609062	-0.010157120300000001	0.014267196000000001	-0.0046869249	0.1045542789	-0.0532448557	0.0058819235	-0.0031130271	-0.000580173	-0.0618269294	-0.002798858	0.0997502796	0.0990023658	0.09775999380000001	0.0960293686	0.0938191336	-0.000122687	8.73999999999992e-07	7.63875999999986e-13	1.5052099969000004e-08	-0.0811485	-0.1056758	0.011167374705639999	0.00658507905225	-0.0134822	-0.0010511999999999989	0.00018176971684	1.1050214399999969e-06	-0.0007296419999999999	-0.0002347489999999998	5.323774481639998e-07	5.5107093000999914e-08	0.00017737799999999998	0.0	0.0	3.1462954884e-08	0.000300255	-5.150599999999999e-05	2.6528680359999987e-09	9.0153065025e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35542.54296875	-7.39453125	54.67909240722656	1263272360.68544	22592.46875	17.37109375	301.75489807128906	510419644.21972656	24235.5078125	58.322265625	3401.486667633057	587359838.9297485	0.642578	19.977808	0.044429083	0.0126483616	0.0358444141	-0.0339418083	-0.0021184225	-0.0016213958	-0.0104156084	0.0074774493	0.0102264064	-0.0265228472	0.0483513067	-0.004097260300000001	-0.0129948653	-0.004753949699999999	-0.0608483722	0.055887293899999996	-0.0626232924	0.0174135131	-0.025248618900000002	-0.0087822739	0.0833106715	0.05975921150000001	0.0141242125	0.0317603856	-0.0277912861	0.0384737946	0.0371748919	0.0313395443	0.1408362043	-0.0138705664	0.0393142344	-0.0153536152	-0.044312697000000005	0.055377332300000005	0.0019336089000000002	-0.0082899533	-0.0016490578	-0.0101118964	0.0011143112	0.0213817287	0.0709031518	-0.0230123115	-0.0025868947	-0.0182959062	-0.005873656600000001	-0.024539321099999997	-0.0617193026	-0.0047732696	0.009837984499999999	-0.0970590653	-0.0243457864	-0.0309765879	0.042411901200000005	0.0152108267	-0.0557339793	-0.023460751800000002	0.035405101099999996	0.0635141009	-0.0462208722	0.0690106147	0.0996270376	0.0985109326	0.0966600102	0.0940880769	0.0908143174	-0.00620307	-0.006080383000000001	3.6971057426689e-05	3.84780774249e-05	-0.0624644	0.018684099999999995	0.0003490955928099998	0.00390180126736	-0.033036199999999995	-0.019554	0.0010913905104399998	0.0003823589159999998	-0.000731854	-2.212000000000134e-06	5.35610277316e-07	4.892944000000592e-12	0.00017737799999999998	0.0	0.0	3.1462954884e-08	0.000300255	0.0	0.0	9.0153065025e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35728.390625	185.84765625	34539.351333618164	1276517896.6525881	22580.591796875	-11.876953125	141.0620155334473	509883125.89709854	24240.814453125	5.306640625	28.16043472290039	587617085.3508339	0.55718	17.322775	0.05736338199999999	0.0425831558	0.0305632165	-0.06285094990000001	-0.0108341916	-0.0082846594	-0.0192675644	0.0062920767	0.0277756173	0.0011634739	0.040075654100000004	0.027440026	0.0042757316	0.0291664538	-0.0247771059	-0.0010095931	-0.028142412000000002	0.0371193884	-0.0024963692	-0.0008958012	-0.0186844531	0.0302470563	-0.007440499699999999	-0.0092819158	-0.0028067374	-0.0160408114	-0.0505594135	0.034695275299999995	-0.0394811741	-0.0529239824	0.028377064	0.011471638400000001	-0.061951334800000014	0.0008804397	-0.007573800699999998	-0.0129806588	-0.0146683434	-0.0201656011	0.0239622492	-0.0045718598	0.0508666568	0.0151620399	0.009980740699999999	0.0043658516	-0.0165055178	0.0102103349	-0.0348217626	0.0442830049	0.0252748961	0.0004893707	0.0274033849	0.0124951876	0.0088557481	-0.0244630777	0.0285901482	-0.049544927300000006	0.0044915191999999994	-0.031115312200000002	0.0154891874	-0.0641950955	0.0994792142	0.0979222811	0.0953454172	0.0917754626	0.0872496007	-0.000122688	0.006080382	3.6971045265923993e-05	1.5052345344e-08	-0.07685609999999997	-0.014391699999999966	0.000207121028889999	0.005906860107209995	-0.0128465	0.020189699999999998	0.00016503256225000002	0.00040762398608999977	-0.000397822	0.00033403199999999995	1.5826234368399998e-07	1.11577377024e-07	0.00017737799999999998	0.0	0.0	3.1462954884e-08	0.000300255	0.0	0.0	9.0153065025e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35524.8828125	-203.5078125	41415.42974853516	1262017298.841858	22563.06640625	-17.525390625	307.1393165588379	509091965.6528473	24165.689453125	-75.125	5643.765625	583980546.7448769	0.748633	23.275072	0.151633365	0.008288943100000001	0.0272124993	-0.0139506745	-0.0059786788	0.0117858284	-0.0239555467	-0.0160550542	0.012564950200000001	-0.0195954166	0.0525088716	0.029087266	-0.0311536304	-0.0204136243	-0.0271762299	0.011284229199999999	-0.0018561187	-0.0047241756	-0.0015734757	-0.023079170899999998	-0.0125682596	-0.0193010526	0.007672376	0.0033371622	0.0393831505	0.0373686959	-0.1445479177	0.110777796	-0.0162527202	-0.0138368998	0.0218150122	-0.0171745797	-0.0241901879	-0.0015793363	-0.0047657985	0.008443165899999999	-0.028354749199999998	0.0010486437	0.0074975801	0.016963701499999997	0.062478001	0.0077270125	-0.0281070289	-0.034744348	0.0009186053999999999	-0.0122829245	0.0145727198	0.0188123335	-0.0248194484	0.046336311	0.0107092218	0.005594221999999999	0.0094078901	-0.1493957156	0.0633254346	-0.0546351718	0.1086977521	-0.1090447808	-0.014847932099999999	-0.10681640279999999	0.09930684570000001	0.097236992	0.0938191336	0.08910065240000001	0.08314696120000001	-0.000122503	1.8500000000001265e-07	3.4225000000004664e-14	1.5006985008999998e-08	0.0395469	0.11640299999999995	0.013549658408999993	0.0015639572996099995	0.00102123	0.01386773	1.0429107129e-06	0.0001923139353529	-0.000383106	1.4716000000000013e-05	1.4677020723599994e-07	2.1656065600000043e-10	-0.000235155	-0.00041253300000000003	1.7018347608900002e-07	5.5297874025e-08	0.000300255	0.0	0.0	9.0153065025e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35465.39453125	-59.48828125	3538.8556060791016	1257794209.2572176	22565.39453125	2.328125	5.420166015625	509197030.3509674	24177.10546875	11.416015625	130.32541275024414	584532428.8470613	0.691254	21.491167	0.113555231	-0.035813226499999996	0.0295284567	0.0210864877	-0.0185317361	0.0002990549	-0.008124422	-0.024942381800000003	0.0026618915999999998	-0.0192106444	0.010358983399999999	0.00037019660000000003	0.0018627448	-0.0240910767	-0.0112016	-0.0101531151	-0.0195077564	-0.0226122223	-0.0023827035999999997	0.024790745899999998	-0.0260872819	-0.0421536343	-0.07034071509999999	0.0118128551	0.0222043819	-0.0187027942	0.0058756482999999995	-0.08823908779999999	-0.0733930601	0.030245998599999997	0.033643413999999996	-0.0147247844	0.0224807389	-0.0331421657	-0.0193336547	0.0007992173	-0.0176026806	0.0163013767	0.0008897079	0.022375116299999998	0.008568754599999999	-0.0050029587	0.0078408211	-0.028857209900000007	0.0114956755	-0.0017563589999999999	-0.0216137836	-0.0372569015	-0.0093911405	0.0234439608	0.013423931100000001	0.0862892404	-0.0136633429	0.0027635461	0.0575230812	0.0080237283	-0.10485120070000001	0.1281983405	0.15051897109999998	0.0292231559	0.0991099747	0.0964557418	0.092084548	0.08607420269999999	0.0785316931	-0.000122504	-1.0000000000157452e-09	1.0000000000314906e-18	1.5007230016e-08	-0.037233	-0.07677989999999997	0.005895153044009997	0.0013862962889999995	-0.0336839	-0.03470513	0.0011346051192100005	0.0012044460483169	-0.000341702	4.1403999999999985e-05	1.1676025680399999e-07	1.714291215999999e-09	-0.000235155	0.0	0.0	5.5297874025e-08	0.000300255	0.0	0.0	9.0153065025e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35734.78125	269.38671875	72569.2042388916	1276974590.9853516	22586.630859375	21.236328125	450.981632232666	510155893.5776711	24184.087890625	6.982421875	48.75421524047852	584870107.1014748	0.647362	20.126547	0.090923534	-0.0017470029999999998	0.0104466501	-0.0019357951000000002	-0.0166790598	-0.010550036100000002	-0.0114754026	0.0094571858	0.0365123723	-0.013401634499999999	-0.047819650199999994	-0.0198760726	9.30316e-05	0.0011841978	0.05891852440000001	-0.0129402145	0.0429143779	0.023639619	-0.0079977343	0.0302777322	0.0031647954	-0.051297046799999996	-0.0586573959	-0.0032778767999999997	-0.0405042525	-0.0979909818	0.1560033496	-0.0427967154	-0.0312300342	-0.011101688200000001	0.0077595508	0.031437576099999996	0.0003298436	-0.0866701426	-0.014393756499999999	-0.0097344505	-0.0078833702	-0.0037517278999999997	0.0409342133	0.027924897599999998	-0.060129865899999996	-0.0028702755	-5.07365e-05	0.041979619800000006	0.0172550606	-0.0030351146999999996	0.023204231699999998	-0.0049231707	-0.0261069551	0.0061737589	-0.0074000878	0.0169534112	0.043628119699999995	0.10774417439999999	-0.005318889300000001	0.0688505626	0.0035457296000000007	0.0699325635	-0.0280097411	-0.046071394	0.0988886499	0.0955793015	0.0901455117	0.0827080574	0.0734322509	0.00188126	0.002003764	4.015070167696e-06	3.5391391876e-06	-0.0027773000000000003	0.034455699999999985	0.0011871952624899994	7.713395290000003e-06	0.00349462	0.03717852	1.22123689444e-05	0.0013822423493904	-0.000344432	-2.729999999999996e-06	1.18633402624e-07	7.452899999999978e-12	0.000107826	0.00034298099999999996	1.17635966361e-07	1.1626446276000002e-08	0.000300255	0.0	0.0	9.0153065025e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
