csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25
36125.63671875	n/a	n/a	1305061628.3350985	23106.775390625	n/a	n/a	533923068.9527932	23217.552734375	n/a	n/a	539054754.973484	n/a	n/a	n/a	-0.0250726506	-0.0087565256	-0.1275086382	-0.0641977831	0.0376429036	-0.1437105381	0.0146205932	-0.039310736299999996	-0.0510057163	0.025925845899999998	-0.0532831124	0.0841632764	-0.2178059314	0.27166436260000004	0.2219482283	-0.0039588055	0.1579170188	-0.038624958	0.0288191238	-0.11806072199999999	0.12776299160000001	-0.0544418853	0.0558802191	-0.09327050869999999	0.25681521690000003	-0.028212588900000002	0.1671139865	-0.0143482973	0.0177731971	0.0082056835	-0.0357356483	0.0805672118	-0.0690475611	0.1259232201	0.0335787617	-0.0890757533	-0.0338548912	-0.1046542307	0.0040682464	0.0938481433	-0.026587255499999997	-0.0450013199	-0.0086393754	0.0986698574	0.0392737552	-0.046901896299999996	0.0787007044	-0.1157103515	0.016646688	-0.0324317154	0.0807607356	-0.43915518369999995	0.0679661682	-0.009921562	0.115705318	-0.0577403125	-0.0445013481	0.012785393899999999	-0.027629492400000004	0.0212541062	-0.2528736971	0.12431915460000001	-0.183538637	0.0167586248	-0.0350878913	0.15959137710000001	-0.0793189274	0.0548995694	-0.0098227381	0.0487304634	-0.0322959421	0.0808246876	-0.078058451	0.1367418949	-0.1406855247	0.0014997301000000002	0.1364783964	-0.114005814	0.1449395336	0.1747067416	-0.1275030599	0.0104635233	0.1422066024	-0.1222791257	-0.0040509781	0.0529166741	0.0263275342	-0.0822570432	-0.0281399271	-0.029251891000000002	0.0180573219	0.0248217116	0.11162028859999999	-0.0260595989	-0.1123785372	0.1152207525	0.0687425507	0.1217078847	0.1216831682	0.1216419777	-0.103009	n/a	n/a	0.010610854080999998	-0.0577179	n/a	n/a	0.0033313559804099995	0.000395707	n/a	1.56584029849e-07	n/a	0.00204661	n/a	n/a	4.1886124921e-06	-0.000867206	n/a	7.520462464359999e-07	n/a	0.00166225	n/a	n/a	2.7630750625000004e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36006.2421875	-119.39453125	14255.054092407228	1296449476.4649048	23096.095703125	-10.6796875	114.05572509765624	533429636.7279091	23206.986328125	-10.56640625	111.64894104003906	538564214.4337807	1.189267	20.32225	0.06260614300000003	0.061683486399999994	-0.0224458412	-0.056009774299999995	-0.0391202259	-0.031989345	-0.09191159619999999	-0.0073500530000000005	-0.099888848	-0.0905464417	0.077703197	-0.0929797386	0.130992434	-0.1256547354	0.0825601219	0.16799476859999998	0.030780335699999998	-0.11146967710000001	-0.0764007642	0.065799541	0.0760163346	0.1415042285	0.0314786206	0.0730729008	-0.045236888200000006	0.0445209232	-0.036057322999999995	-0.0062082806	0.022632020099999997	0.08940161199999999	-0.0833572507	-0.08644693	0.0453107159	0.1010618861	0.1052273375	0.0126270951	-0.0878864822	-0.0153905248	-0.12818533470000001	-0.018018616499999997	0.0123036945	-0.09859139300000001	-0.055497611399999994	0.1623728534	-0.0459235307	-0.0360241061	0.042093017999999996	0.027631583900000003	-0.038344554100000004	0.0833035458	-0.0692676641	0.10415539970000001	-0.24324581350000002	0.04310390730000002	0.060222708099999994	0.1127196219	0.019683049299999998	-0.0819260941	0.1050595222	-0.16932468850000001	0.0078053659	-0.098570152	0.1458461304	-0.1356907675	0.075572704	0.048660793499999994	0.0470729608	0.0757063306	0.0307633457	-0.0746962981	-0.0404203753	0.0813365813	-0.0081615513	-0.0555543226	-0.051633892199999996	-0.0496690903	-0.0194147166	0.0480297004	0.0155253845	-0.0367127348	0.12270509119999999	-0.0883394112	-0.1260959229	0.0970127115	-0.025799767400000003	-0.0350934563	0.038166957200000004	0.009687485899999999	-0.0666070237	0.0690391291	0.005815475200000001	0.0726139363	-0.09186686460000001	0.0035453402	-0.1425043453	0.1297367548	0.0366567764	0.049264430899999996	0.1216419777	0.12141962949999999	0.12104935019999999	-0.103577	-0.0005680000000000129	3.226240000000147e-07	0.010728194929	-0.0391353	0.0185826	0.00034531302275999986	0.00153157170609	0.0304793	0.030083593	0.00092898772849	0.0009050225677896492	0.00206856	2.195000000000018e-05	4.81802500000008e-10	4.2789404736e-06	-0.0007214269999999999	0.00014577900000000018	5.204569163289998e-07	2.1251516841000053e-08	0.00156254	-9.971000000000003e-05	9.942084100000006e-09	2.4415312516e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36007.12109375	0.87890625	0.7724761962890625	1296512769.4599762	23112.775390625	16.6796875	278.21197509765625	534200386.2574807	23210.03125	3.044921875	9.271549224853516	538705550.6259767	0.9771780000000002	16.698051	0.13160995000000006	0.0199524519	-0.0966545773	0.0009025082000000001	-0.0191449292	-0.0067445181	-0.016593304399999998	0.1048990696	-0.0751652475	-0.07011670519999999	0.1069229366	-0.0019746036	0.14364340220000002	-0.1467370345	0.014582011499999999	0.0926268417	0.0495276475	-0.0302841815	-0.1284252859	-0.0259384771	0.057483090199999996	0.10829458939999999	0.0901170336	0.10266765300000001	-0.0867300175	0.2403730678	-0.08618988300000001	-0.0372854059	-0.096767639	-0.012212907299999999	0.0941474252	-0.10668459470000001	-0.0956075725	0.014241304199999999	-0.1072151678	-0.0335193017	0.1093937063	-0.1208801567	0.0031067818	0.1204670441	0.0009865594999999999	-0.0262080425	0.0144078603	-0.0576824491	-0.002444936	-0.04618608230000002	0.0022094043	0.038620024700000005	0.038945979500000005	0.1105375594	0.020593863799999997	0.14505742619999998	-0.1813509184	0.0185025625	0.0363227095	0.0297928784	-0.0893632867	-0.068855364	0.151536787	-0.07750317429999999	-0.09891351609999999	-0.2134127747	0.1303905108	-0.0253728675	0.0174134619	0.0168628192	0.0657573065	0.10127232800000001	0.0466123873	0.052597582999999996	-0.0476642925	-0.0367197332	0.1339548421	0.0367618811	0.1340344692	0.0088394852	0.1464345909	0.0260747088	0.0832298075	0.029235947400000007	0.0399154288	0.1476401664	-0.0015832420000000001	0.0017057772	0.1408858568	-0.0821296524	0.151244405	0.0191101866	-0.0530410068	-0.1352945281	0.0480357337	-0.0235824327	0.016364941799999998	-0.0391117277	-0.1214431522	0.015173084199999999	0.09359068599999999	-0.15605132800000002	0.1215101995	0.120893123	0.1198669825	-0.128866	-0.02528900000000001	0.0006395335210000003	0.016606445956000002	-0.0229415	0.016193799999999998	0.00026223915843999994	0.00052631242225	0.0305397	6.039999999999864e-05	0.00093267327609	3.648159999999837e-09	0.00157056	-0.0004980000000000002	2.4800400000000016e-07	2.4666587136e-06	-0.00134408	-0.0006226530000000002	1.8065510464000004e-06	3.876967584090003e-07	0.000881858	-0.0006806819999999999	4.6332798512400007e-07	7.776735321640001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36134.82421875	127.703125	16308.088134765625	1305725521.3199615	23173.775390625	61.0	3721.0	537023865.8551369	23172.3203125	-37.7109375	1422.1148071289062	536956428.6651001	1.677475	28.664766	0.3000098	-0.0237623135	-0.055477657	0.3017731285	0.2942090973	0.047025088300000004	0.10616160320000001	-0.0018389023	-0.1621163335	-0.048514114000000004	-0.047888806900000004	0.07544162089999999	0.0273353625	0.1540420162	-0.0533226105	0.2024312056	0.19717718190000005	0.298707014	-0.2578354606	-0.0047260984	-0.163168087	-0.0124990254	0.0005454375	0.0146495494	0.0964260113	-0.0571437238	0.0162405318	-0.09552899880000001	0.038828054300000005	-0.0109831719	0.1786172582	0.0819959609	-0.0146814198	-0.0356059767	-0.0004261175	0.169100757	0.046455951100000004	0.1458795322	0.0756783957	-0.018333341399999998	0.0009094482	-0.043847465	0.0236982398	0.0229937411	0.0458867929	0.059346786299999996	-0.014788874799999999	-0.25946869570000003	0.2588381675	0.054658354299999996	-0.2046050672	0.0026898283	-0.1574724078	-0.274554969	-0.053944462699999994	-0.0236370306	0.009929719200000001	-0.0479752024	-0.0587717485	0.09157982220000001	0.0353600932	-0.153849906	-0.0862320201	-0.0530186426	-0.0559930855	-0.0525191534	0.1266138217	0.0425662617	-0.07210380200000001	0.3010619901	0.0139082496	0.084954131	0.077856018	0.2373241675	-0.161535113	-0.0251217805	-0.1361043417	-0.12947351199999999	0.054760137800000004	0.0506901101	-0.085429685	0.1627097106	-0.015668398899999998	-0.0031005768	-0.1491727429	-0.0848905347	-0.0633920183	-0.048717775199999994	-0.0805810916	-0.0538776293	-0.0217285619	0.0171603079	-0.025961884900000003	-0.0170018431	0.1067370125	-0.050783820599999994	-0.09375149449999999	0.0353427577	0.1213126213	0.12010478890000001	0.1181006348	-0.128882	-1.5999999999988246e-05	2.559999999996239e-10	0.016610569924	0.0180919	0.0410334	0.0016837399155599998	0.00032731684561	0.21458	0.1840403	0.04604457640000001	0.033870832024090004	0.00291567	0.00134511	1.8093209121e-06	8.5011315489e-06	-0.00146019	-0.00011611	2.1321548361000005e-06	1.34815321e-08	0.000844676	-3.718199999999997e-05	1.382501123999998e-09	7.134775449760002e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35768.609375	-366.21484375	134113.31178283688	1279393416.6213381	23143.607421875	-30.16796875	910.1063385009766	535626564.4978676	23084.48828125	-87.83203125	7714.465713500977	532893599.20716864	1.462241	24.986845	0.22076885	-0.10793288109999999	0.1258814144	0.2057774147	0.2492373409	0.10379919259999999	-0.0159368288	-0.0417110605	-0.035615023100000004	0.08567405970000001	-0.07876310389999999	0.3399791943	-0.09140022099999999	0.0941877479	0.08055698480000001	0.19803406140000002	-0.0077298216000000015	0.0556884821	-0.011444159099999998	-0.2063622	0.1839710518	0.08430782839999999	-0.0186853902	-0.1355937551	0.0117657997	-0.2302238072	-0.047246725	-0.014327526	-0.06138342400000001	0.0655775735	-0.09844546539999999	0.07240461940000001	-0.0435717179	0.1182051731	-0.0965405945	0.0123194176	0.0802668484	-0.1484422464	-0.06897155	0.025990849700000002	0.0138219651	0.0041739964	-0.0432080572	-0.0447970759	0.0619963859	0.0039302496000000004	-0.1106143052	-0.22867103809999997	0.0678657156	-0.026561689700000002	0.0524256732	-0.0241948582	0.102150546	-0.242105159	-0.10531985949999999	0.0609167209	0.0718932845	0.21650778760000008	-0.08596407029999999	0.1476538091	0.010936760600000001	-0.2473749289	-0.1699043277	-0.0880428171	-0.0830423345	0.0028058474	0.1498734407	0.21224009219999998	-0.1541380135	-0.0172768219	0.0771891545	-0.0370568701	-0.050540249	-0.0210412408	-0.05889916570000001	0.026768012	-0.0535998175	-0.0605049213	-0.0240312414	-0.1315184843	0.0500774716	-0.0807074008	0.1723304014	-0.0354665917	0.061201185400000004	0.1251316492	-0.0186464432	0.11701906779999999	0.1308118576	0.0185640598	0.0304882897	-0.0090567715	0.014390614	-0.042786841900000004	-0.1031337021	0.0322984581	0.0206926623	0.0087466601	0.12104935019999999	0.11905633460000001	0.11575891279999999	-0.110971	0.017910999999999996	0.00032080392099999983	0.012314562841	-0.0897564	-0.1078483	0.011631255812890002	0.00805621134096	0.243425	0.028844999999999982	0.059255730625	0.000832034024999999	0.00316537	0.00024969999999999984	6.235008999999992e-08	1.00195672369e-05	-0.00213317	-0.0006729800000000001	4.550414248900002e-06	4.529020804000002e-07	0.000444065	-0.000400611	1.6048917332100004e-07	1.97193724225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35825.68359375	57.07421875	3257.466445922852	1283479604.9594882	23109.302734375	-34.3046875	1176.8115844726562	534039872.8689919	23107.525390625	23.037109375	530.7084083557129	533957729.6783791	1.344237	22.970377	0.263521565	0.0446105741	0.1153522833	0.0283048053	0.1273160199	-0.054127447300000006	-0.1374961003	0.0774049158	0.14693912779999999	0.0632814562	0.0029481362	0.1294905519	-0.029191002999999997	0.1504754309	0.0476459743	-0.0167176395	-0.0604563492	-0.006826369499999999	-0.0853673024	-0.11489728980000001	-0.14267743789999998	-0.011320682700000001	0.20065798059999998	-0.0948078927	-0.1000511283	-0.013791138799999998	-0.0345920391	0.1164016665	-0.0185937904	-0.1768853625	-0.1399717084	-0.013671326499999999	0.021948021600000003	-0.018427280600000002	-0.023434550699999997	-0.005570402800000001	-0.1563263767	-0.0261489672	0.0683992885	-0.016978548899999998	0.0018765696	0.19836047329999998	0.0464687561	0.0098930839	0.0355478838	-0.0662583127	0.0297179183	-0.12758673269999998	-0.1099186991	-0.16693599779999999	0.1786082838	-0.0177895735	0.0513316191	-0.1287114086	0.0701458157	0.0851758106	-0.1295576314	0.1010883793	0.031926042599999996	0.1158211202	0.0845298158	-0.0007951147999999999	-0.08691012199999999	-0.011511888100000001	0.0021111053	0.0399117297	-0.0531226261	-0.0196481898	-0.0145819029	0.2306501198	0.0028477567999999997	-0.033560944	0.017089524499999998	-0.1930724469	0.042831803700000004	0.1011106266	0.101171198	-0.11315336949999999	-0.0172930327	-0.044679761500000005	-0.0107799476	-0.0892393181	-0.1232225225	-0.059640112	-0.1432382539	0.014006630700000001	-0.0165017028	0.1158114315	0.0580185788	0.0047141096	-0.0233840293	-0.0385963639	0.00791834	0.018618291699999998	0.008694992	-0.0760647393	-0.0674304526	0.0305149136	0.1207205288	0.11775003070000001	0.11285322490000001	-0.11101	-3.899999999999737e-05	1.5209999999997947e-09	0.0123232201	0.0484295	0.1381859	0.01909534295881	0.0023454164702500003	0.17894099999999996	-0.06448400000000004	0.03201988148099998	0.0041581862560000045	0.00274863	-0.00041673999999999965	1.736722275999997e-07	7.5549668769000015e-06	-0.00181234	0.00032083000000000025	3.2845762756e-06	1.0293188890000016e-07	-3.46183e-05	-0.00047868330000000003	2.2913770169889e-07	1.1984266948899999e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35789.88671875	-35.796875	1281.416259765625	1280915991.3409574	23084.576171875	-24.7265625	611.4028930664062	532897657.035099	23107.984375	0.458984375	0.21066665649414065	533978941.87524414	1.188758	20.313541	0.159040085	0.0953196513	0.09909076189999999	-0.0348593776	0.0331886058	-0.115066865	-0.1668989277	0.0487538619	0.07973456820000001	0.0742972172	-0.018063425	0.0381364214	-0.0746192633	0.0318500104	0.0750294901	0.023129415299999997	-0.0247813317	-0.044769305700000005	0.0771349183	0.0539552201	-0.20817526390000002	-0.1309761291	0.1070834625	-0.0051679944	0.1419879664	0.017024874	0.022834029300000003	-0.14824518779999998	-0.0386886277	0.052909656500000006	-0.2157212686	0.0172284179	0.040665909	0.011611247199999999	0.0762665008	0.0129723709	0.031167458999999998	-0.1654290236	0.0360322492	0.14959488210000002	-0.0825390242	0.0534533233	0.0253283943	-0.128478064	0.0564170272	-0.0095704677	0.0556358937	-0.08273509009999999	-0.1393164658	-0.0493671532	0.1678957233	0.0123227915	-0.0647957957	-0.0355436406	0.1374380719	0.0676413739	-0.0836447158	0.1027609798	-0.0318849313	0.0149433132	0.1344788815	0.007665235500000002	0.0455055122	-0.0828180733	-0.0902128933	0.0811327583	-0.1340613767	-0.09554812550000001	0.2247675636	0.0025804682	0.0850659374	0.0086094868	-0.0005879290000000001	-0.0735904572	-0.10262408769999999	-0.0330030268	0.0578390816	0.0164459381	0.0141227952	-0.0871454051	0.0752778716	-0.1203974942	-0.017223286299999998	-0.1308703224	0.0677858963	0.1788885041	-0.0300729672	0.0318987823	-0.0102329928	-0.10938665480000001	0.0589588306	0.0430485912	0.1304576035	0.0383912235	0.1614198912	-0.0029632479	0.0455015564	-0.0573223153	0.120326335	0.1161887065	0.1093977275	-0.0979828	0.013027200000000004	0.00016970793984000008	0.00960062909584	0.0365199	-0.011909600000000001	0.00014183857216	0.00133370309601	0.1248	-0.05414099999999997	0.015575039999999997	0.002931247880999997	0.00170701	-0.0010416200000000005	1.0849722244000003e-06	2.9138831401e-06	-0.00170046	0.00011187999999999995	2.8915642116e-06	1.2517134399999992e-08	-0.000480364	-0.0004457457	1.9868922906849e-07	2.30749572496e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35922.61328125	132.7265625	17616.340393066406	1290434144.9542391	23087.451171875	2.875	8.265625	533030401.6137123	23215.20703125	107.22265625	11496.698013305664	538945837.5037994	1.077284	18.408669	0.12343279999999998	0.1675250344	0.0045187094	-0.0180301333	0.0198265291	-0.1621769	-0.0768069221	0.0014802622	0.0242702571	-0.060418120199999995	0.08430781949999999	0.1085547162	-0.036704933700000004	0.0612353844	-0.0377759465	-0.0375583706	-0.0782481639	0.0936636042	0.1518160904	0.14124178210000002	0.07729327030000001	-0.0132441618	-0.0531591796	0.0036809126	-0.0283055757	-0.0765194466	-0.0081268458	-0.1305909893	-0.032640389	0.0441634771	0.0469109967	-0.2469715345	0.1189601467	0.2296167283	0.0083753871	0.014291075	-0.14872612359999998	0.058355428200000004	0.11230896619999996	0.11059147039999999	-0.0714343317	-0.0568688418	0.06763645	-0.0895931566	-0.028280512799999998	0.0039535829	0.159650316	-0.033615182599999995	-0.0457484638	-0.036947987	0.0890519818	0.09098163949999999	-0.011990544099999998	-0.020558579	0.1442842812	0.0676023692	0.0315573804	0.0237956491	0.0504793391	0.13030108029999998	0.0233444731	-0.0069937813	-0.09580929310000001	0.1111095341	0.1028680522	0.0535490099	0.0067492679000000005	-0.1482068037	0.057698727699999994	-0.1802190619	-0.0663388838	0.011604606699999999	-0.0133106651	0.1439298227	-0.021919631000000002	0.0653835543	-0.066764263	0.0181681112	0.190093366	-0.0600960144	-0.0480801753	-0.0293375481	-0.18345185519999999	-0.0886073204	-0.0128376258	-0.0244545842	0.1722945124	0.0332810626	0.0631836812	0.0509077226	-0.0175480875	0.0702186475	0.031129286000000006	-0.0653869249	-0.0091242138	0.011801093300000001	0.1691883688	0.0063449711	0.1198669825	0.1143757435	0.10540925529999999	-0.0912624	0.0067204000000000005	4.516377616000002e-05	0.008328825653759999	-0.0189524	-0.05547230000000001	0.0030771760672900004	0.0003591934657600001	0.0917979	-0.033002100000000006	0.008426854444409998	0.0010891386044100005	0.00161806	-8.894999999999998e-05	7.912102499999996e-09	2.6181181636e-06	-0.00122465	0.0004758099999999999	1.4997676225000005e-06	2.263951560999999e-07	-0.000480364	0.0	0.0	2.30749572496e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35954.75	32.13671875	1032.7686920166016	1292744047.5625	23116.171875	28.720703125	824.8787879943848	534357402.154541	23218.412109375	3.205078125	10.272525787353516	539094660.8807716	1.468307	25.090487	0.03576615	-0.0181694965	-0.1065594522	0.1070128975	0.0596922268	-0.0372736734	0.1121686318	0.0571223922	0.1297793448	-0.09237954599999999	0.001060903	0.11303333060000001	-0.0880772534	0.10586931699999999	-0.0257260441	0.0283562187	0.1350698518	-0.0225748013	0.12911547199999998	0.1402947138	0.006202338000000001	-0.1901944355	0.0890617766	0.066855288	0.0143157609	-0.0020284523	0.1560572683	0.0630138917	0.0561847296	0.0078319288	0.0813277273	0.0134209075	0.0001904754	-0.0364740625	-0.1261166802	-0.18751311899999998	-0.0931120317	-0.0499859784	-0.072860121	0.1297913876	0.1028887585	-0.0650580202	0.14198748279999998	0.0271248592	-0.1518595387	0.0029306457	0.0221840698	-0.013134960900000001	0.1758378873	-0.040787707	0.104667286	-0.0137967641	0.0265145879	-0.0592714053	0.0501117987	-0.0457431666	0.0023839967	-0.0326048844	-0.0130282948	0.2628927069	-0.0762745963	0.1129694782	-0.0515353139	-0.018706112900000002	-0.09785406199999999	0.0635663296	-0.0287788621	-0.0027686437	0.17661579309999995	0.05375337	-0.0667111659	0.0237184592	-0.12036541349999999	-0.028005506	0.038094435	0.1157515015	-0.0711438499	0.0445823111	0.0983180109	0.0562921554	-0.10397361199999999	-0.026024662599999998	0.0483616588	0.1010488981	0.1590687448	0.0667530892	0.0437566912	-0.076937609	-0.1696757543	0.1103270142	-0.0917404581	-0.0524702101	0.12112720140000001	-0.1428678619	0.044951662	0.0823363778	0.0507435471	0.06002723400000001	0.11934271980000001	0.112315068	0.1009072399	-0.0810947	0.010167699999999988	0.00010338212328999976	0.006576350368090001	-0.0166889	0.0022635000000000016	5.123432250000008e-06	0.00027851938321	0.0917662	-3.169999999999562e-05	0.008421035462439998	1.0048899999997225e-09	0.00171381	9.575000000000012e-05	9.168062500000025e-09	2.9371447161e-06	-0.00106383	0.0001608200000000001	1.1317342689e-06	2.5863072400000034e-08	-0.0006898589999999999	-0.00020949499999999992	4.388815502499997e-08	4.759054398809999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35785.2109375	-169.5390625	28743.493713378906	1280581321.8413696	23112.921875	-3.25	10.5625	534207157.5998535	23167.69140625	-50.720703125	2572.589725494385	536741925.0952301	1.287467	22.000294	0.09024764999999996	-0.0434371877	0.10183907939999999	0.062345904699999996	0.0749394684	0.0114307697	0.022723669	0.0815259774	0.1809309319	0.0315464521	0.0391766965	0.014526508600000003	-0.1327178639	0.115094929	0.0180537279	-0.0475166932	-0.0110203443	-0.0673417638	0.0142360321	0.0118369676	0.0504919659	-0.1336693825	-0.013102538899999999	0.10560885119999999	-0.1571324418	0.0855929315	0.1403775682	-0.053759992699999995	-0.0567638665	0.0292076258	0.0360037623	-0.0178702329	-0.0853986572	-0.0743339071	-0.0464655771	0.1277958126	0.025548075899999998	0.0896703337	0.055522654000000005	-0.0631442948	0.0154858645	0.0564182307	0.1320246071	0.1550017695	-0.09476963199999999	0.0767570722	-0.0309286642	-0.06970357769999999	-0.0134266249	-0.1100395748	0.12601311269999999	-0.05877800740000001	0.2132696946	-0.0779707675	-0.0093780485	-0.042199592800000005	-0.0838152796	-0.022403506899999998	0.013668373700000002	0.21935837789999998	-0.01506163	0.1351526672	0.0117660711	-0.0995484794	-0.037594307	-0.0324943425	-0.0643992042	-0.0442673537	0.0584301722	-0.0348140759	-0.116983282	0.1017806822	0.0894205596	0.008458983	0.0530779301	0.063111077	0.0860851989	0.0296950654	0.0833199745	-0.013623561599999999	-0.0082448935	0.1517547045	0.0069068066	-0.0038983534000000004	-0.021829254	-0.0334560724	-0.0857196752	0.0107434371	0.0125583521	0.0104596592	0.054973217000000005	-0.1531537296	0.0675389568	0.009023819	0.0698620635	0.20697306210000002	-0.0489811817	-0.012816693600000002	0.11875383099999999	0.1100111431	0.0959136145	-0.08556579999999997	-0.004471099999999964	1.999073520999968e-05	0.007321506129639995	0.035726199999999986	0.052415099999999985	0.002747342708009999	0.0012763613664399994	0.07445899999999997	-0.017307200000000026	0.005544142680999995	0.00029953917184000076	0.00195126	0.00023744999999999994	5.638250249999998e-08	3.8074155876e-06	-0.00102211	4.172000000000008e-05	1.0447088520999997e-06	1.7405584000000068e-09	-0.000647944	4.19149999999999e-05	1.7568672249999914e-09	4.19831427136e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
