csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	a_comp_cor_100	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
30544.744140625	n/a	932981394.6162453	n/a	19940.2265625	n/a	n/a	397612635.36383057	20355.525390625	n/a	414347413.9283791	n/a	n/a	n/a	n/a	-0.046486457	0.055117168499999994	-0.0686881046	0.0211340329	0.120198021	-0.1308796349	0.0143934357	-0.0556858851	0.1448304759	-0.016416339199999998	0.06915597309999999	-0.11471628029999999	0.0758828158	-0.057053321	-0.0505443046	0.0111960373	-0.09459607449999999	0.0076212875	-0.1480426436	0.0060682027	-0.0541366816	0.0329547403	-0.08568335619999999	0.1125002501	-0.09390693160000001	0.034044025	-0.16346809939999998	0.10760917539999999	-0.0549647662	-0.0018402972	-0.0333415571	0.1019458121	-0.0695157058	0.0386856364	0.0068677642	0.0577404169	-0.048160815700000005	0.0870835907	0.0321530227	0.071265224	-0.14794059980000002	-0.0546687959	0.0567668011	0.0399015209	-0.05982965	-0.0717354987	-0.1100140308	-0.0683820454	0.11526306539999999	0.10060943970000001	0.0438069488	-0.0205631228	0.1136815502	-0.0836175562	0.0547245652	-0.0888996807	0.20806783350000002	0.0203429402	-0.0159796894	0.1106576983	-0.14111765240000002	0.0025491275	-0.0548195955	0.1412043621	-0.0628308865	0.025438714700000004	-0.0706167311	0.013008035900000001	0.1297419015	-0.0078253259	0.1174656249	-0.06237652940000001	0.025975844900000003	-0.051676605	0.006927959799999999	-0.0081991963	0.0624320585	-0.0005605951	0.10070732210000001	0.106439009	-0.0278231631	0.1042998842	-0.0111843899	0.0141706274	0.1069863718	-0.0962311475	0.1305450082	0.1270832438	-0.0267042329	-0.1930335417	0.0449872882	0.1224204725	-0.0269286143	-0.0349349647	0.0875727324	-0.0960499103	-0.017373942	-0.036101523999999996	-0.0392316793	0.0584686188	0.026064080099999998	0.0725801063	-0.0080145088	-0.0305979986	-0.0843164776	0.1217078847	0.1216831682	0.1216419777	-2.21777e-05	n/a	n/a	4.918503772899998e-10	-0.0317987	n/a	0.00101115732169	n/a	0.0704148	n/a	n/a	0.00495824405904	-0.00031948400000000003	n/a	n/a	1.0207002625600004e-07	6.55385e-24	n/a	n/a	4.29529498225e-47	0.000182519	n/a	3.3313185361000014e-08	n/a	0.0	0.0	0.0	0.0
30474.080078125	-70.6640625	928669556.607975	4993.409729003906	19941.73828125	1.51171875	2.2852935791015625	397672925.6778717	20306.75	-48.775390625	412364095.5625	2379.038730621338	1.145563	20.572458	0.06481836269999999	-0.024569776600000003	0.0179171476	-0.025771684500000003	0.1299736539	0.11598855150000001	-0.1043267298	0.0160996935	-0.1323321039	0.0690197308	0.0960978124	0.1000766176	-0.1415162864	-0.10465981029999999	-0.0658246811	-0.0271685049	0.0162960071	-0.09899694619999999	-0.0363740969	-0.0313511334	0.0233075122	0.0824357342	0.0208408644	-0.0414660838	0.0026336139000000002	-0.0182080725	-0.013532968400000001	-0.0186358393	0.0714121172	0.1803444387	-0.025784859900000002	-0.0790694889	-0.040236951	0.0151257549	-0.029009256	-0.0932677908	0.115835484	-0.0292752386	-0.0329102222	0.0870129072	-0.12177008619999999	0.07633977509999999	0.1773107531	-0.1496838133	0.0189437097	-0.0961383264	-0.029477229	-0.10100708050000001	-0.1395278726	0.0469733781	0.0355552008	0.0443424263	0.046979439500000005	0.1322725829	0.0246243417	0.0548063154	-0.1209772158	0.1261053067	0.1338306713	-0.19913391149999998	0.1057042518	-0.1163388831	0.0008383081	-0.1598941013	0.13041819970000001	-0.007668036800000002	0.0210487671	0.10114734800000001	0.15701162	0.0729680063	-0.09172086689999999	-0.0080187345	-0.05974482320000001	-0.0245860262	-0.07080939019999999	-0.048704251399999995	-0.0690078734	0.055365681900000005	-0.0160303753	-0.062366417699999996	0.039350845	-0.002473656	-0.05366250400000002	0.0473350653	-0.0045698223	0.1189361724	-0.0236472534	-0.11870915580000001	-0.071837438	0.0751540191	-0.0163168538	0.1324600098	0.021371174500000003	-0.0038077438	-0.0540693492	-0.20543151269999999	-0.0069620833	-0.11703357660000001	0.023517572999999996	-0.021761297000000002	-0.11891311759999999	0.018863737	-0.1103155192	0.026529027599999998	-0.0729063525	-0.0140501358	0.1216419777	0.12141962949999999	0.12104935019999999	0.0179365	0.0179586777	0.00032251410473247734	0.0003217180322500001	-0.0317612	3.749999999999587e-05	0.00100877382544	1.4062499999996902e-09	0.0680692	-0.0023456000000000032	5.501839360000015e-06	0.004633415988640001	3.22957e-05	0.0003517797000000001	1.2374895733209007e-07	1.04301223849e-09	0.000465595	0.000465595	2.16778704025e-07	2.16778704025e-07	0.000110362	-7.215700000000001e-05	1.2179771044000002e-08	5.206632649000001e-09	0.0	0.0	0.0	0.0
30514.9453125	40.865234375	931161887.4248656	1669.9673805236816	19937.724609375	-4.013671875	16.109561920166016	397512862.5992775	20295.560546875	-11.189453125	411909777.91186905	125.20386123657228	1.183264	21.249496	0.099227545	0.0505549673	-0.053484240499999995	-0.14696810130000001	0.1548078722	0.1471938561	-0.1666245427	-0.009334916700000001	-0.09586034369999999	0.0049637416	0.10593813279999999	0.1154959858	0.020767713700000003	-0.0711555116	0.15046709	0.09552567210000001	-0.0038902534000000003	0.0021870746	-0.0088314668	0.0148845293	-0.058231254	0.1396814254	-0.0543855816	0.0826278067	0.0948921967	0.1012839549	0.0650416622	0.0010127346000000001	0.1180284117	-0.0519484285	0.0667784833	-0.0728854573	-0.0157072062	-0.0362797594	0.0803098972	-0.035953886000000004	-0.1367038449	-0.0353315981	-0.12457181880000001	0.072465995	-0.014116095300000001	-0.1186251493	-0.08116715599999999	-0.0892511958	-0.074154585	0.048675320999999994	-0.031292496600000004	0.11983574640000001	-0.025169446499999998	-0.0755209279	0.2216097564	-0.044895358499999996	0.0946781811	0.1480405719	-0.0045216507	-0.19228553399999998	-0.1078403711	0.0811650867	0.056814816399999996	0.0962251492	0.1349270132	-0.1654297762	-0.0172669859	-0.1076698478	0.0399771238	-0.0231577708	-0.1148845163	-0.013072800400000001	0.06874983009999999	-0.1597285598	-0.0259401821	-0.0860056257	0.1174469466	0.0040010543	-0.11639397439999999	-0.05776313	0.047857450700000005	0.1070654909	0.07890961070000001	0.062425764400000014	-0.1128349194	0.0534625476	-0.0314492556	0.0263231877	0.028041458199999997	-0.0139172728	-0.060386242	0.1801115352	0.04531335	0.0350811215	0.09273405009999999	0.0318383964	-0.0316964766	0.0092334185	0.0331925773	-0.0249939548	0.1305302827	0.0508619954	0.1214614435	-0.1288873991	-0.11356211880000001	-0.0548233571	0.05813449900000001	-0.0524163633	-0.0475603116	-0.0576068263	0.1215101995	0.120893123	0.1198669825	0.0301507	0.012214199999999998	0.00014918668163999994	0.00090906471049	-0.0425864	-0.0108252	0.0018136014649600004	0.00011718495504	0.0939363	0.025867100000000004	0.0006691068624100003	0.00882402845769	-0.00044232	-0.0004746157	2.2526006268649006e-07	1.956469824e-07	-6.621020000000002e-05	-0.0005318052000000001	2.8281677074704004e-07	4.3837905840400025e-09	0.000110362	0.0	1.2179771044000002e-08	0.0	0.0	0.0	0.0	0.0
30451.779296875	-63.166015625	927310862.3455848	3989.945529937744	19952.00390625	14.279296875	203.8983192443848	398082459.87501526	20272.671875	-22.888671875	410981224.951416	523.891300201416	1.250099	22.449747	0.03815481	-0.024273427599999998	-0.1443067629	-0.09485428580000001	0.0064319284	0.121302341	-0.2214408267	0.0564542596	-0.0874973882	0.0717527262	-0.1330124996	0.1616551987	-0.0754278088	-0.004720121	0.006189683299999999	-0.1535540223	0.0162211326	-0.09792291550000001	-0.0359665839	0.064187267	0.0487918478	-0.0451756336	-0.0362220529	0.19102291789999998	-0.0435375918	-0.0170243214	-0.07954434169999999	-0.14361734210000002	-0.0381502415	-0.051508158	0.0679844551	-0.050825275499999996	0.05988847730000001	0.0031795069000000002	-0.0696318479	-0.036905964	-0.0271389808	0.0828841685	-0.027648577	-0.0340210985	0.0908783172	-0.0078300031	-0.0261560244	0.0219280376	-0.08819700789999999	0.0373770957	-0.1266245486	0.031921501899999996	0.044545541699999996	0.1436767406	0.0026412705	0.0337202283	0.0988581051	0.0342448355	-0.1344402966	0.029116128999999998	-0.1365578799	-0.0049636065	0.14361664	0.049949156200000004	0.0853729529	-0.2448158017000001	0.027977874399999998	-0.0514248463	0.0557973347	-0.1960905234	-0.0146629831	-0.048259667699999995	0.0797228314	0.0798708575	-0.1065256694	0.0048042381	0.0329096717	-0.054267701200000004	-0.0622366733	0.0043988313	0.1103756959	-0.0849079082	0.0838786678	0.0278628362	0.0692770717	-0.0550063205	0.016083773500000002	0.1212317869	0.0254756375	-0.18653975960000002	0.0602524727	-0.010606797099999999	-0.0166647387	-0.1044025088	-0.018402933	-0.1362086829	0.0257090568	-0.0227702897	-0.0188051609	0.0391778431	0.0057345161	-0.13059702199999998	-0.0266447805	-0.1726464149	0.0934603459	0.0100062124	0.0083053157	-0.0714294667	0.040895305800000004	-0.0425077716	0.1213126213	0.12010478890000001	0.1181006348	0.0347274	0.0045767	2.0946182889999995e-05	0.00120599231076	-0.048631199999999986	-0.006044799999999989	0.0023649936134399994	3.6539607039999875e-05	0.105177	0.011240699999999992	0.00012635333648999982	0.011062201328999998	-0.000497568	-5.5247999999999977e-05	3.052341503999998e-09	2.4757391462399996e-07	-0.0	6.621020000000002e-05	4.3837905840400025e-09	0.0	0.000314756	0.00020439399999999994	9.907133953599996e-08	4.177690723599997e-08	0.0	0.0	0.0	0.0
30371.72265625	-80.056640625	922441537.1081696	6409.0657081604	19927.556640625	-24.447265625	597.6687965393066	397107513.6653176	20333.923828125	61.251953125	413468458.24798965	3751.8017616271973	1.420298	25.506237	0.10812081	-0.1005639673	0.1292800501	-0.1604021599	-0.1060632544	0.1613456154	-0.0846235611	0.06269566879999999	-0.0010583953	0.17964505600000005	0.021680602400000002	0.10910710900000001	0.1093082115	-0.0242387921	-0.072609739	-0.144917207	0.0722352466	-0.0337131386	-0.0966021257	-0.0083892589	0.1277453691	0.0377051375	-0.0517010724	-0.012672614399999999	0.0449322224	-0.0012564594	-0.0767328509	0.152218419	-0.20132650929999998	-0.0447756338	0.051817279	-0.0377856123	-0.1755392357	-0.0116051021	-0.1192351185	-0.0756292089	-0.0619516689	0.0028438590000000002	-0.0077426979000000005	-0.1039171094	0.1548150348	0.0036298855	0.034412468599999996	-0.0560585177	0.10303326369999999	-0.0428736325	0.0531050676	-0.034307226600000004	0.052135166399999995	-0.100349135	-0.0978471787	0.105134669	-0.1613614861	0.0475088064	-0.157012397	-0.0377995586	-0.0769949795	0.183718648	-0.0198815494	0.07591972849999999	0.13828508609999998	-0.11379363529999999	0.0262088111	-0.0589075272	0.1480637165	-0.1065573958	-0.08533758050000001	0.0732259257	-0.075271676	0.1082265389	0.0030776116	-0.0052369993	-0.0139263782	-0.1349738385	-0.1184533442	-0.0751198421	0.031538551899999996	-0.1304150384	-0.0052990327	-0.0018111776000000002	-0.034805940099999995	0.15378567810000002	-0.016435393200000002	-0.0364442373	-0.17489561760000005	-0.0859545089	0.065499204	-0.0996042597	-0.1466367963	-0.0566928425	0.0465620822	0.0602724991	0.0382814375	-0.026132077599999998	-0.0223818835	0.1422029634	-0.0932364266	0.0417492197	0.0409471314	0.1148778176	0.0268958296	-0.0393268544	0.10302701619999999	-0.0123510043	0.0499323432	-0.0823812444	0.12104935019999999	0.11905633460000001	0.11575891279999999	0.0174976	-0.0172298	0.00029686600804	0.00030616600576000003	0.00549906	0.054130259999999986	3.02396608836e-05	0.0029300850476675997	0.08777079999999997	-0.017406200000000024	0.00030297579844000083	0.0077037133326399955	-0.000497568	0.0	0.0	2.4757391462399996e-07	-0.000182697	-0.000182697	3.3378193809e-08	3.3378193809e-08	0.000110362	-0.00020439399999999994	1.2179771044000002e-08	4.177690723599997e-08	0.0	0.0	0.0	0.0
30341.7265625	-29.99609375	920620370.793518	899.7656402587891	19976.560546875	49.00390625	2401.382827758789	399062971.2829628	20366.15234375	32.228515625	414780161.2888336	1038.6772193908694	1.175701	21.113676	0.17561281	-0.035516223900000005	0.1431268064	-0.083152817	0.0562385214	0.10143109310000001	-0.08737092199999999	-0.047707186900000004	-0.0191585064	0.2326288241	0.1276629511	0.0629463956	-0.1105003899	0.024650268399999998	-0.0344085883	0.1672104325	-0.0243206587	0.1382238734	0.1205380652	-0.039530494	-0.0344311986	-0.0205359068	0.1351932848	0.0040254335	-0.0322326718	-0.048462694900000006	0.1638008054	0.094029896	0.014299473	-0.0314454918	-0.0034428545	0.0359666175	0.050945481900000006	-0.052607540099999996	-0.116112621	0.008826688000000001	-0.0255572737	0.0577876286	0.1176929107	0.0760158568	-0.045025627900000004	0.2693537371	0.018312336000000002	0.12326456220000001	0.048011669800000004	0.0770741401	0.1526091372	0.1315542611	-0.0350046217	-0.074729552	-0.0554104963	0.0685008626	-0.107988375	0.1306824828	-0.0590551097	0.016622610700000002	-0.0567291471	0.0196045499	0.0402959847	-0.0856878984	0.0822301085	-0.11174022730000001	-0.0732939194	-0.0526359749	0.2756105657	0.0983553885	-0.013396277199999999	0.0081799199	0.0636131272	-0.0028487289000000003	0.1822834589	-0.0296052983	-0.020754386399999998	0.2045610748	0.1451118127	0.0009761905999999999	-0.0479923072	0.1567986525	-0.0511685283	-0.050783692699999994	-0.09781711300000001	0.0445437911	0.1137641949	0.0006831450999999999	-0.0215087867	0.0042944888	-0.05709361280000001	-0.0367151811	0.013107111999999999	-0.1051686827	0.0715808783	-0.0528889903	-0.2513271439	-0.0637979175	0.21380684260000002	0.0013275631	-0.0246416768	0.17440512489999999	0.0287404347	0.0257281825	-0.0265687638	-0.0051925328	-0.1081582227	0.0492033341	0.019621733500000002	-0.0193969	0.1207205288	0.11775003070000001	0.11285322490000001	-0.0422974	-0.05979500000000001	0.003575442025	0.0017890700467600002	-0.0368961	-0.04239516	0.0013613221952100002	0.0017973495914256	0.079373	-0.008397799999999971	7.052304483999949e-05	0.006300073129000001	-4.263e-05	0.00045493800000000005	2.0696858384400001e-07	1.8173169e-09	-0.00020193	-1.923300000000001e-05	3.6990828900000037e-10	4.0775724900000014e-08	-0.0007159639999999999	-0.0008263260000000001	5.126044492959999e-07	6.828146582759999e-07	0.0	0.0	0.0	0.0
30640.060546875	298.333984375	938813310.316166	89003.16623306273	19970.51171875	-6.048828125	36.588321685791016	398821338.3087311	20438.255859375	72.103515625	417722302.5732765	5198.916965484619	1.313593	23.589989000000006	0.16058276	0.1053328364	0.10382545119999999	-0.136046566	0.13336477300000002	0.03836474	-0.135887658	-0.2218438586	-0.0317722382	0.1164909615	0.24942446219999997	0.0761752825	0.0796884735	-0.0011485646000000001	0.1276703431	0.06824361429999999	0.0752545791	0.0404901258	0.09945728599999999	0.08010380639999999	0.034690655	0.0830544958	-0.0107088387	0.0304462208	-0.0973339053	-0.0210860135	-0.0354151417	0.0923055483	0.045454488499999994	0.007141354399999998	-0.1247563785	0.2098915016	0.12449025150000001	-0.059037613499999995	0.11429717539999999	0.052775388099999994	0.027145964100000003	0.0177129467	0.0029121902000000003	-0.0512232583	0.1627802496	-0.0562686191	-0.035933407599999995	0.09011771619999999	-0.015800676899999998	-0.0870057901	-0.0273469698	-0.09129550210000001	0.1637745725	-0.0120660953	-0.1364778733	-0.1036192076	-0.0533302692	0.2242841653	-0.0477769681	-0.0768508494	-0.0803627833	-0.0775564078	-0.0610367942	0.11609536890000001	0.0033492440000000004	-0.13223302650000002	-0.22866051420000005	-0.1274099556	0.1523372458	0.1120763781	-0.1294263034	-0.0391290579	0.0126930825	-0.1323689874	-0.0316395273	-0.153467926	-0.0313604642	-0.101532963	0.1443649704	-0.030866562900000002	-0.12132704529999999	-0.1241952089	-0.0173105911	-0.0335122533	0.0277786398	-0.12752237060000002	-0.011833791299999999	-0.0354003681	-0.0712930038	0.0094270295	-0.1287343526	0.1013410493	0.0480094287	-0.0402722685	-0.0829958789	-0.0692630759	0.0028114489	0.1150608191	-0.0826073371	0.05884148490000001	-0.03196324	0.018437203	-0.1591769543	0.0771641569	0.098939935	0.1239240848	0.0345529846	0.09885109759999999	-0.14623080759999998	0.1160749781	0.120326335	0.1161887065	0.1093977275	0.00521348	0.04751088	0.0022572837183744	2.7180373710400005e-05	-0.00591873	0.03097737	3.50313648129e-05	0.0009595974521169	0.104084	0.024711	0.0006106335209999997	0.010833479056	-0.000382589	-0.00033995900000000003	1.1557212168100002e-07	1.4637434292100005e-07	2.40832e-05	0.0002260132	5.1081966574240014e-08	5.8000052224e-10	-0.000134266	0.0005816980000000001	1.8027358756000002e-08	3.38372563204e-07	0.0	0.0	0.0	0.0
30656.994140625	16.93359375	939851289.7383156	286.74659729003906	19960.701171875	-9.810546875	96.24682998657228	398429591.272892	20453.98046875	15.724609375	418365317.01600647	247.2633399963379	1.260115	22.629616	0.123768865	0.12468696619999999	0.0245489277	-0.0320935487	-0.0581788629	-0.060074602699999986	0.006301914699999999	-0.09085944259999999	0.0787964025	-0.0809046735	0.0772635398	0.1680380555	0.21327299800000002	0.1178756148	-0.2254362762	-0.012100198500000001	-0.13445609279999998	-0.0680101907	-0.1160920744	0.0420695088	-0.16723294560000002	0.0496972604	-0.0705030584	-0.11539868449999999	0.08824236220000001	0.139548436	0.0687628318	0.0692445027	0.15550720269999999	0.2533222473	-0.072166781	-0.012301095900000001	0.0905809832	0.1101480933	0.0859941593	0.003292522	0.061002622	-0.22190682809999998	-0.07709915469999999	-0.023679807799999997	-0.059716236299999996	0.10466580980000001	0.011918046100000001	0.0307110931	-0.0265025677	-0.013355343899999999	-0.006459149	-0.0347072437	0.04252358	0.0425712533	-0.08486208810000001	-0.10361680150000001	-0.05788038230000001	-0.033514226200000004	-0.060538470199999986	-0.0246903546	0.0747587228	0.0223149159	0.055835605499999996	0.14064677720000002	-0.07810789650000001	0.0496109571	-0.0903443541	0.09687447490000001	-0.1169831841	0.001446509	-0.33604417659999997	0.1970925762	-0.059434815099999996	0.0812596525	-0.011103490700000001	0.19529152649999998	0.0610049331	0.0028738123	0.0069756051	-0.0470311733	0.0068236889	0.0931930954	-0.0264621158	-0.130454521	0.0319529869	-0.08916944019999999	-0.0804694005	0.0318650002	0.0189010754	0.256859409	-0.1064554971	-0.0325845285	-0.0516142997	0.0532481824	-0.1395374902	0.0774586318	-0.1392059674	0.0530777193	-0.0041682010999999995	-0.0013165191	0.192521136	-0.0361128707	0.1494214456	-0.12177337199999999	0.0031399465999999996	0.0595971212	0.0043342359	0.11204839650000001	0.052411951799999995	0.15955215539999998	0.1198669825	0.1143757435	0.10540925529999999	0.015258100000000004	0.01004462	0.0001008943909444	0.0002328096156100001	-0.0369115	-0.03099277	0.00136245883225	0.0009605517922729	0.05420980000000001	-0.04987419999999999	0.0024874358256399987	0.002938702416040001	3.76847e-05	0.0004202737	1.7662998291169e-07	1.4201366140899995e-09	0.00017611799999999998	0.00015203479999999998	2.3114580411039997e-08	3.1017549923999984e-08	-4.9429e-05	8.483699999999999e-05	2.4432260409999995e-09	7.1973165689999985e-09	0.0	0.0	0.0	0.0
30594.38671875	-62.607421875	936016498.6964264	3919.689273834229	19957.802734375	-2.8984375	8.40093994140625	398313889.98422617	20457.447265625	3.466796875	418507148.62582785	12.018680572509766	1.175267	21.105888	0.10071301	0.0913909468	-0.0204007572	0.0390862727	-0.0593988874	-0.10389480529999999	0.0438274529	0.0009230869	0.126946266	-0.1529670474	-0.0754377514	0.06835460269999999	0.21208835739999998	0.0294976981	-0.1042492491	-0.1836652134	-0.0682666009	0.0341088825	-0.16723120000000002	0.19078333079999998	0.0365525967	0.047291724699999996	0.13586351230000002	-0.0580392347	-0.06893798570000001	0.1093150636	-0.0311562317	0.13419237109999999	0.018177307900000002	-0.08552867089999999	0.0450117508	-0.1425923968	-0.10411553330000001	-0.1445351582	0.0758710815	0.07899147599999999	-0.12741281	-0.0238308434	0.0410671883	-0.061086786799999994	-0.1242561025	0.0673668313	0.0460284001	0.0769401478	-0.0380746684	-0.1500524728	0.1282977626	0.12228782710000001	0.1504196118	-0.0179528742	0.1425048203	-0.0839110274	-0.0028808702000000003	-0.09715721199999999	0.005072183	0.038301380600000004	0.1330943408	-0.10861322820000001	0.0708386441	-0.0236777323	-0.10123553800000001	0.0651878414	0.010820925300000001	0.19164274120000002	-0.2001082581	-0.052458644699999994	-0.1260948649	0.1417222136	-0.034086689100000005	0.07263148280000001	-0.0171577085	0.1723116695	-0.013335333400000001	-0.0739445313	0.045611059100000004	-0.057351142199999997	-0.0651278006	-0.0426302579	0.0545065911	0.022776854300000003	-0.1912780957	0.2484059229	-0.19734034600000008	-0.0218006139	0.0270077175	-0.12042849609999999	-0.09543909029999999	-0.0766897588	0.0194108536	-0.0882227599	0.0345803623	-0.0270127852	-0.0933863746	-0.0089389437	0.017994514099999998	-0.13913868769999999	0.054103994800000006	0.0657393361	-0.129860654	-0.0207091544	0.1444857451	0.0382498874	0.0815934865	-0.023048852	0.052881446500000005	-0.039116492200000005	0.11934271980000001	0.112315068	0.1009072399	0.00520025	-0.010057850000000002	0.00010116034662250003	2.70426000625e-05	-0.0391185	-0.0022070000000000006	0.0015302570422499999	4.870849000000002e-06	-0.0126057	-0.06681550000000001	0.0044643110402500024	0.00015890367249000005	0.00033444800000000005	0.0002967633000000001	8.806845622689004e-08	1.1185546470400005e-07	0.000292252	0.00011613400000000002	1.3487105956000006e-08	8.541123150400001e-08	-2.96731e-05	1.97559e-05	8.8049286361e-10	3.9029558481e-10	0.0	0.0	0.0	0.0
30604.998046875	10.611328125	936665905.4492227	112.60028457641602	19913.931640625	-43.87109375	1924.672866821289	396564673.3874855	20513.869140625	56.421875	420818827.1186867	3183.427978515625	1.27162	22.836235	0.228935955	0.0784739361	0.0856455306	0.0832974482	-0.1345881884	0.0038159421999999998	0.2191790025	-0.0342667647	0.1646580946	-0.1395793252	0.0354234464	-0.0343999508	0.07262496780000001	0.0641835266	-0.1411039619	-0.1654281906	-0.0592360175	-0.0804504823	0.06446821330000001	-0.11989961619999999	-0.1542119308	-0.1863422702	-0.0612974652	0.1736656475	-0.0696600221	0.0584917205	0.06557924450000001	-0.0029131982	-0.0183447291	-0.0520990774	-0.070168448	-0.0361266164	0.10641755359999999	-0.11554246970000001	-0.0076058293	0.0777780774	0.0510943182	0.1107749743	-0.1170473117	-0.0102411754	0.0023556694	-0.0219613016	0.0330459936	-0.1625766927	0.0023313776999999997	0.0194519699	0.0275287975	-0.034582563999999996	-0.0073291339000000014	-0.065899619	0.0666534018	-0.0867200009	-0.1257659173	-0.1396963044	0.0193263378	0.0003587413	0.13564924949999999	0.0362944421	-0.0314936625	-0.04402849	0.0397664612	0.21757499760000001	-0.0244636522	0.1614147605	-0.09881532109999999	0.0909046438	-0.1212476751	0.0034656975	-0.1387070111	0.0990783002	-0.0175090104	-0.0298066214	-0.1269749043	0.0825239362	-0.1249554788	0.1519612759	0.1440108873	-0.08425495109999999	-0.0090426329	-0.0679459449	-0.016555774199999998	-0.0307137813	0.1290040928	0.111086549	0.09118401039999999	0.0266006812	-0.1045131225	-0.042380537999999995	0.0109427294	-0.0779565769	0.012930953200000001	-0.0939502277	0.05668136150000001	0.011957893300000001	-0.1894517245	-0.0488670964	0.0298038058	0.10207346710000001	-0.0837167504	0.053690104800000006	-0.1184513876	-0.0054880859	-0.17804386079999998	-0.0403359597	-0.0358802094	0.006215722700000001	0.11875383099999999	0.1100111431	0.0959136145	0.005197600000000001	-2.6499999999990073e-06	7.022499999994738e-12	2.7015045760000008e-05	0.102912	0.1420305	0.010590879743999998	0.02017266293025	-0.07483989999999999	-0.06223419999999999	0.0038730956496399994	0.005601010632009997	-4.27901e-05	-0.0003772381	1.4230858409161006e-07	1.8309926580100003e-09	0.00017611799999999998	-0.00011613400000000002	1.3487105956000006e-08	3.1017549923999984e-08	-2.96731e-05	0.0	8.8049286361e-10	0.0	0.0	0.0	0.0	0.0
