name	intensity-avg	volume
Left-wm-bankssts	98.2533	2888.6
Left-wm-caudalanteriorcingulate	103.9117	2289.4
Left-wm-caudalmiddlefrontal	96.2832	6770.7
Left-wm-cuneus	94.1994	2527.5
Left-wm-entorhinal	81.9825	1348.1
Left-wm-fusiform	91.0537	6991.0
Left-wm-inferiorparietal	100.5121	8965.9
Left-wm-inferiortemporal	91.708	7626.4
Left-wm-isthmuscingulate	100.8753	5350.0
Left-wm-lateraloccipital	93.5023	11680.7
Left-wm-lateralorbitofrontal	93.9223	6627.5
Left-wm-lingual	87.7778	6098.1
Left-wm-medialorbitofrontal	97.1003	3266.4
Left-wm-middletemporal	92.2736	5247.2
Left-wm-parahippocampal	89.2214	1893.1
Left-wm-paracentral	94.7889	3492.2
Left-wm-parsopercularis	97.1675	3765.4
Left-wm-parsorbitalis	90.0153	1168.6
Left-wm-parstriangularis	96.1222	3342.3
Left-wm-pericalcarine	90.1169	3643.7
Left-wm-postcentral	93.9071	7142.9
Left-wm-posteriorcingulate	100.6172	4173.8
Left-wm-precentral	94.8481	15445.4
Left-wm-precuneus	97.4622	8714.0
Left-wm-rostralanteriorcingulate	97.4189	2553.9
Left-wm-rostralmiddlefrontal	97.041	13728.1
Left-wm-superiorfrontal	94.5498	19901.2
Left-wm-superiorparietal	98.7468	12363.2
Left-wm-superiortemporal	95.3386	8814.7
Left-wm-supramarginal	99.7052	9999.1
Left-wm-frontalpole	88.2585	309.7
Left-wm-temporalpole	77.3343	704.8
Left-wm-transversetemporal	92.5273	589.9
Left-wm-insula	92.7631	10140.9
Right-wm-bankssts	94.5663	2022.2
Right-wm-caudalanteriorcingulate	103.5181	2165.6
Right-wm-caudalmiddlefrontal	95.4035	7968.6
Right-wm-cuneus	93.5903	3014.2
Right-wm-entorhinal	78.3299	998.1
Right-wm-fusiform	88.7994	7175.1
Right-wm-inferiorparietal	97.1072	9206.0
Right-wm-inferiortemporal	87.0319	6677.0
Right-wm-isthmuscingulate	101.8418	4630.6
Right-wm-lateraloccipital	93.5518	11659.8
Right-wm-lateralorbitofrontal	96.5605	7054.3
Right-wm-lingual	86.406	6151.8
Right-wm-medialorbitofrontal	97.0914	3700.9
Right-wm-middletemporal	88.1452	6529.4
Right-wm-parahippocampal	88.6682	1638.7
Right-wm-paracentral	96.9806	4925.7
Right-wm-parsopercularis	97.3763	3480.5
Right-wm-parsorbitalis	88.1851	1284.4
Right-wm-parstriangularis	95.5866	3394.0
Right-wm-pericalcarine	85.9702	3483.1
Right-wm-postcentral	93.4018	7790.3
Right-wm-posteriorcingulate	101.1981	4560.4
Right-wm-precentral	94.5623	14174.9
Right-wm-precuneus	98.0061	8482.8
Right-wm-rostralanteriorcingulate	103.1941	2402.5
Right-wm-rostralmiddlefrontal	97.208	14392.0
Right-wm-superiorfrontal	94.0949	18835.1
Right-wm-superiorparietal	97.5466	11490.4
Right-wm-superiortemporal	90.6032	7008.9
Right-wm-supramarginal	98.2555	8701.4
Right-wm-frontalpole	94.6291	423.9
Right-wm-temporalpole	78.9215	770.0
Right-wm-transversetemporal	93.3072	457.1
Right-wm-insula	91.6807	10291.0
Left-UnsegmentedWhiteMatter	100.8144	42050.6
Right-UnsegmentedWhiteMatter	100.7511	40636.3
