csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12
33617.99609375	n/a	n/a	1130169661.3593905	21468.61328125	n/a	460901356.2198639	n/a	22478.05078125	n/a	n/a	505262766.92445374	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	n/a	0.0	0.0	n/a	0.0	n/a	-0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33516.32421875	-101.671875	10337.170166015623	1123343989.1363678	21448.306640625	-20.306640625	460029857.75027853	412.3596534729004	22427.279296875	-50.771484375	2577.743625640869	502982856.660038	1.078884	19.517521	0.06163076233000001	-0.22635335780000002	-0.0299730598	-0.1304779625	0.20474952010000005	-0.18579414530000002	0.0408554748	-0.0444450261	0.1575405435	-0.0513982804	0.0012833276	-0.11167466960000001	0.1128539477	-0.0571007788	0.1633589672	-0.0979379935	0.1362737006	0.0299234736	-0.0140407999	0.12796103220000002	-0.0746221701	0.094094245	-0.2368671902	0.1534089871	-0.0825334753	0.031016685	-0.1124914459	0.1203903256	-0.09137180939999999	0.0709531973	-0.13059413460000002	0.030716987299999998	0.011605481599999998	-0.1931321671	0.1710100815	-0.0472901945	-0.069459746	0.0285108665	0.0441206952	0.06453403419999999	0.011190068000000001	-0.1548629477	-0.1823879162	0.0901131253	0.08669598960000001	-0.1661365173	-0.008880657	-0.0685277342	-0.2203439446	-0.11653578460000001	0.0250148805	-0.2925056519	0.0242875019	-0.0857241243	0.0504657906	0.053399296799999996	-0.2106161503	0.2047283662	-0.0297468629	0.06984209179999999	-0.11935285039999999	0.0119241895	-0.022104182000000003	0.2188119826	-0.1278428096	-0.0117297764	0.08314570360000001	-0.034668972400000005	0.017956034699999998	-0.1958980532	0.0180724768	-0.0010743041000000001	0.17553354100000002	-0.1370347152	0.1437421744	-0.0146325709	0.023207566699999998	-0.1051140909	0.0387316957	-0.0827952105	0.0768284932	0.09061964460000001	-0.057942438099999986	-0.0435491863	0.1770005409	-0.0359388875	-0.1929576529	0.044001846	0.2036432175	-0.0537839147	-0.1177717385	-0.1403312732	0.1304073496	-0.0711411574	-0.0268187943	-0.0132994694	-0.1106667164	0.0005890913	0.0736218653	-0.0519324646	-0.10090380369999999	0.1221610506	0.12213587039999999	0.1220939072	0.0	-5.41233e-06	-5.41233e-06	2.9293316028899995e-11	2.9293316028899995e-11	0.0107682	0.0107682	0.00011595413124	0.00011595413124	-0.0193965	-0.0193965	0.00037622421225	0.00037622421225	-0.000425057	-0.000425057	1.80673453249e-07	1.80673453249e-07	-0.0	0.0	0.0	0.0	-0.000204156	-0.000204156	4.1679672335999985e-08	4.1679672335999985e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33500.51171875	-15.8125	250.03515625	1122284285.418106	21483.560546875	35.25390625	461543373.7712441	1242.837905883789	22362.732421875	-64.546875	4166.299072265625	500091801.3723793	1.494282	27.032265	0.18896660547	-0.0831867008	0.0465313109	-0.10712394189999999	0.05223730730000002	-0.0532156101	0.054503518099999995	-0.0019240218	-0.0396304597	0.0926975608	0.1404650332	-0.0169225629	-0.0279661827	-0.15669206859999998	0.056577126299999995	0.090581621	-0.0409015357	-0.1437162503	-0.0131847763	0.07534022110000001	-0.0955319782	-0.06369049480000001	0.1518179803	-0.1791898821	-0.1165248057	0.1579029686	-0.1445396106	0.0184757935	-0.052385250300000005	0.0068235397	0.19344170149999998	-0.037231957999999996	-0.1216174014	-0.1394267732	0.0110353773	0.0677329332	0.0636055292	-0.0429442146	-0.0178002614	0.08375059809999999	-0.0536154759	0.1288051423	0.0040459847	0.0698947641	0.0628691914	-0.049993521	0.1264146836	0.0620509755	-0.10508616429999999	-0.020079853999999998	-0.1405527542	-0.1211944967	0.1983401047	-0.0106860636	-0.0686833972	-0.0102890973	-0.045600407300000007	0.0152024253	-0.0810077869	0.0613270206	0.140824477	-0.0389267552	0.0289027902	-0.043407132699999997	-0.0801850116	0.0813738282	-0.0331194757	0.0095322364	0.10567027539999999	-0.0194413322	-0.044859932699999994	-0.057777455400000004	-0.1953372535	-0.0092139328	-0.046034005700000005	0.1085442055	0.0863355764	-0.05748455230000001	0.1990778121	0.0561534337	0.0069211359	0.0031704113000000003	-0.015774625100000002	0.1936211294	-0.050300887999999995	0.0684285798	-0.1574277084	-0.0210052442	-0.0832784859	-0.08588855710000001	-0.1630658625	0.009991195500000001	-0.1155561929	-0.07857340480000001	0.0066146695	0.0396845454	0.00690886	-0.094582264	-0.0201987227	0.034660048	0.0072808239	0.1220939072	0.1218673892	0.12149017050000001	0.0	-2.75678e-05	-2.215547e-05	7.599835968400002e-10	4.908648509209e-10	0.0221912	0.011423	0.0004924493574400001	0.00013048492900000002	0.13661900000000002	0.15601550000000006	0.02434083624025001	0.018664751161000002	-0.0004519080000000001	-2.68510000000001e-05	2.0422084046400008e-07	7.209762010000054e-10	0.000199112	0.000199112	3.9645588544000006e-08	3.9645588544000006e-08	0.0	0.000204156	4.1679672335999985e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33157.26171875	-343.25	117820.5625	1099404004.6856842	21470.390625	-13.169921875	460977673.5900879	173.44684219360352	22304.568359375	-58.1640625	3383.0581665039062	497493769.69803244	1.454299	26.308941	0.14074268869999998	-0.0673365047	-0.0595702821	-0.10975232039999999	0.06451213830000001	-0.1315932466	0.0152132983	0.052394877199999995	0.089039682	0.0886768018	0.030233050299999998	-0.049187647800000005	-0.056423885300000004	-0.0835687403	-0.040071398599999995	-0.163909245	-0.0001724426	-0.18319838510000008	0.0824150463	-0.0558884288	-0.0907101568	-0.0716154174	0.003428719	0.0076761575	-0.0181720832	0.1383292178	-0.0280862412	0.0253148673	0.0192108162	0.0722048667	0.07027112469999999	-0.20562924429999999	-0.0263082569	0.25430784289999997	-0.021143603700000003	0.0191403502	0.0825385419	-0.052891484100000004	-0.001326286	-0.1257364447	0.0211591475	0.08846234859999999	-0.038201522200000004	-0.2027148566	0.1997354484	-0.11250913300000001	0.0875264608	0.0743620976	-0.065913995	-0.0906197947	-0.099817011	-0.076419537	-0.0241421301	-0.0408984723	-0.0526712258	-0.0387538694	-0.0938260693	0.1681091082	0.0090992411	0.040643757200000005	0.023561687999999997	-0.060070706900000014	-0.10680905369999999	-0.0879794875	-0.11134183630000001	0.09565295210000001	0.1427565785	0.1065148787	-0.0110676999	0.0263237277	-0.0034356623	-0.0942327462	-0.0191039245	0.0317666916	0.0529887559	0.0438392578	0.151714223	0.0028565712	0.0839475856	0.2154051146	0.0282884083	-0.12448679060000001	0.0803135055	0.0777688802	-0.1004649899	-0.11186984050000001	0.07959154	0.1106724371	0.0275082848	-0.0409587161	0.1764872146	0.07033817469999999	-0.0081531537	-0.1511340977	-0.044734922999999996	0.1815826914	0.08716501619999999	-0.083932125	0.2027053513	-0.042518317	0.0722414908	0.1219596574	0.12133101710000001	0.1202856824	0.0	-0.00377311	-0.0037455421999999998	1.42363590721e-05	1.402908637198084e-05	-7.53465e-05	-0.022266546499999998	5.6770950622500004e-09	0.0004957990930366624	0.0632443	-0.07337470000000001	0.005383846600090002	0.003999841482490001	-0.0009500340000000002	-0.0004981260000000002	9.025646011560006e-07	2.481295118760002e-07	0.000528104	0.0003289920000000001	1.0823573606400004e-07	2.788938348160001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33286.15625	128.89453125	16613.80018615723	1107968197.899414	21484.337890625	13.947265625	461576774.59854513	194.52621841430664	22295.802734375	-8.765625	76.836181640625	497102819.57016367	1.433876	25.939486	0.13335743079999998	-0.0377763635	-4.1384399999999996e-05	-0.014701356799999999	0.0291573721	-0.0049535768	0.0684530181	0.0563342391	-0.0049724482	0.0660443061	0.14676928050000002	-0.0151536728	-0.0544938039	-0.1691476973	0.0569104017	-0.0376664485	0.03661576	-0.23328962109999998	-0.05641371	0.0322884133	0.0483772092	0.0318293386	0.2076211354	-0.0516016211	0.1666611815	0.0034729257	0.0776490913	-0.0782166182	0.0093268125	-0.0447439579	-0.11813146710000001	-0.009577853	-0.0249443895	-0.1569597901	0.057495658899999996	0.0002239396	-0.10553156609999999	0.0010500303	-0.008809525	-0.024485360699999997	0.032598945899999995	0.166338189	-0.07210179280000001	-0.0628643516	-0.13489098830000001	-0.0896959573	0.07550129059999999	-0.19731760829999997	-0.0430172012	-0.026942975	-0.06543615	-0.0122967692	0.10596129369999999	-0.0874192826	-0.046185852400000005	-0.0006091124	0.033284384300000004	0.0687436057	-0.08713045039999999	0.0422618642	0.12071078630000001	-0.0726537755	-0.0186259483	-0.07179259190000001	-0.19449950719999998	0.1633648926	0.10434072189999999	0.0330310152	0.057557020199999996	0.1069666984	-0.1241322936	0.0503254297	-0.1606462048	0.1051730652	-0.1450676769	-0.0031077318	-0.09456388119999999	-0.1425504464	-0.16244196460000002	-0.0555802232	0.0150254433	0.1061172519	-0.1569049968	-0.032617582400000004	0.0778054089	0.057895269900000004	-0.16105720869999998	-0.10645117529999999	-0.0076306219	-0.0996016718	-0.007558420400000002	-0.05009002269999999	0.017986164199999998	0.1267003877	0.045677101	-0.0107779573	0.0346182429	-0.0217782461	-0.010644193799999998	0.0096831412	0.044597994800000006	0.121758375	0.12052793310000001	0.11848639890000001	0.0	-4.06827e-05	0.0037324272999999996	1.6550820792900005e-09	1.3931013549785293e-05	-0.0332241	-0.0331487535	0.00110384082081	0.0010988398586037622	0.152134	0.08888969999999999	0.00790137876609	0.023144753956	-0.000992659	-4.2624999999999694e-05	9.853718902809998e-07	1.8168906249999736e-09	0.000418998	-0.00010910600000000004	1.1904119236000007e-08	1.75559324004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33180.5234375	-105.6328125	11158.291076660156	1100947135.5864868	21460.82421875	-23.513671875	460566976.14808655	552.892765045166	22278.30859375	-17.494140625	306.0449562072754	496323033.7983551	1.296216	23.449146	0.0756296973	-0.0930368891	-0.0782705107	-0.079009433	0.2526999112	-0.032533992000000005	0.0143222851	0.0187880718	0.0407481904	-0.047183659100000004	0.06746225089999999	-0.08648966289999999	-0.1560968197	0.0810257094	-0.010982063799999999	-0.1300739032	-0.0784314252	-0.1113106552	0.1660160245	-0.1743112434	-0.1730678126	-0.0875369332	0.0475650332	0.0292487946	0.0898694534	-0.1209371057	0.0153286102	-0.045449733799999996	-0.0539486934	-0.0580763043	0.0034260176	0.1148284309	0.029210435299999997	0.0702942272	0.0016758026	-0.0929219483	-0.0240151323	-0.0212420504	-0.16108522849999998	0.0314556253	-0.015340417700000001	-0.0910535483	-0.0613784759	-0.0976925785	0.049184117199999995	0.0962126033	-0.0430203692	0.033216985	-0.0884700708	-0.08428671800000001	-0.0481181858	-0.0213269707	-0.09055424039999999	-0.028743274300000007	-0.0731625329	0.18276137829999997	-0.1142835973	0.1596374134	-0.1183264282	0.0369075537	-0.0441093558	-0.1437323234	-0.080662001	-0.0578115875	0.0728801572	0.015078784	0.105028726	0.1859200803	-0.15388238869999998	0.06669689990000001	-0.0752044765	-0.1207384073	-0.0359496589	0.1696279766	0.0202863848	-0.023596483900000003	0.06982527690000001	0.059548787699999994	0.0139149557	-0.1282741128	0.0483511121	0.0086150952	0.117958058	-0.0744162318	-0.0111541493	-0.0575853967	0.0438709554	-0.0949135589	-0.0295607446	-0.0832939533	0.0558680004	-0.0032189207	0.0401844369	-0.0383302158	-0.116262235	-0.0919060392	-0.028505016	0.0582448202	0.1675397439	-0.09462214070000001	-0.049374767400000005	0.12149017050000001	0.1194599025	0.1161012174	0.0	-0.00339068	-0.0033499972999999996	1.14967108624e-05	1.122248191000729e-05	-0.0264114	0.006812699999999998	0.0006975620499600001	4.641288128999997e-05	0.118169	-0.03396499999999998	0.0011536212249999987	0.013963912561000002	-0.00114969	-0.00015703100000000018	1.3217870961000005e-06	2.4658734961000056e-08	0.00019444	-0.00022455800000000005	5.042629536400001e-08	3.78069136e-08	0.000248451	0.000248451	6.172789940100001e-08	6.172789940100001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33186.86328125	6.33984375	40.19361877441406	1101367894.4483798	21469.44921875	8.625	460937249.756485	74.390625	22260.51171875	-17.796875	316.728759765625	495530381.98060614	1.739998	31.477369	0.421816651	0.10021349	-0.0099740751	0.024010902599999998	0.0585442108	0.09719027470000001	-0.0760167443	-0.0594155679	-0.2831649707	0.0864098142	0.1493609125	0.1187549253	-0.0775589792	0.0310500225	-0.0046965102	-0.022372786699999998	-0.08156507889999999	-0.061156908499999996	-0.14774393800000002	-0.058582547900000004	-0.0450305567	-0.0715244651	-0.1110291308	-0.018331543	0.0272485066	0.058878597699999986	-0.0063111072	-0.0383424658	-0.162415211	-0.0515398149	-0.1155970399	0.11389783519999999	-0.024853913999999998	0.1118217865	-0.0470567171	0.1593310429	0.0802594669	-0.0568947383	0.0699735516	-0.0151555723	0.275571293	-0.0183429495	-0.1009467176	0.0493235526	-0.1050729591	-0.0406193262	-0.1139434715	-0.0313640052	0.0951143218	0.014528418500000001	-0.1408142263	0.10916671019999999	0.1522227078	0.11973141300000001	-0.1221995385	0.1126487741	-0.0196679013	-0.2158997013	-0.1169304716	-0.0702850846	0.24814581530000002	-0.0367337009	0.0877876192	-0.1278222529	0.0367562971	0.0255772839	0.0297279096	-0.024509488700000002	-0.027806334300000003	-0.0740454089	-0.10473212289999999	-0.17843807420000002	0.1094430859	-0.08786192220000001	0.011863890700000001	0.0253367606	-0.08971187369999999	-0.011095647	-0.0393836636	0.031436368799999996	0.1113274143	-0.0762611435	0.0939345481	-0.08908673269999999	-0.0881049258	0.18874059699999998	-0.0400080119	-0.1172363973	0.1196595392	0.0028203131	0.1598125027	-0.0750666792	-0.0606926746	0.1499428401	0.10980268970000001	-0.0495523096	0.0086027742	-0.0355576113	-0.0020767227	-0.0411326087	0.1848350573	0.1211551914	0.1181292731	0.11314193199999999	0.0	-0.000271979	0.0031187009999999998	7.3972576441e-08	9.726295927401002e-06	0.0331061	0.059517499999999994	0.00109601385721	0.00354233280625	0.258398	0.140229	0.019664172441	0.06676952640400001	0.00116492	0.00231461	1.3570386064e-06	5.3574194521e-06	0.00113686	0.00094242	8.881554564e-07	1.2924506596e-06	0.00137045	0.001121999	1.2588817560010002e-06	1.8781332025e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32960.09765625	-226.765625	51422.64868164063	1086368037.5095367	21422.662109375	-46.787109375	458930451.85245126	2189.033603668213	22216.818359375	-43.693359375	1909.1096534729004	493587018.01346207	1.3971650000000002	25.275372	0.14582787100000005	0.1607249473	-0.0488715891	0.0364017819	-0.0113377901	0.0228787362	-0.2298423515	-0.1305641424	-0.2037560541	-0.0177632868	-0.039695738599999995	0.21963520649999999	-0.0775739022	0.0696374546	-0.0621484489	-0.0392184121	-0.0685642332	-0.0771080266	-0.11223541960000001	0.0015674179	0.023148557	0.053409001	0.031420026499999996	0.0523599099	0.0654772664	-0.0752101086	-0.0846773266	-0.1342994742	-0.053680677	0.1607695575	-0.1043151	0.0999654535	0.0657904691	0.040317572	-0.0270222901	0.0965030855	-0.12476248710000001	0.0719647626	-0.1737697331	-0.1737312128	-0.14675228769999998	0.0963394311	-0.063899318	0.0221177587	0.0050549676	-0.0275844358	0.2303177287	0.0951067181	0.1662055833	-0.0268738375	-0.0365493898	0.0270352809	0.0971747523	-0.011177318700000001	0.0354724765	0.060131315	-0.1264622883	-0.2867141427	0.0965777699	-0.1035333063	0.09396168449999999	0.0351068036	0.09202665689999999	-0.16812079219999998	0.128306346	-0.0026029122	0.0699326442	0.0364281925	-0.04260581769999999	-0.04843511019999999	-0.0857891769	0.0753724643	0.1201294711	0.046550698200000004	-0.0731894517	0.1582588341	0.034696259	-0.09689431609999999	-0.050767223	-0.0564275969	0.0954353732	0.0577264434	0.024105381000000002	-0.1667594813	0.053624289900000004	-0.0602535765	0.0736409432	-0.0166182488	-0.2796637304	-0.0631467176	0.0354220944	0.0560770118	0.017850133799999997	-0.1145882676	0.0713635025	0.0731006428	-0.2314509124	-0.0433499212	-0.05791464690000001	-0.0035919255	-0.1071106084	0.1207536218	0.11653897	0.10962317619999999	0.0	-0.0171341	-0.016862121	0.00029357738280999995	0.000284331124618641	-0.0182658	-0.051371900000000005	0.00033363944964000003	0.00263907210961	0.201245	-0.05715300000000001	0.003266465409000001	0.040499550025	0.000905103	-0.0002598170000000001	8.19211440609e-07	6.750487348900005e-08	0.00124926	0.00011240000000000012	1.2633760000000029e-08	1.5606505476000005e-06	0.00133385	-3.660000000000013e-05	1.3395600000000096e-09	1.7791558224999996e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33262.9453125	302.84765625	91716.70289611816	1106423530.8623657	21428.12890625	5.466796875	459164708.4228668	29.88586807250977	22303.4609375	86.642578125	7506.9363441467285	497444369.7905884	1.60514	29.037739	0.197027	-0.0048807185	0.1621422569	0.0306950033	-0.0651164211	0.0159190724	0.015096386000000003	-0.0962725535	0.1310632394	0.0437367942	-0.1797827968	0.0982370005	0.0350128453	-0.0238494859	0.0078121086	-0.0863175734	-0.077053583	-0.054143674	-0.0842867847	-0.11330263609999999	0.13188659949999998	-0.0880959153	0.0408757854	-0.10055233949999999	-0.0067359130000000005	-0.1889087079	0.046543494000000005	0.0166170136	-0.1149031049	-0.1179764774	-0.0466409262	-0.1859476626	0.047290928499999996	-0.0339099537	0.0776309152	0.12506757710000002	0.0063335935999999995	-0.05660941	-0.1737849434	0.0991902076	0.0966828292	-0.08178168	-0.0309974175	0.104994924	-0.0390083918	0.0090077819	0.0378964876	0.0112706161	-0.0332653645	0.1404757186	0.0487189867	-0.0941234289	-0.010533301299999999	-0.171000965	-0.09636582949999999	-0.032884492200000004	0.022749088599999998	-0.0013192933	0.16985482510000002	0.0684440735	-0.0717336432	0.1590812751	0.01928803	-0.0903890876	0.006608485600000001	0.042083689699999996	0.0626755096	0.0282271827	-0.086744283	0.0747218488	-0.0389319205	0.039953082	0.0279302832	0.0924708115	0.017156783000000002	-0.0136685299	-0.1555000055	0.1955458219	-0.023528586	0.1614593923	0.1572048868	-0.09679088	-0.0116692572	0.022394649300000003	0.1326907571	0.09360451	-0.017512838200000002	-0.1068414225	0.08137689769999999	-0.007129355400000001	-0.0484816088	0.0930981687	0.0715421192	0.0696724563	0.0610123031	0.049841105499999996	0.10999124560000001	-0.056282236	-0.0438800043	-0.0463668079	-0.07521105089999999	0.1202856824	0.1146924889	0.10556234960000001	0.0	-0.0171264	7.699999999999374e-06	0.00029331357696	5.928999999999035e-11	-0.0415861	-0.0233203	0.0017294037132100002	0.0005438363920900001	0.122536	-0.07870900000000003	0.0061951066810000035	0.015015071295999997	-0.000603537	-0.00150864	3.64256910369e-07	2.2759946496e-06	0.00100638	-0.00024288	5.89906944e-08	1.0128007044000002e-06	0.00118557	-0.00014827999999999998	2.1986958399999997e-08	1.4055762249e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33058.41015625	-204.53515625	41834.63014221192	1092858482.0588534	21444.248046875	16.119140625	459855774.2959023	259.8266944885254	22260.255859375	-43.205078125	1866.6787757873533	495518990.92483896	1.478983	26.755499	0.11613256	-0.023286984900000002	-0.0185376479	0.1284338642	-0.0920821358	-0.0079235203	-0.0055947517	-0.0606767455	0.0047433606	-0.1694695241	-0.0187672246	0.1476440715	0.111366774	-0.2516275093	-0.0786158414	0.1622263292	0.17174651649999995	0.065882385	0.0347383017	0.0799391244	0.1284392343	-0.06022064980000001	0.0138177681	0.1027298394	0.0833978791	0.053694538099999994	0.0338183555	-0.0186686602	-0.1111620785	0.06733055019999999	0.0371810271	0.0968721043	0.049196632000000004	0.0147190348	0.1284439923	-0.1028055935	0.1894101831	-0.0367858238	-0.22633047760000002	-0.1511715466	0.0182897364	-0.042982344900000004	0.1446906574	-0.0151852993	-0.046211856100000004	0.068763496	-0.038709069	0.0032063604	-0.010021981999999999	-0.0139607532	0.155843706	0.037380764	0.022591175699999997	-0.0085579799	0.1414557551	-0.0602543226	0.012911334699999999	-0.11865356519999999	0.0814586563	0.0360119018	-0.1139511084	-0.0240451175	0.2933642313	-0.0287035843	-0.1994547476	0.011441671799999999	-0.097507657	-0.07493483849999999	0.061832398399999995	0.0739019029	0.11711999779999999	0.054526403099999995	0.052471131399999996	-0.0368764705	0.052534633600000005	0.0010767807	-0.0889506001	-0.1140336159	-0.0636428762	-0.1552544991	0.014016637	0.045642923700000004	0.156020949	0.1577530991	0.0176961754	-0.0794019891	0.0757400537	0.0602777945	0.0150303255	-0.091482293	0.1155322909	0.17661093390000002	0.1145926223	0.07154760019999999	0.06254271139999999	-0.0184991551	0.013416984299999999	0.09843072679999999	-0.024093616499999998	-0.0233631483	0.0656733946	0.11975163039999999	0.11259388880000001	0.1009795324	0.0	0.00305918	0.02018558	9.3585822724e-06	0.0004074576399364001	-0.00561162	0.03597448	3.1490279024400005e-05	0.0012941632112704	0.135183	0.012647000000000005	0.00015994660900000014	0.018274443489	-0.000332661	0.00027087599999999997	1.10663340921e-07	7.337380737600001e-08	0.000621975	-0.00038440500000000015	1.4776720402500007e-07	3.86852900625e-07	0.0008943410000000002	-0.00029122899999999984	8.481433044099991e-08	7.998458242810002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
