onset	duration	trial_type	img_gender	word_gender	response_time	response_hand	response_accuracy
1.0222	0.5	congruent	female	female	0.8768	right	correct
5.5387	0.5	congruent	female	female	0.4891	right	correct
10.0553	0.5	congruent	female	female	0.4514	right	correct
15.0718	0.5	congruent	male	male	0.5377	left	correct
21.0883	0.5	incongruent	female	male	0.562	left	incorrect
26.1048	0.5	congruent	male	male	0.4293	left	correct
32.6213	0.5	incongruent	female	male	0.4246	left	incorrect
37.1378	0.5	congruent	male	male	0.3749	left	correct
41.6544	0.5	congruent	female	female	0.5861	right	correct
46.1709	0.5	incongruent	male	female	0.5515	left	correct
50.6874	0.5	incongruent	male	female	0.4228	left	correct
55.7039	0.5	congruent	female	female	0.4411	right	correct
60.7205	0.5	incongruent	female	male	0.8824	right	correct
65.737	0.5	congruent	male	male	0.3797	left	correct
70.2535	0.5	incongruent	female	male	0.637	right	correct
75.77	0.5	congruent	male	male	0.4533	left	correct
80.2866	0.5	congruent	male	male	0.4586	left	correct
85.3031	0.5	congruent	male	male	0.4719	left	correct
89.8196	0.5	incongruent	male	female	0.4892	left	correct
94.8362	0.5	incongruent	male	female	0.6385	left	correct
99.3527	0.5	incongruent	female	male	0.5528	right	correct
104.8692	0.5	incongruent	male	female	0.5411	left	correct
109.3857	0.5	incongruent	female	male	0.5795	right	correct
114.4023	0.5	congruent	female	female	0.6987	right	correct
119.4188	0.5	congruent	male	male	0.479	left	correct
125.9353	0.5	incongruent	male	female	0.5063	left	correct
132.4517	0.5	incongruent	male	female	0.6287	left	correct
137.4682	0.5	congruent	male	male	0.5379999999999999	left	correct
141.9848	0.5	congruent	male	male	0.4172	left	correct
148.0013	0.5	congruent	female	female	0.5145	right	correct
154.0178	0.5	incongruent	male	female	0.5228	left	correct
158.5343	0.5	congruent	male	male	0.5312	left	correct
163.0508	0.5	congruent	female	female	1.2154	right	correct
167.5674	0.5	incongruent	male	female	0.4627	left	correct
172.0839	0.5	congruent	female	female	0.6401	right	correct
176.6004	0.5	incongruent	female	male	0.5314	left	incorrect
181.117	0.5	incongruent	female	male	0.8896	right	correct
185.6335	0.5	congruent	male	male	0.575	left	correct
191.65	0.5	incongruent	female	male	0.4923	right	correct
196.6665	0.5	incongruent	female	male	0.6166	right	correct
201.1831	0.5	incongruent	male	female	0.6979	left	correct
206.6996	0.5	incongruent	male	female	1.0122	left	correct
212.2161	0.5	incongruent	female	male	0.5535	right	correct
217.7326	0.5	congruent	female	female	0.5438	right	correct
222.7491	0.5	incongruent	female	male	0.6031	right	correct
227.2656	0.5	congruent	male	male	0.4915	left	correct
232.2822	0.5	incongruent	female	male	0.5377	right	correct
237.2987	0.5	incongruent	female	male	0.568	right	correct
241.8152	0.5	incongruent	male	female	0.5933	left	correct
246.8318	0.5	congruent	male	male	0.5726	left	correct
253.3482	0.5	incongruent	male	female	0.6589	left	correct
258.3647	0.5	incongruent	male	female	0.6573	left	correct
262.8813	0.5	congruent	female	female	0.5335	right	correct
267.8978	0.5	incongruent	male	female	0.5228	left	correct
272.9143	0.5	congruent	female	female	0.5672	right	correct
278.4308	0.5	incongruent	female	male	0.7814	right	correct
282.9474	0.5	congruent	male	male	0.5917	left	correct
287.9639	0.5	congruent	male	male	0.607	left	correct
293.4804	0.5	incongruent	male	female	0.7323	left	correct
297.9969	0.5	congruent	female	female	0.4156	right	correct
302.5135	0.5	incongruent	female	male	0.4229	left	incorrect
307.03	0.5	incongruent	female	male	0.5962	right	correct
312.0465	0.5	incongruent	male	female	0.6726	left	correct
317.563	0.5	congruent	male	male	0.5409	left	correct
322.0796	0.5	congruent	female	female	0.4981	right	correct
328.0961	0.5	incongruent	male	female	0.9074	left	correct
332.6126	0.5	congruent	male	male	0.6348	left	correct
337.1291	0.5	incongruent	male	female	0.6071	left	correct
343.6456	0.5	incongruent	female	male	0.8603	right	correct
348.6621	0.5	incongruent	female	male	0.4997	left	incorrect
353.6787	0.5	incongruent	female	male	0.6859	right	correct
358.1952	0.5	congruent	male	male	0.5803	left	correct
362.7117	0.5	congruent	male	male	0.5446	left	correct
367.2283	0.5	incongruent	male	female	0.8048	left	correct
371.7448	0.5	congruent	female	female	0.6232	right	correct
377.2613	0.5	congruent	female	female	0.7045	right	correct
381.7778	0.5	congruent	female	female	0.5878	right	correct
386.2944	0.5	incongruent	female	male	0.6321	right	correct
391.8109	0.5	congruent	male	male	0.5474	left	correct
397.3274	0.5	congruent	female	female	0.8706	right	correct
401.8439	0.5	congruent	female	female	0.6579999999999999	right	correct
406.8604	0.5	congruent	male	male	0.5044	left	correct
411.377	0.5	incongruent	female	male	1.1755	left	incorrect
415.8935	0.5	incongruent	female	male	0.7649	right	correct
421.91	0.5	incongruent	male	female	0.5812	left	correct
426.4265	0.5	congruent	female	female	0.5436	right	correct
430.9431	0.5	congruent	female	female	0.8238	right	correct
435.9596	0.5	congruent	male	male	0.5421	left	correct
442.4761	0.5	congruent	female	female	0.5624	right	correct
446.9926	0.5	incongruent	male	female	0.6437	left	correct
451.5092	0.5	congruent	male	male	0.561	left	correct
457.0257	0.5	congruent	female	female	0.5533	right	correct
461.5422	0.5	incongruent	male	female	0.6436	left	correct
466.0587	0.5	incongruent	female	male	0.7859999999999999	right	correct
470.5753	0.5	congruent	female	female	0.5822	right	correct
475.0918	0.5	incongruent	male	female	0.5446	left	correct
