csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	a_comp_cor_100	a_comp_cor_101	a_comp_cor_102	a_comp_cor_103	a_comp_cor_104	a_comp_cor_105	a_comp_cor_106	a_comp_cor_107	a_comp_cor_108	a_comp_cor_109	a_comp_cor_110	a_comp_cor_111	a_comp_cor_112	a_comp_cor_113	a_comp_cor_114	a_comp_cor_115	a_comp_cor_116	a_comp_cor_117	a_comp_cor_118	a_comp_cor_119	a_comp_cor_120	a_comp_cor_121	a_comp_cor_122	a_comp_cor_123	a_comp_cor_124	a_comp_cor_125	a_comp_cor_126	a_comp_cor_127	a_comp_cor_128	a_comp_cor_129	a_comp_cor_130	a_comp_cor_131	a_comp_cor_132	a_comp_cor_133	a_comp_cor_134	a_comp_cor_135	a_comp_cor_136	a_comp_cor_137	a_comp_cor_138	a_comp_cor_139	a_comp_cor_140	a_comp_cor_141	a_comp_cor_142	a_comp_cor_143	a_comp_cor_144	a_comp_cor_145	a_comp_cor_146	a_comp_cor_147	a_comp_cor_148	a_comp_cor_149	a_comp_cor_150	a_comp_cor_151	a_comp_cor_152	a_comp_cor_153	a_comp_cor_154	a_comp_cor_155	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	non_steady_state_outlier03	non_steady_state_outlier04	non_steady_state_outlier05	non_steady_state_outlier06	non_steady_state_outlier07	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11
37494.3046875	n/a	1405822883.9990845	n/a	23682.06640625	n/a	n/a	560840269.2700348	24341.23828125	n/a	n/a	592495881.0645906	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.020037	n/a	0.000401481369	n/a	-0.0305467	n/a	0.00093310088089	n/a	-0.0670445	n/a	n/a	0.004494964980250001	-0.00115361	n/a	1.3308160321e-06	n/a	-0.000623497	n/a	n/a	3.88748509009e-07	0.000366932	n/a	n/a	1.34639092624e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37641.0625	146.7578125	1416849586.1289062	21537.85552978516	23761.3203125	79.25390625	6281.181655883789	564600342.9932251	24378.50390625	37.265625	1388.726806640625	594311452.7070465	1.428759	24.696297	0.15142281	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0193752	0.0006617999999999972	0.00037539837504000007	4.379792399999962e-07	-0.030627	-8.029999999999843e-05	0.0009380131289999998	6.448089999999748e-09	-0.0426822	0.02436230000000001	0.0005935216612900005	0.00182177019684	0.000234579	0.001388189	5.5027307240999994e-08	1.9270686997209997e-06	-1.4513800000000003e-05	0.0006089832	3.7086053788224e-07	2.1065039044000003e-10	-0.000162264	-0.000529196	2.8004840641599997e-07	2.6329605696e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37517.12109375	-123.94140625	1407534375.1631012	15361.472183227539	23705.0546875	-56.265625	3165.820556640625	561929617.7373657	24362.193359375	-16.310546875	266.03393936157227	593516465.2795753	1.297367	22.425169	0.08751971999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	-0.00677176	0.012603440000000002	4.58567334976e-05	0.00015884669983360004	-0.0153941	0.015232899999999997	0.00023697831481000006	0.0002320412424099999	-0.0141031	0.0285791	0.0008167649568099997	0.00019889742961	-0.000121801	-0.00035638	1.4835483601000002e-08	1.270067044e-07	0.00016648700000000002	0.0001810008	3.2761289600640004e-08	2.7717921169000005e-08	-7.75592e-05	8.47048e-05	7.174903143039998e-09	6.0154295046399985e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37465.31640625	-51.8046875	1403649933.4204257	2683.725646972656	23719.072265625	14.017578125	196.4924964904785	562594389.1419411	24389.59375	27.400390625	750.7814064025879	594852283.2900392	1.245019	21.520334	0.06461713000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.00635867	0.01313043	4.04326841689e-05	0.00017240819198490002	-0.0306116	-0.015217499999999997	0.00093707005456	0.00023157230624999995	0.0162097	0.030312799999999997	0.00091886584384	0.00026275437409	-0.000227363	-0.00010556199999999998	5.1693933768999985e-08	1.1143335843999995e-08	0.00016648700000000002	0.0	0.0	2.7717921169000005e-08	-6.39932e-05	1.3566e-05	1.84036356e-10	4.09512964624e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37509.703125	44.38671875	1406977828.5256348	1970.1808013916016	23632.3203125	-86.751953125	7525.901371002197	558486563.3526001	24390.685546875	1.091796875	1.1920204162597656	594905541.446537	1.224994	21.174196	0.06416174599999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.000299404	-0.006059266000000001	8.964275521600002e-08	3.671470445875601e-05	0.0102364	0.040848	0.00010478388496	0.0016685591039999994	0.007945159999999998	-0.008264540000000003	6.830262141160003e-05	6.312556742559997e-05	-0.000121801	0.00010556199999999998	1.4835483601000002e-08	1.1143335843999995e-08	0.00016648700000000002	0.0	0.0	2.7717921169000005e-08	-0.00013823000000000004	-7.423680000000004e-05	5.511102474240006e-09	1.910753290000001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37494.92578125	-14.77734375	1405869459.3414462	218.3698883056641	23692.306640625	59.986328125	3598.359561920166	561325393.9534035	24451.708984375	61.0234375	3723.8599243164062	597886072.2565651	1.232477	21.303537	0.04515817600000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.00633631	0.006036906000000001	4.014882441610001e-05	3.644423405283601e-05	0.026516700000000004	0.016280300000000004	0.0007031353788900003	0.0002650481680900001	0.0146723	0.00672714	4.525441257960002e-05	0.00021527638729	4.553560000000001e-05	0.00016733659999999999	2.0734908673600005e-09	2.8001537699560004e-08	1.1547e-05	-0.00015494000000000006	2.400640360000001e-08	1.33333209e-10	-0.00013823000000000004	0.0	0.0	1.910753290000001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37592.78125	97.85546875	1413217202.1103516	9575.692764282228	23678.294921875	-14.01171875	196.3282623291016	560661650.4072914	24435.76171875	-15.947265625	254.31528091430664	597106450.7755281	1.231633	21.288952	0.0256501325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.00634721	1.0899999999999452e-05	4.02870747841e-05	1.1880999999998806e-10	0.0354333	0.008916599999999997	0.00125551874889	7.950575555999995e-05	0.00791987	-0.006752429999999999	4.559531090489998e-05	6.272434081690003e-05	0.000241418	0.0001958824	5.8282650724e-08	3.8369914629759994e-08	8.02535e-06	-3.521650000000001e-06	1.2402018722500007e-11	6.44062426225e-11	-0.00013823000000000004	0.0	0.0	1.910753290000001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37556.7265625	-36.0546875	1410507710.090393	1299.9404907226562	23721.736328125	43.44140625	1887.155776977539	562720774.4210854	24418.7109375	-17.05078125	290.7291412353516	596273443.8491821	1.321792	22.847368	0.09812257249999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.017053599999999995	0.010706389999999994	0.00029082527295999985	0.00011462678683209993	0.00344606	-0.03198724	1.18753295236e-05	0.0010231835228176	0.0361366	0.028216729999999995	0.0007961838518928998	0.0013058538595599998	0.000159331	-8.2087e-05	2.5386367561e-08	6.738275568999999e-09	-0.000257635	-0.00026566035	7.05754215621225e-08	6.6375793225e-08	5.82669e-05	0.00019649690000000006	3.861103170961002e-08	3.3950316356099993e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37668.046875	111.3203125	1418881755.3771973	12392.211975097656	23716.96875	-4.767578125	22.72980117797852	562494606.6884767	24353.982421875	-64.728515625	4189.780735015869	593116459.8049965	1.405217	24.289375	0.201006045	-0.0628711743	-0.0762676202	0.028237457599999998	0.0765582793	-0.1014343114	0.02630759	0.0065590327	0.07543396150000001	0.0562909864	-0.0567861237	0.0514727463	-0.014469691399999996	0.1462102603	-0.13629085119999998	0.0685782518	-0.0071405696	0.1128312061	-0.0282043444	0.0748783135	-0.0934864982	0.0293029342	-0.0433971698	0.0262632534	-0.013395253999999999	-0.12836363380000002	0.0907639666	0.0052777516	-0.1014306732	0.013158761399999998	-0.0318186702	0.0063926238	-0.029525608199999998	0.0825789799	-0.0227980635	0.0941016924	-0.0040025048	0.0682376389	-0.1011009471	0.11488790199999999	-0.0234452583	0.1337100608	-0.026642885	0.0522403179	-0.0057330244999999995	-0.0476915308	0.0577559718	0.0002939642	-0.041426959	0.0519114279	-0.0680510583	-0.056180040599999995	0.12293052480000001	-0.035953200299999995	-0.0492608576	-0.06333798639999999	0.1458337368	-0.1518266238	0.0936076314	0.022877580800000002	0.0161034176	0.0144115275	-0.0428927914	-0.0155506919	0.0445303845	0.0019801166	0.017858608600000003	-0.1004349758	-0.0075733075	0.1597232218	-0.0256865007	-0.013492013700000001	-0.058275136799999995	0.044973906699999996	0.073808385	-0.08548423779999999	0.021967694	-0.0543339287	0.0734227487	-0.061517083	0.0583168939	-0.061836677	0.008029981	-0.2292217682	0.1575869529	-0.049252911600000004	0.0746347858	0.0024827568	-0.0248957466	-0.1063696246	0.103383929	-0.046227959900000004	0.051073553499999993	-0.039507435	0.07040555429999999	-0.034681814	0.0043288992	-0.1489531797	0.0150623163	-0.0591155672	0.050522499900000004	-0.0638781212	0.051723378	-0.0396356724	0.1004988056	-0.042342470099999995	0.0295243894	-0.1181581307	0.0777177373	-0.0674654051	0.0097751899	-0.0170504783	0.0138426243	-0.0619886054	0.025067001800000002	-0.030417897200000002	0.0784518397	-0.0218934877	0.0435838169	-0.026838429599999998	0.025340473399999997	-0.0372143617	0.0356846288	-0.0155588384	0.0187336227	-0.1301351935	0.0287423634	-0.0358482425	0.0821084041	0.1416217871	-0.0492394563	0.0698638487	0.010864992	-0.1434812023	0.050338947099999996	0.0248354971	-0.1063806517	-0.0107794511	0.0850715074	0.0869242728	-0.059420502300000004	0.0404440562	-0.0056651869999999995	-0.1071870971	0.0755940301	0.0405325785	0.067330667	-0.013753116499999999	-0.0836945634	0.0002511057	0.0377210933	-0.096844545	-0.0685922561	-0.0220864472	0.0931275694	0.0393267668	0.057912255999999995	-0.0645105835	-0.06288214290000001	0.006004469300000001	0.09186102480000001	0.09185497179999999	0.09184488380000001	0.09183076130000001	0.0918126049	0.0917904153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0402456	0.023192000000000004	0.0016197083193600001	0.0005378688640000002	0.0450221	0.04157604	0.0020269894884100003	0.0017285671020816002	0.0819352	0.0457986	0.00209751176196	0.00671337699904	-0.000847711	-0.0010070419999999999	7.186139395210002e-07	1.014133589764e-06	-0.0006995780000000001	-0.0004419430000000001	1.9531361524900008e-07	4.894093780840001e-07	0.00041807	0.0003598031	1.2945827076961e-07	1.747825249e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37462.54296875	-205.50390625	1403442125.68544	42231.85548400879	23685.3828125	-31.5859375	997.6714477539062	560997358.9746704	24297.373046875	-56.609375	3204.621337890625	590362336.9790077	1.5494139999999998	26.781849	0.0678543	0.0502232691	0.051316960599999996	0.17091092440000002	-0.0383840494	0.0583820766	-0.0028429040000000003	0.1169745559	0.132684398	-0.033120925600000004	-0.1292509177	-0.0189038329	-0.0205911208	0.1300352443	-0.0818157328	0.08410202619999999	0.0260985282	0.1664326774	-0.023490568700000002	0.0254913046	-0.0087934141	0.0295191056	0.12259083929999999	0.0525918263	-0.012136639	0.0155038265	0.0380773464	-0.0449848872	-0.0076824679	0.014431868700000001	0.0373800129	-0.11680473400000001	-0.0444455472	-0.1041825268	0.0001927091	0.0626574116	0.0409255243	0.1214376869	0.0764475242	0.0253903283	0.0811845686	0.0497850375	0.0610907838	-0.07954745690000001	0.0638923795	-0.11042047710000001	0.0355722359	0.1120966146	-0.0193226344	-0.049892842300000004	-0.014100144399999999	0.17301550170000002	0.0558937147	-0.0438202898	0.010040259000000001	0.08471438949999999	-0.016759310700000002	-0.1035776699	0.0286206977	-0.0534141255	-0.0445063709	0.0101019218	-0.058453340199999995	-0.0873886999	-0.0521955718	-0.0334512854	-0.0194387317	0.0912474829	0.0976720292	0.0675175387	-0.0021274488	-0.05202279480000002	0.0131523718	0.0129309219	-0.06955022200000001	0.0713754274	-0.1189465619	-0.05504395980000002	0.06356422639999999	-0.0262240425	-0.0252516118	-0.0050041769	0.0048060588000000005	-0.1340644885	-0.0160434798	-0.0635200971	0.0463107429	0.0064173475	-0.0256249551	0.0046330832	-0.0256651711	0.0588620253	0.0971955499	-0.1121988151	0.1557148974	-0.0110698054	-0.066098515	-0.13266280960000001	0.0887072758	-0.0975000751	0.09078858669999999	0.0034608593	0.10495677640000001	0.030315437799999997	-0.0161435386	-0.022308383199999997	-0.0121902698	-0.0138006876	-0.043856875	-0.0570793807	-0.0393293016	0.0897348267	-0.0206727001	-0.0364481204	-0.1477217765	-0.039695664	-0.009802142600000001	0.043177439500000005	-0.0223363118	0.1385145827	0.0026667740000000002	0.0171740599	-0.043528123700000004	0.0452910385	-0.0417526027	0.0118444897	-0.0298579254	0.1622218796	-0.025942012	0.0620767385	-0.015444904399999999	0.0189638702	-0.0174324404	-0.0844695093	-0.0503681258	-0.0619812322	0.0675766653	0.0055978621999999995	-0.053823997400000004	0.111990869	-0.1144546646	0.0265553889	-0.13987744359999998	0.0078490734	0.0070340080000000004	-0.0427074292	0.06475127559999999	0.0396323633	-0.0896630291	0.0556028432	-0.054392997	0.09327099189999999	-0.014186129799999999	0.0676756388	-0.0152976632	0.033655390699999996	-0.0183764843	0.0230570748	0.0020882979	-0.0347195035	0.09184488380000001	0.0917904153	0.0916996582	0.0915726486	0.0914094366	0.0912100867	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0341479	-0.006097699999999998	0.00116607907441	3.718194528999997e-05	0.0416134	-0.003408700000000001	0.0017316750595600002	1.1619235690000004e-05	0.0476876	-0.0342476	0.0011728981057600005	0.0022741071937600003	-0.000847711	0.0	7.186139395210002e-07	0.0	-0.000239146	0.0004604320000000001	2.1199762662400008e-07	5.719080931599998e-08	0.000396496	-2.1574000000000007e-05	4.654374760000004e-10	1.5720907801599998e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
