onset	duration	trial_type	img_gender	word_gender	response_time	response_hand	response_accuracy
1.0247	0.5	incongruent	female	male	1.3192	right	correct
6.5412	0.5	congruent	male	male	1.0906	left	correct
11.0578	0.5	congruent	male	male	1.0268	left	correct
15.5743	0.5	congruent	male	male	2.2521	left	correct
21.0909	0.5	incongruent	male	female	2.5124	left	correct
26.6074	0.5	congruent	female	female	2.3687	right	correct
31.124	0.5	incongruent	female	male	1.92	right	correct
36.6405	0.5	congruent	male	male	1.6153	left	correct
41.1571	0.5	congruent	female	female	1.6436	right	correct
46.1736	0.5	incongruent	male	female	1.8549	left	correct
50.6902	0.5	congruent	female	female	1.9432	right	correct
56.7067	0.5	congruent	male	male	1.4105	left	correct
61.2233	0.5	incongruent	female	male	1.5308	right	correct
65.7399	0.5	incongruent	male	female	1.2281	left	correct
70.7564	0.5	congruent	female	female	1.2155	right	correct
75.773	0.5	congruent	male	male	1.4417	left	correct
80.7895	0.5	incongruent	male	female	1.454	left	correct
86.8061	0.5	congruent	female	female	1.3923	right	correct
93.3226	0.5	incongruent	male	female	1.1706	left	correct
97.8391	0.5	congruent	male	male	1.396	left	correct
103.8557	0.5	incongruent	female	male	0.9382	right	correct
108.8722	0.5	congruent	male	male	2.1775	left	correct
113.3888	0.5	incongruent	female	male	0.9298	right	correct
119.9053	0.5	congruent	female	female	1.0301	right	correct
124.4219	0.5	congruent	female	female	1.1374	right	correct
128.9384	0.5	congruent	male	male	1.9327	left	correct
133.955	0.5	incongruent	male	female	1.649	left	correct
138.9715	0.5	incongruent	female	male	1.1743	right	correct
143.4881	0.5	incongruent	female	male	1.0526	right	correct
149.0047	0.5	incongruent	male	female	0.8799	left	correct
155.5212	0.5	incongruent	male	female	0.8312	left	correct
160.5377	0.5	incongruent	female	male	0.8026	right	correct
165.0543	0.5	incongruent	female	male	1.2518	right	correct
171.0708	0.5	congruent	male	male	1.0651	left	correct
175.5874	0.5	incongruent	female	male	0.6804	right	correct
181.1039	0.5	congruent	female	female	0.7797	right	correct
185.6205	0.5	incongruent	female	male	0.753	right	correct
190.637	0.5	congruent	female	female	0.8214	right	correct
195.1536	0.5	incongruent	female	male	1.2166	right	correct
199.6702	0.5	congruent	male	male	1.6689	left	correct
205.1867	0.5	congruent	female	female	0.7182	right	correct
209.7033	0.5	congruent	female	female	0.8645	right	correct
214.2198	0.5	incongruent	male	female	1.6998	left	correct
219.2364	0.5	congruent	male	male	2.1851	right	incorrect
224.253	0.5	congruent	male	male	1.1844	left	correct
228.7695	0.5	incongruent	female	male	0.8997	right	correct
234.786	0.5	congruent	female	female	0.8941	right	correct
239.3026	0.5	incongruent	male	female	1.1963	left	correct
243.8192	0.5	congruent	female	female	0.7716	right	correct
248.8357	0.5	congruent	male	male	0.7859999999999999	left	correct
254.3523	0.5	congruent	male	male	1.1462	left	correct
258.8688	0.5	incongruent	female	male	0.8636	right	correct
264.3854	0.5	incongruent	female	male	0.8108	right	correct
268.9019	0.5	incongruent	female	male	0.7482	right	correct
275.4185	0.5	incongruent	male	female	1.2974	right	incorrect
279.935	0.5	congruent	male	male	0.9887	left	correct
284.9516	0.5	congruent	male	male	0.911	left	correct
289.4681	0.5	incongruent	male	female	1.0883	left	correct
293.9847	0.5	incongruent	female	male	1.1656	right	correct
298.5013	0.5	congruent	female	female	0.9399	right	correct
303.0178	0.5	congruent	male	male	0.7423	left	correct
307.5344	0.5	congruent	female	female	0.8295	right	correct
312.051	0.5	congruent	female	female	0.8188	right	correct
317.0675	0.5	congruent	female	female	0.7062	right	correct
321.5841	0.5	incongruent	male	female	0.7834	left	correct
326.6006	0.5	incongruent	male	female	0.8828	left	correct
331.6172	0.5	congruent	female	female	0.7290000000000001	right	correct
336.1338	0.5	congruent	male	male	0.7463	left	correct
340.6503	0.5	incongruent	male	female	1.2387	right	incorrect
345.6669	0.5	incongruent	male	female	0.7589	left	correct
350.1834	0.5	congruent	male	male	1.4493	right	incorrect
356.2	0.5	incongruent	female	male	0.7805	right	correct
360.7165	0.5	incongruent	male	female	1.0819	left	correct
365.7331	0.5	congruent	male	male	0.8281	left	correct
370.2496	0.5	congruent	male	male	1.1995	left	correct
374.7662	0.5	congruent	female	female	0.8538	right	correct
379.2828	0.5	incongruent	male	female	1.624	left	correct
385.7993	0.5	incongruent	female	male	1.1473	right	correct
391.3158	0.5	congruent	female	female	0.8066	right	correct
396.3324	0.5	congruent	female	female	0.5429	right	correct
400.8489	0.5	incongruent	male	female	0.7963	left	correct
405.3655	0.5	incongruent	female	male	0.6805	right	correct
409.8821	0.5	incongruent	male	female	0.7118	left	correct
415.3986	0.5	congruent	female	female	0.7331	right	correct
419.9152	0.5	congruent	female	female	0.8984	right	correct
426.4317	0.5	congruent	male	male	0.5808	left	correct
430.9483	0.5	incongruent	female	male	0.8220000000000001	right	correct
435.9648	0.5	incongruent	female	male	0.7664	right	correct
440.4814	0.5	incongruent	male	female	0.7776	left	correct
445.4979	0.5	congruent	female	female	0.752	right	correct
450.0145	0.5	incongruent	female	male	0.7022	right	correct
454.5311	0.5	incongruent	male	female	1.5925	left	correct
459.5476	0.5	congruent	male	male	1.8738	right	incorrect
464.5642	0.5	incongruent	female	male	1.0681	right	correct
470.0807	0.5	incongruent	male	female	2.1174	right	incorrect
474.5973	0.5	incongruent	male	female	2.2627	left	correct
