name	intensity-avg	volume
Left-wm-bankssts	98.8224	2943.2
Left-wm-caudalanteriorcingulate	100.8612	3357.4
Left-wm-caudalmiddlefrontal	96.9054	7440.2
Left-wm-cuneus	92.3997	2374.2
Left-wm-entorhinal	79.392	1150.5
Left-wm-fusiform	91.395	7449.9
Left-wm-inferiorparietal	98.1532	11937.4
Left-wm-inferiortemporal	89.6625	7480.0
Left-wm-isthmuscingulate	100.1821	4058.9
Left-wm-lateraloccipital	94.1609	11412.6
Left-wm-lateralorbitofrontal	94.0013	7868.8
Left-wm-lingual	87.8446	6068.1
Left-wm-medialorbitofrontal	90.2058	3750.3
Left-wm-middletemporal	92.7438	8339.9
Left-wm-parahippocampal	86.0705	1913.8
Left-wm-paracentral	95.9158	4678.2
Left-wm-parsopercularis	97.0697	4298.1
Left-wm-parsorbitalis	90.275	1212.8
Left-wm-parstriangularis	96.2714	3447.9
Left-wm-pericalcarine	89.6955	3155.2
Left-wm-postcentral	93.29	7106.9
Left-wm-posteriorcingulate	98.8609	4720.9
Left-wm-precentral	95.7525	12627.8
Left-wm-precuneus	98.0455	10685.9
Left-wm-rostralanteriorcingulate	96.1055	3519.0
Left-wm-rostralmiddlefrontal	96.8173	15028.9
Left-wm-superiorfrontal	94.3514	22611.9
Left-wm-superiorparietal	98.3764	13262.4
Left-wm-superiortemporal	93.6843	7648.0
Left-wm-supramarginal	98.8243	9779.0
Left-wm-frontalpole	91.1816	366.3
Left-wm-temporalpole	72.2536	563.6
Left-wm-transversetemporal	97.5666	777.3
Left-wm-insula	91.8403	9749.0
Right-wm-bankssts	98.6497	3347.9
Right-wm-caudalanteriorcingulate	98.56	3521.4
Right-wm-caudalmiddlefrontal	93.9436	5966.6
Right-wm-cuneus	89.3337	2421.5
Right-wm-entorhinal	79.0556	1185.9
Right-wm-fusiform	89.5029	7215.6
Right-wm-inferiorparietal	95.5745	14141.5
Right-wm-inferiortemporal	85.9291	7496.4
Right-wm-isthmuscingulate	100.7222	3590.5
Right-wm-lateraloccipital	94.2775	11555.9
Right-wm-lateralorbitofrontal	93.8363	9647.9
Right-wm-lingual	87.8356	6097.0
Right-wm-medialorbitofrontal	96.2612	4296.1
Right-wm-middletemporal	88.2034	8502.3
Right-wm-parahippocampal	86.1692	1898.1
Right-wm-paracentral	94.81	4973.0
Right-wm-parsopercularis	94.7798	3238.6
Right-wm-parsorbitalis	89.8469	1549.4
Right-wm-parstriangularis	94.3189	4013.5
Right-wm-pericalcarine	87.0696	3058.1
Right-wm-postcentral	91.3427	6514.1
Right-wm-posteriorcingulate	96.9882	4386.4
Right-wm-precentral	93.4533	14393.7
Right-wm-precuneus	97.5917	11492.6
Right-wm-rostralanteriorcingulate	97.7895	2845.0
Right-wm-rostralmiddlefrontal	95.5171	16973.7
Right-wm-superiorfrontal	92.7547	20695.9
Right-wm-superiorparietal	96.4702	11774.4
Right-wm-superiortemporal	89.9177	7745.9
Right-wm-supramarginal	97.1285	6838.3
Right-wm-frontalpole	91.6254	582.7
Right-wm-temporalpole	72.0323	533.2
Right-wm-transversetemporal	97.3682	793.8
Right-wm-insula	91.1962	8700.1
Left-UnsegmentedWhiteMatter	100.0295	31445.7
Right-UnsegmentedWhiteMatter	99.4286	32240.7
