name	intensity-avg	volume
Left-wm-bankssts	97.8093	3275.5
Left-wm-caudalanteriorcingulate	103.4139	3015.4
Left-wm-caudalmiddlefrontal	96.0758	6723.6
Left-wm-cuneus	96.056	1875.0
Left-wm-entorhinal	80.8889	672.0
Left-wm-fusiform	92.3583	5935.3
Left-wm-inferiorparietal	98.4188	9193.0
Left-wm-inferiortemporal	89.4851	6745.2
Left-wm-isthmuscingulate	102.4811	3222.4
Left-wm-lateraloccipital	95.2854	9568.4
Left-wm-lateralorbitofrontal	94.7506	7391.1
Left-wm-lingual	89.9799	4203.0
Left-wm-medialorbitofrontal	92.4723	3552.3
Left-wm-middletemporal	90.2276	6016.0
Left-wm-parahippocampal	88.3077	1455.3
Left-wm-paracentral	94.6571	3798.9
Left-wm-parsopercularis	98.5685	3039.8
Left-wm-parsorbitalis	86.9751	733.3
Left-wm-parstriangularis	97.3147	2904.9
Left-wm-pericalcarine	92.7313	2393.0
Left-wm-postcentral	92.7967	7477.0
Left-wm-posteriorcingulate	101.6862	4689.8
Left-wm-precentral	95.1055	12367.3
Left-wm-precuneus	100.0349	8257.1
Left-wm-rostralanteriorcingulate	101.478	3126.7
Left-wm-rostralmiddlefrontal	98.015	12470.7
Left-wm-superiorfrontal	93.8437	19342.0
Left-wm-superiorparietal	99.693	10277.8
Left-wm-superiortemporal	94.1065	7795.3
Left-wm-supramarginal	97.7026	7321.5
Left-wm-frontalpole	85.7537	206.9
Left-wm-temporalpole	83.6031	484.7
Left-wm-transversetemporal	99.3365	934.9
Left-wm-insula	93.818	9707.6
Right-wm-bankssts	97.9034	2362.7
Right-wm-caudalanteriorcingulate	102.8537	2983.4
Right-wm-caudalmiddlefrontal	96.0338	5880.6
Right-wm-cuneus	94.5833	2263.3
Right-wm-entorhinal	78.8301	646.0
Right-wm-fusiform	90.1241	5826.3
Right-wm-inferiorparietal	95.8387	11861.3
Right-wm-inferiortemporal	86.4395	5638.8
Right-wm-isthmuscingulate	103.135	3100.3
Right-wm-lateraloccipital	92.3574	8554.6
Right-wm-lateralorbitofrontal	95.2961	7487.2
Right-wm-lingual	88.8506	4605.9
Right-wm-medialorbitofrontal	95.8785	4342.2
Right-wm-middletemporal	89.1308	6304.6
Right-wm-parahippocampal	88.4367	1628.3
Right-wm-paracentral	95.7766	5420.2
Right-wm-parsopercularis	98.8533	3298.9
Right-wm-parsorbitalis	83.5004	1167.4
Right-wm-parstriangularis	94.0332	3618.6
Right-wm-pericalcarine	90.5423	2511.4
Right-wm-postcentral	91.8182	6478.0
Right-wm-posteriorcingulate	100.78399999999999	4388.2
Right-wm-precentral	94.7421	13681.6
Right-wm-precuneus	99.5715	8369.6
Right-wm-rostralanteriorcingulate	102.3192	2445.6
Right-wm-rostralmiddlefrontal	95.0368	11927.1
Right-wm-superiorfrontal	93.2574	18255.7
Right-wm-superiorparietal	96.9152	9890.5
Right-wm-superiortemporal	91.384	6425.5
Right-wm-supramarginal	97.9608	6664.8
Right-wm-frontalpole	89.5858	347.9
Right-wm-temporalpole	80.2331	744.6
Right-wm-transversetemporal	97.2999	704.0
Right-wm-insula	91.7029	9781.5
Left-UnsegmentedWhiteMatter	101.1622	30366.7
Right-UnsegmentedWhiteMatter	101.2848	30633.4
