csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59
32868.10546875	n/a	n/a	1080312357.1048737	21879.373046875	n/a	n/a	478706964.9243202	22103.630859375	n/a	n/a	488570497.16751486	n/a	n/a	n/a	-0.11064762939999999	0.038002020899999996	-0.0217578808	-0.048277907	-0.1029992902	0.0001407484	0.07760663799999999	-0.052073578200000005	0.003769567	-0.0316075066	0.0749349519	-0.0696189665	0.07130485219999999	-0.07760712730000001	0.0609582963	-0.00939961	0.0163874002	-0.0137400766	0.052717354400000006	-0.1160489758	-0.0127583851	0.021112492200000003	0.0125024224	0.0185298637	-0.0382711609	-0.1018306519	0.0044591466	0.08379199429999999	-0.0527873184	0.0042990945000000004	-0.0382554474	0.088534962	-0.0437989518	0.10685653460000001	-0.0419536266	0.059312102900000004	-0.0123814516	0.0313267874	-0.034208004300000004	-0.0610968386	0.032778501	-0.0564622753	0.0216977919	0.0999969158	0.09998766320000001	0.099972243	0.099950656	0.09992290359999999	0.0220412	n/a	n/a	0.00048581449744	-0.285167	n/a	0.081320217889	n/a	0.5267850000000001	n/a	0.27750243622500004	n/a	-0.0116109	n/a	n/a	0.00013481299880999998	-0.000368088	n/a	1.3548877574400005e-07	n/a	0.00344295	n/a	1.18539047025e-05	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32619.96875	-248.13671875	61571.8311920166	1064062361.2509766	21799.51953125	-79.853515625	6376.583957672119	475219051.7933502	22135.2265625	31.595703125	998.2884559631348	489968254.9732056	0.6621130000000001	23.644882	0.19814035000000013	-0.1638645566	0.0015305198999999998	-0.0200027567	-0.014579024	-0.1290465815	0.0075235454000000005	0.07283966830000001	-0.0799241336	-0.0874904908	-0.1254996439	0.0016952425	-0.1601014609	0.0667722289	-0.0543957003	0.0205178035	-0.024052409500000003	-0.039500159	0.0383903772	0.0419081001	-0.1561390875	-0.0661007176	0.0378981456	0.0280311892	-0.014388260900000003	0.000274352	-0.1143880493	0.0008908783	0.0742075016	-0.1042817897	-0.1062024925	-0.12231774289999996	0.0394187358	-0.12463999199999999	0.0853052856	0.0031813919	0.0520417354	0.05317318	0.0248326158	-0.0021451678	-0.039679182599999994	0.039219602799999996	-0.0337315827	0.013718768400000001	0.099972243	0.0998889875	0.0997502796	0.0995561965	0.09930684570000001	0.00804755	-0.01399365	0.0001958222403225	6.476306100250001e-05	-0.25019600000000003	0.034970999999999974	0.06259803841600002	0.0012229708409999982	0.587713	0.060927999999999975	0.34540657036899997	0.0037122211839999975	-0.01043	0.0011808999999999984	1.394524809999997e-06	0.0001087849	-0.000133024	0.000235064	1.7695384576e-08	5.5255084096e-08	0.00309396	-0.00034899	9.5725884816e-06	1.2179402009999995e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32844.41796875	224.44921875	50377.45179748535	1078755791.705948	21869.74609375	70.2265625	4931.770080566406	478285794.2050934	22166.564453125	31.337890625	982.0633888244628	491356579.6545448	0.8158039999999999	29.133392	0.23984715	-0.2175746011	-0.00445286	0.033137405	-0.0351687779	-0.1690219525	0.062576349	0.0575924671	-0.0850386816	-0.0305314427	-0.1426094548	0.08074233110000001	-0.114607973	0.1338341355	-0.0488580346	-0.04739101440000002	0.0318402897	-0.0233809831	0.0023067661	0.0454999802	-0.22140821440000005	-0.0975973465	0.002523198	0.017828216799999998	-0.017398256100000002	-0.0208689424	-0.15775198	-0.0576184286	0.0601136883	-0.09459616529999999	-0.047380198	-0.12564442369999998	0.1158632014	-0.08633139210000003	0.1397424493	0.0940607856	0.03428206	0.0286840381	0.0157152265	0.0176005512	-0.0787036848	-0.0956258651	0.0447686609	0.023623322999999998	0.09992290359999999	0.0996917334	0.09930684570000001	0.09876883410000001	0.09807852800000001	0.0138458	0.00579825	3.3619703062499994e-05	0.00019170617764	-0.215977	0.034219000000000034	0.046646064529	0.0011709399610000018	0.747591	0.15987799999999994	0.558892303281	0.025560974883999988	-0.0106951	-0.0002651000000000008	7.027801000000041e-08	0.00011438516401000002	-0.000471012	-0.000337988	2.21852304144e-07	1.14235888144e-07	0.00289801	-0.00019595000000000032	8.3984619601e-06	3.839640250000011e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32998.74609375	154.328125	23817.170166015625	1088917243.7597811	21933.5390625	63.79296875	4069.542861938477	481080135.8062134	22461.921875	295.357421875	87236.00665664673	504537934.3186035	1.6318	58.27364	0.5649797670000001	-0.13445569710000002	-0.0110973768	0.0253514131	-0.0674704231	-0.0814446303	0.0527750832	0.0929038942	-0.0094920625	-0.0023130584	-0.1299116451	0.0160352553	-0.054023523	-0.1169863768	0.0126114485	0.037622781699999996	-0.0937395143	-0.0545998249	0.160804255	0.006353833000000001	-0.1260778816	-0.028035877400000003	-0.047065090700000006	-0.037616571099999996	0.0298367965	-0.0647176383	-0.0767281697	-0.0445543482	0.1010391605	-0.0327681342	-0.018533691799999998	-0.1362489575	0.0399889118	-0.0559258656	-0.09841586599999999	-0.0565562	-0.0586026567	0.0851177541	0.0497014868	0.0811457268	0.009330806899999999	0.10978602859999999	0.018624905900000002	-0.043029097599999996	0.0998489097	0.0993960955	0.09864292570000001	0.09759167619999999	0.0962455236	-0.000421367	-0.014267166999999999	0.00020355205420588898	1.7755014868899995e-07	-0.239246	-0.02326900000000001	0.05723864851600001	0.0005414463610000005	0.27918200000000004	-0.468409	0.07794258912400003	0.219406991281	-0.010238400000000002	0.0004566999999999991	2.085748899999992e-07	0.00010482483456000003	-0.000638494	-0.00016748200000000002	4.0767458803600003e-07	2.8050220324000002e-08	0.0023415	-0.0005565100000000001	5.482622249999998e-06	3.097033801000001e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33408.56640625	409.8203125	167952.68853759766	1116132309.320816	21891.517578125	-42.021484375	1765.8051490783691	479238541.8733559	22280.57421875	-181.34765625	32886.972427368164	496423987.5172272	1.683813	60.131104	0.640065083	0.0097141729	0.0662814939	0.1177922732	-0.05722447570000001	0.0232180569	-0.0158976419	0.0666189458	-0.048717957	0.029489707599999998	-0.0171045298	0.0145132596	0.0142725718	-0.1397758837	0.0025705482000000003	-0.035286070600000004	0.0324155623	0.064519655	-0.10368306960000001	0.020999185	-0.0204854571	0.0905604866	-0.09277084039999996	-0.0331731367	0.0811083959	-0.0518296574	0.0157128225	0.0205479043	0.0653699969	-0.058067087999999996	0.024110119300000003	-0.026961399700000003	0.015370207700000001	0.0015931774	-0.08752005369999999	-0.0445240675	-0.0718769443	-0.08845103630000001	-0.0005920608999999999	-0.14932745949999998	-0.0349900305	0.012243441200000002	-0.06043782070000001	0.0698030196	0.0997502796	0.0990023658	0.09775999380000001	0.0960293686	0.0938191336	-0.0239468	-0.023525433	0.0005534459978374889	0.0005734492302399999	-0.118079	0.12116700000000002	0.013942650240999995	0.014681441889000004	0.08218309999999998	-0.1969989000000001	0.006754061925609997	0.03880856660121002	-0.0151482	-0.004909799999999999	2.410613603999999e-05	0.00022946796324	-0.000931989	-0.00029349499999999995	8.686034961209999e-07	8.613931502499997e-08	0.0015773199999999995	-0.0007641800000000004	2.4879383823999986e-06	5.839710724000004e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32797.36328125	-611.203125	373569.2600097656	1075667038.2022858	21900.197265625	8.6796875	75.33697509765625	479618640.27328867	22287.01953125	6.4453125	41.54205322265625	496711239.58631897	0.772316	27.580391	0.396311636	-0.0058803885	0.043638359	0.1068348573	-0.043600961900000006	0.0251767637	-0.0336097064	0.09479954119999999	-0.0419508959	0.027177015	0.010813438600000001	0.0377205096	0.0708378718	-0.14889007810000002	0.0014297035999999998	0.04799221099999999	0.045362617300000005	0.0523983479	-0.0373871967	0.0736161393	-0.0017504154	0.029838926499999998	-0.08672899560000001	0.1069792062	0.0708987254	-0.0409324509	0.0168627219	0.0344154726	0.09721154439999999	-0.0366327523	0.0355632215	0.0037807003000000002	0.0411021062	0.052948164299999996	-0.1185014922	-0.0669853567	-0.0085713001	-0.08857360380000001	0.007038447900000001	-0.0847819744	-0.0467693159	0.0376294773	0.0439313928	0.0278807681	0.0996270376	0.0985109326	0.0966600102	0.0940880769	0.0908143174	0.0006133859999999999	0.024560186	0.0006032027363545957	3.76242384996e-07	-0.320934	-0.202855	0.102998632356	0.041150151025000005	0.0690572	-0.013125899999999982	0.00476889687184	0.00017228925080999954	-0.0171838	-0.0020355999999999985	4.143667359999994e-06	0.00029528298244	-0.000126848	0.0008051409999999999	1.6090415103999996e-08	6.48252029881e-07	0.00130265	-0.0002746699999999995	1.6968970225000004e-06	7.544360889999968e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32974.421875	177.05859375	31349.74562072754	1087312497.9904783	21894.560546875	-5.63671875	31.77259826660156	479371781.5407753	22270.689453125	-16.330078125	266.6714515686035	495983608.7175331	0.852418	30.440929	0.31924035599999984	-0.042101529900000004	0.065726825	0.1063751976	-0.0569330496	0.0035940878999999996	-0.024142636600000003	0.0656963711	-0.0739579687	0.017123594199999998	-0.023082166600000002	0.022899256	0.0398982892	-0.0891248208	-0.012817513400000001	-0.0078541395	0.0173912193	0.0748010373	-0.0319384075	-0.0247578863	-0.0548264945	0.0493488367	-0.08289140910000001	0.0665973621	0.042574855599999996	-0.052447738099999995	-0.005374514300000001	0.030651310499999997	0.0626310358	-0.0717400623	0.0176504372	-0.0191541896	0.033347813500000004	0.022119336	-0.0610320418	-0.0369100889	-0.0447454775	-0.08182689480000001	0.0061428452	-0.0153417971	0.0289171884	-0.0259542048	-0.0725777505	0.0820091268	0.0994792142	0.0979222811	0.0953454172	0.0917754626	0.0872496007	-0.00589482	-0.006508206	4.2356745338435995e-05	3.47489028324e-05	-0.287482	0.03345199999999998	0.08264590032400003	0.001119036303999999	0.151194	0.08213680000000001	0.022859625636	0.006746453914239999	-0.015062700000000004	0.0021210999999999973	4.499065209999989e-06	0.0002268849312900001	0.000972932	0.00109978	9.465966766239998e-07	1.2095160483999997e-06	0.000580663	-0.000721987	3.3716951956900004e-07	5.21265228169e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32916.3125	-58.109375	3376.699462890625	1083483628.5976562	21908.544921875	13.984375	195.562744140625	479984340.5938149	22253.328125	-17.361328125	301.415714263916	495210612.638916	0.7448859999999999	26.600832	0.19555552000000007	0.035434778300000004	0.0525198035	0.1089808698	-0.030214211	0.0484487746	-0.0429644468	0.0811247787	-0.0673698623	0.041723292599999996	0.0335645828	0.0480903113	0.1054062677	-0.1293750922	-0.0204711375	-0.0216146253	0.0868334981	0.0595427792	-0.10453425429999999	0.0160703751	0.0249739866	0.0706756466	-0.0909455002	0.06815241150000001	0.0689069299	-0.0281025107	0.0346231091	0.0437502799	0.07643290030000001	-0.057473270199999996	0.0586424079	0.0378604418	0.0360263591	0.0826116048	-0.0946115472	-0.0342813504	-0.0729538733	-0.1096771707	-0.07410771719999999	-0.116392731	-0.047005859000000004	-0.0027731276	-0.0007323399	0.0539251043	0.09930684570000001	0.097236992	0.0938191336	0.08910065240000001	0.08314696120000001	-0.0010539999999999998	0.004840820000000001	2.3433538272400008e-05	1.1109159999999996e-06	-0.273968	0.013514000000000026	0.07505846502399999	0.00018262819600000068	0.0533957	-0.0977983	0.0028511007784899995	0.009564507482889999	-0.015903399999999998	-0.0008406999999999963	7.067764899999937e-07	0.00025291813156	0.000313609	-0.0006593229999999999	9.8350604881e-08	4.3470681832899983e-07	0.000492638	-8.802500000000004e-05	2.42692199044e-07	7.748400625000007e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32910.1796875	-6.1328125	37.61138916015625	1083079927.0635376	21906.728515625	-1.81640625	3.2993316650390625	479904754.25729746	22253.46875	0.140625	0.019775390625	495216871.40722656	0.877275	31.328608000000006	0.2881565349999998	-0.08231695730000001	0.0836332463	0.055163410999999996	-0.05921462070000001	-0.0314738906	-0.029506723999999998	0.07921475019999999	-0.0731287313	0.01367511	-0.022070415899999998	0.0353603477	0.0365894738	-0.0078467008	-0.0038314646000000003	0.0061890987	-0.0303070786	0.09411895	0.0221754438	-0.0363745129	-0.09539863230000001	0.0402389323	-0.027548346	0.0301340527	0.0096045362	-0.052239923099999995	-0.0357751863	0.0338843372	0.0795206858	-0.06938713070000001	0.024675222200000003	-0.011300671399999998	0.041712518	0.043925347999999996	-0.0081110208	-0.0265824139	-0.0239297707	-0.0746554673	0.0240740771	0.06766491179999999	0.0155300227	-0.0012205164	-0.0004991230000000001	0.0012330117	0.0991099747	0.0964557418	0.092084548	0.08607420269999999	0.0785316931	-0.0175821	-0.016528099999999997	0.00027317808961000004	0.00030913024041000003	-0.280688	-0.006720000000000004	0.078785753344	4.515840000000005e-05	0.264547	0.2111513	0.06998511520899997	0.044584871491689985	-0.0160417	-0.00013830000000000092	1.9126890000000256e-08	0.00025733613889	-3.47317e-05	-0.0003483407	1.2062909848899998e-09	1.2134124327648999e-07	0.00108114	0.000588502	1.1688636996e-06	3.46334604004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32847.171875	-63.0078125	3969.9844360351562	1078936700.185791	21884.55859375	-22.169921875	491.5054359436035	478933904.843277	22177.2578125	-76.2109375	5808.106994628906	491830764.0820923	0.779246	27.827848	0.19585801500000008	0.013300150600000001	0.05537027519999999	0.071789609	-0.0335935132	0.0236476973	-0.050926651100000005	0.0736500123	-0.1002427942	-0.0007150017999999999	0.0183567133	0.0263299106	0.0473357112	-0.08231592019999999	-0.0109233501	-0.0025066082	0.045928811900000005	0.0823745855	0.0102060482	-0.0588559089	-0.0057141714	0.055437876799999994	-0.0501634975	0.0683136854	0.0394238054	-0.0298487738	0.0180940585	0.0566213505	0.07519563110000001	-0.0992036736	0.0115108629	0.0248807568	0.018911101200000002	0.0324234629	-0.0576246197	-0.027032930400000002	-0.0525262579	-0.0914805164	-0.020805399199999998	0.0141615234	0.0108963793	0.0054886791	-0.09080762769999999	-0.0106384453	0.0988886499	0.0955793015	0.0901455117	0.0827080574	0.0734322509	-0.0222627	-0.0046806	2.190801636e-05	0.00049562781129	-0.280996	-0.00030800000000003047	0.07895875201600001	9.486400000001878e-08	0.158406	-0.106141	0.025092460836	0.011265911880999995	-0.0167016	-0.0006599000000000015	4.354680100000019e-07	0.00027894344256	-0.0010694	-0.0010346683	1.1436163600000002e-06	1.07053849102489e-06	0.00108114	0.0	1.1688636996e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
