csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71
18905.447265625	19.837890625	393.5419044494629	357415936.31332785	15614.6435546875	9.1025390625	82.85621738433838	243817093.3399439	14644.1201171875	22.0634765625	486.7969980239868	214450254.00661564	0.983396	28.037891	0.14939770000000013	-0.026635463999999998	0.0099002089	-0.028701939500000002	-0.0089248511	0.0080034163	0.043546492	0.0373189198	-0.0208622312	0.027844489	-0.040677641699999996	-0.0093363391	-0.043855962400000004	0.0487411695	0.0110259047	-0.0106863802	-0.0365810071	0.0503509485	-0.009926261	-0.0065344719999999995	-0.0168435994	-0.0021812462	-0.062134987999999995	0.0369119396	-0.0104888198	0.0034399003999999998	0.0047414779999999995	0.0306624152	-0.0068487213	-0.0528519229	-0.0283948223	-0.0103977273	0.0058192359	0.0380123514	0.045409503899999995	-0.0100046637	0.0128355406	-0.0428638321	0.053064941100000006	-0.0359511746	-0.009675404	-0.006916082	0.0010901174	0.068365121	0.0277844949	0.0034190962	-0.016365601599999998	-0.047767425599999996	-0.0359378983	-0.011106825	-0.0076329215000000014	0.0865718292	0.062517075	0.0561596988	0.04603855849999999	0.0328319625	0.0	0.0	-0.0398093	-0.0026296999999999987	6.915322089999992e-06	0.0015847803664899998	0.334458	0.03526499999999999	0.11186215376399998	0.0012436202249999993	0.50884	-0.0008200000000000429	0.2589181456	6.724000000000704e-07	0.0225676	-0.002030999999999998	4.124960999999992e-06	0.0005092965697599999	0.00186168	9.245e-05	3.465852422400001e-06	8.5470025e-09	-0.00174501	-9.021000000000009e-05	3.0450599001e-06	8.137844100000013e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18868.564453125	-36.8828125	1360.3418579101562	356022724.52173233	15604.0283203125	-10.615234375	112.68320083618164	243485699.8211145	14649.837890625	5.7177734375	32.69293308258057	214617750.22159195	0.937383	26.725998	0.1083609	-0.0286324348	0.0096069611	-0.028266010499999997	-0.008305618399999999	0.0066984202	0.046240787400000004	0.039249685	0.013809941899999999	0.0689843462	-0.0179930952	0.010307633	0.0174536912	0.011173596899999999	-0.043134217	0.0337443519	-0.0017206163	0.0072385285	-0.0219070521	-0.020864325	0.0235412108	-0.0779740001	-0.0289260824	0.027782646400000003	-0.0160795667	-0.0381907539	-0.0007557331	0.007695395	0.069559168	-0.058962385599999986	-0.028127011400000002	-0.0100962579	0.006581916700000001	0.042211099800000006	0.0501604092	0.0184117777	0.0546121949	-0.020301775600000002	-0.008575223	0.0001453623	0.0245482796	-0.010398466700000001	0.018360615900000002	0.0339517048	0.0168127238	-0.0172219638	0.056327846200000004	-0.0523095378	0.007230146999999998	0.0391880693	0.0162479273	0.0775540754	0.0624065934	0.0557329584	0.0451337749	0.0313555959	0.0	0.0	-0.0324344	0.007374899999999997	5.438915000999995e-05	0.00105199030336	0.345966	0.011508000000000018	0.119692473156	0.0001324340640000004	0.5474720000000001	0.03863200000000011	0.2997255907840001	0.0014924314240000085	0.023188	0.0006204000000000001	3.8489616000000016e-07	0.000537683344	0.002074	0.00021231999999999976	4.301476e-06	4.507978239999991e-08	-0.00192921	-0.00018420000000000006	3.7218512241e-06	3.392964000000001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
19127.365234375	258.80078125	66977.84437561035	365856100.8091774	15631.9228515625	27.89453125	778.1048736572266	244357012.03720188	14694.251953125	44.4140625	1972.6089477539065	215921040.46191788	1.088784	31.04262	0.3119873	-0.0287539738	-0.0051681438	-0.025765134300000003	0.0033575746999999997	-0.015602188999999999	0.0597092834	0.036960053300000004	0.007823485	-0.0111675519	-0.005313384599999999	-0.0015528615	-0.0710868466	0.0479345329	-0.0048807807	-0.0144759898	0.0392152115	-0.0044874654	-0.05051202900000002	0.0120411725	-0.0402254645	-0.0046104405	-0.0220488333	0.025371823199999997	-0.025003478399999998	0.059606916100000004	0.0340582887	0.0294813226	0.0411150916	0.0067502488	-0.025239021400000002	0.0043932599	-0.0191553699	0.055704417400000004	0.0357159262	0.0086334542	-0.0164658448	-0.0113953957	0.032786983	-0.0709746927	-0.019252903300000002	-0.013047113	0.0184991326	0.006970406	0.04309768889999999	0.0422739938	-0.0242074002	-0.0236810379	-0.0001474311	0.0368419831	0.0117292686	-0.0022712573	0.06229341610000001	0.0552965884	0.0442114454	0.029857559500000002	0.0	0.0	-0.0365297	-0.004095299999999996	1.677148208999997e-05	0.0013344189820899998	0.276005	-0.069961	0.076178760025	0.004894541521	0.632525	0.08505299999999992	0.400087875625	0.007234012808999989	0.025774400000000003	0.002586400000000002	6.6894649600000136e-06	0.0006643196953600003	0.00201343	-6.056999999999981e-05	4.0539003649e-06	3.668724899999977e-09	-0.00151862	0.00041059	2.3062067044e-06	1.6858414809999995e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18993.111328125	-134.25390625	18024.111343383793	360738277.9225502	15580.9423828125	-50.98046875	2599.0081939697266	242765765.53652287	14654.8603515625	-39.3916015625	1551.6982736587524	214764931.92379856	0.97092	27.682169	0.21913099999999994	-0.029922203900000006	-0.0055599872	-0.0287951534	-0.0004451081	-0.0084940514	0.0635717948	0.025808421499999998	0.0192468212	0.059992012000000004	-0.0227177442	-0.0089950749	-0.022241673599999998	0.0298509263	0.0019766899	-0.0487070266	0.0070658397	0.0663977375	-0.0127721559	0.0105351547	-0.0016216019	-0.020087811299999998	-0.0331739016	0.027745267599999998	-0.019937849599999998	0.0291361023	0.011355393899999998	0.033736434100000004	0.0109913057	-0.0080016077	-0.0280014598	0.000567314	-0.009292861999999999	0.06876593519999999	0.0315668321	0.0191121976	0.0550335003	-0.0300716755	0.040149443	-0.0129706847	-0.0192040855	-0.0543946758	0.0174557129	0.0409173352	0.0069497724	-0.012812506100000001	-0.0133015302	-0.0584752496	-0.028636517200000006	-0.0012461189	0.0328808785	0.0215697165	0.062177548	0.054850664199999996	0.043271928700000004	0.028338888599999997	0.0	0.0	-0.0334742	0.003055500000000003	9.336080250000017e-06	0.0011205220656399996	0.385369	0.10936400000000003	0.14850926616100002	0.011960484496000005	0.611755	-0.020769999999999955	0.374244180025	0.0004313928999999981	0.0262092	0.0004347999999999956	1.8905103999999622e-07	0.00068692216464	0.00156401	-0.00044942000000000007	2.4461272801e-06	2.0197833640000007e-07	-0.00235323	-0.00083461	5.5376914329e-06	6.965738520999999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18954.388671875	-38.72265625	1499.444107055664	359268849.9245033	15592.5205078125	11.578125	134.052978515625	243126695.78655335	14656.3212890625	1.4609375	2.13433837890625	214807753.72822663	0.943469	26.899513	0.12953050000000013	-0.036380214	-0.0040143434	-0.0310391992	-0.0029750207	-0.0043058321	0.060381899	0.022480985	0.021360276600000002	0.0595167239	-0.0397786352	0.0007357262	0.0077331927000000005	0.039949854300000004	-0.0350244554	-0.0027478431	0.0015830813	0.029332869700000007	0.013294573200000001	-0.0158259321	0.006335156	0.008301808	-0.011617985	0.034139045	-0.030842385299999997	-0.02785752	-0.005670760899999999	0.0119535925	0.0623033838	-0.022413569300000002	-0.030579175400000002	-0.0016847004999999999	-0.0025225385999999997	0.0654192953	0.0324432754	0.021157477400000003	0.044097561699999996	-0.0356741391	0.027238282200000002	-0.0081204821	0.0119314318	-0.0512093571	0.0125613963	0.011991332700000001	0.004567647199999999	-0.0159280426	0.031181867999999998	0.0037889759000000003	-0.0193634424	-0.0364345877	0.0027150421999999996	-0.0158257844	0.06205899400000001	0.054395262800000004	0.0423155899	0.026800632799999998	0.0	0.0	-0.028792200000000007	0.004681999999999993	2.1921123999999924e-05	0.0008289907808400003	0.33479200000000003	-0.05057699999999998	0.11208568326400002	0.0025580329289999985	0.587992	-0.02376300000000009	0.345734592064	0.0005646801690000043	0.0255911	-0.0006180999999999999	3.820476099999999e-07	0.0006549043992099999	0.00133992	-0.0002240899999999999	1.7953856064000004e-06	5.021632809999997e-08	-0.00218525	0.00016797999999999987	4.775317562500002e-06	2.8217280399999958e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18994.310546875	39.921875	1593.756103515625	360783833.15112686	15615.712890625	23.1923828125	537.8866205215454	243850489.08243182	14669.0966796875	12.775390625	163.21060562133792	215182397.39801884	1.0159129999999998	28.964977	0.11579009999999987	-0.0321820671	-0.002331414	-0.0316876438	-0.0068313683	0.00029139380000000004	0.0566910523	0.0388842904	0.001758293	0.029753517200000006	-0.0168174456	0.0098090051	-0.0447795499	0.027466826899999998	-0.0246247588	-0.0313146071	0.0348635541	-0.023298386600000002	-0.0198468131	0.0043648031	0.0071083799	-0.004104720300000001	0.0118687472	0.033876239100000004	-0.0250918231	0.0204572324	0.0202222244	0.022852606600000002	0.0207751569	-0.0154652802	-0.031483598	-0.0087775086	-0.0039210696	0.0589789488	0.0479694845	0.005635276099999999	0.0249313782	-0.022229716099999998	0.0160550015	-0.048903195499999996	0.0073600878000000015	-0.0209966658	-0.0028158502	-0.0192054288	-0.0198089791	0.0256470456	0.0030742209	0.0059654064000000005	0.024174808500000002	0.0168335654	-0.0138826329	0.0172249135	0.061937759400000014	0.053930462900000004	0.0413428008	0.025243855099999997	0.0	0.0	-0.0323118	-0.0035195999999999977	1.2387584159999985e-05	0.00104405241924	0.282704	-0.052088000000000016	0.07992155161600001	0.0027131597440000024	0.5583899999999999	-0.029602000000000017	0.3117993921	0.0008762784040000012	0.025752299999999995	0.00016119999999999676	2.598543999999896e-08	0.0006631809552899997	0.00165336	0.00031343999999999985	2.7335992896e-06	9.824463359999994e-08	-0.00204828	0.00013697000000000017	4.1954509584e-06	1.8760780900000043e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
19180.0078125	185.697265625	34483.474460601814	367872699.687561	15645.271484375	29.55859375	873.7104644775391	244774519.81979752	14686.8291015625	17.732421875	314.4387855529785	215702949.05850315	1.107014	31.562397	0.34827030000000003	-0.0338799301	-0.0243392455	-0.0288516653	0.0001954746	-0.0343093166	0.064801648	0.0337484581	0.0358616957	-0.011589236000000001	0.0209367339	-0.0088687078	-0.0685700002	-0.018556552	-0.0074106736	0.027542720099999998	0.0030086811	0.07551751	-0.034514678300000004	0.0158953513	0.013063495900000001	0.013052767	0.031003459700000006	0.0208185375	-0.036032254	0.0793302823	0.0234463052	0.0370056409	0.0449131225	0.0054323706999999995	-0.0279789733	0.0020531767	-0.0343517595	0.0618944925	0.0249056697	0.035037155699999996	-0.0062425872	0.026458899700000003	-0.0001304228	-0.0583127313	0.027041363199999998	0.0244113282	0.056620928099999995	0.0500237441	-0.026767543199999997	0.0056266636	-0.0299795405	0.0010227992	-0.0323637735	0.0289429669	0.0075503212	-0.0039343591	0.0618138492	0.05345634480000002	0.0403539397	0.0236696316	0.0	0.0	-0.0269335	0.0053783000000000025	2.8926110890000023e-05	0.00072541342225	0.364409	0.08170500000000003	0.13279391928100004	0.006675707025000004	0.727531	0.1691410000000001	0.529301355961	0.028608677881000032	0.0273894	0.0016371000000000061	2.6800964100000198e-06	0.0007501792323600001	0.00166861	1.5250000000000073e-05	2.7842593321000003e-06	2.325625000000022e-10	-0.00185971	0.00018856999999999988	3.458521284100001e-06	3.5558644899999956e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18998.85546875	-181.15234375	32816.171646118164	360956509.1224518	15657.6005859375	12.3291015625	152.00674533843994	245160456.10875037	14677.443359375	-9.3857421875	88.0921564102173	215427343.56766132	1.021146	29.114199	0.28415669999999993	-0.0328401352	-0.0396665782	-0.0240401737	0.0061128408	-0.0507714908	0.0721791379	0.0115670846	0.050579598200000006	0.0057775018	-0.0068556765	-0.0039848921999999995	-0.0322584441	0.0404656303	-0.0317887862	0.025741907999999997	0.0160402394	0.0169523366	-0.0147408952	-0.0035205456	0.005138249	0.0059713773	0.0367912711	0.0176438208	-0.047633577999999996	0.011109331200000001	0.025341468199999998	0.005659453399999999	0.0675453174	-0.0198383018	-0.0226642967	0.010427452	-0.051531521500000003	0.07974725490000001	0.011101758500000001	0.0413949257	-0.0023637412	-0.0011704263000000001	0.0152599223	-0.0475240785	0.0163089728	-0.0189073033	0.0253140867	0.0061316509	-0.0008014239	0.0001060505	0.0350229472	0.0215165364	0.0078268817	-0.025164726000000002	0.0054678536	-0.0343153033	0.061687269	0.0529729905	0.039349390899999996	0.02207905	0.0	0.0	-0.0348302	-0.0078967	6.235787089000001e-05	0.00121314283204	0.370992	0.00658299999999995	0.137635064064	4.333588899999934e-05	0.799	0.071469	0.6384010000000001	0.005107817961000001	0.0304264	0.003036999999999998	9.223368999999987e-06	0.00092576581696	0.00256042	0.0008918099999999998	6.5557505764e-06	7.953250760999997e-07	-0.00182436	3.5350000000000175e-05	3.3282894096e-06	1.2496225000000127e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18931.94140625	-66.9140625	4477.491760253906	358418405.4096832	15607.251953125	-50.3486328125	2534.984826087952	243586313.52832413	14641.1328125	-36.310546875	1318.4558143615725	214362770.03326416	0.8607959999999999	24.542402	0.2123189	-0.0333939859	-0.03465606	-0.0280348321	0.0046852353999999995	-0.0395470449	0.0862251626	0.0037896892	0.0604772017	0.040895202900000004	-0.0150705072	-0.029099275499999997	0.0044233554	0.051804524000000005	-0.028805412000000002	-0.018322034299999998	0.043899269500000004	-0.0184286043	0.0039014932	-0.0026392227000000003	-0.022807328300000002	-0.0328436011	0.006682149599999999	0.0287310023	-0.0601082245	-0.007533279	0.0307750331	0.0072803151	0.0761814106	-0.043395146399999994	-0.0269769198	0.0106735995	-0.038620123199999995	0.09688866789999999	0.01076598	0.055725123	0.0407834664	0.0066202959	0.041035034	-0.005653795400000001	-0.008014976600000001	-0.0605164947	0.0050408505	-0.0370522183	0.010889183200000001	0.0098105934	0.026549247	-0.0030787546999999998	0.05023424940000002	-0.0288465414	0.018215111200000002	-0.0319578602	0.0615580242	0.0524804833	0.038329544900000005	0.0204732096	0.0	0.0	-0.032521800000000003	0.0023083999999999947	5.328710559999978e-06	0.0010576674752400003	0.484661	0.11366899999999995	0.23489628492099995	0.012920641560999991	0.74832	-0.050680000000000065	0.5599828224	0.002568462400000006	0.0301305	-0.00029589999999999825	8.755680999999896e-08	0.0009078470302499999	0.00247196	-8.845999999999984e-05	6.1105862416e-06	7.825171599999973e-09	-0.00235323	-0.0005288700000000001	5.5376914329e-06	2.797034769000001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
19023.708984375	91.767578125	8421.288394927979	361901503.52219015	15619.5	12.248046875	150.0146522521973	243968780.25	14670.560546875	29.427734375	865.9915504455566	215225346.75952533	0.908894	25.913734	0.12499899999999994	-0.035791778999999996	-0.029861042400000006	-0.031557937	4.5292299999999986e-05	-0.0375167832	0.0826221292	0.0181885219	0.0366178513	0.024209439500000002	-0.0102899615	-0.0323725739	-0.0597630408	0.0220645525	-0.0284224668	-0.0532837924	0.037794588500000004	0.0039925941999999996	-0.005855835699999999	0.012600086399999998	0.0199360832	0.0336398161	-0.0018432898000000002	0.026107006800000002	-0.0515568536	0.0440485521	0.027885010699999997	0.0178595357	0.0264428013	-0.014163030600000001	-0.0310589549	0.0025116568	-0.0401250681	0.09058983	0.0180803943	0.0332067171	0.030893882	-0.0055636376	0.0492448548	-0.0435837693	0.0241543268	-0.0189405549	0.0085462902	-0.0228519108	-0.0381085409	0.0520198229	-0.033585312	0.010868427	0.0169185018	-0.0365156295	0.009977236	0.0064987557999999996	0.06142612030000001	0.0519789085	0.0372947983	0.0188532203	0.0	0.0	-0.0329413	-0.00041949999999999626	1.7598024999999688e-07	0.00108512924569	0.401105	-0.08355599999999991	0.16088522102500002	0.006981605135999985	0.7132609999999999	-0.03505900000000006	0.5087412541209999	0.0012291334810000045	0.0302188	8.829999999999949e-05	7.796889999999909e-09	0.00091317587344	0.00244097	-3.0989999999999844e-05	5.958334540900002e-06	9.603800999999898e-10	-0.00235323	0.0	5.5376914329e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
19096.064453125	72.35546875	5235.3138580322275	364659677.5979042	15619.3017578125	-0.1982421875	0.03929996490478516	243962587.40160465	14715.0048828125	44.4443359375	1975.298996925354	216531368.7011957	1.033393	29.463371	0.28265290000000004	-0.0419448017	-0.0087662725	-0.0349041141	0.0036646634000000004	-0.0184600049	0.07395157690000001	0.0219832198	0.006914398	0.0382085795	-0.04340446059999999	-0.009157417900000001	-0.0219624552	-0.0016169854000000002	-0.0490183139	0.0305551682	-0.0195189891	0.025096687000000003	0.0021704109	-0.0008135006	-0.0033153904	-0.0057699539	0.0227976387	0.0361332367	-0.0318111374	-0.0008349042	-0.034859437	0.0210427584	0.0496740251	-0.0211419464	-0.0342612333	0.0036756257	-0.019811849	0.0728456363	0.0325465952	0.0127217254	0.032314019900000004	-0.041205286	0.018874038200000002	-0.025815646499999997	0.0561147151	0.0023093317	0.044024046100000006	0.0212404878	0.016007501299999997	-0.04704991309999999	0.0288853985	0.0155060596	0.026553297799999997	0.0171596776	-0.012753703	-0.0294517446	0.061291563	0.0514683527	0.036245553199999996	0.0172202016	0.0	0.0	-0.0130464	0.0198949	0.00039580704601	0.00017020855295999998	0.38664	-0.01446500000000006	0.1494904896	0.00020923622500000177	0.600248	-0.11301299999999992	0.360297661504	0.01277193816899998	0.0280959	-0.0021229000000000005	4.506704410000002e-06	0.00078937959681	0.00185827	-0.0005827000000000003	3.4531673929e-06	3.395392900000003e-07	-0.00235323	0.0	5.5376914329e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
