csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19
32597.14453125	n/a	n/a	1062573831.5912018	21936.04296875	n/a	n/a	481189981.1268463	21989.6875	n/a	n/a	483546356.34765625	n/a	n/a	n/a	0.0622337358	0.0381874594	-0.11309109310000001	-0.013872746299999999	0.079942321	-0.0801216966	0.0188606791	-0.1826486668	0.0640077672	-0.021981998	0.0694174138	-0.0366402717	0.1339353108	-0.027956786299999998	0.0122872154	-0.1051430803	0.11920993490000001	-0.0825557457	0.0032448319	-0.05689464070000001	0.0199606806	-0.0359498891	0.053847771399999994	-0.0649173509	0.2111535057	-0.014731348	0.0490327264	-0.1518216811	0.25927664510000004	-0.049516686100000006	0.0223794898	-0.005766717199999999	0.0170604184	-0.1254093082	0.0651489249	-0.1125734959	0.0686393751	-0.170988475	0.0270672773	0.0125776369	0.0665281217	-0.0738752641	-0.1066532624	0.055477629	0.09326895439999999	-0.04322137	-0.021996923300000002	0.0697131332	0.1927966419	0.024855468500000002	-0.0562111417	-0.0248687839	-0.08833043269999999	0.0462405794	-0.0017467775	0.1397074142	-0.0685840533	0.06701956769999999	-0.1117377355	0.0255305218	-0.0005818631	0.0675139997	-0.0691334261	0.0790106238	-0.0392233379	-0.0763808855	0.014187086599999999	-0.08217649190000001	0.042271917199999995	-0.0069572651	0.0204759354	-0.1133985088	0.015024575200000001	-0.007942604	0.057386281399999996	-0.1801180297	0.0454001129	-0.0520861845	0.0400857543	-0.025989814700000002	0.1025934814	-0.006945073100000001	0.11737069609999999	0.0738071336	-0.0055430437	-0.13605959380000002	0.0930864835	-0.151177659	-0.1382312982	0.1091833908	0.043845868499999996	0.06766783700000001	-0.05669233730000001	-0.018702232	0.0398961591	0.0617006797	-0.0109666991	0.11110588789999999	0.11109021890000001	0.1110641056	0.1110275503	0.018857	n/a	n/a	0.000355586449	0.0144539	n/a	0.00020891522521	n/a	-0.074977	n/a	0.005621550529	n/a	-0.00235488	n/a	n/a	5.545459814400002e-06	-0.00116527	n/a	1.3578541728999998e-06	n/a	0.000251712	n/a	6.335893094400001e-08	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32190.783203125	-406.361328125	165129.52899551392	1036246523.2305945	21931.326171875	-4.716796875	22.248172760009766	480983067.6571693	21950.900390625	-38.787109375	1504.439853668213	481842027.95914084	1.091283	20.742947	0.0965591	0.1912025638	0.0295779926	-0.0220648521	-0.07896257870000001	0.17226230059999995	-0.0408167173	0.0983404302	0.0644249326	0.042752479100000004	-0.0657650568	0.0600940737	-0.0786043525	0.036278713500000004	-0.08600489230000001	-0.0098223539	-0.039195419700000005	-0.0469981539	0.0758686704	0.09262295699999999	-0.0875293293	0.0555530355	-0.017214033	-6.98116e-05	0.0105635071	0.0010970176	-0.08898206289999999	0.0443568288	0.0213814818	-0.0038251815999999998	0.0128278697	0.0107354676	0.0409120548	0.0644276592	-0.0976855474	0.2637305669	0.0159336932	0.0402620858	-0.0666072521	0.016192606000000002	0.0312726242	-0.0597587921	-0.031403839100000004	0.017459975	-0.08825624189999999	-0.0396408304	-0.1126049197	-0.1593860159	-0.0653226168	0.053066946100000005	0.10064106630000001	0.1070457178	-0.047532623899999994	-0.18005965489999998	0.0012643728	-0.1556582923	-0.0120702011	0.023957577799999998	0.014827354899999999	-0.0873062659	0.045543093	0.08743463300000001	0.0060412125	0.0339091937	-0.0102135331	0.0032361641999999998	-0.0165715544	-0.08412336220000001	0.0687780164	0.0751451071	-0.0747130795	0.0012402494	-0.1231971536	-0.0347179719	0.0166851586	-0.02335254	0.0164735805	-0.08267127269999999	-0.027362214	-0.1310035655	-0.0552681426	-0.0468003337	-0.088668596	-0.0730669154	-0.0993504775	-0.0466478775	-0.1226059559	0.0338534519	0.0005952937	0.014091236299999999	0.08325470509999999	-0.0677034817	0.1356549514	-0.0740503226	0.0008237263000000001	0.030001849599999998	0.0634725694	-0.058285375300000004	0.1110641056	0.1109231287	0.1106882998	0.1103598175	0.022931	0.004074	1.659747600000001e-05	0.000525830761	0.026867400000000003	0.012413500000000004	0.0007218571827600003	0.0001540949822500001	-0.121559	-0.04658199999999999	0.014776590480999998	0.0021698827239999986	-0.00265677	-0.00030189	9.113757209999997e-08	7.0584268329e-06	-0.0009532020000000002	0.0002120679999999997	9.085940528040005e-07	4.497283662399989e-08	0.000407546	0.000155834	1.6609374211600002e-07	2.4284235556e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32395.33203125	204.548828125	41840.223087310784	1049457537.4149324	21906.0703125	-25.255859375	637.8584327697754	479875916.53619385	22014.8046875	63.904296875	4083.7591590881348	484651625.428772	1.079265	20.514509	0.0853801	0.0537079295	0.0334503262	-0.1318864414	-0.07626214740000001	0.0167316497	-0.054932696399999995	0.0220614182	-0.017951011399999998	0.1195994312	-0.026447623599999998	-0.0029041978	-0.06334627129999999	0.0333876792	-0.1290078849	0.0715865693	0.0410255223	0.08414421	0.083397088	0.08993843900000001	0.024453184500000003	0.1263783002	0.040791764	0.09640512279999999	0.0414155421	0.0031264395	0.0215806963	-0.024513186699999998	-0.1902788418	0.0556866316	-0.0652065967	0.0253854546	-0.0118307455	0.1632737055	-0.0288632435	-0.0372879544	0.0418038611	-0.0439589244	0.0421860163	0.051691368499999994	-0.07633472820000001	-0.1069455043	-0.0504201908	-0.0622367553	-0.0751877829	0.179224616	-0.08886252	0.0025704326000000003	0.0098567719	0.1167236669	0.064742106	0.08967861210000001	-0.07670088259999999	-0.044343356699999996	0.060007147699999985	-0.0234042252	-0.0350267245	-0.044786430700000004	0.0190914794	-0.0589663696	0.019635786000000002	0.1398562495	0.027050742200000002	-0.0158331287	-0.0351921665	-0.0077631648	0.0156768186	-0.028962711000000002	0.0946802605	-0.0352941532	-0.1443739353	0.021070721299999998	0.0937762146	0.0117555102	0.0546446479	0.0628554964	-0.1622360468	-0.022442297000000003	-0.0392412136	-0.0751851387	-0.13131643910000002	0.0496581745	-0.00034575519999999996	0.05246741269999999	0.09265984039999996	-0.0261998225	-0.053528969	-0.1484234414	0.0498444256	-0.1334526623	-0.024278934199999998	0.0780463448	-0.0532483967	-0.1678377314	0.12199950109999999	0.1320583126	0.1442288823	-0.0303718219	0.11098055650000001	0.1105891995	0.1099379598	0.1090283678	0.014053	-0.008878	7.881888400000001e-05	0.000197486809	0.016020699999999995	-0.010846700000000008	0.00025666282848999986	0.00011765090089000017	-0.105296	0.016262999999999986	0.011087247616	0.00026448516899999955	-0.00191989	0.0007368800000000001	5.429921344000002e-07	3.6859776121e-06	-0.000889343	6.38590000000002e-05	7.909309716490002e-07	4.0779718810000264e-09	0.000594655	0.00018710900000000005	3.53614569025e-07	3.500977788100001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32397.044921875	1.712890625	2.93399429321289	1049568519.6699867	21900.412109375	-5.658203125	32.01526260375977	479628050.5604592	22011.623046875	-3.181640625	10.12283706665039	484511549.15771866	1.067626	20.29328	0.20172105	0.095282875	0.1495973088	-0.0801045991	-0.1501491981	0.07111289259999999	0.046030809299999996	0.1073609195	-0.061364355499999995	0.1137186226	0.1349300053	0.0300258722	-0.07715911339999999	-0.011679824299999999	-0.055989228700000004	0.07870262830000001	0.0184411066	-0.0158738154	0.09372094869999999	0.06229955070000001	-0.0524545145	-0.0511364429	0.09914035980000001	-0.0798422568	0.10136410929999999	0.0382346208	-0.0213296793	0.1697027827	-0.0539717904	0.028299500099999996	-0.0099889185	0.0394015217	0.1340148442	-0.0718039698	-0.0458385919	0.0224178181	0.0195756736	-0.024190297599999997	0.0798933972	-0.0043990254	0.0087989621	0.1255459927	-0.047537478700000003	0.1066491147	0.0376972687	0.0822226959	0.147537139	-0.09120015880000001	0.053157772699999994	0.0294103804	0.013074490800000001	0.1809743366	-0.1590003942	-0.0675061183	-0.0356904917	-0.060738675599999986	0.0383404542	-0.0461289609	0.16802025899999998	0.044302958200000006	0.0500005478	0.0590240828	0.05869364320000001	-0.0392582864	-0.10096471230000001	-0.0597756452	-0.0192180999	-0.1459627151	-0.057142662699999985	0.0942545463	-0.0455259908	-0.0820495538	-0.015047957399999999	-0.1000949517	0.0449025177	0.1220733341	-0.015349911599999997	-0.0702008128	-0.08385408849999999	0.0808052263	-0.0258495891	-0.0021428245	0.0179772332	-0.0417658912	0.09154583570000001	0.0664570718	-0.10354372810000001	0.0274835115	0.005567794300000001	0.057098008600000014	0.0033023262	0.1626880544	-0.0630463542	0.053878318099999996	0.0484050332	0.0859488982	-0.08099838849999999	0.0058516464	0.11085527220000001	0.11008893369999999	0.10881562460000001	0.10704120869999999	0.0104656	-0.0035873999999999993	1.2869438759999995e-05	0.00010952878336	0.044704	0.028683300000000005	0.001998447616	0.0008227316988900003	-0.193153	-0.08785699999999999	0.037308081408999993	0.007718852448999999	-0.00245154	-0.0005316499999999998	2.826517224999998e-07	6.0100483716e-06	-0.0015155	-0.0006261569999999999	2.29674025e-06	3.9207258864899993e-07	0.000120595	-0.00047406	1.4543154025e-08	2.247328836e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32245.8984375	-151.146484375	22845.25973892212	1039797966.0415651	21976.62890625	76.216796875	5809.00012588501	482972218.08302313	22039.48046875	27.857421875	776.0359535217285	485738699.3324127	1.294218	24.600313	0.16577559999999994	0.11588760210000001	0.0740860679	-0.0663167985	-0.0218281919	0.0536593286	0.0020827471	0.1272565763	-0.0960327674	-0.08169793410000001	0.07540863910000001	0.0254491425	-0.0186601114	0.190767522	-0.0034283410999999997	-0.08459912730000001	0.0920318909	-0.0963803387	-0.0519359021	0.0053115444	-0.07359096379999999	-0.0260497818	-0.0018068717999999999	-0.0131205914	0.1272012784	-0.1542151769	-0.0212108833	-0.025733884300000003	-0.014130736699999999	0.1312045897	0.09621569869999999	-0.0015046808999999999	-0.029336377599999998	-0.0395752932	0.054552484400000004	-0.006550781899999999	-0.114607076	-0.0660492829	0.0412079299	0.036241125	0.0129181195	0.0869277694	-0.025341928700000002	0.1531495601	-0.0574805501	-0.078752314	0.106128549	-0.0876469802	0.0203579579	0.0736960591	-0.1121786921	0.0575393245	-0.022299366400000003	-0.0231999958	-0.028109655	-0.10497043689999999	0.16520846150000001	0.008033731899999999	0.1052151384	0.0309042907	-0.09100615640000001	-0.08426658279999999	0.06735552269999999	0.1473498591	0.119330194	0.0454484995	-0.0096125115	-0.057357312599999995	0.11331746179999999	0.0397874051	-0.0675102992	-0.1436948048	0.027601791299999998	-0.0357478383	-0.030479926299999998	-0.1128659899	-0.0675789627	0.028489239500000006	-0.0066493827	0.0143035824	0.0651792087	0.0282717355	0.0870797025	0.1456856448	0.0248701273	0.014726799399999999	-0.0746678546	0.0735232494	0.013251303700000001	0.17365887559999998	-0.0467713362	0.11051889390000001	-0.038989033799999996	0.0170626943	-0.023276793900000002	-0.10100452929999999	0.0099686308	0.0722362733	0.1106882998	0.10942308369999999	0.1073250918	0.10441029119999999	0.0117484	0.0012827999999999989	1.645575839999997e-06	0.00013802490255999998	-0.0037847	-0.048488699999999996	1.432395409e-05	0.0023511540276900003	-0.116425	0.07672799999999999	0.013554780625	0.0058871859839999974	-0.00209657	0.00035497	1.2600370090000005e-07	4.3956057649e-06	-0.00133229	0.00018320999999999984	1.7749966441e-06	3.3565904099999936e-08	0.000367937	0.000247342	1.3537763596899998e-07	6.117806496399999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32095.486328125	-150.412109375	22623.802646636963	1030120242.6388588	21925.33203125	-51.296875	2631.369384765625	480720184.68055725	22056.326171875	16.845703125	283.7777137756348	486481524.2001381	1.013111	19.257072	0.09902509	0.17369525989999998	0.0145826305	0.048283695	-0.1126142134	0.111563026	0.0192860168	0.0358617255	0.04409427690000002	-0.047330141900000004	0.07133271940000001	-0.0116048222	-0.007358256800000002	0.10678570609999999	-0.0976753674	-0.1561561195	0.0616433306	-0.0160664713	0.0501094951	-0.0125482057	0.1002416691	0.0636277419	0.11702426839999999	0.0195739001	-0.0232841569	-0.043020442199999995	0.030119974700000007	0.060083560999999994	0.0213443987	-0.1426324022	-0.1586180162	-0.0377207919	-0.1100688795	-0.0271023753	-0.06094126110000001	0.0063405826	0.0148279953	-0.0913434054	-0.06033823150000001	-0.186090279	0.0339625508	0.2547391907	0.2009126018	0.0052090293	-0.0392250192	-0.1282627992	0.10325817970000001	-0.1612132738	-0.0586085337	-0.0211025991	-0.0822550037	0.0659415438	-0.0902845639	-0.1104813089	-0.0302083727	-0.0514521196	-0.0168516689	0.043597150700000004	0.054843212300000006	0.026404157799999998	-0.0568955259	0.042182616299999996	-0.0644813975	0.1415932222	0.12506720300000002	-0.026734692200000004	0.0811878622	0.0076105823	-0.0766691353	0.0354550046	-0.1415757343	0.19764052899999998	0.0483683721	0.0177266303	-0.0135515857	0.09227453880000001	-0.0383583111	0.1403448125	-0.0779500315	-0.0550250547	0.0614748455	-0.21331436210000002	0.0387283009	-0.0484108237	0.0138556257	0.12684534320000002	-0.10320082109999999	0.0019000378	0.17171395679999998	-0.1351806533	-0.1769130488	0.0023436553	0.027286471899999998	0.0293638044	-0.0808803257	-0.0556360871	-0.1541461835	-0.051197113600000003	0.110479702	0.1085926509	0.1054714048	0.10115143789999999	0.00141955	-0.01032885	0.00010668514232249998	2.0151222025e-06	-0.00635679	-0.00257209	4.040877910410001e-05	6.6156469681e-06	-0.16969999999999996	-0.05327499999999996	0.028798089999999988	0.002838225624999996	-0.00179495	0.00030161999999999984	9.09746243999999e-08	3.2218455025e-06	-0.00104073	0.00029156000000000017	1.0831189328999995e-06	8.500723360000009e-08	0.00043174	6.380300000000003e-05	1.863994276e-07	4.070822809000003e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32269.9609375	174.474609375	30441.389316558838	1041350378.907776	21922.345703125	-2.986328125	8.918155670166016	480589241.1273232	22133.25	76.923828125	5917.275333404541	489880755.5625	1.171061	22.259346	0.11874869	0.0655350125	-0.06853514299999999	0.049198180300000005	-0.09734628320000001	0.023772743	-0.0123563666	-0.017624573600000002	-0.0181283123	-0.0875601356	0.0392640794	-0.0462288701	0.006533557099999999	0.1361187437	-0.0741063373	-0.0504034143	-0.013847458899999998	-0.0118328371	0.0405970817	0.0265004435	0.024679634300000003	-0.0009461411999999999	0.019931267199999998	-0.0096678934	0.1280992974	-0.0721320403	-0.039538937999999996	-0.0236279378	-0.0004338515	0.0191113676	0.0144415223	-0.0488857196	0.0499340572	-0.1522484522	-0.0097308361	-0.014251349699999999	0.0734577795	0.0962003969	-0.0510808598	-0.10283773	0.057922792199999996	-0.010672628899999998	-0.0383814259	-0.031371773900000004	-0.0331486827	-0.0218287539	-0.11861147130000001	-0.0413676961	-0.0909514833	-0.0104218134	-0.08396437039999999	0.0142491512	-0.09336310460000001	-0.043677028300000004	0.0005345606	0.0120283607	0.0250909005	0.0080585825	0.0006798710000000001	0.045675731399999996	-0.08153117879999999	0.012591960400000001	0.0051147188	0.0377169609	0.18147113480000002	0.0441244386	0.0476003382	-0.0229101036	0.0927664694	0.06926732	-0.1052513392	-0.0971403183	-0.0235896946	-0.051032194	0.0626969089	0.015010121000000001	0.0919920569	0.0128244742	0.0317993781	0.0559421916	0.00029852599999999997	-0.016837561100000002	-0.0227294868	-0.0685770707	0.0935663066	0.052535390300000005	-0.0021525835	0.050175905199999996	0.0365029153	0.0050806968	0.0525718015	-0.057628108	0.0171138942	-0.094503907	-0.0396584708	0.009072763900000001	-0.0474659213	-0.1350176161	0.1102295573	0.10759888449999999	0.103260836	0.0972842479	0.00347823	0.00205868	4.238163342400002e-06	1.20980839329e-05	-0.012669499999999998	-0.006312709999999997	0.00016051623024999995	3.985030754409998e-05	-0.0897774	0.07992259999999997	0.008059981550760001	0.006387621990759995	-0.00231744	-0.00052249	2.729958001e-07	5.3705281536000005e-06	-0.0010521800000000002	-1.1450000000000305e-05	1.1070827524000004e-06	1.3110250000000702e-10	0.000356586	-7.515400000000002e-05	1.27153575396e-07	5.648123716000003e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32324.208984375	54.248046875	2942.8505897521973	1044854486.4655496	21914.49609375	-7.849609375	61.61636734008789	480245139.042984	22151.1328125	17.8828125	319.79498291015625	490672684.87701416	0.962918	18.302999	0.18071276	0.0301011729	-0.0749008642	0.08663418789999999	-0.1281623668	0.0146659249	0.0370509775	-0.0230991648	0.0398475094	-0.046437977400000004	0.0708734912	0.0270248987	0.0463567028	0.13737947779999998	-0.1355928958	0.0554017863	-0.0148082023	0.10927970669999999	0.0758736242	-0.1092281665	-0.05262146349999999	0.07413125599999999	-0.10498603	-0.11825317769999999	0.0591130432	0.0134393638	-0.034158663799999996	-0.0276032545	0.0612900322	-0.030833507200000002	-0.0834145432	-0.10097777320000001	-0.0109485498	-0.2197569034	0.138089068	0.0414783381	-0.0136984513	-0.0053654062	-0.0215004281	0.031225159900000007	-0.0199045754	-0.1086245797	0.0557974745	-0.023584371899999998	-0.0469776966	0.0645243891	0.019100471100000002	-0.024394492400000002	-0.11402043419999999	-0.0645655064	-0.0272389452	0.0251165544	-0.1171540551	-0.0458204417	-0.0363271078	0.0080699641	-0.015735423000000002	0.06701528400000001	0.0528316263	-0.013347668600000001	-0.0843659653	0.0818035597	0.0718942149	-0.0650741596	0.1289168897	0.0007766086999999999	-0.097007245	-0.1285875557	0.0661749527	-0.017161584	-0.0360639506	0.0978650852	-0.049620184299999995	-0.0054273525	0.0302881946	0.0409390242	0.15485609820000001	0.07260564559999999	-0.046840659800000004	0.0588954295	0.168908632	0.0092493677	0.0325094804	-0.0017411763	-0.081334351	-0.0194519331	0.1418486349	0.0057287286	-0.0345084349	0.048367590599999996	0.0070418873	0.020145751599999998	-0.029627385699999998	-0.1634020745	-0.0851630536	0.0173759894	0.025983626200000002	0.0092885834	0.1099379598	0.1064432791	0.10070086519999999	0.09283197900000001	-0.00195058	-0.00542881	2.94719780161e-05	3.8047623364e-06	0.0297224	0.0423919	0.00088342106176	0.0017970731856099995	-0.155695	-0.0659176	0.024240933025	0.004345129989760001	-0.00110138	0.00121606	1.4788019236000005e-06	1.2130379043999998e-06	-0.00100343	4.8750000000000175e-05	1.0068717649e-06	2.3765625000000177e-09	0.000431265	7.467900000000002e-05	1.85989500225e-07	5.576953041000004e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32425.177734375	100.96875	10194.6884765625	1051392151.1058084	21932.04296875	17.546875	307.892822265625	481014508.7830963	22155.078125	3.9453125	15.56549072265625	490847486.7248535	1.253577	23.827816	0.176956101	-0.0353405256	-0.0570692021	-0.0016561425	-0.037735424100000005	-0.0197987676	-0.0577191943	-0.0920348944	-0.0561561228	0.031286234100000004	0.007093616600000002	0.0123108204	0.0145388048	0.0341701527	0.0463150854	0.11336289449999999	-0.0255951119	0.0742491353	0.09310618550000001	-0.1012897698	-0.049071658600000005	-0.0230112737	-0.0642411564	-0.10685593310000001	-0.018815761	0.0574673724	0.052606798600000004	-0.09828255279999999	0.0663501837	-0.013240253899999999	0.0832591743	-0.010529646200000001	0.0193560994	-0.036242176800000005	-0.08288707299999999	-0.0729490836	-0.011729718	0.058430476900000014	-0.07013636849999999	-0.0751929468	0.0320565323	-0.1227552546	0.0416404445	-0.0052483277	0.0680564317	-0.2099580671	-0.0109694184	0.0475774673	-0.0259867156	0.0479814985	0.0053480306	-0.052465957699999996	-0.0447026966	-0.0135046586	0.0688318159	0.09808779140000001	0.0314530659	-0.016219868999999998	-0.006983046800000001	-0.0182114925	0.0008856125	-0.007117161600000001	0.068575957	-0.1050762251	0.0122153003	0.015215486	-0.08512738800000001	-0.1564990068	-0.0305192562	-0.026455842200000003	0.0149587292	0.07746721570000001	-0.0058320929	0.060408939400000014	-0.0028691409000000004	-0.0816614962	0.0713459837	-0.0600972383	0.045917554699999995	0.11441073369999999	0.041116755299999995	0.0586846332	-0.0041444325	-0.052427311100000006	-0.0408400499	0.0425790157	0.0813626961	0.10810061230000001	-0.0034751188	0.0620547281	-0.010063226	-0.1746811376	0.15819584220000002	0.148956396	0.0130490895	-0.0438369609	-0.0772315842	-0.08978689320000001	0.1096050192	0.105127573	0.09780015460000001	0.08782140769999999	0.00477185	0.00672243	4.51910651049e-05	2.27705524225e-05	0.0356215	0.005899100000000001	0.00126889126225	3.479938081000001e-05	-0.000543579	0.15515142099999998	2.9547812924099997e-07	0.024071963438319244	-0.00122256	-0.00012118000000000004	1.468459240000001e-08	1.4946529535999996e-06	-0.00100343	0.0	1.0068717649e-06	0.0	0.000368782	-6.248300000000006e-05	1.3600016352399995e-07	3.904125289000008e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32293.361328125	-131.81640625	17375.564956665043	1042861185.8688393	21943.060546875	11.017578125	121.38702774047852	481497906.1638222	22097.693359375	-57.384765625	3293.0113258361816	488308051.80496603	1.17832	22.397341	0.046809821	0.025380948700000003	-0.040074166200000004	-0.0781625545	-0.034975209300000004	-0.014670588	-0.0753151328	0.0202707162	0.029264167200000007	0.0663653792	-0.0341628337	0.0356437586	-0.046845891900000006	-0.1013012094	0.0196493028	-0.0365842589	-0.0875116298	-0.0101128213	-0.0584236049	0.0096424748	-0.1424939429	-0.026280870699999997	0.033096328700000004	-0.0388212365	-0.1830298712	-0.0746106763	0.048483644000000006	0.024563144900000004	0.1048324055	-0.013184641399999999	-0.0867465371	-0.0790190013	-0.0395902323	0.09038247199999999	0.0032824048	-0.1116303045	0.0438164977	0.0227845759	-0.0314960186	0.0973215559	0.1195934384	-0.2199220721	-0.0456080392	-0.0445143363	-0.033006561000000004	-0.0394723358	0.0041710285	0.0116201226	-0.0471125605	0.0469403197	0.0856373071	0.0633612971	-0.0278982607	0.0032285469	0.0876986433	-0.0312109695	-0.024877934100000002	-0.022187484500000004	0.017575291	-0.0124026172	0.1016159816	-0.015595683600000004	-0.0340894074	-0.046352406500000005	-0.0789449097	-0.0860480031	-0.0413064545	0.028671908599999997	-0.037482565600000003	0.09947850429999999	0.0899013994	-0.014945201699999999	0.0786187492	0.1534204483	-0.1040582896	-0.078724089	0.1201531209	0.0820389624	0.0246942925	-0.0982211353	-0.010958740500000001	-0.049486660099999996	0.0086378399	-0.0229498426	0.0835472104	-0.1080874046	0.0761400708	0.05634732820000001	-0.0409752351	0.12030842900000001	-0.0193936559	-0.1144945003	-0.015712998500000002	-0.016758872	-0.008148699300000001	0.0939423936	0.1294453086	0.0622037331	0.10923086050000001	0.103653745	0.09456851919999999	0.0822826681	0.0140629	0.00929105	8.632361010249998e-05	0.00019776515640999997	0.0355713	-5.020000000000024e-05	0.00126531738369	2.520040000000025e-09	-0.0238759	-0.023332321000000003	0.0005700586008100001	0.0005443972032470411	-0.00118599	3.6569999999999875e-05	1.3373648999999906e-09	1.4065722801e-06	-0.0007573229999999999	0.0002461070000000002	5.735381263289998e-07	6.056865544900008e-08	0.000368734	-4.799999999994262e-08	1.3596476275599998e-07	2.3039999999944914e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
