csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
30084.203125	n/a	905059277.6662598	n/a	22492.923828125	n/a	505931622.3378334	n/a	21833.7734375	n/a	n/a	476713662.52008057	n/a	n/a	n/a	-0.068486992	0.17801323579999995	0.06282860700000001	0.1185270509	-0.046623934000000006	0.0487387351	-0.0703957225	0.1227388544	-0.1687400054	0.026470208999999998	-0.217275548	0.12086209519999999	-0.1272338014	0.2422078281	0.1788866254	-0.0193956002	0.0023225012	-0.0528422114	0.036984297799999996	-0.0301949215	0.06254181519999999	-0.0837967697	0.1036664482	-0.055434275	0.0297796042	-0.0980486564	0.0926147007	-0.0190212375	-0.082016645	0.0085889337	0.045891230199999994	-0.1644715371	-0.036595244	0.1090591975	0.15385173119999998	-0.0652984342	0.0052946484	0.0838704552	-0.041119477599999996	-0.027218153999999998	-0.0448331121	0.1834378548	0.0007651695	0.0397366949	-0.0047779417	-0.033062918	-0.017201062	-0.0983107842	0.09051892480000001	-0.0932678165	0.1949021134	-0.0835352043	0.074429308	-0.1094127302	0.0532543891	-0.04650872440000002	0.0005138505999999999	-0.1305823351	0.06487661410000001	-0.051024226900000004	0.3089481777	-0.1657375894	0.20729182149999997	0.16940431079999999	-0.0291007953	0.0279239596	-0.0329156558	0.1599934486	-0.0347857421	0.0975741657	-0.1277671568	0.0137531901	-0.0289641773	0.0907665479	-0.0038199810999999997	0.119763929	0.0925910878	-0.14257821869999998	0.0312342563	0.1500009213	-0.0042873808	-0.0185924069	0.0707283232	0.1679385625	-0.045285471699999996	0.0065777319	0.0597060002	-0.0086781078	-0.0358078907	-0.0651854534	0.062266104	0.038964075099999995	0.0675771055	-0.1349262627	-0.0673365575	0.1267940157	0.1217078847	0.1216831682	0.1216419777	-0.0779725	n/a	n/a	0.00607971075625	-0.019535	n/a	0.00038161622499999995	n/a	-0.0992482	n/a	0.00985020520324	n/a	0.00159174	n/a	n/a	2.5336362276e-06	-0.00143986	n/a	n/a	2.0731968196000004e-06	-0.00108823	n/a	1.1842445328999998e-06	n/a	0.0	0.0	0.0	0.0	0.0
29847.375	-236.828125	890865794.390625	56087.560791015625	22450.37109375	-42.552734375	504019162.24708563	1810.7352027893066	21727.9375	-105.8359375	11201.245666503906	472103268.0039063	1.301566	23.199572	0.13763979999999998	-0.0689010946	0.0339593715	-0.0688264027	0.05846566860000001	-0.1344413303	-0.0120709478	-0.0607690623	0.20615393	-0.09498551949999999	-0.09304963320000001	-0.042485941799999996	0.20006596140000002	-0.10112531960000001	-0.058366392	-0.20659410309999998	0.1524793457	0.2381603372	-0.09973173240000001	-0.060199723499999996	-0.1151870418	-0.032150422799999995	-0.07668754650000001	0.0524746591	-0.11118978119999999	-0.1337746921	0.1359620714	0.0013441375	-0.0421623435	0.027002650299999997	-0.028437794199999998	0.0015897916000000001	0.0571497822	0.0634073029	0.05899847160000001	-0.0435667571	0.014536906100000004	-0.1917702499	0.0468265657	0.0281451962	0.09108537720000001	-0.0263265896	-0.14435580679999999	0.156874391	0.0061723206000000004	-0.0548928297	-0.1102786843	-0.0463111046	-0.0496633194	-0.0366220863	0.0534943337	0.1373573407	0.025997693399999997	0.0939573158	-0.062769271	0.1460339172	-0.0026379231	-0.0258863077	-0.26687160039999996	-0.0063053847	0.0286733886	0.1679921101	0.0732685357	-0.1198215035	0.1616340152	-0.0529626038	0.045652736299999996	0.08860623960000001	-0.08945971039999999	0.3131867264	-0.0201343265	0.1153298558	0.1225619392	-0.0401346685	-0.060690823	-0.0089066877	-0.008579166	-0.0105589538	0.0577096759	0.1214909949	0.0209225871	0.1239665958	0.07505072	-0.0197812783	-0.0590573146	0.0353976266	-0.08442660369999999	-0.030055522299999998	0.1793923652	0.0722572479	-0.0119602553	-0.14192035050000001	0.0204435956	-0.17680815390000001	0.061058398	-0.0640305725	0.0343083282	0.1216419777	0.12141962949999999	0.12104935019999999	-0.0062679	0.07170460000000001	0.0051415496611600005	3.928657040999999e-05	-0.0318135	-0.0122785	0.00101209878225	0.00015076156225000002	-0.117281	-0.0180328	0.013754832961	0.00032518187584000004	0.00158621	-5.529999999999901e-06	3.058089999999891e-11	2.5160621641e-06	-0.00150292	-6.305999999999997e-05	3.976563599999998e-09	2.2587685264e-06	-0.000444342	0.000643888	1.97439812964e-07	4.14591756544e-07	0.0	0.0	0.0	0.0	0.0
29754.814453125	-92.560546875	885348983.1398963	8567.454837799072	22421.09375	-29.27734375	502705444.94628906	857.1628570556641	21639.646484375	-88.291015625	7795.303440093994	468274299.96872336	1.067474	19.027025	0.14924972999999994	-0.0982595109	-0.0405307525	-0.0730931831	-0.0636269067	-0.118406723	-0.0853738733	-0.0500804192	0.13266689710000001	-0.044517088899999994	-0.0137473348	-0.0158116336	0.2468584177	0.0080460689	0.0775554805	0.0293796152	-0.0279394384	-0.029215171800000002	0.0479270045	-0.0569006871	-0.1128004019	-0.06493309309999999	0.1147799375	0.06581341240000001	0.09539780269999999	-0.032972266800000004	-0.0362182949	0.06790845429999999	0.023283483100000002	-0.1167440025	-0.09679775019999999	0.1385909363	0.11723955220000001	-0.1490365039	0.029799952400000006	-0.044725626500000004	-0.1094387102	-0.0271695179	0.0115869005	-0.058360335199999995	0.11702524380000001	-0.050103845	0.1367240908	-0.0522635864	0.049675390599999994	-0.0318778102	-0.1443393217	-0.0329412394	-0.0833149836	-0.1072855209	0.0388663315	0.1085835747	0.0580015037	0.11534019820000001	0.0683498467	0.102224524	0.07106640389999999	-0.0416236803	-0.1830731344	0.019621512600000002	-0.0405350047	0.1196879938	0.1412455907	0.0446269046	0.0192586537	0.0016463379999999998	-0.0401617612	-0.1116255433	-0.0374243429	-0.011640369499999999	0.0087536526	-0.0464722992	-0.1270451927	0.024726391299999997	0.0835390446	0.0363455064	0.20805718760000005	0.1155863642	-0.0094013905	0.06911899690000001	0.149462739	-0.0534607699	0.0282420323	-0.0970468311	-0.035428296899999996	-0.11802291279999999	-0.11105938539999999	-0.0031196865	0.012118344199999999	0.0017142872	-0.1923581259	-0.0538545893	-0.026896698700000003	-0.033249642	0.0002345466	0.0015866593	-0.0983998699	0.1215101995	0.120893123	0.1198669825	-0.0561545	-0.0498866	0.0024886728595599995	0.00315332787025	0.00190188	0.03371538	3.6171475344e-06	0.0011367268485444	-0.0757158	0.0415652	0.005732882369640001	0.0017276658510399995	0.00142986	-0.00015634999999999998	2.4445322499999997e-08	2.0444996196e-06	-0.00134697	0.00015594999999999994	2.432040249999999e-08	1.8143281809e-06	-0.000613693	-0.00016935100000000004	3.76619098249e-07	2.867976120100001e-08	0.0	0.0	0.0	0.0	0.0
29929.07421875	174.259765625	895749483.5914459	30366.46591567993	22419.44921875	-1.64453125	502631703.27211	2.7044830322265625	21675.3203125	35.673828125	1272.622013092041	469819510.6494751	1.292515	23.038233	0.14874763	-0.2046889466	-0.0606701184	-0.0075390389	-0.1182937842	-0.1290347362	-0.056990655599999995	-0.1393015832	0.0873176349	-0.0242590792	0.0485393066	0.0763184978	0.11620127449999999	-0.0078193413	0.09444683289999999	0.0347129822	0.1152149404	-0.0376492644	0.11145890800000001	0.0069199404	0.0186222426	0.1714848063	-0.0388268336	0.08991211980000001	0.008617738599999999	-0.1067973138	0.0755284302	-0.1527091588	-0.0252213108	-0.027964874100000002	0.0377070926	0.1727783573	0.0521192937	0.0703857	-0.09408719550000001	-0.0187912721	-0.0954785036	-0.028757562999999996	0.0703348338	0.021248981899999998	-0.067303826	0.069670222	0.059266516	-0.0431227358	0.0920776986	0.042447266799999994	0.2437381752	-0.057255662	-0.20902354620000002	-0.10833715199999999	0.013389028300000001	0.0229620859	0.007436345899999999	-0.0730119703	0.1310441024	0.1240434064	0.0166268358	-0.1340657271	-0.1832353145	0.0474707262	-0.0029135418	-0.0087380892	0.022297701800000003	0.0265258513	0.10059943029999999	0.0945420702	0.1189892036	-0.0675595836	-0.0209090962	-0.061198081200000004	0.0566698639	-0.08506896439999999	-0.028417226099999998	-0.017336171299999998	-0.16095515289999998	0.0049001582	-0.1582184646	0.029859191400000002	-0.14373547150000002	0.0029667642	0.0019332782000000001	0.0965125624	-0.1075803078	-0.0319139025	-0.1852870522	0.0019825909	0.0057617564	-0.080429038	-0.09340203080000001	-0.040651503	-0.0644566865	0.0938273166	-0.0134429475	0.0375625411	0.0832651965	0.1458858315	0.0572757312	0.1213126213	0.12010478890000001	0.1181006348	-0.0451853	0.010969199999999998	0.00012032334863999995	0.00204171133609	-0.08258739999999999	-0.08448927999999999	0.006820678638759997	0.007138438434918399	-0.0465983	0.0291175	0.0021714015628899997	0.0008478288062499997	0.00176258	0.00033271999999999984	1.1070259839999993e-07	3.1066882564e-06	-0.00143776	-9.078999999999988e-05	8.242824099999978e-09	2.0671538176e-06	-0.000673616	-5.992300000000002e-05	4.5375851545600005e-07	3.5907659290000034e-09	0.0	0.0	0.0	0.0	0.0
29676.43359375	-252.640625	880690710.8442535	63827.28540039063	22432.623046875	13.173828125	503222576.7631874	173.54974746704102	21744.4140625	69.09375	4773.9462890625	472819542.92144775	1.79103	31.923935	0.265296852	0.045027225899999995	-0.09781471720000001	0.0733773644	-0.1286406959	-0.04790754269999999	0.0830702693	0.1179060732	-0.0110651761	-0.20708940260000008	0.14136703779999998	0.1599621953	0.0651762247	0.1215492373	-0.15548245119999998	-0.0620345935	0.0036586212	0.050161967599999996	0.1182786069	0.0740394669	-0.08525576859999999	0.0209416848	0.057356232	0.0107007763	0.0275477801	-0.08433415949999999	-0.06817735	-0.0336406121	0.0081365213	0.1100736682	0.0966721725	0.1042928802	-0.0527753304	0.0329635873	0.1073438942	0.073551166	0.0603208305	0.141954665	0.0976531042	-0.2162149362	0.0014937903	0.0554062986	-0.14482588470000002	-0.025246743199999998	0.0193068414	-0.038574254100000004	0.083430368	0.1209350332	0.0640771363	-0.0545475129	-0.0641485141	-0.16608141380000002	-0.139586635	0.0143243385	0.1301416519	0.08716217720000001	-0.0344438969	0.095055554	-0.0182457443	0.2880910841	0.012332643999999999	-0.0393698598	0.1380674056	-0.1017261686	-0.0266768178	-0.0656235813	0.0203020674	-0.09628665	-0.1269467078	-0.0685454823	0.0745335624	0.023358016699999998	0.0324829261	-0.0026953985999999997	-0.055651275099999994	-0.0017987481	0.001511242	-0.0691490259	-0.029060947200000006	0.073180173	-0.0281190728	0.0583372557	-0.0671984559	-0.003649577800000001	-0.120911196	-0.0023306669	0.2796812173	0.1312993484	0.0497945882	0.10843670609999999	0.08706353630000001	0.14806555289999998	-0.0808431647	-0.046493187400000004	-0.0706249575	0.0095360082	-0.0598605517	0.12104935019999999	0.11905633460000001	0.11575891279999999	-0.034854	0.010331299999999995	0.00010673575968999987	0.0012148013160000002	0.0688327	0.1514201	0.004737940589289999	0.02292804668401	-0.08170539999999997	-0.03510709999999997	0.006675772389159995	0.0012325084704099974	0.00172302	-3.95599999999999e-05	1.564993599999992e-09	2.9687979204e-06	-0.00208747	-0.0006497100000000003	4.221230841000002e-07	4.3575310009000005e-06	5.88104e-06	0.00067949704	3.4586631481600005e-11	4.617162273687615e-07	1.0	0.0	0.0	0.0	0.0
29841.96484375	165.53125	890542865.735611	27400.5947265625	22453.025390625	20.40234375	504138349.1920509	416.25563049316406	21726.021484375	-18.392578125	338.2869300842285	472020009.53952414	1.108243	19.753708	0.15688910200000006	-0.0696402565	0.0519999018	0.0777630872	-0.0391958056	-0.053239258600000006	0.0553907503	-0.1221960046	-0.0623017666	-0.1101196499	0.1243500078	0.043756157000000004	0.1296188926	0.2538179351	0.023780881299999997	0.0705567792	0.120163823	-0.0731978229	0.0922160114	0.006888235699999999	-0.032873022599999996	-0.0214404492	-0.051512067	-0.096306363	-0.0233982323	0.0714762074	0.1258975999	-0.0284368219	0.0076635061	-0.0094058328	0.0954212893	-0.1202163056	0.0017682616000000001	-0.0247761782	-0.0379695991	-0.1387495943	-0.1022872509	-0.0401455641	-0.15003098609999999	-0.1270059184	0.0344202136	-0.07542045809999999	0.0041887712	-0.0278312266	-0.1114029394	0.0292870987	0.0029998074	-0.0528130938	-0.052380528600000004	0.0300473033	-0.0062892231000000005	-0.058236535199999995	-0.1619021453	0.0379026813	0.0400307955	0.0564860251	-0.1019309169	-0.1326792078	-0.0115365548	0.2034243277	-0.060614921399999994	0.07590248349999999	0.15884185369999998	0.0781298101	-0.1396661093	0.1438513619	0.0204715719	-0.0394497894	-0.0454578937	-0.0240254542	-0.062318439	-0.1050385425	0.0625536771	0.0934223775	-3.43063e-05	-0.0022863079	-0.1134898709	0.0157250382	-0.0347295758	-0.07924970320000001	-0.033128299300000004	-0.0191947195	0.1265409327	0.0104372874	0.0536515135	-0.1581614875	0.011697869199999999	-0.06564728809999999	-0.1432875933	-0.0463692199	-0.0149777266	-0.044809998200000006	-0.0499927601	-0.0325602619	-0.0573101165	-0.1289362978	0.12528974380000002	0.1207205288	0.11775003070000001	0.11285322490000001	-0.0383159	-0.003461899999999997	1.1984751609999981e-05	0.00146810819281	-0.012147	-0.0809797	0.000147549609	0.00655771181209	-0.0784816	0.003223799999999971	0.006159361538560001	1.0392886439999814e-05	0.000789785	-0.000933235	8.70927565225e-07	6.23760346225e-07	-0.00206043	2.704000000000031e-05	7.311616000000167e-10	4.245371784899998e-06	-0.000418318	-0.0004241990400000001	1.7498994912400005e-07	1.7994482553692165e-07	0.0	0.0	0.0	0.0	0.0
29610.033203125	-231.931640625	876754066.2901651	53792.28592300415	22483.6953125	30.669921875	505516554.9053345	940.6441078186036	21693.119140625	-32.90234375	1082.564224243164	470591418.04935074	1.108876	19.764994	0.1234296	0.0079712621	-0.0330642764	0.09653084869999999	0.0416237888	-0.052971942800000005	0.0020402426	-0.0936227555	0.0156401969	-0.23574305339999999	0.05913118730000001	0.0793289791	0.0723789064	-0.0590202393	-0.1515019984	-0.1352840019	-0.039073404900000004	0.014577388	0.1029565374	0.0146321203	0.0191628143	-0.056161351500000005	-0.0160059728	0.0006748416999999999	-0.027248889100000003	0.06876067179999999	-0.0994182535	0.1602042309	0.10525640689999999	0.1301053383	-0.07911220320000001	-0.0135307326	0.008747612	0.0073867162	-0.024212838100000002	-0.0787424676	-0.0570587027	0.043279269	-0.06165212730000001	0.07387784900000001	-0.1144822092	-0.0268968738	0.0288791963	-0.0372896702	0.007073994	0.0635609323	-0.059634628499999995	0.028806396600000006	0.013635886299999999	-0.0881581576	-0.1536315201	0.0675512061	-0.13866731289999998	0.0396517786	-0.054654787	0.053666793399999996	-0.0468514191	-0.0938072135	-0.103914874	0.2060760289	-0.0014237817999999999	0.0253763851	0.0550404468	-0.1575581349	-0.028462009700000002	-0.0142678783	0.0818983219	-0.0625066676	-0.0561120475	-0.025629727	0.0026600546	0.0965505517	0.0842052074	0.0544601733	0.0619016141	0.1274526858	-0.0022132703	-0.075669759	0.0231714225	0.024338191800000002	-0.08492376119999999	-0.1476189893	-0.11145930230000001	-0.0324184958	0.10592382380000001	0.086730209	-0.0555117246	-0.037293083399999996	-0.028682073199999998	0.0306544682	0.0659297985	0.0036896894	-0.0067716107	0.08573406089999999	-0.11456105779999999	0.09667106369999999	-0.1555106745	0.120326335	0.1161887065	0.1093977275	-0.014159	0.0241569	0.0005835558176100001	0.000200477281	-0.0336666	-0.0215196	0.0011334399555599998	0.00046309318416	-0.0572681	0.0212135	0.0032796352776100005	0.0004500125822499999	0.00156324	0.000773455	5.98232637025e-07	2.4437192976e-06	-0.00185077	0.00020965999999999972	4.3957315599999897e-08	3.425349592900001e-06	-0.000270641	0.00014767700000000008	7.324655088099996e-08	2.1808496329000023e-08	0.0	0.0	0.0	0.0	0.0
29770.40625	160.373046875	886277088.2900391	25719.514163970947	22469.1484375	-14.546875	504862631.5064087	211.611572265625	21765.763671875	72.64453125	5277.2279205322275	473748468.2199135	1.246196	22.212626	0.10329154000000004	0.1166388983	-0.007848708499999999	-0.0013776801	0.022725865	-0.0154645574	0.0089583934	0.0530046681	-0.0213157206	-0.12150773890000001	-0.0195750475	0.0777579964	0.0520701788	0.026302278	-0.110911201	-0.1149849049	-0.10233072039999999	0.042541957199999994	-0.0108808506	-0.0498733723	0.05247326	0.1157993311	-0.0889155985	-0.0629732705	-0.0827975012	0.0599604599	0.0411524293	-0.05185842400000002	-0.0361905381	0.06082843230000001	0.0659987833	-0.0621122879	-0.034294777799999995	-0.054070617300000005	0.1315739008	0.0225118295	0.0640885378	-0.022967615299999997	-0.119430097	0.039051331099999996	-0.1721895518	0.0393274743	-0.093692391	-0.11369620220000001	0.0675656198	0.1324457534	0.024745576800000002	0.0724910221	0.11341007980000001	-0.0363231807	-0.015638579	0.0530853508	-0.09344883300000001	-0.0357535151	-0.0304162299	0.0248494688	0.0009058235000000001	0.0153096881	-0.027957315400000002	0.09289445689999999	0.0758712196	-0.050639192300000004	0.1089294277	-0.093821635	-0.025932507400000002	-0.1085345746	0.0115318314	-0.0450614344	0.039779331	-0.0221364758	-0.0240738221	-0.0240562564	0.20064250890000002	0.0077051475	-0.0155766368	-0.0584471897	-0.056634861200000004	-0.031677778	0.021133246499999998	-0.06389700849999999	-0.1535638177	0.11414237449999999	0.035312483799999995	0.0442441941	0.0033394766	0.0999356937	0.0050088514	0.0969334488	-0.0256849479	0.0688466975	-0.0075424422	-0.01234043	-0.0767632497	0.1513233521	0.0024947517	-0.0288968635	-0.0512243246	0.1198669825	0.1143757435	0.10540925529999999	-0.00405146	0.01010754	0.0001021623648516	1.64143281316e-05	0.0321327	0.0657993	0.00103251040929	0.004329547880490001	-0.05659880000000001	0.0006692999999999978	0.0032034241614400005	4.4796248999999685e-07	0.00151709	-4.615000000000001e-05	2.1298225000000008e-09	2.3015620681e-06	-0.00156231	0.0002884600000000001	8.320917160000009e-08	2.4408125361e-06	-7.0943e-05	0.00019969799999999994	5.032909249e-09	3.987929120399998e-08	0.0	0.0	0.0	0.0	0.0
29821.017578125	50.611328125	889293089.3948402	2561.506534576416	22443.671875	-25.4765625	503718407.232666	649.0552368164062	21765.013671875	-0.75	0.5625	473715820.13690567	0.933308	16.635612	0.058176644999999985	0.0813301752	0.0277259648	-0.0459220412	-0.0229943935	-0.0092215497	0.0063060109	0.0455904346	-0.0193477684	-0.0462920609	-0.0797339555	0.0782510942	0.0489890195	-0.0716762306	0.0593189104	0.1843794593	-0.1579248172	-0.0103004859	-0.033191424500000004	0.0999487057	-0.055884557800000005	0.0369757448	-0.066606129	-0.061300197199999996	0.061900308499999994	0.1300834647	0.0050020078	-0.021501054500000002	0.049755624500000005	0.09599640460000004	0.0225909119	-0.0428466023	-0.0918029661	0.1648523275	-0.026288543900000003	0.0856567181	0.014986595	-0.0332577762	-0.0674500077	-0.1552370602	0.0059334882	-0.0032465999	-0.0226760212	0.0013133174	-0.1249345867	0.009356312299999999	0.056006232999999996	0.023187271000000002	0.0733524782	-0.005846154399999999	0.0086135794	0.0625975804	-0.0034001683	-0.016298893000000002	0.0161065962	0.0186398389	0.0190813852	0.0144811529	0.0012787951	0.031988161	0.0965385335	-0.060253897	-0.030136546	0.1867745146	0.08664880130000001	-0.0686694025	-0.005389484	-0.2046724395	0.032236973700000005	0.0017835814000000001	-0.08428710119999999	-0.0032477628000000002	-0.0421104891	0.009470488	0.0929375488	-0.0115844602	-0.047747704800000006	0.0090462975	-0.0727835711	-0.11098882460000001	-0.11152760130000001	-0.0449758821	-0.0260872821	-0.0015865609	0.0719517322	-0.0333587037	0.1358255185	0.0591566492	0.05208172690000002	-0.022887760299999997	0.11363958390000001	0.0917395551	0.0138411127	-0.1843543078	0.0673458551	-0.0686763997	0.015611614099999999	0.11934271980000001	0.112315068	0.1009072399	-0.0183736	-0.01432214	0.0002051236941796	0.00033758917696	0.0167953	-0.0153374	0.00028208210209	0.00023523583876	-0.0616716	-0.005072799999999995	0.00380338624656	2.5733299839999952e-05	0.00134702	-0.00017007000000000006	2.892380490000001e-08	1.8144628804e-06	-0.00139056	0.0001717499999999998	2.9498062499999936e-08	1.9336571136000004e-06	5.612310000000001e-05	0.0001270661	3.149802353610001e-09	1.6145793769210003e-08	0.0	0.0	0.0	0.0	0.0
29950.94140625	129.923828125	897058891.1206207	16880.20111465454	22459.96875	16.296875	504450196.25097656	265.588134765625	21790.65234375	25.638671875	657.341495513916	474832529.56617737	1.036841	18.481018	0.15822122000000002	0.014201165900000003	0.021035682200000003	-0.04498862	0.0278095669	-0.0072211158	-0.062973049	-0.0498868585	-0.0688950401	0.0846168178	-0.0706571879	0.0536119108	0.0577460624	-0.0072411626	0.0039705069	-0.0228356217	0.0192042621	0.023244264100000002	-0.0627039446	-0.1809632843	0.1287072602	0.0180539332	0.0098171656	-0.0165092026	0.0309791204	0.0582114422	0.0910830716	0.037848337200000005	0.019991294099999998	-0.0328716121	-0.0781712292	-0.045017859199999996	-0.08937594160000001	-0.0121280417	-0.0725033071	0.0900951201	-0.0288875532	0.1351008683	-0.0343444275	0.1737453507	0.0348247071	0.05273652190000001	-0.058228715300000004	0.0071345359999999995	-0.0716074234	-0.1573859082	0.010513822800000001	-0.2783536765	0.0093043328	0.009814219499999999	0.0502595156	0.06529910809999999	0.0785913069	-0.1554896374	-0.0232823175	-0.014424083899999999	0.0294172493	-0.0808385068	0.0399954457	-0.0743003607	0.0325656855	0.0077739674	0.0645116545	-0.0088065964	0.0295795128	0.1078749202	-0.0852406674	0.0813164905	0.1019594809	0.0601311717	0.0996084906	-0.0191385946	-0.0023271925	0.005599043000000001	0.09084779050000001	-0.0770952514	-0.014004731999999999	-0.0280803437	0.0683984391	-0.11206138449999999	-0.0103985509	0.0099855024	-0.07397900269999999	-0.1413842766	0.0016002292000000002	-0.1210990091	-0.1253350969	0.1455876233	-0.100437475	-0.0911263854	0.1281748321	-0.10494897369999999	0.10600710070000001	0.05537923980000002	0.3232044985	0.07254088980000001	-0.0277491838	0.11875383099999999	0.1100111431	0.0959136145	-0.00520672	0.01316688	0.0001733667289344	2.71099331584e-05	-0.0663943	-0.0831896	0.00440820307249	0.006920509548159999	-0.0420264	0.0196452	0.00176621829696	0.00038593388304	0.00181446	0.00046744	2.1850015359999995e-07	3.2922650916e-06	-0.00105106	0.0003395000000000002	1.1526025000000011e-07	1.1047271235999998e-06	1.86723e-05	-3.74508e-05	3.486547872900001e-10	1.4025624206400006e-09	0.0	0.0	0.0	0.0	0.0
