csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30
37147.51171875	-900.828125	1379937626.8946686	811491.3107910156	23746.478515625	-72.232421875	563895241.8930397	5217.522769927978	24122.2109375	-55.642578125	581881060.5132446	3096.0965003967285	1.03791	31.709501	0.17100344999999995	-0.0034264953000000004	0.1456715366	0.09329721449999999	0.1374564782	-0.0494324796	0.049411920899999996	0.0606199221	0.010503376399999998	0.0477283103	0.0204567452	0.08176618150000001	-0.127930886	0.0017047035	-0.0716013316	0.1324816516	0.0604815657	-0.050280920599999994	0.10508668269999999	0.1294501042	0.0470865829	-0.0393654361	-0.0680657663	-0.0011866487	0.0165526634	0.0855245682	-0.07027944679999999	0.06321902110000001	0.04496976230000002	-0.09465379039999999	0.0424233138	0.005697811	-0.0609448587	0.08715729609999999	0.0256239856	-0.0469575846	-0.0992925156	-0.232243	0.007623000000000019	0.053936811048999986	5.811012900000028e-05	-0.4215390000000001	-0.0010220000000000227	0.17769512852100006	1.044484000000047e-06	-1.7459	0.0569599999999999	0.003244441599999989	3.04816681	-0.00185357	-0.00081051	6.569264600999999e-07	3.4357217449e-06	0.007741559999999998	-0.0011965700000000027	1.4317797649000062e-06	5.993175123359998e-05	-0.000285876	0.000100889	8.172508737600001e-08	1.0178590321e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37487.9140625	340.40234375	1405343700.7573853	115873.75563049315	23758.07421875	11.595703125	564446090.5836334	134.46033096313477	24187.158203125	64.947265625	585018621.942997	4218.147312164308	0.696928	21.292068	0.13657860000000016	0.0115492941	0.1314241736	0.0983941126	0.1261968283	-0.049704177300000006	0.037379790499999996	0.053582445599999994	-0.0006827478999999999	0.007718769300000002	0.0102338212	0.0717337463	-0.100341035	0.06835571530000001	-0.064776612	0.1260846216	0.0132872931	-0.04308286980000001	0.11029474550000001	0.1191853838	0.04971598519999999	-0.0447395102	-0.048609564800000005	0.0029311819	0.0245738303	0.0701150771	-0.037122030800000004	0.1194795882	0.014049909499999999	-0.09335997689999999	0.0532076967	0.0172515724	-0.0283988998	0.0858045533	0.0214124734	-0.052733374400000005	-0.10285821880000001	-0.217371	0.014871999999999969	0.047250151641000014	0.00022117638399999907	-0.367926	0.05361300000000002	0.13536954147600005	0.0028743537690000018	-1.7127	0.03320000000000012	0.0011022400000000078	2.9333412899999995	-0.00137019	0.0004833799999999998	2.3365622439999985e-07	1.8774206361e-06	0.00783782	9.626000000000251e-05	9.265987600000486e-09	6.14314223524e-05	-0.000404108	-0.00011823200000000003	1.6330327566400001e-07	1.3978805824000004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37942.50390625	454.58984375	1439633602.6757965	206651.9260406494	23747.494140625	-10.580078125	563943477.9590187	111.93805313110352	24241.583984375	54.42578125	587654394.0715065	2962.165664672852	1.500363	45.838039	0.56929345	0.0918226569	0.1250543267	0.1542359079	0.033831410299999996	0.0063194871	-0.09527293810000001	0.045097525	-0.0817368704	-0.0456459482	0.0155625565	-0.023836974500000004	-0.0276708457	-0.0010628404	0.0033386983000000003	0.1445068008	-0.12466619779999999	0.0878973167	0.1526469766	0.0211564138	0.0069378943000000005	0.06921418730000001	-0.055762781	0.0794513953	0.0327103109	0.0035033076	-0.022526344900000002	-0.0030448818	0.0290213277	0.0254896196	-0.1267080552	-0.10864476640000001	-0.0122552604	0.0844195428	0.017168754799999998	-0.05833073110000001	-0.1058053206	-0.213889	0.003482000000000013	0.045748504321	1.2124324000000087e-05	-0.276008	0.09191800000000007	0.07618041606399999	0.008448918724000009	-1.35178	0.3609199999999999	0.13026324639999992	1.8273091684	-0.00176328	-0.00039309	1.5451974810000002e-07	3.109156358400001e-06	0.00614979	-0.001688030000000001	2.849445280900003e-06	3.78199170441e-05	-0.000582457	-0.00017834899999999996	3.39256156849e-07	3.180836580099998e-08	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37460.0234375	-482.48046875	1403253355.9380493	232787.4027252197	23751.333984375	3.83984375	564125866.0373268	14.744400024414062	24168.091796875	-73.4921875	584096661.1021768	5401.101623535156	0.802245	24.509626	0.2073543	0.1142884398	0.11832138710000001	0.1582547181	0.052792360999999996	-0.0129819951	-0.0002434511	-0.0351803807	0.0379539244	-0.027609401699999998	0.0093745813	0.12533685449999998	0.023552568599999997	-0.0433532955	0.0291169979	0.1638472482	0.0251335904	-0.0201425247	0.1606694041	0.0414224086	0.0120850847	0.040501763999999996	0.0102280453	-0.0327161918	0.0762751603	-0.08359672509999999	-0.0160126538	0.0813180672	0.0403694209	0.0467422006	-0.0871655165	-0.0345456978	-0.0330835497	0.0830027857	0.0128992127	-0.0637307152	-0.1081160967	-0.191884	0.022005	0.036819469456	0.0004842200249999998	-0.335327	-0.05931900000000001	0.11244419692899997	0.003518743761000001	-1.30675	0.0450299999999999	0.002027700899999991	1.7075955625	-0.00276373	-0.0010004499999999995	1.0009002024999994e-06	7.638203512899999e-06	0.00668104	0.0005312500000000005	2.822265625000005e-07	4.46362954816e-05	-0.000494151	8.830600000000002e-05	2.44185210801e-07	7.797949636000004e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37592.171875	132.1484375	1413171386.279541	17463.209533691406	23723.0390625	-28.294921875	562782582.3609009	800.6026039123535	24176.142578125	8.05078125	584485869.9578285	64.81507873535156	0.587334	17.943811	0.11468534999999998	0.1075602542	0.10974724029999999	0.1550553153	0.0518445874	0.0056333138	0.003880903	-0.0232379339	0.020227491	-0.042030219199999996	0.0027042244	0.074968748	0.0316269547	-0.0148389045	0.023814859100000002	0.1577319491	-0.008428759899999999	-0.0108747169	0.1594550667	0.039712170299999995	-0.0029364988	0.0131315416	0.0221852004	-0.01737622	0.0644405351	-0.0381818888	0.0260928384	0.06559005849999999	0.09033961509999999	0.0246045958	-0.0975404073	0.0037577149	-0.0670263743	0.0815548146	0.008610269	-0.0689150546	-0.10977664990000001	-0.180377	0.011506999999999991	0.032535862129000004	0.00013241104899999975	-0.27492	0.06040699999999999	0.0755810064	0.003649005648999999	-1.32044	-0.01368999999999998	0.00018741609999999945	1.7435617936	-0.00287465	-0.00011092000000000004	1.2303246400000007e-08	8.2636126225e-06	0.00630893	-0.00037211000000000015	1.3846585210000008e-07	3.98025977449e-05	-0.000395554	9.859699999999996e-05	1.56462966916e-07	9.721368408999991e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37775.15234375	182.98046875	1426962134.593521	33481.851943969734	23758.287109375	35.248046875	564456206.3714943	1242.4248085021973	24222.34375	46.201171875	586721936.7431642	2134.548282623291	0.8005399999999999	24.45755	0.23929230000000004	0.1165077192	0.07869039139999999	0.152443315	-0.011163920400000001	0.034780590099999995	-0.0525613917	0.016394483799999998	-0.10315612960000001	-0.0350372496	-0.0414783402	0.0042071383000000006	-0.12281890949999999	0.019006125	0.0576592983	0.1284360374	-0.0837402949	0.1159898406	0.1451235482	-0.018018643600000002	-0.0239434446	0.0386607059	-0.013600075	0.1172098833	-0.0193918031	0.0629295661	-0.09112199380000001	-0.0277450842	-0.0579638087	-0.0785648812	-0.1293999417	0.08619012640000001	-0.038184725	0.080076174	0.0043083746000000004	-0.0738662073	-0.11077699349999999	-0.185534	-0.005156999999999995	0.034422865156	2.659464899999995e-05	-0.279665	-0.004744999999999999	0.078212512225	2.2515024999999995e-05	-1.19946	0.12098000000000007	0.014636160400000018	1.4387042916	-0.00174909	0.0011255599999999998	1.2668853135999997e-06	3.0593158281e-06	0.00575436	-0.0005545699999999999	3.075478848999999e-07	3.31126590096e-05	-0.00088363	-0.0004880760000000001	7.808019769000002e-07	2.3821818177600001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37509.453125	-265.69921875	1406959073.7365725	70596.07484436035	23717.74609375	-40.541015625	562531479.7675934	1643.5739479064941	24167.6875	-54.65625	584077119.0976562	2987.3056640625	0.714286	21.822372	0.19641484999999992	0.113040608	0.09767354339999999	0.1550766392	0.0457713744	0.0150219173	0.0077448946	-0.0373646069	0.0212853735	-0.0527303894	-0.0150444001	0.11346156660000001	-0.0412122679	0.0178664926	0.04299152	0.1531653131	0.010067237	-0.009362660600000001	0.1595010123	0.0384165607	-0.0150647955	0.0259107071	0.0357164148	0.0010846012	0.0717872776	0.0029843578000000003	-0.0319161794	0.0375939496	0.0104065433	0.0041615452	-0.0971672838	0.0798745609	-0.08973305039999999	0.0785674201	0.0	-0.0785674201	-0.11111111109999999	-0.175182	0.010352	0.030688733124	0.000107163904	-0.27607600000000004	0.0035889999999999533	0.07621795777600003	1.2880920999999664e-05	-1.30096	-0.10150000000000016	0.01030225000000003	1.6924969216000003	-0.00259858	-0.00084949	7.216332601000002e-07	6.752618016400002e-06	0.00613897	0.00038460999999999964	1.4792485209999975e-07	3.76869526609e-05	-0.000498253	0.00038537699999999995	2.48256052009e-07	1.48515432129e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37635.78515625	126.33203125	1416452324.3274078	15959.782119750977	23730.048828125	12.302734375	563115217.3851968	151.3572731018066	24193.30078125	25.61328125	585315802.6920319	656.0401763916017	0.509582	15.568384	0.09883484999999986	0.11577717929999999	0.09634596279999999	0.16045295769999998	0.033499717799999995	0.0152001924	-0.0008292914	-0.0258579425	-0.0023428331	-0.0525360403	0.0125376043	0.1091690157	0.0458666914	0.052481231600000004	0.0424713553	0.1484229208	-0.0117055054	0.0133595244	0.16197432609999998	0.025259486600000002	-0.0109494502	0.0196997258	0.0183960647	0.0012687962	0.0840207915	-0.0415117415	0.0502362733	0.0688825675	-0.0286926151	0.0035041308	-0.1144879033	0.05716796	-0.049127011500000005	0.0770291202	-0.0043083746000000004	-0.0830027857	-0.11077699349999999	-0.17039	0.004791999999999991	0.029032752100000007	2.296326399999991e-05	-0.32762800000000003	-0.05155199999999999	0.10734010638400003	0.0026576087039999986	-1.28176	0.019200000000000102	0.0003686400000000041	1.6429086975999998	-0.00301682	-0.00041823999999999984	1.7492469759999984e-07	9.1012029124e-06	0.00617606	3.709000000000004e-05	1.375668100000003e-09	3.81437171236e-05	-0.00050874	-1.0486999999999996e-05	2.5881638760000003e-07	1.0997716899999993e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38082.18359375	446.3984375	1450252707.2680814	199271.5650024414	23807.919921875	77.87109375	566817051.0064125	6063.907241821289	24243.451171875	50.150390625	587744924.7230872	2515.061679840088	1.123327	34.319084000000004	0.569816	0.1678874624	0.015385159099999999	0.1509039603	-0.09414621320000001	0.0183796449	-0.08605414539999999	-0.0225143969	-0.0070989753	-0.058650622699999995	-0.0368648258	-0.014130086200000001	0.0001387657	-0.032581496200000004	0.1353400743	0.0999849014	-0.1181237595	0.0737255971	0.136291213	-0.10249745269999999	-0.013919658100000001	0.0843253642	0.0063353075	0.0138098476	0.0009272033	-0.0826930231	-0.0816874705	-0.035130483399999995	0.0361086931	0.0431102562	-0.1869986266	-0.033799252200000005	0.0299176879	0.0754618528	-0.008610269	-0.08715729609999999	-0.10977664990000001	-0.188038	-0.017647999999999997	0.035358289444000005	0.0003114519039999998	-0.24805700000000006	0.079571	0.06153227524900001	0.006331544041000001	-0.953387	0.3283729999999999	0.10782882712899994	0.9089467717690002	-0.00201765	0.0009991699999999995	9.983406888999994e-07	4.0709115225000005e-06	0.00522394	-0.00095212	9.065324943999996e-07	2.72895491236e-05	-0.00144193	-0.00093319	2.0791621249e-06	8.708435760999996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37560.75	-521.43359375	1410809940.5625	271892.99269104004	23761.779296875	-46.140625	564622155.3533974	2128.957275390625	24220.162109375	-23.2890625	586616252.6044044	542.3804321289061	1.006425	30.747585	0.2594855	0.15629341789999998	0.06630105879999999	0.1637563403	-0.0163074747	0.018255694399999998	0.0176862429	-0.06453045730000001	0.043711220300000006	-0.047753849699999996	-0.09038139460000001	0.08850279009999999	-0.0810842904	-0.0285348391	0.10177257390000001	0.1418626101	0.0131511327	-0.0335602142	0.1627501434	-0.026204456400000003	-0.0232746895	0.0266562383	0.0544822659	0.0118194116	0.0086046944	-0.041842797200000004	-0.1217999395	0.0143249976	0.0087942495	-0.00765705	-0.0601686131	0.1454576201	-0.0669944491	0.0738662073	-0.0128992127	-0.09101689380000001	-0.1081160967	-0.188594	-0.0005560000000000008	0.035567696836	3.0913600000000103e-07	-0.286839	-0.03878199999999998	0.08227661192100001	0.0015040435239999984	-1.11293	-0.15954299999999988	0.02545396884899996	1.2386131849	-0.00248943	-0.0004717799999999998	2.2257636839999977e-07	6.1972617249e-06	0.00568491	0.0004609699999999998	2.124933408999998e-07	3.2318201708099995e-05	-0.00116259	0.0002793399999999999	1.3516155081e-06	7.803083559999992e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37584.44921875	23.69921875	1412590823.0767975	561.6529693603517	23763.796875	2.017578125	564718041.9162598	4.0706214904785165	24199.712890625	-20.44921875	585626103.9886818	418.1705474853516	0.679153	20.749001	0.2208329	0.1534518708	0.0623741118	0.1553821168	-0.0194153641	0.026239153900000003	0.0196883372	-0.0757376557	-0.0151411284	-5.02795e-05	-0.0795300062	0.0326202172	-0.0944469991	0.0219116506	0.09895011349999999	0.13599411849999998	0.0082362541	-0.00024617279999999996	0.1519392026	-0.027633595299999997	-0.0292852829	0.023728588300000002	0.0769654152	0.0573923789	-0.0539784122	0.0352119895	-0.0743659451	0.0094998199	-0.0447634519	-0.023108673	-0.0462204902	0.1788812488	-0.011786405600000001	0.07224278370000001	-0.017168754799999998	-0.09456851919999999	-0.1058053206	-0.16163	0.026964000000000016	0.0261242569	0.0007270572960000008	-0.215777	0.07106200000000001	0.046559713729	0.005049807844000003	-1.10541	0.00751999999999997	5.655039999999957e-05	1.2219312681	-0.00362566	-0.0011362300000000002	1.2910186129000004e-06	1.3145410435600004e-05	0.00509753	-0.0005873799999999992	3.450152643999992e-07	2.5984812100900006e-05	-0.000580462	0.000582128	3.36936133444e-07	3.3887300838400003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37696.55078125	112.1015625	1421029940.80336	12566.760314941406	23748.833984375	-14.962890625	564007115.6174049	223.8880958557129	24206.0859375	6.373046875	585934596.4136353	40.61572647094727	0.560763	17.132046	0.10391665000000007	0.15777628970000002	0.0452497436	0.1638775149	-0.0405271606	0.0277722511	-0.0037427153000000003	-0.07034192730000001	-0.018617466200000002	-0.0479685549	0.0005936398	0.0718333195	0.0464716512	0.0301426757	0.1100261071	0.1298066267	-0.019689138300000002	0.052987346	0.1593421145	-0.0481238584	-0.025721316400000003	0.0360260112	0.07315036379999999	0.0196184724	0.0507814575	-0.0315020025	0.044043552199999995	0.0497222959	-0.022839929900000003	-0.061471845899999995	-0.0819743232	0.09295007109999999	-0.0367241627	0.07059219259999999	-0.0214124734	-0.09780015460000001	-0.10285821880000001	-0.152488	0.009141999999999985	0.023252590144000003	8.357616399999971e-05	-0.230411	-0.01463400000000001	0.053089228921	0.00021415395600000024	-1.06628	0.03913000000000011	0.0015311569000000086	1.1369530383999995	-0.00304022	0.00058544	3.427399936e-07	9.2429376484e-06	0.00526407	0.00016653999999999974	2.7735571599999917e-08	2.77104329649e-05	-0.000512229	6.823300000000001e-05	2.62378548441e-07	4.655742289000001e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39062.19140625	1365.640625	1525854797.4585116	1864974.3166503904	24040.298828125	291.46484375	577935967.7455482	84951.75514221191	24053.1015625	-152.984375	578551694.7759401	23404.218994140625	3.10693	94.920738	1.73959209	0.064266629	-0.2742633251	-0.0917053797	-0.25724800649999996	-0.1031378186	-0.24685944559999998	0.1745706568	0.3011520573	0.0305740299	0.0175554447	-0.0128353167	0.1015518293	0.07078860969999999	0.17613087440000005	-0.2219979421	-0.2975503228	-0.09285005130000001	-0.12316384429999999	-0.2514103225	0.0828220252	0.16075725470000002	-0.2598070041	-0.24487298010000005	-0.0202631569	-0.0964226759	-0.0190433453	-0.0822050763	-0.3987122649	0.1896770251	-0.23335894829999998	0.0333747417	-0.028037193399999997	0.0689150546	-0.0256239856	-0.10070086519999999	-0.0992925156	-0.10958299999999999	0.04290500000000001	0.012008433889	0.0018408390250000007	0.0113156	0.2417266	0.00012804280336	0.05843174914756	-0.00174291	1.06453709	1.133239215985668	3.037735268100001e-06	0.00177166	0.00481188	2.31541891344e-05	3.1387791556e-06	0.00241325	-0.00285082	8.1271746724e-06	5.8237755625e-06	-0.000366461	0.000145768	1.34293664521e-07	2.1248309824000002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37991.6484375	-1070.54296875	1443365350.9985962	1146062.2479400637	23872.49609375	-167.802734375	569896069.746109	28157.757663726807	24346.185546875	293.083984375	592736750.6828651	85898.22189712523	3.1867330000000003	97.358833	1.24500166	-0.1522775881	-0.0346094813	-0.12019632050000001	0.0074634451000000004	-0.002094757	-0.017924624099999998	0.0930535577	0.0315622131	0.051936841399999996	-0.038184417000000005	0.0582333357	0.13616572	0.2308470057	-0.08685043390000001	-0.1215489072	-0.0542907538	-0.0103552699	-0.1170757963	0.0185350659	-0.0067464761	-0.026402520899999997	-0.07716951429999999	-0.0803474291	-0.015365461499999997	-0.0495345011	0.0729703181	0.0248768778	-0.06617754	-0.0677547721	0.016025829199999998	-0.1285011293	-0.0657307031	0.0672120005	-0.029796957000000002	-0.103260836	-0.09512965550000001	-0.0120495	0.09753350000000001	0.00014519045025000005	0.009512783622249998	0.0753428	0.06402719999999999	0.005676537511840001	0.0040994823398400005	0.85196	0.8537029100000001	0.7288086585424682	0.7258358415999999	-0.00027357900000000003	-0.002045239	4.183002567121e-06	7.484546924100001e-08	0.00464768	0.0022344300000000004	4.992677424900001e-06	2.1600929382400005e-05	-0.000681553	-0.000315092	4.64514491809e-07	9.9282968464e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36719.9453125	-1271.703125	1348354383.7529907	1617228.8381347656	23835.267578125	-37.228515625	568119980.5208168	1385.9623756408691	24136.81640625	-209.369140625	582585906.2290193	43835.43704605103	0.998344	30.500711	0.2657997500000001	-0.13549064	-0.0404629763	-0.1221212992	0.0151691607	0.0267782229	0.0830456987	0.0074778243999999985	-0.0066058085	0.1690785779	0.12188336109999999	0.0773942622	0.0141432128	-0.1242384934	-0.0876925442	-0.0780151925	0.2135542577	0.0576156816	-0.1232047956	0.013310306200000002	-0.0255051164	-0.026294416299999998	-0.0399472487	-0.0446419834	-0.0035555857000000002	0.0202534848	0.0154951661	-0.014541151	-0.0183603745	0.0165676275	0.0167820955	-0.0718460609	0.0066289383	0.0654836707	-0.0339251109	-0.1054714048	-0.0903946745	-0.0120508	-1.2999999999992184e-06	0.00014522178063999997	1.6899999999979683e-12	0.258299	0.1829562	0.066718373401	0.033472971118440005	0.800204	-0.05175600000000002	0.0026786835360000025	0.640326441616	9.1834e-05	0.000365413	1.3352666056900006e-07	8.433483556e-09	0.00443347	-0.00021421000000000027	4.588592410000012e-08	1.96556562409e-05	-0.000639451	4.2102000000000025e-05	4.0889758140100004e-07	1.772578404000002e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37321.91796875	601.97265625	1392925560.866104	362371.0788726807	23806.7109375	-28.556640625	566759485.6616821	815.4817237854004	24122.521484375	-14.294921875	581896042.7641335	204.34479141235352	0.963783	29.444817	0.11020004999999997	-0.09179340550000001	-0.0556982003	-0.1213797616	0.029175398999999998	0.0351289717	0.0731033708	-0.0101893576	0.0977772792	0.031678997599999995	0.0819272095	0.0110095327	0.0268017675	-0.0695606787	-0.0480480743	-0.08726179810000001	0.1377150549	-0.050241870999999994	-0.11476927279999999	0.0374122987	-0.0435459617	-0.0451454686	0.005933968299999999	-0.12084258310000001	0.0395691277	-0.005303677099999999	0.0056155528000000005	-0.0327864708	0.0663464952	0.0061713797	-0.0157555791	-0.0684448385	-0.0111232375	0.0637307152	-0.0380022381	-0.1073250918	-0.0851160492	-0.025724700000000003	-0.013673900000000004	0.0006617601900900001	0.00018697554121000008	0.258479	0.00018000000000001348	0.06681139344100001	3.2400000000004856e-08	0.8740950000000001	0.07389100000000004	0.005459879881000006	0.7640420690250002	0.000231377	0.000139543	1.9472248849e-08	5.3535316129000005e-08	0.00412391	-0.0003095600000000004	9.582739360000023e-08	1.70066336881e-05	-0.000639451	0.0	4.0889758140100004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37589.7109375	267.79296875	1412986368.3648071	71713.07411193848	23812.123046875	5.412109375	567017203.9995155	29.29092788696289	24187.599609375	65.078125	585039974.8634378	4235.162353515625	0.690198	21.086433	0.07698432500000006	-0.0895449451	-0.053602786	-0.11532089179999999	0.0326527228	0.023295458999999998	0.052696771100000005	-0.0077378818000000005	0.1006750163	0.017320523100000002	0.0344591456	-0.0772388972	-0.013687241299999998	-0.0104956325	-0.0489394264	-0.0902869818	0.0714239426	-0.0702630192	-0.1094908325	0.043154696799999996	-0.0322478483	-0.0460051268	0.0200319739	-0.1180143318	-0.0262847744	0.027244100499999997	-0.043142928399999995	-0.051125370999999996	0.041790447200000004	0.06580313019999999	-0.049610923099999996	-0.0687531157	0.0045512536	0.061953793099999994	-0.042022206500000006	-0.10881562460000001	-0.0793255261	-0.0212623	0.004462400000000004	0.0004520854012899999	1.991301376000005e-05	0.258381	-9.800000000004251e-05	0.06676074116099999	9.60400000000833e-09	0.909513	0.03541799999999984	0.0012544347239999887	0.8272138971689998	9.99105e-05	-0.00013146649999999999	1.7283440622250002e-08	9.982108010249998e-09	0.0044029	0.0002789899999999998	7.783542009999989e-08	1.9385528409999995e-05	-0.000969113	-0.00032966200000000015	9.391800067690003e-07	1.0867703424400005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
