csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14
38325.078125	n/a	1468811613.2873535	n/a	24194.107421875	n/a	585354833.941227	n/a	24540.7734375	n/a	602249560.9107057	n/a	n/a	n/a	n/a	-0.0497297411	0.0285858408	-0.0208325051	0.1277413141	-0.2544122165	0.0529173301	-0.0365826503	0.0837398743	-0.0768918835	0.0029790663	-0.08946287019999999	0.3207444614	-0.2180311178	0.2948237811	-0.058725494	0.121567602	-0.2003544159	0.3568353353	-0.2772355946	0.3036954932	-0.020678576	0.2227508876	-0.0944839365	0.027934226800000003	-0.0352900517	0.05765688	-0.0761568788	0.0219000527	-0.089463368	0.0481656571	-0.10252538800000001	0.0633697626	-0.0295258438	-0.0450082923	0.0771175473	-0.0587282213	-0.0548130641	0.030606241	-0.0322775771	0.116258537	-0.1609131333	0.0158665077	-0.0534972355	-0.0017346812	0.11470582119999999	-0.1865472317	0.18671334109999999	-0.1146859769	-0.1389414642	0.1393006841	-0.19857559489999999	0.2701500202	-0.1868474011	0.1601489454	-0.2801597632	0.3856571495	0.0694236966	-0.0304105427	0.13141097289999998	-0.18792607600000005	0.2300979351	-0.1950365724	0.16328141359999998	-0.06460249679999999	0.05283718230000002	-0.0173333738	0.142681227	-0.073272312	0.0778891427	-0.0691499837	0.0406917661	-0.0183719227	-0.0389239894	0.07859222769999999	-0.0594604486	-0.0411162777	-0.010458081800000001	0.0527919549	0.1344181066	0.0870789286	-0.0009858986	-0.053622508	0.1217078847	0.1216831682	0.1216419777	0.0201365	n/a	0.00040547863225	n/a	0.1021	n/a	0.01042441	n/a	0.0297839	n/a	n/a	0.0008870806992100001	0.000407797	n/a	n/a	1.6629839320899995e-07	0.001843	n/a	n/a	3.396649e-06	-0.0007568749999999997	n/a	5.728597656249996e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38260.3984375	-64.6796875	1463858088.5962524	4183.461975097656	24140.447265625	-53.66015625	582761194.1844215	2879.412368774414	24509.38671875	-31.38671875	600710037.3292389	985.1261138916016	2.15161	45.70256	0.31881301	0.0630799333	0.0174292533	0.0742583626	0.0733729239	-0.1421833456	-0.046016748499999996	-0.031509625699999995	0.0975099485	0.0736525726	-0.12199686039999999	0.0356642213	0.10939959769999999	0.0893851128	0.12000938470000001	-0.1284135334	0.0644584693	0.011357580700000001	0.0169525413	0.0606716666	-0.012221323300000001	0.0885826863	-0.1232555361	-0.024758222599999997	-0.0252935608	-0.0558445624	0.0858024626	0.032385254	-0.10347976699999999	-0.0020738843	0.0030799482	0.054128035199999994	-0.022794668799999997	0.0297224881	-0.066889633	0.0076663053000000005	0.0400508057	0.0455025057	0.0196201126	-0.0248441098	0.0841847399	-0.039412487999999996	-0.0900876572	-0.0817316156	0.09176532050000001	0.0632912245	-0.1347421184	0.0571882018	-0.15851129630000002	0.1499164866	-0.08529251539999999	0.0477338224	0.0451052209	-0.06593556269999999	-0.0096067323	-0.087799943	-0.06060267900000001	-0.0393072472	-0.1065591406	0.028759690499999997	0.0315658168	0.10390339230000001	-0.0609186762	0.088956229	0.0012305445	0.042519328700000004	0.0679815669	-0.0736143406	0.1016881956	0.0529916026	-0.0327157771	-0.0669930442	0.056187132199999996	0.0176686841	0.05474633809999999	0.0729231278	0.0272387069	0.0382164017	-0.0171068823	-0.10377589220000001	-0.1249337264	-0.04566235849999999	0.1046776918	0.1216419777	0.12141962949999999	0.12104935019999999	0.0235525	0.003415999999999999	0.00055472025625	1.1669055999999993e-05	0.00238294	-0.09971706	5.6784030436e-06	0.0099434920550436	0.017878799999999997	-0.011905100000000002	0.00014173140601000004	0.0003196514894399999	-0.00274036	-0.003148157	9.910892496649e-06	7.509572929599999e-06	0.00134478	-0.00049822	2.482231684e-07	1.8084332484e-06	-0.000327755	0.00042911999999999963	1.07423340025e-07	1.8414397439999976e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38092.078125	-168.3203125	1451006415.8811035	28331.727600097656	24128.091796875	-12.35546875	582164813.7584268	152.65760803222656	24487.53515625	-21.8515625	599639378.0285798	477.4907836914063	0.80984	17.201881	0.11205496	0.10636277820000001	-0.0045905485	0.1155702358	0.011874513500000001	-0.0868621521	-0.0061717304	-0.16553695400000001	0.0352505598	0.1156750614	-0.0675269877	-0.0218344261	0.014992309799999999	-0.0258483816	0.0354705458	0.0005324875	0.0304442942	0.0040905805	-0.08527791380000001	0.0357829252	-0.08901684550000001	-0.07890140400000001	-0.0229559973	-0.0954377315	0.006747936600000001	0.0372850642	-0.029368769399999998	0.1137405311	0.15107043960000002	0.0078333781	0.050423492199999996	-0.036124489700000005	-0.08621141380000001	-0.1314750619	-0.13903109060000002	0.1398768604	-0.023114510499999998	0.0852974941	0.0501046213	0.007590403000000002	0.0400558237	-0.038006444	-0.0854703412	-0.1332685866	0.1358584278	-0.0061382826	0.0231941757	0.0993574961	-0.1950740586	0.0411241923	-0.0004705312	-0.0093259729	0.0721040773	-0.021146228399999998	-0.0092431592	0.017891239099999998	-0.11812750890000001	-0.027783816099999997	0.026783749199999998	-0.0364830471	0.0088323974	-0.0282373532	-0.0485267218	0.058808572999999996	-0.127419174	-0.0124921345	-0.16803584300000002	-0.09349782470000001	0.0683902249	-0.082576101	0.1083471526	0.0755112641	0.041948682699999996	0.0147257898	-0.0654664315	-0.1173197364	-0.023541192000000002	0.0494733921	0.0179871176	0.0450094715	0.0129011154	-0.0262838721	-0.106895184	0.1215101995	0.120893123	0.1198669825	0.0343751	0.010822599999999998	0.0011816475000099998	0.00011712867075999995	0.0064461	0.00406316	4.1552205210000005e-05	1.65092691856e-05	0.0785797	0.0607009	0.00368459926081	0.00617476925209	-0.00315221	-0.0004118500000000001	1.6962042250000006e-07	9.9364278841e-06	0.00144204	9.725999999999984e-05	9.459507599999969e-09	2.0794793616e-06	-0.000107499	0.00022025599999999997	1.1556035001e-08	4.8512705536e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38088.078125	-4.0	1450701695.2561035	16.0	24123.12109375	-4.970703125	581924971.3037263	24.70788955688477	24471.439453125	-16.095703125	598851348.9079628	259.0716590881348	0.859883	18.26487	0.049805229999999985	0.11938440859999999	-0.030954405299999998	0.1465124948	-0.0393685044	-0.059358319000000014	0.027729233399999997	-0.1528549632	-0.010359738	0.1911218459	0.0027140003000000004	-0.06269502910000001	-0.039634083	0.0100172333	-0.0041699141999999995	0.1062813855	0.06901124410000001	-0.0162933611	-0.1506684066	0.0684096711	-0.0895493968	-0.0833693611	0.050070208399999996	-0.1485417433	-0.014565521599999999	0.0524402169	0.0045433483000000005	0.1044806431	0.006744567700000001	0.0180434677	0.1370077485	0.041620351800000004	0.0211478535	-0.0274526598	-0.09725813400000001	0.0103322913	0.022037851	0.11931768779999999	-0.025607943799999998	-0.0190868464	-0.0034210527	-0.052232939400000004	-0.0575381146	-0.1114446425	0.1651997865	-0.0805792525	0.0826330191	0.0856120996	-0.1966735463	0.0332115689	0.0364328302	-0.0274592065	0.0489870675	0.1005465399	-0.0491636542	0.1026903365	-0.23807528	0.0165075949	0.0596555462	0.0277949408	0.010580437600000001	0.0339500872	-0.0814689611	-0.010680469199999999	0.007818130999999999	0.0386027076	-0.122135091	0.002587173	0.09898171730000001	0.0303821571	-0.0204358605	0.0612188174	0.042848037900000004	0.016291989	-0.09171414380000001	-0.1173974401	0.0085659075	0.011242929099999998	-0.0365375858	-0.0098373732	0.0082379099	-0.09680815890000001	-0.0845023759	0.1213126213	0.12010478890000001	0.1181006348	0.0370986	0.0027235000000000037	0.00137630612196	7.41745225000002e-06	0.00639417	-5.192999999999951e-05	4.08854099889e-05	2.696724899999949e-09	0.108793	0.0302133	0.00091284349689	0.011835916849	-0.00347696	-0.00032474999999999995	1.0546256249999997e-07	1.20892508416e-05	0.00143046	-1.1579999999999969e-05	1.3409639999999922e-10	2.0462158116e-06	-0.000107499	0.0	1.1556035001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38147.33984375	59.26171875	1455219537.1545565	3511.9513092041016	24113.966796875	-9.154296875	581483394.6807901	83.80115127563477	24506.109375	34.669921875	600549396.6994629	1202.0034828186035	1.645961	34.962025	0.13794416000000004	0.0697311501	-0.1862959763	0.1005253941	0.0312729075	-0.06990736480000001	0.0949350334	-0.0226185999	-0.06659553780000001	0.2606831442	0.0207987025	-0.11821635119999999	-0.11022291869999999	0.1605152391	-0.0119287649	0.012958208200000002	-0.04462033730000002	-0.0164904289	-0.0253391668	0.07887088469999999	-0.0960884687	-0.0258232212	0.0880103318	-0.18088374399999999	-0.035241259	0.1422918538	0.0551991707	0.14858379970000002	0.11301706880000001	-0.044257459699999994	0.26799304	0.0750201519	0.0657187964	-0.0274221956	0.0879276305	-0.055045526399999996	-0.07204487009999999	0.0633939275	-0.185002969	-0.0424135028	-0.0819670941	-0.025889662200000003	0.0455231434	-0.1441283989	0.1329931748	-0.0123266196	0.025176877200000003	0.0697378964	-0.1774272512	0.0812277516	-0.0013641761	-0.0579261799	-0.0370628676	0.1732362136	-0.1185857299	0.0793638018	-0.0442121676	-0.0472320688	0.1230054692	0.1174416552	0.0309251857	-0.0620625328	0.0372115638	0.0197256178	-0.1108375274	0.0109753445	-0.038948183399999996	0.1061846557	0.18521746320000002	0.1439961207	0.0809789586	0.1351165636	-0.0836330145	-0.012657106100000001	-0.039760193900000004	-0.056652453	0.1103967638	-0.048619742699999996	-0.0178734253	0.1045580264	0.025700169300000002	0.0577938432	-0.0746315917	0.12104935019999999	0.11905633460000001	0.11575891279999999	0.034631800000000004	-0.002466799999999998	0.0011993615712400005	6.085102239999992e-06	0.00639401	-1.5999999999991715e-07	4.08833638801e-05	2.5599999999973487e-14	0.044099300000000015	-0.06469369999999999	0.004185274819689999	0.0019447482604900007	-0.00416706	-0.0006901000000000002	4.762380100000005e-07	1.73643890436e-05	0.00215603	0.0007255700000000003	5.264518249000004e-07	4.6484653609000015e-06	-0.000107499	0.0	1.1556035001e-08	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38137.2890625	-10.05078125	1454452817.0366821	101.01820373535156	24130.44140625	16.474609375	582278202.4604645	271.4127540588379	24545.173828125	39.064453125	602465558.2528725	1526.0314979553225	3.13512	66.593391	1.74575809	-0.2729624785	0.0455793646	-0.2644799249	-0.39999833729999995	0.0408785665	0.2678692483	0.25166361190000003	-0.0701170734	-0.31655299940000003	0.033653072400000004	-0.1063812525	0.3843736654	0.269967213	-0.0333547577	0.0271279762	-0.0378022217	-0.22010628969999999	-0.2165441751	0.0801634593	0.0003633108	0.0161533305	-0.0952502439	0.0602092933	0.0548168867	0.0749726003	0.0287056165	0.0255842412	0.09694598970000001	0.0747299111	0.10680864289999999	-0.045377515099999995	-0.054391202699999995	-0.0045832684	0.0088489735	0.07527964969999999	0.0054399971	-0.2185114825	0.0346011772	0.2713691887	-0.2327540209	-0.0527437947	0.3063439839	0.2745937204	-0.2980550355	-0.3605673339	-0.0933022758	-0.0158209946	0.3949174949	-0.0292184922	0.2504416062	-0.050774417999999995	-0.09905063759999999	0.173165627	0.0027198945	-0.334675446	-0.1493412119	-0.21342682010000005	0.0255191599	0.0807964417	0.0112327401	0.048219488899999996	0.045999083499999996	0.1107273219	-0.09250194460000001	0.1018826709	-0.0847402608	0.0580082818	0.1737965871	-0.101843104	0.060020366	-0.0140461709	0.0426062524	0.07011672740000001	-0.0710148592	-0.029405471000000002	-0.0171189345	-0.0380804537	-0.05711553320000001	0.018800109	-0.0733912365	0.013358141399999999	0.029015097000000007	0.1207205288	0.11775003070000001	0.11285322490000001	-0.00190693	-0.036538730000000005	3.6363820249e-06	0.0013350787900129005	-0.437739	-0.4441330100000001	0.19161543212100005	0.19725413057166014	-0.372964	-0.4170633	0.17394179620689001	0.13910214529599998	0.010156299999999998	0.01432336	0.0002051586416896	0.00010315042968999996	0.00273768	0.00058165	3.3831672249999994e-07	7.494891782400001e-06	-0.00216295	-0.0020554510000000002	4.678352702499998e-06	4.224878813400999e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37839.61328125	-297.67578125	1431836333.2745516	88610.87074279785	24182.85546875	52.4140625	584810498.6224518	2747.2339477539067	24461.041015625	-84.1328125	598342527.5680885	7078.330139160156	1.658987	35.238708	0.4921716300000001	-0.067267543	-0.0312127375	-0.16216278580000001	-0.15809400210000002	0.1537474777	-0.0474180897	0.11924105900000001	0.07976335400000001	-0.0869718176	0.1356636071	-0.0495302845	-0.0997818372	-0.2570860082	0.12417225470000001	0.2718195686	-0.1355069673	0.24955212010000002	0.0051484563	-0.0144307664	-0.00012146309999999999	0.1683923586	0.0436743701	0.0383748665	0.061950055899999995	0.022701295	0.1633939335	0.1480137868	-0.1374314741	-0.057765434000000004	0.0458047015	0.047743733499999996	-0.025943628700000002	0.0208160648	-0.039452055	0.12364278390000001	-0.0005592961	-0.0876574906	0.1138111543	-0.0702977363	-0.1465838563	0.1407243818	0.1388718056	0.0665528192	-0.1983138496	-0.1249769359	0.0600557925	0.0054081597	0.2493757411	-0.037856737200000004	0.015036322	0.042872794699999994	0.2640172145	0.072084007	-0.10257673029999999	0.0035192293	-0.0018424429999999998	0.19246168670000002	-0.1227795338	-0.03468706	0.0098266511	-0.10876693429999999	0.0654036422	0.036443305	0.0400828744	-0.1981693349	0.0840144469	0.0038850272999999998	-0.0005617988999999999	0.08516540210000001	-0.0770378139	0.0827742068	0.14671888060000002	-0.08490070820000001	0.039747412	-0.09038897189999999	0.10860660800000001	-0.0588933547	-0.056008910999999995	0.0421507512	0.08608040380000001	0.0038482179	0.0759478166	0.120326335	0.1161887065	0.1093977275	0.0108177	0.01272463	0.00011702263329000002	0.0001619162086369	-0.414186	0.0235530000000001	0.17155004259599996	0.0005547438090000048	-0.217461	0.15550299999999995	0.024181183008999983	0.047289286521000014	0.00563494	-0.0045213599999999994	2.0442696249599992e-05	3.1752548803599994e-05	0.00225957	-0.0004781100000000003	2.2858917210000034e-07	5.105656584899998e-06	-0.0011546	0.00100835	1.33310116e-06	1.0167697224999998e-06	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38088.53125	248.91796875	1450736212.7822266	61960.15516662598	24157.12890625	-25.7265625	583566876.9931793	661.8560180664062	24489.203125	28.162109375	599721069.6975098	793.1044044494629	1.346587	28.602993	0.4646405	-0.10706658699999999	0.0322618318	-0.1128518032	-0.0419905548	0.0145447898	-0.01982424	0.0363427577	-0.050131940599999994	-0.0613436224	0.13905454820000002	-0.1481356309	-0.1252618141	-0.1874466047	0.0654337161	-0.0441291214	0.022509288199999998	0.1547769283	-0.0660977831	0.0043300674	-0.0189918149	0.10204915070000001	0.0831597786	0.0622643728	-0.1402840041	0.0180334483	-0.030116219700000002	0.0466682883	-0.1628101173	0.0807258097	0.0998008975	-0.0717102822	0.0289110664	-0.20055146829999998	0.0127612869	-0.1258682075	0.0808344146	-0.10301621080000001	-0.0114280597	-0.0933622559	0.0328563148	0.060568165099999995	0.1872779873	0.0897713894	-0.1206151776	-0.0718022376	0.0025826782	-0.0352135134	0.046611672800000004	-0.1146405242	0.099462013	-0.1028415622	0.1278928671	-0.0450605461	-0.032015534500000005	0.1295076801	-0.014994209599999999	-0.05892875700000001	-0.15089397	0.0895952173	0.0730409342	-0.0149116171	0.1444221373	-0.20342050829999997	0.09873082539999999	-0.1099493801	0.12747882060000001	-0.0514725103	-0.09552760810000001	0.14297802980000002	0.1243398892	0.19518455	-0.19370488719999998	-0.0255468914	0.0208626122	-0.0290005168	-0.0050954497	0.0235914061	-0.0067715859	-0.1088622101	0.0630272689	-0.1017753219	0.030084296099999998	0.1198669825	0.1143757435	0.10540925529999999	0.0191021	0.008284399999999999	0.00036489022441	6.863128335999999e-05	-0.226963	0.18722299999999995	0.051512203369000004	0.035052451728999984	-0.125949	0.091512	0.008374446144000002	0.015863150601000003	0.00260842	-0.00302652	9.159823310399997e-06	6.803854896400001e-06	0.00208187	-0.00017769999999999982	3.157728999999993e-08	4.3341826969e-06	-0.000806398	0.00034820199999999993	6.502777344039999e-07	1.2124463280399995e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37990.12890625	-98.40234375	1443249894.3134918	9683.021255493164	24122.068359375	-35.060546875	581874181.9343605	1229.2419471740725	24435.82421875	-53.37890625	597109505.249649	2849.307632446289	0.918169	19.502911	0.04680930000000003	-0.0435010288	0.10320536890000001	-0.0714082599	-0.0680024387	-0.0022238601000000003	-0.12207370039999994	-0.0635368934	-0.0202012227	-0.0780150671	0.0097677801	-0.09832114	-0.09372388039999999	-0.12807392380000002	0.15956164550000002	0.0291344025	-0.039544487	0.1131050074	-0.036558932200000005	0.1265394878	0.0509440164	-0.044975347199999995	0.0059971966	-0.1102084985	-0.0041863858	-0.0423759472	0.0023058692	-0.0701537196	-0.0188699459	0.0119234121	-0.046663202699999996	-0.17742419	-0.0482178006	0.0462432654	0.085032736	-0.1123019955	-0.1741346937	-0.048862353399999996	0.1400654808	-0.020476433500000002	0.0569920093	0.0127197892	0.10551082880000001	0.0367787542	-0.0727799246	-0.0618248202	-0.0063286385	-0.033685923799999996	-0.057015600599999994	-0.0630183987	0.0902825213	0.0891197362	0.136156065	-0.10869441939999999	-0.1268114111	0.12064055050000001	0.0052172259000000006	0.12006871	-0.038408832000000004	0.058288388499999996	0.1194084623	-0.1204398802	-0.06983225059999999	-0.05694013150000001	0.0376670215	-0.11687354470000001	-0.0347830115	0.0731167064	-0.1438318091	0.022788516800000002	-0.1733965862	0.045116643899999996	-0.0536957058	0.0500579635	0.0169613823	0.013525401000000001	0.008441574399999999	0.0829994415	-0.1549862398	-0.0265919654	-0.0282259704	0.13488023429999998	-0.1255175583	0.11934271980000001	0.112315068	0.1009072399	0.0181735	-0.0009285999999999983	0.00033027610225000014	8.622979599999966e-07	-0.226897	6.60000000000105e-05	0.051482248609	4.356000000001385e-09	-0.120346	0.005602999999999997	3.139360899999997e-05	0.014483159716	0.00193899	-0.0006694300000000003	4.4813652490000017e-07	3.7596822201e-06	0.00209464	1.2770000000000056e-05	1.6307290000000145e-10	4.3875167296e-06	-0.0006843639999999999	0.00012203400000000014	4.683540844959999e-07	1.4892297156000032e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37915.01953125	-75.109375	1437548706.055069	5641.418212890625	24084.412109375	-37.65625	580058906.6542091	1417.9931640625	24419.337890625	-16.486328125	596304063.0165138	271.799015045166	1.065	22.621765	0.10979755	-0.043100185199999995	0.0524753517	-0.0856453191	-0.1206200086	-0.0383652997	-0.0638317405	0.024989388300000002	-0.0135950391	0.0342245695	0.0220140021	0.0517187236	-0.0721521305	-0.0087456545	0.157430861	-0.0262675969	0.0188070569	0.0578895019	-0.0820276197	0.1337310665	0.0542367981	0.0780269075	-0.062306141100000004	-0.0727719352	0.0519568599	-0.0618678518	-0.0163260543	-0.0735400739	0.0414566534	-0.0613490805	-0.033393091	-0.1516263402	0.1440821058	0.11073156869999999	-0.03045735	-0.0430028858	-0.07128451150000001	-0.0623698182	0.1026622957	-0.023061249	-0.0766601694	-0.0516453941	0.05467883849999999	0.052863329	-0.0748728959	-0.12428463630000001	-0.0682452203	-0.054454832800000005	-0.018260959	0.020597354499999998	-0.045034483300000004	0.019884211399999997	0.0209579485	-0.06534939440000001	-0.1949148689	0.0439455754	-0.042889370700000005	0.0378814611	-0.057502367400000004	0.051194462	0.155208615	0.0267895865	0.022083137200000002	0.0859454448	-0.0402795814	-0.0089090132	0.0096231915	0.0569897633	-0.0518813413	-0.0318843109	-0.064251865	-0.046780212	-0.0753874379	0.030064139500000007	0.2065949697	-0.08967941210000001	-0.1021730634	0.1559150109	0.0673005074	0.0073364904	-0.043806285599999994	0.12373796029999999	0.020691426399999997	0.11875383099999999	0.1100111431	0.0959136145	0.0202347	0.0020611999999999987	0.0004094430840900001	4.248545439999996e-06	-0.189376	0.037521	0.035863269376	0.001407825441	-0.145223	-0.024876999999999986	0.0006188651289999992	0.021089719729	0.00130344	-0.0006355500000000001	4.0392380250000017e-07	1.6989558335999995e-06	0.00220342	0.00010878000000000016	1.1833088400000036e-08	4.855059696400002e-06	-0.0008468010000000001	-0.0001624370000000002	7.170719336010001e-07	2.6385778969000064e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
