name	intensity-avg	volume
Left-wm-bankssts	99.3885	3259.4
Left-wm-caudalanteriorcingulate	102.7788	2699.7
Left-wm-caudalmiddlefrontal	96.9282	7655.2
Left-wm-cuneus	92.6029	3256.2
Left-wm-entorhinal	81.2037	894.9
Left-wm-fusiform	90.4837	6612.7
Left-wm-inferiorparietal	99.4703	11400.2
Left-wm-inferiortemporal	92.1689	6438.5
Left-wm-isthmuscingulate	99.8952	4822.4
Left-wm-lateraloccipital	94.2346	13489.5
Left-wm-lateralorbitofrontal	94.7219	6483.1
Left-wm-lingual	86.7653	5770.1
Left-wm-medialorbitofrontal	90.5244	3168.0
Left-wm-middletemporal	89.8589	5077.4
Left-wm-parahippocampal	87.4705	1576.4
Left-wm-paracentral	96.1269	3021.9
Left-wm-parsopercularis	99.3533	3909.8
Left-wm-parsorbitalis	89.8397	912.5
Left-wm-parstriangularis	97.7557	3743.8
Left-wm-pericalcarine	88.5947	3174.0
Left-wm-postcentral	94.6221	7655.9
Left-wm-posteriorcingulate	99.4989	4054.9
Left-wm-precentral	96.2946	13580.6
Left-wm-precuneus	97.7946	9041.9
Left-wm-rostralanteriorcingulate	100.79	3042.3
Left-wm-rostralmiddlefrontal	97.4886	12492.1
Left-wm-superiorfrontal	94.6939	18351.5
Left-wm-superiorparietal	98.7161	10399.6
Left-wm-superiortemporal	94.1619	7672.2
Left-wm-supramarginal	99.9861	9087.6
Left-wm-frontalpole	87.2231	265.7
Left-wm-temporalpole	77.6953	553.1
Left-wm-transversetemporal	98.1384	686.2
Left-wm-insula	92.8006	10843.7
Right-wm-bankssts	97.2802	2382.8
Right-wm-caudalanteriorcingulate	102.2627	2873.6
Right-wm-caudalmiddlefrontal	94.9341	5769.1
Right-wm-cuneus	92.0344	3262.1
Right-wm-entorhinal	82.2072	793.1
Right-wm-fusiform	88.3557	6622.3
Right-wm-inferiorparietal	96.3766	11450.6
Right-wm-inferiortemporal	88.0572	6123.1
Right-wm-isthmuscingulate	100.039	3980.9
Right-wm-lateraloccipital	93.8745	12030.9
Right-wm-lateralorbitofrontal	96.0398	6396.7
Right-wm-lingual	86.6302	5397.1
Right-wm-medialorbitofrontal	94.3157	3210.3
Right-wm-middletemporal	88.5769	6173.9
Right-wm-parahippocampal	87.2999	1540.8
Right-wm-paracentral	95.3887	4328.0
Right-wm-parsopercularis	95.9704	3517.4
Right-wm-parsorbitalis	88.4623	1259.9
Right-wm-parstriangularis	94.3764	4345.3
Right-wm-pericalcarine	87.0928	3070.8
Right-wm-postcentral	93.397	8006.4
Right-wm-posteriorcingulate	98.9173	4626.7
Right-wm-precentral	94.4377	15567.0
Right-wm-precuneus	97.0164	8940.5
Right-wm-rostralanteriorcingulate	101.4927	2131.4
Right-wm-rostralmiddlefrontal	95.5085	12529.6
Right-wm-superiorfrontal	94.1103	16902.8
Right-wm-superiorparietal	96.8057	11908.0
Right-wm-superiortemporal	90.9725	7338.1
Right-wm-supramarginal	97.4509	7814.7
Right-wm-frontalpole	89.9079	379.4
Right-wm-temporalpole	78.0141	506.5
Right-wm-transversetemporal	96.4339	551.2
Right-wm-insula	92.2799	10412.9
Left-UnsegmentedWhiteMatter	99.9222	32730.4
Right-UnsegmentedWhiteMatter	99.5161	32684.0
