csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	t_comp_cor_07	t_comp_cor_08	t_comp_cor_09	t_comp_cor_10	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	a_comp_cor_100	a_comp_cor_101	a_comp_cor_102	a_comp_cor_103	a_comp_cor_104	a_comp_cor_105	a_comp_cor_106	a_comp_cor_107	a_comp_cor_108	a_comp_cor_109	a_comp_cor_110	a_comp_cor_111	a_comp_cor_112	a_comp_cor_113	a_comp_cor_114	a_comp_cor_115	a_comp_cor_116	a_comp_cor_117	a_comp_cor_118	a_comp_cor_119	a_comp_cor_120	a_comp_cor_121	a_comp_cor_122	a_comp_cor_123	a_comp_cor_124	a_comp_cor_125	a_comp_cor_126	a_comp_cor_127	a_comp_cor_128	a_comp_cor_129	a_comp_cor_130	a_comp_cor_131	a_comp_cor_132	a_comp_cor_133	a_comp_cor_134	a_comp_cor_135	a_comp_cor_136	a_comp_cor_137	a_comp_cor_138	a_comp_cor_139	a_comp_cor_140	a_comp_cor_141	a_comp_cor_142	a_comp_cor_143	a_comp_cor_144	a_comp_cor_145	a_comp_cor_146	a_comp_cor_147	a_comp_cor_148	a_comp_cor_149	a_comp_cor_150	a_comp_cor_151	a_comp_cor_152	a_comp_cor_153	a_comp_cor_154	a_comp_cor_155	a_comp_cor_156	a_comp_cor_157	a_comp_cor_158	a_comp_cor_159	a_comp_cor_160	a_comp_cor_161	a_comp_cor_162	a_comp_cor_163	a_comp_cor_164	a_comp_cor_165	a_comp_cor_166	a_comp_cor_167	a_comp_cor_168	a_comp_cor_169	a_comp_cor_170	a_comp_cor_171	a_comp_cor_172	a_comp_cor_173	a_comp_cor_174	a_comp_cor_175	a_comp_cor_176	a_comp_cor_177	a_comp_cor_178	a_comp_cor_179	a_comp_cor_180	a_comp_cor_181	a_comp_cor_182	a_comp_cor_183	a_comp_cor_184	a_comp_cor_185	a_comp_cor_186	a_comp_cor_187	a_comp_cor_188	a_comp_cor_189	a_comp_cor_190	a_comp_cor_191	a_comp_cor_192	a_comp_cor_193	a_comp_cor_194	a_comp_cor_195	a_comp_cor_196	a_comp_cor_197	a_comp_cor_198	a_comp_cor_199	a_comp_cor_200	a_comp_cor_201	a_comp_cor_202	a_comp_cor_203	a_comp_cor_204	a_comp_cor_205	a_comp_cor_206	a_comp_cor_207	a_comp_cor_208	a_comp_cor_209	a_comp_cor_210	a_comp_cor_211	a_comp_cor_212	a_comp_cor_213	a_comp_cor_214	a_comp_cor_215	a_comp_cor_216	a_comp_cor_217	a_comp_cor_218	a_comp_cor_219	a_comp_cor_220	a_comp_cor_221	a_comp_cor_222	a_comp_cor_223	a_comp_cor_224	a_comp_cor_225	a_comp_cor_226	a_comp_cor_227	a_comp_cor_228	a_comp_cor_229	a_comp_cor_230	a_comp_cor_231	a_comp_cor_232	a_comp_cor_233	a_comp_cor_234	a_comp_cor_235	a_comp_cor_236	a_comp_cor_237	a_comp_cor_238	a_comp_cor_239	a_comp_cor_240	a_comp_cor_241	a_comp_cor_242	a_comp_cor_243	a_comp_cor_244	a_comp_cor_245	a_comp_cor_246	a_comp_cor_247	a_comp_cor_248	a_comp_cor_249	a_comp_cor_250	a_comp_cor_251	a_comp_cor_252	a_comp_cor_253	a_comp_cor_254	a_comp_cor_255	a_comp_cor_256	a_comp_cor_257	a_comp_cor_258	a_comp_cor_259	a_comp_cor_260	a_comp_cor_261	a_comp_cor_262	a_comp_cor_263	a_comp_cor_264	a_comp_cor_265	a_comp_cor_266	a_comp_cor_267	a_comp_cor_268	a_comp_cor_269	a_comp_cor_270	a_comp_cor_271	a_comp_cor_272	a_comp_cor_273	a_comp_cor_274	a_comp_cor_275	a_comp_cor_276	a_comp_cor_277	a_comp_cor_278	a_comp_cor_279	a_comp_cor_280	a_comp_cor_281	a_comp_cor_282	a_comp_cor_283	a_comp_cor_284	a_comp_cor_285	a_comp_cor_286	a_comp_cor_287	a_comp_cor_288	a_comp_cor_289	a_comp_cor_290	a_comp_cor_291	a_comp_cor_292	a_comp_cor_293	a_comp_cor_294	a_comp_cor_295	a_comp_cor_296	a_comp_cor_297	a_comp_cor_298	a_comp_cor_299	a_comp_cor_300	a_comp_cor_301	a_comp_cor_302	a_comp_cor_303	a_comp_cor_304	a_comp_cor_305	a_comp_cor_306	a_comp_cor_307	a_comp_cor_308	a_comp_cor_309	a_comp_cor_310	a_comp_cor_311	a_comp_cor_312	a_comp_cor_313	a_comp_cor_314	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08
22188.89453125	n/a	492347040.51893616	n/a	17666.646484375	n/a	312110398.00387955	n/a	16815.12890625	n/a	n/a	282748560.1338043	n/a	n/a	n/a	0.1489387981	-0.0073318323	-0.029122403999999998	-0.1355920437	0.18371114379999998	-0.0077735044999999985	0.030749423799999998	-0.069600008	-0.1439998445	0.1241140999	-0.18440540870000002	-0.142936615	0.0702179695	-0.13909211529999999	0.11038850720000001	-0.09223547789999999	0.0292554291	-0.1254613767	0.0094741265	-0.0183579998	0.0143949005	-0.2336056857	0.1030590515	-0.4052182976	0.0378525184	-0.0442285354	0.052373233600000006	-0.0001649817	0.0542601701	-0.0308694158	0.0107500744	-0.0135472367	0.009241338100000001	-0.05257538900000002	0.1503618349	-0.0247732244	0.055322757	-0.0116352498	0.0345376892	-0.0597104049	0.060456124699999995	-0.0116972476	0.0770061603	-0.04271621849999999	0.1624073732	0.0367597859	-0.015915925600000002	0.0553581298	0.0029327825	-0.0006937572999999999	-0.0556645712	0.0794693733	0.0099283306	-0.0215540955	-0.0286539856	0.0168393128	0.0342597779	-0.1433833484	-0.0212658767	-0.037203644	0.0289729736	-0.0048190448	0.0026990993	-0.0190156798	0.0394040509	-0.035249138199999995	0.0359827531	-0.0209291399	0.0766642063	-0.061482498899999995	0.00038340730000000015	-0.041292219500000005	0.017391189799999998	-0.0225507235	0.0112841754	-0.04547531900000002	0.019125463500000002	-0.014757260500000001	0.0095762702	-0.003671614	0.0034461262	-0.0436122808	0.049731379299999996	-0.024473477599999998	0.04256846139999999	-0.0056035439	-0.0095262981	0.0345701319	-0.0421090609	0.0336786291	0.0462412221	-0.0097995718	0.0271430746	-0.0334944384	0.0462716433	-0.0366567602	-0.049200275099999996	0.0349952254	0.0362687431	-0.0303333702	-0.0203611421	0.0243588112	-0.018245853899999998	-0.01028751	0.08306022730000001	-0.060545087000000004	0.0116259403	0.0011078689	0.0252081126	-0.010668475	-0.0664716763	0.0331248937	0.0218940208	-0.045206165300000004	-0.015078453300000001	0.0410308064	0.011404084699999999	-0.0255529202	-0.0050677558000000004	0.041120945	-0.024336625	-0.015555949099999999	0.0725374382	0.0045075015	-0.032485558	-0.0066189809	-0.0369709598	0.0336169203	0.0120281007	-0.054744765099999995	-0.06095108730000001	0.0353855305	-0.0059985637	-0.053741595499999996	-0.0178533402	0.0247474998	0.0095841346	-0.0037283562	-0.0543142243	-0.0560558403	0.037631454700000004	-0.017062566100000003	-0.0402485879	0.0401826359	-0.24211535920000002	0.022327808799999998	-0.0349170731	0.1694968745	-0.4259012803	0.204167373	-0.077558972	-0.0890811819	0.1092228043	-0.2309410302	0.09912748	-0.1233167151	0.1292101773	-0.029056508999999998	0.0353165835	-0.0077181474	0.060876359299999995	-0.08689829630000001	0.09106065140000001	-0.0046994247	0.0895060599	-0.0906885714	0.04890361360000002	-0.0681932673	0.0205477672	0.0375037405	0.0094547739	-0.0052069355	0.0157504321	-0.0853054903	0.027804752599999996	-0.0194880161	0.0782933244	-0.0128201262	0.020300455800000002	-0.0403422946	0.009159834399999999	-0.0014194076000000001	0.0209578342	-0.028359107400000007	-0.15125869720000001	0.0006081903	-0.094278565	0.1504017525	-0.016510461100000002	0.0990151953	-0.043741901900000005	0.0524021109	-0.0577605054	0.0409010121	0.1213111506	-0.0581896369	0.0831508666	-0.0442552939	0.0621631725	-0.0319236841	0.0347903933	-0.0007774231	0.0843899457	-0.0510715993	0.0053939642	-0.011458699199999998	0.0713392096	-0.0302407104	0.1298461665	-0.0429614924	0.0044277346	-0.055068491399999996	0.0115455192	-0.0076671662	0.0042648044	-0.0666910936	0.058194377400000004	-0.0410054783	-0.0125382299	0.07055856349999999	0.0422333198	-0.08168042519999999	0.019637718300000002	0.0414364329	-0.0540224602	-0.0613771247	0.029849607799999997	0.0070405379	0.11836993189999999	-0.0347401837	0.024635950499999996	-0.027494815899999997	0.012213094099999999	-0.0611772529	0.0009317157000000001	-0.08559386470000001	0.0579077492	-0.117616052	0.0453565428	-0.07749424790000001	0.0164143691	-0.0584105858	0.026465105899999997	-0.045419728300000003	0.0732297658	-0.0022557898	0.0508366027	-0.0078855539	0.0139178553	-0.0293545403	0.0384111101	-0.0304641196	0.0418563259	-0.0440216665	0.025462817000000002	-0.0068778756000000005	-0.02902687	0.0402584463	-0.0315313856	0.0211816609	-5.38366e-05	-0.0414664187	0.056151352599999996	-0.036527569100000004	0.023293669500000003	-0.0456629291	-0.017388201000000002	0.0255842459	-0.055584689900000005	-0.0012496158	0.026747438	0.017002927	-0.0634304121	0.0792571542	0.003306035	0.007515488299999999	-0.0676898578	0.048397193399999996	-0.0037725249	-0.0161735069	-0.0218902832	0.0229747697	0.0474598574	-0.0866754938	0.0555863912	0.024020758399999998	0.017917055	-0.057507173200000004	0.1106745065	0.0299567729	-0.031169247	0.0356967675	0.0301433379	0.0646965243	-0.0239499097	-0.046962598700000004	0.0043069351	0.044187233799999996	0.0462146338	-0.0735605401	0.0867171442	0.0001437992	0.0312895939	-0.06854679940000001	0.0587992166	0.0511018604	-0.024018356400000003	-0.054267755599999995	0.0560251599	0.0275949263	0.0151875998	-0.0622552546	-0.0186304197	0.013843125800000002	0.0051562904	0.0177058026	-0.0141515908	-0.08199478589999999	0.0233992581	0.024966317999999998	0.0685224435	-0.0337719573	-0.029452650099999998	0.1261576204	0.0112209364	0.053502729000000006	0.0645493768	0.0645483399	0.0645466117	0.06454419230000001	-0.0350707	n/a	0.0012299539984899994	n/a	-0.12876600000000002	n/a	n/a	0.016580682756	-0.0985935	n/a	n/a	0.00972067824225	0.00122475	n/a	n/a	1.5000125624999996e-06	-0.000606407	n/a	3.6772944964899996e-07	n/a	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21689.044921875	-499.849609375	470414669.6231117	249849.63199234012	17707.861328125	41.21484375	313568352.8161049	1698.663345336914	16691.849609375	-123.279296875	15197.785037994385	278617843.38199234	1.472537	36.83116500000001	0.09794235	0.1298305077	-0.0096795113	-0.0679668394	-0.0873331862	0.1603436557	0.09031632269999999	0.0448744793	-0.1061223664	-0.0697372006	0.0218335309	-0.07443040990000001	-0.1308138798	0.10186878320000001	-0.08143083059999999	0.1473840015	-0.008486025999999999	0.032934467599999996	-0.0510085238	0.015421192299999999	-0.0243750779	-0.0834941386	-0.0407159738	0.0197668224	-0.18330046760000002	0.071818852	-0.05198751099999999	-0.0229436668	-0.0648820421	0.0341409086	-0.0348576733	0.0008940589	-0.0253748192	0.0090041817	0.0047762322	0.0620425005	-0.0170637788	0.15825573199999998	0.1234388265	0.0400069086	-0.0498130013	-0.0208894451	-0.0160666923	-0.0147918364	0.0323034688	-0.0624309321	-0.0702887646	0.031887072	0.0220716852	-0.0048606496	0.029329137	0.0852339198	0.0621860696	-0.0361579604	-0.1116057409	-0.0352876365	0.031522293	0.0491160083	0.0047013693	-0.0879984518	-0.0802779693	0.020604463	-0.0553172906	0.05940939820000001	0.0038387946999999998	0.0350501537	0.0204952947	-0.0374990734	-0.0273316091	-0.0141670498	-0.056581928899999995	-0.130984395	-0.0361008578	-0.0157156403	0.0096823339	0.058981527199999995	0.0165049588	0.0440506837	0.030198164700000002	-0.0022211972	-0.0600458054	0.0616445958	0.0631259138	0.0344544573	0.0284971552	-0.0286644865	-0.0072174128000000014	-0.05613978360000002	0.0018980480999999999	0.0009870168	-0.0033367527000000004	-0.0752130151	0.024100649100000003	0.012991811200000002	0.0681366992	0.051974299	-0.0468181267	-0.024871600299999998	-0.0111018754	0.0293772627	-0.0005954985	0.002308713	0.0923419915	0.053383657800000005	0.0210167773	-0.0014607366	0.0209387481	-0.0057724667	0.006526888000000001	-0.0087480691	-0.0168366295	0.0288561939	-0.0383035861	-0.0156514885	0.0357405326	-0.0170607445	-0.035259073700000004	0.056987247699999986	0.040119970299999995	0.033661449100000004	-0.013389766200000002	0.0421639239	-0.057103940199999995	0.0024918492	0.0052580466	0.043629931799999994	-0.006056569499999999	0.0725681715	0.0007241492	-0.0431092883	0.0192106318	-0.0438270571	-0.0332420952	-0.068060385	0.0139634338	0.0011573471	-7.84656e-05	0.0035909643	-0.019856658899999997	0.060715619400000004	0.045752451	0.0175906514	0.0381439863	0.0124824926	0.0766653635	-0.1753906634	0.0532373115	0.039210785	0.1724073196	-0.2073834959	0.22758295050000002	-0.0338349599	-0.0469292696	0.0640827269	-0.0785736525	-0.021874378700000002	-0.0997000546	0.1146901836	-0.0437169165	-0.006231154300000001	-0.0668654856	-0.0276702548	0.0204507343	0.0959163935	-0.06535341459999999	-0.0532784771	0.003075615	-0.061779772699999985	0.0051525705	-0.1165662867	0.0409058689	0.018338055500000002	-0.0332315532	0.10625719630000001	-0.0363055353	-0.0613992686	0.0267802396	0.0114419523	-0.1026014493	-0.0274963683	-0.021566002400000003	0.060942007199999995	0.0169363711	0.053625217999999995	-0.0035735879	-0.1423536475	-0.0576759666	-0.0640400201	0.17337464989999998	-0.0457936183	0.0460033513	0.0059866154	0.06803621650000001	1.84854e-05	0.0990010653	0.0116264975	0.0066715102	-0.057631082300000004	-0.009168062	0.0652793014	0.0051047275	0.0885412859	0.0823291854	-0.0113292527	-0.00047197769999999997	-0.0377585913	-0.0242618422	0.039800636	0.1051427766	0.0101816103	0.0664577521	0.0379600454	-0.0603469653	0.0375394337	0.0532852246	-0.0115479055	-0.0008909043	-0.036322907599999996	0.06543897480000001	-0.011880806	0.004080872	-0.0370202892	-0.0111688548	0.049571387800000005	0.009620015899999999	0.0096227199	-0.058405476399999996	0.0495124833	-0.0188453889	-0.0246251606	0.10247156560000001	-0.0396326663	-0.0146366829	-0.0179882076	-0.0227542705	0.019073673200000002	0.0413683557	0.1698699146	0.0022144138	0.0088218322	0.0130845888	0.0114826176	-0.0195731998	0.059124510199999994	0.0639970106	0.0686245087	0.052517385300000004	-0.07594663480000001	-0.0641297022	-0.0043616765	0.0195229014	-0.007256745	-0.0038907545	-0.0160401373	-0.0240666099	-0.0299688906	0.03385296	-0.0675177106	-0.0099709164	0.025927596600000002	0.0271105892	0.04838792	0.0065117793	-0.0343804614	-0.0579516556	0.060131015	-0.0637937428	0.0398650304	0.0108680181	-0.0411511358	-0.0173371869	-0.052530528300000004	-0.0650905325	-0.043027549400000004	0.057855123200000004	-0.0195832001	0.1095899017	-0.014427027299999999	0.0831089726	-0.0589579279	-0.030885511	-0.027823132200000003	-0.0146393898	-0.0979088217	0.0224453025	-0.0147299604	-0.0029864225	0.0335848636	0.0017015296	-0.0253044409	-0.0283202755	0.0456277353	0.0117901836	-0.0364809186	0.0603862433	-0.0036993352000000003	0.0686149169	0.0511383834	0.0235326314	-0.0097568328	0.0949982982	0.0127976217	-0.0386646722	-0.0005405643	0.022323407599999998	0.0137184522	0.0431488298	-0.0849148725	-0.054144906500000006	0.0191249272	-0.0487449081	-0.003560650300000001	0.031687764900000005	-0.0238212726	0.0275670625	-0.013229215	-0.0648875292	0.0121063626	0.0298637377	-0.021053727999999997	-0.10465179279999999	-0.0094451504	-0.0130217451	-0.0476866088	-0.0427606363	-0.0869361498	0.0323899565	0.0645466117	0.06453727990000001	0.0645217278	0.0644999569	-0.023233700000000003	0.011836999999999992	0.0005398048156900001	0.00014011456899999983	-0.11323200000000005	0.015533999999999963	0.00024130515599999892	0.012821485824000013	-0.0544938	0.0440997	0.0019447835400900001	0.0029695742384400004	0.00130969	8.494000000000015e-05	7.2148036000000255e-09	1.7152878961e-06	-0.0010509	-0.000444493	1.10439081e-06	1.97574027049e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21279.017578125	-410.02734375	452796589.0901528	168122.42262268063	17670.505859375	-37.35546875	312246777.3262062	1395.4310455322266	16553.6015625	-138.248046875	19112.5224647522	274021724.69000244	1.514906	37.890907	0.07573715	0.10174049130000001	0.0012550903999999999	-0.1106558434	-0.073404199	0.12642997960000002	0.0184117283	0.0910447417	-0.063173984	0.0228863371	0.09336559960000004	0.0070732631	-0.1361522277	0.0571747695	-0.104296617	0.10736959789999999	-0.0792713198	0.0263192439	0.0262729625	-0.014359933100000001	0.0840737417	0.006063700500000001	0.011221644	0.0039592397	-0.1453145612	-0.028643101600000002	0.1256913098	0.0005677016000000001	-0.0575079238	0.013674761	-0.043201514100000005	0.0697960069	-0.1125231064	0.005320851	0.0677638112	-0.029356926800000002	-0.0573077925	-0.0319529508	0.0219810306	0.0008661506	-0.0105527129	0.0483721654	0.0093820257	-0.0627538587	0.079360023	0.043150588499999996	-0.0252372047	-0.0574586128	0.0183812999	0.0073005141000000015	-0.0303025623	0.011488387099999999	0.0102574224	0.1502377532	-0.0350200259	0.0439799188	0.1051461427	-0.0570593601	-0.037628881600000004	-0.074153761	0.0117318261	0.0126325385	-0.0053231353	-0.0231285619	-0.0215858346	0.0373191917	0.034812134700000004	-0.0513603225	-0.0585377482	0.0321903567	-0.0004505896	0.017753084	-0.022666589100000002	0.0097457012	0.0259147706	0.0337212702	-0.019913991399999997	-0.0232288227	0.0521023695	0.012119703400000001	-0.0523582553	-0.0347797147	0.022317877000000003	-0.0300113342	0.0225511488	0.025254417	0.0033265706	0.0250993104	0.012001446899999999	0.1139521028	0.0146209193	-0.0271598816	-0.0492229663	-0.020771184499999998	0.0615302173	-0.0121224569	0.0203718658	0.01549355	-0.049939082999999995	-0.0190701308	0.0075238952	0.063492403	-0.0371018556	-0.0326344265	-0.0037217805	0.0384673778	-0.0593717637	-0.0621346933	-0.0482628976	-0.009681697099999999	0.0349145634	-0.0051673435	-0.0347049678	0.0047651262	-0.058623562699999986	0.0030315059	-0.01822199	-0.0336742619	-0.0852988049	-0.022215640699999997	-0.0287414701	0.0196092543	0.0503658145	0.0433211647	-0.017846787700000002	-0.040448692	0.0813434721	-0.038498682	-0.05455539349999999	0.0015988557000000002	-0.048184719400000006	0.023037462	0.0618253744	0.0357333996	0.058699271799999994	-0.057127594000000004	-0.025249107200000002	-0.0724336307	-0.0042921036	-0.0089448129	-0.0085410934	0.0097201218	-0.12288664980000001	-0.007943349300000001	-0.029011713999999997	-0.12266252050000001	0.10147965099999999	0.0761919221	0.0859360958	-0.1148925733	0.11675787369999999	-0.09132142039999999	0.0744615661	-0.0199367947	-0.014193241799999999	0.0376738983	-0.0534213445	0.0149600787	-0.0003612289	-0.014122553799999996	-0.0413792571	-0.1508740255	0.07074104610000001	0.0214852346	-0.16050182400000002	-0.0060313632	-0.0174583463	0.0127264216	0.060751468499999996	-0.0699630895	0.0149333079	0.05856936	0.0759268857	-0.0011061521	0.0618404214	0.0372211391	0.006634020500000001	0.0742477046	-0.0944843166	0.0184813757	0.0046362718	-0.11183247539999999	0.0970485458	0.14932287119999998	0.0268974102	-0.1415677316	-0.0375219934	-0.0831198048	0.0758813422	-0.0416960948	-0.004377769	-0.049412787400000005	-0.0111538746	-0.09756269949999999	0.050783039	0.021146932	-0.0460580014	0.11035902869999999	-0.0175802664	0.029893780699999997	-0.0465682	-0.0738853808	0.0451712183	-0.010485728199999999	0.037756480099999996	0.0023373892	-0.192090895	0.052778713	0.0847989584	0.046770564800000004	-0.030101987099999998	0.0384209586	-0.0302892296	-0.0021253992	0.0284156568	-0.027802700099999998	-0.054336277999999995	0.0488234034	0.0569651629	-0.0399164021	-0.075473812	-0.0041157899	-0.0269576952	-0.0548167591	-0.0637112562	0.0437116433	0.051645238499999996	0.0343239967	-0.0094201714	0.0351595361	0.12010091810000001	-0.0307173043	0.055210317099999996	0.025999223999999998	-0.0556513914	0.0539876248	-0.112887528	0.0187299976	-0.0344607497	-0.0355111097	0.0162943503	0.0373671864	0.045178244000000006	-0.0799439225	-0.049949660800000004	0.0079894562	0.0297717996	-0.014675386100000003	0.0025541447	0.0247164584	-0.0361507234	0.011764730900000001	-0.0077407578	0.0368371244	0.0309453313	-0.0071414793999999985	-0.018919968	-0.0757640321	0.032505818799999996	-0.0962813997	-0.0170880489	-0.0135724965	-0.09613126300000001	0.0134724273	0.009182269100000001	-0.0014638876	0.023409345800000002	0.0190096608	0.0196901224	0.0083720724	-0.0240958407	0.0935778308	0.0690747127	-0.0386202683	-0.0589630064	-0.0094632042	0.040456214	-0.0016407625	0.0434655063	-0.13422137650000002	0.047284611100000006	0.0599526617	-0.0627684085	0.0177920284	0.0158884667	-0.0101402564	0.011561557	-0.0365972058	0.0391111677	0.054846998	0.034788485	0.0230662934	0.024797205899999997	-0.018065822	-0.007660780799999998	-0.0037063937	-0.012139573899999999	-0.0479718247	0.0533042387	-0.0666522997	0.0022271275	-0.0029545494	0.07969304320000001	-0.028349026800000007	-0.0350357646	-0.0293664933	-0.0509035147	-0.0059748374	0.0451686924	0.0121776299	0.0406569341	-0.0116783423	-0.0190066626	-0.0377321442	-0.0503723367	0.018186314	-0.010785135500000001	-0.0039089288	0.0510164151	-0.0289486195	-0.02087863	0.0558573278	-0.0453755627	0.0098674179	-0.0165896631	0.0157078784	0.021611734	0.0645410817	0.0645151617	0.0644719695	0.0644115165	-0.0153262	0.007907500000000003	0.00023489240644	6.252855625000005e-05	-0.105811	0.0074210000000000656	5.507124100000098e-05	0.011195967720999995	-0.07164069999999999	-0.01714689999999999	0.0002940161796099996	0.005132389896489998	0.0008718619999999999	-0.0004378280000000001	1.916933575840001e-07	7.601433470439999e-07	-0.000623493	0.000427407	3.8874352104900005e-07	1.82676743649e-07	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
