onset	duration	trial_type	img_gender	word_gender	response_time	response_hand	response_accuracy
1.0646	0.5	incongruent	female	male	0.9953	left	incorrect
5.5812	0.5	congruent	female	female	0.4296	right	correct
10.6227	0.5	incongruent	female	male	0.479	right	correct
15.1393	0.5	incongruent	female	male	0.5292	right	correct
21.6725	0.5	congruent	male	male	0.4008	left	correct
28.1891	0.5	incongruent	male	female	0.7491	left	correct
32.7056	0.5	incongruent	female	male	0.4955	left	incorrect
37.7472	0.5	incongruent	female	male	0.6157	left	incorrect
43.2721	0.5	congruent	male	male	0.4357	left	correct
49.2886	0.5	congruent	female	female	0.462	left	incorrect
55.3052	0.5	incongruent	female	male	0.4843	right	correct
60.3217	0.5	incongruent	male	female	0.4066	left	correct
64.8383	0.5	incongruent	female	male	0.4749	right	correct
69.3549	0.5	incongruent	male	female	0.4322	left	correct
73.8965	0.5	incongruent	male	female	0.6225	left	correct
78.9214	0.5	incongruent	female	male	0.4435	left	incorrect
83.4379	0.5	congruent	male	male	0.5478	left	correct
87.9545	0.5	congruent	male	male	0.5441	left	correct
93.9711	0.5	congruent	female	female	0.5933	right	correct
98.5127	0.5	congruent	male	male	0.4686	left	correct
103.5459	0.5	incongruent	female	male	0.5823	right	correct
108.0875	0.5	congruent	female	female	0.6076	right	correct
113.104	0.5	congruent	female	female	0.466	right	correct
117.6206	0.5	incongruent	male	female	0.4842	left	correct
122.6372	0.5	incongruent	female	male	0.5095	right	correct
127.1537	0.5	incongruent	male	female	0.4889	left	correct
132.1703	0.5	congruent	male	male	0.3312	right	incorrect
137.6869	0.5	congruent	male	male	0.4844	right	incorrect
142.2201	0.5	congruent	male	male	0.4131	left	correct
147.7367	0.5	congruent	male	male	0.3503	left	correct
152.2533	0.5	congruent	female	female	0.6106	right	correct
156.7698	0.5	incongruent	female	male	0.523	right	correct
162.2864	0.5	incongruent	female	male	0.4963	right	correct
166.803	0.5	incongruent	male	female	0.6686	left	correct
172.3195	0.5	congruent	female	female	0.4929	right	correct
177.3361	0.5	congruent	male	male	0.4522	left	correct
182.8526	0.5	congruent	female	female	0.5065	right	correct
187.3692	0.5	incongruent	female	male	0.5608	right	correct
191.8858	0.5	incongruent	female	male	0.6791	right	correct
196.4024	0.5	incongruent	male	female	0.7684	left	correct
200.9356	0.5	congruent	male	male	0.4751	left	correct
205.9522	0.5	congruent	female	female	0.6083	right	correct
210.4688	0.5	incongruent	female	male	0.6036	right	correct
214.9853	0.5	congruent	male	male	0.482	left	correct
219.5019	0.5	congruent	male	male	0.5122	left	correct
224.5351	0.5	incongruent	female	male	0.4899	left	incorrect
229.0517	0.5	incongruent	male	female	0.5662	left	correct
233.5683	0.5	congruent	female	female	0.5755	right	correct
238.5849	0.5	congruent	male	male	0.4958	left	correct
245.1014	0.5	incongruent	male	female	0.5981	left	correct
249.618	0.5	incongruent	male	female	0.5013	left	correct
254.6345	0.5	congruent	female	female	0.6007	left	incorrect
259.1511	0.5	congruent	female	female	0.502	right	correct
265.6677	0.5	congruent	male	male	0.4402	left	correct
270.1842	0.5	incongruent	male	female	0.4996	left	correct
274.7008	0.5	incongruent	male	female	0.5599	left	correct
279.2174	0.5	incongruent	female	male	0.5002	right	correct
283.7340000000001	0.5	congruent	female	female	0.6114	right	correct
289.2505	0.5	congruent	male	male	0.5498	left	correct
294.7671	0.5	incongruent	female	male	0.5741	right	correct
299.7836	0.5	congruent	male	male	0.4334	left	correct
304.3002	0.5	congruent	male	male	0.5477	left	correct
309.3168	0.5	incongruent	female	male	0.643	left	incorrect
314.3334	0.5	congruent	female	female	0.6373	right	correct
319.8499	0.5	incongruent	male	female	0.6406	left	correct
324.3665	0.5	congruent	male	male	0.5429	left	correct
329.8831	0.5	incongruent	male	female	0.5011	left	correct
334.3996	0.5	congruent	female	female	0.5125	right	correct
338.9162	0.5	incongruent	male	female	0.6158	right	incorrect
343.4328	0.5	congruent	female	female	0.5711	right	correct
347.9494	0.5	congruent	male	male	0.4483	left	correct
352.9659	0.5	congruent	female	female	0.5538	right	correct
358.4825	0.5	congruent	female	female	0.5660000000000001	right	correct
362.9991	0.5	congruent	male	male	0.5873	left	correct
368.0156	0.5	incongruent	male	female	0.7026	left	correct
373.0322	0.5	incongruent	male	female	0.6599	left	correct
378.0488	0.5	incongruent	female	male	0.6022	right	correct
382.5653	0.5	incongruent	female	male	0.6216	right	correct
388.5819	0.5	congruent	female	female	0.6388	right	correct
393.5984	0.5	congruent	female	female	0.6001	right	correct
398.115	0.5	congruent	male	male	0.5175	left	correct
402.6316	0.5	congruent	female	female	0.4937	right	correct
407.1482	0.5	incongruent	male	female	0.476	left	correct
413.1647	0.5	incongruent	female	male	0.5204	right	correct
418.1813	0.5	congruent	female	female	0.7866	right	correct
424.1978	0.5	incongruent	female	male	0.615	right	correct
430.7144	0.5	incongruent	male	female	0.5652	left	correct
435.231	0.5	incongruent	male	female	0.5425	left	correct
439.7475	0.5	congruent	male	male	0.6709	left	correct
444.7641	0.5	congruent	female	female	0.5851	right	correct
451.2806	0.5	incongruent	male	female	0.5215	left	correct
456.2972	0.5	congruent	female	female	0.5027	right	correct
460.8138	0.5	incongruent	male	female	0.515	left	correct
466.3303	0.5	congruent	male	male	0.5614	left	correct
470.8469	0.5	incongruent	female	male	0.6307	right	correct
475.3635	0.5	incongruent	male	female	0.7219	left	correct
