csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10
37829.1796875	n/a	n/a	1431046835.8291626	20843.439453125	n/a	n/a	434448968.2360878	22308.4140625	n/a	497665337.98394775	n/a	n/a	n/a	n/a	-0.0277843379	-0.0813993637	-0.0575788939	-0.0686841502	-0.34435923049999995	0.1975516646	-0.08169738780000001	0.1219594274	-0.051349988	0.38456301789999997	-0.09874128859999999	0.1055782415	0.0075623925	-0.2917607967	0.08701260109999999	-0.0166177783	0.008747872	-0.09081933810000001	0.1855840869	-0.0979988239	0.0936289925	-0.2985287511	0.003452604	-0.0349434781	0.0239539471	-0.0045865749	0.10331401859999999	-0.0456814623	0.16174053	-0.028092805800000002	0.10010637800000001	-0.1081602913	0.1412647993	-0.0408333409	0.0048698196	-0.09786960089999999	-0.3568141045	0.1306671153	0.0466048371	-0.0008740574	0.320624708	-0.3443823633	0.1267501166	-0.0605796484	0.0294710291	-0.042037581500000004	0.012155875900000002	-0.0128402736	0.052268851100000006	-0.0726644952	0.1411034376	-0.0259558979	0.23601347079999999	-0.06670298200000001	0.0680823395	-0.0287145428	0.050621603200000004	-0.0972416899	0.1403634633	-0.1141780225	0.1785953095	-0.1376817675	0.1617555973	-0.1507387269	0.05194951849999999	-0.07503662230000001	0.08991950800000001	-0.07982162200000001	0.0906761199	-0.0505958149	0.0418467989	-0.1594113963	0.069166033	-0.187149249	0.0034032607	0.0534524012	-0.0435460647	0.0394658054	-0.11731191279999999	0.0337091517	0.1608374477	-0.17263009149999994	-0.006525293299999999	-0.053941385099999996	0.0290682199	0.029416238100000002	0.026906279100000003	-0.08508972	0.2169075594	0.11110588789999999	0.11109021890000001	0.1110641056	0.1110275503	0.0181568	n/a	0.0003296693862399998	n/a	0.0665074	n/a	n/a	0.004423234254759999	0.052323	n/a	n/a	0.0027376963290000004	0.00687395	n/a	n/a	4.72511886025e-05	-0.000194228	n/a	3.7724515983999984e-08	n/a	0.00134258	n/a	1.8025210564e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37952.08203125	122.90234375	15104.986099243164	1440360530.5067294	20853.22265625	9.783203125	95.71106338500977	434856895.1511383	22261.478515625	-46.935546875	495573425.7016335	2202.9455604553227	1.662702	32.339027	0.1537776	0.005322821	-0.0041472633000000005	-0.0766375805	0.044581893899999996	-0.18752782739999999	0.1773940889	-0.0784167983	0.0583300704	0.1285119364	0.20269255739999997	-0.072071807	0.22143591170000002	-0.15971279	-0.08531372599999999	0.0766908654	0.1626373399	0.038737745	0.0295778785	0.0288885772	-0.0927759757	-0.0320567539	0.0202492879	0.07443874389999999	-0.0057998234	-0.1685471152	0.030614922200000002	0.1255714341	0.08516854550000001	-0.1834209077	0.0236079076	-0.0038711589000000003	0.10343457269999999	-0.11452079550000001	0.0793702535	0.0610456872	0.09177996869999999	-0.2017964059	0.1394026394	0.012886526399999999	0.1351546381	0.1177067979	-0.2016141486	0.1192490752	-0.0595299467	-0.0586732815	-0.0428146655	0.0867203242	0.0061478592	0.031101827599999996	-0.09289385300000001	0.1824142514	-0.1217724336	0.1813367927	-0.0217791296	-0.011526060900000001	0.1511820592	0.025290105	0.0603932545	-0.028276834900000002	0.08223970679999999	0.09806505789999999	-0.0479145694	-0.0140674268	-0.0794596829	0.0819796716	-0.08139066019999999	-0.0656339583	-0.0841048534	0.10596189199999999	-0.1540419439	0.0081601276	-0.0358106324	0.0778824801	0.017111379399999998	-0.0555311602	-0.0296637083	-0.1430935502	-0.09042623550000001	-0.004806378300000001	0.0141104514	0.0065110962	0.1575649939	-0.04533932139999999	0.0782495781	0.0063963628	-0.0764226295	0.0090688047	0.0303684794	0.0867899438	0.1110641056	0.1109231287	0.1106882998	0.1103598175	0.0105466	-0.007610199999999995	0.00011123077156000004	5.7915144039999936e-05	0.0787215	0.012214100000000006	0.00014918423881000014	0.0061970745622499995	0.0516336	-0.0006893999999999997	4.752723599999997e-07	0.0026660286489600003	0.00473318	-0.00214077	4.582896192900002e-06	2.24029929124e-05	-0.000260542	-6.631400000000003e-05	6.788213376399999e-08	4.397546596000002e-09	0.000884386	-0.0004581939999999999	7.82138596996e-07	2.099417416359999e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38212.41796875	260.3359375	67774.80035400389	1460188887.018448	20869.365234375	16.142578125	260.5828285217285	435530405.2857399	22233.748046875	-27.73046875	494339552.2119179	768.9788970947266	1.405057	27.327911	0.0902566	0.021293030600000002	0.0758088299	0.0403477446	-0.1602808055	0.0292836927	0.0960548392	0.0066755989	0.09029600539999999	0.0513916726	0.0784270024	0.026369545499999997	0.1780163555	-0.1306682495	-0.11076248429999999	-0.0936728994	0.042706420300000006	-0.1124253885	-0.0003011902	-0.1170184252	0.1647161459	-0.0400922534	-0.0364552273	-0.022742285600000002	-0.0109791307	-0.0025237358	0.0682110797	-0.0914847664	0.0013766861999999999	0.0719899184	0.0698739278	-0.073628969	0.0246767657	-0.0507946101	-0.0380524896	-0.14293454460000002	0.0489304888	0.0207262783	0.0731478422	0.009552111700000001	0.1168555525	0.11425141529999999	-0.0049596460999999994	0.06866835980000001	-0.1029655568	0.013370799	-0.045490433	-0.0666880074	0.030277265600000002	0.0266662954	-0.0284113461	0.1441205651	0.014272863700000001	0.0306864979	-0.2330099391	-0.0231942062	-0.0726678034	-0.11550087029999999	0.10429120050000001	0.0877838319	-0.0081884561	-0.033012790800000004	-0.07620582599999999	0.0510077171	0.0878476668	0.06808947230000001	-0.026048288500000003	0.0686765032	-0.0101746982	-0.0628578381	0.0406774497	0.009315288	-0.057784811100000014	-0.0998579863	-0.0362599276	0.12953870039999998	-0.013921106499999999	-0.10217601400000001	-0.0057692942	-0.09421903849999999	-0.0382162644	0.0375559128	0.09954929929999999	-0.0670177009	-0.0612946776	0.0985163614	-0.1065930464	-0.1359690283	0.0633925786	-0.0693529738	0.11098055650000001	0.1105891995	0.1099379598	0.1090283678	0.0147611	0.004214499999999998	0.00021789007321	1.776201024999998e-05	0.123934	0.04521249999999999	0.0020441701562499987	0.015359636355999996	0.0763776	0.024744	0.0006122655360000001	0.00583353778176	0.00458441	-0.00014877000000000033	2.2132512900000095e-08	2.10168150481e-05	-0.000197635	6.290700000000001e-05	3.9059593225e-08	3.957290649000002e-09	0.000994421	0.00011003500000000007	9.88873125241e-07	1.2107701225000018e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38259.80078125	47.3828125	2245.130920410156	1463812355.820938	20880.369140625	11.00390625	121.08595275878906	435989815.4487648	22175.33984375	-58.408203125	491745697.18580633	3411.5181922912598	1.315066	25.577623000000006	0.132725615	0.0038616702000000003	-0.0365567052	0.15414578339999999	-0.0373852989	0.0557379689	0.11182151109999999	-0.0541283704	-0.134416882	0.0042687724	0.0661891913	-0.0536612202	0.0218010488	-0.1690608241	-0.0514269241	-0.0953753972	-0.1463417982	-0.0095677083	0.0156086548	-0.1410477587	0.0744055369	-0.10453417710000001	0.042387691100000006	0.05134086	0.2030937814	-0.0586100402	0.0578372757	-0.060019350599999986	0.0152564208	0.000279976	0.0119166349	0.0114185585	-0.05929840860000001	0.0308405384	-0.0424950702	-0.0339926489	0.1450529666	0.031714177	0.1189822634	-0.0196737149	-0.0539667719	-0.0186902576	0.0571211543	-0.0019466297	-0.1698041976	-0.1172700299	-0.027650447	0.11300007109999999	0.1571220189	0.09362200710000004	-0.06939866509999999	0.0608002581	0.09171662539999999	0.1476711118	-0.133077776	0.1279341118	-0.0946815434	0.039419477599999996	0.0141364414	0.0101016083	-0.0682602337	-0.1006772043	-0.0743518134	-0.1296405842	-0.0550045505	0.0113285837	-0.0131451298	-0.144970494	-0.0766892909	-0.0198630169	-0.0633630433	-0.0078249765	0.0646292599	-0.0578189425	-0.0046209494	0.09573154119999999	0.054983066	-0.057760566799999996	0.1957904384	-0.0731311058	0.0432386459	-0.067343889	0.0582006443	-0.0898409322	-0.0246016417	-0.1397624872	0.0779594816	0.1190566574	0.0427146086	-0.1143502507	0.11085527220000001	0.11008893369999999	0.10881562460000001	0.10704120869999999	0.0154238	0.0006627000000000004	0.00023789360644	4.391712900000007e-07	0.050699699999999986	-0.0732343	0.00536326269649	0.002570459580089999	0.108449	0.0320714	0.00102857469796	0.011761185600999998	0.00433183	-0.00025257999999999965	6.379665639999982e-08	1.87647511489e-05	6.30003e-05	0.0002606353	3.969037800089999e-09	6.793075960608998e-08	0.00101635	2.192899999999996e-05	1.0329673225e-06	4.808810409999982e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38245.98828125	-13.8125	190.78515625	1462755619.6095126	20862.70703125	-17.662109375	311.9501075744629	435252544.6717682	22145.00390625	-30.3359375	490401198.00782776	920.2691040039062	1.276632	24.830097	0.13388021000000006	-0.023212508	-0.1116204	0.1562948544	0.027021854300000002	-0.0122001203	0.0371478038	-0.0205883983	-0.0238446625	-0.1148699267	-0.0105265978	-0.010349331600000001	-0.052159257199999996	-0.081855809	0.0165049691	-0.0831242828	-0.12123017539999999	0.0527742908	0.1428556726	-0.0624944347	-0.1464313203	-0.0812069282	0.0666270961	-0.0012641389	0.0111895074	-0.008892519	-0.1702472799	0.1136138825	-0.0154642277	-0.1095805027	0.0056390928	-0.056213449000000006	-0.021226591800000003	0.0093983712	-0.0788590424	-0.0563312361	0.0947456235	-0.015200340900000001	0.0624950394	-0.0191594288	-0.15304945109999998	-0.0110533519	0.050365301200000004	-0.11177119199999999	-0.0516767142	-0.0378404852	0.0190132662	-0.023214018399999998	0.0287061253	0.12034843710000001	-0.020120979299999998	-0.029087134900000002	0.0356437432	0.1574220939	0.0408688206	0.0340405515	0.0088173859	0.0567754089	0.0929524769	-0.110841254	0.1424259212	-0.0451315403	0.0807275153	0.043142249400000006	0.0202336298	-0.0638552372	-0.0679655109	-0.09051645970000001	0.034685099	-0.0404512972	0.12510655029999998	0.0104191931	-0.0371028885	0.08086432610000001	0.0284447153	-0.1084136566	0.08920703769999999	-0.0603579419	0.0063703012	0.057300325599999986	-0.0349631761	-0.056086835599999996	-0.11077299800000001	0.0268079377	0.0214015764	0.06238225	-0.08206270730000001	0.09070851869999999	-0.0666972784	-0.174116894	0.1106882998	0.10942308369999999	0.1073250918	0.10441029119999999	0.0222591	0.006835299999999997	0.0004954675328099999	4.6721326089999955e-05	0.0918558	0.041156100000000015	0.0016938245672100006	0.00843748799364	0.10053	-0.00791900000000001	6.271056100000013e-05	0.0101062809	0.00304273	-0.0012890999999999998	1.66177881e-06	9.2582058529e-06	-7.533189999999997e-05	-0.00013833219999999998	5.674895157609996e-09	1.9135797556839997e-08	0.000884386	-0.00013196400000000004	7.82138596996e-07	1.741449729600001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38283.77734375	37.7890625	1428.0132446289062	1465647607.7058258	20829.6328125	-33.07421875	1093.9039459228516	433873603.1035767	22137.578125	-7.42578125	490072365.2404785	55.14222717285156	1.2426990000000002	24.170095	0.051832744999999986	0.0090713888	-0.085802855	0.113287156	-0.1377205504	-0.008053623900000001	-0.0407521311	0.0321997802	-0.0363445742	-0.0981257838	-0.060166707300000004	0.0712021213	0.0465334728	-0.1151049989	0.0282478494	-0.06953532330000001	-0.0204020224	0.035402872	0.1296549756	-0.0781496967	0.0738311209	0.0694483458	0.07832965389999999	-0.0323588773	0.1640948777	0.0837532566	-0.061305578099999994	0.1089785901	-0.0003974391	0.045973377999999995	-0.0397865505	-0.0484313625	0.061071756799999995	0.06600757	0.051793277199999994	0.013636508500000002	0.0977756524	0.0190907095	-0.014522581299999997	0.0049855592	-0.0979704243	0.046733976600000005	0.12540171460000002	-0.041879605699999996	-0.024619564	0.0940564793	-0.0175662317	0.0021797459	-0.0365973683	0.0886691112	-0.0554943013	-0.0084736261	0.0356628409	0.0729218846	-0.1445030987	-0.0970925434	0.0231851454	0.0602688096	0.012959194299999999	-0.08298815849999999	0.06611527360000001	0.07485029230000001	0.12585207029999998	0.006653719000000001	0.0413626262	0.0531804686	-0.0914791038	-0.0838127633	0.0642546809	-0.0994923044	0.0216898472	-0.0618461404	0.1322082652	-0.2664121908	-0.059165098799999996	0.0161976474	0.0103752767	-0.020984555499999998	0.0566359	0.0759629501	0.0343799989	-0.0453616518	0.012583493999999999	0.0408375533	-0.104525044	-0.0285154701	-0.0054998059999999994	0.0100048133	0.0412965902	0.0283635749	0.110479702	0.1085926509	0.1054714048	0.10115143789999999	0.016543400000000003	-0.005715699999999994	0.0002736840835600001	3.2669226489999934e-05	0.07968789999999999	-0.01216790000000001	0.00014805779041000022	0.006350161406409999	0.0926911	-0.007838899999999982	6.144835320999971e-05	0.008591640019210003	0.0031608	0.00011807000000000007	1.3940524900000015e-08	9.99065664e-06	0.000209379	0.0002847109	4.3839565641000016e-08	8.106029657880997e-08	0.00100381	0.00011942399999999993	1.0076345160999998e-06	1.4262091775999982e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38276.46875	-7.30859375	53.41554260253906	1465088059.9697266	20853.33203125	23.69921875	561.6529693603517	434861456.80555725	22208.072265625	70.494140625	493198473.75522226	4969.4238624572745	1.190098	23.147022	0.0391813	-0.0416812861	-0.090351073	-0.0484522454	-0.0949317537	-0.041294564	-0.08574532650000001	0.07053713360000001	0.0796332061	-0.0564930562	-0.0290843571	-0.0153259936	-0.071828796	-0.1168578002	0.0304409216	-0.050190167699999996	-0.1518073138	0.012419854499999999	-0.030433945	-0.08057908400000001	0.097916595	0.0605816283	0.1429678108	-0.0191457677	0.0107528855	0.08262818150000001	0.0306878033	0.08537355460000001	-0.022986374900000002	0.031986556299999996	-0.0383278816	-0.046950898	0.116741825	0.22814399859999998	0.1212923623	0.0342672609	-0.0125326846	-0.0341286273	-0.0943800182	0.0039682725	-0.0336327213	0.0385267537	0.0563974509	-0.1351534215	-0.171015487	0.011154746299999999	-0.0062347191	-0.0914132693	-0.08313691179999999	0.0373404944	0.0031388799	-0.024590489700000003	0.0918522648	0.136861124	0.012450259699999999	0.0816348974	0.013620668	-0.0067485960999999995	-0.0749824967	0.0167807149	-0.0292176215	0.00028253400000000003	0.1190987016	-0.1333401705	0.025280439100000003	0.0365978343	0.0679735834	-0.043130101	0.0745424991	-0.131013824	0.0737786092	0.09517799619999999	0.1288342784	-0.13005399539999998	0.0489517037	-0.013606446299999998	-0.0708320576	0.1062350489	0.018469111200000003	0.0742260833	0.011496366499999999	0.0309869463	-0.1511908495	0.0653657254	0.0002379047	0.037929202999999995	0.0327859139	-0.0148604199	-0.1504727612	-0.0271202436	0.1102295573	0.10759888449999999	0.103260836	0.0972842479	0.0209147	0.004371299999999997	0.0004374246760900001	1.9108263689999985e-05	0.0834328	0.0037449000000000093	1.4024276010000071e-05	0.006961032115840001	0.07822719999999997	-0.014463900000000043	0.00020920440321000125	0.006119494819839995	0.00322536	6.455999999999996e-05	4.167993599999995e-09	1.04029471296e-05	0.000427383	0.000218004	1.8265622868900002e-07	4.752574401600001e-08	0.00095435	-4.9459999999999984e-05	9.107839225e-07	2.4462915999999983e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38310.41796875	33.94921875	1152.5494537353516	1467688124.9403226	20800.443359375	-52.888671875	2797.211612701416	432658443.94656754	22225.46875	17.396484375	493971461.15722656	302.6376686096192	1.128771	21.954241	0.07850869999999999	-0.0015292875	0.0043378871999999995	-0.0177106121	0.0453438	0.0084216068	-0.0478570068	0.0059222627	0.0958219107	-0.031842304700000004	-0.17630208670000005	-0.0332167842	0.1443780889	-0.1309670476	0.1404707102	-0.0196504926	-0.013612481000000001	0.14387687359999998	0.035099851200000004	0.0898656524	-0.040607284900000006	0.021410317400000003	-0.0487717217	-0.0186161846	-0.006487168000000001	-0.039714857400000005	0.0033322236	0.0082032304	-0.0244194533	-0.09363160300000001	0.0008951611	-0.0993238407	-0.0106659444	-0.0855119023	-0.0409759138	0.1213470118	-0.1886039803	0.014589718500000001	-0.0101609166	-0.016262439099999998	0.0174232286	-0.07954278320000001	0.022267274500000003	-0.1786988787	-0.0314284526	0.053512272400000005	0.0411289544	-0.0767534833	-0.15374619539999998	0.0917742869	-0.0210736575	0.053588041100000004	-0.013102589	0.0374759277	-0.0219634319	-0.1606482713	0.0847882031	-0.0214216627	0.0489479579	-0.0968795756	-0.1316436224	-0.1365742676	0.10770189039999999	-0.0036322915000000003	0.12160329939999999	0.0417954536	-0.0707757497	-0.1150971784	0.1354443176	0.0969284883	-0.0730744858	-0.0914201794	-0.102605751	0.1533911341	-0.0201009017	0.0880050926	0.0081569852	0.015788181000000002	0.0159749072	-0.1889850684	-0.1035027325	-0.1728763997	-0.0074872546999999985	-0.014065413200000002	-0.0277431549	0.0777190314	0.0782725204	-0.0272755436	-0.0375556863	-0.055650101900000006	0.1099379598	0.1064432791	0.10070086519999999	0.09283197900000001	0.0195191	-0.0013956000000000038	0.00038099526480999985	1.9476993600000104e-06	0.111974	0.028541200000000006	0.0008146000974400001	0.012538176676	0.0433055	-0.034921699999999965	0.0012195251308899974	0.0018753663302500004	0.00302232	-0.00020303999999999982	4.122524159999993e-08	9.1344181824e-06	0.000427383	0.0	1.8265622868900002e-07	0.0	0.000884386	-6.996399999999994e-05	7.82138596996e-07	4.894961295999992e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38306.5859375	-3.83203125	14.684463500976562	1467394526.1870728	20821.4375	20.994140625	440.7539405822754	433532259.5664063	22258.55078125	33.08203125	495443082.881485	1094.4207916259766	1.068814	20.788094	0.10882725	-0.021820986400000002	-0.017035454199999998	0.0137052486	-0.0408757831	0.0305556315	-0.044340329299999995	0.0078563639	0.0652290682	-0.0071166497	-0.1345215487	0.04859979389999999	0.0743161841	-0.0199900135	0.1124596893	-0.003756239	-0.1460713104	0.1094944918	-0.0134145143	-0.0219139634	0.008536399699999999	0.0817410687	-0.035566044500000005	0.0059915112	0.046520558899999995	0.0103995859	0.0019081147	-0.1085771007	0.025977797200000003	0.09029537380000001	-0.0805030053	-0.0483688034	-0.09097080560000001	-0.034745165099999996	-0.0780296634	0.0707982211	0.015387501299999997	0.027423282	-0.023826611299999998	-0.0137556621	0.0308333488	-0.039138483700000004	0.1033134317	-0.0530169229	-0.07978387049999999	0.1052021322	0.024819209100000003	-0.05688382030000001	-0.105757281	0.023020162	-0.0115371226	-0.0305633931	-0.0410996042	0.0071443362	-0.1000384632	-0.1119628124	-0.0169113083	0.0534869692	-0.1150167377	-0.070379046	-0.07243503429999999	-0.1624018487	0.0196988023	0.0631173205	0.0373148783	-0.1232663746	0.0190203428	0.0676334775	-0.0148308421	-0.0118620391	0.0772731012	-0.09647119929999999	-0.0019093549	0.0504008462	0.032479163900000003	-0.0316126308	0.07586277570000001	0.11095077730000001	0.18093013379999998	0.09622597029999999	0.1790981073	0.1421733019	0.1062249225	0.16879278109999998	0.0508180191	-0.1046616304	0.0451888055	0.0035525068	0.0606928196	0.0788909167	0.1096050192	0.105127573	0.09780015460000001	0.08782140769999999	0.0147841	-0.004734999999999996	0.00021856961281000004	2.2420224999999967e-05	0.07084790000000002	-0.04112609999999999	0.001691356101209999	0.005019424934410003	0.0331786	-0.0101269	0.00010255410361000002	0.00110081949796	0.00214557	-0.0008767500000000004	7.686905625000007e-07	4.603470624899998e-06	0.000247348	-0.00018003500000000005	6.1181033104e-08	3.241260122500002e-08	0.000884386	0.0	7.82138596996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38342.5	35.9140625	1289.8198852539062	1470147306.25	20833.869140625	12.431640625	154.54568862915042	434050103.3686867	22336.421875	77.87109375	498915742.1779785	6063.907241821289	1.131352	22.004446	0.08416597	0.005354127199999999	-0.011987468999999999	-0.0852966776	0.0112042901	0.006794007800000001	-0.101658565	0.0594857926	0.08871076259999999	0.023663984199999998	-0.1101236208	-0.0146475295	0.036875204700000004	-0.0428231144	-0.04570171730000002	0.046889460300000005	-0.0488506728	0.0697014512	-0.02746212	-0.09113155560000001	0.0147005903	0.0069521298999999995	-0.051466541799999994	-0.1366964094	0.0455928413	-0.0782994747	0.0650065195	-0.0659520609	-0.010754315	0.0311047426	-0.10171905029999999	-0.0039043866	0.1487058858	0.0418232916	-0.06396575389999999	0.0019762522	0.0420492968	0.014115213	-0.1056989119	0.0095911138	0.0560484281	-0.0313181804	0.0026800518	-0.0265471961	-0.0465122738	0.1251920286	0.011636895900000001	-0.07755389480000001	-0.11732714279999999	-0.0483584816	0.0471571254	0.07079158769999999	-0.0159850133	-0.0204768138	-0.09403729400000001	0.0991869581	0.0694371574	-0.0367696734	0.0064712179	0.0176137951	-0.2173992005	-0.07588519490000001	0.0266914702	0.0218493523	0.0351730677	-0.1100718113	-0.0811707249	-0.1041943421	-0.0583046052	-0.08387056080000001	-0.0536397442	0.0993323852	0.041065458199999995	-0.044030683099999995	0.0801338413	-0.040549524100000005	0.0120649448	-0.05161651019999999	-0.1347058152	0.0969596992	0.057771400099999995	-0.0308731395	0.024374307999999997	-0.0184235118	0.1166110047	0.0158218927	0.0137639153	-0.1241035131	-0.0763282243	0.047978248200000004	0.10923086050000001	0.103653745	0.09456851919999999	0.0822826681	0.00940463	-0.005379470000000001	8.844706543690001e-05	2.893869748090001e-05	0.0281843	-0.04266360000000002	0.0018201827649600012	0.0007943547664900001	0.0331684	-1.0200000000001874e-05	1.0404000000003823e-10	0.0011001427585599999	0.0022199000000000003	7.433000000000049e-05	5.524948900000073e-09	4.927956010000001e-06	0.000427383	0.00018003500000000005	1.8265622868900002e-07	3.241260122500002e-08	0.000416497	-0.000467889	1.73469751009e-07	2.18920116321e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
