csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	a_comp_cor_100	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16
39708.72265625	n/a	n/a	1576782654.990982	21168.251953125	n/a	n/a	448094890.7509804	22714.73046875	n/a	515958980.26795965	n/a	n/a	n/a	n/a	-0.10530009380000001	-0.0819271074	0.0192497985	-0.05964663150000001	0.061167151100000004	0.0724522595	-0.11891097140000001	0.09081410699999999	-0.17434259929999998	0.3126282616	-0.2452839241	0.1265816312	-0.4414474204	0.026723307400000004	-0.1139561883	0.0501196825	-0.22285569719999998	0.0655309038	-0.1062730611	0.0236182524	-0.0005807042	0.0618736111	-0.0619930575	0.0012031824	-0.1982613415	0.0853689433	-0.012392151499999999	0.0807426521	-0.011223004699999999	0.0042987001	-0.0131403552	0.11252508619999999	0.0205332942	-0.2397585847	0.015063681499999999	0.0185659306	-0.0092141418	-0.0230219196	0.10661768519999999	0.1058774467	-0.08747781269999999	-0.0296368157	0.13023089710000002	0.09697249050000001	-0.044884414000000004	0.1816840283	-0.3708203661	0.21141972739999998	-0.08460946300000001	0.3875481526	-0.0213304154	0.08984927279999999	-0.1363463824	0.1902689511	-0.2498619726	0.148694472	-0.1552759025	0.0010628266	-0.0615113345	-0.0206712174	0.050924657699999994	-0.0758374542	-0.09135524119999999	0.0576129613	-0.0477063087	0.0411366036	-0.0502500892	0.0803595131	-0.1088961658	0.1613685865	-0.0865949064	0.025524114599999998	-0.0503896875	0.156553844	-0.1270800849	0.0039246384	-0.08828250619999999	0.0572112907	-0.0177142624	0.12750046439999999	-0.0579125465	0.1125188158	-0.0726535125	0.0223463519	-0.06761045480000001	0.17402901129999998	-0.0371782251	0.1756178983	0.0384027602	-0.11814458480000001	0.0009830061	0.014685594299999999	0.1067946671	-0.0181535149	-0.0860344924	0.0632363803	-0.1313011648	-0.065904363	-0.08908723140000001	0.21325423100000002	0.08976844769999999	-0.023165613199999997	-0.0814710921	-0.0926709193	-0.0570879295	0.1246660107	0.1217078847	0.1216831682	0.1216419777	-0.0286928	n/a	0.0008232767718400001	n/a	0.030164799999999995	n/a	n/a	0.0009099151590399996	0.000176688	n/a	n/a	3.1218649343999986e-08	0.00268564	n/a	n/a	7.2126622096e-06	-0.000140303	n/a	1.9684931809e-08	n/a	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39461.69921875	-247.0234375	61020.578674316406	1557225705.2310946	21149.78125	-18.470703125	341.1668739318848	447313246.9228516	22626.138671875	-88.591796875	511942151.1989174	7848.50647354126	2.054402	36.936012	0.102646472	0.018286421	-0.0883364949	-0.08639168189999999	-0.13311276689999998	0.019295553899999998	0.0527001338	-0.23933421510000005	0.035894071	-0.0488166158	0.0893954408	-0.2535337347	-0.023817851299999998	-0.1651751885	0.10634562609999999	-0.013233691899999999	0.0286491096	0.0999355474	0.0658873083	0.1047274331	-0.027210467000000002	0.009326105999999999	-0.0306767927	0.1328473908	0.1075541401	0.0073899572	-0.11365473279999999	-0.08126412200000001	-0.20072303940000005	-0.0480375188	0.1062427207	0.0700143263	-0.0686886676	-0.0968100365	0.1411388321	-0.10268590710000004	0.1531673852	-0.0251557436	0.050958746799999996	-0.0565485605	-0.0231500375	0.16777985980000001	-0.1367284184	0.053233788399999996	0.0655137919	-0.1386262319	0.0737660191	-0.134772546	0.054395400700000006	-0.134635976	0.19743753600000002	-0.1829892414	0.0765944777	-0.037288357700000004	0.1089678833	0.11075039449999999	-0.0283051579	0.0822549241	-0.1443820522	0.1257080991	0.15700917890000002	0.0878139417	-0.10704817859999999	-0.17051548989999998	0.08442255970000001	-0.1073410464	-0.10008709140000001	-0.0011070347999999999	-0.029829393399999998	-0.24753013	0.0483727537	-0.044537068099999993	-0.2089870709	0.1684918255	-0.0061543323999999995	-0.1053096135	-0.0042091137	-0.09060640199999999	0.0719996799	0.2073615113	-0.061917581299999996	-0.09919225599999999	0.0037662845	-0.003954655	-0.0713980273	-0.040023333	-0.0679869537	-0.017353573100000002	-0.0743917439	-0.0396972502	0.0401977813	-0.02880017	0.061494235099999996	-0.1803718429	-0.0206158944	-0.1491483995	0.149869271	0.0564502768	-0.0232160204	0.030602414900000006	-0.1072625735	-0.0278526282	-0.0466989938	-0.1341756023	-0.07280425509999999	0.10767318960000001	-0.1283419926	0.1216419777	0.12141962949999999	0.12104935019999999	-0.0215747	0.007118099999999999	0.0004654676800900001	5.066734760999998e-05	-0.0131257	-0.0432905	0.00187406739025	0.00017228400049000005	0.0184145	0.018237812	0.00033261778654734397	0.00033909381025	0.00326208	0.0005764400000000001	3.322830736000001e-07	1.06411659264e-05	-8.907549999999999e-05	5.12275e-05	7.934444700249998e-09	2.62425675625e-09	-5.23337e-05	-5.23337e-05	2.7388161556899995e-09	2.7388161556899995e-09	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39382.20703125	-79.4921875	6319.007873535156	1550958230.652237	21152.94921875	3.16796875	10.036026000976562	447447260.6510162	22703.712890625	77.57421875	515458579.01993185	6017.759414672852	2.126199	38.226856	0.13057886	-0.07733784839999999	0.208818714	0.074122144	-0.0910449625	0.068023159	-0.1646749378	-0.0510637625	0.1441517482	-0.09904669199999999	0.0948004775	-0.0813417721	-0.0218925146	-0.14195564970000002	0.0123111737	-0.1224387112	-0.19856755620000002	-0.0235279392	-0.0079004889	0.141916201	0.0665204457	-0.0339789733	0.0445992239	0.0092369346	-0.0229031192	0.08445390550000001	-0.0050879365	0.0871915389	-0.0559068609	-0.016761191	-0.1512863076	0.00010229549999999999	-0.0623326064	0.0959867313	0.0553488987	-0.050487541799999994	-0.0800336432	-0.0244445616	0.031113107999999997	-0.0154181605	-0.1072876841	0.024756161699999998	0.0364028318	-0.1452767404	-0.18671697329999998	0.0413905863	0.1419134138	-0.1502709026	0.0856801059	0.05864303360000001	0.0780803142	0.015426481799999999	0.0814095929	0.0402902702	0.0678035187	-0.0170565536	-0.0071414212	-0.0377355693	-0.0412807932	0.1077565146	0.12246320529999999	0.05096186	0.20945207579999997	-0.0624081462	-0.11156024279999999	0.0564765157	0.029796573599999997	-0.0265736034	0.0186451144	-0.1217746814	0.182991664	-0.061875252900000004	-0.1828685221	0.019775269499999998	-0.0191279525	-0.2332632659	-0.0222200491	-0.0604843817	-0.0112931604	-0.0276480098	0.12953650449999998	-0.027607071299999997	-0.09169725220000001	0.0249571104	0.0450363658	-0.0381336328	-0.1417543402	0.0174076318	0.0238110681	0.047211566600000004	0.0493466663	-0.047151471699999996	0.11804038800000001	0.1246056933	0.18888335420000002	-0.0552972558	-0.10591327	0.0065384964000000005	-0.0775369131	-0.0983694341	0.0660339331	-0.040145528199999996	0.1456759086	0.11430089480000001	-0.0530003878	0.0363326161	-0.1565834601	0.1215101995	0.120893123	0.1198669825	-0.0307446	-0.009169899999999995	0.0009452304291599998	8.40870660099999e-05	0.019461000000000003	0.0325867	0.0010618930168900002	0.00037873052100000017	0.0616376	0.0432231	0.00186823637361	0.0037991937337600004	0.00266056	-0.0006015199999999999	3.618263103999999e-07	7.078579513600002e-06	-0.000347205	-0.0002581295	1.2055131202500002e-07	6.663083877025001e-08	0.0	5.23337e-05	0.0	2.7388161556899995e-09	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39325.94921875	-56.2578125	3164.9414672851562	1546530281.9557035	21176.083984375	23.134765625	535.2173805236816	448426532.91330343	22682.693359375	-21.01953125	514504578.03543466	441.82069396972656	1.3626140000000002	24.498379	0.132346705	-0.0169834426	0.0035831924	-0.0078058324	0.0717601747	0.1056148977	0.0352568426	0.17244017949999998	0.037928866	-0.1571108248	-0.025290896	-0.1292602116	-0.11431249689999999	0.006478820600000001	-0.0118376279	0.22964538140000001	-0.0549239663	0.0703141909	0.1334788164	0.0616374961	-0.0182588757	-0.0459709131	0.19196537789999998	-0.046048583600000005	0.0492639859	0.1386223922	-0.0252242656	0.10393713730000001	0.0835879209	0.0982565233	-0.1573069849	0.0006131911	-0.0029666045	0.06789272910000001	0.1101792598	0.073270134	0.0831499404	0.1203592896	-0.0410807734	-0.1346206017	-0.0263490008	-0.024574121	0.055029580300000006	0.033517617400000005	0.027962484	0.1170983234	0.0449046878	0.0865149943	0.020823631999999998	-0.0739632068	0.1976533536	0.1648629241	0.0368783149	0.17360734260000002	-0.1842680959	0.0145108716	-0.06371159030000001	0.0225035518	-0.22710445780000002	0.0381518323	-0.10714631990000001	0.07068719030000001	0.045627273600000004	0.1062320116	0.0586939079	0.14964046849999998	-0.10819555089999999	-0.0271085845	-0.106750569	-0.0184179395	0.0206464689	-0.1404116109	-0.015407865	-0.09659949470000001	-0.0009620853999999999	-0.19495592309999998	-0.0166125976	-0.0256303546	0.0730625154	-0.13415730720000002	-0.055847688	-0.0321230515	-0.1774651264	-0.1132995088	0.0134569432	-0.06340245629999999	0.1283903398	-0.09441959429999999	-0.042760886100000006	0.0071171648	0.0412610189	0.0170974874	-0.09376188390000001	0.152492043	-0.0649585754	0.0444743265	0.0286531529	0.060826577	0.10299473519999999	0.0963721015	-0.2766340148	-0.08419962119999999	-0.0733926947	-0.04316305559999999	-0.0007910624000000001	-0.0806756128	-0.10666398769999999	0.1213126213	0.12010478890000001	0.1181006348	-0.0197575	0.010987100000000001	0.00039035880624999986	0.00012071636640999998	-0.034974300000000014	-0.054435300000000006	0.0029632018860900012	0.0012232016604900005	0.0777707	0.016133099999999997	0.0002602769156099999	0.00604828177849	0.00193739	-0.0007231700000000003	5.229748489000003e-07	3.7534800121e-06	-5.45509e-05	0.00029265410000000003	2.97580069081e-09	8.564642224681003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39326.44140625	0.4921875	0.24224853515625	1546568993.6792145	21159.740234375	-16.34375	267.1181640625	447734606.78622824	22651.599609375	-31.09375	513094964.86343765	966.8212890625	1.337474	24.046385	0.144449105	0.0167630083	-0.0187765975	0.1311751537	-0.05522418900000002	0.0438478095	0.0282723146	0.0512093429	-0.011072286399999999	0.0113362799	-0.1147932447	-0.1492058726	-0.08104841	-0.0095426052	-0.0812692212	-0.0212326734	-0.18217077829999997	-0.00379819	-0.033751826	-0.0377307103	-0.1356680885	0.0419243808	-0.0077775049	-0.006060142199999999	0.09220139220000001	-0.0683220455	-0.0201087402	-0.0429833684	-0.0176092695	0.0983352192	0.0835807749	0.1114433234	-0.0039458128	-0.1269347357	0.1373948331	-0.053406575	-0.0874149934	0.022328700899999998	0.0702819159	-0.0148306	-0.0810117421	-0.0518284179	0.1560042286	-0.0936645765	0.0309853585	-0.0027511661	-0.0344560154	0.0944716204	0.18379628809999998	0.014954610600000001	0.0240896975	0.0205802397	0.1068181659	0.0852420218	-0.0387012856	0.0679602304	-0.14829011890000002	0.0306026993	-0.0231415626	0.1297063067	-0.0279818698	-0.0387328609	0.0184950611	0.0183475861	0.0319424417	0.0366917162	-0.10785369269999999	-0.0451840792	0.060796428300000004	-0.11313194380000001	0.208646682	-0.09479934890000001	0.0052071192	0.013216193700000002	0.0329000712	0.1539190832	0.0181956819	0.0282844514	-0.0297184429	0.0740702722	0.0560787217	-0.11681489960000001	0.0167126883	0.0656519216	0.028876267599999998	-0.034975316299999996	-0.0062475051	0.0649093448	-0.0652324309	-0.1094442969	-0.1024925001	-0.0419155712	0.0771613426	-0.10320714710000001	0.0531182054	0.04936693650000002	0.0532763747	-0.1053187526	-0.025106674	0.0681208386	-0.0519703641	0.050739027	0.2065588406	0.21301612350000002	0.0310094803	0.05616356769999999	0.0540548615	0.12104935019999999	0.11905633460000001	0.11575891279999999	-0.030753500000000007	-0.010996000000000006	0.0009457777622500002	0.00012091201600000012	0.0124483	0.04742260000000001	0.002248902990760001	0.00015496017288999994	0.0614487	-0.016322000000000003	0.0002664076840000001	0.00377594273169	0.00284453	0.00090714	8.229029796000002e-07	8.0913509209e-06	-0.000541581	-0.00048703010000000004	2.9330997956100003e-07	2.3719831830601e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39293.88671875	-32.5546875	1059.8076782226562	1544009533.4659574	21131.326171875	-28.4140625	807.3589477539062	446532945.7821693	22595.16015625	-56.439453125	510541262.4865875	3185.4118690490723	1.238681	22.270195	0.15729215	-0.008106541	0.0005581456	-0.0006822353999999999	-0.1068987194	-0.0141045064	-0.0068754559	0.10775941730000001	-0.11676698070000001	-0.17803712789999998	-0.09490399869999999	0.010667795400000001	-0.1122064844	-0.0709949201	0.053736997300000006	0.0210759439	-0.0694526322	-0.0045928235999999996	0.101589875	-0.11680435980000001	-0.0027652232	-0.1219910702	-0.04509313	-0.0020955171	-0.0529986492	0.1203551124	-0.09064640369999999	0.0027030510999999998	0.0934171504	-0.10817196859999999	0.0353225848	0.1364897034	0.0614380661	-0.0647856054	-0.050124996799999995	-0.052610075199999995	-0.026109490099999997	-0.0940877683	-0.0317384823	-0.12058499240000001	-0.0718481436	0.1419421407	0.0629827819	-0.0360753414	0.0440848779	-0.0164291016	0.031031317200000002	0.09782530380000001	-0.071828054	0.0969798332	0.1584339865	0.18024881199999998	0.1190010577	-0.022760895	-0.0460145278	0.078753367	0.019813151799999998	0.0481374269	0.0097334841	0.08091008849999999	-0.0299266123	-0.0660311232	0.013525369399999999	0.1890556782	0.0277591017	0.0502824287	-0.18920217050000002	-0.1099841192	0.0659579704	0.036056784700000004	0.11520480849999999	0.0202792397	-0.031807956400000004	-0.1648608432	0.1088953623	0.024405371600000003	0.0008986314	-0.0945592118	0.1099716847	0.0153156824	-0.030187483900000006	0.0171136826	0.16180745859999998	0.0287504475	-0.0648991921	0.0318339798	-0.0730305681	0.0507655727	0.0717096289	-0.1351796847	-0.0199575027	0.028313167900000002	-0.1380431401	0.0846851388	-0.0085875036	0.1525678461	0.0848344681	0.0063745569	0.007351825500000002	0.040544099300000004	-0.0172091079	0.0376303273	0.0683057932	0.1318029412	0.0825144557	-0.0770333403	0.0822596605	0.1207205288	0.11775003070000001	0.11285322490000001	-0.015440100000000003	0.0153134	0.00023839668801000009	0.00023450021956000004	0.077374	0.06492569999999999	0.00421534652049	0.005986735876	0.0518233	-0.009625399999999992	9.264832515999983e-05	0.0026856544228900004	0.00192383	-0.0009207000000000001	8.4768849e-07	3.7011218689e-06	-0.000249565	0.000292016	6.2282689225e-08	8.527334425599999e-08	-0.000135837	-0.000135837	1.8451690569000003e-08	1.8451690569000003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39266.48046875	-27.40625	751.1025390625	1541856488.4027252	21133.083984375	1.7578125	3.08990478515625	446607238.6906472	22555.591796875	-39.568359375	508754721.3072548	1565.6550636291504	1.396408	25.105968	0.165850225	0.1154297021	-0.0785666725	-0.055376183600000004	-0.13172209099999999	0.1290510421	-0.0258083368	-0.021395468799999998	-0.1247183191	-0.10320142300000001	-0.09055235689999999	-0.0181538001	-0.1401568924	-0.0684593679	-0.0356008793	0.11077297130000001	-0.0139663125	0.0763436973	-0.057350810999999995	-0.0446783684	-0.1456925337	-0.017019019	-0.0372598282	-0.0968333157	-0.1322985668	-0.0758355802	-0.028039285299999998	-0.09700605550000001	-0.139055019	0.0294944439	-0.0281324417	-0.0865645755	-0.0635730837	0.0984228114	0.045089108899999994	0.0596647326	0.0671348898	-0.0034521284	0.007312339399999999	-0.0444701761	-0.110721913	-0.1564985124	-0.025920974700000002	-0.0690765067	0.0261018506	-0.1384905031	0.011420038899999999	0.11245512519999999	-0.0458895791	0.0058446361	0.1203014991	0.108566379	0.0277337244	-0.0514522458	-0.0846525813	0.1041320867	-0.01682129	-0.0525918943	0.1044780757	0.06639310179999999	-0.053874603300000004	0.0316443923	0.047499303300000004	0.0966283702	0.0429975791	-0.0543566672	-0.14177518449999998	-0.16632873439999998	-0.17505230010000006	-0.060251676399999995	0.0216749578	-0.0181442973	-0.0360516748	-0.0416462145	0.0430249357	0.0196218056	-0.0223120382	0.1032188638	0.0561219054	-0.015689938400000002	-0.0384030122	-0.0681965401	-0.0459372669	0.029629702	0.1841303527	0.0404550205	0.13669969839999999	-0.0893455501	-0.023075328500000002	0.06531465809999999	-0.017150514	0.1120928301	0.1843224146	-0.12650408300000002	0.0625655994	0.1310182406	0.0273312874	0.11925887660000001	0.0643239332	-0.1347948375	-0.0401667852	0.1463199389	-0.100292196	-0.0299996279	0.0857166593	0.0727340679	0.0037017333	0.120326335	0.1161887065	0.1093977275	-0.0152429	0.00019720000000000157	0.00023234600040999997	3.888784000000061e-08	-0.0238059	-0.1011799	0.01023737216401	0.0005667208748100001	0.0704289	0.0186056	0.00034616835136	0.0049602299552100005	0.0025566	0.00063277	4.003978729e-07	6.53620356e-06	2.84665e-05	0.0002780315	8.103416222499998e-10	7.730151499224999e-08	-0.00014238600000000002	-6.549000000000008e-06	2.0273772996000003e-08	4.28894010000001e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39297.80859375	31.328125	981.451416015625	1544317760.2710116	21135.119140625	2.03515625	4.141860961914063	446693261.0884133	22619.275390625	63.68359375	511631619.19693375	4055.600112915039	1.483635	26.674215000000004	0.096486705	0.0306372089	0.1117341431	-0.0169959714	-0.0396329474	0.1596696326	-0.15044381980000002	-0.001082569	-0.0205983553	-0.0680139395	-0.0536163154	0.0126181624	-0.0876317773	-0.0664701458	-0.1013948567	0.0041711413	0.020210042	0.08434888199999999	0.0391437024	-0.0792865185	0.08210257259999999	-0.12253250339999999	-0.1573224749	0.04227735269999999	-0.01590481	0.0534502591	0.1066966108	0.0673797834	-0.0509265173	0.1424938224	-0.1845231116	0.0766348096	0.027283132	-0.0084328579	-0.0082825787	0.029763318700000006	-0.0020288245	0.07742298360000001	-0.073321437	-0.0318278323	0.0322621031	-0.08212206080000001	0.0207851132	0.1276639282	-0.1311753618	-0.0434380339	0.06538379700000001	0.0378339615	0.0790731516	0.061807441399999996	0.0690713411	0.1026704182	-0.013439443799999999	-0.1198512783	-0.0063901875	0.0966922808	0.0612328234	0.005393278299999999	0.0725874431	-0.0784402716	0.029778180499999998	0.057958098799999996	0.10845481539999999	0.08999609369999999	-0.08429496939999999	-0.0147555269	0.0061315973	-0.1524590079	-0.116728749	-0.0836824784	-0.0302668129	0.0725534447	0.0050315176	-0.12033593640000001	0.1544521864	0.0081695587	-0.0042724157	-0.1116814517	0.01203817	0.1262521655	0.0575395766	-0.1141463582	-0.1127580312	-0.1082277108	-0.0639661287	0.08396307619999999	-0.1355703976	-0.0213914386	-0.0568786763	0.0396039942	0.18239463	-0.0004546522	-0.0672001086	-0.0063170354000000005	-0.0684246376	-0.0343240456	-0.0137594798	0.1227121446	0.06785302480000001	-0.0904739426	-0.0485710249	0.1329790562	-0.10087444779999999	0.021977450699999998	0.0731738113	-0.023896302999999997	-0.009453999	0.1198669825	0.1143757435	0.10540925529999999	-0.0130336	0.0022092999999999987	0.00016987472896000004	4.881006489999997e-06	0.0394215	0.0632274	0.0039977041107600005	0.00155405466225	0.08304199999999999	0.012613099999999988	0.00015909029160999968	0.0068959737639999975	0.00245038	-0.0001062200000000002	1.128268840000004e-08	6.004362144399998e-06	-7.930159999999999e-05	-0.0001077681	6.288743762559998e-09	1.161396337761e-08	-0.000297136	-0.00015474999999999994	8.828980249599998e-08	2.3947562499999992e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39249.48046875	-48.328125	2335.607666015625	1540521717.0667875	21126.517578125	-8.6015625	73.98687744140625	446329744.9788246	22632.44921875	13.173828125	512227757.6392975	173.54974746704102	1.128523	20.289679	0.03072902	0.017453033700000002	0.0429156199	0.06581124740000001	0.0944454992	-0.0799318604	-0.0660115872	0.0253751333	0.0628780483	0.1008059084	-0.1567435215	0.10236530529999999	0.016908163799999997	-0.0750173237	-0.1562872233	0.15358067849999998	0.0318613227	-0.091902496	-0.0206839434	0.0499982734	0.0970460366	-0.0359395784	-0.1654525819	-0.0570429323	0.0947890675	-0.0071204514	-0.0679415602	-0.0567293677	-0.1037900411	-0.0860980084	-0.22259538920000002	-0.0087132811	-0.1622999462	0.0757265901	-0.1388664839	0.09280755560000001	-0.15150781900000002	-0.083450816	-0.0061691254	-0.0135898968	0.13814436289999998	-0.004936718	-0.0714248648	-0.0377663923	-0.0736910797	0.0667766088	-0.0004057722	0.1584604029	0.007092910300000001	0.0115185139	-0.0821155813	-0.08329799	0.0443618301	-0.0412695462	0.0208976649	0.0050299289	0.0981235432	0.1843852893	-0.0686781041	-0.0586176063	0.0306992806	0.070257851	0.0889667329	-0.0167166552	-0.19604650469999998	-0.11522105560000001	0.0806562637	-0.1294215172	-0.068897535	0.0999640337	0.029647605	-0.048671505999999996	0.1097393936	-0.10361882609999999	0.07264405040000001	-0.0655287472	0.1094931453	0.0504464212	-0.0386247074	0.053147956600000004	-0.08882798	-0.0051279216999999995	0.0493667359	0.0386788943	0.0815041064	0.0218658418	0.0508984204	0.06688589589999999	-0.0588401134	-0.09133196019999999	0.0072806227	0.10261912349999999	0.2477056174	0.2378568711	0.08286355690000001	-0.0012351388	-0.1386643766	-0.0060262823	-0.059130912699999996	0.1832640411	0.0516702594	-0.07722682480000001	0.0623859203	-0.0634386063	-0.0549978001	-0.1044593594	0.006934824599999999	0.11934271980000001	0.112315068	0.1009072399	-0.0114706	0.0015630000000000002	0.00013157466436	2.4429690000000004e-06	0.030675	-0.008746499999999997	7.650126224999996e-05	0.000940955625	0.0683115	-0.014730499999999994	0.00021698763024999981	0.004666461032250001	0.00237098	-7.939999999999987e-05	6.304359999999979e-09	5.6215461604e-06	-9.971e-05	-2.0408400000000013e-05	9.9420841e-09	4.165027905600005e-10	-0.000311108	-1.3972000000000006e-05	9.6788187664e-08	1.9521678400000018e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39224.5078125	-24.97265625	623.6335601806642	1538562013.1328735	21149.873046875	23.35546875	545.4779205322267	447317129.8989296	22648.126953125	15.677734375	512937654.4848671	245.79135513305664	1.126359	20.250763	0.147878034	0.1512794506	-0.0372233025	-0.0166508978	0.1279875232	0.0594360394	-0.0163945998	0.083798925	0.0359197537	-0.0040072563	-0.10561231160000001	-0.0736741791	-0.0381408668	-0.0357463448	-0.08424894960000001	0.1502682001	0.0921856908	0.1297727154	-0.16357325890000002	0.0475102926	-0.0197470102	0.0468875779	0.076830427	-0.0366170974	-0.1216209967	0.1384710616	0.051994024699999995	-0.1255836093	0.0332387152	-0.0420736876	0.0300556368	-0.1945704525	0.0454021582	-0.0005421126000000001	0.0140460894	0.043888572800000004	-0.0896593363	-0.0463520105	0.024312110699999997	0.12044065779999999	-0.0228062968	0.1184833092	-0.0707293888	-0.09503687820000001	-0.0297589367	0.048635923399999996	-0.010817548400000002	0.1911405152	-0.015794115	-0.12255140689999999	0.051675131500000006	0.056252312	-0.076458869	-0.0061171863	-0.0021793498	0.006264550799999999	0.1193558031	0.0192650348	0.0140190027	0.0496792148	-0.029677871600000006	0.07865647349999999	0.0349041711	0.0300836043	-0.061409225	0.0102536398	-0.0530860495	-0.0701851718	-0.2251698578	-0.11964734960000001	-0.0763748693	-0.224247316	0.0889917427	0.0719307838	-0.13711907199999998	0.0019635982	0.072090992	0.0889216586	0.0114301102	-0.0975463025	-0.1313105576	0.1474764067	0.015062344299999999	-0.0170346221	-0.11608555720000001	0.0668119578	-0.0973058016	0.0044028628999999994	0.0771167648	0.0522097782	-0.0832995074	-0.0715076289	-0.0760018522	-0.135130231	-0.108052995	-0.0277162747	-0.1370765716	0.0730980889	0.0606793554	0.1444533876	0.0464911731	-0.0070270567	-0.0957142436	0.010029322	0.0388668231	-0.0468607805	0.05041031730000002	0.11875383099999999	0.1100111431	0.0959136145	-0.000553366	0.010917234	3.0621392995600003e-07	0.00011918599821075603	-0.0375837	-0.0682587	0.004659250125690001	0.00141253450569	0.0810006	0.012689100000000007	0.00016101325881000026	0.00656109720036	0.0015883	-0.00078268	6.125879824e-07	2.52269689e-06	0.000114558	0.000214268	1.3123535364e-08	4.5910775824e-08	-0.000187796	0.000123312	3.5267337615999985e-08	1.5205849344000004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
