csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
34074.875	n/a	1161097106.265625	n/a	23706.076171875	n/a	n/a	561978047.4667397	23870.08984375	n/a	569781189.1486969	n/a	n/a	n/a	n/a	-0.026036069199999998	-0.20907425579999997	-0.1415818844	0.1762475073	-0.0810337046	0.0973309166	-0.1684626013	0.0707590109	0.0494251525	-0.054419431799999994	0.0321359882	-0.1620417534	0.0388789814	-0.0558483642	0.126684065	0.16226370140000002	-0.1585686308	0.044812995700000004	-0.186166633	0.1325151187	-0.045768973899999996	0.1171197833	-0.11411847619999999	0.1786361789	-0.087252571	0.0375955071	-0.095335691	0.0660340365	-0.0257453477	-0.0939318909	0.029167398599999998	0.0237139793	-0.08544289769999999	0.10140131599999999	-0.0983894649	-0.0465319021	-0.08738182119999999	0.0380867724	0.0105316198	-0.0629260864	-0.0782935318	0.08660037289999999	0.0260627321	-0.0219606814	-0.2226242849	0.1670240594	-0.1437202206	0.0195113972	0.1737023045	-0.0680740984	0.031000576800000002	-0.19456462019999998	0.0396275433	-0.0292278229	0.020537868799999998	-0.18201017079999998	0.0838465259	-0.046672168099999994	0.15467734800000002	0.1195348606	-0.048938484299999994	0.1393289296	-0.0241224382	0.08817587449999999	-0.0597300208	0.1200053348	-0.0104819696	0.1447258217	-0.0025320513	0.0445892546	-0.08875545039999999	0.0832939487	0.0335751411	-0.0899989947	-0.026005692200000003	0.0700613435	-0.0631410444	0.12343113119999999	-0.0265122005	-0.05758959950000001	-0.10289398570000001	0.0450970892	0.0939060201	-0.0543655898	-0.021655256	0.055007957	0.07682513070000001	0.1123714774	0.1217078847	0.1216831682	0.1216419777	-0.0384059	n/a	0.00147501315481	n/a	-0.0793706	n/a	0.00629969214436	n/a	-0.687226	n/a	0.47227957507600005	n/a	0.00872824	n/a	7.61821734976e-05	n/a	0.0006776439999999999	n/a	n/a	4.5920139073599995e-07	-0.00167856	n/a	n/a	2.8175636736e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33833.9375	-240.9375	1144735326.7539062	58050.87890625	23699.4765625	-6.599609375	43.55484390258789	561665189.3364868	23739.876953125	-130.212890625	563581757.7495155	16955.396884918213	1.597336	27.83226	0.15436029999999998	-0.0094245699	-0.0824806587	-0.008009033	0.168414166	0.035666732	0.027505823500000002	-0.1446339173	0.0297897575	0.0199854606	-0.08481181730000001	0.0820924276	-0.0772570013	0.1001320776	-0.12659371390000002	0.034027418	0.15750363539999998	-0.0302539166	-0.0069246488	-0.0522159924	0.17680859	0.026986813300000002	0.1428334683	0.0390916234	0.0669504195	-0.0170447583	0.030354379900000002	0.0934713817	0.1528003828	-0.0204752479	0.0393303486	0.0230318835	-0.100507847	-0.0767010332	-0.0218011992	0.0224917115	0.0033384646000000004	0.2328583239	0.040421025299999996	-0.0457729734	-0.0492594684	0.049961634299999995	0.09777616130000001	-0.008934306	0.0073793676	-0.0865459764	-0.0053403603	-0.142627382	0.0958960851	0.1626125323	0.0324334799	-0.0483158614	-0.1450971229	0.0250864894	0.0061057446999999996	0.0158917876	-0.12336232	0.050409799400000004	-0.0129157893	0.037667780299999995	0.1705376146	-0.0437080942	0.2165106973	-0.0165375451	0.1326252111	0.0670800704	-0.03320688	-0.004277304799999999	-0.016603647	0.0380970987	-0.0202220956	0.0983558811	-0.041608808399999996	0.044918531	-0.1754562861	-0.0725212276	-0.0895015083	-0.0756431629	0.012371939299999999	-0.1048713018	-0.021781251499999998	0.011417357099999999	-0.09259339970000001	0.0064834727	0.0401826839	-0.1662575106	0.0330261698	0.0378003972	0.007731253299999998	0.1216419777	0.12141962949999999	0.12104935019999999	-0.0218665	0.0165394	0.00047814382225	0.00027355175235999995	-0.111243	-0.03187240000000001	0.012375005049000002	0.0010158498817600006	-0.6282979999999999	0.058928000000000084	0.3947583768039999	0.003472509184000011	0.00814562	-0.0005826200000000008	6.635112518439997e-05	3.394460644000009e-07	0.000494464	-0.0001831799999999999	3.3554912399999964e-08	2.44494647296e-07	-0.00150395	0.00017460999999999996	3.048865209999998e-08	2.2618656025e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33416.359375	-417.578125	1116653073.8791504	174371.49047851562	23661.66796875	-37.80859375	1429.489761352539	559874531.0633699	23620.78125	-119.095703125	557941306.8603517	14183.786502838137	1.554111	27.079102	0.17250050000000006	-0.092758807	-0.0299348993	0.1041688579	0.18249923440000002	0.0335427975	0.11120351789999999	0.0214790286	-0.052994934	0.0731296044	0.0360623377	0.0467180443	0.0944921298	0.031539402599999995	-0.0352526554	0.006927858	0.18268078210000002	-0.0609395265	-0.0916313683	-0.1323679601	0.0248869376	0.061088528600000004	0.0987560625	0.1126301983	-0.0603949845	0.055045568899999994	0.0430164802	0.0079498225	0.1080086484	-0.0468616402	0.0693114007	-0.0740672875	-0.0101252307	0.0510110823	0.0369102453	-0.0312317311	0.1693043089	0.0997625152	0.0227776118	0.0205010391	0.0371510006	0.034591286	-0.0516506645	0.0356183756	0.10019824390000001	-0.0185602331	-0.057418696	-0.24728275579999998	0.0927281024	0.1783475427	0.033194083900000004	0.0898173952	-0.0302485173	-0.08531642689999999	-0.024301878199999998	0.0149087168	0.059345145099999996	0.0467251725	-0.0310418038	0.0005207058	0.1286927862	-0.0515178582	0.1350799483	0.031919138	0.1364572036	-0.0096781253	-0.0251167695	0.02673555	-0.0864805163	0.0433020627	-0.00019080950000000002	0.20117332870000001	0.0576331254	0.0330076262	0.0009746023	0.12155285449999999	-0.0158201522	-0.0322886623	-0.0877374432	0.0611798054	0.0042919416999999994	0.0808172179	-0.0192537413	0.1105151384	-0.054977343899999996	-0.1129614667	0.0073550618000000016	-0.06094213480000001	-0.023691161800000003	0.1215101995	0.120893123	0.1198669825	-0.0385088	-0.016642300000000002	0.00148292767744	0.0002769661492900001	-0.103753	0.00749000000000001	0.010764685009000002	5.610010000000016e-05	-0.610452	0.017845999999999914	0.372651644304	0.00031847971599999707	0.00584597	-0.0022996499999999994	3.4175365240899994e-05	5.288390122499997e-06	0.00048998	-4.48400000000002e-06	2.010625600000018e-11	2.400804004e-07	-0.00181026	-0.00030631	9.382581609999996e-08	3.2770412676e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33728.76953125	312.41015625	1137629894.0921786	97600.1057281494	23656.71484375	-4.953125	24.533447265625	559640157.1985017	23579.7734375	-41.0078125	556005715.3638307	1681.6406860351562	1.189589	20.727596	0.16969454999999994	-0.1551913833	-0.0826715035	0.08892681890000001	0.1596959641	0.027467510499999997	0.1349561138	0.0687832167	-0.0286581504	-0.0723109713	0.0697983027	0.0320285243	0.08968237470000001	0.0411216138	0.0316975006	-0.0599942628	0.0378412089	0.0091070043	0.0589154167	0.0172571772	0.16554365699999998	0.07591784160000001	0.066990958	-0.026878108900000003	-0.1060932123	0.07851288669999999	-0.04779349559999999	0.128159284	-0.09713664359999999	0.1536850275	-0.0590374045	0.0553127411	-0.1638223925	0.08673366	0.0067328271999999995	-0.066565717	-0.1085375767	0.012529976200000001	0.0715637477	0.1339537875	0.0845893317	-0.0361143883	-0.1878876559	0.0902719191	0.1531877575	-0.0941491183	-0.028961011600000006	-0.07898752	-0.0988518668	0.1723146236	0.0285497216	0.1316620389	0.0173449716	-0.0057545239	0.0494897778	0.0534298988	0.1278994926	0.0182260726	-0.0220901219	-0.065741323	0.022125763700000002	-0.0809363411	0.0829117806	-0.022726939100000003	0.040347842	0.0332959012	0.0222547939	0.024337337	-0.09211535779999999	0.1698402396	0.0171014177	0.0378062749	-0.10178535949999999	-0.18520442620000002	-0.0105417757	0.1163060263	0.0809703896	-0.0750839379	-0.1080452911	-0.09389715970000001	-0.09632060529999999	-0.1140354993	-0.004965952	-0.1019187919	0.0381734145	-0.0023051970999999997	0.0498815964	-0.0764838657	-0.1594296701	0.1213126213	0.12010478890000001	0.1181006348	-0.0167174	0.0217914	0.00027947146276	0.0004748651139600001	-0.117306	-0.013552999999999996	0.013760697635999998	0.00018368380899999988	-0.515941	0.094511	0.266195115481	0.008932329121000003	0.00545593	-0.00039003999999999954	2.9767172164900007e-05	1.5213120159999962e-07	0.000215707	-0.000274273	7.5225678529e-08	4.652950984900001e-08	-0.00167779	0.00013246999999999998	1.7548300899999994e-08	2.8149792841e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33327.375	-401.39453125	1110713924.390625	161117.56971740726	23645.03515625	-11.6796875	136.41510009765622	559087687.5402986	23551.185546875	-28.587890625	554658340.6633339	817.2674903869629	1.054748	18.378107	0.10738563000000004	-0.1778373121	0.0452830159	0.0039546076	0.17591080260000005	0.0562684579	0.1309015388	0.0161394327	-0.0149301918	0.0194430196	0.020866678	-0.0819271441	0.0674364484	0.0376849745	0.0610224549	-0.047884477	-0.0335916029	0.0342728598	-0.07191189719999999	-0.0412011333	0.0693904272	0.0138443466	-0.044305711799999994	-0.0312285751	0.0004337373	0.0731053995	0.0770927069	0.0510609571	-0.1215070044	0.12887467689999998	-0.08151611519999999	0.1327951818	0.022057376	-0.0356258273	-0.06645275240000001	0.0236233991	0.1474908372	-0.1078361804	-0.2212747548	0.065819233	-0.008892440699999999	-0.0937703912	0.1034747382	-0.0538069026	0.15224772109999998	0.029795565099999997	0.05169793809999999	-0.1386414798	-0.15013288660000002	0.1779197553	0.053570029299999995	0.1130352402	-0.0323402527	-0.0258052269	-0.0414140819	-0.0244368431	0.062274405199999994	-0.0029657379	0.051241815700000005	-0.0372375676	-0.024758769700000002	-0.0027708284999999997	0.13715699050000002	-0.0041856138	-0.0063322243000000005	-0.0356981211	0.012530938500000002	0.0653892178	-0.003101483	-0.0467715081	0.1299600276	-0.06764116190000001	-0.1110066846	-0.0057293558	-0.0050138834	0.071605895	0.0161228008	-0.025147109700000003	0.0684805617	0.0634778554	0.2673896559	-0.0496730213	-0.0037491186	-0.07275974389999999	-0.0698994295	0.1862111383	-0.0648078377	0.0240342516	-0.11777821849999999	0.12104935019999999	0.11905633460000001	0.11575891279999999	0.00277533	0.01949273	7.7024566089e-06	0.0003799665228529	-0.103948	0.013357999999999995	0.010805186704	0.00017843616399999986	-0.521997	-0.006056000000000061	0.2724808680090001	3.667513600000074e-05	0.00615187	0.0006959399999999999	3.784550449690001e-05	4.843324835999999e-07	0.000422315	0.000206608	4.2686865663999984e-08	1.78349959225e-07	-0.00121076	0.00046703	2.181170209e-07	1.4659397775999996e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33404.109375	76.734375	1115834523.1369631	5888.164306640625	23742.876953125	97.841796875	9573.01721572876	563724206.0112343	23630.45703125	79.271484375	558398499.5057527	6283.968235015869	1.058828	18.449196	0.15650957	-0.101105196	0.0936291059	-0.019100143	0.11663638529999999	0.0223784915	-0.0665930235	-0.0823971738	-0.0311829652	-0.0424826642	0.0240333825	0.0013377673	0.0014560887	0.0913521259	0.130429031	-0.0403261723	-0.0605472751	0.20240602289999998	-0.0723994226	0.1232289853	0.0836778267	-0.023501069399999998	0.0461505114	-0.0683192509	-0.0141656588	0.1071334791	0.0743140085	0.010757006599999999	0.0720923314	0.1713661627	0.0590112829	-0.0087196294	-0.0141952349	0.0230716882	-0.1666475788	-0.0743090467	0.0522599996	0.0547045433	-0.029522691400000002	-0.1671176277	0.0030233209000000002	0.1470371472	-0.1226170738	-0.0975307927	0.0934589857	0.07328843360000001	0.07442969	-0.0877374344	-0.1280070558	0.1004331434	-0.0017665759	-0.118359367	-0.045783805	-0.008053825	0.042155745599999996	0.0740434588	0.0513302743	0.0435112479	0.070577163	-0.0532314646	-0.045388935	-0.0489891817	-0.048920737699999994	0.08618021199999999	-0.0095626064	0.1773489388	0.0040558017	0.08458326529999999	0.0352415774	0.0063212014	0.0341744848	0.0446882302	-0.0714960966	-0.014523293400000001	-0.08820288300000001	-0.0362815138	-0.15764909259999998	0.0272294598	-0.1798130993	0.0365631244	-0.0471763116	-0.0994913307	-0.0774330818	-0.0442030174	-0.004563010300000001	0.1816756409	0.054942113099999995	-0.0375299728	0.1581547102	0.1207205288	0.11775003070000001	0.11285322490000001	0.0110862	0.008310870000000001	0.00012290383044000002	6.907056015690002e-05	-0.156583	-0.052635	0.024518235888999998	0.002770443225	-0.484024	0.03797300000000009	0.23427923257599995	0.0014419487290000068	0.0053397	-0.0008121700000000001	2.8512396090000006e-05	6.596201089000001e-07	0.000178031	-0.000244284	5.967467265599999e-08	3.1695036961000005e-08	-0.00130612	-9.536000000000006e-05	9.093529600000012e-09	1.7059494544e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33515.12890625	111.01953125	1123263865.6025543	12325.336318969728	23754.33203125	11.455078125	131.21881484985352	564268290.2508698	23741.681640625	111.224609375	563667447.1247902	12370.913730621338	1.039567	18.113598	0.10607195999999997	-0.048393691600000004	0.021250481800000002	-0.1253692012	0.1019617833	-0.1463861203	-0.0347523162	-0.0943224461	-0.0745832016	0.0962972377	-0.0221171854	-0.0077782468	-0.0392365952	-0.055440425099999996	0.08998916400000001	0.0351540767	-0.0052607038	-0.027833643999999998	-0.11248148570000001	0.0954361722	0.0332841734	0.0959351926	-0.10855997140000001	0.0269035624	-0.0858504512	-0.0884463318	0.0415290178	-0.0666158463	-0.057922672599999996	-0.010347004	-0.0707657787	-0.0510821681	0.0171395318	0.053507758600000004	-0.09721401939999999	-0.1848141103	0.004018263	-0.012297482700000001	-0.0680563637	-0.0551142781	-0.018313647199999998	0.0864508922	-0.0690753917	-0.05500369769999999	0.0286481508	0.0194602493	0.16268631890000002	-0.1100526778	0.003697115300000001	0.0823156476	-0.1539716523	-0.056569647599999995	-0.0928418339	-0.1233389286	0.0008338028	-0.05861552	-0.0240138794	0.0052842315	-0.025119457999999997	0.0645801822	0.0040062738	0.05901651400000001	0.0153648747	0.0230614443	-0.10048301359999999	0.0707158678	-0.08598541539999999	0.0149505685	-0.07166949660000001	0.0008999733	-0.024642730499999998	-0.10317359890000001	0.0755123176	-0.077179407	0.017267333899999997	-0.023432917999999997	-0.055744768300000004	0.1123401327	0.0365291808	0.1194325253	-0.1634387766	-0.06422167200000001	-0.0250428485	-0.0397357873	0.012375321000000002	0.1227531569	-0.0303829364	0.0875282951	-0.0535718684	0.120326335	0.1161887065	0.1093977275	0.00283999	-0.00824621	8.0655432001e-06	6.79999793641e-05	-0.142193	0.014389999999999988	0.020218849249	0.00020707209999999959	-0.5423020000000001	-0.058278000000000114	0.2940914592040001	0.0033963252840000127	0.00539678	5.7080000000000145e-05	2.91252343684e-05	3.2581264000000173e-09	0.000528746	0.000350715	1.2300101122499995e-07	2.79572332516e-07	-0.00121076	9.536000000000006e-05	9.093529600000012e-09	1.4659397775999996e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33822.91015625	307.78125	1143989251.4377596	94729.2978515625	23748.8984375	-5.43359375	29.523941040039066	564010176.9946901	23775.103515625	33.421875	565255547.1786842	1117.021728515625	1.203696	20.973412	0.10627254	0.0161789877	-0.0973541883	-0.0714234108	0.0815692825	-0.1759476522	-0.018458478799999997	-0.0498652764	-0.09506719179999999	0.1199693443	-0.011675056599999999	0.0331689902	0.0731129075	-0.06374968240000001	-0.0369633389	0.0133111183	-0.026424132700000002	-0.0547689152	-0.0831741515	0.023634729	-0.11484157910000001	-0.0754094096	-0.0477909441	-0.0191638975	-0.1600075586	-0.0894192853	0.1520757465	-0.0781845114	0.0485429313	-0.098226155	0.0315531385	-0.0602652914	0.1119884254	0.1246289107	0.0488201671	0.082097953	-0.0692907495	-0.1443765118	-0.095039184	0.1444723034	-0.0049108809	-0.0190008179	-0.009020783499999999	0.0198354252	0.0072872195	-0.0684564417	0.0689698149	-0.0912634823	0.1537095518	0.0635859429	-0.1901254133	-0.022406564	-0.054256607699999994	-0.1428938884	-0.0431782638	-0.0246048869	-0.0020706388	-0.006725541999999999	-0.0624025899	0.0207284936	-0.0344415535	0.0364256437	-0.0005251954	0.0037334046000000003	-0.0659500211	-0.0574615572	0.0524184346	0.044584379	-0.1024609093	-0.0929115904	-0.10067385570000001	0.039804087599999996	0.21962224739999997	0.0948646949	0.1321667969	0.08643132949999999	0.07198002440000001	0.0678573521	0.0022432123999999998	0.0608636484	0.044901452599999996	0.0780284693	0.041833035	-0.1205342989	0.016369647299999998	0.0423096033	-0.0338203907	-0.0122723365	-0.049362665099999994	0.1198669825	0.1143757435	0.10540925529999999	-0.0139762	-0.016816189999999998	0.00019533416644000002	0.00028278424611609995	-0.120812	0.021381000000000025	0.014595539343999996	0.00045714716100000107	-0.571982	-0.029679999999999932	0.32716340832400004	0.0008809023999999957	0.00553151	0.00013472999999999957	3.05976028801e-05	1.8152172899999884e-08	-0.000104431	-0.000633177	4.00913113329e-07	1.0905833761e-08	-0.00121076	0.0	0.0	1.4659397775999996e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33725.0	-97.91015625	1137375625.0	9586.398696899414	23737.810546875	-11.087890625	122.94131851196288	563483649.55933	23699.75390625	-75.349609375	561678335.2168121	5677.563632965088	1.216125	21.189968	0.07271635000000003	-0.0517155501	-0.1271852357	0.0749899558	0.1061029632	-0.2001646393	0.0274335223	0.0179153698	-0.1350682586	0.0157559124	0.045180875700000005	0.0199227802	0.076249547	0.0156274424	-0.10997178949999999	0.0746673912	-0.0465052244	0.0161064494	-0.0478757562	-0.09516576789999999	-0.1603430744	0.037071059100000005	-0.0101985574	0.0274287192	-0.0055873274	-0.0561394548	-0.13187904949999998	-0.0244156288	0.10076091039999999	-0.0385394005	0.0791797736	-0.0657855375	-0.0157399576	0.045200404900000005	0.0496266125	0.1220365026	-0.0041216951	-0.0499404584	0.0344082496	0.0985019399	-0.0729879053	0.1307450635	-0.0747388088	-0.0237097604	0.0819773825	-0.0881091598	-0.0336784472	-0.15014084519999998	0.10440299630000001	0.0740436892	-0.20351510539999998	0.0472320947	-0.025862999700000004	-0.13690355640000001	0.0428776763	-0.0012192951	-0.0129495176	-0.0416810278	0.0326278379	-0.035118501499999996	-0.1442091001	-0.0089886653	-0.0050747733	-0.0014057655	-0.0260603272	-0.0927043554	-0.0879517072	-0.0523700141	0.0345887611	0.0306538119	-0.09870864730000001	0.09985362710000001	0.0521063296	0.0415953901	0.0059902222	-0.012753903300000001	0.0602095592	0.069051031	-0.0160028082	0.051996605300000005	0.0861324159	0.2030947378	-0.005965414699999999	0.0046319782	0.2087683081	-0.1617518268	0.0534338311	-0.0670353582	0.0449760105	0.11934271980000001	0.112315068	0.1009072399	-0.0291053	-0.0151291	0.0008471184880900001	0.00022888966681000006	-0.10181	0.01900199999999999	0.0103652761	0.00036107600399999966	-0.5758409999999999	-0.0038589999999999462	0.3315928572809999	1.4891880999999582e-05	0.00537214	-0.00015936999999999982	2.88598881796e-05	2.5398796899999945e-08	0.000320094	0.000424525	1.80221475625e-07	1.02460168836e-07	-0.00110013	0.00011063000000000003	1.2238996900000005e-08	1.2102860168999998e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33712.39453125	-12.60546875	1136525545.0306551	158.89784240722656	23706.017578125	-31.79296875	1010.7928619384766	561975269.4143715	23683.931640625	-15.822265625	560928617.957798	250.34408950805664	1.140238	19.867706	0.106974635	-0.1068965899	-0.0851316257	0.0672665497	0.09961679529999999	-0.1234999354	0.0568633581	0.0550045376	-0.022516996	-0.056378043899999994	0.0290847898	-0.0283019595	-0.0263095459	0.0067951018999999994	-0.028065082999999998	0.0372705957	0.0156250097	0.0493210847	-0.005981785999999999	0.0875435276	-0.16720052800000001	-0.0081105625	-0.0248923144	0.0495406447	-0.027486839199999998	-0.12358221009999999	-0.23453760129999998	0.06347119080000001	-0.0119248697	-0.0057518722999999996	-0.0175787967	0.0030528464000000003	0.09363812789999999	-0.0464981726	0.0097319694	-0.0348400777	-0.0250724135	0.0753908226	0.0709527614	-0.0474309061	0.1311584051	-0.09227074699999999	0.1867381364	-0.0030368516	0.1251739835	-0.074911212	-0.020190572	-0.1029297887	-0.0233306783	0.089764655	-0.1327231771	0.0712251912	0.0063938222	-0.015482491599999999	0.0198613765	0.017599496399999998	0.0029840618	-0.0415092522	0.1160821512	0.0025539898000000003	0.0281992578	0.0030085325	-0.11749885130000001	0.0154335715	-0.0252371287	-0.0406450742	-0.1530427589	0.060837575199999994	-0.008223136899999999	0.0754915944	-0.1533257787	-0.048047954500000004	-0.09420281300000001	0.0083825062	0.0635962039	-0.0839556463	-0.0191567213	0.0826359357	0.0288208053	0.0142639018	0.0161468866	0.036456807599999995	0.0307694125	0.1131180855	-0.11084935789999999	0.0245630123	0.023872317400000002	0.0299669585	0.10662721439999999	0.11875383099999999	0.1100111431	0.0959136145	-0.0162494	0.0128559	0.00026404300036	0.00016527416481000002	-0.08949319999999998	0.012316800000000015	0.008009032846239997	0.00015170356224000043	-0.524305	0.05153599999999992	0.27489573302500003	0.0026559592959999913	0.00556206	0.00018991999999999967	3.09365114436e-05	3.6069606399999866e-08	1.53253e-05	-0.0003047687	9.288396049969e-08	2.3486482009e-10	-0.00121076	-0.00011063000000000003	1.2238996900000005e-08	1.4659397775999996e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
