name	intensity-avg	volume
Left-wm-bankssts	97.5433	3274.4
Left-wm-caudalanteriorcingulate	100.4584	3274.0
Left-wm-caudalmiddlefrontal	97.0598	6418.8
Left-wm-cuneus	91.70200000000001	2387.4
Left-wm-entorhinal	82.6637	1280.1
Left-wm-fusiform	93.2018	7446.3
Left-wm-inferiorparietal	97.6704	10304.8
Left-wm-inferiortemporal	90.0889	7431.6
Left-wm-isthmuscingulate	102.2956	3636.8
Left-wm-lateraloccipital	95.1522	10001.0
Left-wm-lateralorbitofrontal	94.8665	6412.9
Left-wm-lingual	90.0813	4739.0
Left-wm-medialorbitofrontal	94.334	2860.7
Left-wm-middletemporal	91.4371	6103.9
Left-wm-parahippocampal	89.3983	1707.1
Left-wm-paracentral	95.4258	4086.4
Left-wm-parsopercularis	97.3757	3543.3
Left-wm-parsorbitalis	86.859	944.1
Left-wm-parstriangularis	96.8734	2938.4
Left-wm-pericalcarine	89.5847	1924.1
Left-wm-postcentral	93.2344	7356.6
Left-wm-posteriorcingulate	99.6572	5076.7
Left-wm-precentral	95.6238	12881.8
Left-wm-precuneus	97.9525	8925.4
Left-wm-rostralanteriorcingulate	96.5017	2714.1
Left-wm-rostralmiddlefrontal	96.8749	12405.9
Left-wm-superiorfrontal	93.6391	16326.2
Left-wm-superiorparietal	97.3062	11191.0
Left-wm-superiortemporal	94.95700000000001	7936.2
Left-wm-supramarginal	96.9763	9380.1
Left-wm-frontalpole	89.5773	213.1
Left-wm-temporalpole	79.7746	661.5
Left-wm-transversetemporal	98.071	848.8
Left-wm-insula	93.8039	10561.8
Right-wm-bankssts	97.3468	2911.2
Right-wm-caudalanteriorcingulate	101.1682	2634.5
Right-wm-caudalmiddlefrontal	95.5935	4613.7
Right-wm-cuneus	92.9982	2766.3
Right-wm-entorhinal	80.0083	887.1
Right-wm-fusiform	90.7666	7753.5
Right-wm-inferiorparietal	96.1514	13361.1
Right-wm-inferiortemporal	87.8216	6708.0
Right-wm-isthmuscingulate	102.4639	2923.3
Right-wm-lateraloccipital	92.6976	9970.4
Right-wm-lateralorbitofrontal	97.0905	6814.0
Right-wm-lingual	88.3947	4708.6
Right-wm-medialorbitofrontal	96.4979	3723.0
Right-wm-middletemporal	88.9969	7497.5
Right-wm-parahippocampal	87.3474	1462.9
Right-wm-paracentral	96.7371	5014.3
Right-wm-parsopercularis	96.2983	2686.6
Right-wm-parsorbitalis	88.9937	1399.8
Right-wm-parstriangularis	95.6131	3873.1
Right-wm-pericalcarine	86.9781	2314.4
Right-wm-postcentral	91.8338	6482.1
Right-wm-posteriorcingulate	100.4981	4087.4
Right-wm-precentral	94.8444	12163.0
Right-wm-precuneus	98.6815	9867.5
Right-wm-rostralanteriorcingulate	101.2279	2223.7
Right-wm-rostralmiddlefrontal	96.5263	14664.1
Right-wm-superiorfrontal	94.5197	17359.9
Right-wm-superiorparietal	96.4668	11365.5
Right-wm-superiortemporal	90.89	6666.8
Right-wm-supramarginal	96.5741	8633.6
Right-wm-frontalpole	89.3297	370.9
Right-wm-temporalpole	77.2263	727.9
Right-wm-transversetemporal	97.11	696.9
Right-wm-insula	92.0463	9507.9
Left-UnsegmentedWhiteMatter	102.0876	33015.7
Right-UnsegmentedWhiteMatter	101.2482	31960.1
