csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14
27157.474609375	n/a	n/a	737528427.1588478	18333.869140625	n/a	336130757.6655617	n/a	18506.171875	n/a	n/a	342478397.467041	n/a	n/a	n/a	-0.08604548029999999	0.0539578814	-0.0033421871999999996	0.0858231768	-0.0628875432	0.09686988490000001	-0.011514705	0.0984281872	-0.0534356958	0.051019141100000005	-0.1565422544	0.0258082383	0.0062005412	-0.1442081227	0.0317643003	-0.0694143882	0.07743389099999999	-0.17175504449999998	0.0835770393	-0.07177036070000001	0.037529846400000004	-0.0802971551	0.0020838753	-0.07039597809999999	0.10750243300000001	0.0029111009999999997	0.0485954424	-0.0767335582	0.0992629757	0.069481192	-0.0836602043	0.0729526968	-0.0049361921	-0.120750545	0.0733360386	0.025526417599999997	0.023831549700000003	-0.1568232505	0.043505660300000006	0.137901875	0.035678762200000005	-0.0009630454	-0.1572902503	0.1088351371	0.06827826070000001	0.0756954879	0.0084487478	-0.128531581	-0.017375253	-0.042949170599999996	-0.0920392526	0.026902207799999998	-0.015102991999999999	0.0097451559	-0.0309132427	0.0339477702	-0.0261635002	0.0748518322	-0.0542187379	0.1381418291	-0.011006882800000001	0.0740269511	-0.1707778861	0.04217609940000002	-0.10798503359999999	-0.08784618300000001	0.0402385251	-0.0168698349	0.11424983679999999	-0.1133732191	0.0730412074	-0.0877317306	0.1465530827	-0.0239483404	0.049668167	-0.040297214500000005	0.0097426555	-0.1161687123	0.0376881539	-0.0515203767	-0.1321571906	0.0702373867	0.015578958200000001	-0.021238498199999997	-0.0384466927	0.088238786	-0.0245582144	-0.049970229500000005	0.0933501311	-0.13658456789999998	-0.0353490781	0.058261705999999996	0.020429741499999998	0.08749226980000001	-0.0689288425	-0.1347457257	-0.05051091519999999	0.10521890560000001	0.0181878032	-0.0157395027	-0.014927698	-0.1403577352	0.1552971483	0.1217078847	0.1216831682	0.1216419777	-0.0189581	n/a	0.00035940955560999994	n/a	0.00599452	n/a	3.59342700304e-05	n/a	0.0619627	n/a	0.0038393761912899993	n/a	0.000612654	n/a	n/a	3.75344923716e-07	-0.000229968	n/a	n/a	5.2885281024000004e-08	-0.000173362	n/a	n/a	3.0054383044000005e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27181.279296875	23.8046875	566.6631469726562	738821944.2147255	18386.076171875	52.20703125	338047796.99798965	2725.574111938477	18511.224609375	5.052734375	25.53012466430664	342665436.5387306	1.268383	23.003695	0.03417481	0.0329902283	-0.0154162052	-0.08879710869999999	-0.1139416265	-0.11320052380000001	0.0675842013	-0.17518248050000002	0.042540883700000004	-0.058886574500000004	0.1166784483	-0.0866474031	0.030125343399999997	0.0122194429	-0.0345164451	0.07902525120000001	0.16000840189999999	0.0144595792	0.0234276768	0.0257101901	0.1013916064	-0.1392832999	-0.0064413247	-0.07012967860000001	-0.073077342	-0.08458419710000001	0.05745164780000001	0.0627852757	0.0146794335	0.047536897300000006	0.132840391	0.0102246965	-0.031672822	-0.0224084513	-0.0649247646	0.0379322473	0.0396314278	-0.0898776628	0.06424086030000001	-0.0365371741	-0.0192360383	-0.0660953016	-0.043837788600000004	0.17787087899999998	0.1220419392	0.031113507999999998	0.1122867089	-0.0026909969	-0.0343874168	0.0671650328	0.074237259	0.0265176832	-0.0123164594	0.0934717043	0.0411221771	-0.0429768149	-0.0106730077	0.019954694	-0.1372651668	-0.11566366550000001	0.0937855771	0.1431006048	0.0835215859	-0.0319646795	0.0046680859000000005	-0.079093528	-0.0864363489	0.0301816129	0.033532603700000004	-0.1541777725	0.038576464	0.060521485199999996	0.1094683268	-0.036281097400000004	0.052551584400000004	0.1346536193	-0.0485661206	-0.041836500299999996	0.038884210499999995	0.11167415119999999	0.014205011000000003	0.10783905	-0.0201799543	-0.0239807416	-0.0260977119	0.1730346715	0.052922335599999995	-0.0289454312	0.0868301851	-0.043915561900000004	-0.09202507900000001	0.09467817560000001	0.0320028956	-0.0812358377	0.0106387172	0.0133973252	0.0473447945	0.1202577341	0.0943641225	0.1275623918	-0.1426224212	0.0681656745	0.1206785262	0.0327905023	0.1216419777	0.12141962949999999	0.12104935019999999	-0.0189264	3.169999999999909e-05	0.00035820861696	1.0048899999999425e-09	-0.00249754	-0.00849206	6.2377060516e-06	7.211508304359999e-05	0.0568372	-0.005125499999999997	0.00323046730384	2.6270750249999978e-05	0.000339619	-0.00027303500000000003	7.454811122500001e-08	1.1534106516099998e-07	-0.000258506	-2.8537999999999987e-05	8.144174439999994e-10	6.6825352036e-08	-0.0002823	-0.00010893799999999997	1.1867487843999993e-08	7.969328999999999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27370.24609375	188.966796875	35708.45032119752	749130371.2324371	18376.626953125	-9.44921875	337700418.17432016	89.28773498535156	18501.234375	-9.990234375	99.80478286743164	342295673.39868164	1.240658	22.500866	0.06240981	0.1435944059	-0.0919748722	0.114922579	-0.1022877023	0.11799012880000001	-0.0292939432	-0.045512210899999996	-0.0381483106	0.0550835479	-0.0118810183	-0.18645595260000009	-0.0376233168	0.1656309927	-0.09751188779999999	-0.1017995748	-0.0664537055	0.0532406128	0.14583506300000001	-0.144071164	0.0148743377	0.0111443201	-0.0819059646	-0.0943304932	0.069775745	-0.029440833399999998	0.0514026747	-0.072052274	0.0327648531	0.1300355032	0.12142179550000001	0.0674958903	-0.1183041546	-0.0399596675	0.0137220566	-0.0959730431	0.1141172585	0.0584301557	0.08857972119999999	-0.0759777092	0.0610130128	-0.0513624379	0.058773780899999996	-0.048232244199999996	-0.005618848399999999	-0.0630056219	-0.1177008432	0.0776230534	-0.0588761914	0.0565813624	0.21470731989999997	0.16004637859999998	-0.0414402875	-0.0678543742	-0.1005671196	0.0949745809	0.1005833413	0.0025357363	-0.09252035939999999	0.10167830900000001	-0.0233022596	0.057075319699999995	0.0082494113	0.0474663525	-0.0851036091	-0.2402703372	-0.0854906808	-0.1155007302	-0.0709406871	-0.0434774141	-0.1029819877	-0.084027701	-0.1446002917	-0.0968975253	-0.0542028367	-0.034146442	-0.0185498692	0.044970548099999993	0.0390435395	0.06561193480000001	0.08921932269999999	0.1837278033	0.0536996988	0.0039818948	0.0002787118	0.1322792216	0.051389200999999995	0.047731646399999994	0.0120352793	-0.011673843	-0.009088186	0.01341054	0.1111460665	0.0596350957	0.054776829000000006	-0.158861837	-0.020416296599999998	-0.09092057390000001	-0.0213223352	-0.05876115	0.0265748642	-0.1536223174	-0.0482994225	-0.09350283359999999	0.1215101995	0.120893123	0.1198669825	-0.018943	-1.660000000000203e-05	0.0003588372490000001	2.7556000000006744e-10	-0.0422185	-0.03972096	0.0017824017422499996	0.0015777546633216	0.0471289	-0.009708299999999996	0.00222113321521	9.425108888999991e-05	0.00044833	0.00010871100000000001	1.1818081521e-08	2.009997889e-07	-0.000254605	3.901000000000001e-06	1.5217801000000017e-11	6.482370602499997e-08	-0.000135633	0.00014666699999999998	2.1511208888999995e-08	1.8396310689e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27182.232421875	-188.013671875	35349.140811920166	738873759.4368324	18358.220703125	-18.40625	337024267.38464737	338.7900390625	18476.19140625	-25.04296875	627.1502838134767	341369648.88038635	1.273403	23.09473	0.13726705	-0.012854058100000001	-0.0342520127	0.0990214202	-0.051649401799999994	0.0452788588	-0.0198834459	0.108109921	0.1751975684	-0.1184700811	-0.0749969016	-0.0616118076	0.1297126848	0.0317498939	-0.11497370300000001	-0.2410923472	-0.0720138484	-0.0817698078	0.0301588211	-0.02476821	-0.07252343230000001	-0.0701330801	0.08983580960000001	-0.050219233200000005	0.022640711400000003	0.0767660028	-0.0489673949	-0.0078964278	0.0167910629	0.011833050900000001	0.1042208541	0.062462244199999996	0.1042246659	-0.08201589179999999	0.1297304657	0.1173182992	-0.0636725534	0.005345420300000001	0.210097562	0.12244007900000001	-0.0565204116	0.09764835300000001	-0.0183066041	0.1800657182	-0.04792714309999999	-0.06128713230000001	0.0196652283	0.054131532999999996	-0.0910182816	-0.1195525036	-0.051172129299999994	-0.0008521358	-0.012144687900000001	-0.1193844201	0.0680813285	-0.0891785897	0.018557924	0.009460833100000001	-0.0420397918	0.0694177991	-0.0439159109	-0.1207855593	0.050998603600000005	-0.1618564804	-0.0019695839000000003	-0.0503652826	-0.1441947525	-0.1383567194	-0.1892691818	0.0261938735	0.08006309910000001	0.0669574778	-0.07834165400000001	-0.1416770682	-0.05761375360000001	-0.0665439263	0.0317060517	-0.0496292325	-0.0366483493	-0.19204754170000002	0.1103602943	0.0276558479	-0.0114642803	-0.0281500394	0.051677849000000005	0.1230058887	0.033036795699999996	-0.06241450940000001	-0.0884371238	0.0912257389	0.1538669661	0.1419268027	0.0206828767	-0.0523758846	0.053478786699999996	0.11263002859999999	-0.0874859015	0.1593243735	-0.09513527109999999	0.028775530299999998	-0.0064722771	-0.0244407913	0.1439548839	0.14942011560000001	0.1213126213	0.12010478890000001	0.1181006348	-0.0139936	0.0049494000000000005	0.00019582084096000002	2.449656036000001e-05	0.00834465	0.05056315	6.96331836225e-05	0.0025566321379225003	0.07048070000000001	0.02335180000000001	0.004967529072490001	0.0005453065632400003	0.0007431689999999999	0.00029483899999999987	8.693003592099996e-08	5.523001625609998e-07	-0.000707682	-0.000453077	2.05278767929e-07	5.00813813124e-07	-0.0005557709999999999	-0.00042013799999999986	1.765159390439999e-07	3.08881404441e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27021.52734375	-160.705078125	25826.122135162357	730162939.9890289	18331.400390625	-26.8203125	336040240.2814064	719.3291625976562	18433.6953125	-42.49609375	1805.917984008789	339801122.87408453	1.328446	24.093012	0.07638258	-0.038833319399999996	-0.0598648496	0.011563428899999999	-0.007916197199999999	-0.1049650244	-0.0999575175	0.0336280552	0.1673239846	0.0476201946	-0.0204719969	0.012338527	0.1328781076	-0.030248384399999998	-0.043333807	-0.009240168299999999	-0.0030311078	0.14901388529999998	-0.1033298133	0.1099536514	0.0801534039	-0.05115981519999999	0.0175266001	-0.1279956868	-0.0638252707	-0.0363503126	0.0761135633	0.050205732	-0.198021408	0.10205108539999999	0.0372559229	0.20229504199999998	0.125333614	0.11666737740000001	-0.0912902592	0.1023144236	0.0936372448	-0.0310677398	-0.00010389709999999999	0.042835971699999996	0.017972306	0.023960841299999997	-0.0145082924	-0.0162430807	0.0398614021	0.11919212529999999	0.0502142879	0.0156420219	0.1709398649	0.21633820620000002	0.044295447300000006	-0.0189165249	-0.0862207672	-0.0070491539	0.1094867385	-0.0277197962	-0.0893460451	0.10918751800000001	0.0009718506	-0.12453946140000001	-0.10241376320000001	-0.1646811011	0.1157211802	-0.06543324730000001	0.0535317358	0.0428140096	-0.105941017	0.0255448504	-0.0277496176	0.0794959401	-0.0586256926	0.056694163099999986	0.1220722208	0.12292778970000001	-0.0831136957	0.2359088818	-0.010226118900000001	0.0388711651	-0.0210943038	0.04942230139999999	-0.0495534168	-0.022863888500000002	0.0314563232	0.0049160749	0.014954689399999999	0.11672025609999999	0.1900690815	0.1203213554	-0.08468584650000001	0.1511961198	-0.06521933190000001	-0.0120652332	-0.1303910967	-0.0291702742	0.0930010864	0.026722346299999998	0.0948619425	-0.0506125544	0.0493273803	0.0074969569	-0.16123313050000002	0.0224651902	-0.10321046699999999	-0.1658874606	0.12104935019999999	0.11905633460000001	0.11575891279999999	-0.0188954	-0.0049018	0.00035703614116000006	2.402764324e-05	0.008213619999999998	-0.00013103000000000246	6.746355350439996e-05	1.7168860900000645e-08	0.0619516	-0.008529100000000012	0.00383800074256	7.27455468100002e-05	-0.000273504	-0.0010166729999999998	1.0336239889289996e-06	7.480443801599999e-08	-0.000596574	0.00011110799999999995	1.234498766399999e-08	3.55900537476e-07	-0.000427139	0.00012863199999999994	1.654619142399999e-08	1.82447725321e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27057.3828125	35.85546875	1285.6146392822266	732101964.6621704	18322.17578125	-9.224609375	335702125.35902405	85.09341812133789	18414.607421875	-19.087890625	364.3475685119629	339097766.50177383	1.309863	23.755987	0.05903555000000001	0.0354792349	-0.1821847888	-0.0829978797	0.03502781	0.0380381486	-0.1565625795	-0.1056490682	0.0290069175	0.1016507482	-0.038424803199999996	-0.0215891873	0.1951390338	0.0823534925	0.1282744121	-0.0074161320999999985	-0.1489579482	0.056822075300000004	-0.08487777490000001	0.0203022122	0.1581561261	0.0876864501	-0.1739045573	-0.1558021313	0.027825575099999996	-0.0163337054	-0.0547246696	0.077006488	0.0844540572	0.0300895298	-0.006888023399999999	-0.032854751200000004	-0.0220595678	-0.0342737373	-0.052114659	-0.0006769972	-0.1789484063	-0.0709754635	-0.0216799456	-0.0121908637	-0.0643532588	0.015955268999999998	-0.1710153106	-0.1478937143	-0.012998485700000001	-0.1081418379	0.1565950075	-0.0025873691	0.028383633	0.037905616600000004	-0.0895855441	0.06724993650000001	-0.1681916226	0.098766248	0.0034796273	0.0497588696	0.0179666249	0.0638841538	0.0592730471	0.0266902711	-0.1476294503	0.0102167924	0.1345023319	0.1143453093	-0.039428648	-0.028864596099999997	-0.18971549780000002	-0.0011774462	0.0349768639	0.1839515521	-0.0223241593	-0.1920708333	0.0146471746	0.1811872542	0.049279198600000004	0.1102515309	-0.07591139940000001	0.0614165874	0.0030554398	0.0136483035	-0.09149765929999999	0.07050964259999999	0.0114659701	-0.023191477999999998	-0.0187415281	-0.0170035596	-0.040887119799999996	-0.009430046	-0.2165814707	-0.081533966	0.01799816	-0.07298589009999999	0.0072542027	-0.161156598	-0.1200082605	0.0723546442	0.1313765691	0.0636574456	0.0110481581	0.0237118913	0.0097277204	-0.0387621517	-0.07810532519999999	-0.0192165539	0.1207205288	0.11775003070000001	0.11285322490000001	-0.0189173	-2.190000000000178e-05	0.00035786423929000003	4.796100000000778e-10	0.00821062	-2.999999999997796e-06	6.74142807844e-05	8.999999999986774e-12	0.019377	-0.04257459999999999	0.00037546812900000014	0.0018125965651599992	-0.000431935	-0.000158431	2.5100381761e-08	1.86567844225e-07	-0.000426284	0.00017028999999999994	2.8998684099999987e-08	1.81718048656e-07	-0.000427139	0.0	0.0	1.82447725321e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27026.6171875	-30.765625	946.523681640625	730438036.5996704	18325.5390625	3.36328125	335825381.9312134	11.311660766601562	18443.279296875	28.671875	822.076416015625	340154551.222538	1.532721	27.797789	0.075237405	-0.0394512572	-0.1095175565	0.07108321349999999	0.0555719679	0.030448095499999998	-0.0441557762	-0.0358177348	-0.11365254699999999	0.08768310970000001	0.020525498899999998	0.0197923143	0.0792295921	0.0292580321	0.060759636799999996	0.0776792434	0.1088030576	-0.15661422220000001	0.1323877195	0.0171839896	0.1363917356	0.0020570098999999997	0.0757914535	-0.0678396113	-0.025066862999999998	0.05606723	0.0193344196	-0.014431006299999997	-0.0038190749	0.043528647999999996	0.0104627497	-0.0049986237	-0.038766941	0.0792364116	-0.07625237929999999	0.0548619995	0.0634335391	0.0111586003	0.006969631600000001	0.0705296971	-0.11064239699999999	0.0668010661	-0.1672726539	0.0099328371	-0.0534027734	-0.1245761324	-0.0653925476	-0.26598488010000004	-0.0085917522	-0.045246267	0.090511486	-0.0128219577	-0.1179365594	-0.042347200599999996	-0.1679566971	0.08899806539999999	-0.0422351049	0.0689720858	0.0488568859	0.007688408000000002	-0.0381504082	0.0476653633	-0.0358240286	0.1638523849	0.0035415137	0.030000938300000002	-0.0481552582	0.047226088099999994	0.0577485159	-0.1934497549	0.10285845449999999	0.0069925935	0.050565091	0.0525433749	0.0699243282	-0.0275788873	-0.17145306829999998	-0.053252128200000005	0.06570438440000001	-0.052322336399999995	-0.1007417647	-0.0272504439	-0.0749424795	0.0044921571000000006	0.0439845616	0.1060246417	-0.080568381	0.083156433	-0.0591862163	0.1107450416	-0.0035472628	0.0889432303	0.0053066671	-0.0281477729	-0.1200968758	-0.013153773300000001	0.1084961008	-0.1030557976	-0.077144546	0.023611453199999997	0.0681655464	-0.0611580538	0.0667061674	0.0037474163	0.120326335	0.1161887065	0.1093977275	-0.0189208	-3.5000000000000313e-06	0.00035799667264000003	1.2250000000000215e-11	0.0249701	0.01675948	0.0006235058940099999	0.0002808801698704	0.0293757	0.009998700000000001	0.0008629317504900001	9.997400169e-05	-9.49189e-05	0.0003370161	1.1357985165920999e-07	9.00959757721e-09	-0.00031835	0.000107934	1.1649748356000004e-08	1.013467225e-07	9.74254e-05	0.0005245644000000001	2.7516780974736e-07	9.491708565160003e-09	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27220.302734375	193.685546875	37514.091068267815	740944880.9510231	18327.736328125	2.197265625	335905918.91327286	4.8279762268066415	18487.9296875	44.650390625	1993.657382965088	341803544.12994385	1.084882	19.675669	0.059071785	-0.0607918049	0.012337639	0.0861206286	0.1005042523	0.08879178439999999	0.054177247000000005	0.012077881	-0.1364425807	-0.0528790258	0.0112715283	-0.0849391767	0.1847981635	0.1640340678	0.0618897921	0.0356975719	0.057981290899999996	-0.012790196799999999	0.11822958539999999	0.22362043420000002	-0.0362968251	0.048484235599999995	0.025263901499999998	0.1436475416	-0.0632840609	0.0804142266	0.0728166184	0.008722115899999999	-0.027563313399999997	-0.019646284	-0.057033965	0.0035024558	-0.0334017476	-0.0989476999	-0.1005490027	0.0153568246	0.09401161150000001	0.0105146045	0.07016289839999999	-0.0195505406	-0.053438186299999996	-0.0516867246	-0.0670842545	0.23954259890000001	-0.1188595817	0.06624296889999999	-0.0322669819	0.0364598934	-0.0324525508	-0.1347455881	0.0125332106	-0.0645482959	0.0200482838	-0.0706880211	-0.1019165266	0.1064186676	0.1460800193	-0.0246777644	0.09149428529999999	0.0999939495	0.0254326473	0.0647149872	-0.105036891	-0.0008451425	-0.0402190725	-0.10803687460000001	-0.1429281849	-0.1063947605	0.1129929884	-0.012449908999999999	0.0904058282	0.0294808482	0.1127622584	0.0831081237	0.0908948599	-0.2666342707	0.031222500499999997	0.042757209299999994	-0.044298417300000004	0.0871438836	-0.06846985900000001	-0.059728416299999997	-0.1459191665	0.0188808497	-0.1226355685	0.0518790171	-0.0299055131	-3.64796e-05	0.1015819874	0.11967220560000001	0.08635507380000003	0.0527292605	-0.10158551140000001	0.0434527354	0.0320717495	0.0583315516	-0.1156311152	-0.0550542482	0.1671290502	0.0126972771	-0.0089702807	-0.1108535616	0.0824212244	-0.11510517	0.1198669825	0.1143757435	0.10540925529999999	-0.00966335	0.009257450000000002	9.338033322249997e-05	8.570038050250004e-05	0.00782069	-0.017149409999999997	6.11631920761e-05	0.00029410226334809986	0.0144338	-0.0149419	0.00020833458244000003	0.00022326037561000005	-0.000181935	-8.701610000000003e-05	7.571801659210003e-09	3.3100344225000005e-08	-0.000335951	-1.7600999999999956e-05	3.097952009999984e-10	1.1286307440099997e-07	-0.000152418	-0.0002498434	6.242172452356e-08	2.3231246724000003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27139.7109375	-80.591796875	6495.03772354126	736563909.7710571	18327.93359375	0.197265625	335913149.8169098	0.03891372680664063	18481.4609375	-6.46875	41.8447265625	341564398.3843384	1.006284	18.250198	0.07081574	-0.056693241799999995	0.0264985662	0.063207456	0.0757288332	0.0625554844	0.0445820009	0.1196009982	-0.048289088099999995	-0.040014030299999996	-0.0369838662	0.0131540073	0.050382827699999994	0.046651073099999996	-0.0388598194	0.1314644711	-0.0700465411	-0.18238939510000002	0.059203363700000004	-0.0906452653	-0.1493690616	-0.0106575451	0.013339048700000002	0.1310506836	-0.0092368529	-0.027248859900000002	0.050631131399999994	0.1102316965	-0.0068794266	-0.2109351892	0.058915550899999995	-0.1521218067	-0.026298181299999997	-0.1271616149	-0.033244983799999996	0.0697926378	-0.0650828341	0.0566362942	0.007552439599999999	-0.0027155023	-0.0808671176	0.045943717800000006	0.1165437726	-0.0102435454	0.08110327190000001	0.0201841104	0.1655061988	-0.054439972999999996	0.0325272025	0.0049786757	-0.11291400380000001	-0.0594462294	0.0107567724	-0.0668759902	-0.0202804051	0.053182681399999994	0.0056332764000000006	-0.1030335638	0.0759416119	0.0634882905	0.0079321382	-0.0552616587	-0.1239058343	0.0002248516	-0.0477279546	-0.0157609025	-0.06862825019999999	0.0437988667	0.16820571510000001	-0.017138471000000002	0.0520506437	0.0883937632	-0.1770953102	-0.15392479779999999	0.0769422437	-0.0232748649	0.041766429	0.0714708223	0.0255066016	-0.0702433762	0.054233116399999996	-0.0707570704	-0.1550944541	0.10401793710000001	-0.0089365652	-0.052908627800000003	0.0045528441	-0.144392199	-0.07512275139999999	-0.0791603004	-0.0243820752	0.0949866834	0.0153165492	-0.0347307506	0.0371352517	0.0356693593	-0.022442855	0.0302255292	0.1162145697	-0.0178163064	0.0152330891	0.2118104115	0.008698059499999999	-0.0035242109999999998	0.11934271980000001	0.112315068	0.1009072399	-0.00597614	0.00368721	3.57142492996e-05	1.35955175841e-05	-0.00500522	-0.01282591	2.50522272484e-05	0.00016450396732809998	0.0293535	0.0149197	0.0008616279622500001	0.00022259744809	0.000256421	0.000438356	1.9215598273599998e-07	6.5751729241e-08	-1.3325600000000005e-05	0.0003226254	1.0408714872516e-07	1.7757161536000011e-10	-0.000125741	2.6676999999999992e-05	7.116623289999994e-10	1.5810799081000004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27095.4453125	-44.265625	1959.445556640625	734163156.6826782	18318.013671875	-9.919921875	335549624.88299936	98.40485000610352	18488.775390625	7.314453125	53.50122451782226	341834815.4449806	1.001852	18.169825	0.06849010000000001	-0.0913241375	0.0190754424	0.0056613204	0.0994082358	0.0796606204	0.0273227011	0.121228726	0.0385799552	0.0090948868	-0.0549023293	-0.0589369862	0.13303267189999998	-0.010087622	0.0812405325	0.0284074242	-0.013563121899999999	-0.0486457913	-0.052135962800000005	-0.0077300717000000005	-0.06044866610000001	-0.1412768435	0.08775072460000001	0.0432815606	0.1520296049	-0.0080690664	-0.1165320638	-0.1996466567	-0.0552353933	0.0411364019	0.0819620115	-0.0657424165	0.0404085576	0.206794881	0.13536876009999999	-0.1741305054	-0.0331870548	0.0029454905	0.0736213977	-0.08641465050000001	0.0384153759	-0.0050810692	0.0617907924	-0.03710349	-0.0084992345	0.0558792556	-0.1075556124	0.0065621613	0.014228863999999999	0.2236279309	-0.045796408600000005	-0.0960598997	0.0060902813	0.0038739893	-0.0331051793	0.09586451289999999	-0.0024757038	-0.07971215150000001	0.0891322315	0.1177262152	-0.005734233199999999	-0.11905347150000001	-0.0336416885	-0.0208925141	-0.0366181392	-0.0050824799	-0.0960495362	0.046962398600000003	0.0506405144	0.0046359458	0.033409742400000005	0.0506202303	0.136373603	-0.0695108128	-0.0322645287	-0.1168479438	0.2078493386	-0.0819202835	-0.0370010858	-0.1438447397	0.1219686442	-0.0572115445	0.0888989981	-0.16832911960000002	0.052101281900000004	0.06717398549999999	-0.0066418623	-0.0446230595	0.149424348	-0.0004109844	-0.017011439	-0.0715374852	0.0043292222	-0.0199874558	0.0010625671	0.0729859836	0.1291122871	-0.0441672158	-0.1117074295	-0.061605497599999996	-0.13675326869999999	-0.042376673899999995	-0.16080354089999999	-0.1420634311	0.11875383099999999	0.1100111431	0.0959136145	-0.00552146	0.0004546799999999998	3.04865205316e-05	2.067339023999999e-07	0.012899	0.017904220000000002	0.00016638420099999998	0.00032056109380840014	0.0108602	-0.0184933	0.00011794394404	0.00034200214489	-5.50766e-05	-0.0003114976	9.703075480575998e-08	3.0334318675599998e-09	-0.000296825	-0.00028349939999999996	8.037190980036003e-08	8.810508062500002e-08	-0.000163502	-3.776099999999998e-05	1.4258931209999985e-09	2.6732904003999998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
