onset	duration	trial_type	img_gender	word_gender	response_time	response_hand	response_accuracy
1.0348	0.5	incongruent	male	female	n/a	n/a	miss
5.5763	0.5	incongruent	female	male	n/a	n/a	miss
11.6011	0.5	congruent	male	male	0.6094	left	correct
16.1176	0.5	incongruent	female	male	0.5058	right	correct
22.1341	0.5	congruent	female	female	0.944	right	correct
28.6506	0.5	congruent	male	male	0.4893	left	correct
33.1838	0.5	incongruent	female	male	0.8099	right	correct
37.692	0.5	incongruent	male	female	0.5985	left	correct
42.7085	0.5	congruent	male	male	0.5829	left	correct
47.2333	0.5	congruent	male	male	0.5679	left	correct
52.2498	0.5	congruent	male	male	0.5762	left	correct
58.7663	0.5	congruent	female	female	0.6065	right	correct
65.2994	0.5	incongruent	male	female	0.9991	left	correct
69.816	0.5	congruent	male	male	0.5843	left	correct
74.3325	0.5	incongruent	male	female	0.7547	left	correct
78.8657	0.5	incongruent	female	male	0.7693	right	correct
83.3822	0.5	incongruent	female	male	0.7706	right	correct
88.4154	0.5	congruent	female	female	1.2302	right	correct
93.4652	0.5	incongruent	male	female	0.8862	left	correct
98.4817	0.5	congruent	female	female	0.9315	right	correct
103.5149	0.5	incongruent	female	male	0.9681	right	correct
108.5481	0.5	congruent	female	female	1.2478	right	correct
113.5812	0.5	incongruent	female	male	1.3305	right	correct
118.0978	0.5	incongruent	female	male	1.3217	right	correct
122.6143	0.5	congruent	male	male	0.6629999999999999	left	correct
127.6308	0.5	congruent	female	female	1.0353	right	correct
133.1473	0.5	incongruent	female	male	0.7716	right	correct
138.1638	0.5	incongruent	male	female	1.7319	right	incorrect
142.6803	0.5	congruent	male	male	0.8712	left	correct
147.6968	0.5	congruent	male	male	0.7235	left	correct
152.2134	0.5	incongruent	male	female	0.8028	left	correct
156.7466	0.5	congruent	male	male	1.0224	left	correct
162.263	0.5	congruent	female	female	0.7508	right	correct
167.2796	0.5	congruent	female	female	0.6759999999999999	right	correct
171.7961	0.5	incongruent	male	female	0.7083	left	correct
176.3126	0.5	incongruent	male	female	0.8227	left	correct
180.8291	0.5	congruent	female	female	0.731	right	correct
186.8456	0.5	incongruent	male	female	0.7003	left	correct
192.3621	0.5	incongruent	male	female	1.6215	left	correct
197.3786	0.5	congruent	female	female	0.7138	right	correct
202.3951	0.5	incongruent	female	male	1.7721	right	correct
207.9116	0.5	incongruent	female	male	0.8505	right	correct
212.4281	0.5	congruent	female	female	0.7278	right	correct
217.9446	0.5	incongruent	female	male	0.7051	right	correct
223.4611	0.5	congruent	male	male	0.6943	left	correct
227.9776	0.5	incongruent	male	female	0.7017	left	correct
233.4941	0.5	incongruent	female	male	0.772	right	correct
238.0107	0.5	congruent	male	male	0.6163	left	correct
242.5272	0.5	incongruent	female	male	0.8126	right	correct
247.0437	0.5	incongruent	female	male	0.6759	right	correct
252.0602	0.5	congruent	female	female	0.7082	right	correct
256.5767	0.5	incongruent	female	male	0.7485	right	correct
261.1099	0.5	congruent	male	male	0.6532	left	correct
266.1264	0.5	congruent	male	male	0.5595	left	correct
272.1429	0.5	congruent	female	female	0.6567	right	correct
277.1594	0.5	incongruent	male	female	1.591	left	correct
281.6759	0.5	congruent	female	female	0.5673	right	correct
286.1925	0.5	congruent	female	female	0.6336	right	correct
290.709	0.5	congruent	male	male	0.8249	left	correct
297.2255	0.5	congruent	male	male	1.2001	left	correct
301.742	0.5	congruent	female	female	0.6005	right	correct
307.7585	0.5	congruent	female	female	0.9777	right	correct
313.275	0.5	incongruent	male	female	0.907	left	correct
317.7915	0.5	incongruent	female	male	0.6944	right	correct
322.308	0.5	congruent	female	female	0.6637	right	correct
327.8245	0.5	congruent	female	female	0.965	right	correct
332.341	0.5	congruent	male	male	0.6883	left	correct
336.8575	0.5	incongruent	male	female	0.6847	left	correct
341.3741	0.5	congruent	female	female	0.5989	right	correct
345.8906	0.5	incongruent	male	female	1.0442	left	correct
350.4071	0.5	incongruent	male	female	0.6995	left	correct
354.9236	0.5	congruent	male	male	0.7379	left	correct
359.4402	0.5	incongruent	female	male	0.6591	right	correct
363.9567	0.5	incongruent	female	male	1.0244	right	correct
368.9732	0.5	incongruent	male	female	0.6677	left	correct
373.9897	0.5	incongruent	male	female	0.593	left	correct
379.5062	0.5	congruent	male	male	0.5803	left	correct
384.0227	0.5	congruent	female	female	0.7747	right	correct
389.5392	0.5	incongruent	female	male	0.6619	right	correct
394.0557	0.5	congruent	male	male	0.6583	left	correct
399.0723	0.5	incongruent	female	male	1.0644	right	correct
405.5887	0.5	incongruent	male	female	0.6308	left	correct
411.6052	0.5	congruent	male	male	0.6411	left	correct
416.1217	0.5	incongruent	male	female	0.6055	left	correct
420.6382	0.5	incongruent	male	female	0.6098	left	correct
427.1547	0.5	incongruent	female	male	0.7090000000000001	right	correct
432.1712	0.5	congruent	male	male	1.2703	left	correct
437.6877	0.5	congruent	female	female	0.6356	right	correct
442.2042	0.5	incongruent	male	female	0.633	left	correct
446.7207	0.5	incongruent	female	male	1.2982	right	correct
451.7373	0.5	congruent	male	male	0.6905	left	correct
456.7538	0.5	congruent	male	male	0.6198	left	correct
461.2703	0.5	incongruent	male	female	1.0751	left	correct
465.7868	0.5	incongruent	female	male	0.6914	right	correct
470.3033	0.5	congruent	female	female	0.6068	right	correct
475.3198	0.5	congruent	female	female	0.6101	right	correct
