csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
34830.49609375	n/a	n/a	1213163458.136734	22453.642578125	n/a	504166065.0261879	n/a	22704.96484375	n/a	n/a	515515428.55592346	n/a	n/a	n/a	-0.019610251000000002	-0.1047169731	0.06374223700000001	0.18701756	-0.0623710262	0.049609876799999994	-0.0096201829	0.0041083856	-0.0080683951	0.0058470445	-0.093166521	0.035067588999999996	-0.053166357000000004	-0.0090100497	0.0127880744	-0.0807935065	0.0414542728	-0.0691008745	0.0016856556	-0.043050825	0.15398336810000002	-0.03510717	0.1644677053	-0.10844127070000001	0.0239407849	-0.0057017239	-0.1172931208	0.032262417	-0.05057266059999999	0.1128707384	0.0253738023	-0.11354470900000001	-0.0387410495	0.0626134475	0.0231257229	-0.0689500821	-0.0096710987	-0.0688813184	0.0869738773	0.0650174427	0.1046313527	-0.0591507791	-0.1671452402	0.14469996640000002	0.1067415767	-0.0945400081	-0.0264413712	-0.0780277311	-0.043097047699999995	0.0859957092	-0.0486245721	0.0451263779	-0.0366343847	0.0118548689	0.19473269940000001	-0.0442078451	0.0481397117	-0.0313904096	-0.0140545291	0.0586783644	-0.0163118927	0.0790686012	-0.032642496800000004	0.0527199905	-0.0357458604	0.0613985846	-0.028123075499999997	0.1664511465	-0.0822021706	0.0213473074	-0.0886237702	0.028622724900000007	-0.2227683762	0.0560961843	-0.058650170700000004	0.00021179619999999998	0.0287695635	-0.028152553700000006	0.0367107276	0.0632011809	-0.0385612783	-0.0714260035	0.1404755472	-0.0530711346	-0.008146690600000001	0.15568311070000002	0.0345072735	-0.044007261799999996	-0.0738721628	0.033310619900000005	0.0428666236	0.08680520470000001	-0.0017091797	-0.0998464473	0.1463085962	0.139303429	-0.1189729817	-0.1549824742	-0.1109515302	-0.08091464599999999	0.1753407939	0.1217078847	0.1216831682	0.1216419777	0.0103984	n/a	0.00010812672255999997	n/a	0.015873499999999995	n/a	n/a	0.0002519680022499999	-0.0259936	n/a	n/a	0.0006756672409599999	-0.000235846	n/a	n/a	5.5623335716e-08	0.000654043	n/a	4.27772245849e-07	n/a	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0
34821.859375	-8.63671875	74.59291076660156	1212561890.3322756	22470.509765625	16.8671875	504923809.12704855	284.50201416015625	22717.908203125	12.943359375	167.53055191040042	516103353.12561417	1.253049	18.225437	0.08616428999999999	-0.0064951021	-0.0184859619	0.0762325871	0.06115740820000001	-0.0410166963	0.0929763415	-0.07851544419999999	-0.0141981675	-0.0346070302	0.043813286900000005	-0.1025772745	-0.0389530196	-0.1922518509	-0.0292259915	-0.0814438327	-0.06324888570000001	-0.08338581099999999	0.1668484097	0.0004404448	0.1559219845	-0.07528246200000001	-0.1221235851	0.11650129109999999	0.0355340808	0.115146013	-0.0855408659	-0.2202105557	0.05839048030000001	-0.0255904725	0.1123917615	0.0752360267	-0.0598516079	-0.0751049419	0.11112860529999999	-0.1632292247	0.1009321178	0.1528824217	0.069724996	-0.0137865101	0.0420522659	0.0380651043	0.0183736148	0.0400744536	-0.1000849902	-0.18147770859999998	-0.0397658688	0.1156289512	0.0154766976	-0.0084561421	0.05849998400000001	0.0543684309	0.023222393799999998	-0.1124211166	-0.021275995	0.0614765373	-0.1024442198	0.032604253199999995	-0.0756718231	-0.014030068500000001	-0.0934406158	-0.031851929	0.2333005675	-0.0370873076	-0.06491932339999999	-0.0655181433	0.008178767	0.10903884650000001	0.08775288199999999	-0.0589053266	0.0716719064	-0.0098070341	-0.1678025532	0.0260899672	0.14948955949999998	-0.0247393066	-0.0872985314	0.0028292796000000003	-0.0520215279	0.0560609546	0.112498431	-0.0152551368	0.1046296076	-0.1475517631	0.0404454261	-0.0150912206	0.2729681867	-0.0094754235	-0.1546491377	0.0033552334	-0.0686983791	-0.0801692694	-0.0375777814	-0.0112801142	0.128245856	-0.0007778409	-0.0462579546	0.1358735163	-0.1254064693	0.15514870960000002	0.1196541549	0.09614816429999999	0.1216419777	0.12141962949999999	0.12104935019999999	0.00870741	-0.0016909899999999981	7.58189889081e-05	2.859447180099994e-06	-0.0120652	-0.0279387	0.0007805709576899999	0.00014556905104	-0.0287616	-0.002768	7.661823999999997e-06	0.0008272296345599999	-0.0008470329999999999	-0.0006111869999999999	3.7354954896899993e-07	7.174649030889996e-07	0.000504867	-0.000149176	2.54890687689e-07	2.2253478975999998e-08	-0.000314969	-0.000314969	9.9205470961e-08	9.9205470961e-08	0.0	0.0	0.0	0.0
34647.3359375	-174.5234375	30458.430236816406	1200437887.565979	22476.9921875	6.482421875	505215177.796936	42.02179336547852	22663.759765625	-54.1484375	2932.0532836914062	513646006.71396255	1.388359	20.193502	0.06794473	-0.09456169769999999	-0.1102838399	0.0045713977	0.0724822295	-0.1007736168	0.0505566789	-0.0549910401	-0.0896976793	0.0752930166	0.0497848031	0.022769509	-0.1554293654	-0.09675743869999999	-0.1082817208	-0.16826133140000002	0.021537720299999997	-0.0009984975999999999	0.0354013048	0.0554706788	-0.0491931625	-0.1303242093	0.10599237800000001	-0.05884391980000001	-0.030936246	0.1462888141	-0.1104984294	0.040413044	0.0271686093	-0.0373657031	0.0334323748	-0.0971338714	0.1010913246	0.13391258080000001	0.0842809744	0.11675108810000001	-0.0965869586	0.14748597060000002	-0.014784029399999999	-0.016160295	0.1250606862	0.0418218314	0.012271684199999999	0.0387589464	-0.11777290130000001	0.046357610300000004	0.0168940209	-0.0434987664	-0.058908203799999996	-0.099026572	0.010845232	-0.08624167070000001	0.0372446256	-0.1582445181	0.0994046195	0.059807355199999995	-0.0006727758	0.1060122694	-0.0637567542	0.0403481636	-0.0386947833	0.0046450303	0.0876595144	-0.071135028	0.024199473399999998	0.1305648543	0.025079316600000002	0.1301683172	0.0771015215	0.0032923393	0.17183952530000002	-0.045246253	0.0051576642	0.07958474900000001	0.012009685400000001	0.14427040130000002	-0.0827137951	-0.0308799722	-0.12246936900000001	0.0429346508	0.10864810300000001	0.0190584985	-0.0725246361	0.0427329162	-0.0229211881	0.2131132305	0.07914111900000001	-0.0906526076	0.0675259713	0.0746115929	-0.12482416439999999	0.09318028800000001	-0.1283886759	0.0535438085	-0.0953595638	0.1311139631	0.0239495777	0.024481438199999997	0.0602407283	-0.1873459003	0.0238159	-0.001613254	0.1215101995	0.120893123	0.1198669825	0.00756464	-0.0011427700000000006	5.72237783296e-05	1.3059232729000007e-06	-0.0180234	-0.005958200000000002	3.550014724000003e-05	0.00032484294756000013	-0.0251593	0.0036022999999999993	1.2976565289999996e-05	0.0006329903764899999	2.27292e-05	0.0008697621999999999	7.564862845488399e-07	5.166165326399998e-10	0.000335992	-0.00016887500000000005	1.1289062406399994e-07	2.8518765625000012e-08	-0.000208777	0.00010619200000000003	4.3587835729e-08	1.1276740864000005e-08	0.0	0.0	0.0	0.0
34683.73046875	36.39453125	1324.5619049072266	1202961159.228897	22561.3984375	84.40625	509016699.4556274	7124.4150390625	22686.63671875	22.876953125	523.3549842834474	514683485.60853577	1.355473	19.715179	0.13593882	0.07606470650000001	-0.063533739	0.022885536	-0.2173631289	0.024417339500000003	0.11546362130000001	-0.0982876975	0.0100053621	-0.0867500588	-0.1020719842	-0.0079534513	-0.18878041510000002	0.0019867278	0.009722880699999999	0.0008432222	0.0252887306	-0.0857874704	0.0873228946	-0.052296215599999994	-0.09190955880000001	0.1068449403	-0.024128804700000003	-0.11986344130000001	0.10298911890000001	0.11962046609999999	-0.21453015260000002	-0.0945869834	-0.10489407220000001	0.0185637003	0.017627243100000002	0.0366106411	0.0356891488	-0.010346510500000001	-0.1821831267000001	0.0646462257	-0.0044285183	-0.0062681375	-0.024533766800000002	-0.09777060859999999	0.0414815226	-0.0656409899	-0.0118510859	-0.11306170759999999	-0.022768916400000002	-0.0225040027	0.050453697199999994	-0.005827216	0.0613376875	0.0720336736	0.0325869312	-0.0720811569	0.0472814709	-0.113897414	0.0948541728	-0.2140657566	-0.13427114369999998	-0.0081490699	-0.029196922400000002	0.0476031824	-0.0689545846	-0.2328397031	-0.0551695397	0.0392489657	-0.0501412382	0.0550075707	0.044766161900000004	-0.0381574901	0.0500336979	0.034723328399999996	0.21269211579999997	0.0191712773	0.0704866246	0.09658642390000001	0.020936066399999998	0.0463367331	0.049583079800000006	-0.1157676596	-0.0666730655	0.1487239564	0.0609907275	0.0222931805	0.044300076699999996	-0.0260921167	-0.0561391233	-0.0432980489	0.17715748609999998	-0.2306205558	0.0818704328	0.017095668	0.08886684289999999	0.0319249171	-0.0377040998	0.027418255699999998	0.08257613280000001	-0.019297921200000002	-0.005444563	-0.009617015	0.0877555831	-0.0344386331	-0.0856260697	0.015593931100000001	0.1213126213	0.12010478890000001	0.1181006348	0.0191277	0.01156306	0.0003658689072900001	0.0001337043565636	0.0313114	0.049334800000000005	0.002433922491040001	0.0009804037699600002	-0.0114682	0.0136911	0.00018744621921	0.00013151961124	-0.00105191	-0.0010746392	1.1548494101766405e-06	1.1065146481000002e-06	0.000426755	9.076300000000004e-05	1.82119830025e-07	8.237922169000011e-09	-0.000147182	6.159499999999998e-05	2.1662541124000005e-08	3.793944024999997e-09	0.0	0.0	0.0	0.0
34734.703125	50.97265625	2598.211685180664	1206499601.1818848	22514.009765625	-47.388671875	506880635.72665787	2245.686222076416	22675.779296875	-10.857421875	117.88360977172852	514190966.72058487	1.251568	18.203894	0.11215788	-0.1271256117	0.031226318	0.0360776627	-0.0318490934	-0.10346576019999999	-0.024839939100000003	-0.018074328100000002	-0.0290866021	0.125404032	0.034151711800000005	0.10013252310000001	-0.028241422599999996	-0.031024492999999997	-0.1674764695	0.0313730086	0.0784969076	0.0404194561	-0.049650272800000006	-0.15304351689999998	-0.0376780751	-0.1068528841	-0.1433026202	-0.053325877300000005	-0.0777731087	0.09572494150000001	-0.1583200546	0.10655376789999996	0.1279185294	-0.0926546506	0.2029163282	-0.0221268147	0.0456994035	-0.1495130043	0.1143602934	0.0223130176	0.0559765509	-0.09012541019999999	-0.0370789994	0.1196281769	-0.0052751076000000004	-0.0441326117	0.0254222523	0.0584710879	-0.1316891483	0.0532617621	0.1008881474	0.09186414279999999	0.0812373812	-0.1085686459	-0.0545222099	-0.007570396899999998	-0.01780027	-0.0724572756	0.0708921557	-0.045089815	0.042143991299999996	0.09220259130000001	-0.1306897517	-0.0059134703	0.0496913631	0.0109344914	-0.07107115809999999	-0.1026699573	0.015773691200000002	0.034459917	-0.016484986599999998	-0.041500546299999996	-0.1064761723	-0.0186703686	0.0393964044	-0.11291228369999999	0.1429283584	-0.053555349800000006	0.085504015	0.10644653039999999	0.0640441212	-0.005473281700000001	-0.061882470700000004	0.058248372	-0.07937189089999999	-0.005061742	0.0673243276	0.030629151	-0.154738873	0.16971594550000002	0.018050059099999998	0.19008516760000002	-0.023644587400000004	-0.1270081255	-0.1577853641	0.2306957327	-0.0408550637	-0.0363881479	0.08490063140000001	-0.0493860612	-0.001736651	0.1632883568	-0.0432398141	0.0695672325	-0.0900383725	-0.08169171139999999	0.12104935019999999	0.11905633460000001	0.11575891279999999	0.00788522	-0.01124248	6.21766944484e-05	0.00012639335655040005	-0.0157063	-0.047017699999999996	0.0022106641132900004	0.00024668785969	-0.0309132	-0.019445000000000004	0.00037810802500000016	0.00095562593424	-0.000501823	0.0005500870000000001	3.025957075690001e-07	2.51826323329e-07	0.000333321	-9.343400000000004e-05	1.1110288904100001e-07	8.729912356000008e-09	-0.000192715	-4.553299999999997e-05	3.7139071225e-08	2.0732540889999977e-09	0.0	0.0	0.0	0.0
34719.4921875	-15.2109375	231.37261962890625	1205443137.7578735	22520.134765625	6.125	507156469.86191183	37.515625	22703.19921875	27.419921875	751.8521156311035	515435254.7662506	1.382098	20.102448000000006	0.07953088	0.1232528794	-0.0084062811	-0.0142593627	-0.0931067726	0.09086415269999999	-0.021840474500000002	-0.1282057838	-0.0032354916	-0.0176172972	0.1470091878	0.0087099724	-0.1218667447	0.1200125325	0.0857315219	-0.0060826912	-0.06076792740000001	0.06448110950000001	0.1542742069	-0.0441087698	-0.1019129486	0.0124648086	0.0658685987	-0.0815017325	0.1142252243	-0.0497173489	0.0075504844	0.07327478330000001	0.1622862766	0.0070442386	-0.0750622342	0.0572206311	-0.12455079359999999	-0.0161686752	0.09501073859999999	0.0166875681	0.0438404527	0.1420173613	-0.0521267091	-0.0404742467	0.0950739293	-0.011000524499999999	0.2007801873	0.1181450967	0.11583003900000001	0.0980530919	-0.1251855378	-0.010881516	-0.1176126856	0.1236155224	-0.014262381299999996	-0.0532797201	-0.0090921053	-0.04616179	0.0523882753	-0.0827231949	-0.0389881196	-0.0792822221	-0.043609557699999996	0.09817686960000001	-0.046113361900000004	-0.0523214112	-0.07097288	-0.2555633979	-0.0726998693	0.020739147700000002	-0.10117528560000001	-0.019297426399999998	0.0552185988	0.0176522649	0.1154835748	-0.014237341399999999	0.0569491832	0.10415044050000001	-0.0746034574	-0.0008937961999999998	0.0579510644	0.0400812747	0.1256881473	-0.0399353687	-0.1255210353	-0.015529621100000003	0.0014127659	-0.06102159030000001	0.11883835279999999	-0.014113709299999999	0.0355403791	0.13783244460000002	-0.089259461	0.2030582952	-0.0795841936	-0.030386056600000006	0.09861814990000001	0.0149246727	0.0109701917	0.0146899489	-0.0146847797	-0.1628969854	-0.08079175179999999	-0.059160244800000004	0.145027706	-0.0955843556	0.1207205288	0.11775003070000001	0.11285322490000001	0.012389399999999998	0.004504179999999997	0.00015349723235999995	2.0287637472399985e-05	0.0303314	0.046037699999999994	0.0021194698212899997	0.00091999382596	-0.024734400000000004	0.006178799999999997	3.817756943999998e-05	0.0006117905433600003	-0.000670155	-0.00016833200000000001	2.8335662223999995e-08	4.49107724025e-07	0.000333322	1.0000000000157452e-09	1.1110355568399999e-07	1.0000000000314906e-18	-0.000480586	-0.000287871	2.30962903396e-07	8.286971264099998e-08	0.0	0.0	0.0	0.0
34616.76953125	-102.72265625	10551.944107055664	1198320732.7796786	22522.63671875	2.501953125	507269164.76478577	6.2597694396972665	22708.92578125	5.7265625	32.79351806640625	515695310.1383209	1.176951	17.118603	0.15088202	-0.0079000798	0.033792101899999996	-0.031248820899999998	0.0157106252	0.0181274331	-0.108623797	0.0980080278	-0.0140656395	0.08832164449999999	0.0694652045	0.1934511734	0.1170425233	0.0548049346	0.0294331142	0.030019980099999996	-0.0056603613	0.0276720559	0.0773493058	0.0240033314	-0.0076539261	0.0371684344	-0.2364962816	-0.1175998826	0.0860603372	-0.0513056325	-0.1510909196	0.11201741779999999	-0.0001036599	-0.070474462	0.0096345635	0.0088868291	0.0345549937	0.0146021328	0.0061977779000000005	0.1300919758	-0.041370988500000004	-0.0099899494	0.0255156277	-0.0465115871	-0.1523032361	-0.0085270821	-0.0013172917000000002	0.11412960109999999	-0.0043575568	-0.06453297690000001	-0.0207598395	-0.0404470361	0.0584959544	0.0057266561	-0.0664460004	-0.0156597321	-0.0198756264	-0.015338154	0.089806421	0.009826698100000001	0.1180569166	0.0159055431	0.0620215499	-0.0750443003	0.1085916407	0.1193762036	-0.12924588609999998	-0.0847481286	0.0666283258	-0.0664959543	-0.1109244403	0.012835804499999999	-0.017465147099999998	0.0545441197	0.061632867699999996	0.0256523582	-0.0304676195	0.0693815069	0.131866955	-0.048326884199999996	0.11716924890000001	-0.065258169	0.0385416611	0.1786041588	-0.18607651109999998	-0.042942738700000004	-0.06508307070000001	-0.06426603	-0.1388288392	0.06767473389999999	-0.028535466000000002	-0.0025293401999999998	0.0890170191	0.0313378161	0.058092686799999994	0.0792839479	0.0552701483	0.0452843365	0.015365980100000001	-0.0061608735	-0.0156153146	-0.0032775738	-0.0121096017	-0.014136369099999999	0.0240752937	-0.0197656127	0.120326335	0.1161887065	0.1093977275	0.008870579999999998	-0.0035188200000000006	7.868718953639996e-05	1.2382094192400005e-05	-0.036988199999999985	-0.06731960000000001	0.004531928544159999	0.0013681269392399995	-0.0477587	-0.0230243	0.0005301183904899999	0.00228089342569	-0.000215813	0.000454342	2.0642665296399997e-07	4.6575250969e-08	0.000333322	0.0	1.1110355568399999e-07	0.0	0.000205458	0.0006860439999999999	4.2212989764e-08	4.7065636993599996e-07	0.0	0.0	0.0	0.0
34879.4140625	262.64453125	68982.14979553223	1216573525.3433228	22519.19921875	-3.4375	507114333.4537506	11.81640625	22768.896484375	59.970703125	3596.4852333068848	518422647.1161842	1.156974	16.828043	0.09260735209999996	0.0785977828	0.131847594	0.0298058192	-0.0763176384	0.1208800455	-0.032364662	-0.027168256600000003	0.060380310599999994	-0.00032955410000000017	0.1090218541	0.033813493199999996	0.1565115145	0.0098162298	0.1530156699	-0.051951984900000005	0.139544061	-0.009100008100000001	0.0532827347	-0.0345243347	-0.0320473287	0.10062937599999999	0.0464898172	-0.0256641081	-0.0119287655	-0.0338416298	0.0196715799	0.05855999150000001	0.0416122416	-0.023728268599999998	0.0779085779	0.1904660625	-0.0721485784	0.0639201491	0.0593909968	0.0337993303	-0.0513753113	0.039637681200000004	0.1204639589	0.0434812153	-0.0009280334	0.12664895140000001	-0.0169370322	0.1098835398	0.1290124533	0.0646571322	0.0392865666	0.0088005572	-0.1032936522	0.09887789949999999	-0.048987616	0.10263213789999999	-0.0380790051	0.0398357445	-0.052426947	-0.0636496485	-0.0031110619	-0.1050342763	0.06389105440000001	0.08493511640000001	0.0294721121	0.1260191323	-0.009427012299999999	-0.0502677947	-0.0005937340000000001	0.0156542327	-0.1550131368	-0.0386421852	-0.037760820699999996	0.14531245210000002	0.0591791516	0.044989395	-0.040489207	-0.1108686655	0.0786382159	-0.0042376895	0.0255243816	0.0075699423	0.0678104596	0.0016306573	-0.0226396896	-0.1704493984	-0.0105859581	-0.0135378953	0.0056376249	0.025588640099999997	0.0417200446	0.0463490604	-0.122834999	0.0398295346	0.15237433150000002	0.0209784223	0.019092385700000002	0.0678304299	-0.0877038366	-0.0953509959	-0.043966575	-0.16863644940000005	-0.1668499519	-0.0676185024	-0.075489171	-0.0367759434	0.1198669825	0.1143757435	0.10540925529999999	2.80004e-05	-0.008842579599999997	7.8402240016e-10	7.819121398233609e-05	-0.0237262	0.013261999999999993	0.00017588064399999984	0.0005629325664400001	-0.0412157	0.006543000000000001	4.2810849e-05	0.0016987339264900002	-0.000744269	-0.000528456	2.7926574393599994e-07	5.53936344361e-07	9.39655e-06	-0.00032392544999999996	8.829515190249998e-11	1.0492769715770252e-07	-0.000221356	-0.000426814	4.899847873599999e-08	1.82170190596e-07	0.0	0.0	0.0	0.0
34802.80859375	-76.60546875	5868.397842407227	1211235486.0131989	22513.23828125	-5.9609375	506845897.90834045	35.53277587890625	22757.498046875	-11.3984375	129.92437744140622	517903717.3535194	1.043784	15.181705	0.0362475859	0.0901881617	0.09889812519999999	0.0915897533	-0.0026727066999999998	0.11540376699999999	-0.0328026237	0.0182396628	0.07584784259999999	-0.0247411056	0.017199853600000002	0.1368803342	0.0934340016	0.07614086	-0.0458318875	-0.0583283553	0.0038060645000000002	-0.0122075118	0.0656678785	0.0364537121	-0.025936874900000004	0.1328060465	0.0816280827	0.0548435846	-0.0715729993	0.0518815359	0.0273978754	-0.0167690614	0.0424624216	0.0002986119	-0.0080372435	-0.0412668691	-0.111320968	-0.0001064245	0.053279761200000005	-0.098774646	-0.16167667730000002	-0.0691551145	-0.0069822027000000005	0.0657581314	0.0630321225	-0.0529703434	-0.1546788204	-0.0202672484	0.0066341031	0.07515196910000001	0.061859322	0.108592947	0.013013561299999999	0.0990608416	0.0196344015	0.1096026539	-0.0634672278	0.0344935989	0.0198986633	0.0086813355	-0.0043310410999999995	-0.1352512926	0.1266273421	0.0281806535	0.0811675668	0.057234776200000004	-0.08151026389999999	-0.0032340103000000004	0.0071189934999999985	0.08264571450000001	-0.0255678893	0.0637151892	0.0166061904	-0.081322038	0.10139744810000001	-0.0001038581	0.0663058533	-0.0693951863	0.0423043393	-0.07673578660000001	-0.09139614720000001	-0.032637404	0.0431062228	-0.0824088271	-0.0663276152	0.023693574900000004	0.0197355783	0.0970852577	0.0817602427	-0.1337828226	-0.1387728026	0.0104797585	-0.065457667	-0.0405283398	0.1100596256	0.1058286049	-0.0403923421	-0.1524332697	-0.0221677656	0.0267728486	0.0825492417	0.0379785146	-0.0122055543	0.0287918761	0.0396351603	0.027825883500000002	0.11934271980000001	0.112315068	0.1009072399	4.13288e-05	1.3328400000000004e-05	1.7080697094400004e-09	1.776462465600001e-10	-0.020688400000000003	0.0030377999999999968	9.228228839999981e-06	0.00042800989456000016	-0.0308703	0.010345400000000005	0.0001070273011600001	0.0009529754220899998	-0.000744269	0.0	0.0	5.53936344361e-07	7.14887e-05	6.209215e-05	5.11063422769e-09	3.8554350916224986e-09	0.000173573	0.000394929	3.0127586329e-08	1.5596891504100002e-07	0.0	0.0	0.0	0.0
34782.359375	-20.44921875	418.1705474853516	1209812523.6916506	22503.169921875	-10.068359375	506392656.5327797	101.3718605041504	22769.0546875	11.556640625	133.55594253540042	518429851.3623657	1.0635139999999998	15.468671	0.08318208349999999	-0.0018738164	0.1687216741	0.0078469392	-0.025333317799999998	0.0861381576	0.0538915064	-0.0200955547	-0.09476830060000001	0.22881178	-0.0915833287	0.0501002508	0.0930507634	0.0798953043	-0.08524560490000001	0.13813647310000002	0.0468310925	0.10354507060000001	-0.0454437938	-0.0359317902	0.0676716373	0.162307421	-0.0452584591	0.05934677660000001	-0.024350984	0.0077287517000000005	0.1192562225	-0.2226832421	-0.1551943402	-0.1010236672	0.028729428799999998	-0.0400903814	-0.0236414576	-0.1341159276	0.016883289699999998	-0.0519234002	0.030631440899999998	0.0546326107	-0.038277761699999996	-0.0263031947	-0.0886182281	0.1006656629	-0.117334577	0.051647154400000006	-0.1191317474	0.0615232624	-0.0756928078	-0.0910426632	-0.07703791509999999	0.033751644500000004	-0.13716056769999999	0.1260668861	-0.0365404027	-0.09866755529999999	-0.0193483773	-0.0129570654	-0.0178583577	0.059374974299999994	0.079288623	0.1376712739	0.2535456438	-0.0320884052	0.0036986415	-0.0194633825	0.194425	-0.0174777485	-0.037623952200000005	-0.0608302134	-0.1022384397	-0.0853256959	-0.0713113368	-0.040607109599999996	0.048690566399999996	-0.1241359925	0.046152242	-0.1448674853	-0.0302591202	-0.0562284195	-0.035457895	-0.07769099780000001	0.1363033151	0.12291556199999999	0.1203903034	-0.08505094449999999	-0.0467995967	-0.1892592223	0.014754186499999999	-0.028332151899999998	0.0774652221	-0.042624378	-0.0706797725	-0.0521582081	-0.0052832551	-0.0611648886	0.0210554375	0.111413007	0.059968117	-0.0082809214	0.09273861259999999	0.0106154978	-0.014496858	0.0247325837	0.11875383099999999	0.1100111431	0.0959136145	4.86103e-05	7.281499999999994e-06	2.36296126609e-09	5.302024224999992e-11	0.000189432	0.020877832	0.00043588386902022414	3.5884482624000014e-08	-0.0591952	-0.028324900000000004	0.0008022999600099999	0.00350407170304	-0.000392387	0.00035188200000000003	1.2382094192400006e-07	1.5396755776899993e-07	-1.22967e-05	-8.378540000000001e-05	1.5120883089000001e-10	7.01999325316e-09	-7.0201e-05	-0.00024377400000000001	4.928180401e-09	5.9425763075999984e-08	0.0	0.0	0.0	0.0
