csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	a_comp_cor_100	a_comp_cor_101	a_comp_cor_102	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12
30802.677734375	n/a	948804955.6077614	n/a	20459.0234375	n/a	418571640.0161743	n/a	20831.21875	n/a	433939674.6103516	n/a	n/a	n/a	n/a	-0.0476480517	-0.023831202599999997	-0.08123739370000001	0.11393550699999999	0.0386240141	-0.0770931832	0.0636477093	-0.0080842412	0.1103224226	-0.0131003781	0.045150944500000005	-0.2034527256	-0.0662085108	0.0608376853	-0.0157814314	0.1039144026	-0.0345853616	0.2273547435	-0.06584771269999999	0.0786567564	-0.0346142126	0.021723703100000002	-0.0674996722	0.0203822076	-0.0049508713000000005	-0.0289708952	0.0908724417	-0.0319810329	-0.1665549889	0.1265254675	-0.0296338386	0.013334619099999999	0.0149328862	0.0043515211	-0.0031979307	-0.11643793960000001	0.0914001465	0.0918755126	-0.0100170715	-0.1007663305	-0.1190500402	0.1871523092	-0.04769294809999999	-0.065242044	-0.0718500269	0.0982017758	0.0454378176	0.0459449021	0.0476222395	-0.0233531498	-0.0814236179	0.1697983081	-0.0313702704	-0.0225641794	0.0294754336	-0.1753046668	0.08715128130000001	-0.0791382722	-0.0656660058	0.2054725264	0.024317870800000002	-0.024499619500000003	0.11062744779999999	-0.0601888265	0.1749568259	-0.1030671623	-0.1269351572	0.025679096800000002	-0.0160941783	0.0052864748	-0.09616767890000001	0.04200998	-0.11247170810000001	0.0261483058	-0.042239123600000004	0.0178624524	-0.0138611232	0.03323356	-0.1288239021	0.0283553892	-0.0636235258	0.0165022953	0.0674207218	-0.0702373229	0.0734630114	0.0152548418	-0.1786399818	-0.0061499938	-0.011690891	0.0586303648	-0.10579872259999999	-0.0178790819	0.0833575732	9.67797e-05	0.1547237776	-0.0651547007	-0.1006163579	0.030246214599999998	0.0988584349	0.0137762781	-0.0700145441	-0.0363299527	-0.0248673493	0.1128811043	0.0624461692	-0.1330395725	-0.1419763699	0.1217078847	0.1216831682	0.1216419777	8.030479999999997e-05	n/a	6.4488609030399945e-09	n/a	-0.07063589999999999	n/a	n/a	0.0049894303688099995	-0.027842900000000004	n/a	n/a	0.0007752270804100002	0.0	n/a	n/a	0.0	-0.00103181	n/a	n/a	1.0646318761e-06	-9.09733e-05	n/a	n/a	8.276141312890001e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30515.51953125	-287.158203125	931196932.2621002	82459.83362197876	20433.373046875	-25.650390625	417522734.07275766	657.9425392150879	20764.556640625	-66.662109375	431166812.48172385	4443.836826324463	1.351327	24.403732	0.1561729563	0.055199863499999995	0.0445709628	-0.0773021255	0.0471969871	0.0373251843	0.0496095352	0.17378477050000002	0.0230642877	0.0048080103	-0.1085973773	-0.0363381616	0.008166949599999999	0.0654941221	-0.075267664	0.019735939299999998	0.0535670052	0.0941575015	-0.004842917800000001	-0.0147737003	0.1898497629	-0.0350909043	0.2846150704	0.0567635395	-0.027886583399999998	0.061457972699999995	-0.0307731985	-0.1088337813	0.0863934823	-0.090822874	-0.0118022427	-0.13903312980000002	0.0480846349	-0.0035872408	-0.024250945899999998	-0.2217174843	-0.0182026263	-0.1234254566	0.0655854835	-0.024324011	0.0388601372	0.0137742503	0.10492881710000004	-0.1152116892	0.0698164072	-0.0677212069	-0.0580595576	0.05255627400000002	0.0650244457	-0.10901524259999999	0.028847141	0.0373525342	0.0890148213	0.0172134158	0.0645094523	0.0518640838	-0.0298904563	-0.0557256053	-0.1046736643	-0.011066331399999999	0.241645692	0.0352090019	0.1292233933	0.11333334460000001	0.051343752400000005	0.0227972317	-0.0220566937	0.045709044000000004	0.038564782799999996	-0.0511830109	-0.051456004900000005	0.045556219800000006	0.0465606271	0.0125538578	-0.11805384599999999	-0.16611118449999998	-0.2621137243	0.0619691737	0.0343667737	0.017493503100000002	0.0938604278	-0.0888601518	-0.06211316610000001	0.18391979079999998	0.0430212653	0.0655989405	0.021190937799999997	0.1020850075	0.0062295310999999996	-0.1086476527	-0.0387750501	-0.1227012873	0.10678542029999999	0.1127707085	-0.0075594979	-0.0623434865	0.048046454100000004	0.10074304490000001	0.1224620627	-0.1545307042	0.0734230739	-0.0220267808	-0.0103010023	0.0036580621	0.1306989244	0.0121876034	-0.0738556861	-0.0911934953	0.1216419777	0.12141962949999999	0.12104935019999999	3.08435e-05	-4.9461299999999966e-05	9.513214922499995e-10	2.446420197689997e-09	-0.0259616	0.04467429999999999	0.001995793080489999	0.0006740046745599997	0.0151727	0.0430156	0.0018503418433599998	0.00023021082529000006	-0.000912822	-0.000912822	8.332440036839998e-07	8.332440036839998e-07	-0.000751613	0.00028019699999999993	7.851035880899996e-08	5.649221017689999e-07	8.467959999999998e-05	0.00017565289999999995	3.0853941278409986e-08	7.170634656159997e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30491.546875	-23.97265625	929734430.8303225	574.6882476806642	20466.1875	32.814453125	418864830.78515625	1076.7883338928225	20782.455078125	17.8984375	431910439.07428366	320.35406494140625	1.311668	23.687534	0.0660442347	-0.07121500900000001	0.0700236808	-0.0241463072	0.0538196252	0.10955636390000001	-0.02016594	0.0200842831	-0.033478747	-0.043280700400000004	-0.0444135567	-0.0577766715	-0.1587420748	0.2254806835000001	-0.101819311	-0.0912161825	-0.0252343619	0.2579622387	-0.0481410782	-0.0978806716	0.06948193679999999	0.1206506546	-0.0552943559	-0.0592282534	-0.1288254476	-0.0666645921	-0.1543346802	0.0522766621	0.1381466709	0.0793477222	0.0414576391	-0.0970844608	0.0611026646	0.2147910869	-0.1404505016	0.0260305027	0.0819403532	-0.004994704799999999	-0.09609960630000004	0.038759436	-0.1271630921	0.0512511924	0.08881046460000001	0.1245927747	0.1687268411	0.0520584063	-0.10923115859999999	-0.08974313589999999	0.16660714699999998	-0.002261794	-0.1135547654	-0.0557488103	0.004671632	-0.0867261406	0.0397166002	0.0194457641	0.05593005190000001	-0.0521446941	-0.1408939249	0.1070273231	-0.029121754399999998	0.0986412291	0.010389354200000001	-0.0130365871	0.0356202911	0.0693998351	0.043960989000000006	-0.11614034300000001	0.0945348139	0.21749156739999997	-0.0105514919	0.09355463630000001	-0.0361044172	0.06776904610000001	0.10417833130000001	-0.0496100254	-0.1531469497	0.11292535949999999	-0.0175559381	0.052134831500000006	0.0324628552	-0.0528187751	-0.1045079798	-0.0287655692	-0.0754655318	-0.0600947545	0.1429965462	-0.15508540140000002	-0.0120668171	0.2192289182	-0.049561386900000004	-0.0034145933	-0.0760691068	-0.032164001	-0.1185426911	-0.052310769800000004	0.10417817970000001	0.2469757583	-0.2521894879	0.1522762956	0.0230812608	-0.0765629838	-0.047554239299999995	-0.0322862217	0.1360954253	-0.1528731911	0.0833651953	0.0687110517	0.1215101995	0.120893123	0.1198669825	3.77482e-05	6.904700000000003e-06	1.42492660324e-09	4.7674882090000025e-11	-0.0166514	0.009310199999999998	8.667982403999996e-05	0.00027726912195999995	-0.010977700000000002	-0.026150400000000004	0.0006838434201600003	0.00012050989729000005	-0.00129221	-0.000379388	1.4393525454400002e-07	1.6698066841e-06	-0.000604146	0.00014746700000000008	2.1746516089000026e-08	3.6499238931599996e-07	0.0	-8.467959999999998e-05	7.170634656159997e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30517.6875	26.140625	931329250.3476562	683.332275390625	20528.00390625	61.81640625	421398944.37501526	3821.268081665039	20756.966796875	-25.48828125	430851670.6065712	649.6524810791017	1.384055	24.994787	0.124217342	0.005157391	0.0393183385	0.0057951625	0.24773231280000002	0.0280853429	-0.17897006920000005	-0.1356643776	0.11680935810000001	0.1173830068	0.0324406056	-0.06312028480000001	0.0672705931	0.07394730969999999	-0.118066616	0.087397295	-0.0387004264	-0.0993173911	0.0756600964	0.0432420175	0.1741521059	0.0498872728	0.0002960685	-0.0186461211	-0.2404476884	-0.0070640473	0.0626295245	-0.0379674704	-0.0117620417	0.039827431600000004	0.10728849970000001	-0.1298303961	0.041118525	-0.009598681	0.0948573386	-0.026249554300000002	0.0043944814000000006	-0.0517660388	0.023072662200000003	0.028767634	0.11467128019999999	0.2092377662	0.006331358100000001	0.0033474744	-0.023625397200000002	-0.0675956551	-0.0095135406	-0.1770162684	-0.0863582507	-0.0399004407	-0.0652109021	-0.045343574299999995	-0.0880104917	-0.055177705	0.1009138784	-0.0854925179	-0.151539499	0.0006594196	-0.17138066829999998	-0.0774880751	-0.029152746099999998	0.018987688	-0.2802463066	-0.021291733700000003	0.0168416242	-0.0055600815	-0.0037112053999999997	0.0800904296	-0.050693472999999996	-0.0801047874	-0.026046301600000002	0.0595595157	0.11634851689999999	-0.134119372	0.0092943165	-0.0677787884	-0.09505966119999999	0.0832487188	0.049934732300000007	-0.1399782163	-0.1629897459	0.0170902171	-0.0085603504	0.0692550557	-0.020758438	0.0467217871	0.033160319	0.0742612326	0.0979591075	-0.004651805	0.0578917375	0.2155125	-0.0632564933	0.08732793359999999	-0.0427901129	-0.0329268566	0.1047764311	0.1458209425	0.0857076997	0.035196419799999996	0.11291355800000001	-0.0367557659	-0.0128615074	0.101747721	0.0164509971	0.09046407570000001	0.1130621942	0.0484828432	0.1213126213	0.12010478890000001	0.1181006348	-2.09938e-05	-5.8742e-05	4.407396384400001e-10	3.4506225640000002e-09	-0.098267	-0.08161560000000001	0.006661106163359999	0.009656403288999998	-0.0252609	-0.014283199999999998	0.00020400980223999994	0.00063811306881	-0.00141996	-0.00012775000000000004	1.6320062500000008e-08	2.0162864016e-06	-0.0004499830000000001	0.0001541629999999999	2.3766230568999974e-08	2.0248470028900004e-07	0.000283283	0.000283283	8.0249258089e-08	8.0249258089e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30596.994140625	79.306640625	936176050.4414406	6289.5432472229	20503.111328125	-24.892578125	420377574.1334877	619.6404457092285	20676.73828125	-80.228515625	427527505.9513092	6436.614719390869	1.4025729999999998	25.329199	0.08886869351999997	-0.07024362370000001	0.1841568482	-0.0313918421	0.0761364196	-0.0188436984	-0.3027193216	-0.0237105678	0.12643456	0.1308848594	-0.0403027981	-0.046362046100000005	0.1022745011	0.0792271958	-0.0361786392	-0.05640124360000001	0.1301650558	-0.1076135443	-0.011813397	-0.0346662809	-0.0201991862	0.1142627756	0.0377836017	-0.13408007789999998	0.1172188793	0.1020621148	0.1052003725	-0.011615337199999999	0.008895115600000001	0.039794227200000004	0.1080531608	0.0581086558	0.013272446299999999	-0.0369241512	-0.0247418047	0.053610936	0.0283367233	-0.1567499303	-0.041375474599999996	0.0095374467	0.1312538172	0.0263129533	-0.0147907501	0.1277511077	0.0191147703	-0.0307191332	-0.1641438737	0.0746133046	0.122992012	0.1089654462	-0.08910249099999999	0.1502435396	-0.1020460875	-0.18793609079999998	0.17296598489999998	-0.019686117	0.025743258999999998	0.2013993842000001	-0.0857850383	-0.0791984696	-0.09111749699999999	-0.0132057105	-0.29250261899999996	0.1406343435	0.035943749	-0.0763752424	-0.0274661952	0.0446797704	-0.10598391830000001	0.05956164730000001	-0.1646647222	-0.0562726409	0.1496005792	0.0317379842	-0.009353629399999999	0.0428833768	0.0290249508	0.17599310350000005	-0.0170282253	-0.0086233248	0.043709997300000004	-0.1381750646	0.0546459151	0.0832173007	-0.0375700328	-0.028298262200000007	-0.0400505432	-0.054047608600000005	0.0350136231	0.0277545852	-0.0752754766	0.0328790665	-0.145980857	-0.0693259625	0.1261776964	-0.0113428092	0.0854780705	0.010400997700000001	0.0384211974	0.0400732531	-0.0392429101	0.0753160492	-0.037985417599999995	0.071757152	-0.0160913259	-0.1055281816	-0.1321944503	0.1479914101	0.12104935019999999	0.11905633460000001	0.11575891279999999	4.39972e-06	2.5393520000000005e-05	1.9357536078399998e-11	6.448308579904001e-10	-0.0262909	0.07197609999999999	0.005180558971209998	0.00069121142281	-0.0229193	0.002341599999999999	5.483090559999996e-06	0.0005252943124900001	-0.0016584499999999995	-0.0002384899999999994	5.6877480099999725e-08	2.7504564024999987e-06	-0.000476493	-2.6509999999999992e-05	7.027800999999992e-10	2.2704557904899997e-07	0.000257771	-2.5512e-05	6.508621439999998e-10	6.644588844099999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30507.962890625	-89.03125	930735799.735752	7926.5634765625	20487.29296875	-15.818359375	419729173.1873932	250.2204933166504	20628.763671875	-47.974609375	425545890.6300697	2301.563144683838	1.361772	24.592361	0.13386260028	-0.1060529244	0.240171532	0.032819776200000005	0.0113984843	-0.0220922812	-0.2793985732	0.020748494	-0.0448138654	0.20275070899999997	-0.0518254911	-0.0524272495	0.0188102569	0.0194326686	-0.012588795600000001	-0.0555525863	0.10128175449999999	-0.0193876398	-0.0370262302	-0.08019824190000001	-0.038775832	-0.1322743367	-0.0168239041	0.105844816	0.1464876022	-0.0478346882	-0.1146236917	0.0986841417	0.112551281	-0.051429544800000004	-0.024297766000000002	0.0016017668	-0.1067826166	0.0761728011	0.14899996140000002	0.1038387214	0.0648682674	0.19984093460000002	0.0655851252	0.0503456559	0.14307513300000002	-0.0092715173	-0.10293728939999999	0.146217439	-0.0430806506	-0.025110158799999997	-0.0672417821	0.0571575696	-0.06251371309999999	0.015161248300000001	0.1032851393	0.06506782400000001	0.0214022775	-0.2401590216	0.1442146758	-0.0663200576	0.083639894	0.0947216595	-0.1597946864	0.0473920241	-0.1180393297	-0.0273222933	-0.21514527449999998	0.156946538	-0.1292973732	0.0172517323	-0.1194252707	-0.0574859767	-0.10254386439999999	-0.0416265077	1.2931400000000001e-05	-0.0931646959	-0.019920226	0.1330850322	-0.0502183018	-0.0436531238	0.0344646627	-0.0391245266	-0.0362144873	0.014731880900000001	0.2106933181	0.0376115341	-0.00031813400000000003	-0.1267634828	-0.002189053	0.0003820997	-0.0619683487	-0.06358248080000001	-0.10699418470000001	0.1011211513	0.17981106	-0.0270231505	-0.1616677211	-0.1061599793	-0.0661577058	0.08056542650000001	-0.18292966149999998	0.030400799500000002	0.0699613929	-0.034846872200000004	0.031813268900000004	-0.0105971691	-0.0192993864	0.0792862559	-0.089047885	0.0061225896	-0.0313511313	-0.0785239638	0.1207205288	0.11775003070000001	0.11285322490000001	0.00681908	0.006814680279999999	4.64998520464e-05	4.643986731862088e-05	-0.0800892	-0.05379830000000001	0.00289425708289	0.006414279956640001	0.00230812	0.02522742	0.0006364227198564001	5.3274179344e-06	-0.00104833	0.0006101199999999994	3.722464143999992e-07	1.0989957889000002e-06	-0.000569046	-9.2553e-05	8.566057808999999e-09	3.2381335011599996e-07	0.0	-0.000257771	6.644588844099999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30326.4296875	-181.533203125	919692337.5908812	32954.30383682252	20448.18359375	-39.109375	418128212.28370667	1529.543212890625	20637.888671875	9.125	425922448.83270645	83.265625	1.7133599999999998	30.941734000000004	0.18320926	0.1710738175	0.1900875639	0.07160643400000001	0.12914730130000002	-0.1383455213	0.0001620881	0.1547969509	0.036509830099999994	0.27969538829999996	-0.12502045960000002	-0.07362684900000001	0.033539667	0.026089574900000002	-0.047776497300000005	0.025780332599999997	-0.07127954360000001	0.158290932	-0.1322364595	-0.0210012793	0.010575996599999998	-0.1013122115	-0.022565376	-0.06710153690000001	-0.0426348717	-0.0579125838	-0.044479970599999995	-0.0583975108	-0.1035020338	-0.098102741	-0.0094711522	0.0620309532	0.017717008899999998	-0.1217814591	0.0045404188	-0.0193135808	-0.0408585485	0.0122557787	0.026659295099999997	0.1374765592	0.0473569626	-0.059588049299999994	-0.07436936570000001	-0.0527259345	0.0174066361	0.070538237	0.2874104615	0.0330710944	0.0058944474	0.1286839424	0.1036416811	-0.09817027539999999	-0.1069172641	0.0392373429	0.2735187794	-0.1400572957	-0.0161116005	-0.0029526702	-0.1239506434	0.1011888369	-0.11854132199999999	-0.1393133535	0.0611893896	0.1389783209	-0.0007572659	0.0394991661	-0.0868152599	0.07659897269999999	-0.2055758952	-0.08933319	-0.0554132286	0.0348352043	-0.0230479946	0.043081191	0.0566539875	-0.1531927078	-0.049558604900000004	-0.12549188960000002	0.08965632330000001	0.05419809849999999	0.0555554004	0.1387931174	-0.08701701	-0.0706542471	-0.137564468	0.0148728621	-0.0255807581	-0.09992325640000001	0.07166618820000001	-0.10363716880000001	0.014809974299999999	0.060357997300000014	0.0461121395	0.018702336599999998	-0.212555219	-0.009101086500000001	0.1308866743	-0.19957842260000005	-0.062448654699999995	-0.0789285903	-0.053795778499999995	0.036558154	-0.0369870743	-0.052625779299999995	-0.09511082439999999	0.1130858585	0.106717071	0.0425841438	0.120326335	0.1161887065	0.1093977275	-0.00010021	-0.00691929	1.00420441e-08	4.78765741041e-05	0.0181523	0.0982415	0.009651392322250001	0.00032950599529	-0.0287925	-0.03110062	0.0009672485643844002	0.0008290080562500001	-0.00084009	0.00020824000000000005	4.336389760000002e-08	7.057512081000002e-07	-0.000978093	-0.000409047	1.6731944820899995e-07	9.56665916649e-07	0.00032167	0.00032167	1.0347158889999997e-07	1.0347158889999997e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30477.6796875	151.25	928888959.13385	22876.5625	20420.0234375	-28.16015625	416977357.1880493	792.9944000244141	20724.76171875	86.873046875	429515748.2989655	7546.926273345947	1.213162	21.908607	0.11214771	0.08759703769999999	0.0293517419	0.0555591138	0.056193422199999996	-0.0016590679999999999	0.09449938779999999	0.13984966880000002	0.0092307296	0.11868646810000001	-0.11607500039999999	0.015682748899999998	0.1307667811	0.049738631799999995	0.0608721729	-0.0403419193	0.0009643586999999999	0.1458046332	-0.09884016779999999	0.1311603092	-0.0046125873	-0.1825273853	-0.049623908	-0.0064550786	0.1331592325	0.0687948129	0.0687406515	-0.1205574073	-0.042671048499999996	-0.0083168064	0.0276924398	-0.0291773004	0.097921397	-0.0967875734	-0.0354614355	0.2268090709	-0.0825857611	-0.0315690363	0.0827350826	-0.0947520593	-0.0759484278	0.08820234869999999	0.156445226	-0.0692733588	-0.12058356769999999	0.0722612648	0.08624633949999999	0.0615897412	-0.018977311	-0.1663016173	0.0462755183	-0.0986987515	-0.0954198034	0.058029875	0.059916824199999996	-0.115721895	-0.0051099805	-0.05727637	-0.1143043944	-0.078313676	-0.1163689285	0.005376720799999999	0.1454746357	0.0993024049	0.0451009755	-0.0175646319	-0.0394087354	0.033002918799999996	-0.1811940372	0.029180403599999998	0.0019713324	-0.0479001705	-0.009143180899999999	0.0434283545	-0.0594019296	-0.04660390019999999	-0.0329013409	-0.1551670262	0.1709790204	-0.015889753200000002	0.1558603034	0.0046848388000000005	-0.09610428730000001	0.0239915234	-0.020998226499999998	-0.11657315300000001	-0.0319840756	-0.0632513266	0.044193303499999996	0.0803079613	-0.165022354	0.1051463172	0.23503079010000005	0.008879951	0.1369595139	0.0601134618	0.0191235145	-0.12683305109999998	0.0584135078	-0.1298116007	0.0882645201	-0.1040846328	-0.0876609144	-0.1119519458	0.023746070600000002	0.024236907599999996	-0.0654582629	-0.041801625	0.1198669825	0.1143757435	0.10540925529999999	0.015311600000000003	0.01541181	0.00023444509456000008	0.00023752388747610005	-0.038612400000000005	-0.056764699999999994	0.00322223116609	0.0014909174337600006	-0.0186762	0.010116300000000002	0.00010233952569000003	0.00034880044644	-0.00085917	-1.9079999999999987e-05	3.640463999999994e-10	7.381730889e-07	-0.0005689159999999999	0.000409177	1.6742581732900007e-07	3.236654150559999e-07	0.000490511	0.00016884100000000006	2.8507283281000013e-08	2.40601041121e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30557.544921875	79.865234375	933763551.6524086	6378.455661773682	20380.4375	-39.5859375	415362232.6914063	1567.0464477539062	20788.884765625	64.123046875	432177729.7984352	4111.765140533447	1.370571	24.751274	0.07945119999999999	0.1556583641	0.0017187145	-0.0037619097999999998	-0.08178277910000001	0.1231182929	0.2727860104	0.2291578884	-0.0102822795	-0.0331168783	0.0626353689	0.0225609721	0.0017739395000000004	-0.1278606112	-0.0127879372	0.0807314098	0.0723334438	-0.13649843890000002	-0.0611067832	0.010162159399999999	-0.026341903599999997	0.0014224201999999998	-0.0160940956	-0.0639213121	0.215210555	-0.0245955019	0.08401594119999999	-0.0074405774	0.084751042	-0.041873486	0.043606349	-0.0899910864	-0.1519482328	0.0227111357	-0.0103778771	-0.0376362031	-0.0182086668	0.025563265099999996	-0.0837371248	0.0453220961	-0.0037402015999999996	0.09187471300000001	-0.055157187999999996	0.0456371114	0.0587579176	0.0490669924	-0.1268319554	-0.1385501785	-0.0970119923	0.022447802200000002	0.0651910151	0.0572203815	-0.0699478523	0.1285906896	0.0960419295	0.0022733785	0.0822294092	0.141964065	0.1158422932	0.034514003599999996	0.09196500810000001	0.1313318868	0.31984302059999997	0.0694342849	0.0090714852	0.0155461988	0.1249230256	0.04905470940000002	0.0107152658	-0.1200640177	-0.036982791800000005	-0.023048042400000003	0.0148149001	0.0236816283	0.014273161599999999	0.0352833032	0.055645248200000004	-0.0502604714	-0.0143771089	-0.017696891399999998	0.005393446800000001	-0.0966371475	0.235953314	0.0953608999	0.0597030808	0.046886599699999996	-0.1383482542	0.0287353527	-0.0139253606	0.10500108970000001	-0.0168139517	0.0628475427	-0.043881300000000005	-0.0046146747	-0.0428152421	0.0707729686	0.0271320283	0.08621220539999999	-0.011114815	-0.0140288432	-0.0615731831	0.08442734810000001	-0.0436543609	0.1029757082	-0.0353784846	-0.0623365034	0.1637039443	0.0955527233	0.11934271980000001	0.112315068	0.1009072399	0.0120072	-0.003304400000000001	0.00014417285184	1.0919059360000004e-05	-0.0712954	-0.03268299999999999	0.0010681784889999993	0.005083034061159999	-0.0479803	-0.029304100000000007	0.0008587302768100003	0.0023021091880900003	-0.000892691	-3.352100000000001e-05	1.1236574410000004e-09	7.968972214810002e-07	-0.0005689159999999999	0.0	0.0	3.236654150559999e-07	0.000240838	-0.000249673	6.233660692899999e-08	5.8002942244000005e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30717.416015625	159.87109375	943559646.6769753	25558.76661682129	20445.09375	64.65625	418001858.44628906	4180.4306640625	20981.529296875	192.64453125	440224571.63562393	37111.915420532234	1.5219790000000002	27.485569	0.09482855	0.040507124900000004	-0.1697323015	0.026894744900000003	-0.204756966	-0.1303224028	0.3110922279	0.0911679976	-0.1620863145	-0.2191107187	0.0313326612	0.0639136313	-0.1347531365	0.0426078645	-0.1197474034	0.057556363099999994	0.018273326399999998	0.010931246399999999	0.09575064369999996	-0.13205720699999998	-0.09817799470000001	0.09250250189999999	-0.0593083034	0.0885473631	0.0653898515	-0.0795140833	0.1045519074	0.012429581	-0.0712165045	-0.1021659133	0.0654809148	0.029258868700000006	0.0317873045	0.047929585	0.0284970989	0.073125439	-0.013672516599999998	0.1389731957	0.086514273	0.0085000158	0.09878978349999999	0.0985726277	0.11108635310000001	-0.020900702900000002	-0.08493421539999997	0.072616732	-0.1371028026	0.1358840084	-0.022911481400000003	-0.0824183421	0.0454136005	0.0706138635	-0.042193403	0.1402929794	-0.1401272679	0.0104765576	0.1394598524	0.167771919	0.16772785910000002	0.1351005717	-0.027488768700000003	-0.12272695880000001	0.35631331590000004	-0.1310938272	-0.0044774603000000005	0.0557027056	0.0030054606	-0.0804883525	0.1834682037	0.0594795428	0.0491933247	0.1155767774	-0.0012169021	0.1617195575	0.0246819347	0.0223049881	0.0856580356	0.049151176399999996	0.0107582501	-0.1727314493	-0.0997602094	0.1073965069	-0.0040898228	-0.053664525899999996	0.07931691469999999	-0.04724899849999999	-0.012924581000000001	-0.2151740743	-0.09299991869999999	0.0399183426	-0.012576904	0.0018373806	-0.009956732	0.0285579393	0.0694539353	0.0172070823	-0.19431435960000001	0.013720660800000001	0.1826362399	-0.0685281053	0.0013888479999999998	0.0150040052	0.0703677095	0.0673530591	-0.0487399693	-0.0354616649	-0.021874976	-0.0940306334	0.11875383099999999	0.1100111431	0.0959136145	0.008743299999999999	-0.003263900000000002	7.644529488999997e-05	1.0653043210000012e-05	-0.0297082	0.04158719999999999	0.0017294952038399993	0.0008825771472400001	-0.0289552	0.019025100000000003	0.00036195443001000015	0.0008384036070399999	-0.00144527	-0.000552579	3.05343551241e-07	2.0888053729e-06	-0.0005689159999999999	0.0	0.0	3.236654150559999e-07	0.000307306	6.646799999999997e-05	4.417995023999997e-09	9.443697763599998e-08	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
