csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01
33233.3125	n/a	n/a	1104453059.7226562	21687.25390625	n/a	470336981.9941559	n/a	21907.177734375	n/a	479924436.28549576	n/a	n/a	n/a	n/a	-0.0392739708	0.08979900769999999	-0.1154667335	-0.19236108329999999	0.005831269300000001	-0.0648127613	-0.022831033799999997	0.0357392952	-0.0145424061	0.1392670273	-0.1232968119	0.1528625085	0.1007017449	-0.035521357999999996	0.1339016768	-0.0305605828	0.049523294100000004	-0.0540166045	0.0058561962	-0.1613501804	0.18704481399999998	-0.006079889399999999	0.0354140423	0.099250571	-0.0398452063	0.0553524767	-0.1623905306	0.0445778719	0.2541640503	-0.0692064198	0.0697150288	-0.0746025443	-0.0814237679	0.1545836924	0.10537128230000001	-0.024708479	-0.01791264	-0.0940218	0.190867299	0.1263256985	-0.170446558	-0.1318657404	-0.0016535420999999998	0.1234155747	0.0804690534	-0.0543831674	-0.051116504800000004	-0.0297649311	-0.0424940648	-0.0162203225	-0.0323478133	0.1033863437	-0.1376594517	0.2615634187	-0.061592179000000004	0.1920978966	-0.005368715	0.0783584046	0.02891696	-0.0488910674	0.0541938226	-0.0668403028	0.1833933443	-0.0637396739	0.0472295137	-0.132129145	0.017648263100000002	-0.13742394859999998	0.0252375483	-0.1681971707	0.0041038962	-0.1584747188	0.0626253524	-0.0565289521	0.2604714487	-0.0672812021	0.0717626517	-0.0439612872	-0.0628555646	0.0031011144	0.0422429767	-0.1467857433	-0.0838531486	0.17068538309999998	-0.1503299291	-0.10499084730000001	0.1206161359	0.0487782855	-0.11573789289999999	-0.0991933776	0.1484469418	0.0031681361	0.0278546668	-0.024916326000000003	-0.011062373	-0.0821254674	0.1005433461	0.0287434813	0.0556140399	-0.1174477779	0.1217078847	0.1216831682	0.1216419777	-0.0570179	n/a	0.00325104092041	n/a	0.0185033	n/a	n/a	0.00034237211088999995	-0.0651036	n/a	n/a	0.00423847873296	0.000664887	n/a	n/a	4.4207472276899995e-07	0.00167459	n/a	n/a	2.8042516681000003e-06	-0.00227441	n/a	n/a	5.1729408481000016e-06	0.0	0.0
33658.546875	425.234375	180824.27368164065	1132897777.7365725	21700.041015625	12.787109375	470891780.07980734	163.51016616821292	21895.91796875	-11.259765625	479431223.6942291	126.78232192993164	1.158583	19.896875	0.145792256	-0.1792961239	0.0698745209	0.1204221192	-0.0812762337	-4.6128500000000004e-05	-0.0446882407	-0.1554314421	0.0280038466	0.0743694609	-0.0468086194	0.07939386	-0.1911776677	-0.184837602	0.110041055	0.07990019799999999	0.0175855165	0.1015847351	0.1209407916	0.0423888129	0.06889384059999999	0.0941343187	-0.1195961429	0.09994084939999999	-0.023905080099999997	0.2193913277	-0.0551493605	-0.0074402678000000015	0.13206304230000002	0.1088273615	-0.005139593400000001	0.0611105075	-0.0350729562	-0.0162556035	0.0623720151	0.1202278436	-0.0532195919	0.0654510469	0.1036708487	0.052943641	-0.0831989573	-0.0065378115	-0.0096493631	0.0256419129	0.0280422014	-0.0192019739	0.0866277157	0.3321474886	-0.0894030905	-0.0635300807	-0.1341853069	-0.1540644555	-0.1048157032	-0.09880134759999999	0.017513563700000002	0.0484399684	0.065321983	-0.0941320353	0.042963352999999996	-0.018025165200000002	0.0189983852	-0.00039246660000000016	0.010749113999999999	-0.06834770230000001	0.1054203769	0.0407388617	-0.0190919684	0.0024997870000000003	0.0953996979	0.2554638975	-0.0966706732	-0.1107470448	-0.044861323499999994	0.0302905798	0.11580196470000001	0.0390378405	0.1194935475	0.11861416640000001	0.1099721669	-0.09131133050000001	-0.16673535	0.0488005462	0.0406044237	-0.0572308308	0.1742691207	-0.0648265482	-0.0252828002	-0.011626985900000001	-0.0620830629	0.18305327059999998	-0.0418138912	-0.012776437	-0.0566038725	0.1558527477	-0.0237411212	0.13596769150000002	0.1045876782	-0.13165397550000002	0.0718756623	0.11379897	-0.0238850881	0.1216419777	0.12141962949999999	0.12104935019999999	-0.0570515	-3.3600000000001684e-05	0.0032548736522500002	1.1289600000001133e-09	-0.000179506	-0.018682806	0.000349047240033636	3.2222404036000004e-08	-0.011098899999999998	0.0540047	0.00291650762209	0.00012318558120999996	0.00129922	0.000634333	4.023783548890001e-07	1.6879726084e-06	0.00147996	-0.0001946300000000001	3.788083690000004e-08	2.1902816016e-06	-0.00164195	0.00063246	4.0000565160000007e-07	2.6959998025e-06	0.0	0.0
33184.578125	-473.96875	224646.3759765625	1101216225.3342283	21729.517578125	29.4765625	472171934.17804337	868.8677368164062	21939.84375	43.92578125	481356743.77441406	1929.4742584228518	1.445229	24.819582	0.448683906	-0.0415255726	0.058938165599999995	0.10727941839999999	-0.0526378345	-0.013561363	-0.1484129491	0.0176098545	0.131973752	-0.1068320518	0.07181314700000001	0.1740717582	-0.0826670292	0.1698577689	-0.1212090715	0.175725965	-0.0747190001	0.1319374158	0.1321813484	-0.034630268	-0.032102277799999995	-0.0466676794	-0.0333875716	0.1318377985	-0.030211344100000002	0.0276052511	0.2412819036	-0.0051536911	0.0264234335	-0.1351057194	-0.0150452852	0.1877267598	-0.1611986774	-0.19856347870000002	-0.1418475791	0.0489153647	0.22028130399999998	-0.015840496699999998	-0.1391301926	-0.14026011130000002	-0.0065801601	-0.013430266000000001	0.07283273700000001	0.027227826400000002	0.0141967085	-0.0566114999	-0.0030913921999999997	-0.2085576959	-0.0094035048	-0.0220544602	0.0134000101	-0.0301965923	-0.014578643700000001	-0.064039179	0.4592359292	0.1909208689	0.052378119	0.0006402918	0.1502329194	-0.09643876470000001	-0.1045567368	0.059931367	0.0300833644	-0.10552067220000001	0.14346441470000001	-0.0580681107	0.0081713792	-0.19788343690000001	-0.089689434	0.1611559145	-0.054849896100000003	0.1481973785	0.023588418599999997	0.1093777416	-0.013084763899999999	-0.20928138640000002	-0.112376814	0.0631572084	-0.1633393416	0.0935439344	0.1268820597	0.0259883391	0.0464315178	-0.0399152235	0.21647405120000002	0.1765111023	-0.0459304262	-0.1350666428	-0.0208249312	-0.12719575689999998	0.18694014239999998	0.053284303899999996	0.0074942288	0.0385812427	0.0484838237	-0.1584450691	0.053689392	0.1440405424	-0.0791065928	-0.1452331861	-0.12264040279999999	0.1215101995	0.120893123	0.1198669825	-0.107059	-0.05000749999999999	0.011461629480999998	0.002500750056249999	0.0248953	0.025074806	0.0006287458959376358	0.0006197759620899999	-0.185797	-0.1746981	0.03051942614361	0.034520525208999994	0.00256044	0.0012612200000000002	1.5906758884000004e-06	6.555852993600001e-06	0.00332971	0.00184975	3.4215750625e-06	1.10869686841e-05	-0.00250905	-0.0008671	7.518624100000001e-07	6.2953319025000014e-06	0.0	0.0
33585.171875	400.59375	160475.3525390625	1127963769.873291	21765.845703125	36.328125	473752039.172245	1319.732666015625	21978.986328125	39.142578125	483075840.01190567	1532.1414222717285	1.560394	26.797375	0.33602659999999995	-0.055800170700000006	-0.09507170279999999	0.1044732223	0.1402079055	-0.1516952257	-0.17490593059999998	0.0028175521999999997	0.0344721252	-0.0383912374	0.0813916752	0.246143904	-0.0713196758	0.006226574499999999	-0.24511493280000002	0.08466391279999999	-0.055127706500000005	-0.0786404213	0.0566027009	-0.0844433546	-0.020701589	0.021528066800000002	-0.0256173042	-0.15331047890000002	0.0324759424	-0.047032328600000006	-0.15647007400000001	-0.0184126391	-0.0232118564	0.041265082599999996	0.0324511094	0.067167083	0.1385439284	0.0993682139	-0.0858359616	0.0158438115	-0.0059790435	0.0774715518	0.1019624521	0.0150680685	0.042111151500000006	0.0471475996	-0.08121771309999999	-0.035783857599999996	-0.1534547402	0.06315102660000001	-0.0499894175	-0.0594425688	0.0931333593	-0.1584160743	-0.0742385336	0.0484156734	-0.2016754318	-0.18317589920000002	0.0137428169	-0.0393070421	-0.1528475646	0.10343229359999999	0.1778465146	-0.0605820838	-0.1632776514	-0.0134569346	-0.0928056711	-0.0644210034	0.2306861393	0.1004835107	0.1152278316	0.10620943220000001	-0.1062454835	0.1167497489	0.09670627400000001	0.0429329677	0.0601462972	0.0227774167	-0.1000255725	0.0719893293	-0.0198691999	-0.23330990629999998	-0.04228052980000002	0.0860429355	-0.0063188161	0.0246294625	-0.0302280049	-0.066795487	0.00040175199999999996	-0.057717170199999994	-0.0079919985	0.11488889199999999	-0.0075303225	0.0713434834	-0.1113523785	-0.1618410629	-0.1582242526	-0.0403764691	0.0639950359	0.0120663728	0.08076232	0.1526228728	-0.1059340144	0.0509330784	0.026487135	0.1213126213	0.12010478890000001	0.1181006348	-0.120317	-0.01325800000000002	0.014476180489000004	0.00017577456400000053	-0.0292363	-0.0541316	0.00293023011856	0.0008547612376900002	-0.07913309999999997	0.10666390000000002	0.011377187563210005	0.006262047515609995	0.000882738	-0.001677702	2.814684000804e-06	7.79226376644e-07	0.00385046	0.0005207499999999999	2.7118056249999995e-07	1.48260422116e-05	-0.00355006	-0.0010410099999999998	1.0837018200999996e-06	1.26029260036e-05	1.0	0.0
33295.71875	-289.453125	83783.11157226562	1108604887.0791016	21747.87890625	-17.966796875	472970236.9209137	322.80578994750977	21897.890625	-81.095703125	479517613.8244629	6576.513065338135	1.39716	23.994068	0.1962314	0.0574627621	-0.0195667586	-0.039507954399999996	0.0837076915	-0.034238251000000004	-0.21082108510000008	0.06575470509999999	0.09293206890000001	-0.0673314176	0.283286615	0.047927482300000004	0.0887271284	0.0670465126	-0.17880395780000002	-0.0143656878	0.0025794007	-0.0760298014	-0.1544030303	-0.1159198041	0.054081671100000006	-0.0744432208	0.0271249512	-0.0104693453	-0.08445243109999999	-0.1572608643	-0.0018248679999999999	0.063377726	-0.0779733777	-0.1144710325	-0.157417938	-0.0085950632	-0.0836117817	0.1321266916	0.040942865499999995	0.09396681300000001	0.043564457	0.1276060383	0.0946700592	0.001232057	-0.0011294965	0.17105239390000002	-0.049594416100000004	-0.0339189071	0.1464938503	0.0374231201	0.07504473730000001	0.0407675583	0.0477870721	0.0409930023	0.0417943011	0.0603507689	-0.0139603996	-0.204123009	0.0735088717	0.1542274967	-0.1030172765	0.0194097538	0.2260914853	-0.0487843241	-0.29266712149999996	0.0729416013	0.0028257734000000003	0.0885544829	-0.0419352975	0.0380760021	0.048580964000000004	-0.10239919210000001	-0.10010760939999999	-0.1609075109	0.1378061126	0.0510360588	0.0363067333	-0.1137754008	-0.022367060600000002	-0.0431007288	-0.10203217519999999	-0.0799094777	0.066349724	-0.030882912000000002	-0.016620798500000002	-0.21278364260000002	-0.0637592075	-0.0683760786	0.1136646431	0.11875409099999999	-0.010459073499999999	-0.0160857711	0.0461592925	0.08616919710000001	-0.07212489230000001	-0.10026801960000001	-0.0230749552	-0.0784764017	0.0445657809	0.0548401751	0.0350278463	-0.2171311902	-0.0100387416	-0.0113753964	-0.15954501529999998	0.12104935019999999	0.11905633460000001	0.11575891279999999	-0.104389	0.015927999999999998	0.010897063321000005	0.0002537011839999999	0.0547626	0.08399889999999999	0.007055815201209998	0.002998942358759999	-0.110525	-0.03139190000000003	0.0009854513856100019	0.012215775625	0.00150547	0.0006227320000000001	3.877951438240001e-07	2.2664399209e-06	0.00332971	-0.0005207499999999999	2.7118056249999995e-07	1.10869686841e-05	-0.00339529	0.00015476999999999982	2.3953752899999943e-08	1.15279941841e-05	0.0	0.0
33549.3984375	253.6796875	64353.383850097656	1125562135.5181274	21721.01953125	-26.859375	471802689.476944	721.426025390625	21806.869140625	-91.021484375	475539541.71634287	8284.910617828371	1.521382	26.127392	0.21495248	-0.1466062948	-0.10237949310000001	-0.1661003361	0.0960136292	-0.1263456323	-0.1801353478	-0.020900855700000002	-0.1691210703	0.1262111982	0.0831026771	0.0481383871	-0.0285269764	-0.112964858	-0.0247072539	0.0556008718	-0.027855474900000003	-0.2768824272	-0.008977695400000001	-0.0975206508	-0.0350489603	-0.116176667	0.2827127456	0.0223877939	0.1315182203	0.0680057858	0.0071054783	0.1612137039	0.0858978397	-0.07638864440000001	0.1555133323	0.0245184456	0.0338141846	0.0101781102	0.2770848971	-0.0099828239	-0.0929394699	-0.0266697786	-0.0270919938	-0.026150633700000002	-0.0469080225	0.0005358194999999999	0.0260237629	-0.1266944991	0.0232675442	-0.0191584443	-0.0279302641	-0.057963295199999994	0.0327291848	0.041655533	-0.1856060306	0.046010608499999994	0.09251283310000001	-0.1169526466	-0.1677395884	-0.0545605954	-0.10663231599999999	0.0159314124	0.13718751070000001	0.0740709637	-0.1369673387	-0.1186058598	-0.10917511210000001	-0.0836212753	0.0988817425	0.14167228369999998	0.0033484318	0.1056703836	0.07058407400000001	-0.21896749629999998	0.2182578204	0.07130304259999999	0.0379220492	0.0917265298	0.162901637	0.0036445203	-0.0388219791	0.0301530856	0.10893646470000001	0.0923238112	0.1013596411	0.007348768100000002	0.0084831904	0.2493885927	-0.0051554074	-0.29249364510000003	0.0246595905	-0.054088175599999996	0.0741966644	0.0060620781999999995	-0.0258009227	0.005546378100000001	-0.060825491100000004	0.1115110654	-0.0131850822	-0.004075074099999999	-0.0064512701	-0.0019392304999999999	0.0610099257	-0.03158196	0.091357693	0.1207205288	0.11775003070000001	0.11285322490000001	-0.1044	-1.0999999999997123e-05	0.010899360000000002	1.2099999999993672e-10	-0.0200028	-0.0747654	0.005589865037159999	0.00040011200783999986	-0.00523842	0.10528658	0.011085263928096402	2.74410440964e-05	0.00159853	9.305999999999984e-05	8.66016359999997e-09	2.5552981609e-06	0.00349227	0.00016255999999999996	2.6425753599999992e-08	1.21959497529e-05	-0.00295312	0.00044217	1.955143089e-07	8.720917734400001e-06	0.0	1.0
32955.24609375	-594.15234375	353017.0075836181	1086048245.0996246	21690.5625	-30.45703125	470480501.5664063	927.6307525634766	21800.76171875	-6.107421875	475273211.51771545	37.30060195922852	1.436013	24.661306	0.16165097999999994	0.1475493056	-0.020836193500000003	0.046798529900000004	0.1263406999	0.1643943763	-0.1491842302	0.1071117516	-0.0716433905	0.070533946	-0.0788097285	0.11568839939999999	-0.0078830527	0.210883748	0.093080761	-0.1244406033	0.0345752718	-0.0552299874	-0.0414255475	-0.0385993758	-0.0478492772	-0.005293841	0.0108949822	-0.0178477299	-0.051112793200000006	-0.008569679699999999	-0.0141120827	0.0594915958	-0.0620280502	0.0298484052	-0.0219968202	-0.17201310260000002	-0.0464045633	-0.0724072649	0.0474560604	-0.1315313757	-0.0530499438	0.088415978	-0.10179884859999999	0.0093110877	0.1044113637	0.1225461719	0.07213914099999999	-0.0606704862	-0.1329653417	0.0230919716	0.0969500284	0.164093515	-0.07238916349999999	0.2190168955	0.14259232460000001	0.072006415	-0.022103018999999998	0.1384214638	-0.0209025561	-0.0889171673	-0.1231359636	-0.1651949156	0.11190489199999999	0.11731710890000001	0.0290630062	-0.021879611	-0.033912342799999995	-0.0823518489	0.1088152389	-0.27053074039999997	-0.0497143326	0.0274640762	-0.016479375	-0.1259383158	0.014812188	0.02362285	-0.0022950316	-0.0828992382	0.0347008663	0.0104392549	-0.0324934188	0.04395256559999999	0.0521904114	0.0132044214	-0.06880425280000001	-0.0932566756	-0.029543601699999998	-0.0366581784	-0.1547345149	0.0571337587	-0.0189549897	0.0747310225	0.0183358255	-0.0560116368	0.1472137883	-0.0154769606	0.0216229873	-0.0637480732	-0.1600508022	-0.0171603518	-0.1379102976	-0.0297387277	0.15641220320000002	0.0299073137	-0.08804112439999999	0.120326335	0.1161887065	0.1093977275	-0.0971798	0.007220200000000009	0.00944391352804	5.213128804000014e-05	0.0993021	0.11930489999999999	0.01423365916401	0.00986090706441	-0.0222083	-0.01696988	0.0002879768272144	0.00049320858889	0.00151628	-8.224999999999987e-05	6.7650624999999774e-09	2.2991050384000003e-06	0.00328313	-0.00020914	4.3739539600000005e-08	1.07789425969e-05	-0.00288139	7.172999999999988e-05	5.1451928999999845e-09	8.302408332100001e-06	0.0	0.0
33131.2265625	175.98046875	30969.125381469727	1097678173.5357056	21721.77734375	31.21484375	471835610.9714508	974.3664703369141	21935.59375	134.83203125	481170273.1650391	18179.676651000977	1.331462	22.865818	0.16226849999999998	0.1646016164	0.0457224508	0.12683152039999998	0.0851433047	0.1214876523	-0.0846923324	0.0675339146	0.1505004325	0.030213644799999998	-0.0031534666	0.0721134469	-0.0982987297	0.0042198122999999995	0.148031463	0.0443155557	0.0974769227	-0.0296929523	-0.0705742177	0.1425216118	0.0058699152	-0.0160958169	-0.1133284403	0.0402610734	-0.2376150186	0.032996812599999994	0.0158355058	0.032066363199999996	0.0343360805	0.0354871618	0.0275689473	0.173890248	-0.0094429376	-0.0309900983	0.10296384880000001	-0.040896330099999996	0.0070049857999999994	-0.024778602400000002	0.0816019436	0.064370873	-0.0169049587	-0.2052687269	0.13933907880000002	-0.0914261758	-0.0356505593	-0.0684571972	-0.0646213583	-0.0144622055	-0.030468590499999997	0.0990629076	0.1782831917	-0.0033216759000000004	-0.1194852807	-0.049144159900000005	-0.0457856982	0.0475801425	-0.0794223699	-0.0959539477	0.10461359640000001	0.052441436699999996	0.0205978895	0.1658039311	0.1687833543	-0.0045040311999999996	0.0882319406	-0.017772458	-0.0795667542	0.027722600899999998	0.1184943918	0.051820917300000005	-0.0405427513	-0.0853456743	-0.030499852	-0.1230539925	0.0919806698	-0.11905081210000001	0.1521717846	0.028265156099999997	-0.1646277929	-0.0536692705	-0.0230312958	0.07159846730000001	-0.0312697938	-0.0509299967	0.0721773439	-0.1170102483	0.0436759554	-0.0700667221	0.1512107458	-0.0026627529	0.1670550083	0.005083767	0.0587591289	-0.0214154618	0.052719472999999996	0.0658987979	0.0547159461	0.0096259386	-0.0589934263	0.20500873379999998	0.0718091031	0.1198669825	0.1143757435	0.10540925529999999	-0.08202899999999999	0.015150800000000006	0.0067287568409999995	0.0002295467406400002	0.0293899	-0.06991220000000001	0.0048877157088400005	0.0008637662220100001	-0.039255300000000014	-0.01704700000000001	0.0002906002090000002	0.0015409785780900005	0.00111686	-0.00039942000000000016	1.5953633640000012e-07	1.2473762595999997e-06	0.00269696	-0.00058617	3.435952689e-07	7.2735932416e-06	-0.00266381	0.0002175800000000002	4.734105640000009e-08	7.0958837161e-06	0.0	0.0
33311.03125	179.8046875	32329.725646972656	1109624802.9384766	21707.166015625	-14.611328125	471201056.42990494	213.49090957641602	21900.322265625	-35.271484375	479624115.3382301	1244.0776100158694	1.330347	22.846668	0.09159210000000001	-0.027030036400000002	-0.054902855	-0.1115175051	0.0695603589	-0.0073518563	-0.1482835981	0.024687291099999998	-0.0111171301	0.0759344488	0.1421797178	-0.1007889282	0.0520902736	-0.1596582917	0.1397337612	-0.20235066829999998	0.0252792025	0.012768596799999999	-0.0408239918	0.013759818	0.14813499130000002	0.0092565285	0.040341906000000004	0.0804654067	-0.013669293	0.0340019627	0.0054928882	-0.09940960480000001	-0.07583711	-0.1861986525	0.0357166023	-0.0543026478	-0.130067252	0.001679165	0.026535835499999997	0.054446958200000006	-0.049243340499999996	-0.0250719971	-0.1349215771	-0.0411476041	-0.014763436299999997	-0.0718224971	-0.1541860712	0.023032262999999997	-0.0006609364999999999	0.0758491545	-0.0186072875	0.1149470392	0.061331030099999996	-1.39751e-05	-0.06133376650000001	0.0424140041	0.0621062662	-0.1352341806	-0.0597511839	0.10755548289999999	-0.0668997509	-0.0566224498	0.13293425009999998	0.0853503134	-0.1088798834	-0.0001862589	0.0371345031	0.027039176499999998	-0.2527388539	-0.0278914509	0.047185851200000004	-0.0489632886	0.09531960119999999	-0.10993834109999999	-0.0280459325	-0.0313811678	-0.0559336904	0.0032921832000000002	0.0831067518	-0.10768979599999999	-0.04022945	0.0254738171	0.1410519404	-0.032569350899999995	0.07191093280000001	-0.08716091	0.0920861735	0.1476855987	0.003708504	0.0850772891	0.02818523	0.08778278119999999	0.040417095800000004	-0.0774959263	-0.1057088861	0.0354535969	-0.0537224179	0.10003346099999999	-0.0198187718	0.0046929805	-0.032407335	0.0325232632	-0.025297114199999998	0.0850288082	-0.007777688100000002	0.11934271980000001	0.112315068	0.1009072399	-0.08363519999999999	-0.0016062000000000019	0.0069948466790399995	2.579878440000006e-06	0.0695619	0.040172	0.001613789584	0.00483885793161	-0.0465397	-0.0072843999999999895	5.306248335999985e-05	0.00216594367609	0.00124624	0.00012938000000000012	1.6739184400000034e-08	1.5531141376e-06	0.00239903	-0.0002979300000000001	8.876228490000003e-08	5.7553449408999985e-06	-0.00224053	0.00042327999999999984	1.7916595839999983e-07	5.0199746809e-06	0.0	0.0
33036.6484375	-274.3828125	75285.92779541017	1091420139.9829712	21710.107421875	2.94140625	471328764.269352	8.651870727539062	21796.81640625	-103.505859375	475101205.4477692	10713.462924957275	1.2825240000000002	22.025381	0.060122970000000026	-0.062247871399999995	0.0766410689	-0.0312935538	0.0473545621	0.1079618532	-0.0757721497	-0.0758989726	-0.0186681527	0.10571135949999999	0.0047010964	-0.0760895897	-0.0887973276	-0.0266254592	0.1380606185	0.05999296849999999	0.1290647038	0.021101778300000002	-0.0480044644	-0.057985749100000004	-0.126759734	-0.0856398328	-0.0888653283	0.0828951429	0.038950637	-0.1302790293	0.0672505837	0.0829030772	0.1270180899	0.24688331579999998	0.1501106755	-0.18389531010000001	0.073963175	0.073156131	-0.1408408195	-0.0481283404	0.21016899960000002	0.07229239400000001	-0.0589825023	-0.0158994883	-0.0953332082	-0.0235625739	0.0335148871	0.07265938870000001	0.1629108477	0.077954097	-0.0649925089	-0.0485005538	-0.0672634899	-0.095088898	-0.013626123	-0.1163636243	0.14892992160000001	0.1650858652	-0.0458583461	0.0700414463	-0.0571117607	-0.1340592541	0.056640740999999994	0.038564974	0.0065946989	0.04874941940000002	0.0962034844	0.0222676544	0.0400802819	0.055823116	-0.1300834971	0.11407948820000001	0.07941791299999999	-0.0356815168	-0.0010988576	-0.0234827273	-0.1331991341	0.0433509528	-0.10553330890000001	-0.0166892042	0.0417410041	0.2400500045	-0.1212743682	0.09475987109999999	0.0208972187	0.1017035413	-0.0764993962	-0.05656152070000001	-0.1638041887	0.06814176870000001	0.017723594199999998	0.024749181800000002	-0.19567611710000002	0.0226884658	0.0325767015	0.1448672918	-0.1181949276	-0.0387727888	0.0498123204	0.10268467369999999	-0.0103908248	-0.049043663200000004	-0.019037713600000002	-0.1046087281	0.0436151854	0.11875383099999999	0.1100111431	0.0959136145	-0.07737969999999998	0.006255500000000011	0.005987617972089997	3.9131280250000136e-05	0.06955750000000001	-4.399999999987747e-06	1.9359999999892174e-11	0.0048382458062500005	-0.00713063	0.03940907	0.0015530747982648995	5.08458841969e-05	0.0013868000000000005	0.00014056000000000048	1.975711360000014e-08	1.9232142400000013e-06	0.00225935	-0.0001396800000000001	1.9510502400000032e-08	5.104662422499998e-06	-0.00224937	-8.839999999999976e-06	7.814559999999958e-11	5.059665396900002e-06	0.0	0.0
