csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	a_comp_cor_100	a_comp_cor_101	a_comp_cor_102	a_comp_cor_103	a_comp_cor_104	a_comp_cor_105	a_comp_cor_106	a_comp_cor_107	a_comp_cor_108	a_comp_cor_109	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	non_steady_state_outlier03	non_steady_state_outlier04	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
32381.248046875	n/a	n/a	1048545225.0732461	21129.52734375	n/a	446456925.7702789	n/a	21362.75390625	n/a	456367254.4589996	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	-0.00623228	n/a	3.88413139984e-05	n/a	0.0306413	n/a	n/a	0.00093888926569	-0.0762283	n/a	n/a	0.005810753720890001	0.00090238	n/a	n/a	8.142896644e-07	-0.0	n/a	n/a	0.0	-0.000400124	n/a	n/a	1.60099215376e-07	0.0
32314.12109375	-67.126953125	4506.027835845947	1044202422.0615387	21124.64453125	-4.8828125	446250606.5716705	23.84185791015625	21243.9609375	-118.79296875	451305876.3140259	14111.769424438477	1.501622	25.153572	0.20598027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.00154434	0.00777662	2.3849860356e-06	6.04758186244e-05	0.016277199999999995	-0.014364100000000003	0.0002063273688100001	0.0002649472398399998	0.015006	0.0912343	0.008323697496490002	0.000225180036	-0.000293466	-0.001195846	1.430047655716e-06	8.612229315599999e-08	0.00014149	0.00014149	2.00194201e-08	2.00194201e-08	0.000114645	0.000514769	2.6498712336100003e-07	1.3143476025e-08	1.0
31932.955078125	-381.166015625	145287.53146743774	1019713620.0215492	21107.380859375	-17.263671875	445521526.7427102	298.034366607666	21199.22265625	-44.73828125	449407041.2292633	2001.5138092041016	1.262003	21.139717	0.06071903499999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.00153273	-1.1610000000000004e-05	2.3492612529e-06	1.347921000000001e-10	0.015816799999999995	-0.0004603999999999997	2.119681599999997e-07	0.00025017116223999985	-0.007861649999999998	-0.02286765	0.0005229294165224999	6.180554072249996e-05	3.76559e-05	0.0003311219	1.0964171265960999e-07	1.41796680481e-09	-0.00012665299999999998	-0.000268143	7.190066844899999e-08	1.6040982409e-08	-3.3677600000000004e-05	-0.0001483226	2.199959367076e-08	1.1341807417600006e-09	0.0
32123.6328125	190.677734375	36357.998386383064	1031927785.0723268	21090.82421875	-16.556640625	444822866.2262116	274.1223487854004	21182.638671875	-16.583984375	448704181.1032143	275.02853775024414	1.143277	19.150959	0.085685465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.00154961	1.688000000000015e-05	2.4012911521e-06	2.8493440000000514e-10	-0.0244889	-0.04030569999999999	0.0016245494524900002	0.00059970622321	0.018868400000000004	0.02673005	0.0007144955730025	0.0003560165185600001	-0.000152491	-0.0001901469	3.6155843579610004e-08	2.325350508100001e-08	-0.0	0.00012665299999999998	1.6040982409e-08	0.0	-8.95344e-05	-5.5856800000000004e-05	3.11998210624e-09	8.01640878336e-09	0.0
31832.697265625	-290.935546875	84643.49243545532	1013320615.2049294	21094.73828125	3.9140625	444987983.1544342	15.31988525390625	21229.62109375	46.982421875	450696811.78419495	2207.3479652404785	1.289084	21.593349	0.02311437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.00837493	0.006825319999999999	7.013945250489999e-05	4.658499310239999e-05	-0.0207475	0.0037414000000000015	1.3998073960000016e-05	0.00043045875625	0.0145159	-0.004352500000000004	1.8944256250000033e-05	0.00021071135281	-0.000114725	3.776600000000002e-05	1.4262707560000016e-09	1.3161825625e-08	-0.00012613700000000002	-0.00012613700000000002	1.5910542769000003e-08	1.5910542769000003e-08	-8.95344e-05	0.0	0.0	8.01640878336e-09	0.0
32085.0078125	252.310546875	63660.61206436157	1029447726.3281859	21159.630859375	64.892578125	447729978.10501486	4211.046695709229	21416.021484375	186.400390625	458645976.21921164	34745.10562515259	1.471773	24.653568	0.110803485	-0.20574649679999998	-0.0007296408999999999	-0.014148785	-0.18245508929999998	0.059996746399999995	-0.0779602106	0.154001764	-0.1673202188	0.1249837058	-0.1326710029	0.026135335899999997	-0.0339994062	0.0077927551	-0.16392773630000002	0.19063814989999997	-0.0183780641	0.045632454	-0.2218984064	0.0238768267	-0.0771897024	0.0770069993	-0.0050371849	0.12193351109999999	-0.1826022845	0.24694331460000002	-0.10712890650000001	0.1810565656	-0.1278509425	0.0252959694	-0.0398734807	0.0770538615	-0.0913615583	-0.1795063565	0.0587165175	0.025573011	-0.0504953097	-0.023959138799999998	0.010271266	0.036459579	-0.0997611066	-0.0548001434	0.036606689500000004	0.0411880744	-0.028190819300000006	-0.0448037863	0.077845652	0.0162419878	0.0257388365	0.0258123567	-0.07087135650000001	-0.0739875011	0.15590590710000002	0.0185276918	0.0345335028	0.0276097888	-0.20747214579999998	-0.0590678697	-0.0293924168	0.2473727044	-0.0290085408	0.1250605352	-0.34569731950000004	-0.1732595166	-0.0349170811	0.17590365079999998	-0.0858843227	-0.08960248130000001	0.13315208050000002	-0.1233619951	0.1103733298	-0.0453915716	0.1405826631	-0.1066848609	-0.0129399902	0.0516019462	-0.032821800000000005	0.1576958206	-0.049989050599999994	0.0886514543	-0.13040837060000002	0.1560152831	-0.1849626466	0.0518101674	-0.024351308199999998	0.0153345957	-0.0675864829	0.10154275289999999	-0.15372903470000002	0.1472871237	-0.130440064	0.09854098289999999	-0.041556282	-0.0192983791	-0.025161231000000003	0.0375895205	0.0531480196	0.0471979966	-0.0520444673	-0.0447862243	0.0919162484	0.0374527745	-0.06610838599999999	-0.04604356230000002	-0.08687832359999999	0.0853028085	0.1113847183	-0.1498028094	0.031031469	0.0353644769	0.0137139998	0.0583723875	0.1175793704	-0.12461798789999999	0.1128608806	0.1128439341	0.1128156919	0.0	0.0	0.0	0.0	0.0	0.00150114	-0.006873789999999999	2.2534212996e-06	4.724898896409999e-05	-0.0422504	-0.0215029	0.0004623747084100001	0.00178509630016	-0.000486375	-0.015002275	0.00022506825517562505	2.36560640625e-07	-0.000557332	-0.00044260699999999997	1.95900956449e-07	3.1061895822399997e-07	-7.4833e-23	0.00012613700000000002	1.5910542769000003e-08	5.599977888999999e-45	0.0006902119999999999	0.0007797463999999999	6.080044483129599e-07	4.7639260494399997e-07	0.0
32375.564453125	290.556640625	84423.1614112854	1048177173.6584512	21162.962890625	3.33203125	447870998.30997086	11.102432250976562	21513.986328125	97.96484375	462851607.7267494	9597.110610961914	1.285859	21.539341	0.107543845	0.0285812093	-0.0763044631	-0.17244189329999998	-0.1383138471	-0.021102388399999998	-0.1725031795	0.0354166934	-0.1232689116	0.013898596200000002	-0.21707885100000002	0.0368130644	-0.0828151877	-0.0380560263	-0.1520817707	0.1555680403	-0.0053448839	-0.1377192043	-0.043847947000000005	0.0246785095	-0.0368014824	-0.1714058663	0.071755741	-0.0018613791	-0.09583993589999999	-0.228813027	0.0040470775	0.1520459066	0.015904668400000002	-0.12274298380000001	0.0350202059	-0.0973660274	0.0581956621	-0.0093652412	0.0224461444	0.0390796343	-0.1133159625	-0.1143748404	-0.0366339565	-0.0074096685	0.0287879752	0.0833225468	0.0541024275	0.0726946309	0.074709835	0.1016957551	0.0755535729	-0.076889825	0.0060540622999999995	-0.0163886538	-0.1237183269	0.075297855	0.0282999352	-0.11350749140000001	-0.0566880245	-0.0251565286	0.0052301009	0.0678282261	0.1459008621	0.1740236198	0.0164353948	0.1032759269	-0.03941137	-0.13681110130000002	0.0122441471	0.2147319123	-0.0597443768	0.0726780304	0.1087438914	-0.2042158309	0.055724271799999996	0.0037851226	0.0685648549	0.0386786063	-0.1470874486	0.0236128133	-0.045408969400000006	0.2224795259	0.0813341343	0.053432719299999994	0.0558584742	0.1582889988	0.1803324718	-0.08819888619999999	0.05510354940000002	-0.0519124052	-0.0870389258	0.0958450726	-0.0144235328	0.13865957199999998	0.056111191799999995	0.0202739155	-0.022908091800000002	0.045328494299999994	-0.1040244251	0.0597723913	0.0376554177	-0.0002564938	0.1401735309	0.11839543849999999	-0.061346707800000004	-0.005045760900000001	0.13134174869999998	-0.005565493	-0.0568321531	-0.0848045558	-0.054283670199999995	-0.09694338640000001	-0.048959382	0.0198050452	-0.08491489199999999	0.17599718190000002	-0.0055010232	0.0125313966	0.1128156919	0.1126632248	0.11240926539999999	0.0	0.0	0.0	0.0	0.0	0.0111444	0.00964326	0.00012419765136	9.29924634276e-05	-0.00953234	0.03271806	0.0010704714501636	9.08655058756e-05	-0.047456	-0.046969625	0.002206145672640625	0.002252071936	-0.000444525	0.00011280700000000005	1.2725419249000008e-08	1.97602475625e-07	-0.000187008	-0.000187008	3.4971992063999984e-08	3.4971992063999984e-08	0.000625769	-6.444299999999998e-05	4.152900248999995e-09	3.91586841361e-07	0.0
32305.392578125	-70.171875	4924.092041015625	1043638389.6267738	21164.427734375	1.46484375	447933001.32358164	2.1457672119140625	21535.109375	21.123046875	463760935.7932129	446.18310928344727	1.245111	20.85677	0.08447451	0.0120364615	-0.0810364531	0.0064199198	-0.0199403459	0.0631860999	-0.123909471	0.14001779960000002	-0.113069319	-0.0633042134	-0.0156205115	-0.0013032232000000001	0.0351934562	-0.1826258003	0.21116357309999997	0.0942807417	0.0276392119	0.0201218827	-0.0722232274	0.0028597876	0.1047452151	-0.0051375605	-0.017638823300000002	0.0186536601	0.021174309300000003	-0.10987521830000001	-0.0597275348	-0.1077592592	-0.0242336315	0.102429674	-0.09260186710000001	0.1130818794	-0.0965303566	0.022188002999999998	0.09027139880000001	0.13289260890000001	-0.0337376046	-0.046079449800000005	0.0721731516	0.0748625081	0.028930170800000002	0.0685462869	-0.0289261304	-0.019245214	-0.1596250522	-0.0654996711	-0.08800083869999999	0.011828577	-0.1077196661	0.0779381874	0.024320097599999996	0.1133767383	-0.004264041	0.0192698949	-0.18185402350000002	0.0570411288	-0.009890458000000001	0.09259256380000001	0.0035926815	-0.06591417940000001	0.132893374	-0.0651901089	0.1197591034	-0.0254932273	-0.0454546516	0.1823825732	-0.0957028625	-0.1152910032	0.08442568140000001	0.1194987161	-0.0077073113	-0.0122284251	0.1750584854	0.048241481600000004	0.08869913689999999	-0.08633186109999999	-0.0219995713	-0.011772796200000001	0.1075229584	0.06816774190000001	0.021738856400000003	-0.0823665112	0.0447151404	0.0009399106	-0.0937867702	0.14900318380000002	0.17744759710000002	-0.0737055595	-0.067543626	-0.1348834539	0.0909614284	-0.038952769	-0.09482106109999999	0.069248325	-0.0220812054	0.0163316428	0.045107334900000004	-0.1291654023	0.09246461619999999	-0.024014610899999997	0.1016717726	-0.1142181667	0.0745259122	-0.0135848975	-0.1257896107	-0.07555924950000001	-0.0701145157	0.1051553038	-0.1370662625	0.015056856100000003	-0.005094744	-0.0769588544	0.0439126483	-0.059118875599999995	0.1127253327	0.1123020954	0.1115978766	0.0	0.0	0.0	0.0	0.0	0.0209262	0.009781799999999998	0.00043790584644	9.568361123999997e-05	-0.0267187	-0.01718636	0.00029537097004960004	0.0007138889296900001	-0.07219069999999997	-0.024734699999999967	0.0006118053840899985	0.005211497166489995	-0.000443431	1.0939999999999865e-06	1.1968359999999704e-12	1.9663105176099998e-07	-0.0	0.000187008	3.4971992063999984e-08	0.0	0.0010930999999999998	0.0004673309999999999	2.1839826356099987e-07	1.1948676099999996e-06	0.0
32176.14453125	-129.248046875	16705.057621002194	1035304276.8958893	21151.607421875	-12.8203125	447390496.5291176	164.36041259765625	21508.4296875	-26.6796875	462612547.62213135	711.8057250976562	1.245826	20.868736	0.06473903799999997	-0.1196481767	0.0772308719	-0.016537694199999998	-0.0499230643	0.0972352733	-0.0744847996	0.0574231563	-0.1180405584	0.0557850835	-0.0076404655000000005	0.034160755699999996	-0.0630578822	-0.0030154839	-0.0097250221	0.0877723976	0.0819778157	-0.026470208	0.1863045145	-0.033864774900000005	0.0288613206	-0.047104433499999994	-0.0106879053	-0.0352489475	-0.0168770904	0.0278873267	-0.0611643745	-0.0140647904	-0.0908165433	0.0216271613	-0.07396211230000001	0.024115158799999998	0.0153602961	0.2489999184	0.0710639186	0.0475447522	0.1061602844	-0.017763721200000002	0.0954109322	0.0479389907	0.075190726	0.0165514101	0.2056364951	-0.0525120429	0.0617203266	-0.0068762016	-0.1661551996	-0.1460754307	0.057018819400000004	-0.049274879699999996	-0.041175456	-0.1487541574	0.0372662954	-0.022036409399999998	-0.1531469235	0.021746615	-0.099874176	-0.0834065642	0.0183737239	-0.0768569642	-0.1167689453	0.027569747599999996	0.11797205720000001	-0.058821662999999996	-0.09458943119999999	0.09066506880000001	-0.07233215259999999	0.0040650067	0.07284308	-0.0320047107	-0.0029893437	-0.0490613623	0.028994599300000007	0.0408688014	-0.10796888029999999	0.1306017474	-0.0491983833	-0.0866815901	-0.0080592077	0.0742752263	-0.047575252699999994	0.0049213863	0.0124119525	0.1173740139	0.0335900839	-0.0393413236	-0.0162019789	-0.004645864699999999	0.06918747509999999	-0.15551831119999998	-0.0189674994	-0.017407878300000002	0.0288528988	-0.0421070077	0.1346598755	0.0197299227	-0.0690993405	-0.0918212057	-0.009846186	0.0216969166	-0.187972576	-0.0912057233	0.0222990581	-0.0537739539	-0.12943547689999998	-0.1445588106	-0.0550592013	-0.136773815	-0.0293911709	-0.0813872216	0.1015681025	-0.0428041891	0.0720096983	0.0355632996	0.1125898391	0.1117611244	0.1103844485	0.0	0.0	0.0	0.0	0.0	0.020906900000000003	-1.9299999999996403e-05	0.00043709846761000017	3.7248999999986116e-10	-0.0008002619999999999	0.025918438	0.0006717654283598442	6.40419268644e-07	-0.0558345	0.01635619999999997	0.00026752527843999893	0.0031174913902500003	-0.000573052	-0.000129621	1.6801603641e-08	3.2838859470399997e-07	-0.000121361	-0.000121361	1.4728492321000001e-08	1.4728492321000001e-08	0.00129102	0.00019792000000000008	3.917232640000003e-08	1.6667326403999995e-06	0.0
32205.705078125	29.560546875	873.8259315490723	1037207439.5791664	21132.09765625	-19.509765625	446565551.35328674	380.6309547424317	21555.03515625	46.60546875	464619540.5871735	2172.0697174072266	1.100856	18.440371	0.058152161999999986	-0.0582331196	0.0614342265	-0.07019426969999999	-0.0136931218	0.1509446767	-0.0164769567	0.013644438200000001	-0.1048914182	0.0892806226	-0.0838795211	0.1477580097	-0.0558539511	-0.0548711022	0.054311260099999994	-0.0536093301	0.0227687321	-0.0237199057	-0.0980739048	0.027744906	-0.0667100991	0.0696380435	-0.06372671769999999	0.0780173244	0.135573683	-0.0041828447	0.1090876615	-0.0141853605	0.1706579516	0.10945198460000001	0.0147892973	0.0212413459	0.0037725919	-0.0137397623	-0.0596882746	0.0205738514	0.0281161179	-0.17119643010000002	-0.0404739133	-0.041897667799999996	-0.0022327881	0.1649088757	-0.051662108600000006	-0.041110805699999996	-0.0589044629	0.014396463	0.092271539	-0.0328713683	-0.047628329500000004	-0.0094854936	0.0735478146	-0.1048347402	0.026639685299999997	-0.075173074	-0.0802494131	0.04748438730000002	-0.0598897852	-0.0634118003	0.0507699869	0.039201332	-0.0468393895	-0.2517671825	0.11277683179999999	-0.021446536000000002	-0.13526824140000002	0.010516296999999999	-0.0409974688	0.0044473512	0.18176479059999998	-0.0126945978	-0.056011361600000004	0.0436142932	-0.0120644673	-0.04262826980000002	0.0257122837	-0.1160660942	-0.0133601192	0.0442395887	-0.0056472824	-0.1025210084	-0.11971627800000001	-0.21082274469999998	-0.028982785499999997	-0.0283257538	0.022965643199999997	0.0977660249	-0.06966901240000001	-0.045555348200000005	-0.0905944367	0.0152259353	-0.034009497799999996	-0.0454898676	-0.0889036728	0.1504765926	0.1143269087	-0.0863862825	-0.05514113	0.1331186784	0.042091541600000004	0.0071980049	-0.0167439048	-0.1526316635	0.079022081	-0.038918607	0.083421991	-0.0050503588	-0.0044731863	0.1277395741	-0.12166196	-0.0090759913	-0.0529694218	-0.052407853	0.0785257068	9.80026e-05	0.11240926539999999	0.111041178	0.1087733526	0.0	0.0	0.0	0.0	0.0	0.0208833	-2.360000000000209e-05	0.00043611221889	5.569600000000989e-10	0.0155156	0.016315862	0.000266207352803044	0.00024073384336000005	-0.0519396	0.003894900000000007	1.5170246010000052e-05	0.0026977220481599995	-0.000965037	-0.000391985	1.5365224022499998e-07	9.31296411369e-07	-0.000487732	-0.000366371	1.3422770964099994e-07	2.37882503824e-07	0.00129102	0.0	0.0	1.6667326403999995e-06	0.0
