name	intensity-avg	volume
Left-wm-bankssts	98.2499	3385.7
Left-wm-caudalanteriorcingulate	103.5896	2880.8
Left-wm-caudalmiddlefrontal	97.37299999999999	5564.1
Left-wm-cuneus	94.6085	2597.4
Left-wm-entorhinal	80.553	815.5
Left-wm-fusiform	88.9207	7013.8
Left-wm-inferiorparietal	99.2178	12409.6
Left-wm-inferiortemporal	92.385	8036.8
Left-wm-isthmuscingulate	99.1634	3900.0
Left-wm-lateraloccipital	93.2434	11265.4
Left-wm-lateralorbitofrontal	95.5154	6758.7
Left-wm-lingual	88.7705	5398.3
Left-wm-medialorbitofrontal	96.8434	4088.6
Left-wm-middletemporal	92.0441	6217.1
Left-wm-parahippocampal	87.9057	1324.8
Left-wm-paracentral	94.6901	3899.6
Left-wm-parsopercularis	97.8101	3340.9
Left-wm-parsorbitalis	87.9569	1097.6
Left-wm-parstriangularis	96.5787	3545.7
Left-wm-pericalcarine	90.65	3237.0
Left-wm-postcentral	95.5212	7938.3
Left-wm-posteriorcingulate	99.9529	4637.2
Left-wm-precentral	96.2385	12716.1
Left-wm-precuneus	97.501	9829.0
Left-wm-rostralanteriorcingulate	99.9067	2244.9
Left-wm-rostralmiddlefrontal	98.0017	13925.8
Left-wm-superiorfrontal	95.6356	17768.5
Left-wm-superiorparietal	98.1297	13770.9
Left-wm-superiortemporal	95.7384	8181.6
Left-wm-supramarginal	99.8603	9125.6
Left-wm-frontalpole	86.363	267.0
Left-wm-temporalpole	80.5668	605.1
Left-wm-transversetemporal	99.0832	941.2
Left-wm-insula	93.0766	10366.7
Right-wm-bankssts	100.1724	3470.4
Right-wm-caudalanteriorcingulate	102.7796	2693.1
Right-wm-caudalmiddlefrontal	96.1642	5652.8
Right-wm-cuneus	93.6344	2994.0
Right-wm-entorhinal	78.3443	621.0
Right-wm-fusiform	89.65899999999999	5950.7
Right-wm-inferiorparietal	98.0022	13147.6
Right-wm-inferiortemporal	91.1634	6443.7
Right-wm-isthmuscingulate	100.7105	3589.4
Right-wm-lateraloccipital	92.9241	11490.5
Right-wm-lateralorbitofrontal	97.1746	7283.0
Right-wm-lingual	88.4751	6255.9
Right-wm-medialorbitofrontal	96.9054	4093.3
Right-wm-middletemporal	91.2227	6806.2
Right-wm-parahippocampal	87.7792	1507.7
Right-wm-paracentral	95.3421	5359.0
Right-wm-parsopercularis	96.7418	3229.7
Right-wm-parsorbitalis	89.8095	1323.2
Right-wm-parstriangularis	95.5996	3400.0
Right-wm-pericalcarine	85.9442	3363.7
Right-wm-postcentral	93.5149	8351.1
Right-wm-posteriorcingulate	99.69200000000001	4312.4
Right-wm-precentral	94.9187	13566.0
Right-wm-precuneus	97.7961	9948.7
Right-wm-rostralanteriorcingulate	100.4942	2017.9
Right-wm-rostralmiddlefrontal	96.7492	13789.0
Right-wm-superiorfrontal	94.7825	18287.0
Right-wm-superiorparietal	97.6693	13198.7
Right-wm-superiortemporal	94.6849	7477.6
Right-wm-supramarginal	98.15700000000001	9023.6
Right-wm-frontalpole	87.53399999999999	261.0
Right-wm-temporalpole	81.6042	609.5
Right-wm-transversetemporal	96.9147	642.9
Right-wm-insula	92.6838	10381.2
Left-UnsegmentedWhiteMatter	99.6869	35817.3
Right-UnsegmentedWhiteMatter	99.7039	34926.6
