csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	a_comp_cor_100	a_comp_cor_101	a_comp_cor_102	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01
30208.828125	n/a	912573296.685791	n/a	20939.412109375	n/a	n/a	438458979.4862404	20912.63671875	n/a	437338374.5304108	n/a	n/a	n/a	n/a	-0.0542916714	-0.051845757699999995	0.1203161251	-0.0080722722	0.0611133579	-0.0274862942	0.12399679949999999	-0.11217886710000001	0.0357780978	-0.1129195922	0.0423102227	-0.08799896199999999	0.17394926089999999	-0.0769568679	0.0792719963	-0.1390705891	0.06127218490000001	-0.16213218869999999	0.0497248955	-0.1399478962	0.056046568899999996	-0.032983610499999996	0.0695733296	-0.012423347	-0.0993248966	0.0367717133	-0.082455616	0.1369060571	0.1069775463	-0.1365236937	0.10027595130000001	0.0504387775	-0.038888567400000004	-0.0077011319	-0.045888623200000006	-0.1124847619	0.16454345539999998	-0.0083276116	-0.0599567397	0.030454515699999997	0.0181570444	0.059661884400000004	-0.08898045	-0.0159870222	-0.1415065977	-0.1288501469	0.131776496	0.008992759	0.1366203282	-0.0623173433	-0.0534141765	-0.0446373492	-0.0465717573	0.0633975874	-0.15313434369999998	0.061192308099999995	-0.1148982945	0.0693880362	-0.0349900271	0.1182912975	-0.015071746399999999	0.08664201269999999	-0.0274396425	0.1296994949	-0.0042587336	0.0179981413	-0.1947095263	0.10458861679999999	-0.0994517998	0.1203140033	-0.052215613200000004	0.149067009	-0.1450557718	0.0145409518	-0.0386735137	0.1119261039	-0.08783596839999999	0.0422343906	-0.042581706500000004	-0.132256333	0.13024419869999998	-0.1394838099	0.1340645178	-0.03314716	-0.0268909568	-0.0446120052	0.0619400379	0.0600728112	-0.1942565191	-0.1005075723	0.0736264403	0.0560424838	0.0798817778	-0.0479396608	-0.051682525300000004	-0.10610361199999999	0.0615698863	0.11774193349999999	0.2063775562	-0.0922037376	-0.01621992	-0.0469789813	0.0627659861	0.022319571200000003	0.0576500716	0.1217078847	0.1216831682	0.1216419777	-0.0157792	n/a	0.00024898315263999996	n/a	3.50871e-05	n/a	n/a	1.23110458641e-09	0.0509445	n/a	n/a	0.00259534208025	0.0007529069999999999	n/a	5.668689506489999e-07	n/a	0.000516692	n/a	n/a	2.6697062286399996e-07	-0.0007493689999999997	n/a	5.615538981609996e-07	n/a	0.0	0.0
30409.53125	200.703125	924739590.8447266	40281.744384765625	20984.70703125	45.294921875	2051.629947662353	440357929.1873932	21033.548828125	120.912109375	442410176.30511856	14619.738193511963	1.1669040000000002	21.577396	0.07161631294000001	-0.0476534679	-0.0670651803	0.07082190070000001	0.025841594300000003	0.0772185838	0.1455473011	0.0264114612	-0.146084754	0.0585047344	-0.0426766793	0.08768376439999999	0.127383304	0.06954942139999999	-0.24419695600000002	0.0601621125	-0.0301516294	0.045257592199999995	-0.017361410600000002	-0.008621666	-0.025734166	0.0802957955	0.060297769	-0.09549209560000001	0.1036045158	-0.0366862299	0.0061789926	0.026194675299999998	-0.12449681189999999	-0.0352516887	0.0772839854	-0.06487933259999999	0.0776215502	0.057721416500000004	-0.0902449987	-0.0100985334	0.0269548285	0.0971882259	0.0844444573	0.1039133217	0.1136116952	0.0161683761	-0.016972861000000002	-0.015908623400000002	-0.11949794130000001	-0.0132400695	0.0531562679	-0.1365621898	-0.0740114214	0.1746857685	0.0216185351	-0.039468058	-0.0397413295	0.1013280603	-0.08827061650000001	-0.1499606527	0.032740625	-0.055607953499999994	0.08696021960000001	-0.012745866299999999	0.0023631115	0.115128621	0.1616890984	-0.0518402668	0.0369568822	-0.07089930629999999	-0.0652465463	-0.2336465352	-0.024518684199999998	-0.0581561291	-0.0322935279	0.0186528811	-0.0134669733	-0.0577796514	0.1258040292	-0.0343706584	0.0726629857	-0.0589724975	-0.0612930379	-0.0130066396	0.0537963842	-0.1198095472	0.019426411499999997	0.0059595065000000004	0.025356666899999998	0.049046340099999995	0.07232256570000001	0.1181518092	0.0823009562	-0.0491800014	0.006664788499999999	0.159304802	-0.1232048983	-0.0153758725	0.1379800698	-0.1129881343	0.008367643499999999	-0.0380466666	0.0643378821	-0.0305061641	-0.042547586799999995	-0.026859286099999997	0.0103601354	-0.0267727895	0.0805511804	0.1404427803	0.1216419777	0.12141962949999999	0.12104935019999999	9.89545e-05	0.015878154499999998	9.79199307025e-09	0.0002521157903258703	-5.4913400000000005e-06	-4.057844e-05	1.6466097928335999e-09	3.015481499560001e-11	0.00700212	-0.04394238	0.0019309327600644	4.90296844944e-05	0.000661525	-9.138199999999988e-05	4.376153256250001e-07	8.35066992399998e-09	0.000514324	-2.367999999999988e-06	5.607423999999943e-12	2.6452917697600004e-07	-0.000608015	0.00014135399999999968	3.696822402250001e-07	1.9980953315999912e-08	0.0	0.0
30714.408203125	304.876953125	943374871.2681924	92949.95654678343	21004.455078125	19.748046875	389.98535537719727	441187133.1289711	21001.62890625	-31.919921875	441068416.71583563	1018.8814125061036	1.2420209999999998	22.966391	0.12329413416000005	0.1644168116	0.0009721746000000001	0.08732617210000003	0.1575289494	-0.08095907320000001	0.18523752149999997	0.0221932822	-0.0745278204	0.049645656100000005	0.0168583045	0.0506362095	0.1024135188	-0.1853585405	0.1285657462	0.1146400825	-0.10394533630000001	-0.2316200704	-0.1173939928	-0.0104760379	0.0365312488	-0.1081122892	0.2613913924	0.0564694165	-0.0555730421	-0.057854294800000004	-0.1232783034	0.0192474699	-0.0414859628	0.022909119300000003	0.048721580099999995	0.014836261299999999	-0.114631391	0.0074528575	0.0334772515	0.0866936252	-0.0014312848000000002	0.1043841914	-0.0186357982	0.0377824289	-0.0144365738	0.0259329649	0.0096326868	-0.0787469669	-0.0861071829	0.16006539	0.0206796956	-0.0232207592	0.0167093115	0.1025350106	0.0161365292	0.1678939664	0.0277173538	0.060640513	-0.16895244980000002	-0.0407015767	-0.2298055654	-0.0863216846	-0.043705750700000004	0.1626284655	-0.0541304367	0.2090414866	0.0833993125	0.0193814592	0.0160255134	-0.1499706627	-0.14186854599999998	0.1162109005	-0.0193556121	0.0408763021	0.0843574208	-0.09802582300000001	0.07465049530000001	0.1255125443	-0.1629701162	-0.17903522030000002	-0.0293924985	-0.0367365782	-0.109051833	-0.0704230073	0.17889201579999994	-0.0246920991	0.0478774115	0.108506385	-0.087353235	0.1413354369	-0.0716249635	0.1283414805	0.0574894587	0.0305055197	0.0574228438	0.0753974177	-0.0490350258	0.05991840320000001	0.0553213711	-0.003962722199999999	0.1069755121	0.10910612609999999	0.018031648	0.15106713859999998	-0.014997219499999999	0.130396815	0.0413488118	-0.0415459685	-0.0799667586	0.0291700351	0.1215101995	0.120893123	0.1198669825	0.0116357	0.0115367455	0.00013538951449	0.0001330964967317703	-0.0383607	-0.03835520866	0.001471122031352139	0.00147154330449	0.0361896	0.029187479999999995	0.0008519089887503997	0.0013096871481599994	0.000321838	-0.00033968700000000003	1.0357969824400001e-07	1.1538725796900003e-07	0.000428119	-8.6205e-05	7.431302025000001e-09	1.83285878161e-07	-0.000149613	0.0004584020000000001	2.2384049769e-08	2.1013239360400005e-07	0.0	0.0
30326.91015625	-387.498046875	919721479.6252594	150154.7363319397	20976.044921875	-28.41015625	807.1369781494141	439994460.564518	20911.4453125	-90.18359375	437288545.05767816	8133.080581665039	1.336381	24.711227	0.067887789	-0.0271437352	0.0936909468	0.1796648882	0.0446792628	-0.0833289966	0.0825779095	-0.1196457741	0.018294903300000002	0.1962937189	-0.0018046734	-0.0022952261	-0.1374022732	0.0174134891	-0.0787599174	0.0885256287	-0.1374803697	0.0746204505	-0.1015495865	0.10676115509999999	0.0062481522999999995	-0.0704078988	-0.037723815200000003	0.0006912396000000001	-0.1158737324	-0.0775589299	0.0933198083	0.0158299692	-0.1644197332	0.0736383952	0.0757177779	0.0315087204	-0.007757686999999998	0.09146148119999999	-0.0403679891	0.0114824769	-0.004354247	-0.12330922960000001	0.0300631724	-0.0223845148	-0.0107403525	-0.0797385433	0.0771929192	0.02542284	0.049138054900000006	-0.17905055260000002	0.0172623794	-0.1361653464	-0.032072020699999995	0.046450075	0.031680500800000004	-0.0530662046	0.08689994	-0.0069438335	-0.010498792	-0.0026572219	-0.1020089459	-0.1506261666	-0.058338879800000014	0.0559704783	-0.15827797529999998	0.053277984900000006	0.0966882212	-0.1951386252	-0.0212559602	-0.0029684467	0.010196269	-0.09466370019999999	0.0172844978	0.09294300380000001	0.048273292999999995	-0.0091975505	0.17490707170000006	0.052152274500000005	0.0986657166	-0.045544491799999996	0.07154180480000001	0.028001729700000002	0.0214052619	0.05671812	0.0552893459	0.0129664002	0.017722889199999998	0.1067604073	0.06063744400000001	-0.0808306009	0.1327870066	-0.037404483599999996	-0.10131425949999999	0.1153904108	-0.1439026491	0.0654160444	-0.0246645175	-0.09964951050000001	0.0894488122	-0.0910067367	-0.1207577698	0.0634671601	-0.0938555445	-0.0415470221	0.08486955480000001	-0.0076128677	0.007649705600000002	0.0151775392	0.0229349484	-0.0093885471	0.1213126213	0.12010478890000001	0.1181006348	0.00911855	-0.002517150000000001	8.314795410249999e-05	6.336044122500005e-06	-0.0250063	0.0133544	0.00017833999935999996	0.0006253150396900001	0.0641279	0.02793830000000001	0.0007805486068900003	0.00411238755841	0.000579024	0.00025718599999999996	3.352687925760001e-07	6.6144638596e-08	0.000360366	-6.775300000000004e-05	4.5904690090000045e-09	1.29863653956e-07	7.00678e-06	0.00015661978	4.90949659684e-11	2.45297554872484e-08	0.0	0.0
30238.44140625	-88.46875	914363338.6792145	7826.7197265625	20958.9296875	-17.115234375	292.93124771118164	439276733.6455689	20918.732421875	7.287109375	437593366.1380043	53.10196304321289	1.455453	26.913004	0.205068801	-0.0552165606	0.0757459883	0.2230691085	-0.1029158339	-0.0192978385	0.1082854713	0.0718189488	0.1425282964	-0.1154884109	0.0882321417	0.13301363019999998	0.0171222566	-0.043570855199999994	-0.0690322218	0.028216747400000002	0.0821329491	0.024692521600000003	0.2621039099	-0.0327583843	0.0019725167	0.11408164330000001	0.025621196699999998	0.0283974257	-0.0232891482	-0.0419561485	0.1581971322	-0.0187524334	-0.0598634246	-0.0420675245	-0.054461177699999995	0.0758770498	-0.1503831497	0.12644396060000002	-0.0180326459	0.09230312660000001	-0.052060451900000006	0.1119111736	-0.0287568728	-0.1245661236	-0.0343685096	-0.1810684126	0.0162934675	0.0478133949	0.136212624	-0.0380737845	0.0495920562	0.023078146400000003	0.0357287939	0.0687605017	0.15153749060000002	-0.070318806	0.08823901769999999	-0.2775644134	-0.1332536799	-0.1504804884	0.0566797261	-0.2485734416	-0.0694662494	-0.1001535843	0.0650753988	0.14488957730000002	-0.1560028424	0.0978935348	-0.12089263730000001	-0.1555342794	0.0494126833	-0.0726543326	-0.1032831999	0.0114264651	-0.20942984260000005	-0.0204650066	-0.2512317369	0.0003270228	0.0842253621	0.002383541	0.12280642289999999	-0.09535660929999999	0.0005966954	-0.0218474792	-0.0189001255	-0.0436359384	-0.1797954308	0.0377943893	-0.0414272054	-0.030879342799999997	0.0541305608	-0.053720785	-0.0390110002	-0.0783368816	-0.0140977746	0.1147666757	0.0771539021	0.0931029229	-0.1048736819	0.0401677413	-0.0447374804	0.0419754779	-0.0901938941	-0.0187283871	0.09756491269999999	-0.1576934392	0.0899125194	-0.0666271578	-0.0261716614	0.08852092210000001	0.12104935019999999	0.11905633460000001	0.11575891279999999	-0.00718219	-0.01630074	5.15838531961e-05	0.00026571412454760005	0.028707	0.053713300000000005	0.00288511859689	0.000824091849	-0.0118861	-0.076014	0.0057781281960000005	0.00014127937321	0.0012549900000000005	0.0006759660000000005	1.5749999001000014e-06	4.569300331560007e-07	0.000668074	0.000307708	9.468421326399998e-08	4.463228694759999e-07	0.000204148	0.00019714122	4.1676405904000005e-08	3.8864660623088396e-08	0.0	0.0
30289.564453125	51.123046875	917457714.7600137	2613.5659217834477	20941.6796875	-17.25	297.5625	438553948.13385016	20928.7265625	9.994140625	438011595.52789307	99.8828468322754	1.359504	25.138794	0.06469185170000001	0.0151316327	-0.12742603689999998	0.255521244	0.1068178999	0.0582019924	0.0015460520999999998	0.1533859879	0.045003003099999994	0.0038813209	0.014470483000000001	-0.0296137535	-0.0285354939	0.09694030630000001	0.0496985058	-0.04846900690000002	-0.1334486485	0.0015895706	-0.0731273036	-0.0322908475	0.0147340323	0.0834270698	0.0088096212	-0.013316713300000001	0.0447790682	-0.0353453667	0.0927222333	-0.0431143825	-0.0713700409	-0.06985651429999999	0.0178319985	-0.13262815220000002	0.08448916890000001	-0.0357554475	-0.0010030172	0.0338983955	0.044097424	-0.12445347220000001	-0.0634892302	-0.0241510694	-0.0816530271	0.0728677553	0.053677844800000006	0.12293097210000001	0.0369717378	-0.0002422594	-0.0697361283	0.0552429116	0.0404057644	0.046980346500000006	-0.0919456507	0.021051617999999998	-0.09618131640000001	-0.0275379386	0.0843824068	-0.2818239761	0.12479849300000001	-0.260378238	0.0858558499	0.0846449019	0.1333043118	0.0205874829	0.011443258000000001	-0.06541332009999999	-0.008976255	0.0359927546	0.004564583	0.0350984899	0.0625844999	-0.043977943600000007	-0.0196285672	0.0143550374	0.1397390167	-0.09398661119999999	0.015329848200000001	-0.0117522478	-0.0907749164	-0.0124704727	0.0790277204	0.0288734891	-0.0444217082	0.025764209500000003	-0.0099449976	0.0013667382	0.05019267980000002	0.054422504299999994	0.0982665775	0.026168643999999998	-0.014930706200000001	0.1141810633	0.020260032	0.0517381821	-0.10012548130000001	-0.1391476569	-0.0503555919	0.1257404154	0.030869256499999997	0.0284090289	-0.0833008129	-0.0208054461	-0.0161752894	-0.0555580958	-0.1891697472	0.1573915349	0.0024448446	0.0074790757	0.1207205288	0.11775003070000001	0.11285322490000001	-2.14883e-05	0.0071607017	4.6174703689e-10	5.127564883638289e-05	-0.0118959	-0.0406029	0.0016485954884099998	0.00014151243681000006	-0.0118869	-8.000000000004531e-07	6.40000000000725e-13	0.00014129839161	0.0012549900000000005	0.0	1.5749999001000014e-06	0.0	0.000976148	0.00030807400000000014	9.490958947600004e-08	9.528649179040001e-07	0.000173673	-3.0474999999999995e-05	3.0162310929e-08	9.287256249999996e-10	0.0	0.0
30408.916015625	119.3515625	924702173.2453346	14244.795471191406	20947.841796875	6.162109375	37.97159194946289	438812075.94690317	21000.36328125	71.63671875	441015257.94447327	5131.8194732666025	1.230269	22.749084	0.16086437830000005	0.044497029199999996	0.0511396994	-0.0298227206	0.029066008100000002	-0.0727671401	-0.0675804041	0.23738121399999998	-0.2646130445	-0.0662936378	0.016392593100000002	0.0431439854	-0.0109939996	-0.1136433726	0.1622485713	0.0087413002	-0.0367400985	0.0637742501	0.0587576438	0.0006159005	-0.1000913674	0.1395386826	0.0703683308	0.0737691411	-0.0541888441	-0.2229909645	-0.0626833804	-0.0474512842	0.0119171478	-0.051725264400000005	-0.0820953396	0.060649468899999996	-0.040526441499999996	-0.1135048659	-0.0670677504	-0.12225629710000001	0.0672289288	0.03329682	0.0448874296	-0.0339917945	-0.0411310656	0.04017821	-0.057268645099999994	-0.027877555099999996	0.0260765351	0.0140820416	0.0800524548	0.0577729146	0.047002391799999994	-0.1295159679	-0.0485203363	0.0476301966	0.05439496519999999	0.1632485252	0.054488256299999996	-0.1899286563	-0.046419261100000005	0.0142079453	-0.041484355	0.0495645532	0.21826122550000002	0.0224280665	0.2705095182	0.1322446926	-0.0017709885999999996	-0.0413087623	-0.0724419703	0.1468039842	0.0220504296	0.013040702099999999	-0.031898174700000004	-0.23701681019999998	0.0022918084	0.06393263910000001	0.06496284320000001	0.1199875795	0.048771484000000004	-0.1555255875	0.0017693847	-0.0020268621	0.0268434294	0.1189804931	-0.0095316487	0.0103903227	0.0126227098	-0.030946516	-0.09474120300000001	0.0285071904	0.020469473999999998	-0.0167676389	0.1306640507	-0.2439722713	-0.0517334317	-0.0554423442	-0.020985456099999997	0.0240508395	0.0010979333	-0.1185008932	-0.0300178854	-0.0185953534	-0.052494410400000004	0.0134099294	-0.1294702573	0.0087399713	-0.0562014384	-0.09693074880000001	0.120326335	0.1161887065	0.1093977275	0.0114588	0.0114802883	0.00013130409744	0.0001317970194511169	0.0563081	0.068204	0.004651785616	0.00317060212561	0.008574939999999998	0.02046184	0.0004186868961856	7.352959600359998e-05	0.0006838969999999999	-0.0005710930000000006	4.677151066089999e-07	3.261472146490007e-07	0.000377433	-0.000598715	3.58459651225e-07	1.4245566948900007e-07	0.00021823	4.4557e-05	4.76243329e-08	1.9853262489999997e-09	0.0	0.0
30544.265625	135.349609375	932952162.5705566	18319.516757965088	20983.83984375	35.998046875	1295.8593788146973	440321534.58815	21063.732421875	63.369140625	443680823.54034805	4015.6479835510254	1.241237	22.951902	0.085970579	-0.10556217849999999	0.055737777599999996	0.0652474856	0.029738358599999997	0.0709150626	0.06402654070000001	-0.0739024928	-0.2983189819	0.0549964471	0.0226605294	-0.0467380748	0.029658929100000002	-0.0755218417	0.1658602712	-0.1196578715	-0.024881666400000002	-0.14694867009999998	0.0800870316	0.0913196071	0.1693180582	0.0346338692	-0.0235347973	-0.0677817875	0.061106990800000004	0.13001299859999998	-0.11069686720000001	0.1144049215	0.060592823399999995	-0.1035377228	0.0468541546	-0.0665448511	-0.0291430417	-0.0884912133	-0.039294967	0.0493776917	-0.1513205409	-0.0837263422	0.08992028210000001	0.12421930939999999	0.0811859797	-0.0415085213	0.0842107895	0.0317490728	0.0552264071	0.0485838996	0.0345113205	-0.1313345936	-0.028901021699999998	-0.13005562240000001	-0.0775945759	-0.11823582789999999	0.0327291355	0.3096920489	-0.0654570392	-0.0900780851	-0.1385449997	-0.0584706129	0.0691543709	-0.019427073899999998	-0.10412755550000001	0.0302987159	0.2679315373	0.011797283899999999	-0.056118689900000004	0.0982196217	0.0057749161	0.20010696	0.0025348357000000003	-0.0313524546	-0.1445015527	0.10236051869999999	0.0259495473	0.0416173145	-0.0464680209	-0.045755078899999996	-0.0464487101	0.0936058257	-0.018749935500000002	-0.0984074006	0.1190050467	-0.010186127199999999	0.1485961656	-0.0525847801	0.057338505899999996	-0.0362257114	-0.1565785975	-0.09811081949999999	0.1472526759	-0.0766155093	0.139843773	0.0280021531	0.0910494628	0.08235099679999999	0.10678146869999999	0.0761735758	0.012913311799999999	-0.011505522399999999	-0.0732649648	-0.0222381398	0.1173001593	0.0560181325	-0.0064190711	-0.0511035001	-0.09463453470000001	-0.0808563524	0.1198669825	0.1143757435	0.10540925529999999	0.0056125	-0.0058463000000000005	3.150015625000001e-05	3.4179223689999994e-05	-0.0008616289999999999	-0.057169729	0.003268377913933441	7.424045336409999e-07	-0.00501631	-0.01359125	0.0001847220765625	2.5163366016100007e-05	0.000817441	0.0001335440000000001	6.68209788481e-07	1.7833999936000026e-08	0.000385525	8.091999999999963e-06	6.548046399999939e-11	1.48629525625e-07	0.0001726	-4.5630000000000015e-05	2.979076e-08	2.0820969000000007e-09	0.0	0.0
30361.939453125	-182.326171875	921847367.3552283	33242.832950592034	20979.578125	-4.26171875	18.16224670410156	440142698.3029785	21055.1328125	-8.599609375	443318617.75201416	73.95328140258789	1.377092	25.464012	0.0913343049	-0.0860522385	-0.1284530593	-0.0816688883	0.013163795	0.1318773495	0.1210948786	-0.0487299319	0.0443071053	-0.0798740568	-0.0364115156	-0.1036758205	-0.0414671086	-0.1180872267	0.0187287944	-0.012936379	-0.023582390699999997	0.1744708756	-0.0464485739	0.0865545767	-0.08654025720000001	0.0589841361	0.0557894138	-0.0783658223	0.0629421911	0.0628777229	0.2286477625	-0.032242585	0.1619301188	-0.0006435812999999999	-0.1626344854	-0.0037004464	-0.0293162111	-0.0259047111	0.0018043356	0.0666064352	0.0715298868	-0.0126592482	-0.1156369759	0.0155495974	0.14004652880000001	0.0828996516	-0.0529692481	0.1986762547	0.0050556557	0.06040787440000001	0.11680798640000001	-0.1003691159	-0.06990874059999999	-0.0462335207	0.0061063448999999995	-0.0630711941	-0.1159925365	0.08208992650000001	-0.2045070363	0.0080058969	0.0780923649	0.0788349923	0.1328648922	-0.022198194100000002	-0.0742303614	0.0898354559	-0.0142058905	0.052642582300000004	0.0892944076	0.1094778591	0.029180094	0.1179831475	-0.0730601812	-0.0668213556	0.0020549584	0.0484314407	-0.013493426599999999	-0.1594818994	0.09042366539999999	0.029661233	0.0241136306	-0.0499400257	0.018767140800000002	-0.0646040859	-0.06783162940000001	0.045433272999999996	-0.1384287725	0.0996139582	-0.0130527312	0.1800976852	0.13188434429999998	0.006046151	0.08737539539999999	0.0021137332999999997	-0.05740447980000001	-0.0463669839	0.0397059056	-0.0073985180000000015	-0.17032013920000005	0.0730718754	0.053949639900000006	0.0025126473	-0.1319266975	-0.0975398707	0.12116795710000001	-0.042297262300000006	0.1188850776	0.0170430114	0.0179004316	-0.0498110134	0.11934271980000001	0.112315068	0.1009072399	-3.50749e-05	-0.0056475749000000006	1.23024861001e-09	3.1895102251110016e-05	0.0496986	0.050560229000000005	0.002556336756532441	0.00246995084196	-0.011956200000000002	-0.006939890000000002	4.8162073212100015e-05	0.00014295071844000004	0.0008048269999999999	-1.2614000000000093e-05	6.477464999289999e-07	1.5911299600000238e-10	1.3500899999999999e-25	-0.000385525	1.48629525625e-07	1.8227430080999998e-50	7.00678e-06	-0.00016559322	4.90949659684e-11	2.74211145099684e-08	0.0	0.0
30466.0703125	104.130859375	928181440.2861937	10843.235874176024	20968.564453125	-11.013671875	121.30096817016602	439680695.2248573	20996.03125	-59.1015625	440833328.25097656	3492.9946899414062	1.247772	23.072741	0.0225891309	0.1343297401	0.027556481	-0.17562896109999998	0.0613119605	-0.11514990900000001	0.056330860999999996	0.0228780965	-0.0055271682	-0.0759708687	-0.04480688730000002	-0.012245453500000001	-0.011277039099999999	-0.0929764674	-0.1275205688	-0.1108203767	-0.151184664	-0.003995733400000001	0.048041753799999996	-0.0707598335	0.0835418062	0.0666718114	0.0277324233	0.1046380052	0.0622060487	-0.0286388829	-0.11620365939999999	0.0188028125	0.029017104	-0.006479201800000001	-0.10384599679999999	-0.040651066	0.09776309050000001	-0.1318865423	0.15731721380000002	-0.0650311106	0.0339628759	-0.0686028006	0.1175953008	0.0001772036	-0.0490686857	0.052341040199999994	0.055615720800000004	0.0736362647	-0.09777028310000001	-0.053094044800000004	0.0096816012	-0.011655745300000001	-0.0143567588	-0.14063755	0.11052235349999999	0.12396039910000001	0.052839870899999995	0.0477560105	-0.0956804511	0.0738116158	-0.0211585918	0.1574851365	-0.0902132224	0.089396549	0.0217045537	0.0864507751	-0.022293237999999996	0.0708497094	0.0773502118	-0.0223532971	0.0672804592	-0.0399411056	-0.0824817816	-0.0022181735999999997	-0.09921914550000001	0.0683122231	0.207561794	-0.0885940358	-0.1222871672	-0.0065184912	-0.145156209	-0.09949649769999999	-0.0265539352	-0.024107786800000003	-0.060068696	-0.0131893919	0.0029624243	-0.0608388254	0.0623711579	-0.050537802199999995	-0.138493798	0.0825498443	-0.0171706224	0.0376851033	0.0331785495	-0.128074557	-0.0924282631	0.060535146	0.0166527449	-0.1031518525	-0.0177173572	-0.11812482789999999	-0.0225826352	-0.0145438084	0.0277955877	0.0485882214	-0.053067725499999996	-0.052778300099999995	0.1878443927	0.06271577610000001	0.11875383099999999	0.1100111431	0.0959136145	-3.5074e-05	8.999999999951972e-10	1.2301854760000002e-09	8.099999999913548e-19	0.0386075	-0.0110911	0.00012301249920999998	0.0014905390562499994	-0.00476852	0.007187680000000002	5.166274378240002e-05	2.27387829904e-05	0.00071862	-8.620699999999993e-05	5.164147044e-07	7.431646848999987e-09	-0.0	-1.3500899999999999e-25	1.8227430080999998e-50	0.0	7.00678e-06	0.0	4.90949659684e-11	0.0	0.0	0.0
