csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19
34148.37109375	n/a	n/a	1166111248.3564606	20406.318359375	n/a	n/a	416417828.9841652	21030.712890625	n/a	n/a	442290884.6879005	n/a	n/a	n/a	-0.1017453175	-0.07959452040000001	0.0896993084	-0.0027197314	0.08630466490000001	-0.036755443799999996	0.029994474500000007	-0.014934496499999996	-0.0341138753	0.1303817215	-0.0256002156	0.0278356583	-0.0032890275	0.030869637000000002	-0.1301748511	0.1150488702	-0.11248622220000001	0.2171512118	-0.0689673416	0.0374014135	-0.0802807662	0.11471288730000001	-0.0883489317	0.0744231721	-0.1444676799	0.028935037200000006	-0.1300708169	0.0057378268999999996	-0.0523902558	0.051152387699999996	0.0059715063	0.1048838993	-0.0879981391	0.10553074130000001	0.0230627054	-0.12803804470000002	0.1312450282	-0.0357582684	-0.037110146600000005	-0.0391395934	-0.07256253480000001	0.0273283291	0.0357008978	0.11715368820000001	-0.07572398309999999	0.0962118693	-0.0108751031	0.140131391	-0.0421686451	0.0005731622	0.0086128401	-0.0776511847	0.027142539700000003	-0.050332401	0.008859119300000001	-0.0575751885	0.0556429288	-0.037936682	0.0804886549	-0.1296008567	0.0030009025	0.137931911	-0.0646550543	0.037496029900000005	-0.132144033	0.1221760579	-0.0645811341	0.0610067651	-0.1342797733	0.0609524343	-0.0170605153	0.12341587050000001	-0.123253791	0.0478796684	-0.0103019522	-0.0936594506	0.0211552487	-0.1845102639	-0.0065877086	-0.024554518900000002	0.0985595049	-0.0427692066	-0.0202657054	-0.0169261878	0.030445559599999998	0.11427813	-0.0106339659	-0.0904032874	0.1047582689	0.1595215907	-0.12572311630000002	-0.033048463199999996	0.1217078847	0.1216831682	0.1216419777	-0.0172743	n/a	0.00029840144049	n/a	-0.0305713	n/a	0.0009346043836899996	n/a	-4.34254e-05	n/a	1.88576536516e-09	n/a	-0.000469038	n/a	2.19996645444e-07	n/a	0.0006400069999999999	n/a	4.096089600489999e-07	n/a	-0.000301368	n/a	9.0822671424e-08	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33958.46875	-189.90234375	36062.90016174317	1153177599.8447266	20369.869140625	-36.44921875	1328.5455474853516	414931568.8061867	20997.779296875	-32.93359375	1084.621597290039	440906735.4002724	1.4269	25.353994	0.0692162246	0.0602854989	-0.0462921679	0.0346352101	-0.0357588261	0.034643807900000004	0.1262123183	0.0655073115	-0.0385060946	-0.1245684077	-0.0817845459	-0.0216628674	0.13293154029999998	0.0974140366	0.0536689042	-0.0383297669	0.0098515402	-0.0399020449	0.0572455592	-0.0431323056	-0.042953672000000005	-0.1815777572	-0.0550563436	-0.0623800174	0.026148145299999998	-0.07741710610000001	0.0036203595000000002	0.0266485671	0.039543895	0.0191474154	-0.0610316327	-0.1086007833	-0.15088454810000002	0.0348852101	0.1668906353	0.0349887651	0.0665397744	-0.044725338200000006	0.0654925296	0.0508633477	0.0344160852	0.023022927599999996	-0.0345653759	0.1501851814	-0.031060018199999997	0.049220314400000006	-0.0160515206	-0.0195323774	-0.0370012963	-0.0793306933	-0.0219258946	0.041518701899999996	-0.0664024646	-0.1358099465	-0.0372289126	0.034783758	-0.09694381380000001	-0.1566759985	-0.083540759	0.0773858515	0.031559985	0.0577081638	0.0070578992	-0.042118637	0.043020858200000005	0.023842825699999997	-0.011408263899999998	0.08717654970000001	0.12980858050000002	-0.107564699	0.110692729	0.1168136421	-0.10750010539999999	-0.0083107622	0.0492107393	-0.0340181731	0.0698382475	-0.0018385149	0.0049025297	0.0942920734	0.0523173461	-0.042753628099999996	-0.0912512428	0.0515336879	0.1536002559	-0.0638320818	0.0831967749	-0.0702645852	-0.1050583025	-0.1100427464	-0.07292472679999999	0.0879970458	-0.0434663438	0.1216419777	0.12141962949999999	0.12104935019999999	-0.020199400000000003	-0.0029251000000000034	0.0004080157603600001	8.55621001000002e-06	-0.0128322	0.017739099999999994	0.00016466535684	0.0003146756688099998	-0.012540700000000002	-0.012497274600000002	0.00015726915649000005	0.00015618187242780518	-0.000947983	-0.000478945	8.986717682890002e-07	2.29388313025e-07	0.0006922160000000001	5.220900000000011e-05	4.79162990656e-07	2.725779681000012e-09	-0.000491309	-0.00018994099999999998	2.41384533481e-07	3.6077583481e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34024.7734375	66.3046875	4396.311584472656	1157685207.4732056	20375.68359375	5.814453125	33.807865142822266	415168481.9126129	21003.4375	5.658203125	32.01526260375977	441144386.8164063	1.064835	18.920618	0.03513425	-0.031909011099999995	-0.12275042650000001	-0.0581009284	-0.06712311110000001	0.0960742129	0.038301795	0.133346655	-0.0528573445	0.0849247657	-0.0186292806	-0.0156716594	0.044585578099999995	0.17162064579999994	0.050808575999999994	-0.0878561619	-0.1219856219	-0.0364318447	-0.0995977186	-0.0633006499	0.0469183336	0.1042723455	-0.0073243077	-0.0855726972	-0.039939136	0.0942669843	-0.0011561105	0.08140791110000001	-0.0045580843	-0.08027695530000001	-0.0102244459	-0.09594350980000001	0.08778099449999999	-0.0561687071	0.006270586	-0.0840482559	0.0979461258	0.1480901675	-0.09372852949999999	-0.0760556547	-0.0417926281	0.1103581043	-0.0603019696	0.0147785548	-0.1142822574	-0.022801491400000002	0.0734720218	-0.067647431	-0.0482589208	0.049734121299999996	0.1062301153	0.051784637300000005	-0.12396283289999999	-0.0802757325	0.0650021713	0.0743428276	0.0727061047	-0.1189411197	-0.0737196233	0.0169909572	0.1166797684	0.0425985658	0.042792579500000004	0.0665563949	-0.0832904776	-0.15932321630000001	-0.1627543689	-0.06247786740000001	-0.06278328030000001	0.1240780886	-0.0992323485	-0.0240608848	-0.1339556535	-0.0666779046	-0.0047516357	-0.026729923500000002	0.0194698938	-0.0300499867	-0.0719564446	-0.0518957403	0.103882849	0.021313407799999996	-0.0397440795	-0.0446942082	-0.0013973765	0.052039637199999995	0.1182557505	-0.0130999152	0.030694361	-0.07093752440000001	-0.10840248849999999	0.15542758199999998	-0.12222151960000001	0.1215101995	0.120893123	0.1198669825	-0.0257596	-0.005560199999999998	0.0006635569921599999	3.0915824039999984e-05	-0.030561	-0.017728800000000003	0.000933974721	0.00031431034944000015	-0.0216786	-0.009137899999999994	0.0004699616979599998	8.350121640999989e-05	-0.00100213	-5.414699999999994e-05	1.0042645369e-06	2.9318976089999937e-09	0.0006922160000000001	0.0	4.79162990656e-07	0.0	-0.000491309	0.0	2.41384533481e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33899.95703125	-124.81640625	15579.135269165039	1149207086.7205966	20385.494140625	9.810546875	96.24682998657228	415568371.3574562	21002.95703125	-0.48046875	0.2308502197265625	441124204.0565338	1.130525	20.087831	0.07652259999999997	0.0399345449	-0.0062547783	0.1552218486	-0.042492474	-0.0496476595	0.0324159063	-0.1002360817	0.0398590181	-0.11485573060000001	0.0706233145	-0.0600559677	0.0547242529	0.1666542525	-0.0077730751	-0.1235507124	-0.0270524081	-0.0852229973	0.0217731631	-0.1166187776	0.038976741	-0.0636384971	0.0771215022	0.0640681119	0.0943450472	0.1624056347	0.0500306629	-0.0950240598	-0.07262546	-0.0778892605	0.018278743400000002	0.0116538931	0.13072020550000002	-0.0045431159	0.0384985125	0.1193470109	0.0333400966	-0.0658399814	0.0212475909	-0.054349396200000004	0.0001350774	-0.0233927817	0.035803572400000004	-0.1573669111	-0.0689957409	0.0357949268	-0.035921415299999995	-0.043537016799999995	0.0908216516	-0.0346383417	-0.0892495753	0.0526682572	0.0333343008	0.0312915871	-0.08709163699999999	-0.0736450181	-0.1457738032	-0.0998186342	-0.0592035135	0.033700576600000004	0.0902651857	0.0435692957	0.1264215614	-0.0017159166	-0.0379234219	-0.1429175482	0.0015303119	0.1286293479	-0.08556196449999999	-0.1197490192	0.1014525057	-0.046004094599999996	0.0773982535	0.0334533282	-0.0614885904	0.1892120761	-0.1030369402	-0.063207583	-0.1472477347	0.059536833	-0.06733627889999999	-0.0141976999	0.0217549943	-0.0295721482	-0.021234660899999997	0.0643951432	-0.1228113138	0.048719190700000005	0.09515911310000001	0.0007758466	-0.06623681349999999	-0.0807602532	-0.0010065332	0.1213126213	0.12010478890000001	0.1181006348	-0.02456	0.001199600000000002	0.0006031935999999999	1.439040160000005e-06	0.0271344	0.05769540000000001	0.0007362756633600001	0.0033287591811599995	-0.026386700000000003	-0.004708100000000007	0.0006962579368900001	2.2166205610000066e-05	-0.00126052	-0.00025839000000000005	1.5889106704e-06	6.676539210000003e-08	0.0006922160000000001	0.0	4.79162990656e-07	0.0	-0.000491309	0.0	2.41384533481e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33889.01171875	-10.9453125	119.79986572265624	1148465115.2735748	20443.345703125	57.8515625	3346.8032836914062	417930383.5374794	21000.1875	-2.76953125	7.670303344726562	441007875.03515625	1.21662	21.617622	0.07498445	-0.0005321069	-0.007927911	0.0183753346	-0.0086370784	0.08803536769999999	-0.0187485638	-0.0978929315	0.0738225933	-0.0321809419	-0.1289974911	0.0311622793	-0.0828246373	0.1826551827	0.0791228908	0.0459639848	0.032798387400000004	-0.013974056299999999	0.046692452999999995	0.07184161139999999	0.0990921998	0.1245938066	0.0139156626	-0.12312287699999999	-0.12855948039999998	0.08043605870000001	0.1193811861	-0.1064703407	-0.07799221099999999	-0.0686987352	-0.0825500208	0.0070392460999999995	-0.0349071513	-0.050332445499999996	0.009756418000000001	-0.0500160679	-0.0350224688	-0.1001278249	0.1290641115	-0.1083591088	0.0042657629	-0.041094209300000004	-0.1534160295	0.09936293560000001	0.0699045391	-0.005851811899999999	-0.028169916	-0.042512596	-0.0396670967	-0.0670907475	-0.0318761399	-0.0330123408	-0.0974467083	0.0911328384	-0.0735744245	-0.0724898395	0.0367529752	-0.0643578851	0.059446891200000004	0.1403900444	0.1154377163	0.1411885276	0.06947484	-0.0066084637	0.1499299998	-0.0184344778	0.0543980305	-0.1181133508	-0.1164740023	0.0665903346	-0.173416693	0.0136279003	0.043535074699999995	-0.0200069241	-0.1560057318	-0.0474475022	0.012141754	0.043220123099999994	0.0688817441	0.09393059220000001	0.0508264167	0.0007605122	0.0516378583	-0.1215469291	-0.0355041406	-0.0587860845	-0.0672835084	0.0460866364	-0.1377263434	-0.0171075854	-0.0969780568	-0.09218418460000001	-0.1007788518	0.12104935019999999	0.11905633460000001	0.11575891279999999	-0.017234299999999998	0.007325700000000002	0.00029702109648999987	5.366588049000001e-05	-0.0203258	-0.0474602	0.00041313814563999986	0.0022524705840399994	-0.0367084	-0.010321700000000001	0.0013475066305599999	0.00010653749089000001	-0.0013247100000000006	-6.419000000000063e-05	1.7548565841000015e-06	4.120356100000083e-09	0.0006922160000000001	0.0	4.79162990656e-07	0.0	-0.000357962	0.00013334700000000002	1.2813679344399992e-07	1.778142240900001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33883.41015625	-5.6015625	31.37750244140625	1148085483.8166654	20444.62890625	1.283203125	1.6466102600097656	417982851.11427313	21014.23828125	14.05078125	197.4244537353516	441598210.54115295	1.048084	18.622965	0.05441759	0.0327452325	-0.0013526751	0.0084520905	-0.0016604334	0.0899911298	-0.010428585	-0.0715105962	0.1105010303	-0.0188150129	-0.0798350449	0.0263550622	-0.0813582583	0.0819302396	0.0621724699	0.1232306441	-0.029281074	-0.10625009390000001	0.0629321481	-0.054148363399999996	0.012843673100000001	-0.029126622400000007	-0.0070840362	0.0858720532	-0.0852350341	0.037665492200000004	0.009742895500000001	-0.0608776415	-0.1172723218	-0.056179807400000004	0.1650120413	-0.0515744962	0.0025981530999999998	0.021659112999999997	0.007769518	0.1141185399	-0.0165066354	0.1058005319	0.0355849902	0.0071387356	-0.2047387971	-0.1090652676	-0.0379249129	0.0997234908	0.0433092967	0.0147678172	-0.0386398186	-0.046663373	-0.0592243058	-0.0516684153	-0.046872230300000005	-0.0422910763	-0.0858247656	0.0945633727	-0.08490891369999999	-0.010666558400000001	0.0670450908	-0.0098798497	0.0030450111	0.09499122289999999	0.0377054645	0.097047171	-0.1360211356	0.0437425925	0.0872908968	-0.0483392678	0.0523626747	-0.0069136914	-0.0390178717	-0.0176701916	-0.12335213710000001	-0.0779653346	0.12068513630000001	-0.0366361276	0.0675520599	-0.0504680346	-0.00434087	-0.1143174183	-0.0851637076	0.08319374480000001	-0.0922195928	-0.0904571517	-0.1666687961	0.19281912899999998	0.0128454528	-0.023203323799999998	-0.0017684665	0.0733745829	-0.0427778416	-0.0235992877	-0.050628581900000004	-0.0548300293	-0.0283133132	0.1207205288	0.11775003070000001	0.11285322490000001	-0.017233000000000002	1.299999999995749e-06	0.00029697628900000005	1.6899999999889474e-12	0.00344944	0.02377524	1.1898636313599996e-05	0.0005652620370575997	-0.0445531	-0.007844699999999996	0.00198497871961	6.153931808999995e-05	-0.00100213	0.0003225800000000007	1.0042645369e-06	1.0405785640000043e-07	0.0006922160000000001	0.0	4.79162990656e-07	0.0	-0.000491309	-0.00013334700000000002	2.41384533481e-07	1.778142240900001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34034.9140625	151.50390625	22953.43360900879	1158375375.2417605	20426.40625	-18.22265625	332.06520080566406	417238072.2900391	21007.76171875	-6.4765625	41.94586181640625	441326052.431778	1.116296	19.834995000000006	0.03481366	-0.1429905612	-0.055204072800000004	0.0570869476	0.0171533556	0.0104657938	-0.17265388980000002	-0.047092286	0.11395222279999999	0.0191324745	0.0963000046	0.0457448304	-0.0181610683	0.0084306722	0.0671200119	-0.026430298900000003	0.056991225300000004	-0.1395272341	0.044879273899999995	-0.09284953	0.052315126100000005	-0.08635797279999999	-0.1413053931	-0.046786204500000005	0.0019927845000000002	-0.0836536891	-0.072412951	-0.1288236454	-0.1004674289	-0.014095306799999999	-0.0330617499	-0.17000990510000002	0.0976217258	0.006306093299999999	-0.0241441779	-0.11143762509999999	0.0263686538	-0.1346068134	0.0206848589	0.0757210511	0.0038064619	-0.1283358083	0.08867435789999999	-0.028442754700000007	-0.0428324796	-0.1133131931	0.09440651189999999	-0.0198591052	0.0992301448	0.0357052043	-0.024872109	-0.0409694611	0.0334004722	0.17971318309999998	-0.1154812075	0.0341157607	0.0215080739	0.0886771383	-0.0963021797	0.07716813110000001	-0.027886060299999998	0.056228981500000004	-0.053821915	0.0197512465	0.0074938155000000015	0.0557502535	-0.060640495499999995	-0.1282774236	0.14008036869999999	-0.1433817105	0.0005559806	-0.0985533031	-0.1138580986	-0.12868762890000002	-0.0391330146	0.027453535600000002	-0.03286236	0.0046878051	-0.08405372050000001	0.0039550329	0.0109466371	-0.0657608989	-0.0188903414	-0.035556666800000004	-0.0418851118	0.045558921100000004	-0.1799420293	-0.08729242529999999	0.0526134362	-0.059052197800000004	-0.023519128599999998	-0.0830875754	0.1157473239	0.120326335	0.1161887065	0.1093977275	-0.0244825	-0.0072494999999999955	0.0005993928062499997	5.2555250249999936e-05	0.0105268	0.00707736	0.00011081351823999997	5.008902456959999e-05	-0.0481832	-0.0036301000000000037	0.00232162076224	1.317762601000003e-05	-0.0008352859999999998	0.0001668440000000002	6.977027017959996e-07	2.783692033600006e-08	0.0006922160000000001	0.0	4.79162990656e-07	0.0	-0.0006615989999999999	-0.00017028999999999992	4.3771323680099994e-07	2.899868409999997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33894.6953125	-140.21875	19661.2978515625	1148850370.3272095	20394.646484375	-31.759765625	1008.6827125549316	415941605.2226296	20989.455078125	-18.306640625	335.1330909729004	440557224.47662735	1.206137	21.431343	0.06174783	0.0138881305	0.004890054699999999	-0.0390253687	0.017689531100000003	0.004158982	-0.0307790142	0.0097876621	-0.0202389056	0.0308268942	-0.1375834576	0.0692896546	0.0300154308	-0.0149926646	0.12410023960000001	-0.0133716053	0.025880869	-0.089132944	-0.05563908099999999	-0.0414495477	0.09174729429999999	-0.0861226446	-0.09384222119999999	0.0823969871	-0.0111516908	0.0413037166	-0.0788329932	0.1093314936	-0.16891693079999998	0.0492418141	-0.0360235994	0.0628845032	-0.029067395	-0.0716150507	-0.0749967808	-0.054741341799999996	-0.0487395434	-0.22513668350000002	-0.06003667400000001	0.0066324871999999995	0.08934583189999999	0.0871072157	0.0322339853	0.081548729	-0.0864564615	0.0159334702	0.0029101949	0.032338200299999995	-0.0612316489	-0.0800361378	-0.038644350099999995	-0.038206692599999995	0.008965294399999999	-0.0020260049	0.051685366600000004	0.0285732643	0.09397425289999999	-0.0327230986	-0.0053742727	0.1111881508	-0.0686399247	0.07002566860000001	-0.0137901423	0.043896234900000004	0.035987346	-0.0116681778	-0.079492573	-0.0020855493	0.06205054240000001	-0.0662949937	0.00561478	-0.0787484745	-0.15026470109999998	-0.046760019800000004	-0.08898199609999999	0.0227198884	-0.0214902752	-0.08248860969999999	0.1040143432	-0.0713280537	-0.1833737855	0.0048739252	-0.0003233849	-0.0834355837	-0.0117371373	-0.0632291388	-0.0312351797	-0.0952042217	0.1226658996	-0.0475925216	-0.0773045376	0.0665058328	0.0171260351	0.1198669825	0.1143757435	0.10540925529999999	-0.0172273	0.0072551999999999955	0.00029677986529	5.263792703999994e-05	-0.00678248	-0.01730928	4.60020349504e-05	0.0002996111741184	-0.0348675	0.013315700000000001	0.0012157425562500002	0.00017730786649	-0.000420294	0.0004149919999999997	1.7664704643600003e-07	1.7221836006399974e-07	0.000754577	6.236099999999993e-05	5.69386448929e-07	3.888894320999991e-09	-0.0006615989999999999	0.0	4.3771323680099994e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33972.43359375	77.73828125	6043.240371704102	1154126244.2817535	20345.5625	-49.083984375	2409.237522125244	413941913.4414063	21000.015625	10.560546875	111.52515029907228	441000656.25024414	1.041015	18.497358	0.035414730000000005	-0.0750807054	-0.008583642399999999	0.0602560138	-0.0070205347	-0.1052012495	-0.0788836725	0.0371707489	-0.1204801336	0.2029100114	0.0673868453	-0.0462678074	0.0362997058	-0.0717471297	0.0443513907	-0.0053832493	-0.1113195275	0.0052332234000000005	-0.0112907448	0.054922000000000006	0.09443597039999999	-0.22577540559999998	-0.1728593409	0.0830970263	0.0955241065	0.0016844431	0.046355981399999996	0.09664295029999999	-0.1760453475	-0.0469142654	0.008929568	0.0356198225	-0.1538362519	0.0206651302	-0.0887918392	0.06110398440000001	0.09423961310000001	-0.1226863753	-0.0310470831	-0.0219418966	-0.0716141641	-0.090676385	0.0621809921	-0.0950324139	0.069741498	-0.041452248	0.034815186	-0.0039926277	0.12936582619999998	0.054060332999999995	0.030211678999999998	0.0479834174	0.12109992509999999	0.0100845859	0.1886308089	-0.010856475	0.21098502530000002	-0.0031596181	0.026964454900000004	-0.07546657309999999	0.0241579871	-0.10397506220000001	0.007048088199999998	0.17820360719999995	0.0737500621	0.0313677753	-0.0593192179	0.04668655730000002	0.1200737441	-0.11161361439999999	0.0348568438	0.06408628059999999	-0.0598456755	-0.0897678773	-0.0071880268	0.2135561077	0.0575157938	-0.0198700983	0.1106868335	0.042838360199999995	-0.0124873877	-0.0692565351	-0.0410245889	0.1177865889	0.0090622446	-0.0850026852	-0.0691158508	0.0705282201	0.0917781864	0.0496831946	0.036785957	-0.0040155095	0.061165581	0.11934271980000001	0.112315068	0.1009072399	-0.017233000000000002	-5.7000000000008424e-06	0.00029697628900000005	3.249000000000961e-11	0.0105444	0.01732688	0.00011118437136	0.0003002207705344	-0.0290586	0.005808900000000002	0.00084440223396	3.3743319210000025e-05	-0.000433108	-1.281399999999999e-05	1.8758253966400002e-07	1.6419859599999972e-10	0.0006922160000000001	-6.236099999999993e-05	4.79162990656e-07	3.888894320999991e-09	-0.000491309	0.00017028999999999992	2.41384533481e-07	2.899868409999997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33898.6953125	-73.73828125	5437.3341217041025	1149121543.8897095	20360.490234375	14.927734375	222.83725357055664	414549562.5840797	21005.994140625	5.978515625	35.74264907836914	441251789.83597183	1.261636	22.417488	0.06978511000000001	0.0923797195	0.0348555281	0.0475813881	-0.013174509099999999	-0.0826507289	0.1122824448	-0.11900193419999999	-0.1025864981	0.0063504791000000005	-0.0057699749	-0.0647687641	0.080858906	0.045229438600000005	-0.07673753400000001	-0.0133065141	-0.0106673578	0.0253429246	0.0719338612	0.2300717225	0.08965953380000001	0.0201668751	0.0466292009	0.0644299884	0.0652694816	0.1044901817	0.0842148248	0.1246263203	-0.0343300843	-0.1094363077	-0.0593425533	-0.0483259114	-0.0542196811	0.1537362525	0.0322473063	0.10621379689999999	-0.049325866100000004	0.1902100788	-0.024589165099999997	0.1236322932	-0.1693570343	0.0199808583	0.13434495119999998	-0.128613612	-0.15380579960000001	0.0955176922	-0.0931639633	0.000892003	0.0110049221	-0.0520454454	0.0480813446	0.0696463247	0.05602655	-0.0579242191	0.06736324099999999	-0.17070247870000002	-0.0757147255	-0.10417271310000001	0.022249829	-0.09154147259999999	0.0049293982	-0.0490828688	0.0894130294	0.1020109342	0.1539064259	-0.013163423600000002	-0.030313321400000006	0.023597462799999996	-0.25646844690000004	0.0525369121	0.0365307004	0.08106249780000001	-0.06920119570000001	-0.049583842	0.1040058777	0.042280549	0.1913864036	0.0161717565	-0.0103227412	-0.0949357278	-0.09124465279999999	-0.0163080795	-0.0123384365	0.1254294263	0.0475664629	0.1213998607	-0.058588126399999996	0.0360785671	0.052708331399999996	-0.0328129572	0.0397671055	0.0383982096	0.1331799779	0.11875383099999999	0.1100111431	0.0959136145	-0.017233000000000002	0.0	0.00029697628900000005	0.0	0.0338849	0.023340499999999997	0.0011481864480099998	0.0005447789402499997	-0.00658029	0.02247831	4.33002164841e-05	0.0005052744204561001	-0.000912432	-0.000479324	8.32532154624e-07	2.2975149697600002e-07	0.000692217	9.99999999907325e-10	4.791643750889999e-07	9.9999999981465e-19	-0.00049131	-1.0000000000157452e-09	2.4138551610000003e-07	1.0000000000314906e-18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
