csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
36177.8359375	n/a	1308835813.1206665	n/a	20736.388671875	n/a	n/a	429997815.1510658	22034.515625	n/a	n/a	485519878.82836914	n/a	n/a	n/a	-0.0863464467	-0.1499946141	-0.19303628399999997	0.1614704662	-0.16049160380000002	0.1163954865	0.123029956	-0.1980494793	0.1642688574	-0.1166867925	0.1457195351	-0.1252055452	0.0166024652	-0.0165013143	0.016878525800000002	-0.004596531500000001	0.09469804150000001	-0.024781063	0.0272605077	-0.1214414469	0.103854272	-0.118563494	0.0957462265	-0.028052292700000002	-0.0520035996	0.1233599602	-0.18559301920000001	0.040583077200000005	-0.0053264013	-0.0770767924	0.0023036735999999998	0.031059553599999998	-0.08876377769999999	0.07553899730000001	0.0202465256	0.1126488471	-0.0707263749	0.0809757586	0.0571253819	0.0341570057	-0.0452572336	-0.0106840576	0.0046773964000000005	0.00123664	0.030114394500000002	0.031054622999999996	0.081866123	-0.0946222534	0.1892624881	-0.0727119288	0.0161060428	-0.3578138498	0.1883084764	-0.1036181952	-0.19593835899999998	0.1233505497	-0.1720633553	0.1399036099	-0.1317123197	0.1319455342	-0.11459097900000001	0.0744052476	-0.13123474359999998	0.0356219425	-0.0267925593	0.0383424464	-0.051809982000000004	0.05678177860000001	-0.0420784037	0.0283110108	-0.08401110980000001	0.0103856948	-0.0007667491000000001	0.043831570099999995	-0.058004094299999996	0.028985233	0.0955829979	-0.1240043476	0.0680585852	-0.0042241989	-0.0043998565	-0.11617410800000001	0.1261635495	-0.1454133775	-0.0281007808	0.10786827550000001	-0.0688946237	-0.0774248673	-0.028442518700000002	0.0894120605	0.0847311364	-0.0789813318	-0.0460346438	0.0239344494	0.0397690381	0.024873139500000002	0.015034186299999999	-0.0349572238	-0.055816509699999996	0.1217078847	0.1216831682	0.1216419777	0.0378781	n/a	n/a	0.0014347504596099998	0.0262361	n/a	n/a	0.0006883329432100001	-0.07533619999999999	n/a	n/a	0.005675543030439999	0.00242071	n/a	5.8598369041e-06	n/a	-2.1175799999999998e-22	n/a	n/a	4.484145056399999e-44	0.00063712	n/a	4.059218944000001e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35966.0625	-211.7734375	1293557651.7539062	44847.988830566406	20691.37109375	-45.017578125	2026.5823402404785	428132837.73927313	21979.47265625	-55.04296875	3029.728408813477	483097218.24684143	1.452678	26.741001	0.07716640000000001	-0.023408456	-0.0082636492	-0.07548594360000001	0.07860536480000001	-0.0171847408	0.32801711699999997	0.1113325218	-0.023799672400000003	0.0164171008	0.0022097189999999997	0.1051682076	-0.1660080123	-0.0153775931	0.0048018907	-0.1253923982	0.1813097962	-0.14956260130000001	-0.0366028736	-0.0776018442	0.0701210801	-0.1951533101	0.0161080098	0.0499602945	0.0589482659	0.036923787	0.027327924700000002	-0.0389237133	0.0677525529	-0.0773836074	0.0368597883	-0.1587396047	-0.0146600401	-0.0269478824	-0.022822098399999997	-0.091718695	-0.11710716480000001	0.0547489363	0.0071629214	-0.048881671200000004	0.039797375600000004	-0.0839421622	-0.028790607200000002	-0.1027296076	-0.0903643783	-0.152308348	-0.0325956376	0.0397170873	-0.08351588	0.003768320300000001	0.1353547736	-0.08005400650000001	-0.3332665395	0.0246865224	-0.0608992275	-0.0928051272	0.12646017439999999	0.0070947586	0.2875183741	-0.0157976076	-0.09376097380000001	-0.08631115689999999	0.03288909	-0.1737241222	0.0819802173	-0.008048218900000001	-0.0804716012	0.12799958039999998	0.1527656735	-0.0979038741	0.1308486498	0.22612856969999998	0.07674504809999999	-0.038996784799999996	-0.0330588163	-0.08603546470000001	0.028845150899999998	-0.0357195252	0.1437494568	-0.018225984599999998	0.0021006510000000003	0.1137490574	0.0291575471	-0.1225669281	-0.0667593924	0.1512977751	0.0048469707	-0.1303179464	-0.0519948231	0.0027021889	0.0244649136	-0.0414744112	-0.0766914138	0.0838615848	0.036333223399999996	-0.0047627776	-0.1047527743	0.0241953316	0.0174715003	-0.0319184498	0.1216419777	0.12141962949999999	0.12104935019999999	0.0378857	7.5999999999964984e-06	5.7759999999946785e-11	0.0014353262644899994	0.0183261	-0.007909999999999999	6.256810000000001e-05	0.00033584594120999995	-0.0276713	0.0476649	0.0022719426920099995	0.0007657008436899997	0.00263799	0.00021728000000000025	6.958991240100002e-06	4.721059840000012e-08	0.000106702	0.000106702	1.1385316804000001e-08	1.1385316804000001e-08	0.000744816	0.000107696	5.54750873856e-07	1.1598428416000002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35940.3359375	-25.7265625	1291707747.300354	661.8560180664062	20685.412109375	-5.958984375	35.50949478149414	427886274.1346779	21977.947265625	-1.525390625	2.32681655883789	483030166.01059335	1.458328	26.845001	0.07609694200000001	-0.1034815074	0.0191466163	0.0050987266	0.0672774484	-0.0303541959	0.194670592	-0.05297798	-0.1849632595	0.1360830797	-0.0585923733	-0.0394505063	-0.1386443672	-0.0410804473	0.0431992613	-0.0433170415	-0.138759964	0.0355796471	0.014540153899999997	0.08921831150000001	0.0084879048	0.0314120712	0.1440817643	-0.0164749636	-0.06597000900000001	-0.0554090913	0.0505450257	0.0352708564	-0.0848855159	0.0727937961	0.0410376161	-0.044648744299999994	-0.0655709409	-0.0467234563	-0.0333639265	0.0104649602	0.12264215279999999	0.015727987	-0.2024892805	0.0684711328	-0.08350881519999999	0.040001664900000004	-0.0402528741	0.0905394652	0.0757515604	-0.0872324204	-0.0003835066	-0.0176694999	-0.0859603146	0.0057788667	0.0522571598	0.15319887810000002	-0.1465792492	0.1460607342	-0.1267176355	0.0035881222999999997	0.0670695977	0.0121324705	0.18570724170000005	-0.0768981866	0.0649333762	-0.0197094106	0.16158260689999998	-0.0600608172	0.0123317202	-0.044192093700000004	0.0602157308	-0.0592089967	0.0263814729	-0.025638929700000004	-0.037170982000000005	-0.0586346854	-0.0955422277	0.0725087849	-0.0539919432	0.16980620629999998	-0.0515903184	-0.0091970597	-0.0714816933	-0.0221809074	0.1548097467	0.014985603	-0.0104182398	0.08676855369999999	0.0367433512	-0.0461954362	-0.1384097474	-0.056939480599999995	-0.0481266049	0.0006295319999999999	-0.1866340762	-0.0694762607	0.0129462779	-0.0792609762	-0.0170928266	0.1324751526	0.072563031	-0.0351638857	0.0517298925	-0.0998615976	0.1215101995	0.120893123	0.1198669825	0.0331306	-0.004755099999999997	2.2610976009999978e-05	0.0010976366563599997	-0.000249542	-0.018575642	0.0003450544757121638	6.227120976400001e-08	-0.0591525	-0.0314812	0.00099106595344	0.0034990182562499995	0.00234399	-0.00029400000000000037	5.4942891200999986e-06	8.643600000000025e-08	-0.0	-0.000106702	1.1385316804000001e-08	0.0	0.0007698139999999997	2.499799999999971e-05	5.926135945959996e-07	6.249000039999855e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35799.91796875	-140.41796875	1281634126.5692294	19717.205947875977	20682.42578125	-2.986328125	8.918155670166016	427762736.1969147	21948.841796875	-29.10546875	847.1283111572266	481751656.224247	1.312412	24.158978	0.08874054199999999	0.030927676299999998	0.08957189289999999	0.11093723859999999	-0.08395979519999999	0.0309372708	0.2577581884	0.12109787779999999	-0.126677115	0.1629192646	0.062389256799999994	-0.0417133029	-0.0097529488	0.037622891400000004	-0.0189060741	-0.0493035627	0.0937366893	0.027440567599999997	0.0604765425	0.06650079190000001	-0.1540981527	-0.006262455	0.1268537706	0.009028338	0.044868997199999996	0.051926704299999994	-0.1360633385	0.0153750607	-0.0367171856	0.0370121659	0.0249924181	-0.0260867416	-0.0306982381	0.0173719642	-0.019806231100000002	-0.011451184	-0.057589475999999994	0.167225967	-0.0474966686	-0.11018557080000001	-0.051996050700000004	0.1116173479	0.1010895941	-0.0100064031	0.0579877954	0.0391037251	-0.04976120480000002	-0.06334489809999999	0.0010519629	-0.0963289133	0.16607271	-0.0114074443	-0.12383371300000001	-0.0607649047	-0.0703626853	0.1097296545	-0.0201780274	0.0497979987	0.2980835361	-0.1822468058	0.024670393500000002	-0.09692496169999999	0.0337001744	0.0181794863	0.0116005749	0.017183836299999998	-0.057786634800000014	-0.0832587612	0.06466537230000001	0.048614041	0.0984903258	-0.0567684029	-0.1348830757	0.10196476019999999	0.0685188619	0.0012198760000000002	0.0176416286	0.0277217338	0.1081900231	0.0081985977	0.0232491514	-0.0615500655	0.1052026464	0.0164843402	0.0047997888	-0.005048706500000001	0.0401447857	0.006497495	0.1136405093	-0.0754176559	-0.1134089498	-0.1251144324	0.0817345359	0.0102773478	0.03200646	-0.0942372259	0.0136671833	-0.046584590099999997	-0.0134694657	-0.021261939599999998	0.1213126213	0.12010478890000001	0.1181006348	0.035846800000000005	0.002716200000000009	7.377742440000049e-06	0.0012849930702400006	0.0332826	0.033532141999999994	0.0011244045471081637	0.0011077314627599996	-0.0428855	0.016266999999999997	0.00026461528899999993	0.0018391661102499998	0.0028646	0.0005206100000000003	8.205933160000001e-06	2.7103477210000035e-07	-2.1175799999999998e-22	-2.1175799999999998e-22	4.484145056399999e-44	4.484145056399999e-44	0.00056592	-0.00020389399999999968	3.202654464e-07	4.157276323599988e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35928.08984375	128.171875	1290827639.8205721	16428.029541015625	20697.486328125	15.060546875	226.82007217407227	428385940.3029213	21990.919921875	42.078125	1770.568603515625	483600559.0103188	1.30786	24.075176000000006	0.08812285	-0.034286380299999995	-0.1335169661	0.029760127400000006	0.0277387631	-0.0351651871	0.0517865937	1.4695599999999999e-05	-0.19513093539999998	0.1353600736	0.006868044300000001	0.0912088611	-0.0172072098	0.1018560974	0.047193033899999993	-0.0733824418	-0.058301611600000004	-0.09146741609999999	0.0637689773	0.048220842699999995	-0.1970394633	-0.0843681308	-0.040451238	-0.0271288446	0.19787210800000002	-0.0553065688	-0.0903609471	-0.0430439896	-0.062465581	0.1329043299	-0.0077303543000000014	0.0587680446	0.036797556	0.1165583784	0.0508614874	-0.0028433107	-0.039819356	-0.0633230254	0.054245601399999996	0.0613651971	-0.0219321946	0.1501148534	-0.06334215530000001	-0.13528030130000002	-0.1004704889	0.15042147849999998	0.08130947570000001	-0.0787002826	-0.006652332800000001	0.0395380439	-0.0775868365	0.1181758785	-0.08514252189999999	-0.0110916704	-0.1438484535	0.030483817200000006	0.043235494699999995	-0.010646163799999999	0.11137041339999999	-0.077056684	0.0625777692	-0.1856940971	0.0253769427	0.0365251943	0.1066475386	-0.0487856807	0.0397075017	-0.1452230075	0.0153605575	-0.0492599036	-0.0392237342	-0.016259774299999998	0.019145399599999998	-0.0898128656	-0.049695887599999995	0.0014566362	0.1295598859	0.134732266	0.1168219425	0.1100004191	0.0539632921	0.0476615142	0.08488167619999999	0.0613308559	0.1479105044	0.060664270599999986	0.0421924318	0.1030167815	-0.035845100299999995	-0.0103008747	0.0504654134	0.027587250499999997	-0.0983889236	0.0311449244	-0.11189284880000001	-0.178090434	-0.0718883849	-0.1139964041	0.0946898462	0.1371772084	0.12104935019999999	0.11905633460000001	0.11575891279999999	0.0378661	0.0020192999999999947	4.077572489999978e-06	0.00143384152921	0.0144125	-0.018870099999999997	0.00035608067400999977	0.00020772015625	-0.07237350000000001	-0.029488000000000007	0.0008695421440000005	0.0052379235022500005	0.00220792	-0.0006566800000000003	4.8749107263999985e-06	4.312286224000002e-07	-4.99787e-22	-2.8802899999999997e-22	8.296070484100001e-44	2.4978704536899997e-43	0.000664149	9.822899999999992e-05	4.41093894201e-07	9.648936440999985e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35921.26171875	-6.828125	1290337043.4669342	46.623291015625	20715.005859375	17.51953125	306.93397521972656	429111467.75394064	21957.169921875	-33.75	1139.0625	482117310.9780922	1.328149	24.448666	0.10013753999999997	0.011701018600000002	-0.0243788219	0.037860987900000004	-0.0085200003	0.016105749699999998	0.19748046940000002	0.0503333098	-0.053278828	-0.0713532271	0.0424140682	0.0853678524	-0.0079548774	-0.072026651	0.1329188423	-0.0071133488	-0.08241059740000001	0.055155635999999994	-0.0962164628	-0.0518427546	0.1446221323	-0.021898345899999998	-0.0649574351	-0.0643214436	-0.0776981702	0.140006767	-0.05964506150000001	-0.0603152817	-0.0414065874	0.0440815395	-0.0966205158	0.0951226039	-0.050315859000000004	-0.0364357296	-0.0044795165	0.1290481981	-0.0469563713	-0.028797471600000006	-0.03136073	-0.052145351	0.021939658900000002	0.0116086086	-0.10119158939999999	0.20226360969999999	-0.0123516048	-0.0791613946	0.0791159186	-0.0193554335	-0.013962065800000001	-0.1117136557	0.0834765091	-0.0042519442	-0.1946139625	-0.053096091500000005	-0.1687690903	0.0353658104	0.062164026500000004	-0.0133106408	0.1805808573	0.0545834766	-0.058571934299999996	0.0189392866	0.028752382799999997	-0.0285061068	-0.0170795676	0.0491811125	0.1095646063	0.0847693143	0.020775551899999998	-0.0926656461	-0.1585753718	-0.0197004746	0.1575304697	0.0147578059	0.1022001917	-0.0611513884	0.0006258806	0.1198743265	-0.053873568600000005	-0.0656924002	-0.12499662939999999	-0.030610062900000002	-0.068871637	-0.050337678	0.0105889318	-0.0733678578	-0.06883288280000001	0.0265951118	0.17529519100000002	-0.0337354946	-0.0663716927	0.11763969029999999	0.11039120570000001	-0.0520771233	-0.0574508616	0.054172522	-0.0291183512	0.21927495019999999	0.054845041399999996	0.048165110899999995	0.1207205288	0.11775003070000001	0.11285322490000001	0.0216984	-0.016167700000000004	0.00026139452329	0.00047082056256000004	-0.00949164	-0.02390414	0.0005714079091396	9.009122988960002e-05	-0.0163423	0.0560312	0.00313949537344	0.00026707076929000003	0.00228861	8.069000000000003e-05	5.2377357321e-06	6.510876100000002e-09	-2.8802899999999997e-22	2.1175800000000003e-22	4.4841450564000007e-44	8.296070484099996e-44	0.000664149	0.0	4.41093894201e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35921.359375	0.09765625	1290344059.3479006	0.0095367431640625	20698.751953125	-16.25390625	264.189468383789	428438332.416996	22015.384765625	58.21484375	3388.968032836914	484677166.3785133	1.364794	25.123228	0.135970225	0.10763984380000001	-0.0837517414	0.0202440021	-0.0803524452	-0.1418365452	-0.07820743320000001	-0.10429669429999999	-0.11859162	0.1072599184	0.1077735715	-0.1038439102	0.00010033709999999999	-0.054800616600000004	-0.0026280421	0.0360256215	0.15725839449999998	-0.012162668400000002	-0.06309788200000001	0.0612755616	0.2317733794	-0.0762158172	-0.046481353899999994	0.0977057572	0.0486652337	0.07114706950000001	-0.08954331310000001	-0.0540983913	0.0832202944	-0.0656144767	0.1061458454	0.2406449414	0.14227332869999998	-0.0211830029	-0.10386428619999999	0.054001705899999995	0.1032926547	-0.070424641	-0.0279597021	-0.0617687003	-0.07937111820000001	-0.0483713166	0.0005962243	0.0095794071	0.1017077698	0.0007050909	-0.11781843119999999	0.12017819490000001	0.1316675699	0.0605837552	-0.0494189621	0.0674494534	0.0538257387	-0.0411734015	-0.2346888827	0.0351879391	-0.0653907858	-0.11873716449999999	-0.0362866059	-0.014104378899999999	0.1391650738	0.0421152851	0.15770101890000002	0.12709616810000002	0.0307375392	0.060582760599999994	-0.031631986699999996	0.15528310539999998	-0.08661419	-0.0211900765	0.170036927	0.0858289447	0.1274830999	0.0358995019	-0.084955984	-0.0947121965	-0.0588963167	0.0097949372	0.0869587976	-0.2300578663	0.0837388362	0.0344124111	-0.0905168432	-0.012227395	0.020380723	-0.2327506939	0.0191894555	0.0943081604	-0.0737879182	-0.11872620269999999	0.0867033399	0.0321297719	0.1178382509	0.0734520932	0.031261988500000004	0.0314129192	-0.0015110435999999999	-0.049177107000000005	0.0168415165	0.0885187041	0.120326335	0.1161887065	0.1093977275	0.0111912	-0.0105072	0.00011040125184	0.00012524295744	0.044596	0.05408764	0.0029254728007696	0.0019888032159999995	-0.000716365	0.015625935	0.000244169844624225	5.131788132249999e-07	0.0016682	-0.0006204099999999997	2.7828912400000005e-06	3.849085680999999e-07	-0.0	2.8802899999999997e-22	8.296070484099996e-44	0.0	0.00016957	-0.000494579	2.87539849e-08	2.44608387241e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35875.32421875	-46.03515625	1287038887.8004305	2119.235610961914	20696.185546875	-2.56640625	6.586441040039063	428332096.1906776	22048.494140625	33.109375	1096.230712890625	486136093.86917496	1.2540790000000002	23.085175	0.076839085	-0.033802446	-0.058953380300000004	0.034659652799999996	-0.0023810418	0.1045378084	-0.0521306691	-0.0650486644	-0.141393255	-0.0132111891	0.0375443465	-0.0501256355	0.160924302	-0.0991960724	0.0829038476	0.024965886	0.18125607010000008	-0.041302722	0.0575942389	-0.0565311792	-0.0975446464	-0.14590483529999998	-0.0040411924	-0.0406352101	0.0027180723	0.0010555216	0.0359253686	0.1585745295	0.2281309551	-0.0551403943	-0.10359379390000001	-0.0399808759	-0.0252712827	0.0940505258	0.10631903289999999	0.21144690870000002	0.0418064851	0.031649475499999996	0.1322316268	-0.0391191621	0.061976970599999986	0.0548864996	-0.0875423617	-0.1487828222	-0.0291807062	0.0248235875	-0.0787178997	-0.031874995499999996	-0.017127226399999997	-0.1318539416	-0.106151725	0.0776106458	0.0735591934	0.0399035014	0.0243318854	0.0467323321	0.026078047599999998	-0.0010327395	-0.0091761153	0.0706551521	0.051180815899999996	-0.0138584198	0.052011372699999996	0.20033546789999998	0.07281454650000001	0.021494418799999998	-0.0178645468	-0.0093228985	0.0707346752	0.0650874754	0.0500149238	0.05259918809999999	-0.1105534222	-0.15600186230000002	0.05898315320000001	-0.0277203675	0.009321313199999999	-0.08131581610000001	0.16825837859999998	-0.0172182392	-0.29178314	-0.1716229107	-0.015143248100000001	-0.010765275	0.0509514233	0.09226776910000001	0.0571584141	0.0296782241	-0.0503828884	-0.1389524553	0.09088708449999999	-0.0752640435	-0.0935365139	-0.0227781204	0.0958130658	-0.0161808942	-0.0715431045	-0.044461932	-0.08024155919999999	0.033729538999999996	0.1198669825	0.1143757435	0.10540925529999999	0.0112242	3.300000000000004e-05	1.0890000000000028e-09	0.00012598266564	0.0336502	-0.0109458	0.00011981053763999995	0.00113233596004	-0.0332486	-0.032532235	0.001058346314095225	0.0011054694019599998	0.00200591	0.00033771	4.0236749281000005e-06	1.1404804409999995e-07	0.000328851	0.000328851	1.0814298020099998e-07	1.0814298020099998e-07	0.00016957	0.0	2.87539849e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35909.25390625	33.9296875	1289474516.1035311	1151.2236938476562	20708.064453125	11.87890625	141.10841369628906	428823933.3947792	22069.392578125	20.8984375	436.7446899414063	487058088.7673988	1.218129	22.42341	0.07232634999999997	0.049098968099999994	-0.043832519900000005	-0.17489755329999998	0.022984991099999998	0.114399376	-0.0828753438	0.0084007087	0.049624262300000006	-0.0206928802	0.1082844444	0.0484253738	0.026269977000000003	-0.1289131419	0.1216870483	0.0289039215	0.012721896399999998	-0.05742686480000001	0.1428849871	0.0310706296	-0.12134494779999999	0.0963959481	-0.012989493700000002	-0.07252154059999999	-0.1083254224	-0.005589162	0.0310730069	-0.0736449913	0.09349171880000001	-0.0294611106	0.11936242789999996	0.0461558028	0.1115305717	0.1211971667	-0.0600870413	-0.0553226865	0.0036719239	0.08444135779999999	0.009113073499999999	0.1041579936	0.0670359204	-0.0902350699	0.1024283748	0.09623014839999999	-0.1367200485	-0.0194631146	0.0696959032	-0.0627944953	0.0326456241	-0.0060230865	-0.067753151	-0.1569009741	0.0599929522	0.2174365679	0.0829195919	-0.19236543899999997	0.024380127999999997	0.0879159396	-0.0918474249	0.015010154599999999	-0.062316476600000004	-0.0669340296	0.0582903546	0.1085224319	-0.0277445928	0.08677136699999999	-0.0198981399	-0.1106141175	0.051068441299999996	0.0305458302	-0.0865192434	0.024639573999999997	0.024363287200000004	-0.0450790331	0.1953661259	-0.0228527298	0.004982427199999999	-0.0475746002	0.043398445099999995	0.0952120548	0.0006192565000000001	-0.0658089248	-0.0202480176	-0.06566642639999999	-0.1371714981	-0.0733967993	-0.12369007800000001	0.0288979364	-0.0550760887	0.1337686215	0.032844231200000004	0.0778113357	-0.0973682682	0.0853456795	-0.049620859	-0.0763185101	-0.0155149711	-0.0049069059	-0.031765948100000004	-0.17757196690000002	0.11934271980000001	0.112315068	0.1009072399	0.0111912	-3.300000000000004e-05	1.0890000000000028e-09	0.00012524295744	0.0424366	0.0087864	7.720082495999999e-05	0.00180086501956	-0.0393695	-0.006120900000000006	3.746541681000007e-05	0.0015499575302500002	0.00118704	-0.00081887	1.4090639616000005e-06	6.705480768999999e-07	-0.0	-0.000328851	1.0814298020099998e-07	0.0	0.00016957	0.0	2.87539849e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35752.41015625	-156.84375	1278234831.980728	24599.9619140625	20700.73046875	-7.333984375	53.78732681274414	428520241.9398346	22021.07421875	-48.318359375	2334.6638526916504	484927709.7476959	1.3206950000000002	24.311451	0.05986604999999999	-0.018239974	0.046732439699999996	0.005252225500000001	-0.0093274216	-0.0045468597	0.0061343802	-0.1353794865	-0.1118761142	-0.2192926276	0.0881704309	-0.0053918029	-0.028708604500000002	-0.0861190543	-0.04755408480000002	-0.0198288329	-0.0924690067	0.0125497473	-0.0975945658	-0.0416267842	-0.1440737644	0.0409558815	0.0697851563	-0.20023438170000002	0.10621233880000001	0.0027387492	0.0462110784	0.0856062554	-0.211793888	-0.0641196758	0.0548589575	-0.0374425765	-0.0365151862	0.0033868799	-0.1497569933	0.0114047292	-0.0208186335	-0.0585264933	0.0473849591	0.0314445633	0.055406431799999996	0.0392499212	0.10626498699999999	0.1226923307	-0.023427741000000002	-0.1188146261	0.0392259825	-0.0339475082	-0.0014725132999999998	-0.0186124119	0.0139150924	0.1196865565	0.09195398130000004	-0.0442271079	0.1536043313	0.011895856000000002	-0.0023835616	-0.0437327202	0.0557486882	0.19474546969999998	-0.0989295743	-0.0104576464	0.15802659460000001	0.039227736400000005	-0.0687333089	0.0138711171	0.0169598994	0.004561631500000001	-0.0643743752	-0.0420323687	-0.11748377369999999	-0.0262922352	-0.1339014673	-0.027077149	-0.022365159300000003	0.1445910765	0.210415853	-0.0773834971	-0.0796117654	0.0576756115	0.0413050335	0.0617678827	-0.0659205677	-0.08219308730000001	0.0772477835	-0.0165001527	0.0028702447	-0.058832688	0.0190275183	0.06358686870000001	-0.0744513139	-0.0204276117	-0.012117071	0.1048686847	-0.0645499254	-0.0874415635	0.0132372191	0.1545694449	0.0191369909	0.045369978600000006	0.11875383099999999	0.1100111431	0.0959136145	0.0111826	-8.599999999999233e-06	7.395999999998681e-11	0.00012505054276	0.0414798	-0.0009568000000000008	9.154662400000014e-07	0.0017205738080399995	-0.0163314	0.0230381	0.00053075405161	0.00026671462596	0.00175853	0.0005714899999999997	3.0924277609e-06	3.266008200999998e-07	-0.0	0.0	0.0	0.0	2.3809e-05	-0.000145761	5.668684810000001e-10	2.1246269121e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
