csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
33201.8203125	n/a	1102360872.0635376	n/a	24029.96484375	n/a	577439210.3918611	n/a	23758.59375	n/a	n/a	564470776.9775392	n/a	n/a	n/a	-0.0120983461	-0.1242956221	0.022234709300000002	-0.0506059057	0.011363416000000001	-0.0276525993	0.09124423529999999	-0.0030238984000000003	0.1638823439	-0.0654003587	0.042697415499999995	-0.0756294032	0.05334835	-0.0683803021	0.0730648151	-0.1053895111	0.0148638408	-0.1187555116	0.0863284085	-0.08842465890000001	0.0125749185	-0.0114762867	0.08685277539999997	-0.1004621117	0.20760000620000002	-0.0305225418	0.1271186818	-0.0128617654	0.033072850099999995	-0.1838007191	0.057860649000000014	0.0086000896	0.0028555807	-0.038531574	-0.1730232887	0.1061155826	-0.037358463700000004	-0.0799534843	-0.0141306356	0.0800537503	-0.0324485118	0.09274606210000001	-0.0730864451	0.0242502569	-0.0445432216	0.0316026624	-0.0381166136	-0.076942898	0.024252696600000002	-0.1057395184	0.1264244941	-0.1148786419	0.036391827	-0.0016284809	0.083348435	-0.12357524439999999	0.0319436589	-0.0805976029	0.08888547349999999	-0.023307899700000002	0.076985727	-0.0237791172	0.0228500455	-0.12334814300000001	0.1041094266	-0.1596830848	0.0821509025	-0.0630627397	0.0598484646	-0.1075312735	0.027729146099999998	0.16498798679999999	-0.0182806367	-0.1515762065	0.0313855464	0.0091133929	0.1437078594	-0.05880297070000001	0.1206880763	0.1217078847	0.1216831682	0.1216419777	-0.012504	n/a	0.00015635001600000002	n/a	-0.024811	n/a	0.000615585721	n/a	-0.0717428	n/a	n/a	0.005147029351839999	0.0037658	n/a	n/a	1.418124964e-05	-0.000211898	n/a	4.4900762404000004e-08	n/a	-0.000262817	n/a	n/a	6.9072775489e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33247.72265625	45.90234375	1105411061.8269196	2107.025161743164	24033.4609375	3.49609375	577607244.6343384	12.222671508789062	23780.31640625	21.72265625	471.87379455566406	565503448.3813629	0.8168449999999999	17.849222	0.11062835	0.017330016	-0.07755283360000001	0.0283087666	-0.028420234500000002	0.031684378799999996	0.0079793544	0.0669014507	0.0432732383	0.012514865600000001	-0.09698910949999999	0.0568460691	-0.0450973643	0.0671887828	-0.0140135555	-0.0240807213	-0.058497080300000004	-0.051159488899999994	0.0266768488	-0.023233439100000003	-0.0601402156	-0.0096906422	0.0557922691	0.1303954117	-0.0170689318	-0.031517258900000004	-0.0523607491	-0.0778226221	-0.047953627199999994	-0.043594429000000004	-0.051183791	0.0168540252	0.0086589876	0.032720152999999995	0.023572894	-0.10342150789999999	-0.0832488778	0.10349934699999999	0.0018752104000000001	0.0203764759	0.0527856369	-0.0124811174	0.0468482352	-0.1184298998	0.0316466008	-0.0271577904	0.0328362212	-0.0029322435	-0.0696868449	0.0498063526	0.011461755700000001	0.061632933499999994	-0.0693871806	0.0384771663	0.0106100372	0.0617027388	0.045886141799999995	0.0525075655	0.0193986897	-0.0308692475	-0.030038042400000006	-0.0006204826	-0.0444498083	0.0679028414	-0.10192956789999999	0.0089133438	0.0429191802	-0.032246247799999996	0.0066662865	-0.0365810279	-0.0224821431	0.1242089033	0.12430801080000001	0.0671736634	0.005619267	0.0634923134	-0.0330066797	0.0626673233	-0.0390289011	-0.1101596514	0.1216419777	0.12141962949999999	0.12104935019999999	-0.0221731	-0.0096691	0.0004916463636100001	9.349149481e-05	-0.0549477	-0.030136699999999995	0.00301924973529	0.0009082206868899996	-0.0332451	0.0384977	0.0014820729052899995	0.00110523667401	0.00337683	-0.0003889700000000002	1.5129766090000016e-07	1.14029808489e-05	-0.000403729	-0.00019183100000000005	1.6299710544100005e-07	3.679913256100001e-08	-0.000328513	-6.569600000000003e-05	4.315964416000002e-09	1.07920791169e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33048.3046875	-199.41796875	1092190442.7178345	39767.526260375984	24025.58203125	-7.87890625	577228591.9403229	62.07716369628906	23750.205078125	-30.111328125	906.692081451416	564072241.2529945	0.811141	17.724579000000006	0.08223965000000001	0.0050253905	-0.0613894308	0.043116796799999996	-0.0469949343	0.0832887553	0.054316549000000006	0.0790657435	-0.023911030899999998	0.0212634322	-0.028657865299999998	0.0794087113	-0.1038508238	0.19086471030000002	0.0290492358	-0.0829484605	0.1066711702	-0.0105296141	-0.0109051999	-0.0944486125	-0.0193175192	0.0847698999	-0.145501601	-0.0692443783	-0.0467872867	-0.0325532701	0.08623955300000001	0.0085359192	-0.064916906	0.028823884900000006	-0.0890604873	0.0053099235	0.0603942983	0.045949297300000004	0.00931045	-0.0337122483	0.1669979148	0.0024872341	0.0494461833	0.0053043812	0.10519173539999999	0.08996196960000001	0.0722074246	-0.0645971011	0.05394694269999999	-0.0343382884	0.06231295	0.0885397877	-0.07852553940000001	0.0071210466	-0.0169067374	0.0891648382	-0.0684147326	0.1123695966	0.1455707345	0.09119221400000001	0.10606764789999999	-0.0874064379	-0.009264646	-0.032574800099999995	-0.0581178696	0.0031308254	0.025999234500000003	-0.1341029222	0.0634749966	0.0336498693	-0.0100922541	-0.0153059757	-0.0055928365	-0.083443204	0.041363454	-0.0590914815	0.0600235833	0.0291770612	-0.1170779942	-0.0023754057	0.17327247010000002	-0.045968113	0.09320414839999999	-0.0768014404	0.1215101995	0.120893123	0.1198669825	-0.0199333	0.0022398	0.00039733644888999996	5.016704040000002e-06	-0.0215396	0.0334081	0.00046395436816000003	0.0011161011456099995	-0.052731500000000014	-0.019486400000000008	0.0003797197849600003	0.002780611092250001	0.00337683	0.0	0.0	1.14029808489e-05	-2.34214e-23	0.000403729	5.4856197796e-46	1.6299710544100005e-07	-0.000190135	0.00013837799999999998	1.9148470884e-08	3.6151318225e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33150.7734375	102.46875	1098973779.5044556	10499.8447265625	24063.533203125	37.951171875	579053630.2178992	1440.291446685791	23760.640625	10.435546875	108.90063858032228	564568042.9104004	0.770659	16.84	0.1099633	0.0105950356	-0.0165344508	0.0291406237	-0.0220339219	0.0286433969	0.1299263934	0.048513102300000006	0.0732656112	-0.043747554800000005	-0.054255613099999996	0.0973654671	-0.0256245911	0.136486271	-0.0815137817	-0.06411249150000001	0.11975761439999999	0.021317294599999998	0.0375045254	-0.0430690705	-0.050827235899999997	0.0531385171	0.0407057066	-0.0452125339	-0.0374827971	0.046836782	0.0680128997	-0.1155230808	0.1187144764	-0.0439356404	0.0104348993	0.0829840818	-0.0135578782	0.0987499096	0.0040001702	-0.046079984000000004	0.0735032553	-0.15369627460000002	-0.0779647829	0.007301796700000002	0.0242064066	0.0174613175	0.025699612900000002	-0.050792258300000004	0.0355623811	-0.0176645703	-0.022830303599999997	0.1307784514	-0.0674655717	0.0791153218	0.0764173986	0.0295655159	-0.0079705277	0.1073927684	0.134107267	0.1508365767	0.0332921432	-0.0870357411	-0.0022474965	-0.0001987375	-0.050172628899999995	-0.0098017667	-0.0050381049	-0.0002336184	0.05013922480000002	0.0819824823	-0.0359231068	-0.1875134541	0.0419489487	0.0408155582	-0.062162396900000014	0.024718201699999998	-0.022329111000000002	-0.0224249239	0.1011352214	-0.0034204799	0.1126817052	0.1336823084	0.07328488309999999	-0.1003989203	0.1213126213	0.12010478890000001	0.1181006348	-0.0221547	-0.0022213999999999984	0.00049083073209	4.9346179599999925e-06	-0.0756545	-0.0541149	0.00572360337025	0.00292842240201	-0.023279	0.029452500000000013	0.0008674497562500006	0.0005419118409999998	0.00346112	8.428999999999989e-05	7.10480409999998e-09	1.1979351654399996e-05	-0.000317533	-0.000317533	1.00827206089e-07	1.00827206089e-07	-0.000271802	-8.166700000000003e-05	6.669498889000005e-09	7.387632720400001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33048.60546875	-102.16796875	1092210323.4290924	10438.293838500977	24062.822265625	-0.7109375	579019415.3870583	0.50543212890625	23739.63671875	-21.00390625	441.16407775878906	563570351.5382233	0.8827649999999999	19.289661	0.09054865	-0.019157156499999998	0.005939093100000001	0.0053741089	-0.0377170991	-0.0104015346	0.0642628483	0.054393334	0.024145291800000003	-0.006276748100000001	-0.0759364694	0.1480196398	0.0501133255	0.0674016752	0.0080722145	-0.0210350871	0.12270877710000001	-0.0062706885	-0.0876165385	-0.046030515300000005	-0.0154728402	-0.0047123162	0.0038706940999999996	-0.019510408899999998	-0.021550412	0.20645376199999999	-0.0152572619	-0.14665729	0.0329657243	0.12411705279999999	-0.110253117	-0.0176187385	-0.034386936800000004	-0.020970471299999998	-0.15863651609999999	-0.0459903759	0.0880606106	-0.030941545499999997	-0.0601107466	-0.017074466899999998	0.0351158346	0.0581048938	0.038489714700000004	0.0102367228	0.0062648436	-0.0428080512	-0.0357927379	0.059440675400000004	-0.0693084416	0.0477734997	0.005561308	0.13559276050000002	-0.0005578143	0.1326890354	-0.0543237986	0.0165127753	-0.005903039499999999	-0.10027828550000001	-0.012177818500000001	-0.0406925379	-0.1113333654	-0.012043303500000001	0.0527650139	-0.0748990912	-0.10997669210000001	0.12801048869999998	-0.19709636379999998	-0.11612862550000001	-0.034142623399999995	0.0357674699	0.087505196	0.051650829	-0.038086316	0.0408472404	-0.027135908599999998	-0.0040090964	-0.0026613964	-0.022211661	-0.0018785707	-0.0133112855	0.12104935019999999	0.11905633460000001	0.11575891279999999	-0.0130996	0.009055099999999998	0.00017159952016000004	8.199483600999997e-05	-0.0837928	-0.008138300000000001	0.00702123333184	6.623192689000001e-05	-0.050919	-0.027639999999999998	0.0007639696000000001	0.002592744561	0.00378609	0.0003249700000000004	1.0560550090000023e-07	1.4334477488100003e-05	-0.0	0.000317533	0.0	1.00827206089e-07	0.0	0.000271802	7.387632720400001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33214.92578125	166.3203125	1103231294.6539462	27662.446350097656	24052.072265625	-10.75	578502180.2708473	115.5625	23787.755859375	48.119140625	2315.451694488525	565857328.8252296	0.899051	19.645542000000006	0.13962465	0.0252321421	-0.0140078797	0.028407198999999998	-0.0299749788	0.0239758107	0.0718257235	0.0340293824	0.054406383499999995	-0.08728940980000001	-0.08399305509999999	0.1152607802	-0.0244628587	0.06415071	0.06807502019999999	-0.013191723	-0.0132525741	0.0888962819	0.1040237557	0.006167519000000001	-0.0603535146	-0.0059426711	0.10722058279999999	0.1461217657	0.0383457832	0.0295917879	-0.1621229313	0.0775410104	-0.0232885996	-0.032095461299999996	-0.0905506949	0.0972195003	-0.0737338072	-0.0545227396	0.130333341	-0.016155336699999998	-0.0184718844	-0.054283912000000004	0.05543044	0.024206781299999997	0.015085202800000001	0.0046304141	-0.0725610006	0.0388091189	0.0309238315	-0.0272839784	-0.0021669557	0.0648191989	-0.049612882000000004	0.07266089999999999	0.0924565249	0.15334529449999998	0.022836691800000003	0.11532559939999999	0.0458633378	0.0103685922	0.0373122094	0.0047653471	0.033712826	-0.010786277	0.1772641271	-0.008813071700000001	0.0362235718	0.12682067730000002	-0.074862619	-0.0522607838	-0.0418414006	0.05333530190000002	0.0191438663	0.1638713865	-0.0945026721	0.044659139699999996	0.1303478901	-0.0871860332	0.0278195156	0.0650221305	-0.045103064500000005	-0.0739896217	0.10382543	0.12395687220000001	0.1207205288	0.11775003070000001	0.11285322490000001	-0.0221999	-0.009100299999999999	0.00049283556001	8.281546008999999e-05	-0.0273208	0.056472000000000015	0.0007464261126399997	0.003189086784000001	-0.0365431	0.014375900000000004	0.00020666650081000007	0.0013353981576099995	0.00320469	-0.0005814000000000001	3.380259600000002e-07	1.02700379961e-05	-0.0004024880000000001	-0.0004024880000000001	1.6199659014400006e-07	1.6199659014400006e-07	-0.000209641	-0.000209641	4.3949348881e-08	4.3949348881e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33057.3515625	-157.57421875	1092788492.3267212	24829.63441467285	24022.44140625	-29.630859375	577077691.1167145	877.9878273010254	23767.91796875	-19.837890625	393.5419044494629	564913924.5692291	0.8919129999999998	19.489573	0.09705119999999998	-0.0065775366	-0.0512790645	0.0220975241	-0.0382781919	0.0596197736	0.0257685608	0.0580638447	-0.0182146527	0.0370081825	-0.035907849500000005	0.079664298	-0.0455087516	0.0709766366	0.0082926184	-0.0451107332	0.0067924163000000004	-0.0257430465	0.025507327200000002	-0.023626444	-0.102546311	0.0454338767	0.014714129099999999	-0.0226809835	0.0595793081	-0.059807604199999996	-0.1251842833	-0.061575393	0.0731444965	0.11652832210000001	0.0420139054	-0.058284191299999996	-0.1994282632	-0.0397795467	0.012494818000000001	-0.0695617545	-0.1564879287	-0.0338830742	0.0415243308	-0.0132536947	0.060825070599999996	0.025954412000000003	-0.0357907475	0.1118587019	0.021740601800000002	-0.0343545823	0.0487153773	0.0393442239	-0.0625623689	0.0155587026	-0.0310671102	0.0817048552	-0.025290881299999998	0.0543721229	0.0563237714	0.0767697433	0.0300429393	0.0185119531	0.0306318453	0.028499276	0.006519501800000001	-0.076880634	0.0989559976	0.0380005433	-0.014867046	0.0060131661999999995	0.1217194939	-0.017520855800000002	-0.0232656504	0.0882557075	0.1701316562	0.1079827956	-0.00010923450000000001	-0.11958401130000001	-0.1316759805	0.0390925894	-0.06021190980000001	-0.0458963731	-0.2075422153	-0.18563180329999998	0.120326335	0.1161887065	0.1093977275	-0.016218200000000002	0.0059817	0.0002630300112400001	3.5780734889999995e-05	-0.07281909999999997	-0.045498299999999985	0.005302621324809995	0.002070095302889998	-0.0456876	-0.0091445	8.362188025e-05	0.0020873567937599994	0.00286992	-0.00033476999999999986	1.1207095289999993e-07	8.236440806400003e-06	-0.000218365	0.00018412300000000007	4.7683273225e-08	3.3901279129000034e-08	0.0	0.000209641	4.3949348881e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33253.67578125	196.32421875	1105806952.9644928	38543.19886779785	24039.08203125	16.640625	577877464.9051666	276.910400390625	23848.90234375	80.984375	6558.468994140625	568770143.0017242	1.007671	22.019037	0.07597055000000001	0.028544429399999998	-0.046253999299999994	0.027542593900000002	-0.028131699	-0.0010284542	0.0107574029	0.013199771499999999	0.0508363793	0.059739124299999995	-0.0784488168	-0.0763119553	-0.0625865472	-0.05865663240000001	-0.0032189147999999996	0.11876295320000001	-0.035133179900000006	0.060562925999999996	0.0696071171	0.0492976694	-0.18111626050000001	0.1059831338	0.08799942960000001	0.064156184	-0.0129031904	0.042981970999999994	0.0250277971	-2.05171e-05	-0.09912980140000001	-0.0045066707	0.020642468400000002	-0.0261047598	0.053418360899999996	-0.0982576461	0.058530285099999996	9.73569e-05	-0.0316157886	-0.11862731730000001	0.0455584349	0.0240505243	0.0080917186	-0.065272796	-0.13736446119999998	0.0286307281	0.0195331874	-0.0241167408	-0.0095191113	0.0035915908000000002	-0.0135406081	0.0466897913	0.0193483729	0.0531045477	-0.11072442689999999	-0.05629251230000002	0.0046184035	0.0293643678	-0.1466998543	0.0648913364	0.0155134353	0.07125726	0.1151083366	-0.0886461696	0.15602671099999998	0.095173896	-0.0246656144	-0.0233609133	-0.0024409094	0.0739780875	0.023120454199999998	-0.08886897789999999	-0.0704950963	-0.0267545914	0.0827976971	-0.046331686600000005	0.0917036904	0.10542564089999999	0.0841474819	-0.048959998399999996	0.0141700408	0.0363274311	0.1198669825	0.1143757435	0.10540925529999999	-0.0143128	0.0019054000000000035	0.00020485624383999995	3.630549160000012e-06	-0.054121800000000005	0.018697299999999962	0.0029291692352400004	0.0003495890272899987	-0.032832	0.012855599999999995	0.00016526645135999987	0.001077940224	0.00208171	-0.0007882100000000001	6.212750041000002e-07	4.3335165241e-06	-0.0002804	-6.2035e-05	7.862415999999999e-08	3.848341225e-09	1.0587899999999999e-22	1.0587899999999999e-22	1.1210362640999998e-44	1.1210362640999998e-44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33170.21484375	-83.4609375	1100263152.7805328	6965.728088378906	24037.404296875	-1.677734375	577796805.3314247	2.8147926330566406	23819.314453125	-29.587890625	875.4432716369629	567359741.0168495	0.946005	20.671545	0.040482840000000006	-0.0071942127	-0.0371527118	0.0002632539	-0.028223230499999998	-0.000164004	-0.0441246576	0.0439189427	0.0327000138	0.1389552597	-0.0594524421	0.0181447509	-0.059341614699999996	-0.0200345042	0.1128742417	-0.0364848373	-0.0046420385	0.047570691799999995	-0.1277462037	-0.017898041	-0.060986913399999995	0.0616079784	-0.028360896400000002	-0.0049275424	0.0097998784	-0.0636626228	0.0402450679	-0.05037569150000002	0.0673001094	-0.0781605827	0.0631600535	-0.021697960899999997	0.0036230159999999997	-0.0527340816	-0.08551859140000001	-0.12323427699999999	-0.0745433625	0.025076358599999998	0.0235279867	-0.009027266899999999	0.028907461000000002	-0.0368023521	-0.0721103652	0.0293087497	0.0083404499	-0.036239225800000004	0.019511253500000002	-0.0563448454	-0.0317440785	0.0395934009	-0.10790391099999999	0.08409767050000001	-0.082437124	-0.0172496774	-0.012341793500000002	-0.0586524221	0.0681194616	-0.0120475587	-0.092139836	0.0847669823	-0.0569515	0.006485789499999999	0.12115349800000001	0.0982669941	-0.035603828	0.0497171321	0.0784812303	-0.0594340054	0.0844036449	-0.011761878100000001	0.0400993546	0.0200633604	-0.0473981761	0.1499969058	0.0435589461	-0.0011083433	0.0194448064	-0.039933252	-0.1341602014	-0.0474236925	0.11934271980000001	0.112315068	0.1009072399	-0.00513461	0.00917819	2.6364219852100006e-05	8.423917167609999e-05	-0.06398569999999999	-0.009863899999999988	0.004094169804489999	9.729652320999975e-05	-0.0411721	-0.008340100000000003	6.955726801000006e-05	0.0016951418184100002	0.00216645	8.473999999999982e-05	7.1808675999999685e-09	4.693505602499998e-06	-0.000209405	7.0995e-05	4.3850454025e-08	5.040290024999999e-09	-0.000106278	-0.000106278	1.1295013283999998e-08	1.1295013283999998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33301.24609375	131.03125	1108972991.3964996	17169.1884765625	24058.951171875	21.546875	578833131.4906653	464.267822265625	23865.779296875	46.46484375	2158.981704711914	569575421.4471474	0.885804	19.356071	0.12099644	0.026914997599999997	-0.0039217774	-0.0019682412	-0.0090481842	-0.044968872	-0.0729770978	0.0284838442	0.09041357439999999	0.0158882428	0.022890681	-0.0318985219	-0.053893421600000005	0.016910433	-0.0098609755	-0.0243290083	-0.1409743999	-0.0948683948	-0.0045139771	-0.0223993764	-0.015344013500000003	-0.0580871167	0.0442842289	-0.0335149327	0.0734033293	-0.08071147969999999	-0.13902609470000002	-0.17852090690000005	0.09677336460000001	-0.0766999765	0.082783945	-0.0705772542	-0.0096932775	-0.0498176076	-0.020935076599999998	0.1320891714	0.04195382190000002	-0.046989258	-0.0367906192	0.0299225401	-0.0505249975	-0.051172752300000006	-0.0991408998	-0.1071419816	0.0004285997	-0.0186260639	-0.0076255226	-0.0816129377	-0.0259704461	0.0941735925	-0.0128836599	-0.0424892865	-0.0228149085	-0.027886936400000003	0.0067478486	0.0363062357	0.0195710167	0.15631073269999998	0.06478156019999999	-0.0090021666	-0.0814601898	-0.0023783923999999997	-0.0328368906	0.061673680999999994	0.0137829245	-0.013349534299999999	0.060913197	-0.120702691	-0.0290589162	0.024624382900000002	-0.0309331712	-0.1319200033	-0.0224805718	0.0533885233	0.027092997	-0.052920301100000004	-0.1605284732	-0.2202008456	-0.0094555361	0.0655131359	0.11875383099999999	0.1100111431	0.0959136145	-0.0144307	-0.00929609	0.00020824510249000004	8.64172892881e-05	-0.0478091	0.01617659999999999	0.00228571004281	0.0002616823875599998	-0.00468245	0.036489650000000005	0.0013314945571225006	2.1925338002500006e-05	0.00126808	-0.0008983699999999998	8.070686568999998e-07	1.6080268864e-06	-0.000385439	-0.00017603400000000002	1.48563222721e-07	3.0987969156e-08	0.0	0.000106278	1.1295013283999998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
