csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21
28320.853515625	10.341796875	802070743.8534889	106.95276260375977	22430.63671875	26.4765625	503133463.60853577	701.0083618164062	21883.26171875	-11.337890625	128.54776382446292	478877143.4513092	0.57475	17.658864999999995	0.06856720999999999	-0.0356151854	-0.0139411943	-0.0420766942	-0.0261781768	0.0281562492	0.0024161745000000003	0.0782298368	-0.009303768399999999	0.043802107	0.0432781182	0.0556429233	0.0976988169	-0.0018575579	0.0319402768	-0.0721465897	-0.0349470631	-0.0277605514	0.028982514100000002	0.004113162	0.0734366917	0.0217860471	-0.060182375999999996	0.0377468147	0.0628465959	-0.09888335349999999	0.0144274878	0.1181006348	0.1074689586	0.0904527076	-0.053308900000000006	0.006528299999999987	4.261870088999983e-05	0.0028418388192100012	0.0239245	0.02109101	0.0004448307028201	0.0005723817002500001	0.07086669999999999	-0.004410900000000009	1.9456038810000086e-05	0.00502208916889	0.00384021	-0.0007204999999999997	5.191202499999997e-07	1.4747212844100004e-05	0.00371665	1.0240000000000336e-05	1.38134872225e-05	1.0485760000000687e-10	-0.00264779	0.0	0.0	7.0107918841e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28131.798828125	-189.0546875	791398105.3060951	35741.674865722656	22445.861328125	15.224609375	503816690.7614174	231.7887306213379	21823.568359375	-59.693359375	3563.2971534729004	476268135.9363137	0.8429979999999999	25.90064	0.3453191	-0.027030312799999998	-0.0135366383	0.0062327829	-0.0237803833	0.028018696000000003	-0.0041647102	0.0886409485	-0.0340687677	0.038258853599999997	-0.0804183451	0.07896471	0.1395758044	0.0018794551000000002	0.0297895812	-0.0250700939	0.010718966000000002	-0.0290617888	0.0293607024	-0.0031636334999999996	0.10099568390000001	0.009520163199999999	-0.049832515300000005	-0.0611077057	0.08456488029999999	-0.1645528513	0.030681952999999998	0.1173834851	0.1046940202	0.0845511243	-0.049707	0.0036019000000000047	1.2973683610000034e-05	0.0024707858489999997	0.07270949999999997	0.04878499999999997	0.0023799762249999967	0.005286671390249995	0.0196235	-0.05124319999999999	0.0026258655462399988	0.00038508175225000015	0.00716197	0.00332176	1.10340894976e-05	5.12938142809e-05	0.00238932	-0.0013273300000000005	5.7088500624e-06	1.7618049289000008e-06	-0.00283248	-0.00018468999999999994	3.411039609999998e-08	8.0229429504e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28277.677734375	145.87890625	799627058.0491676	21280.655288696293	22429.9140625	-15.947265625	503101044.85113525	254.31528091430664	21846.84765625	23.279296875	541.9256629943849	477284752.5153961	0.951302	29.22822	0.26690420000000004	-0.047830329000000005	-0.0133612566	-0.0699482634	-0.0195055483	0.0067363161	-0.0016935852	0.0529519513	-0.013176958899999999	0.044430083200000005	0.0972752725	0.0082525481	0.0317096346	-0.0063213226	0.0386820445	-0.0711500643	-0.04938408440000002	-0.021110470699999998	0.0054096271	0.0046820271000000005	0.048204311500000006	-0.0036575151	-0.0744602046	0.091246141	-0.0056563916	-0.022535585299999997	0.0008964171000000002	0.1166027702	0.10169233800000001	0.07823761629999999	-0.0430151	0.006691900000000001	4.478152561000001e-05	0.00185029882801	0.016797699999999995	-0.05591179999999997	0.0031261293792399967	0.00028216272528999985	0.10486	0.08523649999999999	0.0072652609322499985	0.0109956196	0.00543619	-0.0017257800000000005	2.978316608400002e-06	2.9552161716099995e-05	0.00222359	-0.00016572999999999978	4.944352488100002e-06	2.7466432899999927e-08	-0.00234271	0.00048977	2.398746529000001e-07	5.4882901441e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28093.6875	-183.990234375	789255277.3476562	33852.40634536743	22412.4296875	-17.484375	502317004.49713135	305.703369140625	21786.724609375	-60.123046875	3614.7807655334473	474661369.2047463	0.911587	28.007994	0.11964089999999998	-0.011203401799999999	3.48636e-05	-0.0126760304	0.017554478999999998	0.0169394343	0.0155220391	-0.0386408819	0.0485914025	0.0049172528999999994	0.0347497101	-0.19700060949999998	0.0234350885	-0.0029776155	0.0179337704	-0.0197467006	-0.0001684162	0.0192341831	0.0196410829	0.0235285992	-0.060194935899999996	0.019146367	0.0136796019	0.0444042385	-0.2170103581	-0.032270485	-0.1462754392	0.11575891279999999	0.0984704127	0.07154294259999999	-0.0459312	-0.002916099999999998	8.503639209999987e-06	0.00210967513344	0.117583	0.10078530000000001	0.01015767669609	0.013825761889	0.10636	0.0015000000000000011	2.2500000000000043e-06	0.0113124496	0.00537094	-6.524999999999934e-05	4.2575624999999135e-09	2.8846996483600006e-05	0.00243379	0.0002101999999999998	5.9233337641e-06	4.418403999999992e-08	-0.00235605	-1.334000000000014e-05	1.7795560000000374e-10	5.550971602500002e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28302.07421875	208.38671875	801007405.0836334	43425.0245513916	22414.642578125	2.212890625	502416201.90509415	4.8968849182128915	21893.626953125	106.90234375	11428.111099243164	479330901.1626015	0.99741	30.644861	0.1927197	0.0487708201	0.030069688100000002	0.0384994525	0.0128600055	-0.0155481855	0.039691732	-0.0720561777	0.0562909225	0.0137161356	0.0166382947	-0.09533107589999999	-0.0985510341	0.008236621500000001	-0.045529359400000004	0.0307949016	-0.0260774073	0.0147313487	-0.0110655847	0.042571622	-0.09243761939999999	0.0185993324	0.0008200284	-0.008340754	-0.1089804809	0.13505204099999998	-0.1243428957	0.1148523699	0.0950352225	0.0644997188	-0.0459554	-2.4200000000001998e-05	5.856400000000967e-10	0.00211189878916	0.0810797	-0.03650329999999999	0.0013324909108899993	0.006573917752090001	0.0463913	-0.059968699999999986	0.003596244979689999	0.0021521527156900004	0.00377381	-0.0015971300000000006	2.5508242369000013e-06	1.4241641916099997e-05	0.00243379	0.0	5.9233337641e-06	0.0	-0.00268339	-0.0003273399999999997	1.0715147559999984e-07	7.200581892099998e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28314.9609375	12.88671875	801737012.8921509	166.06752014160156	22435.796875	21.154296875	503364981.41625977	447.5042762756348	21844.669921875	-48.95703125	2396.790908813477	477189603.9956703	0.659593	20.265633	0.15108419999999995	0.0436769889	0.0278926216	0.0361136629	0.0175921481	-0.0069449162	0.0462902421	-0.06755678450000001	0.0484807873	0.016714567	0.038915299199999996	-0.11648080300000001	-0.0845570359	-0.0047926325	-0.043844619800000005	0.0221682854	-0.0252482746	0.0191155765	-0.0042346336	0.050806152300000004	-0.0850190615	0.017500127600000002	-0.0048336933000000006	0.0249149729	-0.12336438359999999	0.09954793460000001	-0.1004532361	0.1138836324	0.09139420710000001	0.0571422589	-0.0352161	0.010739299999999999	0.00011533256448999999	0.00124017369921	0.06511990000000001	-0.015959799999999996	0.0002547152160399999	0.004240601376010001	0.0870159	0.04062459999999999	0.001650358125159999	0.007571766852809999	0.00291752	-0.00085629	7.332325641e-07	8.511922950399999e-06	0.00217232	-0.00026146999999999976	4.718974182400002e-06	6.836656089999987e-08	-0.00212594	0.0005574499999999997	3.1075050249999965e-07	4.519620883600001e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28169.708984375	-145.251953125	793532504.2643776	21098.1298866272	22423.89453125	-11.90234375	502831045.94862366	141.66578674316406	21766.275390625	-78.39453125	6145.702529907227	473770744.38052756	0.666866	20.489061	0.136152	0.0388570913	0.0285691898	-0.0062883574	0.0095539785	-0.0139484418	0.0597256702	-0.0581276402	0.0530545628	0.0056403315	0.0669212653	-0.10242357460000001	-0.0330249439	-0.0062812408999999994	-0.049344020700000005	-0.001771594	-0.012879634499999999	0.0132299262	-0.010686776799999999	0.0727161509	-0.0847789699	0.0134435325	0.0074811357	0.0725183226	-0.109191379	0.0249523009	-0.0834590694	0.11285322490000001	0.08755525230000001	0.049506407599999996	-0.0457911	-0.010575	0.00011183062500000006	0.0020968248392100003	0.0283846	-0.03673530000000001	0.0013494822660900009	0.0008056855171599999	0.0514777	-0.03553819999999999	0.00126296365924	0.00264995359729	0.00218978	-0.0007277399999999997	5.296055075999996e-07	4.7951364484e-06	0.00189214	-0.0002801800000000001	3.5801937796e-06	7.850083240000006e-08	-0.00218409	-5.814999999999987e-05	3.381422499999985e-09	4.7702491281000016e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28014.28125	-155.427734375	784799953.9541017	24157.78061294556	22417.513671875	-6.380859375	502544919.22870255	40.71536636352539	21769.59375	3.318359375	11.01150894165039	473915212.0400391	0.549341	16.878197	0.07242790000000003	0.0715741764	0.0464177463	0.0140042662	0.007636845400000002	-0.0153819985	0.0748262808	-0.0862386917	0.025627953999999998	0.031251351600000005	-0.0021020009	-0.09227731859999999	-0.0539866821	0.0026835526000000003	-0.07868042480000001	0.026704339100000002	0.0260882328	0.010452785899999999	-0.008529618499999999	0.0721396601	-0.09990032509999999	-0.0157243916	-0.0217775069	-0.005924066899999999	-0.09811310599999999	0.0658303421	-0.0642743457	0.1117617054	0.0835266722	0.041629366099999995	-0.0365912	0.009199900000000004	8.463816001000007e-05	0.0013389159174399998	0.042500300000000005	0.014115700000000004	0.00019925298649000012	0.0018062755000900004	0.0383834	-0.013094299999999994	0.0001714606924899999	0.00147328539556	0.00170996	-0.0004798200000000002	2.302272324000001e-07	2.9239632016e-06	0.00176902	-0.00012312	3.129431760400001e-06	1.51585344e-08	-0.00206667	0.00011742000000000002	1.3787456400000006e-08	4.2711248889000014e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28222.37109375	208.08984375	796502230.1533357	43301.38307189941	22425.716796875	8.203125	502912773.8536415	67.291259765625	21798.51171875	28.91796875	836.2489166259766	475175113.15248114	0.614358	18.875801	0.1407886	0.0850468509	0.045874114900000006	0.0311880842	0.0152163241	-0.050676539400000005	0.0811005732	-0.0929108547	0.0288849943	0.0031653055	0.0180426425	-0.0196620003	-0.0922215035	0.0049345583	-0.0938388248	0.031032048	-0.0116363544	0.0181443374	-0.0433024563	0.0822740671	-0.1044095962	-0.013752861699999999	-0.0037339003	0.0063628198	-0.027131146499999998	0.10241388380000001	-0.02617226	0.110609665	0.07931719200000001	0.0335495105	-0.0270148	0.009576400000000002	9.170743696000004e-05	0.0007297994190399997	-0.013707399999999998	-0.0562077	0.00315930553929	0.00018789281475999994	0.038405400000000006	2.2000000000008124e-05	4.840000000003573e-10	0.0014749747491600005	0.00181478	0.00010482000000000004	1.0987232400000007e-08	3.2934264484e-06	0.00114033	-0.0006286900000000001	1.3003525088999998e-06	3.9525111610000015e-07	-0.00130053	0.00076614	5.869704996e-07	1.6913782809e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28402.34765625	179.9765625	806693352.3864899	32391.563049316406	22427.58203125	1.865234375	502996435.7684479	3.4790992736816406	21817.439453125	18.927734375	358.25912857055664	476000664.2907753	0.753316	23.145197	0.1953078	-0.020996389	0.022665296499999998	-0.0712127789	0.0095986425	-0.0224776857	0.051714716699999996	-0.0184373941	0.0654164925	0.046073906100000006	0.13646983470000001	-0.1030081456	-0.011557957800000001	-0.0348813595	-0.0002974359	-0.1036853777	-0.0155920477	0.012587986200000002	-0.0221760307	0.0624029866	-0.0616313275	0.0260666998	-0.0655034322	0.1178982771	-0.1187377385	0.0340860571	0.0283885355	0.1093977275	0.0749359284	0.025306205099999996	-0.0297529	-0.0027381000000000037	7.49719161000002e-06	0.0008852350584099998	0.07975029999999997	0.09345769999999996	0.008734341689289995	0.006360110350089996	0.055507000000000015	0.017101599999999998	0.00029246472256000004	0.003081027049000001	0.0008165939999999999	-0.000998186	9.963752905960002e-07	6.66825760836e-07	0.00104415	-9.617999999999996e-05	1.0902492225e-06	9.250592399999994e-09	-0.000754688	0.0005458419999999999	2.9794348896400013e-07	5.695539773439999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28042.20703125	-360.140625	786365375.1834869	129701.26977539062	22440.908203125	13.326171875	503594360.9810829	177.58685684204102	21792.845703125	-24.59375	604.8525390625	474928123.8402138	0.7540479999999999	23.167679	0.245846331	0.12602487980000002	0.0621146863	0.0487686441	0.0168686848	-0.0481393873	0.12439334099999999	-0.1171895391	0.0125606103	-0.0015264047	0.0124408851	-0.0372302301	-0.0597175796	0.0167603484	-0.130085968	0.0504016586	0.062052706	0.0236969127	-0.0377184523	0.1248208065	-0.1173465586	-0.042744928	0.0142168901	0.0149751021	-0.0370909031	0.0604444547	0.0370243434	0.1081265492	0.0703923703	0.0169396104	-0.000343532	0.029409368	0.0008649109261594239	1.1801423502399996e-07	0.007538989999999998	-0.07221130999999997	0.005214473291916096	5.6836370220099975e-05	-0.00642817	-0.06193517000000001	0.0038359652829289006	4.132136954890001e-05	0.000229349	-0.0005872449999999999	3.448566900249999e-07	5.2600963800999996e-08	-2.41966e-06	-0.00104656966	5.854754515599997e-12	1.0953080532325156e-06	-0.000766683	-1.1994999999999996e-05	1.438800249999999e-10	5.87802822489e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28015.533203125	-26.673828125	784870100.6553992	711.493106842041	22404.798828125	-36.109375	501975010.5287514	1303.886962890625	21792.8125	-0.033203125	0.001102447509765625	474926676.66015625	0.716687	22.019804	0.301086079	0.1150262624	0.0481213059	-0.012704958600000002	-0.0013457302	-0.0470793488	0.1191554725	-0.0814035152	-0.0030936363	0.0130640184	0.0579555999	-0.0603836846	-0.06347611410000001	0.0190344569	-0.13432493980000001	0.0229527802	0.0728355987	0.0034178293	-0.038844890800000004	0.1198202125	-0.07888291389999999	-0.0391483463	-0.009939054899999999	0.054618039199999996	-0.0624341446	0.0649117999	0.11498098470000001	0.1067968184	0.065696358	0.0084904876	-0.00027561	6.792199999999994e-05	4.613398083999991e-09	7.596087210000001e-08	0.0250823	0.01754331	0.0003077677257561	0.0006291217732899999	0.00963656	0.01606473	0.0002580755499729	9.28632886336e-05	-0.00148349	-0.0017128389999999999	2.9338174399209997e-06	2.2007425801e-06	-0.00150301	-0.0015005903400000002	2.2590390601e-06	2.2517713685013157e-06	0.00136809	0.002134773	4.557255761529e-06	1.8716702481e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28328.4921875	312.958984375	802503469.6172485	97943.32590103151	22395.763671875	-9.03515625	501570230.446476	81.63404846191406	21800.900390625	8.087890625	65.41397476196289	475279257.84195334	0.742653	22.817579	0.16628983299999994	0.1093386798	0.0501840666	-0.043012057699999995	0.0010152386000000001	-0.0573487187	0.10829519	-0.0798952	0.026429934	0.012441113500000002	0.10414155970000001	-0.0457543454	-0.081940369	-0.0009647992999999999	-0.128060623	-0.0156264588	-0.0048933909999999995	0.0073599072999999985	-0.0507756403	0.108244439	-0.0853057908	-0.0236369444	-0.0183592126	0.0850300752	-0.0447785634	0.0997865827	0.1260896684	0.10540925529999999	0.0608580619	0.0	-0.000246917	2.8693000000000042e-05	8.232882490000027e-10	6.0968004889e-08	0.0147453	-0.010336999999999995	0.00010685356899999994	0.00021742387209	0.040325699999999985	0.030689139999999986	0.0009418233139395994	0.0016261620804899994	-0.00273136	-0.00124787	1.5571795368999996e-06	7.460327449599999e-06	-0.00207153	-0.0005685199999999999	4.2912365408999984e-06	3.2321499039999986e-07	0.0020564	0.0006883099999999999	4.737706560999999e-07	4.22878096e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28270.8125	-57.6796875	799238839.4101562	3326.9463500976562	22406.091796875	10.328125	502032949.6099892	106.670166015625	21761.6171875	-39.283203125	1543.1700477600098	473567982.6152954	0.649898	19.967733	0.095031635	0.1033840586	0.058708329800000014	-0.0131392729	0.0069669436999999996	-0.05670053360000001	0.10013404279999999	-0.0800726906	0.015482170600000001	0.032479989300000005	0.1194596399	-0.0507999784	-0.103047653	-0.0090192265	-0.1166052044	-0.0089366752	-0.0266987434	0.013604178	-0.048993635099999995	0.103481511	-0.0783436783	-0.037155405600000004	-0.0357953362	0.10533407369999999	-0.040863712999999996	0.1211003125	0.1178025934	0.10396461130000001	0.0558879609	-0.0084904876	-0.000191082	5.5834999999999976e-05	3.117547224999998e-09	3.6512330724e-08	-0.0100216	-0.0247669	0.0006133993356100001	0.00010043246655999999	0.0842621	0.04393640000000002	0.0019304072449600007	0.007100101496410002	-0.00263968	9.167999999999979e-05	8.405222399999963e-09	6.967910502400001e-06	-0.00237637	-0.00030484000000000023	5.6471343769e-06	9.292742560000013e-08	0.00218533	0.0001289300000000002	1.6622944900000046e-08	4.7756672089e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28209.314453125	-61.498046875	795765421.915287	3782.0097694396973	22409.7578125	3.666015625	502197245.2149048	13.43967056274414	21772.875	11.2578125	126.73834228515624	474058085.765625	0.902454	27.727381	0.252164918	0.1394292133	0.072024295	0.050556522199999995	0.018886318200000002	-0.0799260963	0.11738830130000001	-0.1217029325	0.0065700328	0.0371333214	0.043752869900000005	-0.023681129300000003	-0.080549062	0.010840996299999999	-0.1503357829	0.0480313196	0.003221118	0.0249114321	-0.0743408639	0.1165838156	-0.1131191257	-0.0497615678	-0.0347804892	0.033199588700000005	-0.017241963	0.079905008	0.08933207800000001	0.1024636685	0.05079681900000002	-0.0169396104	-0.010385900000000002	-0.010194818	0.00010393431405312404	0.00010786691881000003	-0.058135300000000015	-0.04811370000000001	0.0023149281276900013	0.0033797131060900013	0.0365212	-0.04774090000000001	0.002279193532810001	0.0013337980494399998	-0.00053674	0.00210294	4.4223566436000015e-06	2.880898276e-07	-0.00214199	0.00023438000000000015	4.5881211601e-06	5.493398440000008e-08	0.00277032	0.0005849900000000001	3.4221330010000007e-07	7.674672902400001e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28165.9609375	-43.353515625	793321355.5327759	1879.5273170471191	22427.203125	17.4453125	502979440.01000977	304.33892822265625	21740.205078125	-32.669921875	1067.3237953186037	472636516.838932	0.7694880000000001	23.642084	0.06953979800000001	0.1447941768	0.077384987	0.051226988700000003	0.026087873199999997	-0.0539504413	0.13724180460000002	-0.1097225635	-0.0315601582	0.031051687999999997	0.0605352937	-0.08001523990000001	0.012883058300000002	-0.0005624191999999999	-0.1522248068	0.056035534500000005	0.0332341145	0.030500679	-0.0463520801	0.1414640147	-0.0824182921	-0.07893183599999999	-0.030916392200000007	0.0522419389	-0.0589640374	-0.0308121069	0.1353664395	0.1009072399	0.0455956625	-0.025306205099999996	-0.000236852	0.010149048000000004	0.00010300317530630404	5.609886990400001e-08	-0.0581662	-3.0899999999986494e-05	9.54809999999165e-10	0.0033833068224399998	0.0506812	0.01416	0.0002005056	0.0025685840334399995	-0.000792397	-0.0002556570000000001	6.536050164900002e-08	6.278930056090002e-07	-0.00214199	0.0	4.5881211601e-06	0.0	0.00341866	0.0006483399999999999	4.2034475559999977e-07	1.16872361956e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28147.791015625	-18.169921875	792298139.0592995	330.1460609436035	22402.55078125	-24.65234375	501874281.506485	607.7380523681642	21716.572265625	-23.6328125	558.5098266601561	471609510.96811295	0.7586049999999999	23.307701	0.06154788299999999	0.0950961973	0.0688072834	-0.021558409	0.0196543303	-0.06909870809999999	0.11415894539999999	-0.0747349757	-0.0158248173	0.0263728504	0.0845813045	-0.0810179233	-0.023833927999999997	-0.021814805	-0.11289890679999999	-0.00304325	0.0458020232	0.0222376604	-0.064646074	0.11763461210000001	-0.065991326	-0.0626336738	-0.0238012964	0.0724950147	-0.06844178620000001	0.0191378241	0.1249833432	0.0992961682	0.040295756	-0.0335495105	-0.000242785	-5.9329999999999845e-06	3.520048899999983e-11	5.8944556225e-08	-0.05819460000000001	-2.840000000001175e-05	8.065600000006674e-10	0.003386611469160001	0.0636756	0.012994400000000005	0.0001688544313600001	0.00405458203536	-0.00141626	-0.0006238629999999999	3.892050427689999e-07	2.0057923876e-06	-0.00241735	-0.0002753600000000001	5.8435810225e-06	7.582312960000006e-08	0.00348982	7.115999999999979e-05	5.063745599999972e-09	1.21788436324e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28299.912109375	152.12109375	800885025.3983498	23140.82716369629	22397.30078125	-5.25	501639082.28578186	27.5625	21731.669921875	15.09765625	227.9392242431641	472265477.59332657	0.6020810000000001	18.498596	0.11653862499999998	0.1514184084	0.08514637929999999	0.0123236785	0.0157818606	-0.0828510093	0.13519526710000002	-0.10132818539999999	-0.0124502307	0.023952194	0.043696819299999995	-0.0356732434	-0.0028412952000000003	-0.0146112499	-0.1649403801	0.028346157099999998	-0.0014031819	0.019552744599999998	-0.0769070105	0.1381039479	-0.0869559145	-0.056990001100000014	-0.0195038235	0.025125722000000003	-0.0227273561	0.001021211	0.14520243230000002	0.0976313259	0.0349085778	-0.041629366099999995	0.00690824	0.007151025	5.1137158550625e-05	4.77237798976e-05	-0.100103	-0.041908399999999985	0.0017563139905599993	0.010020610609	0.0498959	-0.0137797	0.00018988013209	0.00248960083681	-0.00124651	0.00016974999999999998	2.8815062499999995e-08	1.5537871800999996e-06	-0.00279833	-0.00038098	7.8306507889e-06	1.4514576039999995e-07	0.00401308	0.0005232599999999998	2.7380102759999976e-07	1.6104811086399995e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28243.640625	-56.271484375	797703235.7541504	3166.479953765869	22418.29296875	20.9921875	502579859.6327057	440.67193603515625	21744.490234375	12.8203125	164.36041259765625	472822855.55282974	0.8525370000000001	26.193718	0.09086106	0.1541252112	0.0855487194	0.0414328661	0.0274537888	-0.0730006166	0.1291826868	-0.11651215570000001	-0.0209962073	0.044643095300000005	0.0801585774	-0.0566167603	-0.0044545749	-0.009851088000000001	-0.1671929566	0.05969851690000001	-0.0081344612	0.031257626000000004	-0.0634008503	0.13551340550000002	-0.1000306361	-0.0788822168	-0.046060861200000004	0.061385137199999995	-0.043273059800000006	-0.0042335208000000004	0.1276308712	0.0959136145	0.0294457954	-0.049506407599999996	0.010262899999999998	0.003354659999999998	1.1253743715599986e-05	0.00010532711640999997	-0.100159	-5.60000000000005e-05	3.1360000000000553e-09	0.010031825281	0.0802423	0.030346400000000006	0.0009209039929600002	0.006438826709290001	-0.00130751	-6.100000000000007e-05	3.721000000000009e-09	1.7095824001e-06	-0.00320583	-0.0004074999999999999	1.02773459889e-05	1.6605624999999992e-07	0.00468666	0.00067358	4.537100164e-07	2.19647819556e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28749.31640625	505.67578125	826523193.8266754	255707.99574279785	22447.82421875	29.53125	503904812.1558991	872.0947265625	21767.15625	22.666015625	513.7482643127441	473809091.21191406	1.973245	60.62681600000001	0.9888427	-0.1525973661	-0.0808903829	-0.068634076	0.0591328997	0.0531896669	-0.1121529359	-0.0071270748	0.0948222319	-0.0671896135	0.2938161723	-0.13081342599999998	0.1400978761	-0.0483075171	0.1537770436	-0.0888674327	-0.1695225346	0.0593809371	0.0431389454	-0.0939822815	-0.051057474900000004	0.055905487999999996	0.044711474699999997	0.2814339454	-0.14102276560000002	-0.1614832397	-0.1390398	0.0941439642	0.02391924	-0.0571422589	0.0593749	0.049112	0.0024119885440000003	0.0035253787500100007	0.07725999999999998	0.177419	0.031477501560999994	0.005969107599999997	0.679964	0.5997216999999999	0.35966611745089005	0.462351041296	-0.00110561	0.00020190000000000008	4.076361000000004e-08	1.2223734721e-06	-0.00423894	-0.0010331100000000005	1.7968612323600002e-05	1.0673162721000006e-06	0.00670345	0.00201679	4.0674419041000005e-06	4.49362419025e-05	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
