csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14
32913.8203125	n/a	1083319567.5635376	n/a	19773.99609375	n/a	n/a	391010921.51564026	20225.3515625	n/a	n/a	409064845.8267212	n/a	n/a	n/a	-0.0834378593	-0.010716169	0.07434062820000001	-0.09401990880000001	0.08393291289999999	-0.0554143733	0.1233547594	-0.1701058255	-0.1967635779	0.06174114610000001	-0.10476428019999999	0.2385938581	-0.0204310209	0.09707885449999999	-0.36348413549999997	-0.1153087776	0.1479428537	-0.1553561029	0.1358411066	-0.0614995474	0.2356588629	-0.1602371043	0.0311671275	-0.0248624848	0.049362647	-0.1038988801	0.014565706000000001	-0.0379996342	0.2467562328	-0.0326392192	0.1333628119	0.09344704	-0.1674513959	-0.0079462542	-0.023387835299999996	0.0674692217	0.0319012652	-0.1405114177	-0.0754638417	0.0205838639	0.0449016206	0.0987398356	-0.2000382221	0.0420563733	0.027668372099999998	0.031291531000000004	0.0042294687	-0.029107764900000006	-0.10693079949999999	-0.011302073700000002	0.0720245462	-0.0867852623	0.17323151239999998	-0.0932596569	-0.0728124699	0.0863412181	-0.13630050859999998	0.1597483855	-0.0063662592	0.20134642	-0.048602065599999994	0.2511222171	-0.24301222050000001	0.111487031	0.0397222895	-0.1476304077	0.240922522	-0.0583403295	0.2212357807	-0.1104515815	0.1691856638	-0.164388514	0.023590567799999997	-0.0507606753	0.0721521579	-0.1390239025	0.0765395697	-0.016071389499999998	0.046023557699999995	0.0443036056	-0.0382530503	0.2526279495	0.043030451799999994	-0.0859098073	0.1511350078	0.0282651394	-0.1929925717	-0.0138254103	0.0126832592	0.0487550396	0.0326786357	-0.0396840664	-0.0054385430000000005	-0.0116534233	-0.0660452353	-0.056765130999999996	0.11989307460000001	0.013964397199999999	0.0131220424	0.1217078847	0.1216831682	0.1216419777	0.0428938	n/a	n/a	0.00183987807844	-0.0228701	n/a	n/a	0.00052304147401	0.123696	n/a	0.015300700416	n/a	-0.00140393	n/a	n/a	1.9710194449e-06	-0.000377499	n/a	n/a	1.42505495001e-07	0.0013505999999999998	n/a	1.8241203599999996e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32769.78515625	-144.03515625	1073858819.1867828	20746.126235961918	19773.30859375	-0.6875	0.47265625	390983732.7436676	20202.21484375	-23.13671875	535.3077545166017	408129484.5930328	1.624633	30.044102	0.1990935	-0.0872891599	-0.0371748427	0.0915116707	-0.18757246760000001	0.09499619570000001	-0.2297050302	-0.0740355729	-0.485568247	0.2420939789	0.4259793161	-0.32967165190000003	-0.10475139380000001	0.08412387560000001	-0.0348179164	0.09165346490000001	0.1982204441	0.0014209429999999998	0.24006443019999998	-0.06332033940000001	-0.0424964462	0.0197823725	-0.0067103345	0.07259164650000001	-0.021836781200000002	0.0319194673	-0.019429116	0.0888463048	-0.0089623967	-0.0126850115	-0.027234094500000004	-0.1211909252	-0.081733263	0.0002372889	-0.0134194176	0.0296963324	-0.045125853	-0.013177128100000001	0.0369622294	-0.027270873799999998	0.022749514199999998	0.0355342101	-0.0156288147	-0.0439148917	-0.0400064563	0.011381232600000001	-0.0496614501	-0.0121484818	0.0221531633	-0.0916725499	-0.0754200266	0.11480829990000001	0.0365225162	0.0380894451	-0.0621906405	-0.2214374763	0.0360415945	-0.4092494239	0.190868932	0.6003960277	-0.1858546839	0.2228092382	0.1071468193	0.0451623917	0.010567793999999998	-0.1045653112	0.2180621945	-0.1426687458	-0.0037047507	0.0111392269	0.0076887232	-0.0400000063	-0.0186649355	0.1057321629	0.0125193566	0.0291920115	-0.1254578843	-0.0663138705	0.017949216599999998	-0.0168527131	-0.0129127834	0.0122810429	-0.07469668089999999	0.0472036429	-0.0349367086	-0.0250722765	-0.033074917200000005	0.0416548935	-0.0112062154	-0.0059576023999999995	-0.0172922203	0.026551823199999998	-0.0414622432	0.008604538299999999	-0.06846750389999999	-0.08827438259999999	0.0312049561	-0.0190902041	0.0208149365	-0.0002127861	0.1216419777	0.12141962949999999	0.12104935019999999	0.02689790000000001	-0.015995899999999997	0.0002558688168099999	0.0007234970244100003	-0.0649913	-0.0421212	0.0017741954894399997	0.00422386907569	0.165477	0.04178099999999999	0.027382637528999998	0.0017456519609999987	-0.00287319	-0.0014692599999999998	2.1587249475999998e-06	8.2552207761e-06	-0.000578657	-0.000201158	4.0464540963999996e-08	3.3484392364899997e-07	0.00166409	0.00031349000000000025	2.7691955281e-06	9.827598010000016e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32970.6328125	200.84765625	1087062628.0567017	40339.78102111816	19849.3828125	76.07421875	5787.286758422852	393997998.03717035	20332.27734375	130.0625	16916.25390625	413401501.9831696	2.175432	40.22994600000001	0.37327735	-0.3249155059	0.007688706	0.0581955865	-0.36533930049999996	-0.10065863259999999	-0.26246903239999997	0.11915947810000001	0.020047327099999998	-0.2793066559	-0.4552607841	-0.14441610800000002	-0.08115306509999999	-0.2520827312	0.1972121718	-0.0107490313	0.24130793050000002	0.0058035131	0.0116166994	0.0174526424	0.0039395761	-0.0229028763	0.106508744	-0.0211303557	-0.0132252665	-0.0239891373	0.1352769939	-0.0324813036	-0.09307370640000001	0.0011020551	-0.0225134481	-0.1427564596	-0.0447031011	-0.0050410870000000005	-0.0455570618	-0.0127408343	-0.0560880709	-0.062500923	0.0522025687	-0.012487498100000001	-0.12403638199999999	-0.0514515692	0.054552954199999996	0.0472934542	0.003658546	-0.080861498	-0.050748593099999996	-0.0022415882999999998	-0.0209570348	-0.3551403696	-0.0135326002	0.0913152958	0.21101262710000002	-0.0539676531	-0.091358846	-0.2854111863	-0.2260896458	-0.1459215781	0.1223711679	-0.4304873246	0.22662083600000002	0.30842466539999996	-0.0698323884	0.0008444395	-0.0990602357	0.2137486515	0.3342081943	0.18020747199999998	-0.0400859047	0.041180177799999995	0.0428033291	-0.04877712360000002	0.11492196699999999	-0.0278522807	-0.0628302936	0.0942815121	0.0283046657	-0.005708539	0.0128979274	0.0560497338	-0.09822559	0.054610653700000004	-0.09626102460000001	0.0072970586	0.0611039654	-0.0931433258	0.0190622697	-0.021149704199999998	0.053147277300000004	0.0267282004	-0.0308722744	-0.0377035524	0.0487566775	0.0074682172	0.0182509597	-0.0324679885	-0.0257161411	0.019589452099999998	-0.0199043908	-0.027324141899999998	0.1215101995	0.120893123	0.1198669825	0.0556605	0.0287626	0.0008272871587599997	0.00309809126025	-0.100248	-0.035256699999999995	0.00124303489489	0.010049661504	0.33465500000000004	0.16917800000000005	0.11199396902500004	0.02862119568400002	-0.00471827	-0.00184508	3.4043202064000007e-06	2.22620717929e-05	-0.0008379219999999997	-0.0002592649999999997	6.721834022499987e-08	7.021132780839995e-07	0.000966834	-0.000697256	9.34767983556e-07	4.861659295360001e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32799.0078125	-171.625	1075774913.484436	29455.140625	19827.5546875	-21.828125	476.467041015625	393131924.88580316	20309.265625	-23.01171875	529.5391998291017	412466270.2268066	1.909706	35.315918	0.34969575	0.0404183824	0.0082608843	-0.0720021217	-0.1285126331	0.120778878	-0.28350343219999996	-0.1374298766	0.0841737664	0.1121971915	-0.2237693198	0.2695716541	-0.110878401	-0.0178480567	-0.1946794291	0.0004630869	0.0140945232	0.2540499753	0.1558735456	-0.0800476863	0.0912599286	-0.0281560362	-0.040811851	-0.0662975985	0.1700462469	0.16512012869999998	-0.06324090980000001	0.0261193106	0.038026357000000004	0.0792014685	0.0370738227	0.024181911099999998	-5.51398e-05	-0.1295649893	-0.0061627209999999995	-0.10733650060000001	0.0366494659	0.052896886399999996	0.0166816846	0.0227053296	0.061317264	-0.037609309	0.08465267300000001	-0.0128453053	-0.16095366	0.0504862163	0.0026885076	0.014809548600000003	0.0899413942	0.0454971426	0.0293345645	-0.020906499499999998	0.2202193712	-0.1470975113	-0.34632401310000005	-0.1889748204	0.0113503461	-0.1921508841	-0.0512030384	-0.21364103199999998	0.062182163600000014	-0.08541213619999999	-0.29957323550000003	0.0973459782	-0.027966863300000002	-0.1835577918	0.033802591800000004	-0.0141872322	0.08083679	-0.13115253470000002	0.050592230700000004	0.008128333100000001	-0.2406477675	0.120194627	0.22950252510000002	-0.0386093706	-0.0693953388	0.020332125700000002	0.0612986878	-0.014872269399999999	-0.1176915035	-0.0018283938	0.0732609332	-0.08799812	-0.06504238009999999	0.1299475285	-0.0500101497	0.0140667544	0.0599017201	-0.009030629699999999	-0.0387418419	-0.0235850789	-0.0013134560999999998	0.0925956986	0.0506746868	0.0212766569	0.0606711859	0.0778545296	-0.0563886742	-0.010904346899999999	0.1213126213	0.12010478890000001	0.1181006348	0.0268284	-0.028832100000000006	0.0008312899904100001	0.0007197630465599999	-0.0481856	0.0520624	0.0027104934937600004	0.00232185204736	0.196172	-0.13848300000000002	0.038483453583999995	0.01917754128900001	-0.00269666	0.00202161	4.0869069921e-06	7.2719751556e-06	-0.000712003	0.00012591899999999973	1.5855594560999933e-08	5.06948272009e-07	0.00142567	0.000458836	2.0325349489e-06	2.10530474896e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32826.984375	27.9765625	1077610903.156494	782.6880493164062	19810.953125	-16.6015625	275.61187744140625	392473863.72094727	20199.15625	-110.109375	12124.074462890625	408005913.21191406	1.777251	32.866436	0.25431395	-0.199647695	0.1274725197	-0.0882798347	-0.33394779199999997	0.1334152338	-0.1876027374	0.06496747879999999	0.0697424478	0.053383846799999995	0.039407311800000004	0.1162075525	-0.0017730054000000004	0.1962742856	-0.0231303396	0.0678325151	-0.1363118374	-0.0364072041	-0.24397756489999997	-0.08401015869999999	0.0440556494	-0.018232015	-0.061897105599999995	0.012557736699999999	0.0005343155	0.0331703462	0.035349398	-0.039228692200000005	0.0596057213	0.0021792937	-0.075395954	0.068406349	0.006734041800000001	0.2745889513	0.0275168929	0.1798837489	-0.0339822347	-0.0953709806	0.0676970212	0.036800922400000005	0.0361441569	-0.056030578600000006	-0.2063891552	0.06741476099999999	0.146458497	-0.1082693587	0.0539102484	-0.0110427361	-0.0720881958	-0.22876735980000001	0.1527112591	0.0239406442	0.1494415155	-0.044075417	-0.20178645620000002	-0.35440352909999995	0.0008662819	-0.1507460408	0.027782709300000003	-0.0935342077	-0.1306841732	-0.1437649	0.013078456100000002	0.0566693889	0.0708467425	-0.0860619225	-0.2453000423	0.0300715902	-0.0071109345999999995	-0.0676160282	0.0095482191	-0.0290197761	0.0033423464	-0.1273983049	0.0593052534	0.0189076616	0.15518630560000002	0.0442867859	-0.0832909439	0.0024618954999999997	0.1558211806	0.0802531889	-0.0372445807	-0.0675071462	0.0167115553	-0.2381523277	0.08792779460000001	0.1019296947	-0.0512818018	0.06898363240000001	-0.0041162275	-0.0183963028	0.17000162859999998	-0.06329075049999999	0.0301544669	-0.012882253100000001	-0.11917706759999999	-0.0457768146	0.0667665073	-0.0620623377	0.12104935019999999	0.11905633460000001	0.11575891279999999	0.0570997	0.0302713	0.0009163516036899998	0.0032603757400899995	-0.059221400000000014	-0.011035800000000005	0.00012178888164000012	0.0035071742179600012	0.340106	0.14393399999999998	0.11567209123600003	0.020716996355999998	-0.00332481	-0.0006281500000000001	3.9457242250000007e-07	1.10543615361e-05	-0.00128181	-0.000569807	3.24680017249e-07	1.6430368761e-06	0.00124217	-0.00018350000000000007	1.5429863088999996e-06	3.3672250000000025e-08	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32711.6015625	-115.3828125	1070048876.7837523	13313.193420410156	19791.982421875	-18.970703125	359.8875770568848	391722568.187809	20283.087890625	83.931640625	7044.52029800415	411403654.3788185	1.875379	34.681107	0.33400475	0.056592250499999996	-0.0863822415	0.0863148119	-0.0282380199	0.045598063200000004	-0.0882961247	-0.0649483636	-0.1175737174	0.1224950023	-0.0692052942	0.3206116082	-0.0272682804	0.0405573402	-0.1513424982	-0.020205134099999997	-0.1054261833	0.0039030649	-0.0640427825	-0.1152138726	-0.0630354378	0.0582301233	0.06641601059999999	0.0172797535	0.0001912464	-0.0185586442	0.0912156985	-0.1176497508	-0.0515272583	-0.013283556799999999	0.0818196798	0.0187431528	0.0681478172	0.0307636594	-0.0007534661999999999	-0.0150364524	0.0063971636	0.0975571699	0.1016193002	0.0185055396	-0.1239669307	0.0702600807	-0.0250164873	-0.0995968148	0.0452230916	0.0208717151	0.05548177519999999	-0.06142144400000001	-0.0034073741	0.0811053254	-0.1130177332	0.0816978958	0.030938208300000002	-0.046314095199999995	-0.37664446259999995	-0.0516124384	0.025236059900000003	-0.10039681449999999	0.0436997405	0.0233291998	0.0983230661	-0.1807795723	-0.1643427758	0.06587843360000001	-0.0256881833	-0.064256915	-0.0955381803	-0.08747542529999999	0.0133470793	-0.1102162028	-0.18383862899999998	0.0044185226000000005	0.0048612308000000005	-0.0574611607	-0.0076305253000000005	-0.0219324106	0.1423637909	-0.008231406	-0.0863399918	-0.0238852493	-0.0185461013	0.0036682712	-0.0155089749	0.0670290422	0.06986754049999999	0.0488939675	-0.0648806962	-0.0959118523	-0.030577695699999997	-0.0185193446	-0.0050163362	-0.11120820669999999	0.0244260223	-0.1108898765	-0.0850489851	0.021095145200000002	-0.054020512400000005	0.1472592729	-0.0403111017	0.027786145800000002	0.1207205288	0.11775003070000001	0.11285322490000001	0.026801	-0.0302987	0.0009180112216899998	0.0007182936009999999	-0.07319339999999999	-0.013971999999999984	0.00019521678399999961	0.005357273803559999	0.144501	-0.19560500000000006	0.020880539001	0.03826131602500001	-0.00181204	0.00151277	2.2884730729000004e-06	3.2834889616e-06	-0.00138594	-0.00010413000000000002	1.0843056900000005e-08	1.9208296836e-06	0.000976489	-0.0002656809999999999	9.535307671209999e-07	7.058639376099996e-08	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32678.087890625	-33.513671875	1067857428.1874123	1123.166202545166	19741.1015625	-50.880859375	2588.861850738525	389711090.90094	20289.060546875	5.97265625	35.67262268066406	411645977.8747597	1.338423	24.751259	0.25945115	-0.025787914	-0.0843101978	-0.0445466456	-0.0034015796000000003	0.10590265619999999	0.08897668800000001	-0.0002546188	-0.1568435561	-0.0532444189	-0.1048612116	0.2054079386	-0.126243443	0.129647285	-0.13939972779999998	0.09146190050000001	-0.1391034758	-0.19702956600000002	-0.08591379800000001	0.0234656648	-0.0484354725	0.0454796864	0.14888466179999998	0.0224006419	-0.0691866976	-0.1591312499	0.0815060609	0.1243634045	0.1870781872	0.0334035762	-0.0471606354	-0.12179765810000001	0.1374404728	-0.0109212158	0.0697136019	-0.1232821683	0.038349604700000005	-0.0846229657	-0.19682092980000002	-0.0091309792	0.0103573952	0.0198378128	-0.0095077409	-0.0024046602	-0.010608190900000002	0.0371017525	0.046017924	-0.0267205964	0.037251135899999996	-0.003807347	-0.1073644669	-0.0506248109	-0.0634440012	-0.010827026699999999	-0.062157892199999995	-0.0297160952	0.1341531957	0.0381961495	0.10180354109999999	0.0142755603	0.1391395979	-0.0827220116	-0.1210034077	0.2180945487	-0.12856226070000001	-0.0143777578	-0.1332424884	-0.1574125066	0.0582799928	-0.0911278294	-0.1846617115	0.0718533338	0.2182926774	-0.132600826	-0.1031704771	-0.0317240269	0.1499345984	0.0738740817	0.0137861545	-0.0589569072	0.1361788507	-0.034467719300000005	0.0185390528	-0.0468099578	-0.1087380159	0.1021649851	0.0526217731	-0.0905142667	-0.0683730404	0.0324220292	-0.0139985387	0.0347777378	-0.0759858335	0.17270583969999995	-0.1150473196	-0.11002693359999999	0.0391643127	-0.1462411535	-0.06562588	-0.0034780787	0.120326335	0.1161887065	0.1093977275	0.025199	-0.0016019999999999993	2.5664039999999973e-06	0.000634989601	0.045356199999999985	0.11854959999999998	0.014054007660159995	0.0020571848784399992	0.0703177	-0.07418330000000001	0.00494457893329	0.005503161998889999	-0.00118671	0.0006253300000000001	3.910376089000001e-07	1.4082806240999996e-06	-0.0008319459999999999	0.0005539940000000001	3.069093520360001e-07	6.921341469159997e-07	0.00109949	0.00012300100000000008	1.2088782601000002e-06	1.512924600100002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32749.486328125	71.3984375	1072528854.7560463	5097.736877441406	19761.64453125	20.54296875	422.01356506347656	390522594.57948303	20339.478515625	50.41796875	2541.971572875977	413694386.28757095	1.201841	22.225473	0.21734857	0.0679019746	-0.1242566052	-0.015123935500000001	0.1086693419	-0.0165840332	0.09722427689999999	-0.0452783747	-0.15871600460000002	0.0425606711	-0.104668883	0.05702137030000001	-0.0767736691	0.11223046519999999	-0.1092326334	-0.0071683236	-0.0442310633	-0.1977538807	-0.1924340712	0.1492119562	-0.0883695925	-0.0585458296	0.0835965719	0.0425769779	-0.043532170999999995	-0.00999133	0.0031538513	-0.0385592572	-0.1170296175	0.0827783901	0.0706499171	0.0056404665	-0.1181338274	-0.1198597226	0.0087300464	0.0013891881	0.0754258795	0.1000288759	0.0975923403	0.0192296694	-0.0575154763	0.0994330721	-0.0327733053	0.09807213880000001	0.024968478399999997	0.0688981847	-0.1294221628	0.030720895	-0.0952429319	0.0736165725	-0.1209938741	-0.0563061843	-0.0366032827	0.0038639137	0.021864071699999998	0.1057057112	0.04543328730000002	0.0342215221	0.049779249500000004	0.12617796650000002	0.1396097627	0.01215108	-0.186104467	0.0652670399	-0.0093439784	0.050867096900000006	-0.2134096014	0.0053053988	-0.185347497	0.0485346308	-0.0670657513	-0.09055168529999999	0.09802275490000001	-0.0510944163	-0.0471257575	0.0526906269	0.0144170741	-0.09676204990000001	0.0796393376	-0.0052195667999999995	0.0368246426	-0.0445154809	-0.060870044299999995	0.0670529221	0.07805324799999999	-0.1473017878	-0.0049067220000000005	-0.0258706485	0.0370003136	0.08916973730000001	0.0068959041	0.0550379987	-0.060672511799999995	0.1094324857	0.0315582083	0.1407826597	0.0395034494	0.1012936707	0.1046914492	0.1749145189	0.1198669825	0.1143757435	0.10540925529999999	0.00639578	-0.01880322	0.0003535610823684	4.090600180840001e-05	-0.0429663	-0.0883225	0.00780086400625	0.00184610293569	-0.0205679	-0.09088560000000001	0.00042303851041	0.00826019228736	-0.00104774	0.00013896999999999998	1.93126609e-08	1.0977591076e-06	-0.0007071719999999999	0.00012477399999999991	1.5568551075999983e-08	5.000922375839999e-07	0.000976489	-0.00012300100000000008	9.535307671209999e-07	1.512924600100002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32654.80078125	-94.685546875	1066336014.0631256	8965.352787017822	19792.009765625	30.365234375	922.0474586486816	391723650.56259537	20348.916015625	9.4375	89.06640625	414078383.0109596	1.246304	23.047718	0.16042953	0.0914378612	0.0056930309	0.0125926782	0.1759908353	-0.12333337400000001	0.05858333280000001	0.0353164578	-0.0469548167	-0.0069835999	-0.0609275187	-0.0583591257	-0.2023163704	-0.0185570206	-0.1083108885	0.147213314	0.0872427975	-0.040110198900000005	-0.0520198653	0.04613191480000002	-0.048146068	0.0069225782	0.022592807599999997	0.0658021159	-0.1506346177	-0.06953512120000001	0.0311281173	-0.0588374889	-0.0038000101	0.0402446579	0.1408795921	0.1438794215	0.047035805800000004	-0.0410765879	0.0885234035	-0.0047237738	-0.022816865800000002	-0.0008933472	0.032834005	-0.07547800730000001	0.0653763485	0.0609690918	0.0519772178	0.1241455998	0.1371870953	0.0576472775	-0.10609969470000001	-0.0104190144	-0.0273133708	0.1017563312	-0.0449951787	-0.018769863	-0.0421291955	-0.1622001535	0.136056015	0.21638432429999999	-0.0678358596	0.0858363152	0.0327984312	0.015246776100000001	-0.0324618453	0.1771395571	-0.0062539442	0.1554548664	-0.132418958	-0.086197311	0.0229325505	-0.027604305200000002	-0.0687356988	0.012277737	-0.0272189325	0.028903191600000006	0.0088658737	-0.08767561019999999	-0.0667607345	0.0805342429	0.0244137269	-0.0763860396	-0.0612262125	-0.1015920434	0.0577822214	0.1064141573	0.0635209071	-0.034223674100000004	0.027644162000000003	0.1380456856	0.1571483659	0.0556869589	0.004417379	-0.0830924084	0.0615213779	-0.001612626	-0.0771363803	-0.0393436505	-0.1374320518	0.17527324530000002	0.0719123892	0.0562514945	-0.0150505452	0.018163992099999998	0.11934271980000001	0.112315068	0.1009072399	0.00640593	1.0149999999999567e-05	1.0302249999999127e-10	4.10359391649e-05	0.0234082	0.0663745	0.00440557425025	0.00054794382724	-0.0367105	-0.0161426	0.00134766081025	0.00026058353476	2.76176e-05	0.0010753576	1.15639396787776e-06	7.627318297600002e-10	-0.000465789	0.0002413829999999999	5.826575268899995e-08	2.1695939252100006e-07	0.0007351839999999997	-0.00024130500000000025	5.404955138559996e-07	5.822810302500013e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32793.58984375	138.7890625	1075419534.8401034	19262.403869628903	19790.03515625	-1.974609375	3.89908218383789	391645491.48561096	20331.234375	-17.681640625	312.6404151916504	413359091.2111816	1.077307	19.922485	0.08812567000000003	0.0817018924	0.07409099179999999	-0.0745342519	0.09680420349999999	0.0009575225	0.0221259961	0.023471571	0.07943540660000001	-0.0059101668999999996	0.0622958345	-0.0491432013	-0.0756359834	0.0922736327	-0.04229828150000002	0.0059318004	0.0368256491	0.0580335777	-0.08557065779999999	-0.013121125800000001	0.1591702249	-0.07818089889999999	0.09286384980000001	0.1682886369	-0.1454318819	-0.08808127060000001	-0.0716120238	0.0373498258	-0.0204229027	-0.0668603759	-0.0038264423	-0.042432418300000004	-0.0318683877	-0.1597803271	-0.0236485222	0.0435817587	0.0356063913	0.0092476129	-0.0698077923	0.10627735769999999	-0.11588577439999999	-0.1729496438	-0.0757475981	0.08699940130000001	0.0294144248	0.011166518600000001	0.018655460800000002	0.1789676331	0.0238087558	0.07028708410000001	0.1057829376	-0.056861310199999994	-0.0051232356	-0.0037170308000000003	0.11967692939999999	0.0965110913	0.0241089272	0.0522354841	-0.0420068452	0.0280244336	-0.0821956434	0.0372800271	0.0255448921	0.050437064299999994	0.0263040465	-0.12322913880000001	0.0058303426	0.1558926028	0.142091209	-0.0198710938	0.015909488	-0.0482369576	0.045515821399999996	-0.1126923105	0.0023272969	-0.1150229516	-0.09441184150000001	-0.046103552199999995	0.0420060683	-0.09060639029999999	0.044643340700000006	-0.1853864029	-0.0662619802	0.0452820671	0.1602986471	0.0205676323	0.0442244443	0.0057124511	-0.1484493401	0.1644372376	-0.10260291630000001	-0.0612021087	0.0214811185	0.0412660356	0.08788588509999999	0.0047511089	0.0245146063	-0.0200380051	-0.0858668108	-0.13889292720000002	0.11875383099999999	0.1100111431	0.0959136145	0.013606	0.00720007	5.1841008004900014e-05	0.000185123236	0.00277723	-0.02063097	0.0004256369231409001	7.713006472899999e-06	-0.020574900000000004	0.016135599999999996	0.0004233265100100001	0.0002603575873599999	-0.000640004	-0.0006676216000000001	4.4571860078656e-07	4.09605120016e-07	-0.0006568660000000001	-0.00019107700000000005	3.651041992900002e-08	4.3147294195600004e-07	0.0007596660000000001	2.448200000000037e-05	5.770924315560003e-07	5.993683240000179e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
