csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18
30816.5703125	n/a	n/a	949661005.8252565	21998.296875	n/a	483925065.4006348	n/a	22377.302734375	n/a	500743677.66586685	n/a	n/a	n/a	n/a	-0.0993523689	-0.0780449105	0.0839123472	-0.065513162	0.0819082624	-0.0664796737	-0.1510540466	0.0553214476	-0.0390299125	0.1528774316	-0.0387621002	0.0298120945	-0.22200721199999998	0.064874691	-0.131655646	0.0755227636	-0.0723474169	0.0947899858	-0.0142819179	0.0686761484	-0.015779913700000002	0.1171557892	-0.045529565300000005	0.0939616245	-0.07090195769999999	0.0366499235	-0.11832371259999999	-0.06617228730000001	0.1187753359	0.1350374491	-0.0309479943	-0.1506674062	0.1512456801	0.06117612980000001	-0.12377088929999999	-0.006990262099999999	0.049902137	0.046983696900000003	0.0175382968	-0.0672048459	-0.0521252013	-0.01642782	0.08003106389999999	0.08968789640000001	0.1534526965	-0.1493478799	-0.012900808799999998	-0.023555054900000004	-0.1139503712	-0.0713226604	0.037201978999999996	-0.17469198510000006	0.026542331699999998	-0.11289741789999999	0.0966004976	-0.0812325843	0.0168046693	-0.1355568433	0.09392241380000001	-0.028020846600000003	0.060281376399999996	0.2132218627	-0.06648587780000001	0.01692154	-0.22225000109999998	0.0361705571	-0.1002043148	0.0765711988	-0.105828484	0.0117088581	-0.0302655793	0.0752136945	-0.0099464161	0.11277903189999999	-0.1395291793	0.041201665400000004	-0.1202286833	-0.1503628111	0.1335085886	-0.0357475489	-0.038485356899999996	0.054551471399999996	-0.0783774052	-0.0117384442	-0.0365405622	0.0382422769	0.0840917699	0.0174607314	-0.16894145789999998	-0.0119169251	0.0705059057	0.0670350392	0.1126727662	-0.1462927235	0.0005833187	0.0782551834	0.0806521954	-0.0453181974	-0.0134638999	0.1217078847	0.1216831682	0.1216419777	0.00721263	n/a	5.20220315169e-05	n/a	-0.0926126	n/a	0.00857709367876	n/a	0.00543817	n/a	n/a	2.95736929489e-05	-0.00034085800000000004	n/a	n/a	1.1618417616400001e-07	-0.000378422	n/a	1.4320321008399995e-07	n/a	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30830.05859375	13.48828125	181.9337310791016	950492512.8940582	22032.169921875	33.873046875	485416511.46637344	1147.3833045959473	22379.947265625	2.64453125	500862039.61215585	6.9935455322265625	1.358764	23.999815	0.05749467	0.0588823733	-0.054248867	-0.0848698535	0.0471181707	0.1905267688	-0.05866003190000001	-0.0355489132	-0.1106598174	0.1106756742	0.0362512865	0.10145543130000001	-0.049555629000000004	-0.0013627881	-0.1252826547	-0.053232857800000005	0.049724953499999995	-0.0807531004	0.148968625	-0.0139941427	-0.0313196781	-0.005755127	0.0203874541	0.1353131572	0.0026780061999999998	-0.0756789038	-0.0206051456	0.1232485222	0.1768338123	0.024209138199999997	-0.0138078586	0.11752807480000001	-0.15266641150000002	0.0063654533	-0.1547290393	0.1973460886	-0.0412517444	-0.00416671	-0.0298782825	-0.048702612199999995	-0.1904002186	-0.1524927606	0.0909519358	0.0149968678	-0.0787397275	0.0193857348	0.0618160733	-0.0476434313	-0.030281523900000006	0.0614320305	-0.042699581900000005	-0.1389790739	-0.1507790071	0.0840154999	-0.26422933579999996	-0.0628951946	-0.1189706942	-0.16144395179999999	-0.0387913463	-0.0355322353	0.0832064729	-0.0072930413	-0.0167303174	-7.19013e-05	-0.0976907139	-0.0893487103	0.06485403719999999	0.1768123898	0.0013141391	-0.10544442550000001	0.0026386190999999996	-0.1402366672	0.0693365715	-0.0784598559	-0.1768377818	0.017457725	-0.0658575286	0.10280872939999999	-0.0219562344	0.0112897847	-0.033822059700000004	0.0284224689	-0.0294228338	-0.2772949025	-0.0149040244	-0.012745936299999998	0.0628067418	0.0026739603	-0.0371886657	0.0682248947	0.20741384429999998	-0.039053208799999996	-0.0279499413	0.08840759460000001	-0.0441755505	0.0424332158	0.0362454084	-0.1286591254	-0.054404543099999994	-0.010733941100000002	0.1216419777	0.12141962949999999	0.12104935019999999	0.00544469	-0.00176794	2.9644649196100008e-05	3.1256118436e-06	-0.0839207	0.008691900000000002	0.0070426838884899996	7.554912561000004e-05	0.035945599999999994	0.030507429999999995	0.0009307032852048996	0.0012920861593599994	-0.000559679	-0.000218821	4.788263004099998e-08	3.13240583041e-07	-0.000490149	-0.00011172700000000009	2.402460422010001e-07	1.2482922529000024e-08	-5.29396e-23	-5.29396e-23	2.80260124816e-45	2.80260124816e-45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30787.1796875	-42.87890625	1838.600601196289	947850433.1104127	22084.6015625	52.431640625	487729626.17437744	2749.0769386291504	22416.2421875	36.294921875	502487913.8086548	1317.3213539123535	1.043291	18.427614	0.09793866510000004	-0.0582569451	-0.0749416439	-0.050607098499999996	-0.1272108067	-0.07676616650000001	-0.11412138570000001	0.0120332021	0.042108434800000004	0.0044353403	-0.013239894299999999	0.0438212678	0.0975830051	0.0034593215999999998	-0.1132717966	0.0158689972	0.1767355062	0.0394169646	0.1228751692	-0.07536911660000001	0.1484378208	0.06040911559999999	0.1166664025	-0.0562942512	-0.09822832710000001	0.0961889015	-0.08923564169999999	-0.1740606684	0.0509546946	0.0522658013	-0.0807394921	0.0387299912	0.1715312772	-0.0638174376	0.0131158704	0.1106585043	-0.0502488505	-0.0956529433	-0.069388601	-0.0164317813	-0.03898564	0.0093449134	-0.0463352116	-0.026970917799999997	-0.0999263235	0.0791499017	-0.0816846212	-0.1221669155	-0.1344009981	-0.0693653079	-0.07120261650000001	0.0145523093	-0.0322873172	-0.0269221406	-0.17498639010000006	-0.0934005862	0.018791516	0.150426803	-0.1165429307	0.0073390392	-0.0069305997	0.0308628886	-0.0133410068	-0.0386169894	0.054660225	-0.0537996822	0.1503541967	0.0541106867	-0.1406547492	0.0084944806	0.23361456519999999	0.07440448179999999	-0.071239287	0.0231038673	0.035638706	-0.002051618	0.0431277914	-0.1647374091	0.14679501279999999	0.0274034047	-0.0369356449	0.0561293366	-0.0007774172	0.081491726	-0.037113303	0.11425571220000001	0.1540662184	0.041403514599999997	-0.2150761645	0.0699983928	0.1480217396	0.030609099700000007	0.1399334966	0.060968089100000004	0.1680690436	0.1026078101	0.0643547172	0.0575362529	0.0436609533	0.08312213780000001	0.1215101995	0.120893123	0.1198669825	1.91799e-05	-0.0054255101	3.6786856401e-10	2.9436159845202007e-05	-0.0822064	0.001714300000000002	0.00675789220096	2.938824490000006e-06	-0.023547400000000003	-0.059493	0.0035394170490000002	0.0005544800467600002	-2.70999e-05	0.0005325791000000001	2.8364049775681e-07	7.344045800099999e-10	-0.000396611	9.353800000000004e-05	1.57300285321e-07	8.749357444000009e-09	0.0	5.29396e-23	0.0	2.80260124816e-45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30918.3046875	131.125	17193.765625	955941564.7490844	22098.359375	13.7578125	488337487.0666504	189.27740478515625	22416.70703125	0.46484375	502508754.1248932	0.2160797119140625	1.213084	21.426676	0.097551799	0.0553118476	-0.063455903	-0.1472268595	-0.1271945644	-0.0890973836	-0.0934726687	0.0839086625	0.0150984033	-0.11318740099999999	0.1383908227	-0.0438030201	-0.018286586599999998	-0.0696554301	0.0267335814	0.039070617200000005	0.041721216299999996	-0.0429136064	0.0306191898	-0.033500835	0.12358540330000001	0.053060454900000005	0.039127671600000004	0.13066367869999998	-0.028685467000000006	0.0323615148	0.0527134451	-0.0298251865	0.1178129069	0.11414548699999999	0.0605113937	-0.1401964047	0.0228705922	-0.0153162891	-0.09135783130000001	-0.0011650938000000001	0.0415413179	0.026504111099999998	0.0158583778	0.0652431111	-0.0680933966	0.07268135049999999	0.0428974424	0.0078511703	-0.0406369442	-0.1466623712	-0.0025957772	-0.0146694095	0.115213538	0.041258282599999994	-0.0420513352	0.0405173557	-0.1514632821	-0.2005067218	0.0298376316	-0.20885364879999999	0.032415417599999996	0.1162684869	-0.052102626900000004	-0.0539605282	-0.11296958230000001	-0.023140576099999997	0.0796391328	-0.0268798298	0.0153272835	0.019124983600000003	0.04475030309999999	-0.0621217606	0.038172616	-0.1203458116	0.0549802877	0.0037634056	0.0771646605	0.0051861983	-0.1403587707	-0.0316603627	-0.0686981617	-0.09526531519999999	-0.0157265159	0.055697137800000004	-0.036771019	-0.0837031236	-0.0617835364	0.0209786687	0.042803389000000004	-0.0691417641	0.0143241725	-0.086600637	-0.0178287024	0.0347262723	-0.11096617710000001	-0.0738988661	0.0054158325	-0.0639057731	0.0025350487	0.0056721906999999995	0.1325336903	-0.1004280115	-0.0492732626	-0.037421221	0.1213126213	0.12010478890000001	0.1181006348	5.54239e-05	3.6244e-05	3.0718086912100008e-09	1.313627536e-09	-0.0460481	0.036158300000000004	0.0021204275136100003	0.0013074226588899998	0.018102	0.0416494	0.0017346725203600006	0.00032768240400000005	-0.00033749400000000003	-0.0003103941000000001	9.634449731481003e-08	1.1390220003600002e-07	-0.000480374	-8.376299999999999e-05	2.3075917987600001e-07	7.016240168999998e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30861.642578125	-56.662109375	3210.594638824463	952440982.6199381	22071.078125	-27.28125	487132489.5998535	744.2666015625	22329.189453125	-87.517578125	498592701.6335488	7659.3264808654785	1.412796	24.954182	0.007356999999999997	0.0300893448	0.0378197799	-0.0968815002	-0.1387675331	0.011386191799999999	0.1198052249	0.0926913884	0.07351679309999999	-0.2234064424	0.0121349885	0.1180577103	0.0513250161	0.09038250519999999	-0.0040944125	0.0382129244	0.057124237599999995	0.0564590159	-0.0179679619	-0.1001674252	0.014473891000000001	-0.1031239058	-0.0206393244	-0.0852284274	-0.1758759471	-0.034365726400000005	-0.0059098676	0.0049138739	0.1930637487	-0.0848025434	0.009032532099999999	-0.185575873	0.0261174144	-0.0204186882	-0.021283694	-0.0428234697	0.0066143057	0.0534923507	0.0370956114	-0.1159679137	0.0151774889	0.0364829949	0.1021417033	0.0149191778	-0.0156588783	-0.0323028764	-0.038921239100000005	0.1448291651	0.0009065397000000001	0.0179225277	0.0565649362	0.1607339496	-0.22138162960000002	-0.0956128411	-0.0114176678	-0.150125475	-0.0659806706	0.0898784466	0.1120730118	0.0538220332	-0.19437765199999998	-0.005768404699999999	-0.033247455499999995	0.11797711529999999	0.1278951714	0.08432738210000001	-0.0346182878	0.0038933469	-0.0240465391	0.10949502380000001	0.09228650990000001	-0.0187981676	-0.1447991652	0.07618524389999999	-0.0901201942	-0.0199574408	0.10167547980000001	-0.0208667017	0.06942291910000001	-0.0154612124	-0.0462611111	-0.24220961489999998	-0.0703431702	-0.1114091326	0.081300453	0.0397707817	-0.093211566	-0.0298246936	0.0112513529	-0.0563179574	0.013145378400000001	-0.1218789863	0.016727970800000002	-0.0065376937	0.0035543409000000008	-0.1403827213	-0.0136200089	-0.023502392900000002	-0.0067179339000000005	0.0531679396	0.12104935019999999	0.11905633460000001	0.11575891279999999	5.54239e-05	0.0	3.0718086912100008e-09	0.0	-0.0460479	1.9999999999881227e-07	0.0021204090944100004	3.9999999999524904e-14	0.016845699999999998	-0.0012563000000000019	1.5782896900000047e-06	0.00028377760848999995	-0.00021548400000000005	0.00012201	1.48864401e-08	4.6433354256000015e-08	-0.000480374	0.0	2.3075917987600001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31024.546875	162.904296875	26537.80994033813	962522508.7990725	22053.55859375	-17.51953125	486359446.6479645	306.93397521972656	22356.546875	27.357421875	499815188.17407227	748.4285316467285	1.224666	21.631233	0.1126414573	-0.1082512767	0.09740094740000001	-0.0431074221	-0.082082058	-0.0879472682	0.0478061207	-0.0426403108	0.0688337341	-0.0731817709	-0.0828221969	0.0689499182	-0.11682068720000001	-0.1492351299	-0.015537558799999997	-0.0195734749	0.0941618791	0.1003898872	0.099652424	-0.052491905	0.19784567809999998	-0.07499606	-0.0356840677	-0.18578248390000002	0.1014132186	-0.0074587816000000005	0.0057338248	0.11923229380000001	0.0042174775	0.050736394000000004	-0.0177412028	-0.0030846480999999998	0.0812837569	0.0013240676000000002	-0.0631653596	0.0162709178	-0.0991806683	0.1035423652	0.0215710308	0.0924407599	0.007544469499999999	0.0312272648	-0.09112789339999999	-0.19615037010000005	0.0989642659	-0.0424462385	0.132350659	-0.0965418562	0.0499711253	-0.11673886609999999	0.1033702542	0.023084188999999998	-0.1291806217	-0.0700853506	-0.0543807943	-0.059243535300000004	0.0465275525	0.0864326729	0.0207830273	0.0421222932	-0.0938401066	0.0746506332	0.026525926000000002	0.0334177268	-0.2488757503	-0.0853901377	0.0688033884	-0.0849584543	-0.0291045505	-0.0309339867	0.1828242504	-0.0775625796	-0.030062785800000002	0.028204539	0.1130510568	-0.1181544693	0.0410316471	0.1052067944	0.0433318295	-0.055425830599999996	-0.0729320272	0.016279325	0.0014383989000000001	0.0198040405	-0.0200610653	-0.0183826769	0.0801200698	-0.20487993170000002	0.08092013519999999	0.0079673118	-0.032148085699999995	-0.1010562216	-0.1097852064	-0.1108009618	0.0338822988	0.066808812	-0.1444187844	-0.08947973320000001	-0.132955831	-0.0174300105	0.1207205288	0.11775003070000001	0.11285322490000001	5.54239e-05	0.0	3.0718086912100008e-09	0.0	-0.12463	-0.07858209999999999	0.015532636899999997	0.006175146440409998	-0.00640907	-0.02325477	0.0005407843277528999	4.10761782649e-05	6.07746e-07	0.000216091746	4.6695642689328523e-08	3.69355200516e-13	-0.000480374	0.0	2.3075917987600001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30707.56640625	-316.98046875	100476.61756896973	942954634.5942537	22006.390625	-47.16796875	484281228.3400879	2224.817276000977	22315.48046875	-41.06640625	497980668.5511627	1686.449722290039	1.416399	25.017824	0.1160529415	-0.0375589832	-0.1113196244	0.0295064715	0.0291101081	0.0234010842	-0.0838228102	-0.0165945882	-0.13156369910000001	-0.1026909408	0.0328020484	0.1086441288	-0.1036137174	-0.0335960371	-0.0940275476	0.0749028677	-0.1753717655	0.110294394	-0.0378135607	-0.0376942148	-0.0394641135	0.029575985699999998	0.1053497601	0.0310410208	-0.0628040265	-0.11525208740000001	-0.09578815289999999	-0.214440136	-0.030555195	-0.049662059	-0.0173120965	-0.057486240099999995	0.1752915227	-0.1293867752	0.0601898749	-0.1452853808	-0.047370330700000005	-0.0194018355	-0.06761906150000001	0.08839846300000001	-0.1397435957	-0.183204568	-0.0572546222	0.0640639082	0.0240389221	-0.1064302091	0.1270291375	0.0545811389	0.047761740999999996	-0.0410737892	-0.083358481	-0.0286929333	-0.24589083280000001	-0.0017338038	0.043314878	0.0262511067	-0.0038647752	-0.0383826068	-0.041516418900000004	-0.027268188999999998	-0.054809328600000005	-0.0958668343	0.0030639109000000003	-0.0187243448	-0.0393157395	-0.0335342449	-0.24896514690000002	0.2600802713	0.017472266299999997	0.0204953379	-0.00016792779999999998	0.0474034396	-0.08715573480000001	-0.0832685833	0.024447366499999998	-0.043235553899999994	0.086868055	-0.18838948309999998	0.186322961	-0.0287763263	-0.1127519681	-0.0677866847	-0.012967708500000001	0.1953830543	0.0568982025	0.0640431479	-0.0332905546	0.0627464999	-0.0195645728	0.0464404014	0.0814014078	-0.0110955454	-0.0443098774	0.036951136	-0.1929996068	-0.0088216699	0.011109740900000002	-0.2063873866	0.0752913164	-0.0691760688	0.120326335	0.1161887065	0.1093977275	4.463970000000001e-05	-1.0784199999999997e-05	1.9927028160900005e-09	1.1629896963999996e-10	-0.06519069999999999	0.0594393	0.0042498273664899975	0.0035330303844899997	0.0207605	0.02716957	0.0007381855339848997	0.00043099836024999984	-0.000242483	-0.000243090746	5.9093110790836514e-08	5.8798005288999985e-08	-0.000134799	0.000345575	1.8170770401e-08	1.1942208062499998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30789.240234375	81.673828125	6670.614200592041	947977314.2100564	21968.642578125	-37.748046875	482621256.72540665	1424.9150428771973	22319.169921875	3.689453125	498145346.0015297	13.612064361572266	1.465309	25.881702	0.0231374347	0.0806400434	-0.0732292067	0.13345146160000002	0.0706730953	0.1524411884	-0.0788233074	-0.0134812023	0.0626701631	-0.0175378619	0.0389155854	0.0258012038	-0.012987073200000001	0.1365582406	-0.0333292504	-0.0135779415	-0.057458000099999997	0.1579828398	-0.0296546184	-0.12268766789999999	-0.0003101018	-0.090360317	-0.0816225938	0.030443510099999998	0.0473890316	-0.1865825689	0.11340402779999999	0.023898071099999998	-0.0985449402	-0.0996813596	0.0018258492000000001	0.030893708	0.10571756859999999	-0.0719286171	0.006497105899999999	0.0663257844	-0.037724288700000004	-0.1435124083	0.19939572940000005	0.0345038457	0.13733065949999998	-0.0717994277	0.0778279547	-0.06592924509999999	0.1156812115	0.1880420301	-0.0564291454	0.06622726129999999	0.0238508538	0.0646623112	-0.0684634827	0.09608186199999999	-0.0190489339	-0.0170338996	-0.0128734044	0.1520701707	-0.0902736667	-0.096679655	-0.1014805035	-0.0181934606	0.028813355899999997	0.051973529000000004	0.0428148601	0.050663743899999995	-0.021383205	0.1020741022	-0.1245592308	0.0447677014	-0.0771103817	-0.022111929199999998	0.0118729715	-0.2006690129	-0.0150550996	0.0817163642	0.131684207	-0.0708291066	0.0246751921	0.0460955929	0.013807261999999999	-0.1255254127	-0.015222601799999999	-0.1041830775	-0.0021787576	0.0381071813	0.019578256699999998	-0.0175703499	-0.0013663085	-0.1260478745	0.164974813	0.19589535149999998	0.025662779900000002	0.1201706881	-0.045589188899999994	0.0703876831	0.0343448309	-0.05755248740000001	-0.1251528495	0.2002560834	0.0413044125	0.0298846298	0.1198669825	0.1143757435	0.10540925529999999	4.5474399999999986e-05	8.34699999999987e-07	2.0679210553599992e-09	6.967240899999785e-13	-0.0687866	-0.0035959000000000134	0.00473159633956	1.2930496810000093e-05	0.0111119	-0.009648599999999998	9.309548195999996e-05	0.00012347432161000002	-5.302e-05	0.000189463	3.5896228369e-08	2.8111204e-09	-0.000143178	-8.378999999999984e-06	2.0499939684e-08	7.02076409999997e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30841.681640625	52.44140625	2750.101089477539	951209326.4216652	21973.52734375	4.884765625	482835903.9265289	23.86093521118164	22338.89453125	19.724609375	499026208.8783112	389.0602149963379	1.284979	22.696545	0.0429472945	0.0318905789	0.0750591281	0.1326970592	0.1656811007	0.04612987650000002	-0.0173323814	-0.0502646169	0.11443087099999999	-0.041038521200000004	-0.008106585999999999	0.0374555483	-0.0695957883	-0.0171417395	-0.0097363796	0.1396569439	0.0692972451	-0.0550688996	-0.0891988313	0.016315973799999998	0.0060944005	-0.047033624	-0.06327907690000001	-0.1481441628	-0.0046617056	0.0163821648	0.0761692411	0.012166561299999998	-0.0057786085	-0.15966155869999998	0.0063566624	-0.0025371519	-0.0703510619	0.1490991321	-0.0833923037	0.036564384	-0.0433450841	0.11178518650000001	0.0398549425	-0.0110754634	0.0458192407	-0.1137718223	-0.1463625448	0.0129142701	-0.12940556220000002	-0.0223398431	-0.0016931442999999998	0.0191901803	0.010792371	0.0328326952	0.0576988751	0.09822042689999999	0.08213862400000001	0.07665628969999999	0.062316007199999995	0.1792880202	0.024368032	-0.0976645711	-0.0252251681	-0.0058688727000000005	-0.051159549000000006	0.0844879099	0.0580822599	0.0231949554	-0.1114444356	0.0854949124	0.1363784223	0.033852255299999995	0.09875160449999999	0.1096760616	-0.027551430499999998	0.12230522099999999	-0.0412382636	0.0481398582	0.0508500234	-0.0390082871	0.08663941929999999	0.0550898362	0.0546031467	0.033625266800000005	0.0149894632	-0.0653003067	0.0022836986	-0.21723708579999998	-0.0019976425	-0.0628643325	-0.0300393483	-0.049694496799999995	0.0166961763	-0.055193122000000004	0.01117651	0.1810263382	-0.0203429894	-0.08903593439999999	0.0770064223	0.0885388646	-0.090241566	-0.1324721237	-0.0683296935	-0.0186795452	0.11934271980000001	0.112315068	0.1009072399	3.66849e-05	-8.789499999999994e-06	1.3457818880100001e-09	7.725531024999991e-11	-0.04816	0.0206266	0.0023193856	0.0004254566275600001	0.013998300000000005	0.002886400000000006	8.331304960000034e-06	0.0001959524028900001	-0.000234782	-0.000181762	3.3037424644e-08	5.5122587524e-08	-6.67799e-05	7.639809999999999e-05	4.45955504401e-09	5.836669683609999e-09	-0.00013035	-0.00013035	1.69911225e-08	1.69911225e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30831.32421875	-10.357421875	107.27618789672852	950570553.0816804	22004.529296875	31.001953125	484199309.5770302	961.1210975646973	22349.125	10.23046875	499483388.265625	104.66249084472656	1.083423	19.136461	0.0259326899	0.048687335400000004	0.1296879182	-0.0257476129	0.1800817749	0.1351842207	0.0569080446	-0.0932545866	0.0193050696	0.1410366949	-0.0630576589	-0.010898513200000001	-0.0135766568	-0.06449846099999999	-0.1073308615	-0.1395255891	-0.16765365699999998	0.0374284309	-0.08106427769999999	0.0270432931	-0.0179015093	0.0568470244	-0.1394079006	-0.137580644	0.0221103379	0.028165206800000002	-0.0388249358	-0.0437895066	0.0753032209	-0.0574494302	-0.0150124634	-0.040301211499999996	0.007109016899999998	0.0913576915	-0.0757382842	0.0133728372	0.0115526677	0.057771492800000004	0.1873165589	0.1005669335	0.1009233684	0.0427073751	0.0310306246	0.1112960194	-0.0828207113	0.1147844044	0.1030364511	0.108742386	-0.1683448535	0.0683944538	0.1035113342	-0.1392373496	0.05314596110000002	0.2359544637	-0.0810408059	0.0567865491	-0.0174961385	-0.2270468626	0.0336487869	0.0255074398	0.10294130119999999	0.0874694183	-0.045633510599999996	-0.1078722984	-0.066429584	-0.0297664802	-0.1331538031	0.0519245597	-0.0042500936	0.0530410242	-0.0715405524	0.13515169230000001	0.034003804900000004	-0.0124827006	0.10308401630000001	0.125123697	-0.0139100953	0.0431161037	0.0505707256	0.0636150841	-0.0475590132	-0.1394980377	-0.054655899800000005	-0.0124664257	0.07090212480000001	0.061437720999999994	0.11151410869999999	-0.014620531200000004	0.1593465587	-0.0514773654	-0.1159636835	0.0709903593	0.0240760494	0.0197870696	-0.0282366291	-0.09200831300000001	0.14786966810000002	0.08662230439999999	-0.010121309399999999	0.066017863	0.11875383099999999	0.1100111431	0.0959136145	-0.00382932	-0.0038660049	1.4663691662400002e-05	1.4945993886824012e-05	-0.049897	-0.0017370000000000024	0.002489710609	3.017169000000008e-06	0.00439632	-0.009601980000000006	9.219801992040013e-05	1.93276295424e-05	-0.000164492	7.029e-05	4.9406841000000004e-09	2.7057618064e-08	-0.000190923	-0.0001241431	3.6451591929e-08	1.5411509277609998e-08	-0.000110229	2.0121000000000006e-05	1.2150432440999998e-08	4.0485464100000025e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
