onset	duration	trial_type	img_gender	word_gender	response_time	response_hand	response_accuracy
1.0187	0.5	incongruent	female	male	n/a	n/a	miss
5.5352	0.5	incongruent	male	female	0.7005	left	correct
11.5517	0.5	incongruent	male	female	0.4788	left	correct
16.0682	0.5	congruent	female	female	0.4901	right	correct
20.5847	0.5	incongruent	female	male	0.6244	left	incorrect
26.1012	0.5	incongruent	male	female	0.4687	left	correct
30.6178	0.5	congruent	female	female	0.402	right	correct
36.1343	0.5	incongruent	male	female	0.4233	right	incorrect
41.1508	0.5	congruent	female	female	0.6386	right	correct
45.6673	0.5	congruent	male	male	0.4549	left	correct
50.1838	0.5	incongruent	male	female	0.4572	left	correct
55.2003	0.5	incongruent	female	male	0.4405	right	correct
60.2168	0.5	incongruent	male	female	0.5338	left	correct
65.7333	0.5	congruent	male	male	0.3641	left	correct
70.7498	0.5	congruent	female	female	0.7114	right	correct
76.2663	0.5	incongruent	male	female	0.5217	left	correct
81.2828	0.5	incongruent	male	female	0.7609999999999999	left	correct
85.7993	0.5	congruent	male	male	0.5013	left	correct
90.3159	0.5	congruent	male	male	0.3826	left	correct
94.8324	0.5	incongruent	female	male	1.3269	right	correct
99.3489	0.5	incongruent	male	female	0.4563	left	correct
105.3654	0.5	incongruent	female	male	0.4805	right	correct
110.3819	0.5	congruent	female	female	0.4598	right	correct
114.8984	0.5	incongruent	male	female	0.4622	left	correct
121.4149	0.5	incongruent	male	female	0.6024	left	correct
125.9314	0.5	incongruent	female	male	0.5037	right	correct
130.4479	0.5	congruent	female	female	0.5361	right	correct
134.9645	0.5	incongruent	male	female	0.4733	left	correct
139.481	0.5	incongruent	male	female	0.4676	left	correct
144.4975	0.5	congruent	female	female	0.5179	right	correct
150.014	0.5	congruent	female	female	0.4742	right	correct
156.5304	0.5	incongruent	male	female	0.3996	left	correct
162.0469	0.5	congruent	male	male	0.5399	left	correct
166.5635	0.5	congruent	male	male	0.3791	left	correct
171.08	0.5	incongruent	male	female	0.4074	left	correct
176.5965	0.5	incongruent	female	male	0.4817	right	correct
181.113	0.5	congruent	male	male	0.438	left	correct
186.1295	0.5	incongruent	male	female	0.4893	left	correct
190.646	0.5	incongruent	female	male	0.6047	right	correct
195.6625	0.5	congruent	male	male	0.361	left	correct
201.179	0.5	congruent	female	female	0.4273	right	correct
207.1955	0.5	incongruent	female	male	0.5136	right	correct
212.212	0.5	incongruent	male	female	0.4898	left	correct
217.7285	0.5	congruent	male	male	0.5261	left	correct
222.745	0.5	incongruent	female	male	0.4725	right	correct
227.2615	0.5	incongruent	female	male	0.4878	right	correct
232.2781	0.5	congruent	male	male	0.435	left	correct
237.2946	0.5	congruent	female	female	0.4453	right	correct
241.8111	0.5	congruent	female	female	0.5696	right	correct
247.8276	0.5	congruent	female	female	0.4909	right	correct
252.8441	0.5	congruent	male	male	0.3812	left	correct
257.8606	0.5	incongruent	male	female	0.8005	left	correct
262.3771	0.5	incongruent	female	male	0.4668	right	correct
267.3936	0.5	congruent	female	female	0.5031	right	correct
271.9101	0.5	congruent	male	male	0.5215	left	correct
277.4266	0.5	incongruent	female	male	0.3778	right	correct
282.4431	0.5	incongruent	female	male	0.4681	right	correct
286.9597	0.5	incongruent	female	male	0.5073	right	correct
291.4762	0.5	incongruent	male	female	0.5666	left	correct
295.9927	0.5	congruent	male	male	0.3959	left	correct
300.5092	0.5	incongruent	female	male	0.5033	right	correct
305.0257	0.5	incongruent	female	male	0.6576	left	incorrect
310.0423	0.5	congruent	male	male	0.5578	left	correct
314.5588	0.5	incongruent	male	female	0.8801	left	correct
320.5753	0.5	congruent	female	female	0.4424	right	correct
325.0918	0.5	congruent	female	female	0.5408	right	correct
331.6082	0.5	congruent	male	male	0.4711	left	correct
336.1248	0.5	incongruent	female	male	0.5523	right	correct
340.6413	0.5	congruent	male	male	0.3847	left	correct
345.1578	0.5	congruent	male	male	0.461	left	correct
351.6743	0.5	congruent	female	female	0.4722	right	correct
356.1908	0.5	congruent	female	female	0.5016	right	correct
362.2073	0.5	congruent	female	female	0.4198	right	correct
366.7238	0.5	congruent	female	female	0.5662	right	correct
371.2403	0.5	congruent	female	female	0.4545	right	correct
375.7568	0.5	incongruent	male	female	0.8748	left	correct
380.2734	0.5	incongruent	female	male	0.669	right	correct
385.2899	0.5	congruent	male	male	0.4614	left	correct
390.3064	0.5	incongruent	female	male	0.4807	right	correct
396.8228	0.5	congruent	male	male	0.49	left	correct
401.3394	0.5	congruent	female	female	0.5033	right	correct
406.3559	0.5	incongruent	female	male	0.5445	right	correct
410.8724	0.5	congruent	female	female	0.4539	right	correct
415.8889	0.5	congruent	female	female	0.4302	right	correct
420.9054	0.5	congruent	male	male	0.4635	left	correct
425.4219	0.5	incongruent	male	female	0.5288	left	correct
430.9384	0.5	incongruent	male	female	0.5601	left	correct
435.4549	0.5	congruent	male	male	0.4834	left	correct
441.9714	0.5	incongruent	male	female	0.3507	left	correct
446.4879	0.5	congruent	female	female	0.526	right	correct
451.0045	0.5	incongruent	female	male	0.5793	right	correct
456.021	0.5	congruent	male	male	0.5456	left	correct
460.5375	0.5	congruent	male	male	0.4379	left	correct
465.054	0.5	congruent	male	male	0.3022	left	correct
469.5705	0.5	incongruent	female	male	0.4226	right	correct
474.0871	0.5	incongruent	female	male	0.5098	right	correct
