csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	a_comp_cor_100	a_comp_cor_101	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11
36343.72265625	n/a	1320866176.5144196	n/a	22433.5234375	n/a	n/a	503262973.8208618	23308.453125	n/a	n/a	543283987.0803223	n/a	n/a	n/a	-0.0006178698999999999	0.0965099105	-0.1539342235	0.034151116	-0.09015142179999999	0.0273687117	-0.1251721673	0.1478808884	-0.0045419360999999995	0.042216320099999996	-0.17997308190000005	0.0963772767	-0.020994902599999997	0.09094454880000001	-0.1842299219	0.0495253762	-0.0544967346	0.14939682699999998	-0.0481763199	0.02559906	-0.0743750059	0.0207333004	-0.018903168	0.0729162961	-0.04768570019999999	0.0257232397	-0.0410838217	0.09874207310000001	-0.034783371	-0.0198015275	0.0696125855	-0.0393381435	-0.0645054058	0.0609682114	0.06441889769999999	-0.046586207000000004	-0.0756793954	0.08657345539999999	0.117602339	-0.0870901148	-0.07440918349999999	-0.057504384699999994	0.1022260532	0.0713080624	-0.0915089371	-0.0509196832	-0.053953141100000004	-0.0607882515	0.0731336418	0.1390060757	-0.0701774641	0.0723315576	-0.0553669551	0.055498744800000006	-0.1307594543	0.1291085197	-0.11938043109999999	0.1337543709	0.0740660999	-0.0485043954	0.1836829403	0.052383929	-0.0340253089	0.0865661457	-0.10686459570000001	0.0172002993	-0.11759545810000001	0.1636553948	-0.006414100000000001	0.10235363369999999	-0.05433005230000002	0.0270449586	-0.0586989962	0.0943507042	-0.0667809811	0.0896558009	-0.0883954552	0.1015052382	-0.0163526989	0.0022409898	-0.1281777009	0.0080504141	-0.0104705645	-0.0341849786	0.062311324400000014	0.0046210295	-0.0101407267	-0.0458431199	0.10509535939999999	0.0044032507	0.0197717219	-0.037881334700000005	0.076370249	0.0837095969	-0.08377643480000001	-0.049006286600000004	-0.083173202	0.049039229100000005	0.089955034	-0.0047433247999999996	-0.082227672	-0.1611736584	0.20629603940000002	0.0046612521	0.0381905612	0.15844009380000001	0.1217078847	0.1216831682	0.1216419777	-0.0969169	n/a	n/a	0.00939288550561	0.06449930000000001	n/a	0.004160159700490001	n/a	5.13698e-06	n/a	n/a	2.63885635204e-11	-0.000719677	n/a	5.179349843289999e-07	n/a	0.000439647	n/a	1.93289484609e-07	n/a	-0.00149986	n/a	n/a	2.2495800196e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36404.9921875	61.26953125	1325323456.171936	3753.955459594727	22405.4765625	-28.046875	786.627197265625	502005379.9927368	23298.26953125	-10.18359375	103.70558166503906	542809363.1507722	1.482387	25.21394	0.10246226302000001	-0.0312197058	-0.054862988200000004	-0.08720724140000001	0.0191707821	-0.0401905702	0.09779297140000001	-0.0473148819	0.0746867579	0.029469396499999998	0.1785213955	0.0184594672	0.1454661104	-0.1354637725	-0.050738726	-0.1039939035	0.0105974839	0.09754648769999999	0.08746003570000001	0.0594461004	0.055124164	0.0124696671	-0.1291415071	0.11421276890000001	0.1590344112	-0.0045710615	0.0751134485	0.0900556757	0.14200032880000002	-0.009192334	0.0358502927	-0.0718927853	-0.0487728738	0.2996034279	-0.0782297484	0.0954895848	-0.09052278720000001	0.0566729334	-0.24634528690000002	-0.0897231934	-0.14013052369999998	-0.0084709258	0.052769099400000005	-0.1337646708	0.0881521707	-0.1878680902	0.06358683400000001	0.07545724940000001	-0.0074019306	-0.09682863119999999	0.08515339050000001	-0.0274782893	0.0788925938	-0.010628893	0.0394665252	0.1116200499	0.1198655112	-0.2021481989	-0.0321774841	0.06224617	-0.1100949464	0.0367410154	0.0739649667	-0.0660359977	0.1873680452	-0.0209780917	0.1130729307	-0.2142510542	0.13453323820000002	-0.08474605380000001	-0.0687619478	-0.0085323434	-0.050649782000000004	-0.0929248931	-0.0624532661	0.0355579175	-0.2246726571	0.027324736699999998	-0.037353265	-0.0106328402	0.1577388883	0.0103982737	0.1826091098	0.0640471106	-0.14783477039999998	0.09749410380000001	-0.0363216302	0.024766809700000003	0.023946563900000002	-0.1619863977	-0.0269994219	-0.1801043607	0.0046144852	-0.14812685849999999	-0.0444630845	-0.1634466306	-0.0162031258	-0.0258392419	0.0387146706	0.0345862178	0.0884285642	0.0873671084	0.0948808451	-0.0405178976	-0.0294928825	0.001597608	-0.0328770949	0.1216419777	0.12141962949999999	0.12104935019999999	-0.0933749	0.003542000000000003	1.2545764000000025e-05	0.008718871950009999	0.0479908	-0.01650850000000001	0.0023031168846399997	0.0002725305722500003	0.0397284	0.03972326302	0.0015779376249560992	0.0015783457665599998	-0.00146317	-0.000743493	2.1408664489e-06	5.52781841049e-07	0.00036326	-7.638699999999997e-05	1.319578276e-07	5.834973768999996e-09	-0.00146597	3.3889999999999955e-05	1.1485320999999971e-09	2.1490680409e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36328.09375	-76.8984375	1319730395.508789	5913.369689941406	22422.458984375	16.982421875	288.4026527404785	502766666.9059792	23274.412109375	-23.857421875	569.1765785217285	541698259.0370216	1.618155	27.523218	0.0617045	-0.0382252917	-0.0430896699	-0.0006333505	-0.068974284	0.0751178348	0.012314826999999999	0.16160687640000002	-0.1749404839	0.010919621599999998	0.184244233	-0.0464137904	0.176789075	-0.0876591969	0.0472280617	-0.1801986397	-0.0665862111	-0.04840892559999999	0.0566031912	-0.032929783399999996	0.0015064032999999998	0.0765985896	-0.0350966542	-0.11293334699999999	-0.0369849707	0.0412640697	0.022173081400000003	0.0902847732	-0.0213325277	0.2373120429	0.0401339693	-0.07585378940000001	0.0942491757	0.0082540758	-0.08276597570000001	0.0730080436	0.2299946509	0.0615712926	0.045771525199999996	-0.1794431676	0.1509182122	0.0547921087	0.1489376525	-0.0947554949	-0.0720588882	0.1782740069	0.1164696019	-0.028515472400000002	-0.0641919875	0.0249104074	-0.09689265150000001	0.14195623699999999	-0.1033763551	0.0831822745	0.0025588285	0.25045046449999997	0.1819624817	-0.1281379688	-0.1576104833	-0.0653073082	0.0304747251	-0.23055435300000002	0.0191764011	0.0727510476	0.17394745550000001	-0.049191409900000004	0.0729281509	-0.17355333829999994	0.15083605630000002	-0.0485679741	0.0935836249	-0.0015052226999999999	-0.1664953441	-0.09465842890000001	-0.0751604605	0.1193340084	0.0920745748	-0.0102250566	0.025651479799999998	-0.041568904	0.1871537882	0.1280395631	-0.0902865853	0.0772347437	-0.058107325999999994	-0.1245057909	0.24363621030000002	-0.0930835308	0.022417596499999998	-0.1916119859	-0.1305422658	0.10514743650000001	0.12414161300000001	0.19650992809999998	0.0514616779	0.07418705540000001	0.027557823	0.0022493144000000002	-0.0933980841	0.1404501484	-0.1405120066	-0.1457983271	0.003617166	-0.0483108267	-0.1314564523	-0.0817157112	-0.09055167880000001	0.1215101995	0.120893123	0.1198669825	-0.109493	-0.01611810000000001	0.0002597931476100003	0.011988717049	0.0371641	-0.010826700000000002	0.00138117032881	0.00011721743289000005	0.0467293	0.0070009000000000035	4.901260081000006e-05	0.0021836274784900003	-0.0014427	2.047000000000008e-05	2.08138329e-06	4.190209000000033e-10	0.000447556	8.429599999999998e-05	2.0030637313599998e-07	7.105815615999997e-09	-0.00191638	-0.0004504100000000001	2.0286916810000004e-07	3.672512304400001e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36416.2265625	88.1328125	1326141557.0513306	7767.392639160156	22439.357421875	16.8984375	285.55718994140625	503524761.5066567	23381.896484375	107.484375	11552.890869140625	546713083.206028	1.86977	31.802935	0.16015542	0.0258222044	-0.0310510469	-0.0378305305	-0.1206083092	0.0079797439	0.046796537400000005	-0.0018068854999999998	-0.08742908699999999	0.2299099965	0.040581419199999996	-0.1578487973	-0.0065692592	0.1035967534	0.1697473081	0.08895942970000001	-0.0181473682	-0.0029094571000000003	0.024711203900000003	-0.073460265	0.0592585575	-0.1610143695	-0.016224012	-0.019287564899999998	-0.0480627838	0.1009139167	-0.10993168910000001	-0.0077757378	-0.022781335299999997	-0.09103726570000001	-0.1501947866	0.17760991350000002	-0.0586005313	0.12550332890000002	0.08620246390000001	0.1469628827	-0.14946095869999998	0.1660863993	0.0910404544	0.067826475	0.0247752289	-0.0981821834	-0.011371114199999999	-0.033684209	-0.0561792956	0.0545967077	-0.0863412097	0.1556319542	-0.1296687614	0.14041097800000002	-0.0140852627	0.0205307905	0.0159381751	0.16021811390000001	-0.0443140041	-0.2176475034	0.0202012767	-0.12453695869999999	-0.19027948079999998	0.0067160124	-0.0548975524	-0.0283490432	0.062266808	0.2579037448	0.0781264945	-0.1172875763	0.0041304358	0.0301945272	0.0117275799	-0.0379488295	0.16573256279999998	0.1217201373	0.1387017022	-0.0049323188	0.15941257550000001	0.027026706	0.1570131123	0.0799081257	0.0400842309	0.1031231217	-0.17545681559999998	-0.0063573047	-0.10415482599999999	0.049195338600000006	-0.1819606929	-0.13278720689999998	-0.0934146114	0.028426359900000007	0.0070579838	-0.0189717196	0.014346021200000001	-0.09686736230000001	-0.11955403269999999	-0.0106099634	0.050039288700000004	-0.09247031789999999	0.09925568109999999	-0.0741452348	-0.069531585	-0.040694144	0.0773703035	0.0847665246	0.0783159283	0.0137003244	0.1371931633	-0.10525723949999999	0.0285583397	0.1213126213	0.12010478890000001	0.1181006348	-0.106296	0.003197000000000005	1.0220809000000034e-05	0.011298839616	-0.0516506	-0.0888147	0.0026677844803600003	0.00788805093609	-0.00432082	-0.05105012	0.0026061147520144005	1.86694854724e-05	-0.00166371	-0.00022101000000000024	2.7679309641e-06	4.8845420100000094e-08	0.0005449280000000001	9.737200000000008e-05	2.9694652518400014e-07	9.481306384000015e-09	-0.00189289	2.3490000000000146e-05	5.517801000000067e-10	3.5830325521e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36413.0703125	-3.15625	1325911689.5830688	9.9619140625	22454.4609375	15.103515625	228.11618423461914	504202815.9937134	23433.19921875	51.302734375	2631.9705543518066	549114825.6256256	1.411358	24.005806	0.14033098	0.0812707131	0.1499595532	-0.1249155716	-0.2281323102	-0.0327805508	-0.05751380690000001	0.1141638227	-0.16198469699999998	0.0004955277	0.0228729283	-0.13117421029999998	0.07403503139999999	0.0323237559	-0.1113000743	-0.05578483099999999	-0.0357814776	0.13249996460000002	0.0670893538	-0.1179917984	-0.13179812359999998	-0.1214558371	-0.12052779429999999	-0.1335244721	-0.10895488460000001	-0.0164161981	0.0121049856	0.0530290412	-0.06464941469999999	-0.023993503500000003	0.0089764917	-0.12562527539999999	0.0645158481	0.0189829181	-0.0152659774	-0.17978458670000005	-0.1553224667	-0.029872267	0.08806308980000001	0.09265363310000001	0.0875412436	-0.0935242705	0.0397621082	-0.057882513499999996	0.0716438204	-0.1306289207	0.0294242232	-0.007271461099999999	-0.1096206518	0.0747643121	-0.0293910697	0.1265166022	-0.1422830058	0.0643192714	0.12801067	-0.1081565486	0.0073650868	-0.0766166919	-0.2507688465	0.013360758899999998	0.093347415	-0.14533417369999999	-0.012273451999999999	0.1380775303	0.0785446778	-0.07490479230000001	0.0737783273	-0.0349652333	-0.0137453782	-0.119298186	-0.1041663448	-0.0420334276	-0.12165378130000001	-0.0771447215	0.1320735401	-0.1563171602	0.1320703196	-0.053854998099999996	-0.0585216747	-0.09598097900000001	-0.0718235078	0.1285214202	0.008823471099999999	0.0314588608	-0.0033712818	0.1316922884	0.014220220700000001	0.08844541869999999	0.1161811837	0.0231173008	0.1927859166	-0.0488004359	0.0040249632	-0.026106421	0.21901745	-0.0031335002	0.0552277556	0.0418375603	-0.17258830030000002	-0.12313646859999999	-0.0376457876	0.08694715369999999	-0.0412932753	-0.0886714267	-0.0182893729	-0.0539007992	0.043292670899999997	0.12104935019999999	0.11905633460000001	0.11575891279999999	-0.0934005	0.012895500000000004	0.00016629392025000012	0.008723653400250001	-0.00929979	0.04235081	8.648609404410001e-05	0.0017935911076560995	0.0337785	0.038099320000000006	0.0014515581844624006	0.0011409870622500005	-0.00206612	-0.00040240999999999975	4.2688518543999986e-06	1.619338080999998e-07	0.000929435	0.000384507	8.638494192250002e-07	1.4784563304900001e-07	-0.0017401	0.00015278999999999987	2.334478409999996e-08	3.0279480099999993e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36535.859375	122.7890625	1334869020.2697756	15077.153869628906	22436.23828125	-18.22265625	332.06520080566406	503384788.213028	23396.841796875	-36.357421875	1321.8621253967285	547412206.067997	1.18197	20.104143	0.05190786000000002	0.1981519288	0.1000263817	-0.17669045260000002	-0.1625940992	0.0137821002	0.0078208585	0.2114744621	-0.116521761	-0.0392793873	0.1268534165	-0.16094627949999998	0.0124615373	0.0913043133	-0.0190598397	0.1108737511	-0.2172312938	0.08414934060000001	-0.1209082616	-0.1635847258	0.11271437779999999	0.0484727481	0.1448793037	0.0494985207	0.08511575589999999	0.0116373206	0.1376069467	-0.1749098416	-0.0548256496	-0.0410681149	-0.0849982577	-0.028062817	-0.0209073945	-0.0456462262	-0.028155770099999998	-0.15436953	-0.0399961245	0.0456519145	-0.0184662422	-0.014072410700000001	0.022729744500000003	0.15773921529999999	0.0166204162	0.0671664984	-0.0185325454	-0.0508756706	-0.0780098791	0.0095149022	0.060394202699999996	-0.0554795735	-0.0425330783	0.0094133547	-0.2356003602	0.0622233085	0.2110354468	0.0490429354	-0.059918708	-0.2025057905	-0.0474917771	0.0076238027000000005	0.08145483719999999	-0.2611455835	0.0052377255	0.06403271519999999	0.148098254	-0.1450213057	-0.0046952903	0.11935724269999999	-0.0956656551	-0.1642264329	0.0196030797	-0.1720077442	0.116139436	0.1365923493	-0.0090599142	0.0935489565	0.0161400942	0.1921206029	0.0282733052	0.0104683693	0.036579452400000004	-0.10002232109999999	-0.0086877137	-0.1795859662	-0.012060451000000002	0.1679044509	-0.0016422576999999999	-0.11390167080000001	-0.0544862479	0.0577503006	-0.06930075849999999	0.032650454700000005	-0.0383015221	-0.003338147	0.1275203752	0.0772520625	-0.081934159	-0.046803888499999995	0.10814370529999999	-0.0522760255	-0.0754718547	-0.0477608787	-0.0584619669	-0.0972104448	0.0781805825	-0.040510430099999994	-0.1304958692	0.1207205288	0.11775003070000001	0.11285322490000001	-0.093398	2.5000000000025002e-06	6.250000000012501e-12	0.008723186404000001	-0.021812	-0.01251221	0.0004757633440000001	0.00015655539908410006	0.0398422	0.0060636999999999905	3.67684576899999e-05	0.0015874009008399995	-0.00254239	-0.00047627	6.4637469120999986e-06	2.268331129e-07	0.0008021359999999997	-0.00012729900000000031	6.434221624959996e-07	1.620503540100008e-08	-0.00180312	-6.302e-05	3.9715204e-09	3.2512417344e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36436.05859375	-99.80078125	1327586365.8471832	9960.195938110352	22416.681640625	-19.556640625	382.4621925354004	502507615.77713394	23373.220703125	-23.62109375	557.9560699462892	546307446.0369911	1.070821	18.2136	0.07566703999999999	0.1973963142	0.054813578099999996	-0.12342873550000001	-0.1260937877	-0.0367872683	0.0950097998	0.0925603006	-0.016371061399999998	0.0831790065	0.1118625589	-0.038367491600000005	-0.1446791348	0.0017529832000000001	-0.1152101764	0.1071522059	-0.1189895581	0.1507233013	-0.08458845359999999	0.0890756047	-0.1179888724	0.059692907300000014	0.0122547447	0.0149113351	0.0230316546	0.0686668551	-0.0280359997	0.1202634267	-0.0214313134	-0.0648500624	-0.0764155797	-0.0369061877	0.0131250184	-0.052762268	0.10429734789999999	-0.049482284800000005	0.0978128956	-0.107870096	0.1270181548	0.0278891883	-0.10704991050000001	0.0192243309	-0.0754052998	0.2109415144	-0.1448052876	-0.1484935905	0.15002626689999998	-0.027886822599999996	-0.1856065718	-0.048121501100000005	0.09950213990000001	-0.0745589676	-0.1390778368	0.0938186367	0.0796220997	-0.12595593759999998	-0.0230010481	-0.18725294879999999	-0.0285119457	0.06189239570000001	-0.0630670275	-0.1022870223	0.0813909766	0.05092079099999999	0.1286929207	0.05635912730000001	-0.1323584224	0.0231149794	-0.1779979442	-0.0520086621	-0.1197242617	-0.0469163842	0.12616626849999998	0.0241677578	0.0070902865	-0.0686426061	-0.039904867999999996	-0.0981988081	-0.1032202982	0.045392030599999994	-0.0590050557	0.08600068640000001	-0.011380616100000001	0.0200436558	-0.050758994800000005	0.0743135885	-0.13176335179999998	0.026156476499999998	-0.0334735557	-0.0788546623	-0.044441520400000004	0.048793030099999996	0.0175425278	0.1039929942	-0.0359697283	-0.033329376	0.0565018405	0.11045974730000001	0.0044745542	0.0864137086	-0.052456381399999995	-0.160196151	-0.053561564900000004	0.0160491182	-0.240615478	0.1394548225	0.0726786789	0.120326335	0.1161887065	0.1093977275	-0.0934005	-2.5000000000025002e-06	6.250000000012501e-12	0.008723653400250001	-0.00510506	0.016706940000000003	2.60616376036e-05	0.0002791218441636001	0.014705100000000004	-0.025137099999999992	0.0006318737964099996	0.00021623996601000006	-0.0020563	0.0004860899999999998	4.228369690000001e-06	2.3628348809999975e-07	0.000929436	0.00012730000000000033	8.638512780960001e-07	1.6205290000000084e-08	-0.0017401	6.302e-05	3.9715204e-09	3.0279480099999993e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36375.7578125	-60.30078125	1323195756.4336548	3636.184219360352	22416.19140625	-0.490234375	0.24032974243164065	502485637.1616364	23358.73828125	-14.482421875	209.7405433654785	545630654.0919342	1.025597	17.444385999999998	0.07184276000000002	0.1458406787	0.026939934500000002	-0.0419114309	-0.07711249349999999	-0.0185238097	0.11319590480000001	0.0524921545	-0.0253381023	0.0490822994	0.0662784033	-0.013482313300000002	0.0581607772	-0.043390371	0.0202387335	-0.0130990795	-0.0608058079	0.08914075119999999	0.0036732795	-0.0011753948	-0.0555796941	-0.17328358100000002	-0.0250967708	0.0995754567	-0.0201191304	-0.1721328916	0.0614692668	-0.1419683364	-0.0207694481	0.0085314646	-0.1824652598	-0.042807448600000006	0.0197719906	-0.0761354487	-0.06862080150000001	0.0388512789	0.00010108209999999999	-0.1626340721	-0.11671498179999999	-0.09919728109999999	0.051685872300000005	0.0504698288	-0.13585683980000002	0.1283041912	0.06692774280000001	-0.068976266	-0.11579058460000001	-0.0032420290999999996	-0.033549743	-0.0203905821	-0.0619663219	-0.0540254538	-0.10937478619999999	0.051743583499999996	0.0378463644	-0.051846385099999996	-0.0070058195	-0.17940885920000002	0.11680439949999999	0.033871052400000004	-0.0920037809	-0.06021844570000001	0.0488546138	0.0493079968	0.0676745957	-0.0007015279	0.0671936722	-0.028014973	-0.0265012412	-0.1466590459	-0.0362974821	-0.0744171709	0.1660120833	-0.0988379027	-0.0635223054	-0.017272106699999998	0.0523116312	-0.034598072	0.0881331758	-0.0198275316	0.0785348001	-0.1795785629	-0.110338615	0.0785918116	0.1534645755	0.076222478	-0.0794475169	0.0789414888	-0.0805210137	0.0847759865	0.0515267025	-0.058079171900000004	0.0526753867	-0.19502727820000001	-0.1650862236	-0.092169055	0.0814074367	0.0830475426	-0.0666035554	-0.059116629800000015	-0.066382972	0.0234793587	0.1197705368	-0.0292540052	0.1196492694	-0.009652086899999999	0.0048041285	0.1198669825	0.1143757435	0.10540925529999999	-0.0849931	0.008407399999999995	7.068437475999992e-05	0.00722382704761	0.00306335	0.00816841	9.3841132225e-06	6.672292192809999e-05	0.035874500000000004	0.0211694	0.0004481434963600001	0.0012869797502500005	-0.00167827	0.0003780300000000001	2.8165901929e-06	1.429066809000001e-07	0.000929435	-1.0000000000157452e-09	8.638494192250002e-07	1.0000000000314906e-18	-0.00143618	0.0003039200000000001	9.236736640000003e-08	2.0626129924e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36091.25	-284.5078125	1302578326.5625	80944.69537353517	22427.021484375	10.830078125	117.29059219360352	502971292.66061777	23350.951171875	-7.787109375	60.63907241821289	545266920.6312903	1.42476	24.233749	0.07538574	-0.031681573399999996	0.0309666158	0.1324595632	-0.13958311310000002	-0.1105717357	0.0942911872	-0.0235807984	-0.0757501812	0.0148206144	0.0215771476	-0.1149550095	-0.054021599299999994	-0.0317177857	-0.0725219795	0.0595180717	0.04632103	0.0012638669	-0.1103072827	0.021035415499999998	-0.0928090526	-0.053871815499999996	-0.0120651699	0.0623714309	-0.24717226190000002	-0.0322725961	-0.0449320697	-0.0312483274	0.06414274240000001	-0.0147310213	-0.0119527801	0.0821937348	0.0328823899	0.1063294608	-0.1207698217	0.028490372200000006	0.0469918804	0.017935101499999998	-0.0108698989	-0.027536058399999997	-0.0489619867	0.0686906337	0.07152654139999999	0.0154089606	-0.042460569100000005	0.14613117539999998	-0.1033155634	-0.07199441849999999	0.0899601473	-0.07929148280000001	-0.0017180087	0.1379613888	-0.0677711656	-0.0233375342	-0.0965918198	-0.0087566117	-0.1035173066	-0.023445877599999998	-0.022725918300000002	0.12478363810000001	-0.0713023242	-0.0563807971	-0.0613324733	0.0538807325	0.0181268993	-0.11961438630000001	-0.0343838253	0.0005012007	-0.0657438107	0.0185153469	-0.11360429529999999	0.08938535189999999	-0.022582531200000002	0.09593038279999999	-0.045885279	0.021245551600000002	0.0425869684	-0.09700645150000001	0.0075689784999999985	0.16868712100000002	-0.0212514627	0.050962597000000005	-0.1036478233	0.0837121515	0.13574165300000002	-0.1476667134	0.036329268399999996	-0.08761361599999999	0.0461528596	0.043326880199999994	-0.0010477751	-0.1101683069	0.0736134227	-0.11563515390000001	-0.1969133787	0.08979588529999999	-0.0144247545	0.0654362774	0.08812283480000001	-0.0827342972	0.0634915986	0.0950348692	-0.042419677999999995	0.0025967918	-0.018628035	-0.013652545600000001	-0.0274271455	0.11934271980000001	0.112315068	0.1009072399	-0.0689634	0.016029700000000008	0.00025695128209000023	0.004755950539559999	-0.00508009	-0.00814344	2.58073144081e-05	6.63156150336e-05	0.0294042	-0.006470300000000003	4.1864782090000026e-05	0.0008646069776400001	-0.00146474	0.00021353	2.1454632676e-06	4.559506089999999e-08	0.000422339	-0.0005070960000000001	1.7837023092100004e-07	2.5714635321600013e-07	-0.00126196	0.0001742200000000001	3.0352608400000035e-08	1.5925430415999996e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36140.29296875	49.04296875	1306120775.8670807	2405.212783813477	22445.578125	18.556640625	344.3489112854004	503803977.3654785	23349.208984375	-1.7421875	3.03521728515625	545185560.1960182	1.052453	17.901184	0.11022841	0.0097794541	0.0428546948	0.11944787009999999	-0.060309325999999996	-0.1759679813	0.0811672699	0.0325171732	-0.0560066275	0.046596865099999996	0.10000005949999999	-0.0724975271	-0.0100782117	0.0010484549	-0.0676582245	-0.0625343151	0.0418587338	-0.0242067965	-0.1792345959	0.0852932049	-0.0210116646	0.17445262379999998	-0.0375466181	-0.09906505939999999	0.0092121393	-0.10119975310000001	0.1456889294	-0.008381141600000001	-0.0262221249	0.09028548410000001	0.0798405098	-0.014356066	-0.0343133048	-0.09941155609999999	0.0297565535	0.0600459239	-0.0032321528	0.0628358493	0.1127448456	0.046381915	-0.1400297998	-0.014977540400000001	-0.0471921249	-0.0493883793	-0.133777116	-0.0077963212	-0.0843281423	0.0173616984	0.061736935300000004	0.1618905262	0.0429272673	0.0796032114	-0.1112815178	-0.0363740948	-0.0330277297	0.009398076600000001	-0.1477374106	0.055113509299999995	-0.0651862098	0.2049070966	-0.045322369	-0.06173267070000001	-0.022595399	0.0670808344	0.09159940230000001	-0.0515813963	-0.0866150051	-0.0290119577	0.0903560939	0.0911078999	-0.0038496935999999997	0.0341989493	-0.0657421931	0.1423999786	-0.0457701857	0.0591670287	-0.0827604123	0.0421131763	-0.1102039041	-0.115787664	0.12602520220000002	0.1334386507	-0.0576029921	-0.036168890499999995	-0.0105555286	0.025639727	-0.0522010562	0.1771042161	0.0677458155	0.1305896648	-0.0248245747	0.043048082599999996	0.032832907200000004	0.0644319409	-0.1295877274	0.0285491651	0.0389476505	0.0068689078	0.0227465185	-0.0657946799	0.0471662755	-0.0126863783	0.0277517923	0.2698262714	0.0799260535	0.0755136269	0.0002399233	0.11875383099999999	0.1100111431	0.0959136145	-0.06308800000000002	0.005875399999999975	3.452032515999971e-05	0.0039800957440000026	-0.0576524	-0.05257231	0.00332379922576	0.0027638477787361	0.0110871	-0.018317100000000003	0.00033551615241000015	0.00012292378641000002	-0.00181016	-0.00034541999999999993	3.2766792255999994e-06	1.1931497639999995e-07	0.0005059309999999999	8.35919999999999e-05	2.5596617676099995e-07	6.987622463999984e-09	-0.0010217	0.00024025999999999995	5.7724867599999973e-08	1.04387089e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
