csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
31904.36328125	n/a	1017888396.3819733	n/a	19018.52734375	n/a	361704382.3249664	n/a	19810.8125	n/a	392468291.91015625	n/a	n/a	n/a	n/a	-0.0827908127	0.1246822425	0.1296520086	-0.1461842594	0.0110301735	-0.08439441589999999	0.0888401618	-0.1015175475	0.2345164488	0.1455870651	-0.19771367190000005	0.1213477694	-0.2111185834	0.0497196522	-0.030220137799999998	0.1411503314	-0.012889189799999999	0.1168860617	-0.0787094488	0.1424291731	-0.0506203511	0.2249927086	-0.061671091	0.1883202386	-0.0499169416	0.0293568567	-0.0836539791	0.0582788479	-0.05899233490000001	-0.1376812379	0.07469953559999999	-0.0837084128	0.0070539606999999995	0.0297492302	0.0420689261	-0.029667241	-0.0687291642	0.0109247508	0.0965814969	-0.0651813406	-0.033683904	-0.1145753895	0.1907254139	0.018141298700000003	0.0738468924	-0.148173953	-0.1163134708	-0.08823939369999999	-0.0493921029	0.1095601085	-0.20525503309999998	0.1351064574	-0.0731424155	0.1577264101	-0.092618625	0.1493263297	-0.1053087767	0.2779632056	-0.0090325964	0.0323139381	-0.07802124349999999	0.1570303784	-0.0897274575	0.2300212572	-0.050377075599999994	0.0667683536	-0.1408461458	0.12014747769999999	-0.1184371712	0.0392319574	-0.21889199690000002	0.0397963742	-0.1417981167	0.0159655171	-0.0788949708	-0.06685033650000001	0.042972246500000005	-0.0407844908	0.0988625622	0.12383332539999999	-0.1341544456	0.025964583399999998	0.0730023088	0.0805596685	-0.0999473286	-0.034849334700000005	0.0722910764	0.0604158033	0.09118630189999999	-0.0254690714	-0.11663144519999999	0.0174867566	0.0303064579	0.0328466767	0.025379353900000002	-0.0755312219	-0.0207336582	0.1217078847	0.1216831682	0.1216419777	-0.0345108	n/a	n/a	0.00119099531664	0.0863791	n/a	0.00746134891681	n/a	-0.00450462	n/a	2.02916013444e-05	n/a	-0.000903134	n/a	n/a	8.15651021956e-07	0.000882912	n/a	n/a	7.79533599744e-07	-0.0010472	n/a	1.0966278400000002e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31965.427734375	61.064453125	1021788570.2415504	3728.867435455322	18986.869140625	-31.658203125	360501199.76321787	1002.2418251037598	19818.6484375	7.8359375	392778825.8892212	61.40191650390625	1.428664	26.534166	0.13264167	-0.1717583746	0.0323906798	0.06039163230000001	-0.18964326350000002	0.0365968089	0.106075976	0.1070899352	-0.14969306470000002	0.0382538838	-0.0606492647	-0.11127599460000001	0.13091243800000002	-0.1948611735	0.0567593257	0.1581604251	0.0765097723	0.0702908948	-0.1307789894	0.0004255751	-0.055127938499999994	0.0983355263	0.0956049757	0.0251732225	-0.29112836010000004	0.050443899800000004	0.0741453698	0.1414251492	0.0661196017	0.0881377066	0.0397639975	-0.10611982390000001	0.0135856025	0.0121034973	0.1553411969	0.0288104813	0.09311515210000001	-0.036555301	0.0682475583	-0.1155759183	-0.0357461953	-0.055820518300000004	0.0176091577	-0.0090818275	0.049622968200000006	0.0006601103	0.0873508177	-0.1555823193	0.0677277537	-0.0165138878	0.26194255920000004	-0.057356297800000004	0.1740415718	-0.168876494	0.042164037599999996	-0.121899011	0.08995056369999999	0.114580139	0.1031887365	-0.1774954784	-0.1089509255	-0.038440714	-0.0269305822	0.0163919744	-0.0158488726	-0.04656661559999999	-0.0390462211	0.029347135899999998	-0.2187143604	0.0013981863000000001	-0.0398981176	0.1401086498	-0.12032084800000001	-0.1587264685	0.015960601100000003	-0.0577822384	-0.023431810499999997	0.0457890582	-0.0385681985	0.1015228559	-0.1359291763	0.037425245499999996	-0.20099343190000002	-0.0564117171	0.0158092304	0.0940180157	-0.1680928299	0.1214966041	0.0505765667	-0.032632535899999995	-0.103888805	0.0399100568	-0.0007648825	-0.0492443612	-0.0081299924	0.0563022332	-0.041477751	-0.0006052649	0.1216419777	0.12141962949999999	0.12104935019999999	-0.040076199999999985	-0.00556539999999999	3.0973677159999904e-05	0.0016061018064399994	0.0615991	-0.024780000000000003	0.00379444912081	0.0006140484000000003	0.0414311	0.04593572	0.00171653604721	0.0021100903719184	-0.00148979	-0.000586656	3.4416526233600003e-07	2.2194742441e-06	0.0008052669999999999	-7.76450000000001e-05	6.028746025000016e-09	6.484549412889997e-07	-0.00058429	0.0004629100000000001	3.413948041e-07	2.1428566810000008e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31671.068359375	-294.359375	1003056571.0242043	86647.44165039062	18941.849609375	-45.01953125	358793666.62417984	2026.7581939697266	19775.505859375	-43.142578125	391070631.99417496	1861.2820472717285	1.389494	25.806669	0.08508210000000001	0.0014615759	-0.0498273976	-0.1249251092	-0.0630140887	-0.06139202570000001	0.084527256	-0.1556929178	-0.2272479635	0.013589841200000001	-0.011699811599999999	0.0071255155	0.04311029139999999	-0.0858992433	0.0959646472	-0.0559473996	-0.0116904477	0.06642148860000001	-0.09607210960000001	0.10910215029999999	-0.124827495	-0.021586389100000002	0.1464680385	0.1278993748	-0.0031380759999999996	0.1744276455	-0.11041203960000001	-0.0194085174	0.01965702	0.082400091	-0.1014192301	-0.0423744175	-0.0938936464	-0.0014858481	0.1335543855	-0.0002922563	0.019171658799999998	0.0988093491	-0.048866539199999996	0.0004699562	0.0976501238	0.1775417837	-0.011384580200000001	-0.06330219940000001	-0.1433758648	-0.014756508100000001	0.0351167818	0.015059675	0.0760787312	0.1596536134	0.07076419269999999	-0.028862373900000002	0.187841145	-0.0906142751	0.0043358385	0.1201810827	-0.0506089654	0.124185503	0.1988363229	-0.1536056003	-0.021716967400000002	-0.055159737599999994	-0.0842066259	-0.0279837748	-0.1150375036	-0.1232999909	-0.0853238668	0.0960144235	-0.039196605	-0.1620427877	-0.12153084460000001	-0.0469624603	0.0351255104	-0.050671152000000004	0.0892794422	-0.0082109201	-0.12647862699999998	0.1380328011	0.1036948206	-0.0364658567	-0.0616595121	0.0384156437	-0.09110240800000001	0.0099497074	0.018164643	0.0797639094	0.0802329108	0.0010287018	-0.0509829022	0.013440868600000001	0.10135792960000001	0.0496617906	0.1053732177	0.08672410789999999	0.0692886607	0.0031754502000000003	-0.0140525453	0.1313653561	0.1215101995	0.120893123	0.1198669825	-0.027964	0.012112199999999991	0.00014670538883999982	0.0007819852959999999	0.0397064	-0.021892699999999998	0.0015765982009600002	0.0004792903132899997	0.0701347	0.0287036	0.00491887614409	0.0008238966529599997	-0.00182339	-0.00033360000000000014	1.1128896000000005e-07	3.3247510921e-06	0.000812357	7.0900000000000685e-06	5.0268100000000976e-11	6.59923895449e-07	-0.0006910719999999999	-0.00010678199999999991	4.775805091839999e-07	1.1402395523999984e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31569.306640625	-101.76171875	996621121.7698096	10355.447402954102	18944.046875	2.197265625	358876912.00219727	4.8279762268066415	19753.109375	-22.396484375	390185329.9807129	501.6025123596192	1.364345	25.339582	0.0367075	0.0595367107	0.1012590656	-0.11749678960000001	-0.0587923733	-0.1778993907	0.0366806412	-0.029461248	-0.1068815061	-0.11424038869999999	-0.0374325819	0.0257930887	0.11220878570000001	0.0841001032	0.1266818127	0.1020654383	-0.0301537158	-0.0200884255	0.0304708037	0.18705819420000008	-0.0817255613	-0.045852992800000006	0.0212359329	0.0228868094	0.0093274149	-0.08924679	-0.0322899921	-0.1442838809	-0.0137183774	-0.014254091200000001	-0.1013858948	-0.0571017329	-0.036386115	-0.056630725599999994	-0.0356822841	0.0135527589	0.0831314149	0.11011306859999999	0.0710654725	-0.042537447400000004	0.0758485914	0.0702018663	0.025101428999999998	0.045097991100000005	0.2292475921	0.0208073475	-0.0723139438	0.0304756612	-0.0716007426	0.1195158117	0.10583067189999999	0.1450961083	0.1326004758	-0.1218160116	-0.0312050915	0.1676044717	0.0454319709	0.117004964	-0.014648566299999999	-0.06493741410000001	0.052756744	0.10399239869999999	-0.1700459211	-0.0962926742	-0.0502958451	-0.054033325	0.0593040688	-0.1642359604	-0.0876260287	-0.0673987642	-0.0031257469	-0.0531692067	0.044028944	-0.027883241899999998	-0.045937262	0.0340412568	-0.0547329189	-0.015103578700000004	-0.1069183706	0.0408465446	-0.0121100261	-0.029247960899999998	0.0082469976	-0.0247250519	-0.125787066	0.0310047908	0.0593931241	-0.1252039408	0.0616306055	-0.0922424853	0.0224582804	0.0821789577	-0.022471305299999998	-0.0995726564	0.0643627267	0.1797580902	0.0837158859	-0.0327456841	0.1213126213	0.12010478890000001	0.1181006348	-0.0270217	0.0009423	8.879292900000002e-07	0.00073017227089	0.0226779	-0.017028500000000002	0.00051428714841	0.0002899698122500001	0.0730843	0.0029496000000000105	0.005341314906490001	8.700140160000063e-06	-0.00203235	-0.00020896	4.36642816e-08	4.1304465225e-06	0.000812357	0.0	0.0	6.59923895449e-07	-0.00058429	0.00010678199999999991	3.413948041e-07	1.1402395523999984e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31560.369140625	-8.9375	996056900.2925148	79.87890625	18971.625	27.578125	359922555.140625	760.552978515625	19764.451171875	11.341796875	390633530.1254311	128.63635635375977	1.3837540000000002	25.700064	0.06822660000000001	-0.0989900139	-0.0557073834	-0.154415855	-0.17033578359999998	-0.0231899423	0.1364405912	-0.1123060847	0.0444809879	-0.034335076400000004	0.1462784789	-0.04603048059999999	-0.0119266326	0.0599497985	0.030391023	0.0880693784	-0.0452630916	-0.0797745113	-0.029739577599999997	-0.023762584500000003	-0.1317665911	-0.045328094000000006	-0.047463329400000004	0.0885863235	0.0761192418	0.0644117975	0.0307427587	0.1263194009	-0.1018165164	0.0048691135	0.0001889963	-0.060616291399999994	-0.1122849628	0.0022008584	-0.0170702803	-0.121984064	-0.0617228492	0.044684413799999996	-0.0983771183	-0.0591551393	-0.079777846	-0.1154077557	0.09703050099999999	0.0470003061	-0.004832256599999999	-0.200728257	0.0251849152	-0.11178836210000001	0.0695298497	0.10452326199999999	-0.1144723192	0.1162325341	0.20007005260000002	-0.1958081203	0.0026207807	-0.0247898334	-0.1301089769	0.0331643227	0.0626897701	0.11836469210000004	0.044497506900000004	0.013603013	-0.0182795912	-0.0699258713	0.0064371318999999995	0.0670040463	0.043282780199999996	0.0733103471	-0.1451240672	-0.046563101100000004	0.005464405899999999	0.0372270952	-0.05776561700000001	0.1450228404	0.13749450400000002	-0.007245498299999998	-0.19922569469999998	0.0167555463	0.0686644397	-0.0061476299	0.022927853999999998	-0.0203972659	0.089451807	-0.0703539592	-0.0664426446	0.038873505499999995	0.0465382971	0.0097600731	0.0328547796	-0.0860111908	-0.052098237	-0.1564544814	-0.11040881970000001	0.04240877480000002	0.015706721599999997	-0.014719953300000001	0.1947906412	-0.20211669940000002	0.12104935019999999	0.11905633460000001	0.11575891279999999	-0.024851400000000003	0.0021702999999999965	4.710202089999985e-06	0.0006175920819600001	0.0227293	5.1400000000000064e-05	0.0005166210784900001	2.6419600000000056e-09	0.0342737	-0.038810600000000015	0.0011746865116899995	0.0015062626723600005	-0.00166288	0.00036947	1.365080809e-07	2.7651698944e-06	0.000812357	0.0	0.0	6.59923895449e-07	-0.000409874	0.000174416	1.6799669587600002e-07	3.0420941056e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31625.779296875	65.41015625	1000189916.1346475	4278.488540649414	18959.7421875	-11.8828125	359471823.81646734	141.20123291015625	19757.16796875	-7.283203125	390345686.145401	53.04504776000977	1.296689	24.083029	0.0541146	0.0322093307	0.0413764696	-0.053510398099999995	-0.0958356718	-0.1615819306	0.0370244126	-0.051579473099999995	0.019900682	0.0363244728	0.1074941135	-0.049667995	0.0657892612	0.0266769663	-0.0337883506	0.09364809800000001	-0.0035257602000000002	-0.080033335	0.0393642788	0.013922126100000001	-0.0430008114	-0.046388785999999994	-0.1136076676	-0.0064800227	0.0922766625	-0.1534747887	0.0136539521	0.0233056484	0.113715703	0.1709922615	0.1713435993	0.0044881873999999995	-0.0515677786	0.0043512708	0.0229002611	-0.1481712466	-0.0250024996	-0.022735989100000003	0.037872369700000005	-0.0316024899	-0.0341335785	0.029212018500000006	0.0357173148	-0.1546560692	-0.026049115499999997	0.055538936500000004	0.0533890671	0.0013843695999999999	-0.0895101686	0.0652117146	-0.027976082200000002	-0.0057666126	0.2268220769	-0.1643808491	-0.015570781	0.0902135642	-0.0141083257	-0.0442530413	0.0866580081	0.0155561951	0.048512509599999996	0.09610316740000001	0.010714176499999999	-0.0166981998	0.0537565548	0.0969786571	0.0470787005	0.0702963249	-0.10305450320000001	0.0998697745	-0.026005619700000003	-0.0329780893	0.0489960602	0.1170921001	0.079241278	0.1471982941	0.20170751690000002	0.0039791119	-0.0041131453	0.09828734789999999	0.001975168	-0.0708395043	0.1234713343	-0.0282596088	0.0341790847	0.0496546703	0.0108857354	0.059358189299999996	-0.07663720339999999	-0.0110443423	-0.0067263393	0.1969513259	-0.0043091799	0.09819238599999999	-0.0430209728	-0.0577748375	0.0620366086	0.065613643	0.1207205288	0.11775003070000001	0.11285322490000001	-0.0215455	0.0033059000000000005	1.0928974810000003e-05	0.0004642085702500001	0.025697300000000003	0.002968000000000002	0.0006603512272900003	8.80902400000001e-06	0.0590288	0.0247551	0.00348439922944	0.0006128149760100001	-0.00125154	0.0004113400000000001	1.6920059560000004e-07	1.5663523716e-06	0.000812357	0.0	0.0	6.59923895449e-07	-0.000460246	-5.037199999999997e-05	2.11826380516e-07	2.537338383999997e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31642.650390625	16.87109375	1001257323.7433203	284.63380432128906	18966.966796875	7.224609375	359745829.4737587	52.19498062133789	19767.224609375	10.056640625	390743168.7574806	101.1360206604004	1.337646	24.8437	0.05052575000000002	0.0051770435	0.11374723839999999	-0.0161155773	-0.0720367851	-0.0750903674	-0.098007643	-0.0251928003	-0.086490653	-0.2217932789	0.1417821614	0.0039261706	0.1172611185	-0.0272132006	-0.0338975794	0.0021791561	0.0480098308	0.026496399	0.12064774710000001	0.0669418996	0.1207982334	-0.00038221230000000004	-0.0391971126	-0.07826037059999999	0.0663182891	-0.1062782634	0.0662452632	0.20577243	0.112048626	-0.005802738199999999	0.0292054817	-0.1248766492	0.12340262	0.081635462	-0.0747865459	-0.0322205443	-0.1504640165	0.0679283856	0.12034236109999999	0.0441399036	0.07992688790000001	0.0663859039	-0.08637721609999999	-0.0818578852	-0.0685018843	-0.09209069519999999	0.0931683182	-0.056146774	-0.1277102719	-0.0263848086	0.0258912814	0.18197921530000002	0.2102685055	-0.031932246	0.0988614532	0.1121204683	0.0352144818	0.2212535097	0.018979337199999998	-0.0126026725	0.12430663789999999	0.0803267431	0.1797756919	-0.0088556168	0.049218163499999995	-0.0098023068	0.026459452999999997	-0.1710560688	-0.0045815514	0.17298037239999994	0.0519913334	-0.0227276097	0.032677671299999995	0.1033461362	0.072283989	-0.003279044	0.1661338762	-0.0537579495	0.051387324299999995	-0.0012682826	-0.0402193922	0.0366774277	-0.0978565031	-0.0103583289	0.0748507224	0.0872380528	0.1012547736	-0.027200406099999998	0.1429772485	0.019727368500000002	-0.0395911456	-0.0695843548	-0.021803213	-0.19396461399999998	-0.018410263	-0.0472974251	-0.0048846371	0.0165253405	0.120326335	0.1161887065	0.1093977275	-0.0217998	-0.0002542999999999955	6.466848999999771e-08	0.00047523128003999993	0.0227516	-0.0029457000000000025	0.00051763530256	8.677148490000015e-06	0.0549506	-0.004078200000000004	0.00301956844036	1.6631715240000033e-05	-0.0007632859999999997	0.0004882540000000002	2.3839196851600021e-07	5.826055177959996e-07	0.0005597040000000001	-0.00025265299999999993	6.383353840899995e-08	3.1326856761600015e-07	-0.00058429	-0.00012404400000000002	3.413948041e-07	1.5386913936000003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31821.64453125	178.994140625	1012617060.673233	32038.902378082275	18981.67578125	14.708984375	360304015.4644928	216.35422134399414	19809.3671875	42.142578125	392411028.36920166	1775.9968910217285	1.350092	25.074858	0.07307572000000001	0.0945461193	-0.1775396455	0.018859776	0.1022135043	-0.0240883753	0.11798626599999999	-0.09574499939999999	0.0063954592	-0.0844467898	-0.0488307379	-0.0628236124	0.23733553149999997	0.0245524166	0.1926830859	-0.0790228034	-0.0471991765	0.0336951275	0.1676672881	0.0559897281	0.038508696	0.0709588553	-0.0411106442	-0.0816381551	0.0251846064	-0.08546016099999999	0.0093491339	-0.128812197	0.0411346638	0.0623260556	-0.14621194070000001	0.1268645666	0.048189376799999996	0.04277659	0.032110892599999996	0.0557342673	-0.0465353118	-0.0407308402	-0.0691850688	0.134834861	0.0627850631	0.0247660686	-0.09847756199999999	0.0945087656	0.068546498	0.0154025698	0.028507774399999998	0.1452375643	0.1113709643	-0.0883532659	0.0207159705	0.12986184050000002	0.1568326736	0.021080444	-0.1145709005	0.061417193700000004	-0.1082492992	0.038301203799999996	0.041975867	-0.1541120466	0.0166318062	0.167621735	-0.0800965677	-0.10715144189999999	-0.0206807573	-0.07057952370000001	0.046479109500000004	-0.1577138366	0.1279390872	-0.0661665744	0.07438000780000001	0.0128864194	0.073879549	0.011113976499999999	-0.0791819909	0.0332621376	0.1265351166	0.1552802913	-0.0788316449	-0.039702921099999997	0.14253741539999998	-0.08760111400000001	-0.0187927532	0.10812622150000001	0.1399446291	0.0013446414999999999	-0.010941046299999998	-0.0950442608	0.12056076880000001	-0.0328161712	0.0545619455	-0.0440936995	-0.0179782479	0.0508633171	0.1287515472	-0.1469404172	-0.0523731433	0.0349970515	0.1198669825	0.1143757435	0.10540925529999999	-0.00977838	0.012021419999999998	0.00014451453881639996	9.56167154244e-05	0.0393032	0.016551599999999996	0.0015447415302399998	0.0002739554625599999	0.0442442	-0.010706399999999998	0.00195754923364	0.00011462700095999995	-0.000655949	0.00010733699999999978	1.1521231568999953e-08	4.3026909060099993e-07	0.00039933	-0.00016037400000000007	2.571981987600002e-08	1.594644489e-07	-0.000176075	0.000408215	3.1002405625000004e-08	1.66639486225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31686.4296875	-135.21484375	1004029826.3408812	18283.053970336918	18999.87109375	18.1953125	360995101.5791168	331.06939697265625	19767.818359375	-41.548828125	390766642.6892433	1726.305118560791	1.316318	24.447586	0.0906835607	0.17077642710000002	-0.0283512015	0.0630757796	0.1995086623	-0.025098911800000002	-0.1554234222	-0.0823868037	0.0413729948	-0.0984694333	0.0124547187	0.1447441427	0.1319321164	0.0182165824	0.1137467817	0.1577245401	0.1102184981	0.0385991496	-0.094356781	0.0791827674	0.1295428317	0.1167101232	-0.0621589409	0.10818074529999999	0.0374066039	-0.1458500891	-0.0654863767	-0.0237099605	-0.1352771916	-0.029000363900000006	-0.0362596772	0.027180139300000003	0.09860545529999999	-0.0032002686	-0.1615305734	0.1579802875	-0.0547833795	-0.10227363800000001	-0.24855680730000002	0.0272012269	0.0181552538	-0.0355681341	0.2110465922	-0.12434091580000001	0.0200969886	0.062261288899999996	-0.07547969019999999	0.1715463977	-0.0634708749	-0.08937224029999999	-0.047008795	0.04809879809999999	-0.0011545892	0.2105633297	0.0238723477	0.1487756363	-0.04834371690000002	-0.0246307073	-0.062252682300000015	-0.0611938371	0.2095932482	0.030683793100000002	-0.0924550497	0.0850472151	-0.0830366817	-0.026349042000000003	-0.0448591803	-0.09562223550000001	-0.1678904577	-0.002285907	0.2024973817	-0.0545691748	-0.0076374334	-0.0758000695	0.0146996376	0.12335419310000001	0.017317861299999997	-0.2022756132	-0.0041509597999999995	-0.047341492199999995	0.031750334	0.1918027372	0.0269138198	0.116804172	0.0459472222	-0.107329712	0.19234141649999997	-0.1119053375	-0.15626442710000002	-0.0678171402	-0.0065397327	-0.0016023143	0.0740581406	0.0409879728	0.0447152076	0.0219682375	-0.0699515488	0.016848539	0.11934271980000001	0.112315068	0.1009072399	8.80607e-05	0.0098664407	9.734665208661647e-05	7.75468688449e-09	0.00164048	-0.03766272	2.6911746304e-06	0.0014184804777983998	0.0684187	0.0241745	0.00468111850969	0.00058440645025	-0.000407523	0.00024842599999999994	6.171547747599998e-08	1.6607499552900002e-07	0.00033957	-5.976000000000001e-05	3.571257600000001e-09	1.1530778489999998e-07	-0.000247487	-7.1412e-05	6.1249815169e-08	5.0996737439999995e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31562.923828125	-123.505859375	996218160.5800207	15253.697299957275	19003.041015625	3.169921875	361115567.841526	10.048404693603516	19762.59375	-5.224609375	390560111.7275391	27.29654312133789	1.389457	25.805975	0.0913046807	-0.0234078315	0.09825910689999999	0.0532622929	-0.0376739848	-0.0049753557	-0.0868692724	0.0758904606	0.13088589039999998	-0.08827234310000001	0.0786632384	0.027384108799999998	-0.0747352021	-0.0214605825	0.0705937099	0.014881945	-0.0320742092	-0.009112756999999999	0.1348919589	0.021754455099999997	-0.0040886231	0.0766163897	0.0480995404	-0.0961326386	-0.1568512736	0.026222520299999996	-0.028118976099999998	-0.0336025437	-0.19139255579999997	-0.052684094699999996	0.0166853564	0.0501307666	-0.0095210311	0.0301120556	0.0901039793	0.06656418900000001	-0.0808118326	0.0506541109	0.09363922	-0.0589614096	-0.0084756596	0.0577850812	0.1142177643	-0.2397152723	-0.1921910365	-0.0248447644	-0.0831279536	-0.0785508991	-0.12694507630000001	-0.0616589269	-0.1583900433	0.06438075530000001	-0.046543923	-0.0065594715000000005	0.0366990223	-0.0375236936	0.0540212111	0.0014364069	-0.1695703341	0.0286800103	0.0956581126	0.011786651	0.032488789500000004	-0.0959872378	0.0435172722	-0.0118436699	-0.0230340594	-0.1595057574	0.0009932964	-0.1027364415	0.0929169342	0.1035169401	-0.1441637922	-0.006771524399999999	-0.0867365288	-0.020085668600000002	0.045990701200000005	-0.0274394426	0.0531648766	-0.1128937413	0.0095880187	0.11323778599999999	-0.0185349177	0.0476726867	0.0932848541	0.0882497229	-0.051626192300000005	0.2041695778	-0.19174086210000002	-0.0146402644	-0.0386535413	0.0897573958	0.08633705970000001	0.08303357900000001	-0.1363930674	-0.035830356699999996	0.0592933592	0.0838948277	0.11875383099999999	0.1100111431	0.0959136145	-0.00356985	-0.0036579107	1.3380310689174487e-05	1.27438290225e-05	-0.0255191	-0.02715958	0.0006512244648099997	0.0007376427857763997	0.0309735	-0.0374452	0.00095935770225	0.0014021430030400001	-0.000639991	-0.000232468	5.4041371024e-08	4.09588480081e-07	0.000339571	1.0000000000157452e-09	1.0000000000314906e-18	1.1530846404100001e-07	-1.91162e-05	0.0002283708	3.6542910243999987e-10	5.2153222292640005e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
