csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15
30276.314453125	n/a	916655216.8645056	n/a	20776.171875	n/a	n/a	431649317.779541	20464.501953125	n/a	418795840.18945694	n/a	n/a	n/a	n/a	-0.0253578221	-0.13210854460000002	-0.0738407241	-0.0552213723	0.1215884542	-0.2152980454	-0.1960045659	0.0728312071	-0.0765876399	0.1335170162	-0.143167451	0.1465454602	-0.36503903649999997	0.022880397400000002	-0.0089754326	0.0997861096	-0.0846147225	0.0260386092	-0.0474238832	0.0608095017	-0.0222813491	0.1392274258	-0.04480732019999999	0.12016224140000001	-0.0087050625	0.044696043600000006	-0.0349141148	0.080020609	0.029961342999999998	-0.139817841	0.0687167098	0.0511433858	0.09773316480000001	-0.0665929875	-0.1791865128	0.0649560872	0.1306507725	-0.0244144917	-0.14285777730000002	0.004333007	0.0280652539	0.1925446579	-0.0447224821	-0.0241908448	-0.064678065	-0.0756240875	0.022522630800000002	0.11229011650000001	-0.0279363424	-0.145667815	0.0459898214	-0.2855827232	0.029511819900000007	-0.1363276242	0.3632679115	-0.047792728099999994	0.0547414533	-0.0638263917	0.2221269294	-0.10733414470000001	-0.022587455899999997	0.09237486689999999	-0.126478264	0.1230002917	-0.1744349154	0.2870711868	-0.002016119	0.0412151723	-0.0116313981	0.0870374107	-0.031183587599999996	0.0151374724	-0.1268321972	0.0238704311	-0.0020908592	0.06613649099999999	-0.0954709375	0.09273807390000001	-0.1294277016	0.11182325060000001	-0.0329937235	-0.053549470999999994	0.0640377364	-0.0107444484	-0.0485205009	-0.0473866066	0.35272173659999995	-0.0033831944	-0.0697183408	0.0947206818	0.0338751031	0.0099113731	0.0927517793	-0.08744216140000001	-0.0660543829	0.1022046653	0.09649496689999999	-0.0808301696	-0.11552692	-0.0410282427	-0.0035973628999999997	0.033242124399999996	0.12419340050000001	0.1217078847	0.1216831682	0.1216419777	-0.0920978	n/a	n/a	0.008482004764840002	-0.0746431	n/a	0.005571592377610001	n/a	-0.221288	n/a	0.048968378943999996	n/a	-0.00231205	n/a	n/a	5.3455752025e-06	0.00239294	n/a	n/a	5.7261618436e-06	-0.00414631	n/a	n/a	1.71918866161e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30100.4921875	-175.822265625	906039629.9297484	30913.469089508057	20748.154296875	-28.017578125	784.9846839904785	430485906.7269325	20428.369140625	-36.1328125	417318265.7456398	1305.5801391601562	1.244993	21.30451	0.20516940000000009	0.0340417962	0.066622972	0.0228791878	0.0942598713	0.0315480345	-0.1723570026	0.014428044099999999	-0.10599124050000001	0.0143931251	0.0222355302	-0.19218559079999997	0.0402402768	-0.0737242386	0.0631169279	0.061541328	-0.10254597369999999	-0.06422928879999999	-0.24999907489999998	-0.0376759569	-0.0504331369	-0.1282300364	-0.0442949257	0.11825391689999999	0.11321589929999999	-0.0663977924	-0.1772696465	0.1292444851	-0.0596188774	0.0303572969	0.022750915400000002	0.0535557357	0.011146387399999999	0.0043282327	0.146260639	-0.0292525873	-0.11650759289999996	-0.0188269669	0.0379194009	0.0514466691	0.0073038039	-0.0128549009	0.0867777352	0.083879444	0.0931556189	0.022374469900000003	0.05957863820000001	-0.10313142900000001	0.0779461287	0.027626619300000002	0.0451596122	0.0166132721	-0.1506198789	-0.1221243598	-0.1163151283	0.1014413377	-0.2076419816	-0.07849485269999999	-0.024657286299999998	0.1543756282	0.0341012858	-0.10793809310000001	0.08061406089999999	0.0502138046	0.14900432060000002	-0.12157417640000001	0.0404192775	-0.0847074118	0.0499825784	-0.044245750800000004	-0.13103462119999998	-0.0475140221	-0.09358760320000001	0.12797428630000002	-0.0767995235	0.0053946454	0.051463725700000004	-0.1306501925	0.09179755630000001	0.024752886	-0.10985803529999999	0.12202831130000001	-0.0474365432	0.04801063059999999	0.0513114194	-0.0676356191	0.10479868789999999	-0.0367577272	0.09127312	0.0239628154	-0.11118453460000001	0.0048175935999999996	0.1220123431	-0.023941292200000002	-0.1343597434	0.0470535621	0.0877679659	-0.1119876368	0.051610253200000004	-0.008727142	-0.15001447269999998	-0.0794714592	-0.0939891598	-0.0703510875	0.1216419777	0.12141962949999999	0.12104935019999999	-0.0940761	-0.0019783000000000023	3.913670890000008e-06	0.008850312591210002	-0.0127155	0.06192760000000001	0.00016168394025	0.0038350276417600006	-0.195369	0.025919	0.038169046161	0.0006717945609999999	-0.00113447	0.00117758	1.3866946563999998e-06	1.2870221809000002e-06	0.00205691	-0.0003360300000000002	1.1291616090000012e-07	4.2308787481e-06	-0.00335303	0.0007932800000000004	6.292931584000006e-07	1.12428101809e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30099.337890625	-1.154296875	905970141.4540137	1.3324012756347656	20737.05078125	-11.103515625	123.28805923461914	430025275.1041413	20430.529296875	2.16015625	417406527.3504677	4.666275024414063	1.236351	21.156635	0.05136690000000002	0.0280176058	-0.0033087329	0.1474142606	-0.044075547	-0.0243808248	-0.23273878609999998	0.0336562632	-0.0727168418	-0.0199817601	0.0899983695	0.021409991200000002	0.1268359659	-0.0005567526	-0.005129504799999999	0.0848327533	0.1172359506	-0.075974396	0.0701017097	-0.057469242000000004	-0.06559903660000001	-0.0700537078	0.0017203984	0.0016468885	-0.1761734706	0.038524733	-0.0714500483	-0.0003184125	-0.042479541600000004	0.0327140291	-0.1713299617	0.014300134099999999	-0.00675287	0.0618844266	0.0608942945	-0.0985957128	0.0395912859	-0.047776451	0.0683635855	-0.0076651326	-0.0353684937	0.0746609955	-0.0508784648	0.1117116489	-0.0671265071	-0.1290933457	0.1704691475	0.1141784676	-0.0538104075	0.0264316123	0.0400688172	-0.1251303531	-0.0769564809	-0.056856494	-0.2029428393	0.050982719	-0.0215538368	0.0552119792	-0.0118398919	0.1841950568	0.0775316568	-0.1144637874	0.0789612208	-0.0357697863	-0.014079353300000003	-0.0664680875	0.00035224480000000004	-0.0052233424	0.0888569023	-0.045638795700000005	-0.007733838499999999	0.1349507431	0.0160514809	0.10057226529999999	0.0051052371	-0.0982072972	-0.0970025992	-0.0129479251	0.22088908699999998	-0.0672727413	0.038412982799999995	-0.0876924082	-0.0179016543	0.024405986299999998	0.0345790372	-0.0307930662	-0.10294856529999999	-0.0049039151000000005	-0.063599701	-0.0459340099	0.0147301173	0.0714739713	-0.07002135799999999	0.0697018851	-0.016317466399999998	0.1266428537	0.0122894344	-0.0161065378	-0.0367058472	0.015690645700000002	0.0732374403	0.12005413220000001	-0.0617367195	0.1604282387	0.1215101995	0.120893123	0.1198669825	-0.08842639999999999	0.005649700000000021	3.1919110090000244e-05	0.007819228216959998	-0.0417477	-0.0290322	0.0017428704552899998	0.0008428686368400001	-0.204043	-0.008673999999999987	0.041633545849	7.523827599999978e-05	-0.00113447	0.0	0.0	1.2870221809000002e-06	0.00205691	0.0	0.0	4.2308787481e-06	-0.00319281	0.00016021999999999998	2.5670448399999998e-08	1.01940356961e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30284.5	185.162109375	917150940.25	34285.00674819946	20745.3828125	8.33203125	69.42274475097656	430370908.03717035	20472.203125	41.673828125	419111100.79125977	1736.707950592041	1.117802	19.127996	0.1048127	-0.0932310816	-0.1020668764	0.0663756821	-0.043836819000000006	-0.0243212721	-0.17206950769999999	-0.050053071100000006	0.0440082132	-0.056327652699999994	0.0007482960000000001	0.0699654433	0.2759976165	0.0409538157	-0.0695653879	-0.083464158	-0.09191440449999999	0.06841527929999999	-0.0086465228	0.0867230909	-0.0829412745	0.0718302263	-0.07739375450000001	-0.07595642799999999	0.0160415413	-0.0205330884	0.0242724063	0.0247517774	-0.1401217437	0.050742649400000006	0.16577734859999999	0.0256890363	-0.0255799916	0.0535568882	0.16952762710000002	0.0016423431	0.0539003312	-0.009396770799999999	0.050527566100000004	0.1461064852	-0.11908769300000001	0.0482799004	0.0610017618	-0.028530770499999997	-0.0317297821	-0.0033511571	-0.0548299709	0.0265741044	0.0145940753	-0.09026714029999999	-0.06392185780000001	-0.06586158980000001	-0.1923476693	0.10564445189999999	-0.1149567295	-0.0350591329	0.1200665668	0.0352124926	0.0193392158	0.1779938285	0.0185062755	0.018362504499999998	0.0726033005	-0.17833424609999998	-0.08675087179999999	-0.2511342048	0.0143233206	0.0027206521	0.0262168123	-0.1079172476	-0.0054363427	0.060633615999999994	-0.0099492464	0.0526160693	-0.005469814599999999	-0.0718502758	-0.0688328792	0.1661864393	-0.0190226582	0.0589911427	-0.2046935868	0.049695658200000006	0.174766618	0.0606836167	0.0223127012	0.0745688633	-0.0120650164	0.0569678957	0.1360229322	0.1663563354	-0.11174167730000001	0.0074692590000000015	0.026612034500000003	-0.023285143199999997	0.00435062	-0.0227870727	-0.0661479243	-0.014697140400000001	-0.034418668900000005	0.10472839699999999	-0.0102768853	-0.0570482296	-0.0770945654	-0.0602641335	0.1213126213	0.12010478890000001	0.1181006348	-0.07403539999999999	0.014391	0.000207100881	0.0054812404531599974	-0.0921424	-0.050394699999999994	0.00849022187776	0.00253962578809	-0.216403	-0.01236000000000001	0.046830258409000014	0.00015276960000000023	-0.0008264099999999998	0.0003080600000000003	9.490096360000019e-08	6.829534880999997e-07	0.00205691	0.0	0.0	4.2308787481e-06	-0.00294753	0.0002452800000000001	6.016227840000003e-08	8.687933100899997e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30334.859375	50.359375	920203693.3010254	2536.066650390625	20777.00390625	31.62109375	999.8935699462892	431683891.32032776	20518.498046875	46.294921875	421008762.0996132	2143.219791412353	1.280414	21.910654	0.05291465000000002	0.1040869552	-0.046954670899999995	0.0132203805	-0.2068890384	0.09683712230000001	-0.1305545133	-0.0192031628	0.0241320288	0.0441113508	0.0478293685	-0.1100304233	0.1217824797	-0.037842025	-0.052461361399999996	-0.043253790199999996	-0.019140706	0.0041118909	-0.0253867788	-0.0558280417	0.0721721643	0.0192597903	-0.0037940604	-0.0740749482	0.19560555149999997	-0.0696106037	0.0702812217	0.1508601561	0.0752720738	-0.08294075969999999	0.11757692199999999	-0.0675749019	0.0467513209	-0.03592817	0.12787056119999998	0.17790567989999995	0.048674671100000004	-0.06351908469999999	0.0093045124	-0.1015658973	-0.0582160415	-0.0399523071	-0.1099817811	0.0007182947	0.0669100534	0.0024263714000000002	0.0469873409	0.0223880719	0.0268161968	0.08661215480000001	-0.0406615944	0.0079426894	-0.2590311708	-0.0768082644	0.0257220705	-0.0651196948	-0.0372798067	0.2169732354	-0.1382232217	0.122299547	-0.0231077664	-0.027914544500000003	-0.061850884400000014	-0.0349588714	0.1013337014	-0.127780255	0.0648661569	0.028875274	-0.0350045184	0.028004062200000002	0.026597129700000003	0.0155769538	-0.1234314142	-0.0739831417	-0.011970422	-0.028175452200000006	-0.027049376200000003	-0.01157181	-0.1375491301	-0.068714078	-0.1512309151	0.1454269946	-0.0196995786	-0.0616518752	0.0764266816	-0.0024493443	-0.0581444028	-0.25560744809999997	-0.1266130584	0.08354033450000001	-0.06610557759999999	0.0694577304	0.0064907001	0.014906788700000001	0.10575356359999999	-0.037606478	0.0058529974	-0.1313880305	0.0860833591	0.1147926299	0.0136470169	-0.1765187839	0.016963623100000002	-0.0092857626	0.12104935019999999	0.11905633460000001	0.11575891279999999	-0.0667937	0.007241699999999991	5.2442218889999845e-05	0.004461398359689999	-0.0921711	-2.8700000000006495e-05	0.008495511675210001	8.23690000000373e-10	-0.231251	-0.014847999999999998	0.053477025000999996	0.000220463104	-0.000696925	0.0001294849999999997	1.6766365224999926e-08	4.85704455625e-07	0.00163048	-0.00042643	1.818425449e-07	2.6584650304e-06	-0.00300754	-6.00100000000001e-05	3.601200100000012e-09	9.0452968516e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30249.740234375	-85.119140625	915046784.2471657	7245.268100738525	20772.341796875	-4.662109375	21.73526382446289	431490183.72620016	20451.69921875	-66.798828125	418272000.93421936	4462.083438873291	1.3496260000000002	23.095005	0.08261735000000002	0.045941215300000005	-0.0956962948	0.1703070835	-0.06679734179999999	0.1105594191	-0.0862018084	-0.037622243300000004	-0.103382561	-0.0762084629	-0.0714016791	0.0895675119	0.038222862	-0.0560987655	-0.1387531409	0.080882896	0.0969093918	-0.1235131663	-0.0556006518	0.0484237808	-0.0459132397	0.1139959084	-0.034245585099999996	-0.06033880780000001	0.0728901105	0.0279479092	0.15231726880000002	-0.1434782167	-0.024206549100000002	-0.0839372832	-0.0574138092	-0.0373247828	-0.1148943318	-0.11078640710000001	-0.030596082799999997	-0.006858879599999999	-0.0532316284	-0.20086747559999998	-0.0827177042	-0.0205469062	0.073596951	-0.0862226161	-0.1308165912	-0.0644509239	0.0195725105	-0.0151631651	0.080972386	0.0675491857	-0.1368435251	0.0419275909	-0.0740791408	-0.1873417991	0.0095609646	-0.1302252009	-0.0032177899	0.023692796699999998	-0.08699128689999999	0.060580899699999996	-0.1287659984	0.09154151279999999	-0.0313120508	0.0190728532	0.1310614024	0.0991565453	-0.09300704359999999	-0.0258166547	0.041916502599999995	0.0688717328	0.1034014273	-0.15508482710000002	-0.0985974419	0.1781221236	0.0171267731	-0.0833956665	0.1011359356	-0.0151985481	0.0108314122	0.012732378	-0.0769885828	0.0661149481	0.2151750616	0.0700930334	0.0040641962	-0.142295644	-0.0243317587	0.0360489573	0.0067564555	-0.2073655504	-0.1385317402	0.0175211992	0.188608095	-0.1331046428	-0.0313628394	-0.0247748406	0.16070208689999999	-0.03617267	-0.0786488881	-0.0143461826	0.0105747919	-0.0845168843	0.12050930380000001	-0.0204301546	0.0313129221	0.039736893100000004	0.1207205288	0.11775003070000001	0.11285322490000001	-0.0594266	0.007367100000000001	5.4274162410000015e-05	0.00353152078756	-0.0856302	0.006540900000000002	0.007332531152040002	4.278337281000003e-05	-0.212048	0.019203	0.044964354304	0.000368755209	-0.000520188	0.00017673700000000005	3.1235967169000016e-08	2.70595555344e-07	0.00194238	0.0003119000000000001	9.728161000000008e-08	3.7728400644e-06	-0.00250605	0.0005014899999999998	2.5149222009999985e-07	6.2802866025e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30287.236328125	37.49609375	917316684.3956947	1405.957046508789	20762.115234375	-10.2265625	104.58258056640624	431065429.00546646	20467.2109375	15.51171875	418906723.5601196	240.6134185791016	1.378396	23.587336	0.12681150000000002	0.0199728516	0.0033678783	-0.0862494513	0.014811091	0.0720678951	-0.1269995826	-0.1291507276	-0.0386209411	0.0261728103	-0.0163456531	-0.08493494310000001	0.00035209309999999997	-0.0276176327	0.0710673759	-0.1209326938	-0.16401991789999998	0.0552395337	0.0184145847	0.1143667426	0.0680116918	0.0584318682	0.0793868717	0.1778237965	-0.08269063980000001	-0.0489708432	0.0860701358	-0.1109221911	-0.1313552076	-0.12320393240000001	-0.0597064268	0.0126402672	-0.0272025932	0.0196034008	-0.0363410604	0.0337950439	-0.035716131400000004	0.0662955739	-0.12916287699999998	0.0847595152	0.05940336230000001	0.0916605347	0.1073841698	0.0433557042	-0.0895856265	0.1140255481	-0.047368723099999996	0.0423543945	0.0051620659	0.0142046876	-0.0258254946	0.0797105468	-0.1405211084	-0.0218730325	0.0288692629	0.043459495300000005	-0.120905582	-0.0248857587	-0.047099545199999995	0.1635418095	-0.11848169019999999	0.043971309400000005	0.0102219406	0.0185895948	0.0510704763	-0.057242921900000014	0.038912544300000004	-0.0679894143	-0.0994167246	0.0065724093	-0.10401598529999999	-0.1197653511	0.0641644868	-0.086257259	-0.1158689461	0.06872730610000001	0.07496283	0.2073945304	0.0225243346	-0.053791393300000004	0.14374741859999998	0.0908674022	0.0726359746	-0.1960353775	-0.028852446400000002	-0.026423221299999997	0.0905417258	0.0375866314	0.0705844039	0.0031624474	-0.0322294335	-3.70212e-05	-0.0335694618	-0.09239352960000001	-0.1497928083	0.0433623625	-0.2223328429	0.0880596621	0.0049728726	-0.1146686453	-0.0141676199	0.019407382	0.0754117771	-0.0749135532	0.120326335	0.1161887065	0.1093977275	-0.05810750000000001	0.0013190999999999895	1.7400248099999734e-06	0.003376481556250001	-0.0238777	0.061752499999999995	0.0005701445572899999	0.00381337125625	-0.172835	0.039213000000000026	0.029871937225	0.001537659369000002	-0.00012376	0.00039642800000000005	1.57155159184e-07	1.53165376e-08	0.00197464	3.22600000000001e-05	1.0407076000000063e-09	3.8992031296000005e-06	-0.0024442	6.185000000000045e-05	3.825422500000056e-09	5.974113639999999e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30288.48046875	1.244140625	917392049.1058502	1.5478858947753906	20742.974609375	-19.140625	366.363525390625	430270995.64517593	20468.572265625	1.361328125	418962450.59311295	1.853214263916016	1.3211469999999998	22.607683	0.08146109999999998	-0.05525003	-0.0024168233	0.08968911980000001	0.0598443716	-0.04673905230000002	-0.13661257970000001	-0.0031687112	-0.1517682212	0.0106312852	-0.07197671139999999	0.0567691494	0.0746562806	0.113120842	-0.0066038273	0.0479742053	0.060576037199999995	-0.12853957189999998	0.0445949916	-0.054699547	-0.0365105955	0.11454295210000001	-0.0793106841	-0.1115250493	-0.1567114346	0.0790391206	-0.0654896867	0.17243745100000002	0.0684504191	-0.0714522996	-0.023309547599999998	-0.0504843552	0.0160053461	-0.1767905887	-0.0198668498	0.050511463	-0.1177118927	0.1126326275	0.018598271	-0.025512607799999996	0.08401467630000001	0.0681529532	-0.15948073710000002	0.0392402746	-0.058922822	0.1873959157	-0.010562044199999999	-0.0495918266	0.0413141448	-0.0672333896	0.023537030299999998	-0.0709614256	-0.1186625304	-0.0032798677000000004	0.0116661645	0.0284314264	-0.1273324051	-0.0574345954	0.0026227978000000003	0.1217621381	0.0016063842999999999	-0.033848685	0.0685404122	0.1098794687	-0.0862713199	-0.0060815114000000005	-0.16874307649999998	0.0003396746	0.0369159148	0.0033943208	-0.0457636143	0.1218683803	-0.020094748500000002	0.034316249900000005	0.0697249286	-0.0653536168	-0.18794313210000002	0.07275192030000001	0.0034000939	-0.1141721095	0.0945954465	-0.0071000377	-0.0695611437	0.094945948	0.1128041632	-0.0086249181	0.0219956526	-0.0800884714	0.032037260899999996	-0.1483641981	-0.0591818583	0.0119062482	-0.0061566088	0.0047158125	-0.06829849	-0.0981228098	-0.0039311617	-0.060401954699999996	0.07441621450000001	0.0817733504	0.0422267327	-0.0042089995	-0.1303526473	-0.2033435953	0.1198669825	0.1143757435	0.10540925529999999	-0.0576472	0.00046030000000001065	2.1187609000000984e-07	0.00332319966784	-0.0489168	-0.025039099999999998	0.0023928533222399998	0.0006269565288099999	-0.15946	0.013374999999999998	0.0254274916	0.00017889062499999996	0.000555404	0.0006791639999999999	4.61263738896e-07	3.0847360321599997e-07	0.00205344	7.879999999999996e-05	6.209439999999994e-09	4.2166158336000014e-06	-0.00235043	9.376999999999952e-05	8.792812899999912e-09	5.5245211849e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30258.787109375	-29.693359375	915594197.3304787	881.6955909729004	20724.51171875	-18.462890625	340.8783302307129	429505385.9806061	20454.439453125	-14.1328125	418384093.34155655	199.73638916015625	1.287787	22.03681	0.092533835	0.0334778746	0.0061622515	-0.0183743161	-0.09206504089999999	-0.0614028517	-0.001604762	0.0491615262	0.0365268606	-0.0047916871	0.0940500539	-0.09822011039999999	-0.1914774809	0.0613548045	0.1627582438	0.0753588601	0.0861643425	-0.0065603458	0.0300382574	-0.08160059900000001	-0.0258896927	-0.0454456966	0.0324737705	0.12589734130000002	-0.0360340025	0.1176829259	-0.0335212681	-0.05987333860000001	-0.1574522298	0.0199151716	-0.0498121675	0.0371965455	0.0583467516	-0.1198561605	0.050676041500000005	0.1159110208	0.1042282034	0.0332350672	-0.2072294617	-0.0157210847	-0.0211649289	-0.0751170634	-0.0192275442	-0.1432939068	0.0819400575	-0.1315149749	0.024962877999999997	-0.0996558469	-0.1445168139	0.0231117832	-0.033905204700000004	0.030756323999999998	0.0650199959	-0.09813640650000001	0.11593397820000001	0.1353110939	0.015895535500000002	0.09303711519999999	0.0875254794	0.0173048334	0.0793775778	-0.0201020711	-0.0470032476	0.0575528391	0.11238784519999999	0.1229386775	-0.0055767151	-0.19338660829999998	-0.0012463806	0.0905081866	0.0154007472	-0.0601780392	0.0225370663	0.0164767701	-0.12414375470000001	-0.0461975274	-0.024214195	-0.0989948392	0.0775847878	0.0938651907	0.0811388028	-0.0764137966	0.12334158220000001	-0.1040091482	0.08963494820000001	0.2122956854	-0.0690920782	-0.0425032241	0.0230429496	-0.061645589800000004	-0.0321875728	-0.0608636684	0.0379217837	0.0318170787	0.11986542859999999	-0.0067093205	0.2213668225	0.0314525131	-0.0913629838	0.016174378899999998	0.0927386652	-0.0697439116	0.11987861080000001	0.0423883459	0.11934271980000001	0.112315068	0.1009072399	-0.0493646	0.008282600000000001	6.860146276000001e-05	0.0024368637331599998	-0.022532	0.026384800000000003	0.000507691024	0.0006961576710400001	-0.12528700000000004	0.03417299999999995	0.01569683236900001	0.0011677939289999966	8.382530000000001e-05	-0.0004715787	2.2238647029369001e-07	7.026680920090002e-09	0.00205115	-2.290000000000278e-06	5.2441000000012725e-12	4.207216322499998e-06	-0.00235043	0.0	0.0	5.5245211849e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30137.74609375	-121.041015625	908283739.6113434	14650.927463531494	20728.931640625	4.419921875	19.53570938110352	429688606.96170425	20430.220703125	-24.21875	417393917.97839737	586.5478515625	1.350006	23.101513	0.08063378499999999	-0.1004201652	0.0023735119	0.0762965722	-0.0269881742	-0.1159590043	-0.09437724730000001	0.0410021758	-0.0198720699	-0.034759589300000004	-0.0714161432	0.1389510637	0.017206758500000002	0.1594804267	0.0748368353	-0.02200491	-0.1360046758	0.13669039789999998	-0.10559327	0.012878005500000001	0.0328610242	-0.029230303399999998	0.0020378759	0.1289487005	-0.0327599427	-0.073642165	0.17335790059999998	-0.0457210211	-0.0017697939	-0.1032763965	-0.040984968	0.0141886293	-0.1728706386	0.0319467444	0.0078460992	0.1227254761	0.0200347977	-0.1101073624	0.0160012751	0.019943934099999998	0.0506402108	-0.1452369812	-0.0811435292	0.0461258939	-0.0635858545	0.0696953387	-0.0695451085	0.060542630800000004	0.1195090109	-0.0879294787	0.038076072200000005	-0.0566511582	0.0377048107	0.045569135499999996	-0.075563385	-0.055721332900000003	-0.045307712400000005	0.054163016200000004	0.0952380188	0.09539889039999999	0.0827275027	0.0168157424	0.050703274900000005	-0.041544489500000004	-0.1421606588	0.0047148556	-0.1170269874	-0.0316790152	-0.0383409093	0.0051844643	-0.0270405886	-0.0852941057	-0.0610132168	0.050694330499999996	-0.15923697439999998	0.08425095490000001	0.0663738176	0.024108602200000002	-0.1444754833	0.0163419475	0.06273710490000001	-0.0743924314	-0.1073895369	-0.128321715	-0.1652255434	-0.0913667111	0.05942232610000001	0.0106938396	0.0044151339	-0.0512253018	0.007394338	-0.15316688550000002	-0.0681406136	-0.053844850199999995	0.032012459	0.0649970834	-0.1521755178	0.0310730799	0.06929813580000001	-0.0512300169	-0.1142635279	0.103061031	0.018505708899999997	-0.06250734549999999	0.11875383099999999	0.1100111431	0.0959136145	-0.0536928	-0.004328200000000004	1.873331524000004e-05	0.0028829167718400005	-0.0225834	-5.1400000000000064e-05	0.00051000995556	2.6419600000000056e-09	-0.154823	-0.02953599999999995	0.023970161329	0.0008723752959999972	0.0005568190000000001	0.0004729937	2.2372304023969e-07	3.100473987610001e-07	0.0018042	-0.0002469499999999997	6.098430249999985e-08	3.2551376400000006e-06	-0.00213601	0.00021442000000000032	4.597593640000014e-08	4.562538720099999e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
