onset	duration	trial_type	img_gender	word_gender	response_time	response_hand	response_accuracy
1.018	0.5	incongruent	male	female	n/a	n/a	miss
5.5345	0.5	congruent	male	male	0.4563	left	correct
10.0511	0.5	congruent	female	female	0.5475	right	correct
16.5676	0.5	congruent	female	female	0.5548	right	correct
21.5841	0.5	incongruent	male	female	0.7381	left	correct
26.1007	0.5	incongruent	female	male	0.4304	right	correct
30.6172	0.5	incongruent	male	female	0.6738	left	correct
35.6338	0.5	congruent	female	female	0.514	right	correct
41.1503	0.5	congruent	female	female	0.5783	right	correct
45.6668	0.5	congruent	male	male	0.5426	left	correct
50.1834	0.5	incongruent	male	female	0.5629	left	correct
56.6999	0.5	incongruent	male	female	0.5082	left	correct
61.2164	0.5	incongruent	female	male	0.8765	left	incorrect
66.733	0.5	congruent	female	female	0.6158	right	correct
71.7495	0.5	incongruent	male	female	0.5591	left	correct
76.266	0.5	congruent	male	male	0.5005	left	correct
80.7826	0.5	congruent	female	female	0.5177	right	correct
85.7991	0.5	incongruent	female	male	0.6961	right	correct
91.3157	0.5	incongruent	female	male	0.7632	right	correct
96.3322	0.5	incongruent	female	male	0.6056	right	correct
101.8487	0.5	incongruent	female	male	1.1089	right	correct
106.3653	0.5	congruent	female	female	0.6022	right	correct
110.8818	0.5	congruent	male	male	0.5366	left	correct
116.3983	0.5	incongruent	female	male	0.9089	right	correct
121.4149	0.5	incongruent	male	female	0.6241	left	correct
126.9314	0.5	incongruent	female	male	0.6834	right	correct
131.4479	0.5	incongruent	male	female	0.4978	left	correct
135.9645	0.5	incongruent	male	female	0.649	left	correct
140.481	0.5	congruent	male	male	0.5634	left	correct
146.4976	0.5	incongruent	male	female	0.7316	left	correct
151.5141	0.5	incongruent	male	female	1.2559	left	correct
156.5306	0.5	congruent	female	female	0.6223	right	correct
163.0471	0.5	congruent	male	male	0.4976	left	correct
167.5637	0.5	incongruent	male	female	0.7408	left	correct
172.0802	0.5	congruent	female	female	0.4632	right	correct
177.0968	0.5	incongruent	male	female	0.5144	left	correct
181.6133	0.5	congruent	male	male	0.4557	left	correct
187.6298	0.5	incongruent	male	female	0.657	left	correct
192.6464	0.5	congruent	male	male	0.5633	left	correct
197.1629	0.5	incongruent	female	male	0.7747	right	correct
201.6795	0.5	congruent	female	female	0.5169	right	correct
206.196	0.5	congruent	female	female	0.5113	right	correct
210.7126	0.5	congruent	male	male	0.7175	left	correct
215.2291	0.5	congruent	female	female	0.4999	right	correct
219.7457	0.5	congruent	female	female	0.4261	right	correct
224.2622	0.5	congruent	male	male	0.5005	left	correct
228.7788	0.5	incongruent	female	male	1.0517	right	correct
233.7953	0.5	congruent	male	male	0.535	left	correct
239.8118	0.5	congruent	male	male	0.6313	left	correct
244.8283	0.5	congruent	male	male	0.4927	left	correct
251.3448	0.5	incongruent	male	female	0.7120000000000001	left	correct
256.8614	0.5	congruent	female	female	0.6002	right	correct
262.3779	0.5	congruent	male	male	0.4305	left	correct
266.8944	0.5	congruent	female	female	0.5469	right	correct
271.411	0.5	congruent	male	male	0.5162	left	correct
275.9275	0.5	incongruent	female	male	0.6505	right	correct
280.9441	0.5	incongruent	female	male	0.9737	right	correct
285.4606	0.5	incongruent	female	male	0.5851	right	correct
289.9772	0.5	congruent	male	male	0.6533	left	correct
294.4937	0.5	incongruent	male	female	0.3247	right	incorrect
299.0103	0.5	congruent	male	male	0.536	left	correct
304.0268	0.5	incongruent	female	male	0.7923	right	correct
308.5434	0.5	congruent	male	male	0.4526	left	correct
313.0599	0.5	incongruent	female	male	0.6299	right	correct
318.0764	0.5	incongruent	female	male	0.7273	right	correct
322.593	0.5	congruent	female	female	0.5715	right	correct
329.1095	0.5	incongruent	female	male	1.5537	right	correct
335.626	0.5	congruent	female	female	0.612	right	correct
340.6425	0.5	incongruent	male	female	0.6274	left	correct
345.1591	0.5	congruent	female	female	0.4617	left	incorrect
350.6756	0.5	incongruent	male	female	0.75	left	correct
355.6921	0.5	incongruent	male	female	0.9353	left	correct
361.7086	0.5	congruent	female	female	0.7126	right	correct
366.2252	0.5	congruent	male	male	0.6449	left	correct
371.2417	0.5	incongruent	male	female	0.7242	left	correct
375.7583	0.5	congruent	male	male	0.5975	left	correct
381.7748	0.5	congruent	male	male	0.6398	left	correct
386.2913	0.5	incongruent	female	male	0.7121	right	correct
390.8079	0.5	congruent	female	female	0.4664	right	correct
395.8244	0.5	congruent	male	male	0.5887	left	correct
400.841	0.5	incongruent	female	male	0.715	right	correct
405.3575	0.5	incongruent	female	male	0.7873	right	correct
410.874	0.5	incongruent	female	male	0.7246	right	correct
415.3906	0.5	congruent	female	female	0.5829	right	correct
421.4071	0.5	incongruent	male	female	0.6392	left	correct
426.4236	0.5	congruent	female	female	0.6115	right	correct
431.9402	0.5	incongruent	female	male	0.6858	right	correct
436.9567	0.5	congruent	male	male	0.5131	left	correct
441.4732	0.5	incongruent	female	male	0.6744	right	correct
445.9898	0.5	congruent	male	male	0.9017	left	correct
450.5063	0.5	incongruent	male	female	0.6411	left	correct
455.0229	0.5	incongruent	female	male	0.6043	right	correct
460.5394	0.5	congruent	female	female	0.7286	right	correct
465.5559	0.5	incongruent	male	female	0.6519	left	correct
470.5725	0.5	congruent	female	female	0.5802	right	correct
475.089	0.5	incongruent	male	female	1.1225	left	correct
