csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22
40449.78125	96.45703125	9303.958877563477	1636184803.1728516	23479.39453125	7.60546875	551281967.5540924	57.84315490722656	24974.716796875	27.31640625	623736479.0841103	746.1860504150391	0.716134	17.952494	0.031777580000000014	-0.0028725946000000002	0.0252591511	0.026161692900000002	-0.0263627689	0.0125794827	0.0178474822	0.0249722616	-0.07546164309999999	-0.053090564699999995	0.0754807889	-0.0320910419	0.057606952999999995	-0.0415037553	-0.0686683489	0.07220797820000001	0.0127634421	-0.0831930033	0.0903940768	-0.0361004556	-0.09173784880000001	-0.1015283935	0.13908214160000001	0.0116237802	0.0625096711	-0.0190332846	0.0119932896	-0.0051547596	0.0034738071000000002	-0.033800506	0.0397863864	0.026973089500000002	-0.028937347000000002	-0.0070201902	-0.020709378400000002	-0.0774090291	-0.09231396789999999	-0.0468250028	-0.0158498896	0.013729132199999999	0.021718446699999998	0.0820344324	0.0652004023	0.0014718317	0.0350867712	0.030700545	-0.0326447234	0.1029293053	-0.0158295351	-0.09588144960000004	-0.15246038720000002	0.1358642847	-0.022018237200000002	0.0612642237	-0.11165488679999999	-0.08970390539999999	0.0749602557	-0.0075392879	0.0858045533	0.0214124734	-0.052733374400000005	-0.10285821880000001	0.0274922	-0.0102902	0.0007558210608400001	0.00010588821604	0.00448508	2.2829999999999732e-05	5.212088999999876e-10	2.01159426064e-05	-0.103093	-1.8000000000004127e-05	3.2400000000014845e-10	0.010628166649	-0.000875645	-0.000282354	7.667541660249998e-07	7.972378131599997e-08	0.00040299	-0.00014657699999999995	1.624009401e-07	2.1484816928999986e-08	0.0008799269999999999	0.0	0.0	7.742715253289998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40358.15234375	-91.62890625	8395.856460571289	1628780460.6013336	23494.431640625	15.037109375	551988318.1160011	226.1146583557129	24975.2890625	0.572265625	623765063.7554321	0.3274879455566406	0.961527	24.104166	0.18926371	0.023682190699999998	0.0565710531	0.044157202699999995	-0.0335709927	0.01072355	0.0030511284000000003	0.020854241399999997	-0.0013591072	0.0296700056	0.015408129	-0.0268991044	-0.0961612818	-0.1030187984	-0.056911074400000004	0.0090574418	-0.0606216129	-0.0052658036	0.0323917084	0.0805970216	-0.0428893718	-0.016173827800000002	0.0626944926	-0.09408459300000001	-0.0390059557	-0.0044218988	0.0335221402	0.0158133336	-0.0313241805	-0.0520633618	0.0001855654	0.0408603062	-0.0310833235	0.015871236599999998	-0.024858758300000002	0.0014661548000000002	-0.0045283405	-0.020649169499999998	-0.0273835685	-0.1308515967	-0.0271913729	0.0063416539	-0.0063781783	0.0094115751	0.0138903316	0.0921856591	-0.083949525	-0.0560933241	0.0382097031	0.0276309742	-0.031115916	0.07147768809999999	-0.028163855499999998	-0.0030270102	-0.147860927	9.89264e-05	0.0307070862	0.07140308349999999	0.0844195428	0.017168754799999998	-0.05833073110000001	-0.1058053206	0.0274328	-5.940000000000459e-05	0.0007525585158399997	3.5283600000005447e-09	-0.00351443	-0.00799951	6.399216024009999e-05	1.23512182249e-05	-0.119618	-0.016524999999999998	0.00027307562499999995	0.014308465924	0.00158658	0.002462225	2.5172360964e-06	6.062551950625002e-06	0.00013601100000000004	-0.00026697900000000003	1.849899212100001e-08	7.127778644099999e-08	0.000315535	-0.0005643919999999999	3.1853832966399995e-07	9.9562336225e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40593.1875	235.03515625	55241.52467346192	1647806871.4101562	23494.09765625	-0.333984375	551972624.6814117	0.11154556274414062	25006.123046875	30.833984375	625306189.835453	950.734592437744	0.8779299999999999	22.008501000000006	0.18052522	0.0048448091	0.0366036561	0.039553379799999996	-0.023471096400000002	-0.0594433401	0.0372331802	0.05444029400000002	-0.11087081160000001	-0.07139738150000001	0.18808799629999998	0.0514760627	0.006546875600000001	0.0056366524	-0.034780942999999995	-0.0486258729	-0.0927259831	0.006735061800000001	0.1105088719	0.0458744004	0.088879264	0.0348345777	0.06593842400000001	-0.1224494732	0.0504181902	-0.0035876712	0.034709612	-0.021595474	-0.0330301701	-0.0169533723	0.0122331674	0.0386665632	-0.025406886099999998	-0.0533575326	-0.0062061035999999995	-0.1496803444	-0.1335125254	-0.1302831707	-0.026127199500000003	0.0362819628	0.024135082000000002	-0.0696791486	-0.034523928599999996	-0.0767329252	0.1298628806	-0.0227665502	-0.1080707044	-0.0806271957	0.0841171637	0.016981700000000002	-0.0906441147	-0.0227225752	0.0769257942	-0.0324773434	-0.0031633665	-0.0370122399	0.039211713100000004	0.1079724111	0.0830027857	0.0128992127	-0.0637307152	-0.1081160967	0.012597100000000005	-0.01483569999999999	0.00015868692841000014	0.0002200979944899997	-0.0744854	-0.07097097	0.0050368785827409	0.0055480748131599995	-0.103312	0.016306000000000015	0.0002658856360000005	0.010673369343999995	0.00020601	-0.00138057	4.24401201e-08	1.9059735249e-06	0.00013601100000000004	0.0	1.849899212100001e-08	0.0	0.00012785400000000005	-0.00018768099999999995	3.522415776099997e-08	1.6346645316000014e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40513.69921875	-79.48828125	6318.386856079102	1641359824.3873446	23486.435546875	-7.662109375	551612654.6975137	58.70792007446289	24992.65625	-13.466796875	624632866.4306642	181.35461807250977	0.8669319999999999	21.732801	0.153917365	-0.0316941543	0.0118190581	0.0260680917	-0.0062244612	0.0172730441	0.0286131382	0.030588516099999997	-0.0848988502	-0.0124615298	0.0569644965	-0.0491608882	0.0762894968	0.0347597267	0.06252571400000001	-0.0218385628	-0.0118426382	-0.0170866935	-0.0044071213	0.0651491501	0.09118985019999999	0.1135245134	-0.05329476440000002	0.0040141708	-0.021903677599999997	0.040601975	-0.0466089854	-0.0256407492	0.0190741132	-0.026468774700000003	0.046223111500000004	0.027528715099999997	-0.009563226	0.016589366499999997	-0.0100387262	-0.08396067130000001	-0.029839288199999998	-0.044176992699999994	-0.012976686000000001	0.0202739179	0.0462984439	-0.041695713100000004	0.086009869	-0.0046285826	0.0360978395	-0.0162895416	0.013492496000000001	-0.0202347268	0.0928194419	0.12116150699999999	0.0806516182	-0.0331295231	0.12964291890000001	-0.0420937167	0.0567696313	-0.0926608916	-0.1521872808	0.0792811146	0.0815548146	0.008610269	-0.0689150546	-0.10977664990000001	0.0273953	0.01479819999999999	0.0007505024620899997	0.00021898672323999974	0.0330439	0.10752930000000001	0.01156255035849	0.00109189932721	-0.103295	1.6999999999989246e-05	2.8899999999963437e-10	0.010669857024999998	-7.32583e-05	-0.0002792683	5.36677851889e-09	7.799078338488999e-08	-0.000138421	-0.000274432	1.9160373241e-08	7.531292262400003e-08	0.000205611	7.775699999999994e-05	6.046151048999991e-09	4.2275883320999997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40443.171875	-70.52734375	4974.106216430664	1635650151.310791	23510.580078125	24.14453125	552747375.6099281	582.9583892822267	24981.51953125	-11.13671875	624076318.0902253	124.02650451660156	0.787916	19.75198	0.17140886	-0.0117818503	0.028612856699999998	0.04257418650000002	-0.0217253194	-0.0024686952	0.0275176375	-0.0062447883	0.0213080342	0.0412890578	0.006901379	0.024655917599999997	0.067007238	0.0547811407	0.0960895623	-0.0147712884	0.0182185071	0.013367447	0.054561968499999995	0.0044059952	-0.0098313889	0.0280538046	-0.0257369149	0.0955189333	0.029887744700000007	-0.131767921	0.0210166246	-0.007960295899999999	0.0012920791	-0.0273492807	0.0024129578	0.0434264583	-0.0240348359	0.010626508799999998	0.0326883453	-0.008098695	0.0563994635	-0.023258062000000003	0.014380611100000001	0.0640766889	0.0102991965	-0.0599407042	0.0200062754	-0.011726581100000001	0.0661641296	-0.0567440918	0.048015958	0.0726112804	-0.0003898534	0.1273911915	-0.0033077206	-0.060135152000000004	-0.0962395469	-0.0475945274	-0.12220900720000001	-0.058972082	0.0519442821	0.0527459762	0.080076174	0.0043083746000000004	-0.0738662073	-0.11077699349999999	0.0206647	-0.006730599999999996	0.0004270298260900001	4.530097635999995e-05	-0.090873	-0.12391689999999998	0.015355398105610001	0.008257902129000001	-0.118705	-0.015409999999999991	0.0002374680999999998	0.014090877025	0.00022893400000000005	0.0003021923000000001	5.241077635600001e-08	9.132018617929005e-08	-4.35101e-05	9.49109e-05	1.89312880201e-09	9.00807893881e-09	0.000315535	0.000109924	1.2083285775999996e-08	9.9562336225e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40372.37890625	-70.79296875	5011.6444244384775	1629928978.54982	23483.234375	-27.345703125	551462296.7111816	747.7874794006348	24945.1328125	-36.38671875	622259651.0332643	1323.9933013916016	0.8239459999999998	20.655182	0.22144247	-0.0040083641	0.029794172999999997	0.0166532923	-0.0214745298	0.047322776500000004	0.0227198842	0.0063491088	-0.017012215	0.0708045334	-0.0272996046	-0.0529154399	-0.0626532529	-0.051344939000000006	-0.0209826448	-0.056536473	0.0910960813	-0.0034475253999999996	0.0736158834	-0.0235573103	-0.0328060112	-0.0075955347	0.0247576337	0.0177860786	0.06681520980000001	0.0068095038	-0.02688879	-0.0005435597	0.0075877692	-0.043079749699999996	0.0202428544	0.0152736624	-0.019549291200000003	0.0566967418	0.000855847	-0.0099682181	0.038390461800000004	0.014613626499999999	-0.0381767971	-0.0948604923	0.0424658739	0.0660480051	-0.042937510199999994	0.0534865246	0.05901127320000001	-0.0470594588	-0.013799539599999999	-0.004123933	-0.020642867	0.0319877924	-0.0247422752	-0.0540968555	0.0234722935	0.0160507923	-0.048373627300000006	-0.16096380429999999	-0.0158384921	-0.032628101	0.0785674201	0.0	-0.0785674201	-0.11111111109999999	0.0274162	0.006751500000000004	0.0007516480224400003	4.558275225000006e-05	0.0907748	0.18164779999999997	0.03299592324484	0.008240064315040001	-0.103297	0.015407999999999991	0.0002374064639999997	0.010670270208999999	-9.45057e-05	-0.00032343970000000004	8.931327332490001e-09	1.0461323953609004e-07	-1.42464e-05	2.92637e-05	2.0295991296000004e-10	8.563641376900002e-10	0.000315535	0.0	0.0	9.9562336225e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40492.5546875	120.17578125	14442.218399047852	1639646985.1201782	23498.826171875	15.591796875	552194831.4559975	243.10412979125977	24977.380859375	32.248046875	623869554.5942726	1039.9365272521973	0.8381649999999999	21.011642	0.18314201	0.0215224621	0.040277823399999996	0.031326694	-0.0031284935999999998	0.0016356499	0.028209139700000007	0.0167614661	0.0330237567	0.0483059826	-0.0073572439	0.0641487285	-0.06834286219999999	-0.043292667400000005	-0.056425603399999996	0.0152624567	0.011373578799999999	0.10122482630000001	0.0007666427999999999	-0.008792274899999999	0.0213669366	-0.023978478199999997	-0.044957402300000004	0.021303371499999998	-0.1209676838	-0.0959939251	-0.07032669429999999	-0.006452532800000001	-0.0480778262	-0.0218256479	-0.015892608	0.0288361519	-0.0026003543	0.043979824	0.0031660109000000002	-0.0083461392	0.030474957599999998	-0.004600411400000001	-0.030274185	0.0006114935	-0.035581222200000005	0.0132356752	-0.0689772902	0.059152221799999995	-0.0688734283	-0.1041967937	-0.0659577078	0.0199130888	-0.09173864289999999	0.053933213099999995	0.05537872940000002	0.0302920737	0.0033508802	-0.0272587933	0.054276306600000004	0.0529310549	0.0411605898	0.10634965460000001	0.0770291202	-0.0043083746000000004	-0.0830027857	-0.11077699349999999	0.0274328	1.659999999999162e-05	0.0007525585158399997	2.7555999999972184e-10	-0.06864060000000001	-0.1594154	0.025413269757160004	0.00471153196836	-0.116668	-0.013371000000000008	0.00017878364100000022	0.013611422224000002	-3.79829e-05	5.65228e-05	1.44270069241e-09	3.19482691984e-09	0.00013601100000000004	0.00015025740000000005	1.849899212100001e-08	2.257728625476001e-08	0.000315535	0.0	0.0	9.9562336225e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40402.21484375	-90.33984375	8161.287368774414	1632338964.2805328	23489.244140625	-9.58203125	551744590.2978859	91.81532287597656	24947.302734375	-30.078125	622367913.7205544	904.693603515625	0.626019	15.693439	0.109940705	0.0070052696999999995	0.0310478625	0.0161341999	-0.0048488212	0.0023725709	0.015256622099999999	0.0132001153	-0.0245290892	0.0231714323	0.0255549182	0.0368849423	-0.0352456364	0.0184450116	-0.0327620504	-0.0306795529	0.0214769792	-0.0147450678	0.0062607908999999995	0.1111529272	-0.004402576500000001	-0.0188700646	-0.054626463300000004	0.0514013954	-0.0090291245	0.047298594000000006	-0.1626775234	-0.0005315873	-0.025627533199999997	-0.019820982	-0.0163805231	0.014572518999999999	-0.0099054118	0.0211893093	0.0050117021	-0.0372488979	-0.007491738100000002	-0.0159855176	-0.026677481800000003	-0.0024087027	-0.0022185572	0.0341309421	-0.0528565752	0.0528943525	0.0539994552	0.11690361769999999	-0.0492451899	0.0699192978	-0.040751145600000004	0.0633654926	0.0895094173	0.0038925139	0.0999432809	0.0021562576	-0.1145946226	-0.1611965056	-0.1144814316	0.0672358872	0.0754618528	-0.008610269	-0.08715729609999999	-0.10977664990000001	0.0274328	0.0	0.0007525585158399997	0.0	0.0129416	0.08158220000000001	0.006655655356840001	0.00016748501056000002	-0.10321	0.013458000000000013	0.00018111776400000032	0.0106523041	-0.00033599300000000003	-0.0002980101000000001	1.1289129604900005e-07	8.881001970201003e-08	0.00013601100000000004	0.0	1.849899212100001e-08	0.0	0.000315535	0.0	0.0	9.9562336225e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40418.2578125	16.04296875	257.37684631347656	1633635564.5977173	23477.6015625	-11.642578125	551197775.1275023	135.54962539672852	24952.09765625	4.794921875	622607177.4470367	22.99127578735352	0.8020239999999998	20.105639	0.22573775	0.0001003866	0.029909191800000002	0.0295484914	-0.026717765	0.0066046143000000005	0.0181307983	0.0001642319	-0.0424752788	-0.0071714295	-0.0072262537	-0.0095263387	-0.019454304199999998	-0.0011929808	0.0616567638	-0.0450017245	-0.0641021504	0.0537921037	-0.09767498289999996	0.0107910818	0.0461931412	0.005366231700000001	0.0308929335	-0.0592965029	-0.0858119791	-0.0517541174	0.101387651	-6.04313e-05	-0.018813628	-0.022166735	0.0042428637	0.030420090299999997	-0.029740176400000002	0.0247225823	0.013808704	-0.0266369116	-0.0166255228	0.0144068058	-0.0091928666	-0.040979492	0.0217555798	-0.0450829478	0.0184128499	-0.057788539000000014	-0.1097221315	-0.058009265199999986	-0.0369295125	-0.0148977125	0.1046761119	0.0201373502	-0.024274041200000002	0.08699131759999999	-0.0647098029	-0.0209742808	0.1061021681	0.0655153614	0.0633700811	-0.050690495499999995	0.0738662073	-0.0128992127	-0.09101689380000001	-0.1081160967	0.040102	0.012669200000000002	0.0016081704039999998	0.00016050862864000004	-0.0472261	-0.060167700000000005	0.00362015212329	0.0022303045212100003	-0.154314	-0.05110400000000001	0.002611618816000001	0.023812810596000003	0.000590082	0.000926075	3.4819676672399996e-07	8.576149056250002e-07	0.00081529	0.000679279	6.646977840999999e-07	4.61419959841e-07	0.000746118	0.0004305830000000001	1.854017198890001e-07	5.566920699240001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40432.44921875	14.19140625	201.39601135253903	1634782949.8267975	23488.083984375	10.482421875	551690089.2570534	109.88116836547852	24987.5859375	35.48828125	624379450.9839478	1259.4181060791016	0.7391069999999998	18.528397	0.059394150000000014	-0.0175084471	0.0193519754	0.030977615299999997	-0.0241360261	0.0045297156	0.0336123974	0.0080606812	-0.0859524979	-0.06410337	0.0943085145	-0.1595202206	-0.0028340449	0.024277395499999996	0.0650156179	0.0484129472	0.0083031194	0.0884776506	0.0308582336	0.0016134525	-0.0643936945	-0.12338741310000001	0.0312671957	0.004758769600000001	-0.1416960159	0.1277104365	-0.005596955	-0.0122055715	0.0207047399	-0.0344192786	0.0738143774	0.0338266577	-0.0284556885	-0.0262187409	0.0182775438	-0.0790598456	-0.0715916625	-0.0722404252	-0.0032812168	-0.10638364410000001	0.0295703645	-0.0801182516	0.0011460463	0.1207169958	-0.1282130441	-0.025362597200000003	-0.0121421246	0.06961839480000001	-0.0664736775	-0.0329528044	0.0475624345	0.1161298276	-0.011267125800000001	0.022404523	0.0349271034	-0.0060849909	-0.054394846600000005	0.098362323	0.07224278370000001	-0.017168754799999998	-0.09456851919999999	-0.1058053206	0.0417819	0.001679900000000005	0.0017457271676100006	2.8220640100000167e-06	-0.0642581	-0.017032	0.00029008902399999995	0.004129103415610001	-0.151301	0.003013000000000016	9.078169000000092e-06	0.022891992601	0.000316954	-0.00027312800000000003	1.0045983811599999e-07	7.459890438400003e-08	0.000890935	7.564500000000005e-05	7.93765174225e-07	5.7221660250000086e-09	0.00115073	0.000404612	1.6371087054399993e-07	1.3241795329e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40311.2109375	-121.23828125	14698.720840454102	1624993727.2476196	23497.630859375	9.546875	552138656.0034523	91.142822265625	24995.41015625	7.82421875	624770528.8791656	61.21839904785156	0.78141	19.588875	0.03676995	0.0018726388	0.0186778041	0.0250297771	-0.022433674100000002	0.067889314	-0.0058763571	-0.0401391677	0.0708176713	0.0821007159	-0.0878835927	-0.07349241849999999	0.0142200942	0.0065716034	-0.046376868099999996	-0.0394849618	0.0133617335	0.0863406607	0.054643634	-0.0406843823	-0.0951553703	-0.1113219548	0.0330060243	-0.0687825358	0.0542763877	-0.06041588110000001	0.0049437447	0.0147510753	0.0182168749	-0.045474328700000004	0.043939590199999996	0.0249582827	-0.0159554495	0.056343882699999986	0.0079021832	0.0823209317	0.1070825344	0.047715109000000006	0.0006966483999999999	-0.025720038100000002	0.0659915093	0.0178888907	-0.0719134818	0.0047498544	-0.017985011699999998	-0.0245821003	-0.0623563876	0.011827606000000001	-0.0583915655	-0.1186688226	-0.11302030390000001	0.033150510099999995	-0.030313957000000002	-0.0968512683	-0.0713700627	-0.0205596782	0.0391832495	-0.0312776493	0.07059219259999999	-0.0214124734	-0.09780015460000001	-0.10285821880000001	0.042519199999999986	0.0007372999999999894	0.0018078823686399996	5.436112899999843e-07	-0.0508225	0.0134356	0.00018051534736	0.00258292650625	-0.163262	-0.011961	0.00014306552099999998	0.026654480644	0.000289418	-2.753599999999999e-05	8.3762778724e-08	7.582312959999994e-10	0.00092609	3.515499999999993e-05	8.576426881e-07	1.235874024999995e-09	0.0010007	-0.00015003	2.25090009e-08	1.0014004900000001e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40377.62890625	66.41796875	4411.3465728759775	1630352916.0908356	23522.689453125	25.05859375	553316919.1081581	627.9331207275392	24962.212890625	-33.197265625	623112072.3968849	1102.0584449768066	0.638818	16.014298999999998	0.05329554999999999	0.0011763285	0.0262795148	0.034543405299999996	0.0003842314	0.0030713440999999998	-0.0167519312	-0.018840633	0.0864810085	0.0380994443	0.0193506904	0.058885804699999995	-0.024344338700000002	0.0104611425	-0.057930385	0.036641117	0.13336623050000002	0.0294012679	0.050221918	-0.0411408831	-0.1032199434	-0.0173707818	-0.0950535892	0.0111135874	-0.2037889191	0.1113573383	-0.0290348214	-0.0002249134	-0.0044418988	-0.025857980299999996	-0.009050042	0.0356893318	0.0103243581	-0.0034956932	0.0183542335	0.0641842807	0.0567659529	-0.0473328954	0.0066601036	0.0570164955	-0.0672963334	0.0804163623	-0.058789338899999995	0.146104703	0.0076195640000000005	0.0103036531	0.1204914191	-0.016992909	-0.15310187849999998	0.0452913171	0.1151958333	0.1138769456	0.0431921745	-0.109639424	0.0828041974	-0.030817869700000007	0.0528442101	0.046144473	0.0689150546	-0.0256239856	-0.10070086519999999	-0.0992925156	0.039174900000000006	-0.003344299999999988	0.0015346727900100005	1.1184342489999916e-05	-0.0413195	0.009503	9.030700899999997e-05	0.0017073010802500005	-0.154225	0.009036999999999991	8.166736899999982e-05	0.023785350625	1.6552e-05	-0.000272866	2.73968704e-10	7.445585395599999e-08	0.000666499	-0.000259591	4.44220917001e-07	6.738748728099999e-08	0.000904932	-9.576799999999998e-05	9.171509823999997e-09	8.18901924624e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40259.84765625	-117.78125	13872.4228515625	1620855333.3044586	23516.71484375	-5.974609375	553035877.0422517	35.69595718383789	24967.5625	5.349609375	623379177.1914062	28.61832046508789	0.684457	17.158386	0.03955862500000002	0.0127079369	0.0255244022	0.025637910099999998	-0.006682843199999999	0.008423408299999999	-0.012532043500000001	-0.0187235893	0.0687123068	0.1016473697	-0.0893529338	0.0555473826	-0.021817842	0.0019919848000000003	-0.053285612	-0.0337795163	0.08260096509999999	0.1278777017	-0.057654352400000004	0.047325294000000004	0.0097791084	0.0684846219	0.00013777870000000002	0.0215716044	-0.069981154	-0.0608227626	0.0250481553	0.021245841	-0.005298872	-0.0305989469	-0.0147043604	0.027469495099999998	-0.0010049559	0.030796009	0.012548304599999999	0.0655428681	0.1258545056	0.0684606713	-0.0052342396	0.0401955743	-0.0233333023	0.0674842699	-0.0996502323	0.0573554175	-0.047637988799999996	-0.0275428531	-0.0364006414	-0.048397859	0.0551772097	0.1350264672	-0.0023311136	-0.010210838199999999	0.0237017137	0.029710591	-0.028541352000000002	0.0922748553	0.0687005092	-0.0333437583	0.0672120005	-0.029796957000000002	-0.103260836	-0.09512965550000001	0.0402001	0.00102519999999999	0.0016160480400099994	1.0510350399999795e-06	-0.0194435	0.021876000000000003	0.0004785593760000002	0.00037804969225	-0.15550799999999998	-0.0012829999999999786	1.646088999999945e-06	0.024182738064	7.824249999999998e-05	6.169049999999998e-05	6.1218888062499975e-09	3.805717790249998e-09	0.000666499	0.0	4.44220917001e-07	0.0	0.00115073	0.000245798	6.0416656804e-08	1.3241795329e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40473.0390625	213.19140625	45450.57569885254	1638066890.9546509	23499.06640625	-17.6484375	552206121.9653473	311.46734619140625	25016.724609375	49.162109375	625836510.1813087	2416.912998199463	0.8457989999999999	21.203022	0.07744307499999997	-0.0190500883	0.0024200817	0.0205320838	0.0015322545000000002	-0.015534765800000001	0.0071726672	0.0162289774	-0.0627828899	-0.0538459875	0.0929447281	-0.0863248153	0.0695986517	0.0276515162	0.051674595	-0.0621176987	-0.062155184400000014	0.05776686530000001	-0.043126436	0.0110805155	0.0014784695999999998	0.0084171915	0.08803845199999999	-0.0772111855	-0.1257848747	-0.0469519315	-0.06305408650000001	-0.0138629369	0.010417566	-0.0077669538	0.013203473799999999	0.0220361523	0.0004995129	-0.0415937985	0.0034861083	-0.0648032479	-0.057584309699999996	-0.0762962878	0.0192284666	-0.0234906918	0.109014289	-0.0687219083	0.0105339614	-0.012244836299999999	-0.0804443414	-0.0300032919	-0.06383458759999999	-0.0248309271	0.051336642300000006	0.0693042987	-0.0326644227	0.14658811160000002	0.011985166100000002	-0.0332301805	0.0638314249	-0.0401666943	-0.053149864500000005	-0.0474194729	0.0654836707	-0.0339251109	-0.1054714048	-0.0903946745	0.0416531	0.001453000000000003	0.00173498073961	2.1112090000000083e-06	-0.06919220000000001	-0.049748700000000014	0.002474933151690001	0.004787560540840001	-0.153432	0.0020759999999999945	4.309775999999977e-06	0.023541378624	1.6552e-05	-6.169049999999998e-05	2.73968704e-10	3.805717790249998e-09	0.0007839139999999999	0.00011741499999999995	6.145211593959999e-07	1.3786282224999988e-08	0.000846528	-0.00030420199999999994	9.253885680399995e-08	7.166096547840001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
