csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	a_comp_cor_100	a_comp_cor_101	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12
35664.765625	n/a	n/a	1271975507.0861814	26506.51953125	n/a	n/a	702595577.6605378	26127.78515625	n/a	682661157.1711577	n/a	n/a	n/a	n/a	-0.0640435245	-0.0748554505	0.0851966183	-0.0067174627	0.005995496899999999	-0.0036549237	0.1178336404	0.0087328437	-0.002748775	0.023505200299999997	-0.0279364762	0.0456602077	-0.0229404657	0.1007101873	-0.0035830034	0.0365918252	-0.0587869812	0.041931362400000005	-0.1067533789	0.0937681933	-0.0745896826	0.0605540004	-0.1132534958	0.0514746277	-0.18740473649999997	0.11184964970000001	-0.2488114645	0.0017996912	-0.1402209519	0.0311443315	-0.0527931712	0.0259281529	-0.1363506408	-0.0387721536	0.0582008972	-0.0262913769	-0.0001009351	0.0763480224	0.0243004179	-0.0485893207	-0.011390786000000002	0.1181718975	-0.12116063630000001	-0.1181196541	0.0276557198	0.0973176738	-0.0329907581	-0.035689392400000006	-0.0692138631	0.1215512106	0.004364138300000001	-0.09185883480000001	0.0080808923	0.0791348644	0.043421160199999996	-0.0369505013	0.012783438400000001	-0.0290237635	-0.0050796882	-0.005671322800000001	0.0027062055	-0.1141924992	0.006672195600000001	-0.0175193828	0.0205525948	-0.026327813199999998	0.0511165631	-0.06931419679999999	0.0081701913	-0.0409807705	0.0322171268	-0.0393682029	0.0260192489	-0.11339231150000001	0.0057767706999999995	-0.1108204151	0.0222793226	-0.16881607699999998	0.1402177789	-0.0907699705	0.18609224579999997	-0.0957307311	0.060529251299999996	-0.0505252206	0.0519779703	-0.0501799204	0.047825866200000004	0.0261648587	-0.13873811449999998	0.1403160096	-0.0796822267	0.046397951500000006	0.0476913634	-0.1267787687	-0.0136833449	0.108867085	0.0096825421	0.0446586518	-0.0813567422	-0.011261848500000001	0.09666813210000001	0.09145241900000001	-0.058127924500000004	-0.0800752004	-0.14462152039999998	0.11110588789999999	0.11109021890000001	0.1110641056	0.1110275503	-0.0167894	n/a	n/a	0.00028188395236	0.0737411	n/a	0.0054377498292100005	n/a	0.0758201	n/a	0.005748687564010001	n/a	-0.000681161	n/a	n/a	4.63980307921e-07	0.000544774	n/a	2.967787110760001e-07	n/a	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35594.13671875	-70.62890625	4988.442398071289	1266942568.753067	26485.568359375	-20.951171875	438.951602935791	701485331.3191261	26141.412109375	13.626953125	683373427.0721779	185.69385147094727	1.031014	16.410929	0.08463680000000001	-0.0755879207	-0.0057071756	0.06470634110000001	0.013071629199999999	-0.0360248853	0.0272309079	0.07666560879999999	-0.0198423556	-0.042896755099999996	0.007121014	-0.0754615141	0.0682981647	0.0356579307	0.0532839142	0.0476616035	-0.12234100070000001	0.0183457945	-0.0628979193	0.0016903654999999998	0.0218631644	-0.0053591567	-0.0102686376	0.043160493099999996	-0.0344084097	-0.15322352	-0.0300657253	-0.0085301519	-0.0305604312	-0.1593658925	-0.1087834526	-0.0590369907	0.1507780341	0.0228286831	0.034955890499999996	-0.06939239629999999	0.0479629622	-0.1503334475	0.0579879371	-0.0025142576	-0.0437272133	0.0801579079	-0.1065362014	-0.2092603008	0.147021449	-0.0084533921	0.018682925700000002	0.0327851319	-0.1407012713	-0.0463452249	-0.0887774232	0.112064104	-0.07132739639999999	-0.0503427925	0.0389912734	0.0021706699	0.0042096963	-0.046113108	0.01040218	0.0118048676	0.0461518259	-0.040547804300000004	-0.06677002309999999	-0.0398520562	-0.0436984563	-0.0025785365	-0.054430214299999995	0.0818958335	0.0580041638	-0.0568289466	0.0515617579	0.05929004440000001	0.0460086101	-0.0237475841	-0.0082357032	0.016271771299999998	0.0961525353	-0.0006013737	-0.0425555987	-0.0073652848	0.0522768129	0.09010746539999999	-0.0638855503	0.0397377354	0.0606436889	0.1573932922	0.0418406473	-0.11990304199999999	-0.11779963980000001	-0.1374882563	0.0896504578	0.0464464567	-0.033647635	0.128639972	0.0531070344	-0.0077127781000000005	-0.1813802949	0.0663288036	0.0370620701	-0.08971915550000001	-0.025909662599999998	0.0416257047	0.0507652827	-0.1005298218	0.0001341344	0.0818425053	0.1110641056	0.1109231287	0.1106882998	0.1103598175	-0.016785999999999995	3.4000000000040938e-06	1.156000000002784e-11	0.0002817697959999998	0.0530892	-0.020651900000000008	0.00281846315664	0.0004265009736100003	0.0587986	-0.017021500000000002	0.00345727536196	0.00028973146225000004	-0.0003686780000000001	0.000312483	9.764562528899997e-08	1.3592346768400006e-07	0.000814947	0.000270173	6.64138612809e-07	7.299344992899997e-08	-0.00035654400000000003	-0.00035654400000000003	1.2712362393600002e-07	1.2712362393600002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35631.03125	36.89453125	1361.2064361572266	1269570387.9384766	26482.009765625	-3.55859375	12.663589477539062	701296841.2266579	26154.775390625	13.36328125	684072275.7340431	178.57728576660156	0.917769	14.608379	0.028277350000000007	-0.04610832980000002	-0.0182620455	0.048528754800000004	0.042437825400000004	0.0045516725	0.006033355600000001	0.0756414469	0.041696984900000005	-0.1127079973	-0.009568746500000001	-0.0419323962	0.0341647098	0.2228204412	0.0775848648	-0.0083762257	-0.050560653399999995	0.0040388278	0.11269447519999999	0.0641862933	-0.08913667289999999	0.0383599082	-0.024588117200000002	0.060694468	0.041373619	0.0382851938	0.0240936024	-0.08993576060000001	-0.099500937	-0.1430065491	0.0775558674	-0.0119294314	0.0062928775	0.1451883532	-0.005422945	-0.0292071584	0.070533565	-0.0101521991	0.1175296281	-0.0159486438	-0.0777671031	-0.0247617484	0.0400324137	0.0417717056	-0.0662541068	-0.0423936806	0.0382512127	-0.0117644431	0.0992386667	0.09766384380000001	0.0363251433	-0.0679012866	-0.0639751446	-0.0222532824	0.045153118799999996	0.0221566345	-0.0390000116	-0.1412142458	0.029613941600000002	0.0451620777	-0.0077238349	0.0030967494	-0.0949471876	-0.011475261799999999	-0.0864840568	-0.0463711148	-0.0140112244	0.027238590299999997	0.1256707144	-0.07776612200000001	0.2132021264	0.046896788200000004	-0.1428992257	0.108666847	0.0586733703	-0.09110204150000001	0.056042539100000004	0.0740677565	0.0262907996	-0.048886811100000004	-0.055349059400000004	0.0292908931	0.06354798610000001	0.137048496	0.0558876113	-0.09740735710000001	-0.1137255308	-0.0831657472	0.0181802726	-0.1268651901	-0.0039731217	0.0114340622	0.1169793044	-0.0318577883	0.047644447300000003	0.032934288	0.0333772768	-0.0317772349	0.0266370096	-0.0727980172	-0.022116179500000003	-0.013623611599999998	-0.0107407574	0.1093589984	0.07110200679999999	0.020196572700000002	0.11098055650000001	0.1105891995	0.1099379598	0.1090283678	-0.0167635	2.2499999999994746e-05	5.062499999997636e-10	0.00028101493224999996	0.043509	-0.009580199999999995	0.001893033081	9.178023203999996e-05	0.061884	0.003085400000000002	0.0038296294559999997	9.519693160000013e-06	-0.000403318	-3.463999999999995e-05	1.1999295999999968e-09	1.62665409124e-07	0.000599093	-0.000215854	3.5891242264899995e-07	4.659294931600001e-08	-0.000417835	-6.129099999999994e-05	3.756586680999992e-09	1.7458608722499998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35585.9765625	-45.0546875	2029.924865722656	1266361727.9067993	26450.69921875	-31.310546875	980.3503456115724	699639489.1607819	26115.453125	-39.322265625	682016891.9240723	1546.2405738830566	1.1239860000000002	17.890795	0.07359510000000001	-0.053627068300000004	-0.021538705699999997	-0.0346633027	-0.0163863303	-0.1510975733	0.1397769697	0.08868171820000001	-0.0079336446	-0.0602030935	0.06728419969999999	0.046342994900000004	0.0737660269	0.0416612657	0.0438457482	0.0119197559	-0.04865377519999999	0.0492888737	0.0767731483	0.0815110522	0.0659482598	-0.0400145634	0.1613600019	0.0047752763	0.0522615434	0.144174441	-0.019382282600000002	-0.0187207834	0.044160261799999996	0.0079274704	0.0151793458	0.033315313199999995	0.1293253281	0.0148839719	-0.1027676094	-0.15127556	0.062959111	-0.056012969	-0.08540612869999999	-0.0064195695	0.0903836562	0.0240544334	-0.00223246	0.12705154300000002	0.0120848222	-0.0442373298	0.0140134138	0.11878394240000001	-0.030586545299999997	-0.1100386332	0.0097417716	0.1098601942	-0.0975550809	0.030993964	-0.0348737838	0.0774260431	-0.0580573017	-0.1627860035	-0.08360189059999999	-0.0118675554	0.1608478515	-0.13921149300000002	-0.1235917926	-0.029154415299999997	-0.0613268437	0.07303291049999999	0.0162718925	0.0719687681	0.0217621767	-0.0879469197	0.0481451802	-0.0038004392999999997	-0.0746961632	-0.0233406473	0.0018239272	0.0937736159	0.045293728899999997	0.0223781296	-0.18035320300000002	-0.0064518887	0.0399924807	-0.0985701884	0.1156714918	0.030556795699999997	-0.019308710700000002	-0.0336810038	-0.08939968279999999	0.0908868641	0.009749398000000001	0.034758124700000004	-0.0631607255	-0.0391049904	-0.07558590700000001	-0.13369031380000002	-0.1379692611	-0.11011497070000001	-0.09742199359999999	-0.1377737237	0.027125592799999997	0.0422436343	0.0307117063	-0.0646573966	-0.0563418308	-0.0514802119	0.0876969026	0.041490055899999996	0.11085527220000001	0.11008893369999999	0.10881562460000001	0.10704120869999999	-0.0167752	-1.1699999999999905e-05	1.3688999999999778e-10	0.00028140733504000004	0.0993319	0.0558229	0.009866826357610001	0.0031161961644100003	0.0575211	-0.004362900000000003	0.00330867694521	1.9034896410000025e-05	-0.000341077	6.224100000000004e-05	3.8739420810000065e-09	1.1633351992899995e-07	0.0005111709999999999	-8.792200000000003e-05	2.61295791241e-07	7.730278084000006e-09	-0.000300046	0.00011778899999999998	1.3874248520999995e-08	9.0027602116e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35646.0234375	60.046875	3605.627197265625	1270638986.9067993	26468.208984375	17.509765625	306.59189224243164	700566086.8405495	26084.88671875	-30.56640625	680421315.1300201	934.3051910400392	1.2153459999999998	19.344986	0.12397399999999995	-0.0869598294	-0.073490206	-0.1013153241	0.0714037249	-0.013571151000000002	0.0011046294000000001	0.0474396154	-0.024721368799999997	0.0974281851	0.0307168991	-0.0445435456	-0.0260035834	0.1549714117	-0.1524396013	0.1662922714	-0.0112952513	-0.0639285004	0.10024306029999999	-0.1783170448	-0.110247871	0.009591751800000001	-0.0228761371	0.0058699752000000004	0.0641921874	0.0812839856	0.0251805352	0.012703474499999999	0.0859270236	0.06938316559999999	-0.0235146358	-0.1040325175	0.13117928380000002	0.0037241760999999996	0.0299942473	0.1294417123	0.0301739889	-0.0095912993	0.09063785210000001	-0.1769332821	-0.0049725498	0.0734629866	-0.044105156	0.040774940499999995	-0.07440695900000001	-0.0276289927	0.00078291	0.0312120013	0.007131369300000002	0.034667735	-0.040846684700000004	0.0748218045	-0.0877629233	0.0989694728	-0.0579256487	-0.0646417956	-0.039418609300000004	-0.10327547150000001	-0.0188255243	0.0685847897	0.0154834836	-0.0043743294	-0.0169583984	0.0409743544	0.044442515700000004	0.0675065954	-0.0584908928	-0.0978738277	0.167643911	-0.08241248150000001	-0.1280158773	0.0843080733	-0.08772791710000001	0.0193692723	-0.0786067229	-0.2033697385	-0.0279247677	0.0212606077	0.0400301119	0.0255058034	0.033983793	-0.12802993869999998	0.07893351	0.0246218604	-0.1263505564	0.0026581870000000002	-0.0018346948999999999	-0.0338859168	-0.1204148942	-0.0893160189	0.0928409677	0.0124529495	-0.1667393033	-0.047187519299999994	0.0812915618	0.076927879	-0.0136447977	-0.0352757908	0.0372912491	-0.0208268134	0.0553620654	0.0456013608	-0.0379359405	0.1586044945	-0.1643015285	-0.0166988929	0.1106882998	0.10942308369999999	0.1073250918	0.10441029119999999	-0.016772099999999998	3.1000000000024064e-06	9.61000000001492e-12	0.00028130333840999995	0.0439587	-0.0553732	0.00193236730569	0.0030661912782400003	0.034858	-0.0226631	0.0012150801639999999	0.0005136161016100001	0.000282231	0.0006233079999999999	3.8851286286399995e-07	7.965433736099999e-08	0.000389951	-0.00012121999999999995	1.52061782401e-07	1.4694288399999988e-08	-0.00047421	-0.00017416399999999998	3.0333098895999984e-08	2.248751241e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35594.87890625	-51.14453125	2615.7630767822266	1266995404.3506012	26493.876953125	25.66796875	658.8446197509767	701925516.007328	26116.3671875	31.48046875	682064635.0723268	991.0199127197266	0.950667	15.132018	0.031649550000000005	-0.09489707630000001	-0.0111159118	-0.03025194	0.0086748237	-0.0384062656	0.028439452799999997	0.0016668146	0.0266774481	0.1168836185	-0.0942160181	-0.0563287555	-0.0692879013	0.0748363655	-0.055264690899999996	0.0792626202	-0.11965669949999999	0.0215051274	-0.037952114599999996	-0.1183834027	0.036386615	0.0014145995	0.0236965035	0.0017946860999999996	-0.05997657150000001	0.2120455403	0.0649067401	-0.07414977360000001	0.1525313212	0.06286452990000001	0.1348403525	-0.1588445149	-0.1462872234	0.0581422538	0.12346961349999999	-0.0333226831	-0.1583375765	-0.0869408822	-0.038554485699999995	-0.0603860612	-0.0078389124	-0.0146195404	0.011897156200000002	0.0084363913	0.0552200208	0.0204522761	-0.0112325217	-0.0775346624	0.0289027488	0.1195316726	-0.014836683500000001	-0.077670501	-0.0598390059	0.0096890773	-0.041480187599999996	-0.12630563	0.0292805734	0.0169343188	0.0267180744	0.0067639205	0.0363637971	-0.0263900644	0.0087423446	0.0924100829	0.0950341429	-0.0649890512	-0.035285223500000004	-0.0582158142	0.09979667	-0.0836691151	-0.021497949500000002	0.09629542599999999	0.1097243222	-0.1386221684	-0.0509549096	-0.05099125349999999	-0.0632900064	0.018645774	-0.015199035	-0.0514257547	-0.0395098732	-0.1838435102	-0.05797657940000001	0.0727599904	0.0712894469	-0.0307082284	-0.018849626799999998	0.034311768900000005	0.1689777479	-0.0729512629	0.031126116800000006	0.1822469652	-0.18921939629999998	-0.0153284904	0.0070769522	0.0204632192	0.12397065439999999	0.0400837946	-0.05962580150000001	-0.0647430297	0.0030800394	-0.038816915099999995	0.0393022333	0.09324806880000001	-0.006110066	0.0717740868	0.110479702	0.1085926509	0.1054714048	0.10115143789999999	-0.016764999999999995	7.100000000002937e-06	5.041000000004171e-11	0.00028106522499999985	0.032998400000000004	-0.010960299999999992	0.0010888944025600005	0.00012012817608999983	0.0303212	-0.0045368000000000006	0.0009193751694400001	2.0582554240000005e-05	0.000409554	0.00012732300000000004	1.621114632900001e-08	1.67734478916e-07	0.000389951	0.0	1.52061782401e-07	0.0	-0.000278626	0.000195584	3.8253101056e-08	7.763244787599999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35956.03125	361.15234375	130431.01539611815	1292836183.2509766	26564.72265625	70.845703125	5019.113651275635	705684489.803482	26249.80859375	133.44140625	689052451.2085114	17806.608901977543	1.153089	18.354027	0.060960699999999986	0.0369313395	0.0647133976	-0.0314553881	-0.06189133860000001	0.0672955734	-0.0255045544	-0.1042857242	0.0411252235	0.19737801559999998	-0.0236261016	-0.0444699471	-0.0507139303	-0.0213564966	0.0053926980000000005	0.0467364385	0.0173979917	-0.0304408204	-0.0767705225	-0.0352658967	-0.023861239500000003	-0.0134466001	0.0669523191	0.0311477171	-0.1004320098	0.0290900937	0.0129860506	-0.0199764478	-0.0618999067	0.0697090791	0.0706699399	0.11075376619999999	-0.0514553076	-0.1705945579	0.0013391505999999999	0.011425622	-0.18068477309999997	0.0049814225	-0.0520807826	0.13560280619999998	-0.0643641658	-0.0918299915	-0.1593295983	0.1012922917	-0.0005206901	-0.005190623	0.0720690296	0.0662946243	-0.1322675188	-0.1234067819	-0.0005827112	-0.0514134738	0.0665106825	-0.011312893000000001	-0.037999586200000005	-0.0936102657	-0.20102104559999998	0.0301964009	-0.0426554501	-0.0649444513	-0.0768464384	0.0175489314	0.1345871861	0.1555547482	0.0621120542	0.006975964300000001	-0.0653001965	-0.044190350999999996	-0.0386864288	-0.015470230500000001	-0.0751360317	0.0390703566	0.1364402303	-0.033122369900000004	-0.0008632982	-0.0053417488	-0.0017722654	-0.0755344523	-0.0113087021	0.0406076217	-0.0668629994	-0.0636193475	0.0427173321	-0.0817349397	-0.0076083264000000005	0.0723683505	-0.010666851100000001	0.11587359609999999	0.1181088943	0.0675849248	-0.08903148150000001	0.0188646831	0.0573921208	0.08163457980000001	0.06631685679999999	0.1368006005	-0.009816204399999999	0.0025438018	0.0020972496	0.021428445	0.181334021	-0.0297250958	-0.0155088104	-0.021047721600000003	0.10117357710000001	-0.0857115051	0.1102295573	0.10759888449999999	0.103260836	0.0972842479	-0.014642600000000004	0.002122399999999993	4.50458175999997e-06	0.00021440573476000005	-0.016373500000000003	-0.04937190000000001	0.0002680915022500001	0.0024375845096100014	0.0299037	-0.0004174999999999977	0.0008942312736900002	1.7430624999999813e-07	0.000503942	9.438799999999994e-05	8.909094543999988e-09	2.5395753936399997e-07	0.000389951	0.0	1.52061782401e-07	0.0	-0.000365216	-8.659e-05	7.497828099999999e-09	1.3338272665599995e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36105.5859375	149.5546875	22366.604553222656	1303613335.8901978	26559.291015625	-5.431640625	29.50271987915039	705395939.2526588	26252.990234375	3.181640625	689219496.2461891	10.12283706665039	1.201391	19.122858	0.12726024999999996	0.11527142050000001	-0.093051525	0.058953576699999996	-0.0333382494	0.1397479888	-0.049945887300000005	-0.000241266	0.0389366086	0.155198458	0.1039024336	-0.0424710842	-0.1734545094	0.0405732479	-0.0741371364	-0.0213695865	-0.0399907263	-0.0182631358	0.055405855700000006	0.0311872965	0.133011152	-0.08564427960000001	0.22841049100000002	-0.0013532964999999999	-0.0357053729	0.0592175352	-0.0014066719	0.068053851	-0.0484063133	0.031248466000000006	-0.0459268403	0.037799114	-0.1229876748	0.027524279199999998	-0.12203172960000001	0.0250965142	-0.0126286274	0.0777968795	-0.014179525600000001	0.0950040973	-0.0900232902	-0.0401914867	0.009945804499999999	-0.0694351071	0.0525863566	-0.054711929400000005	0.0353867696	-0.030215891	0.0604945951	0.051522415099999996	0.0951579676	-0.0022858504	0.0820009099	0.0720801581	0.1096514626	-0.036066109	0.013795635300000001	-0.0027315132	-0.0048892505	-0.0327016369	-0.1424510104	0.0419938741	0.0300547296	0.1124737798	0.0405127971	0.10996847439999999	-0.0299581771	-0.2131400272	0.0310697229	-0.0463352229	-0.031957527400000005	0.014072837	-0.0380029773	-0.0863410451	-0.0411150914	0.1150118127	0.0760306441	-0.0142947001	-0.1610702942	0.0695013261	0.0103264495	-0.0392598435	0.0832932213	-0.0317718483	0.0223370464	0.0186824797	-0.081332068	-0.049209919000000005	0.0838434675	0.1713951731	-0.01673337	0.0451941812	0.1317269407	-0.0083252546	-0.0306507396	0.0305555852	0.0748179615	0.0825441417	0.0202407406	-0.12719349060000001	-0.0497404781	-0.1224529353	0.0596962683	-0.094365117	-0.024808519700000004	-0.0285777541	0.1099379598	0.1064432791	0.10070086519999999	0.09283197900000001	-0.0168001	-0.0021574999999999962	4.654806249999983e-06	0.00028224336000999995	0.08729929999999997	0.10367279999999997	0.007621167780489994	0.010748049459839992	0.0207771	-0.009126600000000002	0.00043168788441000003	8.329482756000004e-05	0.000482818	-2.1123999999999915e-05	4.4622337599999635e-10	2.3311322112400002e-07	0.000224554	-0.00016539699999999996	5.0424498916000006e-08	2.7356167608999984e-08	-0.000424762	-5.9546e-05	3.545726116e-09	1.80422756644e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35753.3046875	-352.28125	124102.0791015625	1278298796.0772095	26486.4140625	-72.876953125	5311.050296783447	701530129.8901978	26166.556640625	-86.43359375	684688686.4270363	7470.766128540039	1.234981	19.65753	0.02748610000000001	0.0070887863	-0.054821864299999995	0.0802863615	0.0013042161	-0.0021401848	0.071350657	0.0913564333	0.09287216699999999	-0.0391445916	0.0917550652	-0.086080642	-0.1087856197	0.0269524468	-0.1020282359	0.031758255299999996	0.19169398	0.07001092440000001	-0.043913375	0.13689587179999999	-0.0112128903	0.0433609618	-0.0136006325	0.0957784715	0.0135860934	-0.007713566	-0.1234216481	0.0034952319	-0.062620073	0.061633490199999995	-0.0740477063	-0.0441748703	-0.0591963197	0.0005063248999999999	-0.0919444876	-0.0301842942	0.08417911689999999	0.0714519755	0.2393439482	0.054054112300000005	0.0268956809	0.20117340920000001	0.0732837643	-0.042879975599999995	-0.002791937	0.0333128854	-0.06001221530000001	-0.0056896347	-0.030261957000000006	0.09833406210000001	0.059758790599999986	-0.0820052095	-0.024413110800000002	-0.0014704988	0.08673369939999999	0.0614921129	0.0358863419	-0.036631643900000004	0.1625169824	0.005382151	0.0088560482	-0.0649416988	-0.0948661733	0.0670065212	-0.12233756800000001	0.0027298	-0.005664680500000001	-0.20834001	0.0435216847	0.0385031194	-0.0836350959	-0.15711451199999998	0.0444033268	0.1638262569	0.0022044557	0.0442745274	0.1037704064	0.0924642201	0.0703408046	-0.06588917150000001	-0.012874451100000002	-0.0040122005	-0.0220338005	-0.05561892349999999	-0.0555513083	0.06232844940000001	0.022548243199999998	-0.08753357169999999	0.1349371658	0.0217774559	0.0554372867	-0.0495208124	0.08595893800000001	0.0410931404	0.0878046394	0.0019865879	0.0188554549	-0.1909814081	0.0539190788	-0.047905807	-0.1340323074	0.0960168076	0.0171977648	-0.1125460567	-0.0658119006	0.0074147202000000014	0.1096050192	0.105127573	0.09780015460000001	0.08782140769999999	-0.016802900000000003	-2.800000000004188e-06	7.840000000023452e-12	0.0002823374484100001	0.0922444	0.004945100000000022	0.008509029331359998	2.445401401000021e-05	0.0318959	0.011118799999999998	0.0010173484368099998	0.00012362771343999996	0.000273145	-0.00020967300000000006	4.3962766929000034e-08	7.460819102499999e-08	0.000243269	1.8714999999999986e-05	5.917980636100001e-08	3.5025122499999947e-10	-0.000424762	0.0	0.0	1.80422756644e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35552.51953125	-200.78515625	40314.678970336914	1263981645.0199127	26439.1796875	-47.234375	2231.086181640625	699030222.5479126	26136.818359375	-29.73828125	683133273.9509621	884.3653717041016	1.180635	18.792486	0.10979769999999997	-0.0555534089	0.0387447503	-0.052291086900000006	0.1378551266	0.0394686032	0.0567438345	0.0266310839	0.1098529176	0.010462207900000001	0.0133532951	-0.0497772866	0.0138429923	-0.0829592614	0.0638147343	-0.0328523373	0.0191617166	0.0830458716	-0.1456466117	0.1060781378	-0.12153111220000001	0.0601975351	0.0119669019	0.023996671600000002	0.0026926446000000003	0.0628058537	-0.09867551140000001	-0.0648554937	-0.08558144390000001	0.08057881830000001	0.0696680679	0.0792265498	-0.045540362	0.0302751694	-0.0419623122	0.0771012985	-0.1122240297	-0.0688867591	0.0108112199	-0.0326033023	0.1128804048	-0.0396970571	0.0683477371	0.0177975171	-0.0279693861	-0.0424916293	-0.0567665938	0.07354645110000001	0.0315378373	-0.1510946167	0.0127172843	0.0513187365	-0.0633837711	-0.0231202548	-0.0650150442	0.0769407808	-0.0251128825	-0.1014798722	0.0318126058	0.1430904422	-0.0345632554	-0.0644579084	-0.0356530725	0.0778892006	-0.10390056119999999	-0.029910592200000002	-0.0474066317	-0.0038208354	-0.11673173769999999	0.0135449733	0.0371214826	-0.07989699139999999	0.17982552870000001	0.0619396812	0.1900200499	-0.016525831799999998	0.016858386200000002	-0.0047765566	0.0683215331	-0.0410502635	0.0262178148	0.0848313475	0.0885316687	0.0324351273	-0.0717809863	0.014327208400000001	0.0762099303	0.0131580483	0.10471547689999999	0.0823765929	-0.0354058101	0.0105481497	-0.018107615	-0.0435825567	-0.0311411225	0.09029223410000001	-0.040966516200000004	-0.050120562	0.052176525999999994	0.09330921980000001	-0.054455246299999996	-0.1408083761	0.07625008009999999	-0.0032520572999999997	0.073440137	-0.0695839962	0.10923086050000001	0.103653745	0.09456851919999999	0.0822826681	-0.016808700000000003	-5.8000000000002486e-06	3.3640000000002895e-11	0.00028253239569000013	0.0514966	-0.04074779999999999	0.0026518998115600003	0.001660383204839999	0.0602519	0.028356	0.00363029145361	0.0008040627359999999	-0.000393935	-0.00066708	4.449957264e-07	1.55184784225e-07	0.000389951	0.00014668199999999998	1.52061782401e-07	2.1515609123999992e-08	-0.000424762	0.0	0.0	1.80422756644e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
