csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
36577.66796875	n/a	n/a	1337925794.0321198	24078.904296875	n/a	n/a	579793632.1380652	24093.330078125	n/a	580488554.2534827	n/a	n/a	n/a	n/a	-0.0032180481	-0.0397897777	-0.12426045919999999	-0.1070762918	0.1422865559	-0.0274344112	0.14198012640000002	-0.1453584376	0.0014496907999999998	-0.1933595756	0.12262646070000001	-0.0658862365	0.0014460273999999998	-0.0936294253	0.0210717113	-0.0682281281	0.1093723232	-0.0738194901	0.1466941845	-0.0781817761	0.0641218839	-0.0348957238	0.1067673835	-0.1022339895	0.10358881460000001	-0.10474086519999999	0.18285315289999998	-0.0484433472	0.1607396414	-0.0711032057	-0.088143105	0.0499304518	0.0473349889	-0.1021819086	-0.11286284029999999	0.1462898885	0.0179225186	-0.0922473876	-0.012072366000000001	-0.0617284145	0.0419900639	0.0824644543	-0.0407261761	-0.1166621901	0.0454080373	-0.009974051500000001	0.1093932982	-0.0536888941	0.07037495519999999	-0.1513587867	0.1586848871	-0.1225252376	0.1271077919	-0.10037537310000001	0.156788717	-0.1464581086	0.0422585336	-0.12850389310000002	0.1670253959	-0.0938426299	0.0334098904	-0.024057811000000002	0.0338082743	-0.059316588600000004	0.1290180824	-0.1004212597	0.053207922000000005	-0.0062283063	9.62923e-05	-0.08480394949999999	0.0198696575	-0.0173196513	0.1554812829	-0.07951869980000001	0.0148635702	0.039663499399999996	-0.18224525989999998	0.20356193449999999	-0.0262042852	-0.0745708643	0.052479618799999996	-0.029397222999999997	-0.0257893569	-0.10925431869999999	0.12415489589999999	0.021938802599999998	-0.0180124075	-0.0346889302	0.2038090302	0.0351585092	0.1016262735	-0.08521406390000001	-0.0490265249	0.1217078847	0.1216831682	0.1216419777	2.16285e-05	n/a	4.677920122499999e-10	n/a	-0.034419300000000014	n/a	0.0011846882124900006	n/a	-0.155813	n/a	n/a	0.024277690969000003	0.0007375760000000001	n/a	5.440183557760001e-07	n/a	0.000467594	n/a	n/a	2.1864414883600002e-07	0.000464695	n/a	n/a	2.15941443025e-07	0.0	0.0	0.0	0.0
36626.78515625	49.1171875	2412.498107910156	1341521390.8820953	24079.189453125	0.28515625	0.0813140869140625	579807364.7194862	24164.818359375	71.48828125	583938446.3415871	5110.5743560791025	1.355135	22.511765	0.1302712178	0.1146129191	-0.0769356745	-0.048432917400000004	-0.0421818504	0.0092486194	0.0581981858	0.21170190809999997	0.0016200983999999999	0.04100642	-0.0371686748	0.024708198599999998	-0.0400738721	0.0724279625	-0.0443555513	0.1107473449	-0.2461636407	-0.001450759	-0.063046332	-0.2113220713	-0.02884075	0.0904292675	-0.0869444501	-0.0469734253	-0.057145480400000004	0.0964937327	0.031051540699999998	0.041283207999999995	-0.0760512101	-0.1182701383	0.037256637200000005	-0.1201635918	0.036459526299999996	0.0121311132	-0.011105482600000001	-0.05777458360000001	-0.1128859275	0.0627782212	-0.0311494225	0.040786137400000005	0.1173704652	-0.0112973949	0.11050767339999999	0.0138825975	0.0096587355	-0.1561818229	-0.1293882491	0.1078287524	0.0405811222	-0.014229601000000001	0.0821434962	0.2346328228	-0.0819459483	0.0303945604	-0.0136267695	0.1586536083	-0.0852400893	-0.1106372975	0.0097946502	0.0197556845	-0.0948498472	-0.053928854299999995	-0.040933353900000004	-0.0481253825	-0.006727679	0.2644444823	0.1135394408	-0.0828959549	-0.0560692172	-0.038948581	0.0857118408	0.0087637155	-0.0213841892	0.1182821958	-0.1004043646	0.011902757	0.0793853928	0.1414805327	0.0357757264	-0.0463050204	-0.0276833207	0.0709708206	-0.051199084900000004	-0.1149622429	0.0544095537	-0.011860751000000001	0.022342645	-0.1113045018	0.157652634	-0.0705470014	-0.14614204349999999	0.0087017653	0.0398449431	0.1038828809	0.1216419777	0.12141962949999999	0.12104935019999999	3.64963e-05	1.48678e-05	1.3319799136899998e-09	2.2105147684e-10	-0.0206615	0.013757800000000008	0.00042689758225	0.0001892770608400002	-0.120898	0.034914999999999995	0.001219057225	0.014616326403999999	0.00130274	0.0005651639999999997	1.6971315076e-06	3.194103468959999e-07	0.00110759	0.0006399960000000001	4.095948800160001e-07	1.2267556081000002e-06	0.0008912059999999999	0.0004265109999999999	1.819116331209999e-07	7.942481344359999e-07	0.0	0.0	0.0	0.0
36718.6015625	91.81640625	8430.252456665039	1348255700.7056274	24090.42578125	11.236328125	126.25506973266602	580348614.3219148	24218.27734375	53.458984375	586524957.4987947	2857.863010406494	1.339698	22.255329	0.1001790863	-0.0415638019	-0.24074180350000002	0.0549408199	-0.1049987912	-0.152446157	0.0234947579	0.0592987679	-0.10162702720000001	-0.0242122805	0.0714242045	0.0565493485	-0.020351336799999998	0.027226220099999997	-0.0698223355	0.066980027	-0.048041044500000005	0.0051755993	-0.061100244299999995	0.0922586416	-0.0028793484999999996	0.16335910439999998	0.0713517194	-0.036594012200000005	-0.012134474199999998	-0.1211824052	0.101512368	0.08970014650000001	0.0393034103	0.016998996000000002	-0.0301789511	0.0044668062	0.021527290499999997	-0.1610822076	0.1579850294	0.1599802408	0.0227949616	-0.0577367416	-0.16421343	0.0670791572	0.0729972487	-0.1763793469	0.044959034800000006	0.0137619901	-0.1600875486	0.11432964220000001	0.041148795	0.2189565453	0.1335787521	-0.0434586959	0.0855300521	0.043621470700000005	-0.0892453074	-0.1493130936	0.0190544484	0.0876051682	0.0363930434	0.10105227369999999	-0.0371144616	0.027979162000000002	-0.0892380767	-0.0202620011	-0.012240856699999999	-0.0919818749	-0.0943462775	0.07414733	-0.0326359358	-0.08511101730000001	0.0725116463	0.19823245820000002	-0.025358979700000003	0.0044657605	0.09499834119999999	0.0286683408	0.0375082703	0.0758652289	0.0394775398	-0.0189637818	0.058166412800000004	-0.0296124189	-0.07711317549999999	-0.0057570827	0.0726096388	0.1239956326	-0.035002208199999996	-0.0289056451	0.06700314660000001	-0.1835030669	-0.1571914201	0.0059047163	-0.1041226026	0.0425588929	0.030554390299999998	-0.0125615191	0.1215101995	0.120893123	0.1198669825	-0.00729954	-0.0073360363	5.328328421160001e-05	5.38174285949177e-05	-0.0322449	-0.0115834	0.00103973357601	0.00013417515556000002	-0.15215499999999998	-0.03125699999999998	0.0009770000489999987	0.023151144024999997	0.00162426	0.00032152000000000005	2.6382205476e-06	1.0337511040000003e-07	0.00113729	2.969999999999991e-05	8.820899999999946e-10	1.2934285441e-06	0.000242373	-0.0006488329999999999	4.2098426188899994e-07	5.874467112899999e-08	0.0	0.0	0.0	0.0
36719.328125	0.7265625	0.52789306640625	1348309057.951416	24072.19921875	-18.2265625	332.20758056640625	579470775.2271881	24167.880859375	-50.396484375	584086465.2329445	2539.805637359619	1.117301	18.560829	0.115134994	-0.19979535350000002	-0.19824895739999998	-0.0398810186	-0.18180963379999998	0.047735493	-0.0339216609	-0.0440489033	-0.16347639630000002	0.1059575934	0.12765599019999999	0.0897097875	0.101647752	-0.1165538424	-0.2568904594	0.1271491561	0.0410451749	0.10167688960000001	0.0897348452	-0.0735862709	-0.0650875434	-0.0714110365	-0.025826837400000004	-0.0095529832	0.1250860372	-0.0886058303	0.1146567068	-0.026524927099999998	-0.015515558600000003	-0.042141806500000004	-0.0564742686	-0.05833379530000001	-0.0389367672	0.06683315769999999	0.0356662269	0.0936672591	-0.008934064200000001	-0.0837278979	-0.037890979500000005	0.0711883596	-0.0366065461	-0.0835567226	0.019212771599999998	0.062265158	0.1070385767	0.0364752878	0.1643277363	0.2191078724	0.06011024650000001	0.0065402533	0.0146091717	0.2068079081	-0.1394298329	0.0279929743	-0.09397278	-0.0138735603	0.16465996130000002	0.1258499706	-0.1967720958	0.0732495163	0.0929444824	0.0027423719	0.1221087276	-0.2739791828	-0.0027282733000000003	0.0678012571	0.032753318	0.0662531016	0.08873365039999999	-0.0781865008	0.10341571109999999	-0.09809751609999999	0.0743237008	0.025315815699999997	0.069489295	-0.0227382579	0.0120196625	0.0423676895	-0.0792717336	-0.0543035103	0.0202098842	0.0582653675	0.041119451	0.16640046630000002	0.0172057927	-0.08429224	-0.0185770764	0.06856915150000001	0.0425824454	0.0353370502	-0.1663720268	-0.04942939650000002	0.0560025897	0.0660401978	0.1213126213	0.12010478890000001	0.1181006348	0.00014254400000000004	0.007442084	2.031879193600001e-08	5.5384614263056006e-05	0.00230451	0.03454941	5.3107663401e-06	0.0011936617313481	-0.203897	-0.05174200000000001	0.0026772345640000013	0.041573986609000003	0.00158319	-4.1070000000000046e-05	2.5064905761e-06	1.6867449000000033e-09	0.00152425	0.00038696	1.497380416e-07	2.3233380625e-06	0.000242373	0.0	0.0	5.874467112899999e-08	0.0	0.0	0.0	0.0
36432.62890625	-286.69921875	82196.44203186035	1327336449.020523	24094.083984375	21.884765625	478.94296646118164	580524883.0461159	24050.484375	-117.396484375	578425798.6721191	13781.93454360962	1.281972	21.296371	0.09740745550000003	-0.2016430161	0.0199685777	0.015697591599999998	-0.2615480945	-0.0812058631	-0.1072786712	-0.09832134390000001	-0.0924393987	0.0052807874	-0.0255222461	0.0896561377	8.5173e-06	-0.1805525869	-0.2229020871	0.011091511799999999	-0.0963560524	0.0386606811	-0.1351748692	-0.10078349369999999	-0.0693713982	-0.0394541158	-0.1146565482	-0.1199919991	0.1609004911	-0.0516420303	-0.0479849986	-0.0704318425	0.031694459700000004	0.2475478871	0.0549935435	0.0622760304	-0.11077182529999999	0.0822824059	0.047878863	0.0873137674	0.126803696	0.0450840786	0.012832726200000002	0.0609916915	-0.051245111399999994	0.052248720400000004	-0.1609317122	-0.0347621185	0.0930337125	-0.0209860365	0.1759345425	0.04307199900000002	-0.0132079274	-0.0002359137	-0.0511824867	0.2338444657	-0.2131837884	-0.1363589124	-0.1412470267	-0.09739597359999999	-0.0178186845	0.1342580516	-0.16266113570000001	0.09842554640000001	0.0726847895	0.07436826269999999	0.10782022699999999	0.0009681787	0.0405713875	0.1610015256	0.0786167777	-0.0530109096	0.101785747	-0.09874882439999999	0.073954811	-0.254909396	-0.0815549001	-0.0202305227	-0.0623434981	-0.0250861301	-0.0887963027	-0.1195380058	-0.10041672119999999	-0.0814332047	0.0625896091	-0.02651176	0.0287647587	0.1247662971	-0.08035692280000001	-0.054185716200000004	-0.0444114131	0.0056406964	-0.0168505917	0.0049452129999999995	0.1624339003	-0.12255968269999999	-0.1150496307	-0.0730513425	0.12104935019999999	0.11905633460000001	0.11575891279999999	5.9563500000000013e-05	-8.298050000000003e-05	3.5478105322500012e-09	6.885763380250005e-09	-0.00955468	-0.01185919	9.129190990239997e-05	0.00014064038745609995	-0.168328	0.03556899999999999	0.0012651537609999993	0.028334315584000007	0.00196661	0.0003834200000000002	3.8675548921e-06	1.4701089640000018e-07	0.00105525	-0.000469	2.19961e-07	1.1135525625e-06	9.68673e-05	-0.0001455057	2.1171908732490002e-08	9.38327380929e-09	0.0	0.0	0.0	0.0
36268.33984375	-164.2890625	26990.896057128906	1315392475.0217438	24031.859375	-62.224609375	3871.902011871338	577530265.0197754	23962.64453125	-87.83984375	574208332.9310455	7715.838150024414	1.283046	21.31422	0.1191391015	-0.0600845169	0.07566255820000001	-0.0276678654	-0.0441656489	-0.023248195899999997	-0.2610562347	-0.0388673611	-0.0382185033	-0.0523178951	-0.06457297990000001	-0.0695404886	-0.0751659705	-0.0065341004	-0.09343903460000001	-0.1013470884	-0.0051198534999999995	0.1254156353	-0.0447093322	-0.0947311194	-0.0686078391	-0.0383244089	-0.0634217848	0.1094409743	-0.08462889900000001	-0.0692938509	0.0167854454	-0.0129214228	0.0605431159	-0.20143671100000002	0.0187143197	-0.0425064801	-0.0748199168	0.022845521299999998	0.0012945226	0.0264410718	0.0975185908	0.0617052575	-0.0023567823	0.023393752400000002	-0.043597046699999996	0.1302127573	0.016554456000000002	0.0481626997	-0.0817613132	0.1579071402	0.0623861411	-0.0085236131	-0.0692542545	0.0541099335	-0.1780983167	0.040153394	0.0393693143	-0.0963469842	-0.22898258829999998	-0.044948149699999995	-0.058668985800000004	0.0527097429	0.0518079889	0.1174840474	0.0511303068	0.0888770284	-0.0457477108	-0.0321675222	0.1057323973	0.1213531779	-0.0105869052	0.005372670699999999	0.0166370396	-0.0417401171	0.042069173	0.1481727127	0.1120599141	-0.0822620217	0.13081136359999998	0.0747732673	-0.1054384706	0.068102382	0.07556210070000001	0.0112393435	0.0556293488	0.08374531660000001	0.023118968599999998	0.0169276199	-0.1484702132	0.121333069	0.002475053	0.0708727056	-0.022840239300000002	-0.032721005899999996	0.0731368969	0.0628359684	0.0289492046	-0.0153653685	0.1207205288	0.11775003070000001	0.11285322490000001	0.0121391	0.0120795365	0.00014735774881	0.00014591520205483224	0.0153114	0.02486608	0.00023443896996	0.0006183219345664	-0.139851	0.028477	0.0008109395290000003	0.019558302201	0.00227682	0.00031021	5.1839093124000015e-06	9.62302441e-08	0.00068305	-0.0003722	1.3853283999999996e-07	4.665573025000001e-07	0.000488787	0.00039191970000000003	1.5360105124809e-07	2.38912731369e-07	0.0	0.0	0.0	0.0
36284.16015625	15.8203125	250.28228759765625	1316540278.2444	24022.87109375	-8.98828125	80.78919982910156	577098335.5869293	23996.1484375	33.50390625	575815139.8345338	1122.511734008789	1.341685	22.288332	0.10995575	0.0097321591	-0.0232636463	-0.1217064792	-0.0327159885	0.0208952261	-0.1942273294	-0.010926346699999999	-0.0517587204	-0.0339655828	0.0389703712	-0.0921837291	-0.1799103451	-0.07664833900000001	-0.1059958121	0.0683446491	0.0304505369	0.2742245923	0.0287216088	0.1853798019	0.0760357075	0.1405415251	0.06368610849999999	-0.0627985006	-0.0089802404	-0.0372252572	-0.0153345832	-0.07312504780000001	-0.0033351235	-0.0498915044	0.059105883899999996	-0.0366324357	0.0405109033	-0.109151104	0.0828409174	-0.1882391082	-0.11953994300000001	-0.0174904496	0.0793280908	-0.025155484199999998	-0.0368977288	0.0016790037	0.028531284900000002	-0.12203719390000001	-0.0098135288	-0.0367739615	-0.0058028886	0.045859973899999996	-0.1191970245	0.0173140738	-0.0657227245	-0.025743219300000002	0.0251707062	-0.0521382004	-0.1875040134	-0.0192133035	0.09097701779999999	0.06797337219999999	0.0062922241	0.1112363678	-0.12001844269999999	0.1332079899	0.12008989460000001	-0.0444991678	-0.1150300993	0.0361683285	-0.3085893242	-0.030252349799999998	0.0557576704	0.0983638163	-0.0172934125	0.0354022075	-0.045635179000000005	-0.0315360113	0.0378108558	0.0008202299000000001	-0.0876542717	0.0815992359	0.032857079500000004	-0.0276880084	-0.123533705	-0.1022459783	0.02653347	-0.0922490851	0.025339186899999998	-0.0840819507	-0.028796485499999996	0.0635485052	-0.12353356789999999	-0.09039118619999999	0.0365337138	-0.003150202	0.1904428743	-0.0734836824	0.120326335	0.1161887065	0.1093977275	0.0191706	0.0070315	0.00036751190436	4.944199225e-05	-0.00262985	-0.017941250000000002	6.9161110225e-06	0.0003218884515625001	-0.118042	0.021809	0.0004756324809999998	0.013933913764	0.0014299000000000002	-0.0008469199999999999	2.0446140100000005e-06	7.172734863999998e-07	0.000558315	-0.00012473500000000006	1.5558820225000015e-08	3.11715639225e-07	0.0007806119999999998	0.0002918249999999998	8.516183062499987e-08	6.093550945439996e-07	0.0	0.0	0.0	0.0
36584.29296875	300.1328125	90079.70513916016	1338410492.0233307	24085.935546875	63.064453125	3977.125247955322	580132291.1682168	24045.01171875	48.86328125	578162588.5548247	2387.6202545166016	1.055272	17.530388000000002	0.07950495999999999	0.0717747679	-0.08643839	0.044413367999999995	-0.0061947379	0.0380200432	0.0624233901	0.0675901741	-0.1303647144	-0.0513134996	-0.0095556775	-0.0807175445	-0.10185795140000001	-0.0208663177	0.116672884	-0.0923275432	0.006501928000000001	0.0351941705	-0.0373747906	0.0049297555	-0.0285223202	-0.0598529066	0.0201135922	-0.0492563087	-0.1289169288	-0.057669845899999995	-0.0773292452	0.023150840699999998	-0.0650524166	0.014277696999999999	0.0354396758	0.036647814199999997	0.006887504799999999	0.058714555999999994	-0.0179902896	0.006006376	-0.0974415631	0.009925994799999999	0.1687056392	0.07887214940000001	0.0360285806	-0.047365812	0.0341494897	0.0031368866	0.0550771475	-0.0186873582	-0.0562817468	-0.0153601639	0.0898584159	0.0404988636	-0.0442793863	-0.0050037979	-0.0376660275	0.0495274241	0.036673505499999995	0.1362131461	0.0326087123	0.1024262037	0.0807623037	-0.0088332736	-0.011878313799999998	0.0100380757	-0.0174459284	0.1494773265	-0.028342729900000002	0.0231072246	-0.0614894633	0.0845467114	0.0317234748	-0.0030129331	-0.0008058642999999999	0.110005595	-0.0737887777	-0.1282708257	-0.0299158319	-0.0435008863	0.0694999535	-0.0414279754	0.0056294488	-0.039484404199999996	0.048530849800000005	0.1151112167	-0.0128624291	0.0049040054	0.0022947276	-0.0203820356	-0.11321666550000001	0.0966980517	0.009935144	-0.016993954199999998	-0.0525724596	-0.0321180829	-0.0473580192	-0.0197972559	0.1198669825	0.1143757435	0.10540925529999999	0.025866700000000003	0.0066961000000000034	0.0006690861688900001	4.483775521000005e-05	-0.00258539	4.4460000000000066e-05	6.6842414520999985e-06	1.9766916000000064e-09	-0.072886	0.045156	0.0020390643359999997	0.005312368996000001	0.0009103	-0.0005196000000000003	8.286460899999998e-07	2.6998416000000036e-07	0.000558315	0.0	0.0	3.11715639225e-07	0.0007480439999999999	-3.256799999999985e-05	1.0606746239999908e-09	5.595698259359998e-07	0.0	0.0	0.0	0.0
36452.3671875	-131.92578125	17404.411758422848	1328775073.5723267	24059.775390625	-26.16015625	684.3537750244142	578872791.8473244	23994.365234375	-50.646484375	575729563.0005836	2565.066379547119	0.964124	16.016216	0.09376339	0.0139414529	-0.0142700481	0.0578808247	0.0304007154	-0.0721496616	-0.0336172606	-0.0056995678	0.0316096743	0.060492495800000004	-0.051228353	-0.0804840758	-0.0732546365	-0.082655861	0.171932621	-0.0444064391	0.0510961088	-0.0152036721	0.0461531552	-0.057697280999999996	0.1518449545	0.08640729039999999	-0.0557530026	0.1597485034	-0.11690278650000001	-0.0032795378999999998	-0.1354161043	-0.0064546764000000005	-0.0285933839	-0.0209887048	0.0630574803	0.0562041932	-0.025939281600000003	-0.1140153638	-0.09257384130000001	0.0367761259	0.08598513630000001	0.031408547099999996	-0.08618082810000001	0.0443299154	0.041352875899999995	-0.19176305059999998	-0.0105971744	-0.043681194699999995	-0.1317225328	0.1252226927	-0.0047633575	-0.0603226733	0.0652339746	0.11491364849999999	-0.054903264900000005	-0.0799888705	0.0384670862	-0.0759044924	0.0122073083	0.0081535737	0.0335770361	-0.0957375019	0.0608881941	0.0034360160999999997	0.0685110032	0.052397050099999995	0.0571308867	0.1567999673	0.045134887199999994	-0.028531570899999997	-0.043572742000000005	-0.11176452460000001	-0.2323060094	0.0284945427	-0.039379368	0.1750845443	0.06389923019999999	-0.020023656	-0.09626624619999999	0.0203974078	0.0570699542	-0.1058810828	0.10335102480000001	0.0536296319	0.0740558605	0.0380115988	-0.185158312	0.0398622476	-0.013016698500000002	-0.027413121699999998	-0.0074214729	-0.0088731032	-0.0671092957	-0.10770913189999999	0.0610920425	-0.0090449555	0.0779058718	0.0765972825	0.11934271980000001	0.112315068	0.1009072399	0.0258649	-1.800000000003188e-06	0.0006689930520099999	3.2400000000114767e-12	0.0122556	0.01484099	0.00015019973136000002	0.0002202549841801	-0.0300272	0.0428588	0.00183687673744	0.00090163273984	0.000486792	-0.000423508	2.3696645126399997e-07	1.7935902606399996e-07	0.000400159	-0.00015815599999999995	2.5013320335999987e-08	1.60127225281e-07	0.000887616	0.00013957200000000013	1.948034318400004e-08	7.878621634560002e-07	0.0	0.0	0.0	0.0
36210.5625	-241.8046875	58469.506896972656	1311204836.5664062	24013.08203125	-46.693359375	2180.2698097229004	576628108.6395416	23944.080078125	-50.28515625	573318970.7876625	2528.596939086914	1.003701	16.673674	0.059149300000000016	0.0043334032000000005	0.0762788461	-0.060789099299999996	0.0812460432	0.0241412987	-0.1138797508	-0.0017092892000000002	0.0828051379	0.0095665355	-0.037392125400000004	0.053643931799999996	-0.0169010541	0.006534583199999999	0.1920832652	-0.1735893979	0.0317589198	-0.0202977255	-0.0439185063	-0.0033879175	0.10323330300000001	0.048270020999999996	0.09173528869999999	0.1802663509	0.1363263984	-0.1712233592	-0.1183634161	-0.054364465199999996	0.0166838262	0.010565381200000001	-0.22167945690000002	-0.113021225	-0.060948401799999996	0.0064174913	0.016219138799999998	0.024096094	-0.025672817	0.1004970167	0.0807872185	-0.0130178253	0.0099892251	-0.0185074503	-0.1145192872	-0.0087650113	-0.035963672099999996	-0.1595186233	-0.0089644979	-0.0383482314	-0.10933101099999999	0.0254373916	-0.0006515939	-0.15483656029999998	0.1107679682	-0.001576728	-0.0904348835	-0.0117177201	-0.0460985652	-0.0551490929	-0.006597515500000001	-0.160866519	0.0665199468	0.0190712501	-0.0295285237	0.1405307679	0.0713504299	-0.0625596424	-0.0341291984	-0.0210377681	-0.1381924233	0.07443344519999999	-0.145794426	-0.1185339791	0.1241248616	-0.1179670121	0.1202697392	-0.13662552460000002	-0.1563110289	-0.038535816699999996	0.1169703619	-0.046841046399999996	0.0806032585	0.0311653648	0.07664314900000001	-0.10412520380000001	-0.025632653999999998	-0.0174341133	-0.0456842545	-0.002302753	-0.026948044700000003	0.0246456138	-0.0438710938	-0.1428396656	-0.1643823772	0.0310872524	0.11875383099999999	0.1100111431	0.0959136145	0.027904	0.002039100000000002	0.0007786332159999999	4.157928810000008e-06	0.0498528	0.0375972	0.0024853016678400004	0.0014135494478400006	-0.0300202	7.0000000000000626e-06	4.9000000000000865e-11	0.00090121240804	0.00016686900000000002	-0.00031992299999999995	2.7845263161000006e-08	1.0235072592899996e-07	0.000403869	3.7099999999999763e-06	1.3764099999999825e-11	1.6311016916099999e-07	0.0008211289999999998	-6.648700000000027e-05	4.420521169000037e-09	6.742528346409996e-07	0.0	0.0	0.0	0.0
