onset	duration	trial_type	img_gender	word_gender	response_time	response_hand	response_accuracy
1.0251	0.5	congruent	male	male	n/a	n/a	miss
5.5416	0.5	incongruent	female	male	n/a	n/a	miss
10.5581	0.5	congruent	male	male	0.4205	left	correct
15.5746	0.5	incongruent	male	female	0.3838	left	correct
21.5911	0.5	incongruent	female	male	0.42	right	correct
27.1076	0.5	incongruent	male	female	0.5723	left	correct
32.1241	0.5	incongruent	female	male	0.4186	right	correct
37.1406	0.5	incongruent	male	female	0.4029	left	correct
43.6571	0.5	incongruent	female	male	0.4222	right	correct
49.1736	0.5	incongruent	male	female	0.4445	left	correct
54.1901	0.5	congruent	female	female	0.4658	right	correct
59.2066	0.5	incongruent	male	female	0.3271	left	correct
63.7231	0.5	congruent	female	female	0.4454	right	correct
68.2396	0.5	incongruent	female	male	0.5368	right	correct
73.2561	0.5	incongruent	male	female	0.4651	left	correct
78.2727	0.5	congruent	female	female	0.4173	right	correct
82.7892	0.5	incongruent	female	male	0.4726	right	correct
87.3057	0.5	incongruent	male	female	0.4849	left	correct
91.8222	0.5	incongruent	female	male	0.5122	right	correct
96.8387	0.5	incongruent	male	female	0.4136	left	correct
101.3553	0.5	congruent	female	female	0.4738	right	correct
106.8718	0.5	incongruent	male	female	0.3171	left	correct
111.3883	0.5	incongruent	male	female	0.3714	right	incorrect
116.9048	0.5	congruent	female	female	0.4777	right	correct
121.4213	0.5	incongruent	female	male	0.575	right	correct
125.9378	0.5	congruent	male	male	0.3323	left	correct
130.9543	0.5	congruent	female	female	0.3377	right	correct
135.4708	0.5	incongruent	male	female	0.32	left	correct
139.9874	0.5	congruent	female	female	0.4822	right	correct
145.0039	0.5	congruent	male	male	0.5355	left	correct
149.5204	0.5	incongruent	male	female	0.4649	left	correct
154.0369	0.5	congruent	male	male	0.3582	left	correct
160.0534	0.5	congruent	male	male	0.3635	left	correct
166.0699	0.5	incongruent	male	female	0.3797	left	correct
170.5864	0.5	congruent	male	male	0.3891	left	correct
175.1029	0.5	incongruent	male	female	0.3154	left	correct
181.6194	0.5	congruent	female	female	0.4626	right	correct
186.1359	0.5	incongruent	female	male	0.433	right	correct
191.6524	0.5	incongruent	female	male	0.4652	right	correct
198.1689	0.5	congruent	female	female	0.3655	right	correct
202.6854	0.5	incongruent	female	male	0.4518	right	correct
208.2019	0.5	incongruent	male	female	0.5931	left	correct
212.7184	0.5	congruent	female	female	0.4405	right	correct
217.2349	0.5	incongruent	male	female	0.4998	left	correct
222.2514	0.5	congruent	male	male	0.4741	left	correct
226.768	0.5	congruent	male	male	0.4233	left	correct
231.7845	0.5	congruent	male	male	0.4126	left	correct
236.301	0.5	congruent	female	female	0.392	right	correct
242.3175	0.5	congruent	female	female	0.4522	right	correct
247.834	0.5	incongruent	female	male	0.4715	right	correct
252.8505	0.5	congruent	male	male	0.4588	left	correct
257.367	0.5	congruent	male	male	0.5902	left	correct
263.3835	0.5	incongruent	male	female	0.3344	left	correct
267.9	0.5	incongruent	female	male	0.4937	right	correct
272.4165	0.5	congruent	male	male	0.4231	left	correct
276.933	0.5	congruent	male	male	0.3954	left	correct
281.9496	0.5	congruent	male	male	0.4146	left	correct
286.4661	0.5	incongruent	female	male	0.495	right	correct
290.9826	0.5	incongruent	female	male	0.4873	right	correct
296.4991	0.5	incongruent	male	female	0.4916	left	correct
301.0156	0.5	congruent	male	male	0.5119	left	correct
306.0321	0.5	congruent	male	male	0.5342	left	correct
310.5487	0.5	incongruent	female	male	0.5304	right	correct
315.0652	0.5	incongruent	female	male	0.5558	right	correct
319.5817	0.5	congruent	female	female	0.4661	right	correct
324.0982	0.5	incongruent	female	male	0.4734	right	correct
328.6147	0.5	congruent	female	female	0.5068	right	correct
333.6313	0.5	incongruent	female	male	0.4569	right	correct
340.1477	0.5	congruent	female	female	0.4853	right	correct
345.6642	0.5	congruent	female	female	0.4486	right	correct
350.6807	0.5	incongruent	female	male	0.4569	right	correct
355.6972	0.5	incongruent	male	female	0.5152	left	correct
360.2138	0.5	incongruent	male	female	0.5354	left	correct
365.2303	0.5	congruent	female	female	0.5238	right	correct
369.7468	0.5	congruent	female	female	0.4241	right	correct
375.2633	0.5	incongruent	female	male	0.7853	right	correct
381.7797	0.5	incongruent	male	female	0.3547	left	correct
386.2963	0.5	congruent	female	female	0.499	right	correct
391.3128	0.5	incongruent	female	male	0.3373	right	correct
395.8293	0.5	incongruent	male	female	0.3346	right	incorrect
400.8458	0.5	congruent	female	female	0.4769	right	correct
405.3623	0.5	congruent	female	female	0.5212	right	correct
409.8788	0.5	congruent	male	male	0.6086	left	correct
414.3954	0.5	congruent	male	male	0.3648	left	correct
418.9119	0.5	congruent	male	male	0.4261	left	correct
425.4284	0.5	congruent	male	male	0.6893	left	correct
429.9449	0.5	congruent	female	female	0.5077	right	correct
434.9614	0.5	congruent	female	female	0.462	right	correct
439.4779	0.5	incongruent	male	female	0.5323	left	correct
443.9944	0.5	congruent	male	male	0.5566	left	correct
448.511	0.5	incongruent	female	male	0.6179	right	correct
454.0275	0.5	incongruent	male	female	0.4412	left	correct
458.544	0.5	congruent	female	female	0.4915	right	correct
463.5605	0.5	congruent	male	male	0.4978	left	correct
469.577	0.5	congruent	male	male	0.5111	left	correct
474.0935	0.5	incongruent	female	male	0.6474	right	correct
